Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago,,,,,,,,
249,25,2787,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,87.10%,83.87%,19.3,100.00%,100.00%,78.90%,84.00%,,,,,,,,
249,25,2787,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,86.47%,86.29%,13.5,76.80%,90.30%,88.30%,87.10%,,,,,,,,
249,25,3529,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,76.61%,63.06%,19.1,70.40%,77.20%,70.80%,91.60%,,,,,,,,
262,25,852,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,90.70%,95.35%,10.7,100.00%,92.90%,91.70%,81.80%,,,,,,,,
262,25,1003,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,87.01%,68.33%,16.4,79.90%,98.40%,80.20%,95.40%,,,,,,,,
262,25,5038,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,86.99%,88.29%,9.9,85.00%,86.60%,84.50%,91.30%,,,,,,,,
264,25,786,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202225,75.76%,86.11%,12.8,60.00%,72.70%,80.00%,83.30%,,,,,,,,
264,25,786,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,88.60%,86.16%,11.3,75.90%,89.20%,95.70%,85.70%,,,,,,,,
264,25,1848,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202225,90.21%,96.43%,10.7,93.30%,90.00%,86.90%,91.70%,,,,,,,,
264,25,4405,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,89.70%,90.44%,10.3,91.90%,85.90%,89.10%,92.00%,,,,,,,,
264,25,5352,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,86.52%,91.49%,11,88.90%,89.90%,78.20%,89.70%,,,,,,,,
265,25,1401,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,90.99%,79.55%,11.5,87.00%,88.20%,93.80%,93.20%,,,,,,,,
265,25,1596,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,89.51%,89.56%,9,87.40%,86.60%,91.10%,92.80%,,,,,,,,
265,25,2215,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,68.81%,61.54%,24.7,85.00%,73.70%,46.40%,73.80%,,,,,,,,
265,25,2215,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,69.21%,72.56%,16.2,77.20%,62.20%,49.40%,87.20%,,,,,,,,
265,25,3400,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,89.71%,84.62%,15.1,91.70%,95.20%,87.20%,88.90%,,,,,,,,
266,25,1497,DOORDASH,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,78.54%,80.67%,21.9,94.80%,88.20%,64.50%,78.90%,,,,,,,,
266,25,1497,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202225,83.48%,83.51%,16.1,92.30%,89.10%,72.90%,83.20%,,,,,,,,
266,25,1556,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,89.13%,86.64%,12.2,86.80%,93.20%,88.60%,88.10%,,,,,,,,
266,25,3601,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,82.71%,94.49%,21.2,86.20%,88.00%,78.60%,79.10%,,,,,,,,
266,25,3601,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,84.85%,94.13%,16.9,79.50%,88.40%,84.50%,87.10%,,,,,,,,
266,25,4049,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202225,74.71%,75.12%,25.8,93.30%,67.30%,71.50%,76.60%,,,,,,,,
266,25,4049,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,83.50%,78.78%,20,84.60%,78.90%,81.60%,88.60%,,,,,,,,
266,25,4529,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202225,82.50%,74.41%,13.4,91.70%,88.70%,71.40%,89.40%,,,,,,,,
266,25,4529,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202225,87.73%,80.26%,11.6,96.40%,92.10%,84.60%,85.20%,,,,,,,,
266,25,5965,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202225,75.48%,60.45%,18.5,79.30%,64.40%,69.40%,92.70%,,,,,,,,
267,25,2204,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,87.57%,84.28%,11.6,85.90%,87.00%,90.50%,86.40%,,,,,,,,
267,25,2204,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202225,86.98%,85.93%,10.6,82.50%,85.30%,89.50%,90.40%,,,,,,,,
267,25,5402,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,72.34%,69.52%,25.1,90.30%,73.00%,66.10%,58.70%,,,,,,,,
267,25,5402,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202225,63.13%,70.98%,18.3,68.50%,56.80%,68.50%,56.80%,,,,,,,,
267,25,5617,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,74.76%,80.91%,18.2,80.00%,68.00%,61.50%,80.00%,,,,,,,,
267,25,5617,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202225,80.41%,81.15%,14.6,80.30%,76.90%,78.50%,86.00%,,,,,,,,
267,25,5781,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202225,78.78%,69.59%,16.2,75.30%,83.60%,69.40%,86.10%,,,,,,,,
267,25,5781,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,77.70%,73.58%,14.9,74.10%,77.70%,74.40%,83.80%,,,,,,,,
268,25,1737,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,-,Store Focus,202225,60.00%,100.00%,10.7,,,,60.00%,,,,,,,,
268,25,1737,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202225,85.63%,92.92%,9.4,84.90%,81.60%,88.80%,87.30%,,,,,,,,
268,25,1892,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202225,82.65%,78.23%,11.9,86.50%,87.40%,71.90%,85.70%,,,,,,,,
268,25,1892,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,91.16%,83.29%,10.4,90.30%,89.10%,94.20%,91.30%,,,,,,,,
268,25,1938,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,87.68%,91.62%,11,87.10%,89.90%,85.90%,87.20%,,,,,,,,
268,25,3004,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,-,Store Focus,202225,45.45%,36.36%,13.5,,,,45.50%,,,,,,,,
268,25,3004,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202225,85.18%,83.58%,13.2,84.90%,85.90%,83.50%,86.30%,,,,,,,,
268,25,5485,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202225,88.67%,89.85%,11.7,93.30%,87.30%,86.00%,90.20%,,,,,,,,
268,25,5485,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202225,80.20%,90.05%,10.8,73.10%,75.00%,84.30%,87.80%,,,,,,,,
269,25,1404,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,83.01%,96.55%,10.1,81.80%,82.90%,82.20%,85.30%,,,,,,,,
275,25,1602,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,75.23%,66.62%,20.3,73.50%,87.50%,55.90%,87.70%,,,,,,,,
275,25,1690,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202225,76.67%,78.13%,15.4,93.30%,61.10%,57.10%,85.00%,,,,,,,,
275,25,2728,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,81.23%,71.85%,16,95.20%,80.90%,71.80%,88.90%,,,,,,,,
275,25,2728,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,83.99%,78.98%,12.8,80.20%,89.20%,76.60%,88.60%,,,,,,,,
275,25,3210,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,-,Store Focus,202225,61.54%,28.57%,14.4,,,,61.50%,,,,,,,,
275,25,3210,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,76.34%,64.38%,17,91.70%,58.90%,66.20%,90.10%,,,,,,,,
275,25,3602,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202225,73.73%,58.46%,23,78.80%,75.60%,60.80%,80.50%,,,,,,,,
275,25,3602,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,75.21%,47.76%,22,76.50%,72.00%,65.50%,84.80%,,,,,,,,
278,25,1028,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,87.82%,84.69%,14.5,90.00%,91.40%,80.90%,89.30%,,,,,,,,
278,25,1421,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,89.05%,77.18%,12.4,82.40%,93.10%,88.80%,88.60%,,,,,,,,
278,25,3460,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202225,91.61%,90.44%,10.5,93.90%,91.80%,92.90%,88.50%,,,,,,,,
341,25,201,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,81.31%,87.30%,21.7,92.90%,83.80%,75.70%,77.50%,,,,,,,,
341,25,1071,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,83.74%,87.31%,14.6,88.40%,91.30%,67.90%,89.40%,,,,,,,,
341,25,1418,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,83.61%,71.39%,16.3,72.20%,81.50%,89.90%,88.70%,,,,,,,,
482,25,1518,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202225,90.24%,88.87%,18.7,87.30%,91.70%,92.00%,90.40%,,,,,,,,
482,25,1518,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,81.73%,92.97%,15.3,78.60%,82.80%,79.50%,86.10%,,,,,,,,
482,25,1557,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,86.04%,80.43%,13,77.50%,86.80%,88.50%,89.30%,,,,,,,,
482,25,3781,DOORDASH,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202225,75.97%,60.69%,26.1,73.30%,56.00%,81.80%,82.40%,,,,,,,,
482,25,3781,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202225,73.00%,68.30%,17.9,71.20%,67.90%,69.20%,86.80%,,,,,,,,
494,59,5804,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202225,80.41%,71.68%,18.8,70.60%,77.60%,86.70%,86.50%,,,,,,,,
494,59,6390,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202225,69.62%,61.15%,14.8,35.60%,76.90%,75.70%,85.10%,,,,,,,,
495,59,3166,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202225,82.20%,73.23%,14.1,81.50%,80.70%,77.50%,89.00%,,,,,,,,
495,59,5645,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202225,89.80%,70.51%,9,95.60%,86.60%,82.70%,98.40%,,,,,,,,
495,59,5645,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202225,71.62%,73.87%,9.4,57.40%,79.90%,67.10%,82.80%,,,,,,,,
495,59,5646,SPARK,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202225,67.79%,68.87%,12.8,73.70%,63.60%,59.90%,73.90%,,,,,,,,
580,25,1026,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,81.02%,82.42%,20.6,64.70%,86.50%,83.80%,89.70%,,,,,,,,
580,25,1783,POINTPICKUP,Scheduled Express Delivery ,14,Executive Review,Recovering,Store Focus,202225,86.67%,87.16%,10.6,100.00%,64.30%,89.50%,89.70%,,,,,,,,
165,22,1742,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,73.05%,64.68%,30.1,71.40%,87.10%,71.40%,53.10%,,,,,,,,
165,22,1742,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,56.73%,51.60%,28.6,52.60%,71.10%,56.50%,38.50%,,,,,,,,
165,22,1807,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,74.18%,90.45%,20.9,87.30%,74.30%,62.60%,78.60%,,,,,,,,
165,22,2108,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,57.61%,55.32%,30.1,49.60%,82.10%,60.80%,26.60%,,,,,,,,
165,22,3339,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202225,71.63%,67.88%,27.5,91.70%,68.60%,71.60%,65.40%,,,,,,,,
165,22,3339,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,81.43%,69.29%,23.7,88.20%,80.60%,79.00%,76.80%,,,,,,,,
165,22,3422,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,73.18%,62.92%,19.8,82.10%,77.50%,62.00%,67.00%,,,,,,,,
165,22,3422,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,71.05%,61.87%,23.1,74.60%,83.90%,61.60%,61.60%,,,,,,,,
165,22,5476,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,84.56%,79.25%,17.6,91.30%,92.00%,76.90%,77.10%,,,,,,,,
165,22,5476,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202225,89.97%,79.66%,14.7,95.20%,94.90%,81.40%,86.20%,,,,,,,,
166,22,2141,DOORDASH,Scheduled Express Delivery ,12,Executive Review,Recovering,Store Focus,202225,90.48%,80.00%,18.1,100.00%,94.40%,80.00%,91.50%,,,,,,,,
166,22,2141,DOORDASH,Scheduled Standard Delivery,45,Executive Review,Degrading,Store Focus,202225,60.45%,60.32%,29.2,61.80%,44.90%,61.50%,73.70%,,,,,,,,
166,22,2141,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202225,50.92%,62.54%,21.8,54.30%,39.20%,56.50%,54.50%,,,,,,,,
166,22,2650,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,49.92%,43.72%,29.3,49.70%,60.20%,28.50%,59.90%,,,,,,,,
166,22,2830,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202225,59.86%,44.10%,31.5,66.70%,74.30%,57.10%,46.30%,,,,,,,,
166,22,2830,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,62.85%,53.05%,21.6,80.50%,68.50%,50.70%,58.80%,,,,,,,,
166,22,5891,SPARK,Scheduled Express Delivery ,6,At Risk,Degrading,Store Focus,202225,87.89%,81.86%,13.6,89.00%,89.40%,80.20%,91.70%,,,,,,,,
166,22,5891,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202225,49.89%,73.30%,21.1,50.00%,46.30%,28.20%,65.00%,,,,,,,,
167,22,2263,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,75.27%,58.57%,29.2,70.90%,88.30%,66.20%,75.80%,,,,,,,,
167,22,3475,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202225,78.28%,77.50%,12,73.20%,89.00%,75.80%,70.40%,,,,,,,,
167,22,3475,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,80.43%,74.56%,15.2,78.40%,85.50%,79.80%,75.50%,,,,,,,,
167,22,4687,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202225,68.48%,67.64%,16.9,74.50%,73.70%,70.40%,40.90%,,,,,,,,
167,22,4687,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202225,70.83%,60.46%,24,80.80%,79.90%,69.70%,37.60%,,,,,,,,
167,22,5881,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202225,90.38%,80.00%,9.4,86.70%,86.70%,100.00%,90.00%,,,,,,,,
168,22,1670,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,89.19%,81.16%,11.9,94.30%,94.70%,81.90%,88.50%,,,,,,,,
168,22,1777,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,84.59%,84.82%,16,88.20%,84.70%,81.00%,84.40%,,,,,,,,
168,22,2641,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202225,77.86%,79.80%,18.8,66.70%,76.50%,78.40%,79.10%,,,,,,,,
168,22,2641,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,82.50%,77.65%,18,89.10%,76.10%,77.90%,88.50%,,,,,,,,
170,22,2040,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,84.58%,83.04%,18.7,83.90%,83.20%,86.70%,85.80%,,,,,,,,
170,22,2446,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202225,84.98%,91.63%,10.8,79.50%,90.60%,85.40%,81.60%,,,,,,,,
170,22,5012,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202225,73.92%,94.48%,22.4,73.60%,72.20%,73.70%,76.50%,,,,,,,,
178,22,1977,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,81.95%,88.29%,15.9,79.80%,82.40%,80.10%,85.20%,,,,,,,,
178,22,1977,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,87.20%,88.27%,14.8,82.60%,91.80%,84.70%,89.40%,,,,,,,,
178,22,2195,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,71.78%,67.20%,21.3,75.60%,71.90%,78.30%,61.40%,,,,,,,,
178,22,2195,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202225,82.82%,67.52%,17.6,73.90%,82.50%,89.00%,84.00%,,,,,,,,
178,22,3212,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,74.39%,58.96%,20.7,91.70%,78.10%,59.60%,68.00%,,,,,,,,
178,22,3236,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,83.12%,93.75%,12.8,84.20%,85.00%,80.00%,83.30%,,,,,,,,
178,22,3337,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,74.53%,83.19%,18.9,75.40%,76.90%,75.00%,71.20%,,,,,,,,
178,22,5142,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,70.40%,73.76%,30.2,81.50%,63.90%,68.20%,69.70%,,,,,,,,
178,22,5142,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,75.74%,76.59%,31.3,85.50%,66.70%,69.30%,79.40%,,,,,,,,
231,22,2059,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202225,91.47%,83.80%,14.6,87.30%,93.40%,96.90%,87.40%,,,,,,,,
231,22,2502,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202225,82.98%,84.91%,8.2,75.00%,86.70%,84.60%,80.00%,,,,,,,,
232,22,1794,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,88.04%,91.24%,10.3,84.10%,93.30%,83.30%,93.20%,,,,,,,,
232,22,2169,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,25.00%,30.43%,12.5,28.60%,37.50%,0.00%,0.00%,,,,,,,,
232,22,2255,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202225,72.29%,59.83%,24.2,67.40%,70.50%,91.10%,60.80%,,,,,,,,
232,22,2481,POINTPICKUP,Scheduled Express Delivery ,14,Executive Review,Recovering,Store Focus,202225,87.01%,89.57%,11.7,100.00%,86.50%,80.60%,82.20%,,,,,,,,
232,22,2535,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,89.58%,84.43%,15.6,85.80%,91.80%,89.30%,90.80%,,,,,,,,
233,22,2334,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,89.70%,78.62%,12.7,88.00%,95.60%,79.40%,94.80%,,,,,,,,
233,22,2945,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,75.79%,66.59%,20.1,69.90%,81.60%,67.40%,83.60%,,,,,,,,
233,22,2945,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,80.91%,76.49%,18.7,77.50%,75.40%,82.80%,87.80%,,,,,,,,
233,22,3501,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,83.33%,92.31%,9.4,75.00%,66.70%,100.00%,100.00%,,,,,,,,
233,22,5795,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202225,85.69%,88.64%,12.7,78.30%,91.10%,84.30%,87.20%,,,,,,,,
237,22,4348,POINTPICKUP,Scheduled Express Delivery ,25,Executive Review,Recovering,Store Focus,202225,93.75%,87.50%,8.1,100.00%,83.30%,100.00%,100.00%,,,,,,,,
558,22,2871,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202225,76.44%,67.92%,18.5,77.20%,82.10%,64.30%,83.20%,,,,,,,,
558,22,2871,UBER,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202225,72.22%,66.03%,20.5,68.60%,76.30%,62.70%,77.80%,,,,,,,,
558,22,4456,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,64.01%,71.07%,18.2,80.70%,59.70%,5.30%,28.90%,,,,,,,,
558,22,4456,UBER,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202225,55.82%,73.35%,25.4,77.10%,44.00%,1.80%,31.90%,,,,,,,,
558,22,5944,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,71.06%,54.72%,26.7,57.50%,70.50%,80.00%,79.60%,,,,,,,,
558,22,5944,UBER,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202225,73.08%,54.74%,25.4,55.20%,73.60%,71.90%,82.60%,,,,,,,,
281,75,1968,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202225,66.94%,62.07%,19,58.80%,68.20%,65.20%,73.10%,,,,,,,,
281,75,1968,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202225,73.47%,70.27%,17.5,58.40%,74.70%,69.00%,88.80%,,,,,,,,
281,75,2577,DOORDASH,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202225,75.48%,58.02%,16,71.40%,72.50%,81.70%,72.30%,,,,,,,,
281,75,2577,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202225,82.49%,67.25%,15.4,72.70%,87.40%,84.30%,83.00%,,,,,,,,
281,75,3489,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202225,67.47%,62.69%,16.8,60.10%,63.50%,62.30%,84.30%,,,,,,,,
281,75,3489,UBER,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202225,70.39%,65.51%,19,52.80%,59.10%,59.00%,86.30%,,,,,,,,
281,75,3780,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,79.10%,80.24%,20.2,20.60%,77.00%,89.40%,95.90%,,,,,,,,
282,75,1875,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202225,78.37%,66.13%,31.8,79.40%,75.70%,80.00%,78.50%,,,,,,,,
282,75,1875,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202225,76.41%,68.74%,19.9,65.30%,79.90%,79.90%,82.30%,,,,,,,,
282,75,2279,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202225,75.12%,78.17%,12.1,67.20%,74.30%,80.20%,81.70%,,,,,,,,
283,75,2357,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202225,84.44%,72.52%,15.4,87.10%,73.50%,92.30%,85.50%,,,,,,,,
283,75,3035,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,63.91%,82.38%,15.1,65.90%,60.60%,63.30%,66.20%,,,,,,,,
283,75,5753,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,69.01%,85.35%,16.5,63.50%,60.50%,64.30%,87.70%,,,,,,,,
283,75,5936,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,92.96%,98.24%,11.1,93.50%,95.40%,89.90%,93.00%,,,,,,,,
283,75,5936,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,79.70%,97.66%,13.4,76.40%,83.60%,80.80%,78.00%,,,,,,,,
283,75,5941,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202225,74.07%,78.69%,9.3,63.60%,70.60%,76.90%,84.60%,,,,,,,,
