Store,System Modular Capacity,Total Inventory,Total Replenishable Inventory,Tires on Demand ,Non Modular Tires,L52 Avg Units,4 Tire Instock,Total Valid,Total Traited,
1339,1320,1392,1253,73,64, 93 ,94.4%,157,157,
1340,1320,1013,895,40,76, 76 ,86.3%,159,159,
1341,915,885,830,16,37, 83 ,91.7%,132,132,
1342,1000,1214,998,132,82, 162 ,86.8%,148,148,
1344,498,672,607,49,14, 80 ,97.7%,84,84,
1346,855,951,926,3,20, 142 ,87.3%,130,130,
1347,855,790,705,36,47, 68 ,84.6%,122,122,
1348,1200,1147,1030,75,40, 116 ,88.1%,165,165,
1351,1120,1144,1053,44,45, 131 ,91.3%,157,157,
1353,1200,987,984,1,0, 153 ,82.3%,157,157,
1354,662,748,665,35,46, 81 ,89.3%,109,109,
1355,1200,1188,1089,62,35, 208 ,83.2%,170,170,
1356,855,840,762,46,30, 68 ,83.8%,127,127,
1357,662,836,661,78,95, 74 ,77.1%,114,114,
1358,1320,1297,1252,17,26, 152 ,86.2%,170,170,
1360,1120,1139,1092,28,17, 124 ,93.3%,160,160,
1361,1320,872,827,22,21, 98 ,80.5%,155,155,
1362,1000,953,845,76,30, 126 ,82.2%,148,148,
1363,700,739,663,43,31, 85 ,87.1%,112,112,
1367,1320,1029,949,37,41, 83 ,90.7%,158,158,
1368,915,732,698,17,15, 79 ,85.2%,121,121,
1370,550,760,668,48,42, 91 ,90.1%,87,87,
1371,1320,1007,951,25,29, 68 ,90.7%,160,160,
1373,855,779,682,62,33, 105 ,83.7%,121,121,
1375,915,969,889,40,38, 113 ,83.0%,137,137,
1376,1320,1011,922,28,59, 60 ,85.4%,155,155,
1378,780,720,645,50,23, 63 ,80.0%,118,118,
1379,780,971,897,33,39, 111 ,93.8%,129,129,
1381,1320,1033,964,32,35, 87 ,89.9%,165,165,
1383,915,1174,1016,82,74, 117 ,89.6%,141,141,
1384,616,650,582,43,23, 73 ,86.5%,93,93,
1386,1320,1104,1072,10,20, 78 ,93.8%,158,158,
1388,662,819,743,13,61, 77 ,93.5%,105,105,
1390,1120,1252,1197,26,27, 194 ,92.5%,156,156,
1391,855,826,733,55,36, 80 ,85.5%,123,123,
1392,662,785,742,20,21, 115 ,89.9%,107,107,
1393,780,754,706,19,27, 61 ,87.1%,121,121,
1396,1320,1069,1055,7,5, 87 ,91.8%,168,168,
1397,498,529,495,29,3, 59 ,87.3%,76,76,
1399,1320,1317,1229,60,26, 137 ,93.6%,170,170,
1400,1320,1195,1106,31,56, 84 ,88.1%,159,159,
1405,1320,1093,1013,16,62, 87 ,83.1%,168,168,
1406,662,784,735,26,21, 122 ,90.4%,101,101,
1407,1320,993,937,25,29, 80 ,85.7%,158,158,
1408,700,669,588,51,28, 116 ,76.1%,111,111,
1411,1320,1188,1090,69,27, 97 ,91.1%,166,166,
1412,662,697,598,46,51, 67 ,77.6%,103,103,
1413,1320,873,810,34,27, 92 ,80.9%,159,159,
1414,662,588,552,20,14, 51 ,82.1%,93,93,
1415,550,722,573,70,77, 54 ,90.8%,85,85,
1416,1320,941,901,22,16, 66 ,89.0%,152,152,
1417,1320,1111,1014,60,35, 94 ,91.6%,162,162,
1418,1000,1032,1008,8,14, 115 ,91.4%,148,148,
1421,1320,1040,907,53,78, 69 ,87.2%,154,154,
1423,915,660,601,17,40, 48 ,74.6%,122,122,
1424,700,744,643,59,40, 72 ,88.4%,110,110,
1425,662,621,569,16,34, 48 ,88.0%,97,97,
1426,1120,1166,1049,71,44, 150 ,86.9%,159,159,
1427,1000,1149,1029,58,60, 116 ,89.6%,150,150,
1428,1320,1110,1040,32,36, 109 ,82.5%,163,163,
1429,1320,988,942,19,25, 122 ,80.0%,166,166,
1430,1200,1088,998,61,27, 98 ,91.4%,151,151,
1431,780,817,725,59,31, 92 ,86.4%,122,122,
1432,780,1014,861,91,60, 103 ,88.9%,122,122,
1433,1320,882,848,19,13, 105 ,77.9%,160,160,
1434,915,702,676,12,12, 68 ,78.6%,129,129,
1435,1320,837,794,9,32, 70 ,76.7%,155,155,
1437,1320,1116,1068,31,15, 123 ,87.3%,169,169,
1438,1320,1120,1065,31,22, 216 ,76.3%,169,169,
1439,1200,908,860,25,21, 85 ,87.2%,160,160,
1440,1200,1141,1033,56,50, 107 ,84.8%,154,154,
1441,780,824,723,79,20, 72 ,88.3%,116,116,
1442,1320,1080,1036,16,26, 102 ,87.2%,160,160,
1443,780,620,567,21,30, 71 ,65.6%,120,120,
1444,780,837,741,36,58, 74 ,91.6%,117,117,
1445,1000,968,839,66,61, 77 ,83.0%,143,143,
1446,780,810,748,28,32, 135 ,73.9%,131,131,
1447,780,929,826,57,44, 98 ,84.9%,122,122,
1448,1000,1002,943,37,20, 125 ,86.0%,153,153,
1450,1320,1260,1243,9,6, 173 ,90.1%,168,168,
1453,1320,1139,1075,26,36, 120 ,91.6%,165,165,
1454,700,990,834,92,62, 99 ,85.8%,110,110,
1455,700,677,629,26,20, 58 ,94.1%,101,101,
1456,1320,1043,942,41,58, 56 ,91.4%,147,147,
1457,915,935,845,62,26, 94 ,82.7%,135,135,
1458,1120,954,889,44,19, 106 ,87.2%,144,144,
1459,616,658,564,61,31, 67 ,87.2%,85,85,
1460,1000,1010,957,31,20, 113 ,82.8%,153,153,
1461,1320,1238,1088,106,42, 110 ,85.9%,159,159,
1462,498,829,549,209,69, 71 ,85.4%,86,86,
1463,1320,953,914,25,12, 121 ,80.5%,165,165,
1464,1320,1042,971,25,44, 103 ,89.5%,158,158,
1465,616,805,682,81,40, 110 ,91.0%,98,98,
1466,662,718,663,16,37, 102 ,83.9%,109,109,
1468,1320,1197,1024,92,79, 143 ,83.0%,161,161,
1469,780,880,791,46,41, 77 ,94.9%,116,117,
1472,700,707,664,13,28, 38 ,93.0%,112,112,
1474,616,1027,965,29,31, 143 ,96.1%,99,99,
1476,1320,1116,1062,21,31, 108 ,88.9%,159,159,
1479,780,869,829,22,16, 82 ,90.9%,128,128,
1480,780,728,708,6,12, 59 ,84.6%,116,116,
1483,1000,900,831,27,40, 83 ,78.9%,148,148,
1485,1000,889,851,20,16, 111 ,81.8%,144,144,
1486,780,1009,992,10,5, 154 ,90.1%,128,128,
1487,1320,1075,997,51,25, 94 ,92.9%,167,167,
1488,550,677,490,88,97, 56 ,89.3%,82,82,
1490,1000,850,830,11,7, 74 ,87.7%,144,144,
1491,700,640,577,38,23, 61 ,83.3%,105,105,
1494,780,812,748,19,43, 77 ,88.7%,120,120,
1495,780,710,648,22,38, 79 ,82.3%,112,112,
1499,915,1277,1233,15,27, 211 ,93.9%,146,146,
1500,1000,922,888,28,4, 119 ,81.5%,147,147,
1502,780,1055,847,93,113, 101 ,90.4%,112,112,
1503,616,697,542,83,70, 47 ,88.2%,92,92,
1505,662,1075,933,87,53, 196 ,90.1%,108,108,
1507,1000,965,881,42,40, 106 ,88.2%,143,143,
1510,1200,1180,1005,101,72, 117 ,82.8%,165,165,
1514,1320,1195,1081,56,56, 133 ,87.4%,165,165,
1515,780,753,684,25,42, 95 ,79.5%,125,125,
1516,662,687,647,17,21, 88 ,93.6%,106,106,
1518,780,617,542,28,45, 33 ,88.3%,102,102,
1519,662,928,843,43,40, 119 ,94.5%,108,108,
1520,1200,1053,1011,19,21, 103 ,87.2%,153,153,
1521,1320,1117,959,74,82, 101 ,85.2%,168,168,
1525,700,1028,819,116,91, 68 ,95.7%,113,113,
1526,1320,1195,1027,98,68, 60 ,91.7%,156,156,
1527,1000,1348,1224,91,31, 211 ,83.6%,162,162,
1530,1320,1241,1091,102,46, 121 ,90.8%,162,162,
1533,1320,1224,1090,86,46, 144 ,95.2%,163,163,
1534,1320,1217,1109,69,37, 132 ,84.8%,167,167,
1535,1120,941,888,23,28, 99 ,79.4%,156,156,
1538,1120,915,871,16,26, 79 ,82.2%,160,160,
1539,780,922,841,39,40, 95 ,86.1%,135,135,
1540,616,578,498,45,33, 90 ,70.2%,101,101,
1541,915,1102,977,64,59, 128 ,91.5%,140,140,
1542,915,852,737,79,34, 80 ,79.4%,137,137,
1543,1320,1052,975,33,42, 115 ,84.3%,162,162,
1544,662,1032,937,48,45, 197 ,89.7%,105,105,
1545,1000,894,853,23,16, 84 ,85.2%,148,148,
1547,780,808,690,78,38, 70 ,92.7%,121,121,
1549,780,752,694,30,26, 74 ,93.6%,109,109,
1552,915,1030,897,49,82, 60 ,94.7%,130,130,
1554,1320,886,854,6,24, 61 ,89.2%,154,154,
1555,1320,1356,1213,83,58, 179 ,92.2%,162,162,
1557,780,680,617,26,35, 30 ,88.8%,106,106,
1558,662,578,504,28,44, 39 ,91.9%,85,85,
1560,1320,1175,1150,19,4, 122 ,94.4%,158,158,
1561,915,893,839,8,44, 60 ,93.4%,136,136,
1563,1320,1062,994,16,50, 78 ,95.1%,160,160,
1564,1320,1182,1137,24,19, 140 ,94.2%,169,169,
1565,1120,1177,1123,25,27, 163 ,83.1%,156,156,
1566,662,654,514,68,70, 50 ,86.0%,99,99,
1567,1320,1168,1039,73,54, 109 ,83.7%,162,162,
1568,1320,1188,1141,31,14, 143 ,84.6%,166,166,
1569,1320,1110,1048,37,23, 133 ,87.3%,162,162,
1570,550,666,617,13,34, 86 ,92.5%,89,89,
1571,1000,1010,885,51,72, 81 ,79.4%,151,151,
1572,1320,993,970,13,8, 80 ,86.7%,154,154,
1573,915,891,804,47,38, 80 ,85.5%,120,120,
1577,915,735,572,79,82, 63 ,70.0%,137,137,
1578,915,795,735,27,31, 88 ,87.0%,121,121,
1580,855,665,620,24,19, 40 ,87.3%,117,117,
1581,1320,782,729,16,35, 127 ,58.6%,170,170,
1586,616,697,584,62,49, 66 ,86.4%,87,87,
1588,616,746,649,40,55, 92 ,89.3%,99,99,
1590,1120,1417,1271,65,79, 137 ,90.4%,155,155,
1592,915,694,669,12,11, 50 ,80.0%,127,127,
1593,1320,1015,960,20,33, 79 ,88.5%,153,153,
1594,1320,1107,1058,23,24, 117 ,83.8%,169,169,
1595,1320,1012,953,19,38, 103 ,81.5%,164,164,
1597,1320,971,909,23,37, 52 ,90.2%,150,150,
1599,780,735,669,43,21, 76 ,88.9%,116,116,
1602,780,711,661,15,33, 64 ,89.8%,117,117,
1604,915,913,889,10,12, 128 ,82.1%,136,136,
1606,1320,1048,939,35,72, 56 ,93.6%,157,157,
1609,1320,1004,924,40,38, 92 ,77.7%,154,154,
1611,1000,941,890,12,37, 95 ,89.6%,142,142,
1612,662,700,654,43,1, 133 ,77.4%,104,104,
1615,780,842,670,117,53, 67 ,84.0%,118,118,
1620,780,891,821,37,31, 122 ,80.5%,124,124,
1622,1320,1013,976,13,22, 120 ,79.8%,170,170,
1623,1320,1188,1139,8,39, 135 ,89.5%,158,158,
1625,855,916,777,98,39, 44 ,95.2%,122,122,
1626,855,794,739,25,28, 76 ,93.7%,126,126,
1627,1320,1076,1002,45,27, 112 ,80.7%,160,160,
1628,1320,959,864,27,66, 79 ,84.8%,161,161,
1632,1320,1148,1007,92,47, 112 ,88.4%,161,161,
1634,1320,945,873,32,38, 102 ,77.8%,159,159,
1636,1320,1064,985,52,25, 147 ,73.1%,171,171,
1637,1200,860,835,13,10, 86 ,80.0%,162,162,
1642,1120,942,868,27,45, 104 ,81.3%,146,146,
1643,1120,892,866,17,7, 100 ,76.6%,155,155,
1644,1320,1333,1298,20,13, 209 ,93.6%,169,169,
1645,1320,1211,1146,27,36, 110 ,94.0%,163,163,
1647,855,708,671,14,21, 75 ,81.7%,119,119,
1648,1320,1019,904,35,78, 64 ,84.8%,160,160,
1652,780,1040,1021,9,8, 165 ,88.2%,134,134,
1654,1320,1061,999,31,29, 134 ,84.2%,162,162,
1655,1320,1177,1100,34,41, 116 ,91.6%,164,164,
1657,915,543,503,23,15, 77 ,52.5%,137,137,
1660,1320,1181,1101,55,23, 119 ,92.3%,165,165,
1662,780,871,803,50,16, 130 ,87.0%,120,120,
1665,855,776,761,5,8, 91 ,87.7%,120,120,
1667,1320,1137,1018,56,61, 100 ,87.9%,170,170,
1671,1320,1056,1009,20,25, 119 ,81.3%,169,169,
1672,1320,1089,1006,58,23, 100 ,83.1%,162,162,
1673,1320,1302,1104,126,70, 141 ,85.6%,170,170,
1674,616,888,803,49,34, 152 ,86.3%,99,99,
1676,780,832,762,41,27, 80 ,86.2%,120,120,
1677,1320,1623,1318,256,47, 138 ,92.2%,163,163,
1679,1320,1179,1120,34,23, 162 ,86.5%,161,161,
1682,1120,1055,992,24,37, 92 ,93.9%,145,145,
1685,1000,822,791,19,10, 72 ,85.6%,128,128,
1686,915,798,714,37,45, 78 ,75.3%,147,147,
1689,855,786,666,58,60, 91 ,79.8%,123,123,
1690,1120,1061,1016,18,25, 120 ,90.0%,156,156,
1691,780,920,886,19,13, 153 ,85.9%,126,126,
1692,780,848,695,79,72, 84 ,92.2%,113,113,
1693,780,935,886,19,28, 105 ,97.5%,120,120,
1695,700,699,648,20,29, 77 ,86.1%,112,112,
1698,700,660,556,74,28, 64 ,82.1%,103,103,
1699,855,718,643,34,39, 59 ,80.2%,122,122,
1704,662,613,582,13,16, 44 ,92.5%,104,104,
1705,915,874,834,27,11, 94 ,89.2%,137,137,
1707,1320,1050,1005,23,20, 142 ,82.7%,154,154,
1708,780,712,642,26,42, 64 ,79.0%,115,115,
1709,1320,1022,1002,5,13, 114 ,78.8%,167,167,
1710,616,873,822,31,18, 167 ,93.0%,99,99,
1719,780,860,769,64,25, 92 ,86.2%,127,127,
1720,855,808,649,74,83, 70 ,85.2%,114,114,
1722,855,772,687,39,44, 72 ,81.1%,129,129,
1723,1320,1044,1021,9,12, 128 ,85.3%,167,167,
1724,1120,818,775,15,26, 67 ,81.3%,143,143,
1726,1320,1241,1120,56,63, 149 ,89.1%,170,170,
1728,1320,1103,1067,20,14, 149 ,85.5%,170,170,
1733,1320,1000,909,39,50, 107 ,85.4%,155,155,
1734,855,932,834,59,37, 97 ,88.1%,131,131,
1738,780,770,728,20,20, 74 ,87.3%,115,115,
1739,550,894,810,46,36, 125 ,96.8%,92,92,
1740,1320,1198,1142,28,26, 97 ,94.4%,158,158,
1741,1120,1177,1020,107,48, 123 ,86.6%,154,154,
1745,1320,1127,1104,15,6, 130 ,81.8%,167,167,
1748,1320,1154,1024,73,55, 95 ,85.6%,170,170,
1750,1320,938,843,48,45, 88 ,81.0%,156,156,
1756,662,752,624,69,57, 75 ,85.3%,101,101,
1758,915,918,842,26,48, 86 ,86.9%,133,133,
1759,915,1228,1129,63,34, 178 ,86.4%,143,143,
1760,700,779,631,73,73, 40 ,88.6%,103,103,
1761,616,881,717,104,58, 91 ,95.0%,100,100,
1762,400,688,584,38,64, 80 ,92.2%,74,74,
1763,1320,1345,1276,39,28, 177 ,91.8%,169,169,
1764,550,635,542,40,51, 83 ,78.5%,92,92,
1765,1120,1048,949,67,30, 108 ,87.1%,152,152,
1767,616,873,692,99,80, 73 ,91.3%,101,101,
1768,1200,890,865,13,10, 104 ,84.0%,160,160,
1771,1000,864,774,39,49, 76 ,82.5%,139,139,
1772,1320,1055,997,38,18, 90 ,89.7%,152,152,
1775,1320,1030,909,46,73, 60 ,88.9%,149,149,
1776,915,822,762,25,33, 91 ,79.0%,140,140,
1777,1320,1292,1112,91,87, 100 ,87.8%,163,163,
1778,1200,1018,911,63,42, 99 ,84.4%,156,156,
1782,662,799,765,17,15, 113 ,92.4%,117,117,
1783,780,818,778,27,11, 103 ,73.0%,124,124,
1787,915,821,783,8,28, 73 ,84.6%,141,141,
1788,1320,1460,1169,196,93, 95 ,91.7%,167,167,
1789,1120,1037,902,79,54, 74 ,89.2%,153,153,
1791,1320,1140,1057,39,42, 113 ,85.8%,159,159,
1792,1200,1159,1011,118,28, 117 ,88.8%,157,157,
1794,780,968,867,69,30, 118 ,86.7%,126,126,
1798,855,754,699,8,45, 77 ,77.5%,128,128,
1799,1320,1092,994,28,68, 104 ,87.6%,167,167,
1801,662,711,650,15,44, 71 ,94.7%,93,93,
1802,1000,1068,1001,24,41, 59 ,89.5%,148,148,
1803,498,580,502,36,40, 39 ,89.7%,77,77,
1804,855,867,818,12,35, 79 ,91.1%,123,123,
1805,1120,1090,996,35,57, 93 ,92.8%,148,148,
1809,915,917,846,39,30, 80 ,81.6%,132,132,
1811,855,1045,969,31,43, 109 ,89.1%,127,127,
1817,915,1077,791,180,104, 64 ,84.8%,128,128,
1819,1200,941,905,14,20, 113 ,82.1%,158,158,
1826,915,932,846,41,43, 90 ,90.4%,133,133,
1828,1320,1009,955,20,32, 110 ,81.1%,166,166,
1829,855,692,654,18,18, 63 ,84.4%,125,125,
1830,616,648,541,61,44, 44 ,85.9%,96,96,
1832,1320,1137,1085,44,6, 76 ,95.2%,162,162,
1833,1320,1258,1154,47,55, 152 ,89.6%,170,170,
1834,915,891,856,15,18, 92 ,85.7%,136,136,
1836,700,604,576,12,14, 61 ,82.2%,106,106,
1837,1320,1067,903,98,64, 77 ,90.6%,158,158,
1839,855,772,709,41,20, 82 ,85.8%,119,119,
1846,1320,1229,1126,62,39, 120 ,90.5%,166,166,
1849,855,784,731,21,30, 58 ,84.1%,130,130,
1853,1320,1197,896,171,128, 69 ,93.5%,151,151,
1859,1120,1474,1314,110,48, 199 ,92.8%,165,165,
1860,1120,1160,1077,26,55, 103 ,91.2%,157,157,
1861,855,872,723,26,121, 47 ,85.8%,119,119,
1862,700,849,642,93,112, 59 ,94.1%,100,100,
1866,915,1048,874,140,32, 93 ,91.5%,128,128,
1868,1120,1104,987,86,29, 127 ,87.2%,154,154,
1872,855,820,661,105,52, 57 ,84.8%,122,122,
1874,1200,1116,964,79,71, 89 ,88.0%,148,148,
1875,1320,1529,1439,31,57, 214 ,93.0%,169,169,
1877,855,808,733,32,41, 49 ,93.5%,121,121,
1878,1000,872,817,19,34, 103 ,83.6%,130,130,
1879,1000,1127,1013,76,36, 127 ,95.0%,137,137,
1880,915,995,885,55,53, 75 ,93.5%,135,135,
1881,855,688,672,10,4, 43 ,91.4%,104,104,
1882,550,664,588,44,30, 64 ,90.1%,90,90,
1884,700,991,863,81,45, 138 ,94.3%,104,104,
1885,1320,1359,1117,177,63, 127 ,86.0%,168,168,
1888,1320,1169,1057,53,57, 87 ,87.3%,163,163,
1890,1200,1098,1002,35,59, 124 ,87.1%,160,160,
1894,1000,961,920,25,14, 114 ,90.3%,143,143,
1900,855,851,735,40,74, 60 ,82.4%,121,121,
1901,1320,1018,904,54,58, 55 ,91.9%,144,144,
1902,1320,1034,893,52,87, 101 ,81.6%,154,154,
1903,1320,1007,895,49,61, 75 ,88.5%,153,153,
1904,1120,1033,886,70,75, 113 ,87.0%,130,130,
1907,855,919,782,130,5, 94 ,87.3%,124,124,
1909,1200,1165,1124,27,12, 149 ,88.1%,156,156,
1912,780,846,799,28,17, 90 ,94.2%,119,119,
1913,1320,914,885,6,21, 73 ,85.4%,156,156,
1915,780,1070,1029,25,14, 191 ,92.6%,132,132,
1917,662,625,525,50,48, 64 ,81.8%,95,95,
1922,780,724,649,19,54, 72 ,90.2%,109,109,
1923,1320,1107,996,13,96, 78 ,90.4%,162,162,
1924,855,1186,968,127,89, 69 ,90.3%,143,144,
1927,550,548,475,43,28, 56 ,85.9%,84,84,
1928,550,475,431,13,29, 60 ,77.0%,85,85,
1929,1320,1083,968,76,37, 107 ,73.5%,162,162,
1931,780,764,694,41,27, 92 ,81.9%,124,124,
1932,1320,1514,1302,165,45, 109 ,93.3%,161,161,
1934,915,897,794,41,60, 75 ,90.6%,134,134,
1935,1320,1146,984,82,78, 104 ,86.2%,158,158,
1936,1320,983,825,102,54, 85 ,75.7%,148,148,
1937,1320,950,884,32,32, 81 ,87.3%,155,155,
1939,1000,1168,951,164,51, 142 ,84.9%,145,145,
1940,1120,1098,938,62,96, 83 ,90.1%,150,150,
1941,780,784,664,71,47, 79 ,84.7%,120,120,
1942,1320,958,888,8,60, 82 ,88.5%,154,154,
1943,1120,1129,942,109,76, 144 ,76.3%,156,156,
1946,1320,971,864,68,37, 87 ,86.3%,152,152,
1947,1000,1205,962,94,147, 76 ,87.9%,137,137,
1948,780,861,768,48,43, 82 ,88.4%,119,119,
1949,915,1050,899,104,45, 107 ,86.3%,136,136,
1954,1320,1201,1126,35,38, 106 ,86.5%,167,167,
1955,616,433,412,12,7, 49 ,69.2%,90,90,
1956,780,877,772,31,72, 68 ,89.1%,125,125,
1958,915,1121,1013,45,61, 149 ,87.0%,142,142,
1959,662,970,906,54,8, 97 ,98.2%,112,112,
1961,915,889,794,38,55, 84 ,86.0%,140,140,
1962,855,738,653,27,56, 61 ,84.9%,123,123,
1963,662,842,673,88,79, 88 ,89.0%,99,99,
1965,915,937,893,15,27, 103 ,84.2%,142,142,
1966,1320,1135,1015,74,44, 131 ,87.7%,167,167,
1971,915,741,596,78,65, 43 ,80.8%,123,123,
1972,700,643,597,20,24, 37 ,93.8%,110,110,
1973,550,758,612,68,76, 88 ,89.5%,91,91,
1975,700,965,706,165,92, 78 ,89.8%,105,105,
1976,1320,1155,1103,32,18, 250 ,78.8%,167,168,
1978,780,833,715,77,39, 114 ,82.4%,123,123,
1979,780,744,718,10,14, 87 ,86.9%,120,120,
1981,1320,1184,1085,50,47, 112 ,90.1%,169,169,
1983,,-2,-2,0,-2, -   ,#DIV/0!,0,0,
1986,1200,987,897,65,23, 126 ,81.6%,156,156,
1987,915,832,813,10,7, 91 ,87.7%,134,134,
1988,1000,1005,863,79,61, 91 ,86.2%,141,141,
1990,780,737,681,22,32, 72 ,82.1%,120,120,
1991,1320,1141,1065,20,54, 118 ,90.4%,164,164,
1992,662,694,640,13,39, 72 ,95.8%,95,95,
1993,1320,1206,1094,74,36, 152 ,82.5%,163,163,
1995,915,839,760,42,35, 94 ,87.8%,128,128,
2002,915,1016,889,75,50, 65 ,90.8%,129,129,
2004,498,441,414,9,16, 46 ,82.4%,83,83,
2005,1320,1067,988,32,45, 142 ,83.8%,165,165,
2006,1320,943,851,61,29, 87 ,80.8%,152,152,
2007,1320,1005,842,93,68, 52 ,83.0%,155,155,
2010,780,771,728,25,16, 78 ,91.5%,116,116,
2013,1320,1259,898,266,93, 117 ,80.1%,154,154,
2014,780,690,672,7,9, 45 ,85.6%,114,114,
2016,915,1222,726,294,200, 77 ,84.7%,120,120,
2019,1320,1535,1409,87,37, 277 ,89.7%,172,172,
2022,616,670,620,29,19, 78 ,86.8%,105,105,
2023,855,819,718,28,71, 42 ,87.4%,126,126,
2025,855,874,794,31,47, 76 ,87.0%,129,129,
2027,1000,1076,1017,32,25, 180 ,85.5%,149,149,
2030,662,803,749,19,33, 87 ,90.5%,113,113,
2031,700,860,770,39,49, 123 ,94.0%,99,99,
2032,780,859,821,13,23, 85 ,93.8%,128,129,
2033,400,581,425,127,27, 41 ,90.5%,70,70,
2035,498,553,491,41,19, 68 ,79.1%,85,85,
2036,1320,1876,1741,85,48, 310 ,89.8%,172,172,
2038,915,1199,1082,77,38, 285 ,83.3%,135,135,
2039,662,692,584,52,54, 72 ,86.4%,101,101,
2044,855,801,615,87,97, 37 ,88.1%,116,116,
2049,1200,1163,1089,22,50, 166 ,88.2%,165,165,
2050,550,648,556,61,29, 52 ,92.9%,82,82,
2051,1000,1167,1124,21,20, 153 ,93.7%,139,139,
2052,780,1005,827,115,61, 105 ,83.9%,135,135,
2054,662,769,627,28,112, 20 ,97.0%,98,98,
2056,915,1039,805,159,73, 124 ,87.2%,137,137,
2058,855,962,803,81,76, 89 ,93.6%,124,124,
2059,1320,1188,1115,61,10, 142 ,91.8%,168,168,
2061,915,642,593,38,9, 84 ,59.2%,127,127,
2062,498,458,422,18,16, 33 ,79.5%,80,80,
2063,780,1040,873,75,90, 144 ,89.3%,120,120,
2064,1000,1245,1096,93,54, 152 ,90.3%,141,141,
2065,780,865,690,116,57, 89 ,84.6%,116,116,
2066,915,1310,1158,36,114, 113 ,92.2%,128,128,
2073,498,627,485,58,82, 67 ,83.3%,77,77,
2077,,245,-2,0,245, -   ,#DIV/0!,0,0,
2078,700,809,772,20,15, 109 ,88.1%,114,114,
2079,915,885,816,50,17, 80 ,80.9%,132,132,
2080,780,805,742,14,47, 112 ,82.3%,127,127,
2083,1320,1533,1389,120,22, 204 ,88.4%,169,169,
2084,1000,1186,1065,54,65, 109 ,85.4%,153,153,
2086,855,860,820,19,19, 88 ,88.5%,121,121,
2087,855,963,851,59,51, 82 ,81.4%,127,127,
2088,915,1083,938,85,58, 106 ,83.4%,141,141,
2089,1000,1016,915,72,27, 107 ,85.1%,150,150,
2092,616,617,528,49,38, 56 ,81.7%,107,107,
2094,700,678,594,49,33, 51 ,89.9%,96,96,
2097,550,767,557,144,64, 64 ,90.0%,88,88,
2098,855,733,651,41,39, 71 ,72.6%,123,123,
2099,662,614,549,24,39, 41 ,89.9%,95,95,
2100,780,673,632,13,26, 48 ,84.9%,115,115,
2101,855,836,711,81,42, 70 ,81.1%,119,119,
2102,855,865,783,33,47, 82 ,85.4%,126,126,
2104,915,1010,942,33,33, 132 ,83.5%,136,136,
2105,1000,1038,981,21,34, 129 ,89.3%,139,139,
2107,915,1003,895,38,68, 95 ,90.1%,138,138,
2108,616,1008,708,212,86, 116 ,87.6%,96,96,
2110,780,1029,963,26,38, 130 ,94.8%,114,114,
2111,1320,963,889,29,43, 66 ,92.8%,150,150,
2112,662,687,603,49,33, 50 ,94.1%,99,99,
2113,1320,1084,986,29,67, 97 ,91.6%,153,153,
2114,550,687,642,27,16, 121 ,87.6%,93,93,
2115,616,732,644,12,74, 112 ,86.0%,111,111,
2116,662,1087,816,158,111, 97 ,96.5%,109,109,
2117,855,997,886,92,17, 153 ,84.7%,128,128,
2118,550,944,575,258,109, 75 ,95.6%,90,90,
2119,700,1169,931,133,103, 109 ,87.5%,103,103,
2120,780,851,734,80,35, 114 ,81.3%,125,125,
2121,780,730,689,12,27, 62 ,84.2%,117,117,
2123,780,728,703,9,14, 90 ,80.3%,124,124,
2125,1200,921,764,93,62, 97 ,74.5%,155,155,
2127,700,641,585,33,21, 59 ,80.5%,111,111,
2129,1000,1269,1112,109,46, 152 ,90.0%,156,156,
2130,915,1020,870,98,50, 39 ,92.5%,131,131,
2131,915,859,815,18,24, 69 ,96.9%,126,126,
2132,780,828,740,42,44, 57 ,90.8%,117,117,
2133,915,982,833,90,57, 78 ,87.7%,135,135,
2135,780,1000,796,163,39, 93 ,86.1%,119,119,
2136,498,803,626,112,63, 97 ,89.1%,89,89,
2137,700,827,682,80,63, 91 ,91.7%,107,107,
2142,915,1074,923,58,91, 100 ,89.2%,128,128,
2143,550,664,542,96,24, 62 ,90.5%,83,83,
2146,780,815,679,88,46, 81 ,84.7%,123,123,
2149,780,941,797,83,59, 106 ,84.9%,123,123,
2150,915,877,841,18,16, 175 ,82.8%,144,144,
2153,915,866,746,61,57, 93 ,81.2%,130,130,
2154,1320,925,841,25,57, 87 ,80.6%,159,159,
2155,915,1049,908,67,72, 87 ,88.5%,138,138,
2156,498,644,510,76,56, 58 ,90.1%,79,79,
2159,855,1066,899,129,36, 133 ,83.9%,136,136,
2160,780,883,782,29,70, 38 ,92.7%,106,106,
2161,662,631,592,11,26, 61 ,83.5%,102,102,
2164,780,1008,845,128,33, 98 ,91.8%,119,119,
2166,662,780,628,100,50, 97 ,81.4%,100,100,
2167,915,869,776,40,51, 64 ,90.7%,117,117,
