Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
106,,Scheduled Delivery Express,7,Executive Review,Degrading,Store Focus,202247,70.67%,76.32%,9.3,76.19%,63.64%,80.00%,64.71%
335,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,63.36%,52.38%,12.86,50.40%,76.61%,63.07%,50.54%
410,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,81.75%,73.65%,12.18,71.50%,69.23%,90.36%,88.86%
677,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,85.52%,67.40%,10.34,82.03%,88.13%,89.84%,84.97%
308,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,82.93%,71.79%,10.75,78.95%,98.40%,82.14%,75.64%
657,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,77.92%,53.00%,12.13,70.93%,83.24%,77.70%,77.44%
668,,Scheduled Delivery Express,11,Executive Review,Recovering,Store Focus,202247,90.54%,72.36%,11.71,90.00%,80.77%,96.83%,93.75%
668,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,78.33%,65.14%,11.47,63.45%,85.43%,88.30%,70.43%
671,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,81.23%,86.51%,10.07,66.84%,93.22%,77.82%,82.33%
674,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,82.89%,64.49%,9.18,80.49%,90.76%,85.58%,73.31%
526,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,67.72%,67.48%,12.5,59.89%,73.79%,81.47%,51.61%
1053,,Scheduled Delivery Express,6,At Risk,Degrading,Store Focus,202247,90.72%,66.67%,21.18,88.24%,92.59%,92.59%,88.46%
1053,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,83.27%,72.03%,9.67,75.97%,81.35%,90.06%,84.21%
3294,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,57.39%,51.14%,20.72,75.46%,52.04%,39.34%,64.19%
4450,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,72.64%,60.42%,10.77,58.69%,78.34%,89.59%,57.11%
5418,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,72.20%,62.60%,12.65,48.28%,71.49%,82.70%,77.78%
7290,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,85.65%,83.64%,8.28,79.01%,84.75%,86.43%,84.39%
282,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,73.29%,56.01%,14.9,65.93%,90.91%,71.62%,62.10%
653,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202247,94.52%,72.27%,13.16,96.15%,89.47%,91.30%,100.00%
653,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,69.69%,73.26%,13.98,66.67%,73.42%,73.06%,60.00%
655,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202247,89.23%,70.12%,18.53,93.55%,87.10%,85.37%,92.59%
3362,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202247,85.76%,71.33%,9.01,81.08%,92.44%,93.37%,75.35%
694,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,85.71%,75.76%,8.19,73.63%,85.20%,89.42%,90.45%
709,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,80.36%,74.05%,12.47,69.40%,86.38%,83.44%,79.07%
729,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202247,89.36%,85.44%,8.12,94.94%,95.45%,91.32%,75.76%
6931,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,87.71%,82.39%,7.43,84.74%,92.98%,83.83%,88.59%
711,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,82.25%,64.26%,10.99,62.20%,86.38%,87.27%,85.99%
1113,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,74.12%,76.03%,12.52,59.04%,85.29%,88.85%,56.28%
1247,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,68.86%,70.60%,10.38,23.26%,77.12%,76.64%,73.12%
1259,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202247,94.69%,52.58%,20.72,92.45%,96.67%,98.18%,89.74%
1259,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,84.42%,81.39%,10.19,81.25%,95.54%,92.80%,60.87%
1505,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,88.98%,77.57%,8,74.17%,96.17%,93.55%,86.26%
702,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,80.75%,83.07%,8.5,66.78%,83.74%,81.08%,88.89%
1140,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,86.17%,78.16%,8.69,73.47%,95.29%,79.23%,91.19%
1478,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,77.72%,67.55%,12.92,89.80%,89.89%,75.38%,56.83%
3894,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,80.61%,70.73%,10.94,64.57%,85.42%,84.06%,84.07%
519,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,86.97%,78.13%,7.64,88.89%,89.84%,90.74%,77.55%
571,,Scheduled Delivery Express,8,Executive Review,Degrading,Store Focus,202247,89.62%,84.21%,17.78,83.33%,87.50%,96.55%,90.91%
571,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,80.59%,83.31%,12.05,69.63%,85.66%,84.88%,76.56%
720,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202247,64.05%,62.54%,12.78,48.17%,70.75%,70.66%,62.37%
1210,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202247,78.58%,66.69%,10.46,72.73%,85.98%,76.68%,77.54%
2628,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202247,70.50%,67.90%,10.87,75.23%,81.73%,80.83%,39.23%
1790,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,82.44%,85.31%,5.95,69.73%,91.51%,85.75%,78.24%
2631,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,78.14%,76.63%,9.67,69.59%,87.94%,76.35%,73.50%
2912,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,83.51%,74.04%,11.25,54.07%,92.21%,92.74%,82.08%
3336,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,69.45%,65.11%,14.93,42.90%,71.10%,71.26%,83.97%
3476,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,81.73%,81.34%,8.76,63.36%,89.96%,87.50%,78.49%
4383,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,37.85%,72.90%,24.32,52.73%,48.46%,19.23%,38.10%
5761,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,70.55%,73.83%,10.58,68.32%,82.46%,79.49%,49.09%
5842,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,78.98%,81.92%,11.83,52.73%,94.52%,81.66%,75.83%
2493,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,68.86%,76.57%,7.33,36.96%,83.22%,82.88%,58.46%
3328,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,77.21%,83.94%,8.44,43.30%,82.20%,92.17%,85.25%
3876,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202247,87.50%,73.99%,8,71.93%,86.08%,92.67%,90.83%
2010,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202247,79.94%,66.04%,10.32,43.66%,89.86%,88.13%,89.71%
2061,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202247,79.25%,73.88%,7.49,61.22%,85.16%,84.88%,80.32%
2678,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,52.48%,54.14%,15.32,38.71%,46.39%,70.50%,48.33%
2680,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202247,86.38%,83.39%,5.12,71.27%,89.16%,90.40%,90.36%
3436,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,76.81%,77.23%,8.62,72.73%,81.37%,91.59%,60.16%
5065,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,77.78%,85.71%,5.3,64.58%,80.98%,74.46%,87.05%
5280,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,54.86%,87.84%,12.53,26.42%,72.22%,72.41%,61.40%
1771,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202247,96.55%,58.82%,10.72,100.00%,100.00%,100.00%,66.67%
1771,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202247,81.62%,86.71%,8.95,90.91%,88.89%,77.78%,72.73%
1809,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202247,97.73%,77.08%,18.59,100.00%,100.00%,100.00%,88.89%
2080,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,69.00%,67.47%,10.24,36.97%,73.14%,63.93%,85.95%
5160,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,74.68%,77.88%,14.64,46.39%,79.68%,82.34%,75.68%
5411,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,88.52%,81.64%,6.89,72.31%,97.12%,90.63%,88.24%
1423,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,88.24%,71.55%,9.13,79.49%,90.91%,92.31%,83.93%
1733,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,91.98%,87.22%,6.71,89.07%,95.16%,93.24%,89.87%
1754,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,63.27%,48.91%,8.82,55.56%,75.55%,61.95%,65.27%
2618,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,77.56%,81.67%,9.6,57.49%,83.98%,88.96%,75.68%
2867,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,72.10%,82.36%,9.8,55.83%,75.73%,84.13%,69.64%
2869,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,68.82%,57.99%,12.28,45.52%,74.11%,76.13%,71.98%
4540,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,72.62%,87.45%,6.45,70.30%,81.88%,74.14%,63.89%
5048,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,80.76%,75.82%,7.7,70.94%,88.07%,81.70%,76.67%
5893,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,71.87%,78.60%,10.03,59.26%,76.61%,75.52%,73.95%
1432,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,85.87%,72.49%,11.13,55.56%,87.76%,88.33%,97.92%
2644,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,85.82%,83.56%,5.26,71.57%,94.71%,88.99%,83.45%
2354,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,81.77%,83.10%,7.8,66.50%,94.70%,82.35%,78.57%
2693,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,84.01%,78.55%,10.11,36.97%,95.55%,88.73%,87.96%
3726,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202247,83.36%,58.13%,9.51,70.59%,74.70%,89.64%,90.78%
4243,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,79.22%,75.57%,9.45,55.64%,87.48%,84.42%,84.17%
2559,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,70.43%,73.93%,12.75,53.48%,70.17%,85.71%,65.76%
2873,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,86.62%,86.04%,8.3,69.85%,95.28%,92.00%,85.61%
2959,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,79.23%,80.48%,9.23,57.32%,87.00%,90.53%,75.89%
4424,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,72.13%,75.75%,13.33,47.55%,82.41%,85.19%,63.60%
4660,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,87.69%,85.01%,8.27,71.29%,93.48%,96.03%,84.09%
5844,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,64.48%,73.49%,15.45,50.00%,68.24%,73.68%,57.37%
3445,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,80.39%,82.73%,8.43,66.00%,88.51%,84.64%,78.00%
5029,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,92.74%,77.59%,17.12,91.67%,97.47%,92.96%,89.16%
5029,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,75.35%,82.15%,13,71.07%,89.69%,81.76%,55.49%
5030,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202247,80.68%,80.31%,9.15,54.89%,86.63%,91.07%,80.00%
5385,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202247,76.06%,64.99%,13.02,72.88%,87.50%,69.57%,68.66%
5309,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,87.09%,78.00%,7.87,81.72%,93.98%,87.17%,84.59%
1479,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,80.76%,70.51%,10.2,69.93%,92.21%,83.57%,73.82%
1487,,Scheduled Delivery Express,11,Executive Review,Recovering,Store Focus,202247,94.06%,86.08%,12.08,95.45%,88.89%,96.67%,95.45%
1487,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,83.09%,95.34%,10.43,71.48%,86.35%,86.10%,84.18%
1618,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,78.54%,82.73%,6.79,60.86%,77.59%,85.97%,83.09%
2276,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202247,89.58%,80.44%,6.97,81.43%,86.59%,97.83%,91.71%
2544,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,66.21%,70.58%,12.97,71.79%,79.91%,72.42%,56.15%
2817,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,76.27%,71.79%,9.42,84.54%,94.20%,78.43%,51.24%
2818,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,59.13%,66.37%,14.99,62.09%,77.46%,58.25%,44.10%
4631,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,53.82%,69.50%,14.79,72.35%,67.45%,40.52%,33.76%
5404,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,48.27%,63.43%,19.74,65.66%,70.21%,40.29%,21.99%
1476,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,86.55%,85.03%,7.04,78.46%,87.64%,95.81%,80.53%
2691,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,69.95%,67.79%,10.57,73.15%,69.31%,77.91%,57.60%
1141,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,87.31%,78.97%,11.66,92.59%,84.62%,85.11%,86.36%
1141,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,86.11%,84.19%,7.43,73.45%,93.46%,90.38%,83.33%
1459,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,67.03%,62.97%,13.21,51.10%,77.16%,74.39%,57.05%
1580,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,77.91%,73.24%,8.7,71.50%,80.95%,78.48%,78.18%
2787,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,53.88%,55.48%,12.54,31.80%,61.22%,64.25%,50.82%
3529,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,65.11%,61.32%,13.65,59.38%,72.11%,64.14%,62.67%
5443,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,73.55%,63.35%,11.68,64.17%,85.38%,85.25%,56.90%
5483,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,81.50%,73.68%,8.67,65.57%,84.26%,88.39%,83.47%
852,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202247,66.13%,76.04%,9.5,51.82%,81.05%,64.80%,64.12%
1307,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,85.81%,78.13%,9.52,85.83%,87.12%,87.06%,83.52%
4323,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202247,89.39%,70.64%,13.51,100.00%,81.25%,87.50%,91.67%
4323,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,79.75%,84.42%,10.14,80.31%,85.21%,77.16%,76.06%
786,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202247,96.97%,71.34%,14.31,97.56%,98.80%,98.82%,89.36%
786,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,63.84%,58.14%,13.35,45.96%,75.89%,72.80%,52.86%
1553,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,78.29%,83.27%,9.67,66.54%,88.01%,83.31%,71.79%
1814,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,84.10%,81.52%,10.06,76.38%,92.65%,82.68%,77.91%
4405,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202247,75.64%,89.83%,10.27,72.49%,88.61%,84.34%,49.74%
5352,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,58.93%,49.27%,15.27,32.11%,37.86%,68.16%,83.68%
1596,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,83.89%,86.24%,7.27,74.63%,93.70%,83.77%,81.56%
1779,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,75.44%,85.39%,6.64,73.71%,79.65%,86.24%,62.05%
2215,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,68.06%,68.09%,12.17,66.95%,76.25%,65.01%,62.97%
3400,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,80.85%,80.16%,8.99,72.09%,91.67%,78.65%,77.54%
4286,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,77.95%,60.03%,10.26,62.60%,85.09%,83.47%,76.18%
1256,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,88.69%,87.42%,7.17,84.14%,92.20%,88.40%,88.40%
1497,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,79.87%,79.10%,9.74,74.83%,92.08%,70.95%,79.35%
1556,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,83.03%,74.66%,9.98,83.46%,92.59%,82.55%,72.25%
3601,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,73.72%,82.09%,12.21,87.40%,93.54%,65.34%,60.94%
4049,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,76.49%,86.66%,12.21,81.89%,91.28%,77.24%,59.00%
4529,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,82.29%,78.13%,9.42,78.26%,90.41%,87.21%,76.23%
5965,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,77.68%,81.91%,9.24,83.55%,93.60%,84.12%,54.69%
1998,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,81.48%,87.13%,7.58,81.19%,91.16%,84.69%,69.72%
2204,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,75.07%,82.66%,11.72,79.91%,86.33%,82.19%,49.28%
2816,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,67.56%,84.51%,5.98,62.68%,75.11%,75.11%,57.74%
5402,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,55.29%,74.32%,17.25,75.69%,74.23%,52.28%,19.71%
5617,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,56.24%,69.31%,12.98,61.34%,75.15%,58.03%,32.22%
5781,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202247,90.35%,72.97%,21.19,92.90%,96.37%,86.04%,87.70%
5781,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,51.07%,72.67%,17.31,67.28%,63.10%,41.59%,35.75%
1737,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,73.41%,71.62%,10.2,67.29%,84.46%,75.07%,64.53%
1892,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,86.69%,86.67%,7.54,87.72%,87.50%,94.52%,71.74%
1938,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,69.44%,76.54%,11.73,65.45%,83.31%,75.68%,52.46%
5485,,Scheduled Delivery Express,2,Active Monitoring,Degrading,Store Focus,202247,86.17%,70.96%,18.87,84.78%,87.32%,89.66%,79.59%
5485,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,59.88%,70.82%,15.67,70.24%,68.72%,59.61%,44.08%
1668,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,77.23%,80.35%,8.02,64.37%,87.26%,81.06%,75.84%
3891,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,75.99%,78.41%,7.99,72.48%,84.77%,82.01%,63.59%
3893,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,81.37%,85.46%,9.83,75.09%,88.68%,80.85%,80.35%
5199,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,81.95%,87.84%,7.57,65.45%,93.03%,88.01%,80.14%
1211,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,83.65%,86.52%,4.85,66.97%,89.47%,88.98%,87.39%
1377,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,81.33%,71.81%,11.71,77.86%,83.20%,82.10%,79.50%
1413,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,80.13%,74.70%,11.47,71.41%,75.06%,85.33%,87.32%
936,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,60.81%,63.86%,17.61,75.00%,88.89%,75.00%,54.24%
200,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,81.36%,73.77%,11.16,67.35%,93.00%,88.66%,70.71%
2728,,Scheduled Delivery Express,19,Executive Review,Degrading,Store Focus,202247,90.26%,69.11%,8.06,87.80%,93.18%,83.02%,91.67%
3602,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,93.00%,60.31%,14.14,92.11%,96.63%,95.06%,89.19%
3602,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202247,76.44%,82.43%,10.27,75.54%,82.91%,77.82%,70.49%
197,,Scheduled Delivery Express,10,Executive Review,Degrading,Store Focus,202247,95.18%,74.71%,16.4,88.00%,94.74%,100.00%,100.00%
