Region,Market,Store Number,Fashion Op Model Tier,Fashion Coach?,Coach Action,Total TL Headcount,Go-Live Week,Fashion Stocking Team Hours
19,205,1987,2,YES,HIRE,4,WK 22,120
19,205,2273,2,YES,HIRE,4,WK 22,120
19,205,2354,2,YES,HIRE,4,WK 22,120
19,205,2693,2,YES,HIRE,4,WK 22,120
19,205,3632,3,NO,-,4,WK 22,80
19,205,3726,1,YES,MOVE EXISTING,4,WK 22,140
19,205,4243,1,YES,HIRE,4,WK 22,140
19,206,2558,2,YES,HIRE,4,WK 22,120
19,206,2559,1,YES,HIRE,4,WK 22,140
19,206,2692,1,YES,HIRE,4,WK 22,140
19,206,2873,2,YES,MOVE EXISTING,4,WK 22,120
19,206,2959,1,YES,MOVE EXISTING,4,WK 22,140
19,206,3487,2,YES,HIRE,4,WK 22,120
19,206,4424,1,YES,MOVE EXISTING,4,WK 22,140
19,206,4660,2,YES,HIRE,4,WK 22,120
19,206,5844,1,YES,MOVE EXISTING,4,WK 22,140
19,207,1416,3,NO,-,3,WK 22,80
19,207,1913,2,YES,HIRE,4,WK 22,120
19,207,2191,3,NO,-,4,WK 22,80
19,207,2350,2,YES,HIRE,4,WK 22,120
19,207,3445,2,YES,MOVE EXISTING,4,WK 22,120
19,207,4479,2,YES,HIRE,4,WK 22,120
19,207,5028,2,YES,MOVE EXISTING,4,WK 22,120
19,207,5029,2,YES,MOVE EXISTING,4,WK 22,120
19,207,5030,2,YES,MOVE EXISTING,4,WK 22,120
19,207,5385,2,YES,HIRE,4,WK 22,120
19,213,1429,2,YES,MOVE EXISTING,4,WK 22,120
19,213,1445,3,NO,-,4,WK 22,80
19,213,1448,2,YES,MOVE EXISTING,4,WK 22,120
19,213,1539,2,YES,MOVE EXISTING,4,WK 22,120
19,213,1622,2,YES,HIRE,4,WK 22,120
19,213,1628,2,YES,MOVE EXISTING,4,WK 22,120
19,213,1986,2,YES,MOVE EXISTING,4,WK 22,120
19,213,2613,3,NO,-,3,WK 22,80
19,213,3809,3,NO,-,3,WK 22,80
19,213,5309,3,NO,-,4,WK 22,80
19,213,5471,2,YES,HIRE,4,WK 22,120
19,238,1479,2,YES,MOVE EXISTING,4,WK 22,120
19,238,1487,2,YES,MOVE EXISTING,4,WK 22,120
19,238,1576,1,YES,MOVE EXISTING,4,WK 22,140
19,238,1618,2,YES,MOVE EXISTING,4,WK 22,120
19,238,2276,2,YES,MOVE EXISTING,4,WK 22,120
19,238,2544,1,YES,MOVE EXISTING,4,WK 22,140
19,238,2817,2,YES,MOVE EXISTING,4,WK 22,120
19,238,2818,1,YES,MOVE EXISTING,4,WK 22,140
19,238,4631,1,YES,MOVE EXISTING,4,WK 22,140
20,229,1568,1,YES,HIRE,4,WK 22,140
20,229,1770,2,YES,MOVE EXISTING,4,WK 22,120
20,229,1820,3,NO,-,4,WK 22,80
20,229,1883,2,YES,MOVE EXISTING,4,WK 22,120
20,229,1885,2,YES,HIRE,4,WK 22,120
20,229,2008,3,NO,-,3,WK 22,80
20,229,2287,2,YES,HIRE,4,WK 22,120
20,229,2540,3,NO,-,4,WK 22,80
20,229,2603,3,NO,-,3,WK 22,80
20,229,3223,2,YES,HIRE,4,WK 22,120
20,229,4643,3,NO,-,4,WK 22,80
21,222,1264,2,YES,HIRE,4,WK 22,120
21,222,1330,2,YES,MOVE EXISTING,4,WK 22,120
21,222,1333,3,NO,-,4,WK 22,80
21,222,1433,2,YES,MOVE EXISTING,4,WK 22,120
21,222,1718,2,YES,HIRE,4,WK 22,120
21,222,1750,2,YES,MOVE EXISTING,4,WK 22,120
21,222,2542,3,NO,-,2,WK 22,80
21,222,3206,2,YES,MOVE EXISTING,4,WK 22,120
21,222,3300,3,NO,-,4,WK 22,80
21,222,3840,2,YES,MOVE EXISTING,4,WK 22,120
21,222,5355,3,NO,-,3,WK 22,80
25,269,1228,2,YES,MOVE EXISTING,4,WK 22,120
25,269,1404,3,NO,-,4,WK 22,80
25,269,1489,3,NO,-,3,WK 22,80
25,269,1668,2,YES,MOVE EXISTING,4,WK 22,120
25,269,1735,2,YES,HIRE,4,WK 22,120
25,269,3891,1,YES,MOVE EXISTING,4,WK 22,140
25,269,3893,2,YES,MOVE EXISTING,4,WK 22,120
25,269,5199,2,YES,MOVE EXISTING,4,WK 22,120
25,269,5276,3,NO,-,3,WK 22,80
40,335,9,2,YES,MOVE EXISTING,4,WK 22,120
40,335,19,1,YES,HIRE,4,WK 22,140
40,335,30,3,NO,-,4,WK 22,80
40,335,37,2,YES,HIRE,4,WK 22,120
40,335,69,2,YES,MOVE EXISTING,4,WK 22,120
40,335,82,3,NO,-,3,WK 22,80
40,335,95,2,YES,MOVE EXISTING,4,WK 22,120
40,335,122,3,NO,-,4,WK 22,80
40,335,152,3,NO,-,4,WK 22,80
40,335,188,1,YES,MOVE EXISTING,4,WK 22,140
40,335,337,3,NO,-,3,WK 22,80
41,580,492,2,YES,MOVE EXISTING,4,WK 22,120
41,580,566,3,NO,-,4,WK 22,80
41,580,617,3,NO,-,3,WK 22,80
41,580,870,2,YES,HIRE,4,WK 22,120
41,580,1002,3,NO,-,4,WK 22,80
41,580,1026,2,YES,HIRE,4,WK 22,120
41,580,1162,2,YES,HIRE,4,WK 22,120
41,580,1371,2,YES,HIRE,4,WK 22,120
41,580,1783,2,YES,HIRE,4,WK 22,120
41,580,2563,3,NO,-,3,WK 22,80
41,580,4216,2,YES,HIRE,4,WK 22,120
53,440,1366,3,NO,-,3,WK 22,80
53,440,1453,1,YES,MOVE EXISTING,4,WK 22,140
53,440,1908,2,YES,HIRE,4,WK 22,120
53,440,1931,2,YES,HIRE,4,WK 22,120
53,440,2127,2,YES,MOVE EXISTING,4,WK 22,120
53,440,2271,2,YES,HIRE,4,WK 22,120
53,440,2510,3,NO,-,4,WK 22,80
53,440,2813,2,YES,HIRE,4,WK 22,120
53,440,3268,3,NO,-,4,WK 22,80
53,440,3643,3,NO,-,3,WK 22,80
53,440,5090,2,YES,HIRE,4,WK 22,120
2,26,575,2,YES,HIRE,4,WK 22,120
2,26,618,2,YES,HIRE,4,WK 22,120
2,26,937,2,YES,MOVE EXISTING,4,WK 22,120
2,26,1181,2,YES,HIRE,4,WK 22,120
2,26,1586,2,YES,MOVE EXISTING,4,WK 22,120
2,26,3403,1,YES,MOVE EXISTING,4,WK 22,140
2,26,3471,2,YES,HIRE,4,WK 22,120
2,26,3611,2,YES,HIRE,4,WK 22,120
2,26,3748,2,YES,HIRE,4,WK 22,120
2,26,5275,1,YES,HIRE,4,WK 22,140
2,26,5390,1,YES,MOVE EXISTING,4,WK 22,140
3,98,928,1,YES,MOVE EXISTING,4,WK 22,140
3,98,977,3,NO,-,3,WK 22,80
3,98,1082,2,YES,MOVE EXISTING,4,WK 22,120
3,98,1172,2,YES,MOVE EXISTING,4,WK 22,120
3,98,1173,2,YES,HIRE,4,WK 22,120
3,98,1444,2,YES,HIRE,4,WK 22,120
3,98,3309,2,YES,MOVE EXISTING,4,WK 22,120
3,98,3702,1,YES,MOVE EXISTING,4,WK 22,140
3,98,4444,2,YES,MOVE EXISTING,4,WK 22,120
3,98,5037,2,YES,MOVE EXISTING,4,WK 22,120
3,98,5054,2,YES,HIRE,4,WK 22,120
9,90,817,1,YES,HIRE,4,WK 22,140
9,90,908,1,YES,HIRE,4,WK 22,140
9,90,1086,1,YES,HIRE,4,WK 22,140
9,90,1220,1,YES,HIRE,4,WK 22,140
9,90,2881,1,YES,HIRE,4,WK 22,140
9,90,4332,1,YES,MOVE EXISTING,4,WK 22,140
9,90,4365,2,YES,HIRE,4,WK 22,120
9,90,5214,1,YES,HIRE,4,WK 22,140
9,90,5250,1,YES,HIRE,4,WK 22,140
9,90,5420,1,YES,MOVE EXISTING,4,WK 22,140
9,91,890,1,YES,MOVE EXISTING,4,WK 22,140
9,91,943,1,YES,HIRE,4,WK 22,140
9,91,955,1,YES,HIRE,4,WK 22,140
9,91,1084,2,YES,HIRE,4,WK 22,120
9,91,1374,2,YES,HIRE,4,WK 22,120
9,91,3782,1,YES,HIRE,4,WK 22,140
9,91,4588,2,YES,HIRE,4,WK 22,120
9,91,5871,3,NO,-,3,WK 22,80
9,91,5894,3,NO,-,4,WK 22,80
9,92,174,2,YES,HIRE,4,WK 22,120
9,92,649,2,YES,HIRE,4,WK 22,120
9,92,771,2,YES,HIRE,4,WK 22,120
9,92,931,2,YES,HIRE,4,WK 22,120
9,92,956,3,NO,-,3,WK 22,80
9,92,973,1,YES,HIRE,4,WK 22,140
9,92,974,2,YES,MOVE EXISTING,4,WK 22,120
9,92,1068,2,YES,HIRE,4,WK 22,120
9,92,1702,2,YES,HIRE,4,WK 22,120
9,92,3538,2,YES,HIRE,4,WK 22,120
9,92,5455,1,YES,HIRE,4,WK 22,140
9,107,814,2,YES,HIRE,4,WK 22,120
9,107,929,2,YES,HIRE,4,WK 22,120
9,107,1087,1,YES,HIRE,4,WK 22,140
9,107,1436,2,YES,HIRE,4,WK 22,120
9,107,1541,1,YES,MOVE EXISTING,4,WK 22,140
9,107,2176,2,YES,HIRE,4,WK 22,120
9,107,3348,2,YES,HIRE,4,WK 22,120
9,107,3527,2,YES,HIRE,4,WK 22,120
9,107,4260,2,YES,HIRE,4,WK 22,120
9,107,4446,2,YES,HIRE,4,WK 22,120
9,107,5301,1,YES,MOVE EXISTING,4,WK 22,140
9,108,1387,2,YES,MOVE EXISTING,4,WK 22,120
9,108,1398,2,YES,HIRE,4,WK 22,120
9,108,1517,2,YES,HIRE,4,WK 22,120
9,108,1589,2,YES,HIRE,4,WK 22,120
9,108,1916,2,YES,HIRE,4,WK 22,120
9,108,2789,2,YES,MOVE EXISTING,4,WK 22,120
9,108,2962,1,YES,HIRE,4,WK 22,140
9,108,2963,2,YES,HIRE,4,WK 22,120
9,108,3858,3,NO,-,4,WK 22,80
9,108,5882,2,YES,MOVE EXISTING,4,WK 22,120
9,108,5911,3,NO,-,3,WK 22,80
9,109,1349,1,YES,HIRE,4,WK 22,140
9,109,1845,2,YES,HIRE,4,WK 22,120
9,109,1851,2,YES,HIRE,4,WK 22,120
9,109,2151,1,YES,HIRE,4,WK 22,140
9,109,2591,1,YES,MOVE EXISTING,4,WK 22,140
9,109,2946,1,YES,MOVE EXISTING,4,WK 22,140
9,109,2987,1,YES,HIRE,4,WK 22,140
9,109,3625,2,YES,HIRE,4,WK 22,120
9,109,5325,2,YES,HIRE,4,WK 22,120
9,109,5932,2,YES,HIRE,4,WK 22,120
9,115,528,2,YES,HIRE,4,WK 22,120
9,115,769,2,YES,HIRE,4,WK 22,120
9,115,1004,1,YES,MOVE EXISTING,4,WK 22,140
9,115,1171,2,YES,HIRE,4,WK 22,120
9,115,2459,2,YES,MOVE EXISTING,4,WK 22,120
9,115,3370,2,YES,MOVE EXISTING,4,WK 22,120
9,115,3474,2,YES,HIRE,4,WK 22,120
9,115,5264,2,YES,HIRE,4,WK 22,120
9,115,5727,2,YES,HIRE,4,WK 22,120
9,116,580,2,YES,HIRE,4,WK 22,120
9,116,666,2,YES,MOVE EXISTING,4,WK 22,120
9,116,718,1,YES,MOVE EXISTING,4,WK 22,140
9,116,725,1,YES,MOVE EXISTING,4,WK 22,140
9,116,759,3,NO,-,3,WK 22,80
9,116,859,2,YES,HIRE,4,WK 22,120
9,116,968,1,YES,HIRE,4,WK 22,140
9,116,3347,2,YES,HIRE,4,WK 22,120
9,116,3887,2,YES,HIRE,4,WK 22,120
9,116,5035,2,YES,HIRE,4,WK 22,120
9,118,623,1,YES,HIRE,4,WK 22,140
9,118,721,2,YES,HIRE,4,WK 22,120
9,118,778,2,YES,HIRE,4,WK 22,120
9,118,811,2,YES,HIRE,4,WK 22,120
9,118,1874,3,NO,-,4,WK 22,80
9,118,2237,1,YES,MOVE EXISTING,4,WK 22,140
9,118,2484,2,YES,HIRE,4,WK 22,120
9,118,3349,2,YES,HIRE,4,WK 22,120
9,118,3387,2,YES,HIRE,4,WK 22,120
9,118,6190,2,YES,MOVE EXISTING,4,WK 22,120
9,553,1511,2,YES,HIRE,4,WK 22,120
9,553,1590,1,YES,MOVE EXISTING,4,WK 22,140
9,553,1996,1,YES,MOVE EXISTING,4,WK 22,140
9,553,3163,1,YES,MOVE EXISTING,4,WK 22,140
9,553,3235,1,YES,MOVE EXISTING,4,WK 22,140
9,553,3311,2,YES,HIRE,4,WK 22,120
9,553,3397,2,YES,HIRE,4,WK 22,120
11,146,64,3,NO,-,3,WK 22,80
11,146,93,2,YES,HIRE,4,WK 22,120
11,146,97,3,NO,-,3,WK 22,80
11,146,104,3,NO,-,4,WK 22,80
11,146,106,3,NO,-,3,WK 22,80
11,146,107,3,NO,-,4,WK 22,80
11,146,120,3,NO,-,4,WK 22,80
11,146,177,2,YES,MOVE EXISTING,4,WK 22,120
11,146,335,2,YES,MOVE EXISTING,4,WK 22,120
11,146,410,2,YES,HIRE,4,WK 22,120
11,146,675,3,NO,-,4,WK 22,80
11,146,677,2,YES,MOVE EXISTING,4,WK 22,120
12,151,308,2,YES,MOVE EXISTING,4,WK 22,120
12,151,406,2,YES,HIRE,4,WK 22,120
12,151,416,2,YES,HIRE,4,WK 22,120
12,151,656,2,YES,MOVE EXISTING,4,WK 22,120
12,151,667,3,NO,-,4,WK 22,80
12,151,668,2,YES,HIRE,4,WK 22,120
12,151,682,1,YES,HIRE,4,WK 22,140
12,151,735,2,YES,HIRE,4,WK 22,120
12,151,737,3,NO,-,4,WK 22,80
12,151,2757,2,YES,HIRE,4,WK 22,120
12,151,5057,2,YES,MOVE EXISTING,4,WK 22,120
14,97,488,3,NO,-,3,WK 22,80
14,97,858,3,NO,-,2,WK 22,80
14,97,1077,2,YES,MOVE EXISTING,4,WK 22,120
14,97,1223,2,YES,MOVE EXISTING,4,WK 22,120
14,97,1375,2,YES,MOVE EXISTING,4,WK 22,120
14,97,1408,2,YES,HIRE,4,WK 22,120
14,97,3307,2,YES,MOVE EXISTING,4,WK 22,120
14,97,4427,3,NO,-,4,WK 22,80
14,97,4520,2,YES,HIRE,4,WK 22,120
14,97,5172,3,NO,-,3,WK 22,80
14,97,5422,2,YES,HIRE,4,WK 22,120
42,127,87,2,YES,HIRE,4,WK 22,120
42,127,116,3,NO,-,2,WK 22,80
42,127,278,2,YES,MOVE EXISTING,4,WK 22,120
42,127,323,3,NO,-,3,WK 22,80
42,127,376,1,YES,MOVE EXISTING,4,WK 22,140
42,127,448,2,YES,MOVE EXISTING,4,WK 22,120
42,127,450,2,YES,MOVE EXISTING,4,WK 22,120
42,127,876,3,NO,-,3,WK 22,80
42,127,1169,3,NO,-,3,WK 22,80
42,127,3868,2,YES,MOVE EXISTING,4,WK 22,120
42,127,6932,3,NO,-,4,WK 22,80
42,135,23,2,YES,MOVE EXISTING,4,WK 22,120
42,135,98,3,NO,-,4,WK 22,80
42,135,149,3,NO,-,3,WK 22,80
42,135,244,3,NO,-,3,WK 22,80
42,135,307,1,YES,MOVE EXISTING,4,WK 22,140
42,135,976,3,NO,-,3,WK 22,80
42,135,1108,3,NO,-,3,WK 22,80
42,135,1109,3,NO,-,3,WK 22,80
42,135,1110,3,NO,-,3,WK 22,80
42,135,1193,2,YES,MOVE EXISTING,4,WK 22,120
42,321,16,2,YES,MOVE EXISTING,4,WK 22,120
42,321,55,3,NO,-,3,WK 22,80
42,321,66,3,NO,-,4,WK 22,80
42,321,67,3,NO,-,4,WK 22,80
42,321,125,2,YES,HIRE,4,WK 22,120
42,321,141,2,YES,MOVE EXISTING,4,WK 22,120
42,321,209,3,NO,-,2,WK 22,80
42,321,230,3,NO,-,2,WK 22,80
42,321,279,3,NO,-,3,WK 22,80
42,321,358,3,NO,-,3,WK 22,80
42,321,388,2,YES,MOVE EXISTING,4,WK 22,120
42,321,3231,3,NO,-,3,WK 22,80
42,323,1,1,YES,MOVE EXISTING,4,WK 22,140
42,323,4,2,YES,MOVE EXISTING,4,WK 22,120
42,323,100,1,YES,MOVE EXISTING,4,WK 22,140
42,323,4108,2,YES,HIRE,4,WK 22,120
42,323,5260,1,YES,MOVE EXISTING,4,WK 22,140
42,323,5261,3,NO,-,4,WK 22,80
42,324,85,2,YES,HIRE,4,WK 22,120
42,324,124,2,YES,MOVE EXISTING,4,WK 22,120
42,324,126,2,YES,MOVE EXISTING,4,WK 22,120
42,324,3230,2,YES,MOVE EXISTING,4,WK 22,120
42,324,4460,2,YES,MOVE EXISTING,4,WK 22,120
42,324,5244,3,NO,-,4,WK 22,80
42,324,5706,3,NO,-,4,WK 22,80
42,325,33,3,NO,-,3,WK 22,80
42,325,52,2,YES,MOVE EXISTING,4,WK 22,120
42,325,58,1,YES,MOVE EXISTING,4,WK 22,140
42,325,127,3,NO,-,4,WK 22,80
42,325,133,3,NO,-,3,WK 22,80
42,325,261,1,YES,MOVE EXISTING,4,WK 22,140
42,325,296,3,NO,-,3,WK 22,80
42,325,318,3,NO,-,4,WK 22,80
42,325,336,3,NO,-,3,WK 22,80
42,325,1065,3,NO,-,4,WK 22,80
42,325,5433,3,NO,-,3,WK 22,80
42,326,5,1,YES,MOVE EXISTING,4,WK 22,140
42,326,7,2,YES,MOVE EXISTING,4,WK 22,120
42,326,8,3,NO,-,4,WK 22,80
42,326,24,2,YES,HIRE,4,WK 22,120
42,326,169,3,NO,-,3,WK 22,80
42,326,1105,2,YES,MOVE EXISTING,4,WK 22,120
42,326,2575,3,NO,-,4,WK 22,80
42,326,2587,1,YES,MOVE EXISTING,4,WK 22,140
42,326,4168,3,NO,-,4,WK 22,80
42,327,83,3,NO,-,3,WK 22,80
42,327,102,3,NO,-,3,WK 22,80
42,327,167,3,NO,-,3,WK 22,80
42,327,171,3,NO,-,3,WK 22,80
42,327,289,3,NO,-,2,WK 22,80
42,327,339,3,NO,-,2,WK 22,80
42,327,348,2,YES,MOVE EXISTING,4,WK 22,120
42,327,530,2,YES,HIRE,4,WK 22,120
42,327,714,3,NO,-,3,WK 22,80
42,327,3331,1,YES,MOVE EXISTING,4,WK 22,140
42,328,11,2,YES,MOVE EXISTING,4,WK 22,120
42,328,18,3,NO,-,3,WK 22,80
42,328,57,3,NO,-,3,WK 22,80
42,328,71,3,NO,-,4,WK 22,80
42,328,119,2,YES,MOVE EXISTING,4,WK 22,120
42,328,157,1,YES,MOVE EXISTING,4,WK 22,140
42,328,160,3,NO,-,4,WK 22,80
42,328,281,3,NO,-,4,WK 22,80
42,328,788,3,NO,-,3,WK 22,80
42,328,1114,3,NO,-,3,WK 22,80
42,328,1147,3,NO,-,3,WK 22,80
42,334,13,3,NO,-,4,WK 22,80
42,334,17,2,YES,MOVE EXISTING,4,WK 22,120
42,334,34,3,NO,-,3,WK 22,80
42,334,48,3,NO,-,3,WK 22,80
42,334,59,2,YES,MOVE EXISTING,4,WK 22,120
42,334,79,2,YES,MOVE EXISTING,4,WK 22,120
42,334,92,3,NO,-,3,WK 22,80
42,334,267,3,NO,-,4,WK 22,80
42,334,338,3,NO,-,3,WK 22,80
42,334,888,3,NO,-,3,WK 22,80
42,334,7249,3,NO,-,3,WK 22,80
5,44,1455,2,YES,MOVE EXISTING,4,WK 22,120
5,44,1801,1,YES,HIRE,4,WK 22,140
5,44,2978,2,YES,HIRE,4,WK 22,120
5,44,3284,2,YES,HIRE,4,WK 22,120
5,44,3285,2,YES,MOVE EXISTING,4,WK 22,120
5,44,3631,2,YES,HIRE,4,WK 22,120
5,44,4279,2,YES,MOVE EXISTING,4,WK 22,120
5,44,4503,1,YES,MOVE EXISTING,4,WK 22,140
5,44,5147,1,YES,MOVE EXISTING,4,WK 22,140
5,45,251,2,YES,MOVE EXISTING,4,WK 22,120
5,45,265,2,YES,HIRE,4,WK 22,120
5,45,412,2,YES,HIRE,4,WK 22,120
5,45,516,2,YES,MOVE EXISTING,4,WK 22,120
5,45,827,2,YES,HIRE,4,WK 22,120
5,45,1022,2,YES,HIRE,4,WK 22,120
5,45,1044,2,YES,HIRE,4,WK 22,120
5,45,2688,2,YES,HIRE,4,WK 22,120
5,45,3764,2,YES,HIRE,4,WK 22,120
5,45,6467,2,YES,HIRE,4,WK 22,120
5,48,220,1,YES,MOVE EXISTING,4,WK 22,140
5,48,228,1,YES,HIRE,4,WK 22,140
5,48,353,3,NO,-,4,WK 22,80
5,48,371,1,YES,MOVE EXISTING,4,WK 22,140
5,48,590,2,YES,MOVE EXISTING,4,WK 22,120
5,48,804,2,YES,MOVE EXISTING,4,WK 22,120
5,48,963,2,YES,MOVE EXISTING,4,WK 22,120
5,48,3431,2,YES,HIRE,4,WK 22,120
5,48,4509,3,NO,-,4,WK 22,80
5,48,5359,2,YES,HIRE,4,WK 22,120
5,49,284,1,YES,HIRE,4,WK 22,140
5,49,471,1,YES,MOVE EXISTING,4,WK 22,140
5,49,896,1,YES,HIRE,4,WK 22,140
5,49,3014,2,YES,HIRE,4,WK 22,120
5,49,3432,2,YES,MOVE EXISTING,4,WK 22,120
5,49,3433,2,YES,MOVE EXISTING,4,WK 22,120
5,49,5288,1,YES,MOVE EXISTING,4,WK 22,140
5,49,5810,2,YES,HIRE,4,WK 22,120
5,50,807,1,YES,MOVE EXISTING,4,WK 22,140
5,50,880,1,YES,MOVE EXISTING,4,WK 22,140
5,50,1178,2,YES,MOVE EXISTING,4,WK 22,120
5,50,2649,2,YES,MOVE EXISTING,4,WK 22,120
5,50,2834,2,YES,HIRE,4,WK 22,120
5,50,3044,2,YES,MOVE EXISTING,4,WK 22,120
5,50,3274,2,YES,HIRE,4,WK 22,120
5,50,5080,2,YES,MOVE EXISTING,4,WK 22,120
5,50,5416,1,YES,MOVE EXISTING,4,WK 22,140
5,51,202,3,NO,-,4,WK 22,80
5,51,1117,2,YES,MOVE EXISTING,4,WK 22,120
5,51,1484,3,NO,-,NEW STORE,WK 22,120
5,51,2918,3,NO,-,4,WK 22,80
5,51,2973,2,YES,MOVE EXISTING,4,WK 22,120
5,51,3406,2,YES,MOVE EXISTING,4,WK 22,120
5,51,3482,2,YES,HIRE,4,WK 22,120
5,51,5210,2,YES,MOVE EXISTING,4,WK 22,120
5,51,5672,3,NO,-,4,WK 22,80
5,51,5673,3,NO,-,4,WK 22,80
5,52,206,2,YES,HIRE,4,WK 22,120
5,52,467,2,YES,HIRE,4,WK 22,120
5,52,3286,3,NO,-,4,WK 22,80
5,52,4627,2,YES,HIRE,4,WK 22,120
5,52,5211,2,YES,HIRE,4,WK 22,120
5,52,5311,2,YES,HIRE,4,WK 22,120
5,52,5707,2,YES,HIRE,4,WK 22,120
5,52,6963,2,YES,HIRE,4,WK 22,120
5,55,260,1,YES,MOVE EXISTING,4,WK 22,140
5,55,286,2,YES,MOVE EXISTING,4,WK 22,120
5,55,565,2,YES,HIRE,4,WK 22,120
5,55,1118,1,YES,HIRE,4,WK 22,140
5,55,2667,1,YES,HIRE,4,WK 22,140
5,55,4164,2,YES,HIRE,4,WK 22,120
5,55,4215,3,NO,-,4,WK 22,80
5,55,5191,1,YES,MOVE EXISTING,4,WK 22,140
5,56,263,3,NO,-,NEW STORE,WK 22,120
5,56,1250,2,YES,MOVE EXISTING,NEW STORE,WK 22,120
5,56,2086,2,YES,HIRE,4,WK 22,120
5,56,2463,3,NO,-,4,WK 22,80
5,56,2883,2,YES,MOVE EXISTING,4,WK 22,120
5,56,2926,3,NO,-,3,WK 22,80
5,56,3777,2,YES,MOVE EXISTING,4,WK 22,120
5,56,5866,2,YES,HIRE,4,WK 22,120
5,56,6300,2,YES,MOVE EXISTING,4,WK 22,120
5,56,7178,2,YES,MOVE EXISTING,4,WK 22,120
5,76,211,2,YES,HIRE,4,WK 22,120
5,76,248,2,YES,HIRE,4,WK 22,120
5,76,320,3,NO,-,2,WK 22,80
5,76,561,3,NO,-,3,WK 22,80
5,76,610,2,YES,MOVE EXISTING,4,WK 22,120
5,76,746,1,YES,HIRE,4,WK 22,140
5,76,939,1,YES,MOVE EXISTING,4,WK 22,140
5,76,1254,1,YES,MOVE EXISTING,4,WK 22,140
5,76,5389,2,YES,HIRE,4,WK 22,120
5,76,6929,2,YES,HIRE,4,WK 22,120
5,76,7156,2,YES,HIRE,4,WK 22,120
5,479,421,1,YES,MOVE EXISTING,4,WK 22,140
5,479,940,2,YES,HIRE,4,WK 22,120
5,479,972,2,YES,MOVE EXISTING,4,WK 22,120
5,479,2737,2,YES,MOVE EXISTING,NEW STORE,WK 22,120
5,479,2980,1,YES,MOVE EXISTING,4,WK 22,140
5,479,3773,2,YES,MOVE EXISTING,4,WK 22,120
5,479,4165,2,YES,HIRE,4,WK 22,120
5,479,5247,2,YES,MOVE EXISTING,4,WK 22,120
5,479,5312,1,YES,MOVE EXISTING,4,WK 22,140
5,479,5316,1,YES,MOVE EXISTING,4,WK 22,140
5,479,5764,2,YES,MOVE EXISTING,4,WK 22,120
6,59,297,1,YES,HIRE,4,WK 22,140
6,59,744,1,YES,HIRE,4,WK 22,140
6,59,849,1,YES,HIRE,4,WK 22,140
6,59,1103,1,YES,HIRE,4,WK 22,140
6,59,1279,1,YES,HIRE,4,WK 22,140
6,59,1837,1,YES,MOVE EXISTING,4,WK 22,140
6,59,4298,1,YES,HIRE,4,WK 22,140
6,59,6579,1,YES,HIRE,4,WK 22,140
6,60,194,1,YES,MOVE EXISTING,4,WK 22,140
6,60,522,2,YES,MOVE EXISTING,4,WK 22,120
6,60,1137,1,YES,MOVE EXISTING,4,WK 22,140
6,60,1186,2,YES,HIRE,4,WK 22,120
6,60,2439,2,YES,HIRE,4,WK 22,120
6,60,3298,2,YES,HIRE,4,WK 22,120
6,60,3500,1,YES,HIRE,4,WK 22,140
6,60,5116,1,YES,MOVE EXISTING,4,WK 22,140
6,61,462,1,YES,MOVE EXISTING,4,WK 22,140
6,61,482,3,NO,-,2,WK 22,80
6,61,504,1,YES,MOVE EXISTING,4,WK 22,140
6,61,527,2,YES,HIRE,4,WK 22,120
6,61,529,1,YES,HIRE,4,WK 22,140
6,61,808,1,YES,MOVE EXISTING,4,WK 22,140
6,61,1405,2,YES,HIRE,4,WK 22,120
6,61,5388,1,YES,MOVE EXISTING,4,WK 22,140
6,62,546,1,YES,MOVE EXISTING,4,WK 22,140
6,62,872,1,YES,HIRE,4,WK 22,140
6,62,915,1,YES,MOVE EXISTING,4,WK 22,140
6,62,2505,2,YES,HIRE,4,WK 22,120
6,62,2993,1,YES,MOVE EXISTING,4,WK 22,140
6,62,3510,2,YES,HIRE,4,WK 22,120
6,62,3572,1,YES,MOVE EXISTING,4,WK 22,140
6,62,5449,2,YES,MOVE EXISTING,4,WK 22,120
6,64,772,2,YES,HIRE,4,WK 22,120
6,64,2066,1,YES,MOVE EXISTING,4,WK 22,140
6,64,2718,1,YES,MOVE EXISTING,4,WK 22,140
6,64,3296,2,YES,HIRE,4,WK 22,120
6,64,3302,1,YES,MOVE EXISTING,4,WK 22,140
6,64,3584,1,YES,MOVE EXISTING,4,WK 22,140
6,64,3827,2,YES,MOVE EXISTING,4,WK 22,120
6,65,344,3,NO,-,3,WK 22,80
6,65,768,1,YES,MOVE EXISTING,4,WK 22,140
6,65,1040,1,YES,MOVE EXISTING,4,WK 22,140
6,65,1409,2,YES,HIRE,4,WK 22,120
6,65,3226,1,YES,MOVE EXISTING,4,WK 22,140
6,65,3640,2,YES,MOVE EXISTING,4,WK 22,120
6,65,4111,2,YES,MOVE EXISTING,4,WK 22,120
6,65,4512,2,YES,MOVE EXISTING,4,WK 22,120
6,65,5246,3,NO,-,3,WK 22,80
6,67,703,2,YES,HIRE,4,WK 22,120
6,67,2257,1,YES,MOVE EXISTING,4,WK 22,140
6,67,3297,1,YES,HIRE,4,WK 22,140
6,67,4416,2,YES,MOVE EXISTING,4,WK 22,120
6,67,4538,2,YES,MOVE EXISTING,4,WK 22,120
