Store,Market,Region,BU,City,State,2023 Tier
3341,58,64, NHM BU,DALLAS,TX,2
3342,225,21, NORTH BU,AMELIA,OH,2
3344,286,76, EAST BU,WINCHESTER,VA,2
3347,116,9,SOUTHEAST BU,WINTER HAVEN,FL,2
3348,107,9,SOUTHEAST BU,LAKE PARK,FL,2
3349,118,9,SOUTHEAST BU,PORT CHARLOTTE,FL,2
3350,394,57,WEST BU,LAS VEGAS,NV,2
3351,394,57,WEST BU,LAS VEGAS,NV,2
3352,452,56,WEST BU,STOCKTON,CA,2
3354,397,61, NHM BU,HENDERSON,NV,2
3355,397,61, NHM BU,LAS VEGAS,NV,2
3356,397,61, NHM BU,LAS VEGAS,NV,2
3357,9,61, NHM BU,TUCSON,AZ,2
3359,499,59, NHM BU,FORT MILL,SC,2
3360,373,46,SOUTHWEST BU,CHANDLER,AZ,2
3362,253,41, NORTH BU,OAK GROVE,KY,2
3363,254,41, NORTH BU,OWENSBORO,KY,2
3364,422,52,WEST BU,SAINT PAUL,MN,2
3366,401,54,WEST BU,CENTERVILLE,UT,2
3367,36,4, EAST BU,NORTH CHARLESTON,SC,2
3370,115,9,SOUTHEAST BU,PALMETTO,FL,2
3371,306,26, EAST BU,CHARLOTTE,NC,2
3372,111,3,SOUTHEAST BU,LARGO,FL,2
3377,9,61, NHM BU,TUCSON,AZ,2
3379,366,46,SOUTHWEST BU,ORO VALLEY,AZ,2
3380,475,60,WEST BU,PASCO,WA,2
3381,74,7,SOUTHWEST BU,SWEETWATER,TX,2
3382,389,54,WEST BU,PUEBLO WEST,CO,2
3383,70,7,SOUTHWEST BU,AMARILLO,TX,2
3384,70,7,SOUTHWEST BU,HEREFORD,TX,2
3385,570,64, NHM BU,ALBUQUERQUE,NM,2
3386,3,14,SOUTHEAST BU,SPRINGVILLE,AL,2
3387,118,9,SOUTHEAST BU,NORTH PORT,FL,2
3388,25,2,SOUTHEAST BU,LAWRENCEVILLE,GA,2
3389,25,2,SOUTHEAST BU,SNELLVILLE,GA,2
3390,68,13,SOUTHWEST BU,WOODLANDS,TX,2
3391,87,6,SOUTHWEST BU,SCHERTZ,TX,2
3392,58,64, NHM BU,BEDFORD,TX,2
3394,413,52,WEST BU,ATLANTIC,IA,2
3395,429,47,WEST BU,GRAND ISLAND,NE,2
3397,553,9,SOUTHEAST BU,MIAMI GARDENS,FL,2
3400,265,25, NORTH BU,OSWEGO,IL,2
3401,19,2,SOUTHEAST BU,COLLEGE PARK,GA,2
3402,19,2,SOUTHEAST BU,STOCKBRIDGE,GA,2
3403,26,2,SOUTHEAST BU,DALLAS,GA,2
3404,422,52,WEST BU,ROSEVILLE,MN,2
3406,51,5,SOUTHWEST BU,DALLAS,TX,2
3407,368,46,SOUTHWEST BU,BUCKEYE,AZ,2
3408,392,56,WEST BU,CARSON CITY,NV,2
3409,156,16, EAST BU,LEICESTER,MA,2
3411,500,59, NHM BU,FAYETTEVILLE,NC,2
3412,232,22, EAST BU,ELIZABETHVILLE,PA,2
3414,548,72, NHM BU,PALM HARBOR,FL,2
3415,104,3,SOUTHEAST BU,TARPON SPRINGS,FL,2
3417,105,9,SOUTHEAST BU,NAPLES,FL,2
3418,112,3,SOUTHEAST BU,WESLEY CHAPEL,FL,2
3419,58,64, NHM BU,FORT WORTH,TX,2
3420,172,17, EAST BU,WESTBURY,NY,1
3422,165,22, EAST BU,DEPTFORD,NJ,2
3423,385,46,SOUTHWEST BU,SANTA FE,NM,2
3424,544,72, NHM BU,BIRMINGHAM,AL,2
3425,63,6,SOUTHWEST BU,HOUSTON,TX,2
3427,387,46,SOUTHWEST BU,ARTESIA,NM,2
3428,375,46,SOUTHWEST BU,FARMINGTON,NM,2
3429,228,76, EAST BU,WARREN,PA,2
3430,352,44,SOUTHWEST BU,OKLAHOMA CITY,OK,2
3431,48,5,SOUTHWEST BU,HUDSON OAKS,TX,2
3432,49,5,SOUTHWEST BU,DESOTO,TX,2
3433,49,5,SOUTHWEST BU,RED OAK,TX,2
3434,270,25, NORTH BU,WOODSTOCK,IL,2
3435,249,41, NORTH BU,GREENWOOD,IN,2
3436,201,19, NORTH BU,SOUTH BEND,IN,2
3439,15,14,SOUTHEAST BU,NAVARRE,FL,2
3442,496,59, NHM BU,MURRELLS INLET,SC,2
3443,577,17, EAST BU,RIVERDALE,NJ,2
3445,207,19, NORTH BU,HOLLAND,OH,2
3447,219,21, NORTH BU,WHITEHALL,OH,2
3449,528,64, NHM BU,KILLEEN,TX,2
3450,528,64, NHM BU,KILLEEN,TX,2
3452,562,64, NHM BU,HOUSTON,TX,2
3453,200,19, NORTH BU,WYOMING,MI,2
3454,401,54,WEST BU,PERRY,UT,2
3455,452,56,WEST BU,RICHMOND,CA,2
3456,500,59, NHM BU,HOPE MILLS,NC,2
3457,507,64, NHM BU,TULSA,OK,2
3458,200,19, NORTH BU,WHITEHALL,MI,2
3459,278,25, NORTH BU,BLOOMINGTON,IL,2
3460,278,25, NORTH BU,PEORIA,IL,2
3461,16,14,SOUTHEAST BU,PEACHTREE CITY,GA,2
3462,24,2,SOUTHEAST BU,SUWANEE,GA,2
3463,114,3,SOUTHEAST BU,BRANDON,FL,2
3464,462,58,WEST BU,CHINO,CA,2
3465,369,46,SOUTHWEST BU,GLENDALE,AZ,2
3469,175,17, EAST BU,LINDEN,NJ,2
3471,26,2,SOUTHEAST BU,KENNESAW,GA,2
3472,474,60,WEST BU,POST FALLS,ID,2
3473,394,57,WEST BU,LAS VEGAS,NV,2
3474,115,9,SOUTHEAST BU,BRADENTON,FL,2
3475,167,22, EAST BU,NORRISTOWN,PA,2
3476,197,19, NORTH BU,CANTON,MI,2
3477,465,57,WEST BU,LONG BEACH,CA,2
3478,470,57,WEST BU,HONOLULU,HI,1
3479,534,72, NHM BU,ROGERS,AR,2
3480,311,20, NORTH BU,LEBANON,VA,2
3481,282,75, EAST BU,BALTIMORE,MD,2
3482,51,5,SOUTHWEST BU,PLANO,TX,2
3483,129,13,SOUTHWEST BU,HOUMA,LA,2
3484,14,14,SOUTHEAST BU,PENSACOLA,FL,2
3485,18,2,SOUTHEAST BU,BLAIRSVILLE,GA,2
3486,218,21, NORTH BU,ATHENS,OH,2
3487,206,19, NORTH BU,SHELBY TOWNSHIP,MI,2
3488,435,53, NORTH BU,BURLINGTON,WI,2
3489,281,75, EAST BU,BALTIMORE,MD,2
3490,282,75, EAST BU,HANOVER,MD,2
3491,184,16, EAST BU,METHUEN,MA,2
3492,409,44,SOUTHWEST BU,WICHITA,KS,2
3493,452,56,WEST BU,MARTINEZ,CA,2
3494,459,58,WEST BU,SAN MARCOS,CA,2
3495,149,12,SOUTHEAST BU,CLARKSVILLE,TN,2
3497,444,53, NORTH BU,PLYMOUTH,WI,2
3498,422,52,WEST BU,BLAINE,MN,2
3499,442,53, NORTH BU,JEFFERSON,WI,2
3500,60,6,SOUTHWEST BU,HOUSTON,TX,2
3501,233,22, EAST BU,ELVERSON,PA,2
3502,221,21, NORTH BU,HAMILTON,OH,2
3503,308,26, EAST BU,THOMASVILLE,NC,2
3504,498,59, NHM BU,HICKORY,NC,2
3505,441,53, NORTH BU,WISCONSIN DELLS,WI,2
3508,507,64, NHM BU,BROKEN ARROW,OK,2
3509,562,64, NHM BU,HOUSTON,TX,2
3510,62,6,SOUTHWEST BU,PEARLAND,TX,2
3511,474,60,WEST BU,HAYDEN,ID,2
3512,570,64, NHM BU,ALBUQUERQUE,NM,2
3513,423,52,WEST BU,SHAKOPEE,MN,2
3514,228,76, EAST BU,BRADFORD,PA,2
3515,218,21, NORTH BU,HILLSBORO,OH,2
3516,458,58,WEST BU,CHULA VISTA,CA,2
3517,570,64, NHM BU,RIO RANCHO,NM,2
3518,88,7,SOUTHWEST BU,LAREDO,TX,2
3520,577,17, EAST BU,SECAUCUS,NJ,1
3521,504,64, NHM BU,SHERMAN,TX,2
3522,484,57,WEST BU,BALDWIN PARK,CA,2
3523,448,57,WEST BU,SANTA CLARITA,CA,2
3524,458,58,WEST BU,EL CAJON,CA,1
3525,514,60,WEST BU,PUYALLUP,WA,2
3526,104,3,SOUTHEAST BU,BROOKSVILLE,FL,2
3527,107,9,SOUTHEAST BU,PORT ST LUCIE,FL,2
3528,143,13,SOUTHWEST BU,WIGGINS,MS,2
3529,249,41, NORTH BU,INDIANAPOLIS,IN,2
3530,561,64, NHM BU,ROCKWALL,TX,2
3531,467,60,WEST BU,LACEY,WA,2
3533,585,54,WEST BU,DENVER,CO,2
3534,425,53, NORTH BU,RED WING,MN,2
3535,157,16, EAST BU,EPPING,NH,2
3537,467,60,WEST BU,LAKEWOOD,WA,2
3538,92,9,SOUTHEAST BU,MELBOURNE,FL,2
3541,167,22, EAST BU,KENNETT SQUARE,PA,2
3542,562,64, NHM BU,HOUSTON,TX,2
3543,173,17, EAST BU,DANBURY,CT,2
3545,163,17, EAST BU,HAMDEN,CT,2
3546,173,17, EAST BU,NEW MILFORD,CT,2
3548,173,17, EAST BU,WATERBURY,CT,2
3549,184,16, EAST BU,KEENE,NH,2
3560,160,16, EAST BU,FALL RIVER,MA,2
3561,160,16, EAST BU,TEATICKET,MA,2
3562,577,17, EAST BU,SADDLE BROOK,NJ,2
3563,168,22, EAST BU,BETHLEHEM,PA,2
3564,170,22, EAST BU,WILLOW GROVE,PA,2
3566,380,54,WEST BU,DENVER,CO,2
3567,80,7,SOUTHWEST BU,HIDALGO,TX,2
3568,403,54,WEST BU,WEST VALLEY CITY,UT,2
3569,83,6,SOUTHWEST BU,AUSTIN,TX,2
3570,30,2,SOUTHEAST BU,EVANS,GA,2
3571,221,21, NORTH BU,MIDDLETOWN,OH,2
3572,62,6,SOUTHWEST BU,PEARLAND,TX,2
3573,286,76, EAST BU,MANASSAS,VA,2
3574,504,64, NHM BU,ALLEN,TX,2
3579,562,64, NHM BU,KINGWOOD,TX,2
3580,219,21, NORTH BU,NEWARK,OH,2
3581,216,20, NORTH BU,ZANESVILLE,OH,2
3582,391,54,WEST BU,COLORADO SPRINGS,CO,2
3583,188,16, EAST BU,GLENMONT,NY,2
3584,64,6,SOUTHWEST BU,HOUSTON,TX,2
3585,68,13,SOUTHWEST BU,SPRING,TX,2
3587,455,56,WEST BU,ROCKLIN,CA,2
3588,291,75, EAST BU,DUMFRIES,VA,2
3589,403,54,WEST BU,SALT LAKE CITY,UT,2
3590,426,52,WEST BU,SIOUX CITY,IA,2
3591,68,13,SOUTHWEST BU,MONTGOMERY,TX,2
3593,492,72, NHM BU,HORN LAKE,MS,2
3594,58,64, NHM BU,PANTEGO,TX,2
3595,310,4, EAST BU,FAYETTEVILLE,NC,2
3596,384,46,SOUTHWEST BU,LOS LUNAS,NM,2
3597,270,25, NORTH BU,BELVIDERE,IL,2
3598,176,17, EAST BU,CEDAR KNOLLS,NJ,2
3599,492,72, NHM BU,BARTLETT,TN,2
3600,500,59, NHM BU,FAYETTEVILLE,NC,2
3601,266,25, NORTH BU,CRESTWOOD,IL,2
3602,275,25, NORTH BU,SPRINGFIELD,IL,2
3603,509,59, NHM BU,FOREST,VA,2
3604,510,61, NHM BU,GOODYEAR,AZ,2
3605,509,59, NHM BU,LYNCHBURG,VA,2
3606,549,72, NHM BU,DEBARY,FL,2
3607,195,76, EAST BU,ALBION,NY,2
3608,209,20, NORTH BU,MADISON,OH,2
3609,19,2,SOUTHEAST BU,ELLENWOOD,GA,2
3611,26,2,SOUTHEAST BU,MARIETTA,GA,2
3612,296,26, EAST BU,BURLINGTON,NC,2
3614,509,59, NHM BU,ROANOKE,VA,2
3615,533,64, NHM BU,OKLAHOMA CITY,OK,2
3616,128,13,SOUTHWEST BU,AMITE,LA,2
3617,559,72, NHM BU,ORLANDO,FL,2
3619,498,59, NHM BU,CHATTANOOGA,TN,2
3620,403,54,WEST BU,RIVERTON,UT,2
3621,23,2,SOUTHEAST BU,CHAMBLEE,GA,2
3622,509,59, NHM BU,ROANOKE,VA,2
3623,88,7,SOUTHWEST BU,LAREDO,TX,2
3624,424,52,WEST BU,MONTICELLO,MN,2
3625,109,9,SOUTHEAST BU,LAUDERDALE LAKES,FL,2
3626,308,26, EAST BU,WINSTON SALEM,NC,2
3627,21,2,SOUTHEAST BU,OAKWOOD,GA,2
3628,497,59, NHM BU,SIMPSONVILLE,SC,2
3629,549,72, NHM BU,PORT ORANGE,FL,2
3630,415,52,WEST BU,MARION,IA,2
3631,44,5,SOUTHWEST BU,CROWLEY,TX,2
3632,205,19, NORTH BU,SANDUSKY,MI,2
3633,234,22, EAST BU,WAYNESBORO,PA,2
3634,232,22, EAST BU,TAMAQUA,PA,2
3635,498,59, NHM BU,FORT OGLETHORPE,GA,2
3637,533,64, NHM BU,YUKON,OK,2
3638,497,59, NHM BU,FLORENCE,SC,2
3639,292,76, EAST BU,DULLES,VA,2
3640,65,6,SOUTHWEST BU,HOUSTON,TX,2
3641,223,21, NORTH BU,SPRINGFIELD,OH,2
3643,440,53, NORTH BU,MEDFORD,WI,2
3644,289,75, EAST BU,CHESAPEAKE,VA,2
3645,73,7,SOUTHWEST BU,MIDLAND,TX,2
3646,496,59, NHM BU,GOOSE CREEK,SC,2
3648,427,47,WEST BU,BISMARCK,ND,2
3650,446,57,WEST BU,VENTURA,CA,2
3652,454,56,WEST BU,WEST SACRAMENTO,CA,2
3653,58,64, NHM BU,BURLESON,TX,2
3654,534,72, NHM BU,ROGERS,AR,2
3655,397,61, NHM BU,LAS VEGAS,NV,2
3658,298,26, EAST BU,GREENSBORO,NC,2
3659,119,12,SOUTHEAST BU,CHATTANOOGA,TN,2
3660,120,12,SOUTHEAST BU,CHATTANOOGA,TN,2
3661,526,64, NHM BU,EL PASO,TX,2
3663,802,29,SOUTHEAST BU,CAROLINA,PR,2
3693,811,29,SOUTHEAST BU,SANTA ISABEL,PR,2
3700,309,26, EAST BU,INDIAN TRAIL,NC,2
3701,302,26, EAST BU,MOUNT OLIVE,NC,2
3702,98,3,SOUTHEAST BU,JACKSONVILLE,FL,2
3703,543,64, NHM BU,KENNER,LA,2
3705,467,60,WEST BU,YELM,WA,2
3708,452,56,WEST BU,SUISUN CITY,CA,2
3709,19,2,SOUTHEAST BU,ATLANTA,GA,2
3710,20,2,SOUTHEAST BU,DECATUR,GA,2
3712,455,56,WEST BU,CITRUS HEIGHTS,CA,2
3713,496,59, NHM BU,LADSON,SC,2
3716,811,29,SOUTHEAST BU,MANATI,PR,2
3717,153,12,SOUTHEAST BU,NASHVILLE,TN,2
3720,293,75, EAST BU,ARBUTUS,MD,2
3722,215,20, NORTH BU,KENT,OH,2
3723,537,72, NHM BU,LOCUST GROVE,OK,2
3724,497,59, NHM BU,ORANGEBURG,SC,2
3725,267,25, NORTH BU,NILES,IL,2
3726,205,19, NORTH BU,GRAND BLANC,MI,2
3727,541,64, NHM BU,ALEXANDRIA,LA,2
3728,394,57,WEST BU,NORTH LAS VEGAS,NV,2
3729,392,56,WEST BU,SPARKS,NV,2
3730,364,58,WEST BU,PRESCOTT VALLEY,AZ,2
3731,385,46,SOUTHWEST BU,BERNALILLO,NM,2
3732,385,46,SOUTHWEST BU,RIO RANCHO,NM,2
3733,42,4, EAST BU,TEGA CAY,SC,2
3734,430,47,WEST BU,VERMILLION,SD,2
3736,541,64, NHM BU,PINEVILLE,LA,2
3738,227,20, NORTH BU,NATRONA HEIGHTS,PA,2
3739,399,56,WEST BU,NAMPA,ID,2
3740,490,61, NHM BU,AURORA,CO,2
3741,23,2,SOUTHEAST BU,ATLANTA,GA,2
3742,476,60,WEST BU,WOODLAND,WA,2
3743,542,64, NHM BU,WEST MONROE,LA,2
3745,542,64, NHM BU,MONROE,LA,2
3746,542,64, NHM BU,SHREVEPORT,LA,2
3747,239,21, NORTH BU,MUNCIE,IN,2
3748,26,2,SOUTHEAST BU,ACWORTH,GA,2
3749,225,21, NORTH BU,CINCINNATI,OH,2
3750,32,2,SOUTHEAST BU,WARNER ROBINS,GA,2
3751,373,46,SOUTHWEST BU,SAN TAN VALLEY,AZ,2
3752,542,64, NHM BU,BOSSIER CITY,LA,2
3754,473,60,WEST BU,CHELAN,WA,2
3757,471,60,WEST BU,ARLINGTON,WA,2
3758,412,52,WEST BU,CROOKSTON,MN,2
3760,421,52,WEST BU,NEW ULM,MN,2
3761,412,52,WEST BU,THIEF RIVER FALLS,MN,2
3762,413,52,WEST BU,WEST DES MOINES,IA,2
3763,505,7,SOUTHWEST BU,EL PASO,TX,2
3764,45,5,SOUTHWEST BU,LINDALE,TX,2
3765,223,21, NORTH BU,PIQUA,OH,2
3768,314,75, EAST BU,ALTAVISTA,VA,2
3770,312,75, EAST BU,STUART,VA,2
3771,371,46,SOUTHWEST BU,PHOENIX,AZ,2
3772,311,20, NORTH BU,JONESVILLE,VA,2
3773,479,5,SOUTHWEST BU,FORT WORTH,TX,2
3774,165,22, EAST BU,WILLIAMSTOWN,NJ,2
3777,56,5,SOUTHWEST BU,FRISCO,TX,2
3778,381,47,WEST BU,CASPER,WY,2
3780,281,75, EAST BU,FALLSTON,MD,2
3781,482,41, NORTH BU,INDIANAPOLIS,IN,2
3782,91,9,SOUTHEAST BU,ORLANDO,FL,2
3783,223,21, NORTH BU,DAYTON,OH,2
3784,221,21, NORTH BU,FRANKLIN,OH,2
3785,14,14,SOUTHEAST BU,PENSACOLA,FL,2
3786,25,2,SOUTHEAST BU,BUFORD,GA,2
3788,397,61, NHM BU,LAS VEGAS,NV,2
3789,401,54,WEST BU,OGDEN,UT,2
3790,265,25, NORTH BU,LOCKPORT,IL,2
3791,202,19, NORTH BU,THREE RIVERS,MI,2
3792,219,21, NORTH BU,LANCASTER,OH,2
3794,514,60,WEST BU,FEDERAL WAY,WA,2
3795,577,17, EAST BU,NORTH BERGEN,NJ,2
3796,462,58,WEST BU,ONTARIO,CA,2
3799,371,46,SOUTHWEST BU,MESA,AZ,2
3801,471,60,WEST BU,MARYSVILLE,WA,2
3802,284,22, EAST BU,MIDDLETOWN,DE,2
3803,173,17, EAST BU,WEST HAVEN,CT,2
3804,293,75, EAST BU,RANDALLSTOWN,MD,2
3805,391,54,WEST BU,WOODLAND PARK,CO,2
3806,421,52,WEST BU,FAIRMONT,MN,2
3807,367,46,SOUTHWEST BU,BENSON,AZ,2
3809,213,19, NORTH BU,UPPER SANDUSKY,OH,2
3810,168,22, EAST BU,EAST GREENVILLE,PA,2
3812,217,21, NORTH BU,COLUMBUS,OH,2
3816,81,5,SOUTHWEST BU,KILLEEN,TX,2
3817,559,72, NHM BU,ORLANDO,FL,2
3823,433,47,WEST BU,LINCOLN,NE,2
3824,585,54,WEST BU,WESTMINSTER,CO,2
3825,302,26, EAST BU,HAVELOCK,NC,2
3826,71,7,SOUTHWEST BU,LUBBOCK,TX,2
3827,64,6,SOUTHWEST BU,RICHMOND,TX,2
3828,46,13,SOUTHWEST BU,LONGVIEW,TX,2
3829,124,12,SOUTHEAST BU,JOHNSON CITY,TN,2
3830,178,22, EAST BU,LITTLE EGG HARBOR,NJ,2
3831,288,75, EAST BU,PORTSMOUTH,VA,2
3833,372,46,SOUTHWEST BU,MESA,AZ,2
3835,119,12,SOUTHEAST BU,OOLTEWAH,TN,2
3837,263,53, NORTH BU,ROSCOE,IL,2
3838,227,20, NORTH BU,TARENTUM,PA,2
3840,222,21, NORTH BU,FINDLAY,OH,2
3842,192,76, EAST BU,MACEDON,NY,2
3843,285,22, EAST BU,DENTON,MD,2
3844,510,61, NHM BU,GLENDALE,AZ,2
3845,510,61, NHM BU,GLENDALE,AZ,2
3846,510,61, NHM BU,MESA,AZ,2
3847,405,57,WEST BU,MESQUITE,NV,2
3848,401,54,WEST BU,SYRACUSE,UT,2
3850,467,60,WEST BU,TUMWATER,WA,2
3851,246,21, NORTH BU,LAFAYETTE,IN,2
3852,124,12,SOUTHEAST BU,UNICOI,TN,2
3853,430,47,WEST BU,HURON,SD,2
3857,441,53, NORTH BU,MONONA,WI,2
3858,108,9,SOUTHEAST BU,BOCA RATON,FL,2
3860,208,20, NORTH BU,YOUNGSTOWN,OH,2
3861,373,46,SOUTHWEST BU,GILBERT,AZ,2
3862,549,72, NHM BU,HOLLY HILL,FL,2
3864,302,26, EAST BU,JACKSONVILLE,NC,2
3867,379,54,WEST BU,WESTMINSTER,CO,2
3868,127,42,SOUTHEAST BU,SHREVEPORT,LA,2
3869,287,75, EAST BU,RICHMOND,VA,2
3870,561,64, NHM BU,ARLINGTON,TX,2
3872,430,47,WEST BU,RAPID CITY,SD,2
3874,18,2,SOUTHEAST BU,DAWSONVILLE,GA,2
3875,427,47,WEST BU,WAHPETON,ND,2
3876,200,19, NORTH BU,MUSKEGON,MI,2
3877,93,3,SOUTHEAST BU,GAINESVILLE,FL,2
3880,502,59, NHM BU,ASHLAND,VA,2
3883,470,57,WEST BU,KAPOLEI,HI,2
3884,367,46,SOUTHWEST BU,TUCSON,AZ,2
3886,80,7,SOUTHWEST BU,EDINBURG,TX,2
3887,115,9,SOUTHEAST BU,AVON PARK,FL,2
3888,86,7,SOUTHWEST BU,SAN ANTONIO,TX,2
3889,299,26, EAST BU,APEX,NC,2
3891,269,25, NORTH BU,WAUKEGAN,IL,2
3893,269,25, NORTH BU,ZION,IL,2
3894,259,21, NORTH BU,LEXINGTON,KY,2
3896,368,46,SOUTHWEST BU,PEORIA,AZ,2
3897,400,56,WEST BU,TWIN FALLS,ID,2
3899,496,59, NHM BU,GOOSE CREEK,SC,2
3912,176,17, EAST BU,LEDGEWOOD,NJ,2
3913,492,72, NHM BU,BLUE SPRINGS,MS,2
3935,103,72, NHM BU,NARANJA,FL,2
3947,458,58,WEST BU,CHULA VISTA,CA,2
3959,498,59, NHM BU,KNOXVILLE,TN,2
3988,557,61, NHM BU,SPANISH FORK,UT,2
3990,544,72, NHM BU,MERIDIAN,MS,2
4046,561,64, NHM BU,GARLAND,TX,2
4048,541,64, NHM BU,PRAIRIEVILLE,LA,2
4049,266,25, NORTH BU,OLYMPIA FIELDS,IL,2
4053,494,59, NHM BU,INDIANAPOLIS,IN,2
4054,494,59, NHM BU,INDIANAPOLIS,IN,2
4055,87,6,SOUTHWEST BU,UNIVERSAL CITY,TX,2
4056,528,64, NHM BU,CONVERSE,TX,2
4057,538,72, NHM BU,JOPLIN,MO,2
4063,105,9,SOUTHEAST BU,FORT MYERS BEACH,FL,2
4064,289,75, EAST BU,VIRGINIA BEACH,VA,2
4065,300,4, EAST BU,WILMINGTON,NC,2
4068,582,54,WEST BU,SPANISH FORK,UT,2
4100,557,61, NHM BU,PROVO,UT,2
4101,465,57,WEST BU,LONG BEACH,CA,2
4102,86,7,SOUTHWEST BU,CASTROVILLE,TX,2
4103,77,7,SOUTHWEST BU,DEVINE,TX,2
4104,504,64, NHM BU,DENTON,TX,2
4105,526,64, NHM BU,EL PASO,TX,2
4108,323,42,SOUTHEAST BU,SPRINGDALE,AR,2
4111,65,6,SOUTHWEST BU,RICHMOND,TX,2
4112,569,7,SOUTHWEST BU,BROWNSVILLE,TX,2
4114,542,64, NHM BU,LONGVIEW,TX,2
4115,87,6,SOUTHWEST BU,CIBOLO,TX,2
4118,256,41, NORTH BU,SHEPHERDSVILLE,KY,2
4127,552,61, NHM BU,WOODLAND,CA,2
4128,537,72, NHM BU,RUSSELLVILLE,AR,2
4129,128,13,SOUTHWEST BU,PONCHATOULA,LA,2
4130,82,6,SOUTHWEST BU,KYLE,TX,2
4131,506,7,SOUTHWEST BU,SAN ANTONIO,TX,2
4132,465,57,WEST BU,DOWNEY,CA,2
4134,551,61, NHM BU,STANTON,CA,2
4137,467,60,WEST BU,TACOMA,WA,2
4138,491,61, NHM BU,OMAHA,NE,2
4139,491,61, NHM BU,OMAHA,NE,2
4140,103,72, NHM BU,MIAMI,FL,2
4141,548,72, NHM BU,LARGO,FL,2
4142,96,72, NHM BU,ORLANDO,FL,2
4144,30,2,SOUTHEAST BU,AUGUSTA,GA,2
4145,497,59, NHM BU,GREER,SC,2
4147,500,59, NHM BU,MORRISVILLE,NC,2
4148,499,59, NHM BU,CHARLOTTE,NC,2
4153,175,17, EAST BU,OLD BRIDGE,NJ,2
4156,181,16, EAST BU,DERBY,VT,2
4157,500,59, NHM BU,CARY,NC,2
4159,559,72, NHM BU,KISSIMMEE,FL,2
4160,96,72, NHM BU,ORLANDO,FL,2
4161,110,9,SOUTHEAST BU,MIAMI,FL,2
4162,506,7,SOUTHWEST BU,SAN ANTONIO,TX,2
4163,82,6,SOUTHWEST BU,CEDAR PARK,TX,2
4164,55,5,SOUTHWEST BU,KAUFMAN,TX,2
4165,479,5,SOUTHWEST BU,FORT WORTH,TX,2
4166,121,12,SOUTHEAST BU,SWEETWATER,TN,2
4168,326,42,SOUTHEAST BU,BEEBE,AR,2
4169,551,61, NHM BU,EL CAJON,CA,2
4171,466,58,WEST BU,GARDEN GROVE,CA,2
4174,512,61, NHM BU,SAN JOSE,CA,2
4176,477,60,WEST BU,SHERWOOD,OR,2
4177,269,25, NORTH BU,LINCOLNWOOD,IL,2
4178,550,61, NHM BU,SPRINGFIELD,OR,2
4180,557,61, NHM BU,NAMPA,ID,2
4182,504,64, NHM BU,PLANO,TX,2
4183,85,6,SOUTHWEST BU,BRYAN,TX,2
4184,502,59, NHM BU,LEVITTOWN,NY,2
4185,24,2,SOUTHEAST BU,CUMMING,GA,2
4187,137,11,SOUTHEAST BU,FLORENCE,AL,2
4188,566,59, NHM BU,FLORENCE,AL,2
4189,544,72, NHM BU,HELENA,AL,2
4191,287,75, EAST BU,RICHMOND,VA,2
4193,542,64, NHM BU,TYLER,TX,2
4194,84,6,SOUTHWEST BU,VICTORIA,TX,2
4195,352,44,SOUTHWEST BU,CHOCTAW,OK,2
4196,490,61, NHM BU,AURORA,CO,2
4197,96,72, NHM BU,ORLANDO,FL,2
4198,485,59, NHM BU,OLATHE,KS,2
4200,16,14,SOUTHEAST BU,COLUMBUS,GA,2
4201,385,46,SOUTHWEST BU,EDGEWOOD,NM,2
4202,455,56,WEST BU,ROSEVILLE,CA,2
4203,365,58,WEST BU,FORT MOHAVE,AZ,2
4206,554,59, NHM BU,AUGUSTA,GA,2
4208,401,54,WEST BU,SALT LAKE CITY,UT,2
4209,407,47,WEST BU,NEBRASKA CITY,NE,2
4210,545,72, NHM BU,MOBILE,AL,2
4211,96,72, NHM BU,ORLANDO,FL,2
4215,55,5,SOUTHWEST BU,QUINLAN,TX,2
4216,580,41, NORTH BU,COLUMBUS,IN,2
4218,510,61, NHM BU,SURPRISE,AZ,2
4219,82,6,SOUTHWEST BU,BUDA,TX,2
4220,502,59, NHM BU,VIRGINIA BEACH,VA,2
4221,477,60,WEST BU,CORNELIUS,OR,2
4223,122,12,SOUTHEAST BU,MARYVILLE,TN,2
4224,304,26, EAST BU,CONOVER,NC,2
4226,119,12,SOUTHEAST BU,DUNLAP,TN,2
4230,248,21, NORTH BU,FORT WAYNE,IN,2
4231,248,21, NORTH BU,FORT WAYNE,IN,2
4232,370,46,SOUTHWEST BU,PHOENIX,AZ,2
4233,510,61, NHM BU,PHOENIX,AZ,2
4235,251,41, NORTH BU,TERRE HAUTE,IN,2
4237,42,4, EAST BU,INDIAN LAND,SC,2
4238,449,57,WEST BU,SANGER,CA,2
4239,392,56,WEST BU,RENO,NV,2
4240,53,5,SOUTHWEST BU,HIGHLAND VILLAGE,TX,2
4241,352,44,SOUTHWEST BU,STILLWATER,OK,2
4243,205,19, NORTH BU,CLIO,MI,2
4244,412,52,WEST BU,PARK RAPIDS,MN,2
4246,412,52,WEST BU,WADENA,MN,2
4247,383,47,WEST BU,HAVRE,MT,2
4249,474,60,WEST BU,SMELTERVILLE,ID,2
4250,297,26, EAST BU,MORRISVILLE,NC,2
4252,364,58,WEST BU,FLAGSTAFF,AZ,1
4253,412,52,WEST BU,SAUK CENTRE,MN,2
