Region,Market,Store,Feature Name ,"Feature Size (Half pallet, pallet, endcap, etc..)",Delivery Week
6,87,2769,Squishmallow Plush,Action Alley,32
21,217,2774,Squishmallow Plush,Action Alley,32
46,368,2777,Squishmallow Plush,Action Alley,32
56,399,2780,Squishmallow Plush,Action Alley,32
56,399,2781,Squishmallow Plush,Action Alley,32
56,400,2782,Squishmallow Plush,Action Alley,32
41,260,2783,Squishmallow Plush,Action Alley,32
47,407,2784,Squishmallow Plush,Action Alley,32
41,482,2786,Squishmallow Plush,Action Alley,32
41,249,2787,Squishmallow Plush,Action Alley,32
41,482,2788,Squishmallow Plush,Action Alley,32
9,108,2789,Squishmallow Plush,Action Alley,32
22,285,2791,Squishmallow Plush,Action Alley,32
26,308,2793,Squishmallow Plush,Action Alley,32
57,405,2794,Squishmallow Plush,Action Alley,32
75,287,2795,Squishmallow Plush,Action Alley,32
3,111,2796,Squishmallow Plush,Action Alley,32
44,352,2803,Squishmallow Plush,Action Alley,32
44,352,2804,Squishmallow Plush,Action Alley,32
4,42,2806,Squishmallow Plush,Action Alley,32
75,315,2807,Squishmallow Plush,Action Alley,32
75,290,2808,Squishmallow Plush,Action Alley,32
2,21,2811,Squishmallow Plush,Action Alley,32
53,425,2812,Squishmallow Plush,Action Alley,32
53,440,2813,Squishmallow Plush,Action Alley,32
9,110,2814,Squishmallow Plush,Action Alley,32
25,268,2815,Squishmallow Plush,Action Alley,32
19,238,2818,Squishmallow Plush,Action Alley,32
21,248,2819,Squishmallow Plush,Action Alley,32
75,290,2821,Squishmallow Plush,Action Alley,32
13,131,2822,Squishmallow Plush,Action Alley,32
20,216,2823,Squishmallow Plush,Action Alley,32
17,175,2825,Squishmallow Plush,Action Alley,32
52,418,2827,Squishmallow Plush,Action Alley,32
5,50,2834,Squishmallow Plush,Action Alley,32
26,299,2836,Squishmallow Plush,Action Alley,32
57,396,2838,Squishmallow Plush,Action Alley,32
22,558,2841,Squishmallow Plush,Action Alley,32
58,461,2842,Squishmallow Plush,Action Alley,32
3,89,2843,Squishmallow Plush,Action Alley,32
16,188,2844,Squishmallow Plush,Action Alley,32
47,433,2847,Squishmallow Plush,Action Alley,32
75,293,2850,Squishmallow Plush,Action Alley,32
20,216,2852,Squishmallow Plush,Action Alley,32
17,162,2854,Squishmallow Plush,Action Alley,32
40,362,2855,Squishmallow Plush,Action Alley,32
40,360,2857,Squishmallow Plush,Action Alley,32
76,194,2859,Squishmallow Plush,Action Alley,32
4,29,2860,Squishmallow Plush,Action Alley,32
56,399,2861,Squishmallow Plush,Action Alley,32
56,399,2862,Squishmallow Plush,Action Alley,32
7,506,2864,Squishmallow Plush,Action Alley,32
19,203,2867,Squishmallow Plush,Action Alley,32
19,203,2869,Squishmallow Plush,Action Alley,32
22,558,2871,Squishmallow Plush,Action Alley,32
19,197,2872,Squishmallow Plush,Action Alley,32
16,189,2874,Squishmallow Plush,Action Alley,32
9,90,2881,Squishmallow Plush,Action Alley,32
52,422,2882,Squishmallow Plush,Action Alley,32
57,394,2884,Squishmallow Plush,Action Alley,32
57,484,2886,Squishmallow Plush,Action Alley,32
22,233,2888,Squishmallow Plush,Action Alley,32
52,415,2889,Squishmallow Plush,Action Alley,32
2,32,2890,Squishmallow Plush,Action Alley,32
7,73,2891,Squishmallow Plush,Action Alley,32
54,376,2892,Squishmallow Plush,Action Alley,32
16,154,2901,Squishmallow Plush,Action Alley,32
16,159,2902,Squishmallow Plush,Action Alley,32
17,171,2906,Squishmallow Plush,Action Alley,32
76,228,2909,Squishmallow Plush,Action Alley,32
20,208,2910,Squishmallow Plush,Action Alley,32
76,191,2911,Squishmallow Plush,Action Alley,32
19,197,2912,Squishmallow Plush,Action Alley,32
13,129,2913,Squishmallow Plush,Action Alley,32
20,215,2914,Squishmallow Plush,Action Alley,32
17,172,2916,Squishmallow Plush,Action Alley,32
17,171,2917,Squishmallow Plush,Action Alley,32
5,51,2918,Squishmallow Plush,Action Alley,32
3,101,2920,Squishmallow Plush,Action Alley,32
54,401,2921,Squishmallow Plush,Action Alley,32
46,366,2922,Squishmallow Plush,Action Alley,32
47,382,2923,Squishmallow Plush,Action Alley,32
46,384,2924,Squishmallow Plush,Action Alley,32
60,476,2927,Squishmallow Plush,Action Alley,32
4,36,2928,Squishmallow Plush,Action Alley,32
4,310,2929,Squishmallow Plush,Action Alley,32
22,285,2931,Squishmallow Plush,Action Alley,32
12,122,2932,Squishmallow Plush,Action Alley,32
52,419,2937,Squishmallow Plush,Action Alley,32
13,132,2938,Squishmallow Plush,Action Alley,32
11,140,2939,Squishmallow Plush,Action Alley,32
2,24,2941,Squishmallow Plush,Action Alley,32
22,233,2945,Squishmallow Plush,Action Alley,32
9,109,2946,Squishmallow Plush,Action Alley,32
60,476,2947,Squishmallow Plush,Action Alley,32
57,484,2948,Squishmallow Plush,Action Alley,32
57,448,2950,Squishmallow Plush,Action Alley,32
57,448,2951,Squishmallow Plush,Action Alley,32
58,460,2952,Squishmallow Plush,Action Alley,32
16,160,2953,Squishmallow Plush,Action Alley,32
40,362,2955,Squishmallow Plush,Action Alley,32
25,262,2956,Squishmallow Plush,Action Alley,32
52,412,2957,Squishmallow Plush,Action Alley,32
53,439,2958,Squishmallow Plush,Action Alley,32
19,206,2959,Squishmallow Plush,Action Alley,32
9,108,2963,Squishmallow Plush,Action Alley,32
16,156,2964,Squishmallow Plush,Action Alley,32
17,163,2965,Squishmallow Plush,Action Alley,32
20,215,2966,Squishmallow Plush,Action Alley,32
21,225,2967,Squishmallow Plush,Action Alley,32
5,51,2973,Squishmallow Plush,Action Alley,32
5,479,2980,Squishmallow Plush,Action Alley,32
57,449,2985,Squishmallow Plush,Action Alley,32
53,439,2986,Squishmallow Plush,Action Alley,32
9,109,2987,Squishmallow Plush,Action Alley,32
12,120,2988,Squishmallow Plush,Action Alley,32
47,430,2990,Squishmallow Plush,Action Alley,32
6,82,2991,Squishmallow Plush,Action Alley,32
17,190,2992,Squishmallow Plush,Action Alley,32
6,62,2993,Squishmallow Plush,Action Alley,32
40,360,2994,Squishmallow Plush,Action Alley,32
25,268,3004,Squishmallow Plush,Action Alley,32
5,49,3014,Squishmallow Plush,Action Alley,32
12,151,3017,Squishmallow Plush,Action Alley,32
54,389,3018,Squishmallow Plush,Action Alley,32
44,345,3055,Squishmallow Plush,Action Alley,32
7,506,3056,Squishmallow Plush,Action Alley,32
7,506,3057,Squishmallow Plush,Action Alley,32
7,86,3058,Squishmallow Plush,Action Alley,32
40,340,3061,Squishmallow Plush,Action Alley,32
76,292,3077,Squishmallow Plush,Action Alley,32
17,175,3078,Squishmallow Plush,Action Alley,32
56,454,3081,Squishmallow Plush,Action Alley,32
56,399,3093,Squishmallow Plush,Action Alley,32
44,409,3103,Squishmallow Plush,Action Alley,32
7,86,3106,Squishmallow Plush,Action Alley,32
7,506,3107,Squishmallow Plush,Action Alley,32
7,77,3112,Squishmallow Plush,Action Alley,32
7,505,3136,Squishmallow Plush,Action Alley,32
12,149,3137,Squishmallow Plush,Action Alley,32
47,432,3150,Squishmallow Plush,Action Alley,32
47,432,3151,Squishmallow Plush,Action Alley,32
17,577,3159,Squishmallow Plush,Action Alley,32
9,553,3163,Squishmallow Plush,Action Alley,32
6,83,3169,Squishmallow Plush,Action Alley,32
6,83,3170,Squishmallow Plush,Action Alley,32
54,378,3177,Squishmallow Plush,Action Alley,32
26,296,3182,Squishmallow Plush,Action Alley,32
4,35,3191,Squishmallow Plush,Action Alley,32
4,35,3192,Squishmallow Plush,Action Alley,32
3,112,3197,Squishmallow Plush,Action Alley,32
2,23,3205,Squishmallow Plush,Action Alley,32
21,222,3206,Squishmallow Plush,Action Alley,32
3,94,3207,Squishmallow Plush,Action Alley,32
54,582,3208,Squishmallow Plush,Action Alley,32
52,424,3209,Squishmallow Plush,Action Alley,32
25,275,3210,Squishmallow Plush,Action Alley,32
22,178,3212,Squishmallow Plush,Action Alley,32
13,68,3213,Squishmallow Plush,Action Alley,32
76,320,3215,Squishmallow Plush,Action Alley,32
75,289,3216,Squishmallow Plush,Action Alley,32
60,467,3218,Squishmallow Plush,Action Alley,32
75,288,3219,Squishmallow Plush,Action Alley,32
57,405,3220,Squishmallow Plush,Action Alley,32
4,35,3222,Squishmallow Plush,Action Alley,32
20,229,3223,Squishmallow Plush,Action Alley,32
5,583,3224,Squishmallow Plush,Action Alley,32
5,583,3225,Squishmallow Plush,Action Alley,32
6,65,3226,Squishmallow Plush,Action Alley,32
54,391,3227,Squishmallow Plush,Action Alley,32
76,231,3228,Squishmallow Plush,Action Alley,32
42,324,3230,Squishmallow Plush,Action Alley,32
42,321,3231,Squishmallow Plush,Action Alley,32
54,403,3232,Squishmallow Plush,Action Alley,32
12,123,3234,Squishmallow Plush,Action Alley,32
9,553,3235,Squishmallow Plush,Action Alley,32
22,178,3236,Squishmallow Plush,Action Alley,32
47,430,3237,Squishmallow Plush,Action Alley,32
60,478,3239,Squishmallow Plush,Action Alley,32
46,369,3241,Squishmallow Plush,Action Alley,32
75,312,3243,Squishmallow Plush,Action Alley,32
53,442,3247,Squishmallow Plush,Action Alley,32
58,464,3248,Squishmallow Plush,Action Alley,32
20,209,3250,Squishmallow Plush,Action Alley,32
21,218,3251,Squishmallow Plush,Action Alley,32
22,167,3252,Squishmallow Plush,Action Alley,32
56,392,3254,Squishmallow Plush,Action Alley,32
25,273,3255,Squishmallow Plush,Action Alley,32
60,478,3258,Squishmallow Plush,Action Alley,32
60,473,3260,Squishmallow Plush,Action Alley,32
60,475,3261,Squishmallow Plush,Action Alley,32
20,216,3262,Squishmallow Plush,Action Alley,32
75,288,3265,Squishmallow Plush,Action Alley,32
22,558,3266,Squishmallow Plush,Action Alley,32
47,432,3267,Squishmallow Plush,Action Alley,32
40,362,3273,Squishmallow Plush,Action Alley,32
5,50,3274,Squishmallow Plush,Action Alley,32
58,445,3276,Squishmallow Plush,Action Alley,32
56,392,3277,Squishmallow Plush,Action Alley,32
47,433,3278,Squishmallow Plush,Action Alley,32
7,77,3279,Squishmallow Plush,Action Alley,32
76,192,3280,Squishmallow Plush,Action Alley,32
76,228,3281,Squishmallow Plush,Action Alley,32
21,218,3282,Squishmallow Plush,Action Alley,32
44,409,3283,Squishmallow Plush,Action Alley,32
5,44,3284,Squishmallow Plush,Action Alley,32
5,44,3285,Squishmallow Plush,Action Alley,32
5,52,3286,Squishmallow Plush,Action Alley,32
13,131,3288,Squishmallow Plush,Action Alley,32
12,124,3289,Squishmallow Plush,Action Alley,32
57,470,3290,Squishmallow Plush,Action Alley,32
20,209,3293,Squishmallow Plush,Action Alley,32
41,242,3294,Squishmallow Plush,Action Alley,32
44,356,3295,Squishmallow Plush,Action Alley,32
6,64,3296,Squishmallow Plush,Action Alley,32
6,67,3297,Squishmallow Plush,Action Alley,32
6,60,3298,Squishmallow Plush,Action Alley,32
21,222,3300,Squishmallow Plush,Action Alley,32
20,311,3303,Squishmallow Plush,Action Alley,32
14,97,3307,Squishmallow Plush,Action Alley,32
3,101,3308,Squishmallow Plush,Action Alley,32
3,94,3310,Squishmallow Plush,Action Alley,32
54,376,3313,Squishmallow Plush,Action Alley,32
7,81,3319,Squishmallow Plush,Action Alley,32
7,80,3320,Squishmallow Plush,Action Alley,32
53,442,3322,Squishmallow Plush,Action Alley,32
16,187,3329,Squishmallow Plush,Action Alley,32
42,327,3331,Squishmallow Plush,Action Alley,32
76,191,3332,Squishmallow Plush,Action Alley,32
16,187,3334,Squishmallow Plush,Action Alley,32
19,197,3336,Squishmallow Plush,Action Alley,32
22,178,3337,Squishmallow Plush,Action Alley,32
22,165,3339,Squishmallow Plush,Action Alley,32
21,225,3342,Squishmallow Plush,Action Alley,32
76,286,3344,Squishmallow Plush,Action Alley,32
9,116,3347,Squishmallow Plush,Action Alley,32
9,107,3348,Squishmallow Plush,Action Alley,32
9,118,3349,Squishmallow Plush,Action Alley,32
57,394,3351,Squishmallow Plush,Action Alley,32
56,452,3352,Squishmallow Plush,Action Alley,32
46,373,3360,Squishmallow Plush,Action Alley,32
41,253,3362,Squishmallow Plush,Action Alley,32
41,254,3363,Squishmallow Plush,Action Alley,32
54,401,3366,Squishmallow Plush,Action Alley,32
4,36,3367,Squishmallow Plush,Action Alley,32
9,115,3370,Squishmallow Plush,Action Alley,32
3,111,3372,Squishmallow Plush,Action Alley,32
46,366,3379,Squishmallow Plush,Action Alley,32
60,475,3380,Squishmallow Plush,Action Alley,32
54,389,3382,Squishmallow Plush,Action Alley,32
7,70,3383,Squishmallow Plush,Action Alley,32
7,70,3384,Squishmallow Plush,Action Alley,32
14,3,3386,Squishmallow Plush,Action Alley,32
9,118,3387,Squishmallow Plush,Action Alley,32
2,25,3388,Squishmallow Plush,Action Alley,32
13,68,3390,Squishmallow Plush,Action Alley,32
6,87,3391,Squishmallow Plush,Action Alley,32
52,413,3394,Squishmallow Plush,Action Alley,32
47,429,3395,Squishmallow Plush,Action Alley,32
25,265,3400,Squishmallow Plush,Action Alley,32
2,26,3403,Squishmallow Plush,Action Alley,32
52,422,3404,Squishmallow Plush,Action Alley,32
5,51,3406,Squishmallow Plush,Action Alley,32
46,368,3407,Squishmallow Plush,Action Alley,32
56,392,3408,Squishmallow Plush,Action Alley,32
16,156,3409,Squishmallow Plush,Action Alley,32
22,232,3412,Squishmallow Plush,Action Alley,32
3,104,3415,Squishmallow Plush,Action Alley,32
3,112,3418,Squishmallow Plush,Action Alley,32
22,165,3422,Squishmallow Plush,Action Alley,32
46,385,3423,Squishmallow Plush,Action Alley,32
6,63,3425,Squishmallow Plush,Action Alley,32
46,387,3427,Squishmallow Plush,Action Alley,32
46,375,3428,Squishmallow Plush,Action Alley,32
76,228,3429,Squishmallow Plush,Action Alley,32
44,352,3430,Squishmallow Plush,Action Alley,32
5,48,3431,Squishmallow Plush,Action Alley,32
5,49,3433,Squishmallow Plush,Action Alley,32
25,270,3434,Squishmallow Plush,Action Alley,32
41,249,3435,Squishmallow Plush,Action Alley,32
14,15,3439,Squishmallow Plush,Action Alley,32
17,577,3443,Squishmallow Plush,Action Alley,32
19,200,3453,Squishmallow Plush,Action Alley,32
54,401,3454,Squishmallow Plush,Action Alley,32
25,278,3459,Squishmallow Plush,Action Alley,32
25,278,3460,Squishmallow Plush,Action Alley,32
2,24,3462,Squishmallow Plush,Action Alley,32
3,114,3463,Squishmallow Plush,Action Alley,32
58,462,3464,Squishmallow Plush,Action Alley,32
46,369,3465,Squishmallow Plush,Action Alley,32
2,26,3471,Squishmallow Plush,Action Alley,32
60,474,3472,Squishmallow Plush,Action Alley,32
57,394,3473,Squishmallow Plush,Action Alley,32
9,115,3474,Squishmallow Plush,Action Alley,32
22,167,3475,Squishmallow Plush,Action Alley,32
19,197,3476,Squishmallow Plush,Action Alley,32
57,470,3478,Squishmallow Plush,Action Alley,32
5,51,3482,Squishmallow Plush,Action Alley,32
14,14,3484,Squishmallow Plush,Action Alley,32
2,18,3485,Squishmallow Plush,Action Alley,32
21,218,3486,Squishmallow Plush,Action Alley,32
19,206,3487,Squishmallow Plush,Action Alley,32
53,435,3488,Squishmallow Plush,Action Alley,32
75,281,3489,Squishmallow Plush,Action Alley,32
75,282,3490,Squishmallow Plush,Action Alley,32
44,409,3492,Squishmallow Plush,Action Alley,32
58,459,3494,Squishmallow Plush,Action Alley,32
12,149,3495,Squishmallow Plush,Action Alley,32
53,442,3499,Squishmallow Plush,Action Alley,32
6,60,3500,Squishmallow Plush,Action Alley,32
22,233,3501,Squishmallow Plush,Action Alley,32
21,221,3502,Squishmallow Plush,Action Alley,32
26,308,3503,Squishmallow Plush,Action Alley,32
6,62,3510,Squishmallow Plush,Action Alley,32
60,474,3511,Squishmallow Plush,Action Alley,32
52,423,3513,Squishmallow Plush,Action Alley,32
76,228,3514,Squishmallow Plush,Action Alley,32
21,218,3515,Squishmallow Plush,Action Alley,32
58,458,3516,Squishmallow Plush,Action Alley,32
7,88,3518,Squishmallow Plush,Action Alley,32
17,577,3520,Squishmallow Plush,Action Alley,32
57,484,3522,Squishmallow Plush,Action Alley,32
57,448,3523,Squishmallow Plush,Action Alley,32
58,458,3524,Squishmallow Plush,Action Alley,32
60,514,3525,Squishmallow Plush,Action Alley,32
3,104,3526,Squishmallow Plush,Action Alley,32
9,107,3527,Squishmallow Plush,Action Alley,32
13,143,3528,Squishmallow Plush,Action Alley,32
41,249,3529,Squishmallow Plush,Action Alley,32
60,467,3531,Squishmallow Plush,Action Alley,32
54,585,3533,Squishmallow Plush,Action Alley,32
16,157,3535,Squishmallow Plush,Action Alley,32
60,467,3537,Squishmallow Plush,Action Alley,32
9,92,3538,Squishmallow Plush,Action Alley,32
22,167,3541,Squishmallow Plush,Action Alley,32
17,173,3543,Squishmallow Plush,Action Alley,32
17,173,3546,Squishmallow Plush,Action Alley,32
17,173,3547,Squishmallow Plush,Action Alley,32
16,184,3549,Squishmallow Plush,Action Alley,32
16,160,3560,Squishmallow Plush,Action Alley,32
16,160,3561,Squishmallow Plush,Action Alley,32
22,170,3564,Squishmallow Plush,Action Alley,32
54,380,3566,Squishmallow Plush,Action Alley,32
54,403,3568,Squishmallow Plush,Action Alley,32
6,83,3569,Squishmallow Plush,Action Alley,32
2,30,3570,Squishmallow Plush,Action Alley,32
21,221,3571,Squishmallow Plush,Action Alley,32
6,62,3572,Squishmallow Plush,Action Alley,32
76,286,3573,Squishmallow Plush,Action Alley,32
21,219,3580,Squishmallow Plush,Action Alley,32
20,216,3581,Squishmallow Plush,Action Alley,32
54,391,3582,Squishmallow Plush,Action Alley,32
16,188,3583,Squishmallow Plush,Action Alley,32
6,64,3584,Squishmallow Plush,Action Alley,32
13,68,3585,Squishmallow Plush,Action Alley,32
56,455,3587,Squishmallow Plush,Action Alley,32
75,291,3588,Squishmallow Plush,Action Alley,32
54,403,3589,Squishmallow Plush,Action Alley,32
52,426,3590,Squishmallow Plush,Action Alley,32
13,68,3591,Squishmallow Plush,Action Alley,32
4,310,3595,Squishmallow Plush,Action Alley,32
46,384,3596,Squishmallow Plush,Action Alley,32
25,270,3597,Squishmallow Plush,Action Alley,32
25,266,3601,Squishmallow Plush,Action Alley,32
25,275,3602,Squishmallow Plush,Action Alley,32
76,195,3607,Squishmallow Plush,Action Alley,32
20,209,3608,Squishmallow Plush,Action Alley,32
2,26,3611,Squishmallow Plush,Action Alley,32
26,296,3612,Squishmallow Plush,Action Alley,32
13,128,3616,Squishmallow Plush,Action Alley,32
54,403,3620,Squishmallow Plush,Action Alley,32
7,88,3623,Squishmallow Plush,Action Alley,32
52,424,3624,Squishmallow Plush,Action Alley,32
26,308,3626,Squishmallow Plush,Action Alley,32
2,21,3627,Squishmallow Plush,Action Alley,32
52,415,3630,Squishmallow Plush,Action Alley,32
5,44,3631,Squishmallow Plush,Action Alley,32
22,234,3633,Squishmallow Plush,Action Alley,32
76,292,3639,Squishmallow Plush,Action Alley,32
6,65,3640,Squishmallow Plush,Action Alley,32
75,289,3644,Squishmallow Plush,Action Alley,32
7,73,3645,Squishmallow Plush,Action Alley,32
47,427,3648,Squishmallow Plush,Action Alley,32
56,454,3652,Squishmallow Plush,Action Alley,32
12,119,3659,Squishmallow Plush,Action Alley,32
12,120,3660,Squishmallow Plush,Action Alley,32
#N/A,#N/A,3693,Squishmallow Plush,Action Alley,32
26,309,3700,Squishmallow Plush,Action Alley,32
