Region,Market,Store,Digital Shelf Labels,DSL Gen,DSL Start date,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date
76,191,3332,,,,,,6038,Complete,7/8/2025,,Completed,Completed,
16,187,3334,,,,,,6038,Complete,7/8/2025,,Completed,Completed,
19,197,3336,,,,,,6043,,,,Completed,Completed,
22,165,3337,,,,,,7034,,,,Completed,Completed,
59,497,3338,,,,,,6070,,,,Completed,Completed,
22,165,3339,,,,,,7034,,,,Completed,Completed,
64,507,3340,,,,,,6094,,,,7/15/2024,7/15/2024,
64,58,3341,,,,,,6068,,,,9/16/2024,9/16/2024,
21,225,3342,,,,,,6017,1/20/2025,,,7/15/2024,7/15/2024,
76,286,3344,,,,,,7045,,,,Completed,Completed,8/18/2024
9,116,3347,,,,,,6020,Complete,,,6/24/2024,6/24/2024,7/30/2024
9,107,3348,,,,,,7038,,,,Completed,Completed,7/29/2024
9,118,3349,,,,,,7038,,,,9/16/2024,9/16/2024,7/30/2024
57,394,3350,,,,,,7033,,,,8/19/2024,8/19/2024,
57,394,3351,,,,,,7033,,,,8/19/2024,8/19/2024,
56,452,3352,,,,,,6021,10/6/2025,,,Completed,Completed,
61,397,3354,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
61,397,3355,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
61,397,3356,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
61,9,3357,,,,,,6031,3/31/2025,,,Completed,Completed,
59,499,3359,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,,,,Completed,Completed,
46,373,3360,,,,,,6031,3/31/2025,,,Completed,Completed,
41,253,3362,,,,,,6066,,,,6/24/2024,6/24/2024,6/18/2024
41,254,3363,,,,,,6066,,,,Completed,Completed,7/29/2024
52,422,3364,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
54,401,3366,,,,,,7026,,,,9/16/2024,9/16/2024,9/9/2024
4,36,3367,,,,,,6010,Complete,10/8/2024,,Completed,Completed,
9,115,3370,,,,,,6020,Complete,,,6/24/2024,6/24/2024,8/12/2024
26,309,3371,,,,,,6070,,,,Completed,Completed,
3,111,3372,,,,,,6020,Complete,,,6/24/2024,6/24/2024,5/1/2024
61,9,3377,,,,,,6031,3/31/2025,,,Completed,Completed,
46,366,3379,,,,,,6031,3/31/2025,,,Completed,Completed,
60,475,3380,,,,,,6037,Complete,4/22/2025,,Completed,Completed,8/6/2024
7,74,3381,,,,,,6012,10/10/2024,,,Completed,Completed,
54,389,3382,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,8/25/2024
7,70,3383,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
7,70,3384,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
64,570,3385,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
14,3,3386,,,,,,6006,7/2/2024,,,8/5/2024,8/5/2024,
9,118,3387,,,,,,6020,Complete,,,9/16/2024,9/16/2024,7/23/2024
2,25,3388,,,,,,6054,,,,Completed,Completed,
2,25,3389,,,,,,6054,,,,Completed,Completed,
13,68,3390,,,,,,7036,,,,6/24/2024,6/24/2024,
7,87,3391,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
64,58,3392,,,,,,6068,,,,9/16/2024,9/16/2024,2/26/2024
52,413,3394,,,,,,6009,,,,8/5/2024,8/5/2024,
47,429,3395,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
9,553,3397,,,,,,7038,,,,9/16/2024,9/16/2024,7/21/2024
25,265,3400,,,,,,6092,,,,7/22/2024,7/22/2024,
2,20,3401,,,,,,6054,,,,8/5/2024,8/5/2024,
2,19,3402,,,,,,6054,,,,8/5/2024,8/5/2024,8/11/2024
2,26,3403,,,,,,6054,,,,8/5/2024,8/5/2024,
52,422,3404,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
5,51,3406,,,,,,6068,,,,9/16/2024,9/16/2024,5/15/2024
46,368,3407,,,,,,6031,3/31/2025,,,Completed,Completed,
56,455,3408,,,,,,6026,1/6/2025,,,Completed,Completed,
16,156,3409,,,,,,6030,3/4/2024,,,8/5/2024,8/5/2024,
59,500,3411,,,,,,6040,3/22/2024,,,Completed,Completed,
22,232,3412,,,,,,6027,3/22/2024,,,Completed,Completed,
72,548,3414,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
3,104,3415,,,,,,6020,Complete,,,6/24/2024,6/24/2024,7/24/2024
9,105,3417,,,,,,7038,,,,9/16/2024,9/16/2024,6/17/2024
3,112,3418,,,,,,6020,Complete,,,6/24/2024,6/24/2024,5/6/2024
64,58,3419,,,,,,6068,,,,Completed,Completed,
17,172,3420,,,,,,6080,,,,Completed,Completed,
22,558,3422,,,,,,7034,,,,Completed,Completed,
46,385,3423,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
72,544,3424,,,,,,6006,7/2/2024,,,8/19/2024,8/19/2024,
6,63,3425,,,,,,7036,,,,6/24/2024,6/24/2024,9/22/2024
46,387,3427,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
46,375,3428,,,,,,6031,3/31/2025,,,7/15/2024,7/15/2024,
76,228,3429,,,,,,6027,3/22/2024,,,Completed,Completed,
44,352,3430,,,,,,6094,,,,7/15/2024,7/15/2024,
5,48,3431,YES,Gen 2,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,,,,Completed,Completed,6/9/2024
5,49,3432,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,5/15/2024
5,49,3433,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,5/27/2024
25,270,3434,,,,,,7039,,,,7/22/2024,7/22/2024,
41,249,3435,,,,,,6017,1/20/2025,,,Completed,Completed,7/10/2024
19,201,3436,,,,,,6043,,,,Completed,Completed,
14,15,3439,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,8/18/2024
59,516,3442,,,,,,6040,3/22/2024,,,Completed,Completed,
17,577,3443,,,,,,6080,,,,Completed,Completed,
19,207,3445,,,,,,6043,,,,Completed,Completed,
21,219,3447,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
64,528,3449,,,,,,6036,Complete,9/5/2024,,Completed,Completed,
64,528,3450,,,,,,6036,Complete,9/5/2024,,Completed,Completed,
64,562,3452,,,,,,7036,,,,6/24/2024,6/24/2024,
19,200,3453,,,,,,6043,,,,Completed,Completed,
54,401,3454,,,,,,7026,,,,9/16/2024,9/16/2024,9/11/2024
56,452,3455,,,,,,6026,1/6/2025,,,Completed,Completed,
59,500,3456,,,,,,6040,3/22/2024,,,Completed,Completed,
64,507,3457,,,,,,6094,,,,7/15/2024,7/15/2024,
19,200,3458,,,,,,6043,,,,Completed,Completed,
25,278,3459,,,,,,6092,,,,7/22/2024,7/22/2024,
25,278,3460,,,,,,6092,,,,7/22/2024,7/22/2024,
14,16,3461,,,,,,6054,,,,8/5/2024,8/5/2024,
2,24,3462,,,,,,6054,,,,Completed,Completed,
3,114,3463,,,,,,6020,Complete,,,6/24/2024,6/24/2024,7/9/2024
58,462,3464,,,,,,7033,,,,8/19/2024,8/19/2024,
46,369,3465,,,,,,6031,3/31/2025,,,Completed,Completed,8/25/2024
17,175,3469,,,,,,6080,,,,Completed,Completed,
2,26,3471,,,,,,6054,,,,8/5/2024,8/5/2024,
60,474,3472,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
57,394,3473,,,,,,7026,,,,9/16/2024,9/16/2024,
9,115,3474,,,,,,6020,Complete,,,9/16/2024,9/16/2024,
22,167,3475,,,,,,7034,,,,Completed,Completed,
19,197,3476,,,,,,6043,,,,Completed,Completed,
57,465,3477,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
57,470,3478,,,,,,7033,,,,8/19/2024,8/19/2024,
72,534,3479,,,,,,6094,,,,Completed,Completed,
20,311,3480,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,6/18/2024
75,282,3481,,,,,,7034,,,,Completed,Completed,
5,51,3482,,,,,,6068,,,,9/16/2024,9/16/2024,5/21/2024
13,129,3483,,,,,,6048,,,,7/22/2024,7/22/2024,
14,14,3484,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,9/30/2024
2,18,3485,,,,,,6039,Complete,2/6/2025,,Completed,Completed,
21,218,3486,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,9/18/2024
19,206,3487,,,,,,6043,,,,Completed,Completed,
53,435,3488,,,,,,7039,,,,7/22/2024,7/22/2024,
75,281,3489,,,,,,7034,,,,6/24/2024,6/24/2024,
75,282,3490,,,,,,7045,,,,6/24/2024,6/24/2024,
16,184,3491,,,,,,6030,3/4/2024,,,,,
44,409,3492,,,,,,6035,5/21/2024,,,7/15/2024,7/15/2024,
56,452,3493,,,,,,6026,1/6/2025,,,Completed,Completed,
58,459,3494,,,,,,7033,,,,8/19/2024,8/19/2024,
12,149,3495,,,,,,6066,,,,6/24/2024,6/24/2024,
53,444,3497,,,,,,7039,,,,6/24/2024,6/24/2024,
52,422,3498,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
53,442,3499,,,,,,7039,,,,6/24/2024,6/24/2024,
6,60,3500,,,,,,7036,,,,6/24/2024,6/24/2024,9/18/2024
22,167,3501,,,,,,7034,,,,Completed,Completed,
21,221,3502,,,,,,6017,1/20/2025,,,Completed,Completed,
26,308,3503,,,,,,6070,,,,7/22/2024,7/22/2024,
59,499,3504,,,,,,6070,,,,7/22/2024,7/22/2024,
53,441,3505,,,,,,7039,,,,6/24/2024,6/24/2024,
64,507,3508,,,,,,6094,,,,7/15/2024,7/15/2024,
64,562,3509,,,,,,7036,,,,6/24/2024,6/24/2024,
6,62,3510,,,,,,7036,,,,6/24/2024,6/24/2024,
60,474,3511,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
64,570,3512,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
52,423,3513,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
76,228,3514,,,,,,6027,3/22/2024,,,Completed,Completed,
21,218,3515,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,9/4/2024
58,458,3516,,,,,,7033,,,,8/19/2024,8/19/2024,
64,570,3517,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
7,88,3518,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
17,577,3520,,,,,,6080,,,,Completed,Completed,
64,504,3521,,,,,,6068,,,,Completed,Completed,
57,484,3522,,,,,,7033,,,,8/19/2024,8/19/2024,
57,448,3523,YES,Gen 2,6/4/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,10/6/2025,,,8/19/2024,8/19/2024,
58,458,3524,,,,,,7033,,,,,,
60,514,3525,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
3,104,3526,,,,,,6020,Complete,,,6/24/2024,6/24/2024,7/22/2024
9,107,3527,,,,,,7038,,,,Completed,Completed,9/10/2024
13,143,3528,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
41,249,3529,,,,,,6017,1/20/2025,,,Completed,Completed,
64,561,3530,,,,,,6068,,,,9/16/2024,9/16/2024,
60,467,3531,,,,,,6037,Complete,4/22/2025,,Completed,Completed,3/5/2024
54,585,3533,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,8/5/2024,8/5/2024,
53,425,3534,,,,,,6025,Complete,1/28/2025,,6/24/2024,6/24/2024,
16,157,3535,,,,,,6030,3/4/2024,,,8/5/2024,8/5/2024,
60,467,3537,,,,,,6037,Complete,4/22/2025,,Completed,Completed,3/20/2024
9,92,3538,,,,,,7038,,,,Completed,Completed,8/7/2024
22,167,3541,,,,,,7034,,,,Completed,Completed,
64,562,3542,,,,,,7036,,,,6/24/2024,6/24/2024,
17,173,3543,,,,,,6080,,,,Completed,Completed,
17,163,3545,,,,,,6080,,,,8/5/2024,8/5/2024,
17,173,3546,,,,,,6080,,,,,,
17,173,3548,,,,,,6080,,,,Completed,Completed,
16,184,3549,,,,,,6030,3/4/2024,,,8/5/2024,8/5/2024,
16,160,3560,,,,,,6030,3/4/2024,,,8/5/2024,8/5/2024,9/22/2024
16,160,3561,,,,,,6030,3/4/2024,,,,,
17,577,3562,,,,,,6080,,,,Completed,Completed,
22,168,3563,,,,,,6080,,,,Completed,Completed,
22,170,3564,,,,,,7034,,,,Completed,Completed,
54,380,3566,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,8/19/2024,8/19/2024,
6,80,3567,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
54,403,3568,,,,,,7026,,,,9/16/2024,9/16/2024,9/3/2024
7,83,3569,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
2,30,3570,,,,,,6010,Complete,10/8/2024,,Completed,Completed,
21,221,3571,,,,,,6017,1/20/2025,,,7/15/2024,7/15/2024,
6,62,3572,,,,,,7036,,,,6/24/2024,6/24/2024,
76,286,3573,,,,,,7045,,,,6/24/2024,6/24/2024,7/10/2024
64,504,3574,,,,,,6068,,,,9/16/2024,9/16/2024,
64,562,3579,,,,,,7036,,,,6/24/2024,6/24/2024,
21,219,3580,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,1/28/2025
20,216,3581,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
54,391,3582,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
16,188,3583,,,,,,6038,Complete,7/8/2025,,Completed,Completed,
6,64,3584,,,,,,7036,,,,6/24/2024,6/24/2024,9/17/2024
13,68,3585,,,,,,7036,,,,6/24/2024,6/24/2024,
56,455,3587,,,,,,6026,1/6/2025,,,Completed,Completed,
75,291,3588,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,9/17/2024
54,403,3589,,,,,,7026,,,,9/16/2024,9/16/2024,
52,426,3590,,,,,,6009,,,,Completed,Completed,
13,68,3591,,,,,,7036,,,,6/24/2024,6/24/2024,
72,492,3593,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
64,58,3594,YES,Gen 2,6/4/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,,,,Completed,Completed,2/28/2024
4,310,3595,,,,,,6040,3/22/2024,,,Completed,Completed,
46,384,3596,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
25,270,3597,,,,,,6092,,,,7/22/2024,7/22/2024,
17,176,3598,,,,,,6080,,,,Completed,Completed,
72,492,3599,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
59,500,3600,,,,,,6040,3/22/2024,,,Completed,Completed,
25,266,3601,,,,,,6092,,,,7/22/2024,7/22/2024,
25,275,3602,,,,,,6009,,,,Completed,Completed,7/8/2024
59,498,3603,,,,,,7045,,,,6/24/2024,6/24/2024,
61,510,3604,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,3/31/2025,,,Completed,Completed,
59,498,3605,,,,,,7045,,,,6/24/2024,6/24/2024,
72,549,3606,,,,,,7035,,,,Completed,Completed,
76,195,3607,,,,,,6038,Complete,7/8/2025,,Completed,Completed,
20,209,3608,,,,,,6027,3/22/2024,,,Completed,Completed,
2,19,3609,,,,,,6054,,,,8/5/2024,8/5/2024,8/13/2024
2,26,3611,,,,,,6054,,,,8/5/2024,8/5/2024,
26,296,3612,,,,,,6070,,,,7/22/2024,7/22/2024,
59,498,3614,,,,,,7045,,,,7/22/2024,7/22/2024,
64,533,3615,,,,,,6068,,,,7/15/2024,7/15/2024,
13,128,3616,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
72,559,3617,,,,,,6020,Complete,,,Completed,Completed,
59,554,3619,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
54,403,3620,,,,,,7026,,,,9/16/2024,9/16/2024,9/4/2024
2,23,3621,,,,,,6054,,,,8/5/2024,8/5/2024,
59,498,3622,,,,,,7045,,,,7/22/2024,7/22/2024,
7,88,3623,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
52,424,3624,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
9,109,3625,,,,,,7038,,,,9/16/2024,9/16/2024,9/25/2024
26,308,3626,,,,,,6070,,,,7/22/2024,7/22/2024,8/27/2024
2,21,3627,,,,,,6054,,,,Completed,Completed,
59,497,3628,,,,,,6070,,,,Completed,Completed,
72,549,3629,,,,,,7035,,,,Completed,Completed,
52,415,3630,,,,,,6009,,,,7/22/2024,7/22/2024,
5,44,3631,YES,Gen 2,6/4/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,9/5/2024,,Completed,Completed,5/21/2024
19,205,3632,,,,,,6043,,,,Completed,Completed,
22,234,3633,,,,,,7045,,,,Completed,Completed,9/15/2024
22,232,3634,,,,,,6080,,,,Completed,Completed,9/11/2024
59,554,3635,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
64,533,3637,,,,,,6068,,,,Completed,Completed,
59,516,3638,,,,,,6040,3/22/2024,,,Completed,Completed,
76,292,3639,,,,,,7045,,,,6/24/2024,6/24/2024,5/20/2024
6,65,3640,,,,,,7036,,,,6/24/2024,6/24/2024,
21,223,3641,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
53,440,3643,,,,,,6025,Complete,1/28/2025,,6/24/2024,6/24/2024,
75,289,3644,,,,,,6023,12/12/2024,,,Completed,Completed,7/15/2024
7,73,3645,,,,,,6012,10/10/2024,,,Completed,Completed,
59,496,3646,,,,,,6040,3/22/2024,,,Completed,Completed,
47,427,3648,,,,,,6025,Complete,1/28/2025,,8/5/2024,8/5/2024,
57,446,3650,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
56,453,3652,,,,,,6026,1/6/2025,,,Completed,Completed,
64,58,3653,,,,,,6068,,,,Completed,Completed,
72,534,3654,YES,Gen 2,5/14/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6094,,,,Completed,Completed,
61,397,3655,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
26,298,3658,,,,,,6023,12/12/2024,,,7/22/2024,7/22/2024,
12,119,3659,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
12,120,3660,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
64,526,3661,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
26,309,3700,,,,,,6070,,,,Completed,Completed,8/27/2024
26,302,3701,,,,,,6040,3/22/2024,,,Completed,Completed,
3,98,3702,,,,,,7035,,,,6/24/2024,6/24/2024,7/9/2024
64,543,3703,,,,,,6048,,,,7/22/2024,7/22/2024,
60,467,3705,,,,,,6037,Complete,4/22/2025,,Completed,Completed,3/18/2024
56,453,3708,,,,,,6026,1/6/2025,,,Completed,Completed,
2,20,3709,,,,,,6054,,,,8/5/2024,8/5/2024,8/18/2024
2,20,3710,,,,,,6054,,,,8/5/2024,8/5/2024,
56,455,3712,,,,,,6026,1/6/2025,,,Completed,Completed,
59,496,3713,,,,,,6040,3/22/2024,,,Completed,Completed,
12,153,3717,,,,,,6066,,,,6/24/2024,6/24/2024,6/25/2024
75,293,3720,,,,,,7045,,,,6/24/2024,6/24/2024,
20,208,3722,,,,,,6027,3/22/2024,,,Completed,Completed,
72,537,3723,,,,,,6094,,,,7/15/2024,7/15/2024,
59,496,3724,,,,,,6010,Complete,10/8/2024,,Completed,Completed,
25,267,3725,,,,,,6092,,,,7/22/2024,7/22/2024,
19,205,3726,,,,,,6043,,,,Completed,Completed,
64,541,3727,,,,,,6048,,,,6/24/2024,6/24/2024,
57,394,3728,,,,,,7033,,,,9/16/2024,9/16/2024,
56,392,3729,,,,,,6026,1/6/2025,,,Completed,Completed,
58,364,3730,,,,,,6031,3/31/2025,,,Completed,Completed,
46,385,3731,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
46,385,3732,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
4,42,3733,,,,,,6070,,,,Completed,Completed,
47,430,3734,,,,,,6009,,,,8/5/2024,8/5/2024,
64,541,3736,,,,,,6048,,,,7/22/2024,7/22/2024,
20,227,3738,,,,,,6027,3/22/2024,,,Completed,Completed,
56,399,3739,,,,,,7026,,,,9/16/2024,9/16/2024,
61,490,3740,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,8/19/2024,8/19/2024,
2,22,3741,,,,,,6054,,,,8/5/2024,8/5/2024,
60,476,3742,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
64,542,3743,,,,,,6048,,,,Completed,Completed,
64,542,3745,,,,,,6048,,,,Completed,Completed,
64,542,3746,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,
21,239,3747,,,,,,6017,1/20/2025,,,Completed,Completed,
2,26,3748,,,,,,6054,,,,8/5/2024,8/5/2024,
21,225,3749,,,,,,6017,1/20/2025,,,7/15/2024,7/15/2024,
2,32,3750,,,,,,6010,Complete,10/8/2024,,8/5/2024,8/5/2024,
46,373,3751,,,,,,6031,3/31/2025,,,Completed,Completed,
64,542,3752,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,
60,473,3754,,,,,,6037,Complete,4/22/2025,,Completed,Completed,7/28/2024
60,471,3757,,,,,,6037,Complete,4/22/2025,,Completed,Completed,7/10/2024
52,412,3758,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
52,421,3760,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
52,412,3761,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
52,413,3762,,,,,,6009,,,,8/5/2024,8/5/2024,1/19/2025
7,505,3763,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
5,45,3764,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,
21,223,3765,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
75,314,3768,,,,,,7045,,,,7/22/2024,7/22/2024,
75,312,3770,,,,,,7045,,,,7/22/2024,7/22/2024,7/28/2024
46,371,3771,,,,,,6031,3/31/2025,,,Completed,Completed,
20,311,3772,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
5,479,3773,,,,,,6068,,,,Completed,Completed,6/3/2024
22,165,3774,,,,,,7034,,,,Completed,Completed,
5,56,3777,YES,Gen 2,6/4/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,,,,9/16/2024,9/16/2024,3/13/2024
47,381,3778,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
75,281,3780,,,,,,7034,,,,6/24/2024,6/24/2024,
41,482,3781,,,,,,6017,1/20/2025,,,Completed,Completed,
9,91,3782,,,,,,6020,Complete,,,Completed,Completed,7/17/2024
21,223,3783,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
21,221,3784,,,,,,6017,1/20/2025,,,7/15/2024,7/15/2024,9/3/2024
14,14,3785,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
2,25,3786,,,,,,6054,,,,Completed,Completed,
61,397,3788,,,,,,7033,,,,8/19/2024,8/19/2024,
54,401,3789,,,,,,7026,,,,9/16/2024,9/16/2024,9/8/2024
25,265,3790,,,,,,6092,,,,7/22/2024,7/22/2024,
19,202,3791,,,,,,6043,,,,Completed,Completed,
21,219,3792,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,1/15/2025
60,514,3794,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
17,577,3795,,,,,,6080,,,,Completed,Completed,
58,462,3796,,,,,,7033,,,,8/19/2024,8/19/2024,
46,371,3799,,,,,,6031,3/31/2025,,,Completed,Completed,
60,471,3801,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
22,284,3802,,,,,,7034,,,,Completed,Completed,
17,173,3803,,,,,,6080,,,,8/5/2024,8/5/2024,
75,293,3804,,,,,,7045,,,,6/24/2024,6/24/2024,
54,391,3805,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,8/19/2024,8/19/2024,
52,421,3806,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
46,367,3807,,,,,,6031,3/31/2025,,,Completed,Completed,
19,213,3809,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
22,168,3810,,,,,,7034,,,,Completed,Completed,
21,217,3812,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
72,559,3817,,,,,,6020,Complete,,,Completed,Completed,
47,433,3823,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
54,585,3824,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,8/5/2024,8/5/2024,
26,302,3825,,,,,,6040,3/22/2024,,,Completed,Completed,
7,71,3826,,,,,,6012,10/10/2024,,,Completed,Completed,
6,64,3827,,,,,,7036,,,,6/24/2024,6/24/2024,9/24/2024
13,46,3828,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,
12,124,3829,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
22,178,3830,,,,,,7034,,,,Completed,Completed,
75,288,3831,,,,,,6023,12/12/2024,,,Completed,Completed,
46,373,3833,,,,,,6031,3/31/2025,,,Completed,Completed,
12,119,3835,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
53,263,3837,,,,,,7039,,,,7/22/2024,7/22/2024,
20,227,3838,,,,,,6027,3/22/2024,,,Completed,Completed,
21,222,3840,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
76,192,3842,,,,,,6038,Complete,7/8/2025,,Completed,Completed,
22,285,3843,,,,,,7034,,,,6/24/2024,6/24/2024,
