Store,Dept.,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
1853,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1853,92,Dry HV Salad Dressing Original Ranch,Half EC,1,37,
1853,92,Pumpkin Spice Cheerios FS,Full EC,2,37,
1853,92,Quaker SQO 42oz ,Full Stack,1,37,
1853,95,120ct Cheetos Halloween Tins,Full Stack,3,37,
1853,95,60ct Cheetos Holiday Tins,Full Stack,1,37,
1854,3,PG 92/20 COPY 10PK,Full EC,2,37,
1854,6,"onn 52"" Tripod",Full EC,2,37,
1854,7,Cat Steel Excavator,Full EC,1,37,
1854,7,HW Monster Jam 1:64 Diecast Dump Bin,Half Stack,1,37,
1854,7,HW Monster Truck Dump Bin,Half Stack,1,37,Cancel - extreme inventory constraint
1854,7,Nerf Elite 2.0 Walmart Exclusive Half-Pallet,Half Stack,2,37,
1854,9,Mini Sports Balls,Half Stack,2,37,
1854,9,ProForm 500 SPX Indoor Exercise Bike with Intercha,Full Stack,4,37,
1854,9,"ProForm Cadence Compact 300 Folding Treadmill, Com",Full Stack,4,37,
1854,11,25pc Tic Tac Case SK,SDK,2,37,
1854,11,4pk Multi Color Marker,SDK,2,37,
1854,11,8-in-1 Pocket Screwdriver SK,SDK,2,37,
1854,11,Daylight Savings GV 60w SW,Full EC,1,37,
1854,11,HR 20V 2AH 2PK SK,SDK,1,37,
1854,11,HR 22PC ROT DR SK,SDK,2,37,
1854,11,Progrip Knife SK,SDK,2,37,
1854,14,Blue Diamond 12pc Cookware,Full EC,1,37,
1854,14,Imusa 32qt/10qt Steamer Combo,Full EC,1,37,
1854,14,Thyme & Table 12pc Cookware - GOLD,Full EC,1,37,
1854,17,MS 54X72 REMNANT,Full Stack,2,37,
1854,32,All Star Girls Accessories,SDK,1,37,
1854,32,It's Party Time,SDK,10,37,
1854,71,"Mainstays Fireplace TV Stand for TVs up to 65"", Bl",Full Stack,2,37,
1854,71,MS FABRIC TASK CHAIR,Full Stack,2,37,
1854,72,2 PK Onn Surge,SDK,1,37,
1854,72,43 ONN. 4K ROKU TV,Full Stack,1,37,
1854,72,Logitech Compact Wireless Mouse,SDK,1,37,
1854,72,"MSI 32"" GMNG MONITOR",Full EC,1,37,
1854,72,"onn. 4-PC Gaming Starter Kit with LED Keyboard, Pr",Full EC,1,37,
1854,72,ONN.10OZ 2PK,Full EC,1,37,
1854,72,ONN.65W CHARGER,SDK,1,37,
1854,72,SAMSUNG 27INCH CURVE,Full EC,1,37,
1854,74,"HomeEdit 8pc Multi, 5pc Laundry, 5pc Pantry Assort",Half EC,1,37,
1854,74,"THE HOME EDIT 3pc Cannister, 6pc Drawer Assortment",Half EC,1,37,
1854,74,The Home Edit Bin Assortment,Half EC,1,37,
1854,74,THE HOME EDIT EVERYTHING BIN/DRAWER Assortment,Half EC,1,37,
1854,74,THE HOME EDIT HANGER Assortment,Half EC,3,37,
1855,2,24PC $5.97 MENS DISPO PDQ,4-way,1,37,
1855,2,BIC Shv Cntr Disp Mix,4-way,1,37,
1855,2,Dr. Teal's Bath Soak & Foam Asst,Full EC,1,37,
1855,2,Jergens Best Sellers PDQ,Full EC,1,37,
1855,3,PG 92/20 COPY PAPER,Full EC,1,37,
1855,7,HW Ultimate Car Wash Asst,Full EC,1,37,Cancel - extreme inventory constraint
1855,9,16.4OZ PROPANE 2PK,Full EC,1,37,
1855,9,HOTHANDS HALF PALLET DUMP BIN,Half Stack,1,37,
1855,16,"18""SNOW SHOVEL",Full Stack,1,37,
1855,17,BHG/SCTS HP WAX BIN,Half Stack,1,37,
1855,22,MS Every Day Pillow,Full Stack,1,37,
1855,40,22PCEQ LORATADINE 4 (cf Claritin),Full EC,2,37,
1855,40,Centrum Multi-Vitamins,4’wall section,1,37,
1855,40,Claritin Adult 14pc PDQ,Full EC,2,37,
1855,40,Emergen-C Feature,4-way,1,37,
1855,40,EQ Ibuprofen Tablet 2x250ct,Full EC,1,37,
1855,40,EQ Sinus Wash Kit 7ct PDQ,4-way,1,37,
1855,46,Dove HT PDQ,Half EC,1,37,
1855,72,ONN.10OZ 2PK,Full EC,1,37,
1855,80,PRS BRIE RND 8OZ,Bunker,1,37,
1855,90,Pillsbury Grands Cinnamon Rolls 5CT,Bunker,1,37,
1855,92,Bottled HV Original Ranch 6/36fo,Half EC,1,37,
1855,92,Bruce's Yams 40 oz,Half EC,1,37,
1855,92,SM COCOA CAN 45.68OZ,Half EC,1,37,
1855,95,120ct Cheetos Halloween Tins,Full Stack,1,37,
1855,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,1,37,
1855,95,60ct Cheetos Holiday Tins,Full Stack,1,37,
1855,95,General Mills Chex Mix & Gardettos Pallet,Full Stack,1,37,
1855,95,Martinelli Display 5 Flavor,Full Stack,1,37,
1855,95,Mott's Apple Juice Pallet,Full Stack,1,37,
1856,2,27pc 2.7oz Working Hands Jar,SDK,1,37,
1856,7,HW Basics Dump Bin,Half Stack,1,37,Cancel - extreme inventory constraint
1856,7,Model Car Kits,Full Stack,1,37,
1856,9,10PC-BLAZE-COVER VEST,4-way,4,37,
1856,9,Firefly! OG YOUTH HEADLAMPS Asst,SDK,1,37,
1856,9,HART HEATED BLACK JACKET HP,Half Stack,1,37,
1856,9,HART HEATED CAMO JACKET HP,Half Stack,1,37,
1856,9,HEAT A SEAT,Half Stack,1,37,
1856,9,HOTHANDS HALF PALLET DUMP BIN,Half Stack,2,37,
1856,16,"18""SNOW SHOVEL",Full Stack,1,37,
1856,16,20IN SNOWSHVL COMBO,Full Stack,1,37,
1856,16,BIG SCOOP/ FLOAT,Eaches,1,37,
1856,16,RJ205M Telescoping Roof Rake,Half EC,3,37,
1856,16,SJEG700 Impact Reducing,Full Stack,1,37,
1856,22,MS Every Day Pillow,Full Stack,1,37,
1856,40,15PC SLEEP GUMMY,SDK,1,37,
1856,40,24 pc Family Bag,SDK,1,37,
1856,40,Coricidin HBP 18pc Max Strength,SDK,1,37,
1856,40,Emergen-C Feature,4-way,2,37,
1856,40,EQ ALL ELIXIR 8OZ,SDK,1,37,
1856,40,EQ Ibuprofen Tablet 2x250ct,Full EC,1,37,
1856,90,Pillsbury Grands Cinnamon Rolls 5CT,Bunker,1,37,
1856,92,Bottled HV Original Ranch 6/36fo,Half EC,1,37,
1856,92,Del Monte Corn 4pk,Half EC,1,37,
1856,92,Del Monte Green Beans 4pk,Half EC,1,37,
1856,92,Quaker SQO 42oz ,Full Stack,1,37,
1856,95,120ct Cheetos Halloween Tins,Full Stack,3,37,
1856,95,CNM CARAMEL & CNM BTR TOFFEE 6OZ Asst,Full EC,1,37,
1856,95,Martinelli Display 5 Flavor,Full Stack,2,37,
1857,2,27pc 2.7oz Working Hands Jar,SDK,2,37,
1857,7,HW Monster Jam 1:64 Diecast Dump Bin,Half Stack,1,37,
1857,7,HW Ultimate Car Wash Asst,Full EC,1,37,Cancel - extreme inventory constraint
1857,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1857,22,MS Every Day Pillow,Full Stack,1,37,
1857,40,13PC ZzzQuil Mxd PDQ,Full EC,1,37,
1857,40,EQ Ibuprofen Tablet 2x250ct,Full EC,1,37,
1857,95,120ct Cheetos Halloween Tins,Full Stack,1,37,
1857,95,60ct Cheetos Holiday Tins,Full Stack,1,37,
1858,1,M&M Peanut Party Size,Full EC,1,37,
1858,2,27pc 2.7oz Working Hands Jar,SDK,1,37,
1858,2,Dr. Teal's Bath Soak & Foam Asst,Full EC,1,37,
1858,2,Listerine 108pc PocketPaks Sidekick:,SDK,1,37,
1858,2,Listerine Smart Rinse Bubble Blast & Mint 24pc SDK,SDK,1,37,
1858,7,HW Basics Dump Bin,Half Stack,1,37,Cancel - extreme inventory constraint
1858,7,Nerf Elite 2.0 Walmart Exclusive Half-Pallet,Half Stack,1,37,
1858,11,HR 20V 4AH 2PK SK,SDK,1,37,
1858,12,Winter Mailbox Covers,SDK,1,37,
1858,14,WANDAJUNE 1/2 PALLET,Half Stack,1,37,
1858,16,"18""SNOW SHOVEL",Full Stack,1,37,
1858,16,20IN SNOWSHVL COMBO,Full Stack,1,37,
1858,16,SJEG700 Impact Reducing,Full Stack,1,37,
1858,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1858,20,Holiday 54PC Bath Set,Half Stack,1,37,
1858,40,12pc Aspercreme Arthritis 50g,SDK,1,37,
1858,40,12pc IH Pro PDQ,Full EC,1,37,
1858,40,13PC ZzzQuil Mxd PDQ,Full EC,1,37,
1858,40,14PCZYRTEC 10MG 30CT,4-way,1,37,
1858,40,22PCEQ LORATADINE 4 (cf Claritin),Full EC,3,37,
1858,40,24 pc Family Bag,SDK,1,37,
1858,40,Carmex 3 Pk Qbin Display,Q-Bin,1,37,
1858,40,Claritin Adult 14pc PDQ,Full EC,1,37,
1858,40,Emergen-C Feature,4-way,1,37,
1858,40,EQ Ibuprofen Tablet 2x250ct,Full EC,3,37,
1858,40,EQ Naprox cap 100,SDK,1,37,
1858,40,NEXIUM 10PC 42ct $3 IRC,Half EC,1,37,
1858,40,Vicks Warm Mist Humidifier,Full EC,1,37,
1858,46,AUSSIE MXD 24CT TRAY,Full EC,1,37,
1858,72,2 PK Onn Surge,SDK,1,37,
1858,72,ONN.10OZ 2PK,Full EC,1,37,
1858,79,Baby Trend 2 in 1 LTE Stroller Wagon,Half Stack,1,37,
1858,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1858,90,Pillsbury Grands Cinnamon Rolls 5CT,Bunker,1,37,
1858,92,Del Monte Green Beans 4pk,Half EC,1,37,
1858,92,VEL 2LB ORIG HP 240 CT,Half Stack,1,37,
1858,95,120ct Cheetos Halloween Tins,Full Stack,1,37,
1858,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,1,37,
1858,95,Clamato 64oz Original/Picante Feature,Half EC,1,37,
1858,95,CNM CARAMEL & CNM BTR TOFFEE 6OZ Asst,Full EC,1,37,
1859,2,Jergens Best Sellers PDQ,Full EC,1,37,
1859,8,OUTBACK DOG HOUSE,Full Stack,1,37,
1859,12,MS 17.75 inches Wood-grain Vanity with sing,Half Stack,1,37,
1859,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1859,17,HP HALLOWEEN SCENTED TEALIGHT CNDLS 600PC,Half Stack,1,37,
1859,23,3-IN-1 System Jacket,4-way,1,37,
1859,23,Hooded Fleece Lined Shell Jacket,4-way,1,37,
1859,23,Hooded Insulated Board Jacket,4-way,1,37,
1859,23,Insulated Waterproof Parka,4-way,1,37,
1859,23,Mens Bricklayer Lightweight Insulator Jacket,4-way,1,37,
1859,23,Mens Mid Weight Eco Down Insulated Hooded Jacket,4-way,1,37,
1859,23,Soft Shell Fleece Lined Jacket,4-way,1,37,
1859,23,Soft Shell Fleece Lined Vest,4-way,1,37,
1859,40,10PC ALLEGRA KIDS SK,SDK,1,37,
1859,40,13PC ZzzQuil Mxd PDQ,Full EC,1,37,
1859,40,21pc GB Powder and Spray PDQ,Full EC,2,37,Cancel - supplier does not have product to ship due to supply issues
1859,40,Claritin Adult 14pc PDQ,Full EC,1,37,
1859,40,Emergen-C Feature,4-way,1,37,
1859,40,EQ Ibuprofen Tablet 2x250ct,Full EC,1,37,
1859,40,PC42ALLNASXYZ PDQ,Full EC,1,37,
1859,71,BHG 4 CUBE ORG WHT,Half EC,2,37,
1859,72,43 ONN. 4K ROKU TV,Full Stack,1,37,
1859,72,"TCL 55"" 4K ROKU TV",Full Stack,1,37,
1859,90,Pillsbury Cornbread 11 OZ,Bunker,1,37,
1859,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1859,92,Cheetos Mac'n Cheese,Full EC,1,37,
1859,92,Dry HV Salad Dressing Original Ranch,Half EC,1,37,
1859,95,120ct Cheetos Halloween Tins,Full Stack,1,37,
1859,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,1,37,
1859,95,60ct Cheetos Holiday Tins,Full Stack,2,37,
1860,7,HW Monster Truck Dump Bin,Half Stack,1,37,Cancel - extreme inventory constraint
1860,7,Model Car Kits,Full Stack,3,37,
1860,71,MS FABRIC TASK CHAIR,Full Stack,1,37,
1861,2,Jergens Best Sellers PDQ,Full EC,1,37,
1861,3,PG 92/20 COPY PAPER,Full EC,1,37,
1861,16,BIG SCOOP/ FLOAT,Eaches,1,37,
1861,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1861,22,MS Every Day Pillow,Full Stack,1,37,
1861,40,Coricidin HBP 18pc Max Strength,SDK,1,37,
1861,40,EQ Ibuprofen Tablet 2x250ct,Full EC,1,37,
1861,40,Vicks Warm Mist Humidifier,Full EC,1,37,
1861,92,Cheetos Mac'n Cheese,Full EC,1,37,
1861,92,HNZ 38Z KET HP 216CT,Half Stack,1,37,
1861,92,Hunts Best Ever 38oz,Half EC,1,37,
1861,92,Velveeta Shells & Cheese,Full EC,1,37,
1861,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,1,37,
1861,95,60ct Cheetos Holiday Tins,Full Stack,1,37,
1861,95,Martinelli Display 5 Flavor,Full Stack,2,37,
1862,2,Jergens Best Sellers PDQ,Full EC,1,37,
1862,2,Listerine 108pc PocketPaks Sidekick:,SDK,1,37,
1862,14,Cuisinart - 4 Slice Toaster,Half EC,1,37,
1862,14,Cuisinart Endcap - 12 Cup Coffee Maker,Half EC,1,37,
1862,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1862,20,270pc MS Medium Weight Shower Liner,Half Stack,1,37,
1862,20,Harvest 54PC Bath Set,Half Stack,1,37,
1862,23,the finn,Side-stack,1,37,
1862,23,The Oscar,Side-stack,1,37,
1862,40,21pc GB Powder and Spray PDQ,Full EC,2,37,Cancel - supplier does not have product to ship due to supply issues
1862,40,22PCEQ LORATADINE 4 (cf Claritin),Full EC,2,37,
1862,40,Carmex 3 Pk Qbin Display,Q-Bin,1,37,
1862,40,Claritin Adult 14pc PDQ,Full EC,2,37,
1862,40,Emergen-C Feature,4-way,1,37,
1862,40,EQ Ibuprofen Tablet 2x250ct,Full EC,2,37,
1862,40,NEXIUM 10PC 42ct $3 IRC,Half EC,1,37,
1862,40,PC42ALLNASXYZ PDQ,Full EC,1,37,
1862,40,Vicks Warm Mist Humidifier,Full EC,1,37,
1862,71,BHG 4 CUBE ORG WHT,Half EC,2,37,
1862,90,Pillsbury Cornbread 11 OZ,Bunker,1,37,
1862,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1862,90,Pillsbury Grands Cinnamon Rolls 5CT,Bunker,1,37,
1862,90,Pillsbury Pie Crusts 2CT,Bunker,1,37,
1862,92,Dry HV Salad Dressing Original Ranch,Half EC,1,37,
1862,92,"Kellogg's Kid Cereal Bonus Packs, FF, FL, AJ",Half Stack,1,37,
1862,92,"Rice Chex, Corn Chex, Wheat Chex - Family Size",Full Stack,1,37,
1862,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,1,37,
1862,95,General Mills Chex Mix & Gardettos Pallet,Full Stack,1,37,
1863,2,27pc 2.7oz Working Hands Jar,SDK,2,37,
1863,2,Jergens Best Sellers PDQ,Full EC,1,37,
1863,9,HOTHANDS HALF PALLET DUMP BIN,Half Stack,1,37,
1863,11,Gorilla $5.54 Assorted Adhesive,SDK,1,37,
1863,16,20IN SNOWSHVL COMBO,Full Stack,1,37,
1863,22,MS Every Day Pillow,Full Stack,1,37,
1863,40,22PCEQ LORATADINE 4 (cf Claritin),Full EC,2,37,
1863,40,Afrin 14pc No Drip,SDK,2,37,
1863,40,EQ Ibuprofen Tablet 2x250ct,Full EC,2,37,
1863,40,Vicks Warm Mist Humidifier,Full EC,1,37,
1863,95,120ct Cheetos Halloween Tins,Full Stack,2,37,
1864,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1864,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1864,90,Pillsbury Grands Cinnamon Rolls 5CT,Bunker,1,37,
1864,90,Pillsbury Pie Crusts 2CT,Bunker,1,37,
1864,92,"Rice Chex, Corn Chex, Wheat Chex - Family Size",Full Stack,1,37,
1864,95,General Mills Chex Mix & Gardettos Pallet,Full Stack,1,37,
1865,92,"Rice Chex, Corn Chex, Wheat Chex - Family Size",Full Stack,2,37,
1865,92,SM COCOA CAN 45.68OZ,Half EC,1,37,
1865,92,Stove Top Chicken Stuffing Twin Pack,Full EC,1,37,
1865,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,1,37,
1866,7,Model Car Kits,Full Stack,1,37,
1866,9,9KBTU LP BUDDY HEAT,Full EC,1,37,
1866,12,Winter Mailbox Covers,SDK,1,37,
1866,16,"18""SNOW SHOVEL",Full Stack,1,37,
1866,16,20IN SNOWSHVL COMBO,Full Stack,1,37,
1866,16,BIG SCOOP/ FLOAT,Eaches,1,37,
1866,16,RJ205M Telescoping Roof Rake,Half EC,10,37,
1866,17,MS 54X72 REMNANT,Full Stack,1,37,
1866,22,MS Every Day Pillow,Full Stack,1,37,
1866,23,The Liam,Side-stack,5,37,
1866,40,10PC ALLEGRA KIDS SK,SDK,1,37,
1866,40,14PCZYRTEC 10MG 30CT,4-way,1,37,
1866,40,22PCEQ LORATADINE 4 (cf Claritin),Full EC,1,37,
1866,40,Centrum Multi-Vitamins,4’wall section,1,37,
1866,40,Claritin Adult 14pc PDQ,Full EC,2,37,
1866,46,AUSSIE MXD 24CT TRAY,Full EC,1,37,
1866,90,Pillsbury Cornbread 11 OZ,Bunker,1,37,
1866,92,Frute Brute FS,Full EC,2,37,
1866,95,120ct Cheetos Halloween Tins,Full Stack,1,37,
1866,95,Circus Time $1 Butter Popcorn,Full Stack,1,37,
1868,2,Dr. Teal's Bath Soak & Foam Asst,Full EC,2,37,
1868,7,HW Basics Dump Bin,Half Stack,1,37,Cancel - extreme inventory constraint
1868,7,HW Monster Truck Dump Bin,Half Stack,2,37,Cancel - extreme inventory constraint
1868,7,HW Ultimate Car Wash Asst,Full EC,2,37,Cancel - extreme inventory constraint
1868,9,HART HEATED CAMO JACKET HP,Half Stack,1,37,
1868,11,GE Foam Asst,4-way,2,37,
1868,16,BIG SCOOP/ FLOAT,Eaches,1,37,
1868,16,RJ205M Telescoping Roof Rake,Half EC,1,37,
1868,40,EQ Ibuprofen Tablet 2x250ct,Full EC,2,37,
1868,40,FISHERMANS FRIEND 38,4-way,1,37,
1868,90,Lender's Bagel 6CT Asst,Bunker,1,37,
1868,95,Martinelli Display 5 Flavor,Full Stack,1,37,
1869,2,Dr. Teal's Bath Soak & Foam Asst,Full EC,1,37,
1869,3,PG 92/20 COPY 10PK,Full EC,1,37,
1869,3,PG 92/20 COPY PAPER,Full EC,1,37,
1869,7,Nerf Elite 2.0 Walmart Exclusive Half-Pallet,Half Stack,1,37,
1869,11,"60"" Clear Mounting Tape",SDK,1,37,
1869,16,"18""SNOW SHOVEL",Full Stack,1,37,
1869,16,20IN SNOWSHVL COMBO,Full Stack,1,37,
1869,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1869,22,MS Every Day Pillow,Full Stack,1,37,
1869,40,Emergen-C Feature,4-way,2,37,
1869,40,EQ Ibuprofen Tablet 2x250ct,Full EC,2,37,
1869,40,EQ Sinus Wash Kit 7ct PDQ,4-way,1,37,
1869,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1869,92,Idahoan Mashed Potatoes 26oz,Full EC,1,37,
1869,92,Stove Top Chicken Stuffing Twin Pack,Full EC,1,37,
1869,95,Martinelli Display 5 Flavor,Full Stack,1,37,
1870,3,PG 92/20 COPY PAPER,Full EC,1,37,
1870,9,28QT Enviro Foam Cooler,Half Stack,3,37,
1870,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1870,40,21pc GB Powder and Spray PDQ,Full EC,2,37,Cancel - supplier does not have product to ship due to supply issues
1870,40,22PCEQ LORATADINE 4 (cf Claritin),Full EC,2,37,
1870,40,Claritin Adult 14pc PDQ,Full EC,2,37,
1870,40,EQ Ibuprofen Tablet 2x250ct,Full EC,2,37,
1870,40,PC42ALLNASXYZ PDQ,Full EC,1,37,
1870,90,Pillsbury Cornbread 11 OZ,Bunker,1,37,
1870,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1870,92,Dry HV Salad Dressing Original Ranch,Half EC,1,37,
1870,92,Idahoan Mashed Potatoes 26oz,Full EC,1,37,
1870,92,Pumpkin Spice Cheerios FS,Full EC,1,37,
1870,92,"Rice Chex, Corn Chex, Wheat Chex - Family Size",Full Stack,1,37,
1870,92,Stove Top Chicken Stuffing Twin Pack,Full EC,1,37,
1870,95,120ct Cheetos Halloween Tins,Full Stack,3,37,
1870,95,60ct Cheetos Holiday Tins,Full Stack,2,37,
1870,95,Martinelli Display 5 Flavor,Full Stack,1,37,
1871,40,Carmex 3 Pk Qbin Display,Q-Bin,1,37,
1871,40,EQ Ibuprofen Tablet 2x250ct,Full EC,2,37,
1871,40,Vicks Warm Mist Humidifier,Full EC,1,37,
1871,90,Lender's Bagel 6CT Asst,Bunker,1,37,
1871,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1871,90,Pillsbury Grands Cinnamon Rolls 5CT,Bunker,1,37,
1871,92,Del Monte Corn 4pk,Half EC,1,37,
1871,92,Quaker SQO 42oz ,Full Stack,1,37,
1872,7,HW Basics Dump Bin,Half Stack,3,37,Cancel - extreme inventory constraint
1872,7,HW Monster Truck Dump Bin,Half Stack,1,37,Cancel - extreme inventory constraint
1872,7,HW Ultimate Car Wash Asst,Full EC,1,37,Cancel - extreme inventory constraint
1872,8,OUTBACK DOG HOUSE,Full Stack,2,37,
1872,9,16.4OZ PROPANE 2PK,Full EC,1,37,
1872,9,9KBTU LP BUDDY HEAT,Full EC,1,37,
1872,9,HOTHANDS HALF PALLET DUMP BIN,Half Stack,1,37,
1872,11,GE Foam Asst,4-way,1,37,
1872,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1872,22,MS Every Day Pillow,Full Stack,1,37,
1872,40,13PC ZzzQuil Mxd PDQ,Full EC,1,37,
1872,40,14PC PRILO SDK,SDK,1,37,
1872,40,21pc GB Powder and Spray PDQ,Full EC,1,37,Cancel - supplier does not have product to ship due to supply issues
1872,40,22PCEQ LORATADINE 4 (cf Claritin),Full EC,2,37,
1872,40,Centrum Multi-Vitamins,4’wall section,1,37,
1872,40,Claritin Adult 14pc PDQ,Full EC,2,37,
1872,40,Emergen-C Feature,4-way,1,37,
1872,40,EQ Ibuprofen Tablet 2x250ct,Full EC,1,37,
1872,40,NEXIUM 10PC 42ct $3 IRC,Half EC,1,37,
1872,40,PC42ALLNASXYZ PDQ,Full EC,1,37,
1872,40,Vicks Warm Mist Humidifier,Full EC,1,37,
1872,46,SVE HW CURLS 42P PDQ,Half EC,1,37,
1872,71,BHG 4 CUBE ORG WHT,Half EC,2,37,
1872,72,ONN.10OZ 2PK,Full EC,1,37,
1872,90,Pillsbury Cornbread 11 OZ,Bunker,1,37,
1872,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1872,90,Pillsbury Grands Cinnamon Rolls 5CT,Bunker,1,37,
1872,92,Del Monte Corn 4pk,Half EC,2,37,
1872,92,Del Monte Green Beans 4pk,Half EC,2,37,
1872,92,Dry HV Salad Dressing Original Ranch,Half EC,1,37,
1872,92,GV Family Size Canned Green Beans,Half EC,1,37,
1872,92,HNZ 38Z KET HP 216CT,Half Stack,1,37,
1872,92,Taco Bell Mixed Pallet,Half Stack,1,37,
1872,95,120ct Cheetos Halloween Tins,Full Stack,1,37,
1873,2,Jergens Best Sellers PDQ,Full EC,1,37,
1873,7,HW Monster Truck Dump Bin,Half Stack,1,37,Cancel - extreme inventory constraint
1873,7,HW Ultimate Car Wash Asst,Full EC,1,37,Cancel - extreme inventory constraint
1873,7,Model Car Kits,Full Stack,1,37,
1873,23,the James,Side-stack,1,37,
1873,95,CNM CARAMEL & CNM BTR TOFFEE 6OZ Asst,Full EC,1,37,
1873,95,Kettle Brand Potato Chips,Full Stack,1,37,
1874,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1874,40,Centrum Multi-Vitamins,4’wall section,1,37,
1874,82,Chocolate Dunkaroos,Full EC,1,37,
1874,82,Vanilla Dunkaroos,Full EC,1,37,
1874,90,Pillsbury Grands Biscuits 16 OZ Asst,Bunker,1,37,
1874,90,Pillsbury Pie Crusts 2CT,Bunker,1,37,
1874,92,HNZ 38Z KET HP 216CT,Half Stack,1,37,
1874,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,1,37,
1874,95,60ct Cheetos Holiday Tins,Full Stack,1,37,
1875,2,24PC $5.97 MENS DISPO PDQ,4-way,1,37,
1875,2,Listerine 108pc PocketPaks Sidekick:,SDK,2,37,
1875,2,Listerine Smart Rinse Bubble Blast & Mint 24pc SDK,SDK,2,37,
1875,8,OUTBACK DOG HOUSE,Full Stack,1,37,
1875,9,28QT Enviro Foam Cooler,Half Stack,2,37,
1875,16,RJ205M Telescoping Roof Rake,Half EC,1,37,
1875,40,13PC ZzzQuil Mxd PDQ,Full EC,1,37,
1875,40,Centrum Multi-Vitamins,4’wall section,2,37,
1875,40,Claritin Adult 14pc PDQ,Full EC,2,37,
1875,40,Coricidin HBP 18pc Max Strength,SDK,2,37,
1875,40,Emergen-C Feature,4-way,2,37,
1875,40,EQ Sinus Wash Kit 7ct PDQ,4-way,2,37,
1875,46,AUSSIE MXD 24CT TRAY,Full EC,2,37,
1875,46,Dove HT PDQ,Half EC,2,37,
1875,46,SVE HW CURLS 42P PDQ,Half EC,2,37,
1875,72,ONN.10OZ 2PK,Full EC,1,37,
1875,72,"TCL 55"" 4K ROKU TV",Full Stack,1,37,
1875,79,CS Umb Str Dragon,4-way,2,37,
1875,79,Eb Bp&J 45Ct Sidekik,SDK,2,37,
1875,79,OPP Umbrella Stroller,4-way,2,37,
1875,82,Chocolate Dunkaroos,Full EC,2,37,
1875,82,Gushers Super Sour Berry,Full EC,3,37,
1875,82,Vanilla Dunkaroos,Full EC,2,37,
1875,92,Quaker SQO 42oz ,Full Stack,1,37,
1876,2,Dr. Teal's Bath Soak & Foam Asst,Full EC,1,37,
1876,9,9KBTU LP BUDDY HEAT,Full EC,1,37,
1876,9,Intex Inflatable 2 Person Kayak,Full Stack,1,37,
1876,14,MS 18OZ CUP BLK MRBL,Full EC,1,37,
1876,17,120PC YANKEE CNDL HP,Half Stack,1,37,
1876,17,MS 54X72 REMNANT,Full Stack,1,37,
1876,22,Eco Plush Blanket,Full EC,4,37,
1876,40,21pc GB Powder and Spray PDQ,Full EC,2,37,Cancel - supplier does not have product to ship due to supply issues
1876,40,22PCEQ LORATADINE 4 (cf Claritin),Full EC,2,37,
1876,40,Claritin Adult 14pc PDQ,Full EC,2,37,
1876,40,Emergen-C Feature,4-way,3,37,
1876,40,EQ Ibuprofen Tablet 2x250ct,Full EC,2,37,
1876,40,PC42ALLNASXYZ PDQ,Full EC,1,37,
1876,71,BHG 4 CUBE ORG WHT,Half EC,2,37,
1876,71,X ROCKER VORTEX,Full EC,1,37,
1876,74,"HomeEdit 8pc Multi, 5pc Laundry, 5pc Pantry Assort",Half EC,3,37,
1876,74,The Home Edit Bin Assortment,Half EC,3,37,
1876,74,THE HOME EDIT HANGER Assortment,Half EC,4,37,
1876,92,Stove Top Chicken Stuffing Twin Pack,Full EC,1,37,
1876,95,120ct Cheetos Halloween Tins,Full Stack,3,37,
1876,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,1,37,
1876,95,60ct Cheetos Holiday Tins,Full Stack,2,37,
1876,95,Martinelli Display 5 Flavor,Full Stack,2,37,
1877,14,Mainstays 12 Cup Coffee Programable,Full EC,1,37,
1877,17,120PC YANKEE CNDL HP,Half Stack,1,37,
