Region,Market,Store,BU,Final Tier,Comments
9,112,3197,SOUTHEAST BU,Tier 2 - GM Pause,
64,561,3198,NHM BU,Tier 1 - ISA On in Total Store,
64,504,3199,NHM BU,Tier 1 - ISA On in Total Store,
16,159,3200,EAST BU,Tier 1 - ISA On in Total Store,
2,19,3201,SOUTHEAST BU,Tier 2 - GM Pause,
64,533,3202,NHM BU,Tier 1 - ISA On in Total Store,
64,561,3204,NHM BU,Tier 1 - ISA On in Total Store,
2,22,3205,SOUTHEAST BU,Tier 2 - GM Pause,
21,222,3206,NORTH BU,Tier 1 - ISA On in Total Store,
3,94,3207,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
54,582,3208,WEST BU,Tier 1 - ISA On in Total Store,
52,424,3209,WEST BU,Tier 2 - GM Pause,
25,275,3210,NORTH BU,Tier 1 - ISA On in Total Store,
22,178,3212,EAST BU,Tier 2 - GM Pause,
6,68,3213,SOUTWEST BU,Tier 1 - ISA On in Total Store,
75,289,3214,EAST BU,Tier 2 - GM Pause,
75,320,3215,EAST BU,Tier 2 - GM Pause,
75,289,3216,EAST BU,Tier 2 - GM Pause,
60,473,3217,WEST BU,Tier 1 - ISA On in Total Store,
60,467,3218,WEST BU,Tier 2 - GM Pause,
75,288,3219,EAST BU,Tier 1 - ISA On in Total Store,
46,405,3220,SOUTWEST BU,Tier 2 - GM Pause,
17,190,3221,EAST BU,Tier 1 - ISA On in Total Store,
2,35,3222,SOUTHEAST BU,Tier 2 - GM Pause,
20,229,3223,NORTH BU,Tier 2 - GM Pause,
5,583,3224,SOUTWEST BU,Tier 2 - GM Pause,
5,583,3225,SOUTWEST BU,Tier 2 - GM Pause,
6,65,3226,SOUTWEST BU,Tier 2 - GM Pause,
47,391,3227,WEST BU,Tier 1 - ISA On in Total Store,
22,231,3228,EAST BU,Tier 2 - GM Pause,
44,349,3229,SOUTWEST BU,Tier 2 - GM Pause,
42,324,3230,SOUTHEAST BU,Tier 2 - GM Pause,
42,321,3231,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
54,403,3232,WEST BU,Tier 2 - GM Pause,
52,419,3233,WEST BU,Tier 2 - GM Pause,Will re-evaluate each week to progressive improve to next level
2,123,3234,SOUTHEAST BU,Tier 2 - GM Pause,
9,553,3235,SOUTHEAST BU,Tier 2 - GM Pause,
22,178,3236,EAST BU,Tier 2 - GM Pause,
54,430,3237,WEST BU,Tier 1 - ISA On in Total Store,
72,538,3238,NHM BU,Tier 1 - ISA On in Total Store,
60,478,3239,WEST BU,Tier 2 - GM Pause,MM Request
46,369,3241,SOUTWEST BU,Tier 2 - GM Pause,
75,312,3243,EAST BU,Tier 2 - GM Pause,
53,436,3245,NORTH BU,Tier 2 - GM Pause,
53,442,3247,NORTH BU,Tier 2 - GM Pause,
57,464,3248,WEST BU,Tier 1 - ISA On in Total Store,
20,209,3250,NORTH BU,Tier 2 - GM Pause,
21,218,3251,NORTH BU,Tier 2 - GM Pause,
22,167,3252,EAST BU,Tier 2 - GM Pause,
17,228,3253,EAST BU,Tier 1 - ISA On in Total Store,
56,392,3254,WEST BU,Tier 1 - ISA On in Total Store,
21,246,3255,NORTH BU,Tier 3 - Total Store ISA Pause,
60,478,3258,WEST BU,Tier 1 - ISA On in Total Store,
54,383,3259,WEST BU,Tier 1 - ISA On in Total Store,
60,473,3260,WEST BU,Tier 1 - ISA On in Total Store,
60,475,3261,WEST BU,Tier 2 - GM Pause,
20,216,3262,NORTH BU,Tier 2 - GM Pause,
75,288,3265,EAST BU,Tier 1 - ISA On in Total Store,
22,558,3266,EAST BU,Tier 1 - ISA On in Total Store,
47,432,3267,WEST BU,Tier 1 - ISA On in Total Store,
53,440,3268,NORTH BU,Tier 2 - GM Pause,
16,180,3269,EAST BU,Tier 1 - ISA On in Total Store,
20,311,3270,NORTH BU,Tier 3 - Total Store ISA Pause,
14,13,3271,SOUTHEAST BU,Tier 2 - GM Pause,
40,362,3273,NORTH BU,Tier 1 - ISA On in Total Store,
5,50,3274,SOUTWEST BU,Tier 2 - GM Pause,
64,533,3275,NHM BU,Tier 1 - ISA On in Total Store,
57,445,3276,WEST BU,Tier 2 - GM Pause,
56,392,3277,WEST BU,Tier 1 - ISA On in Total Store,
47,433,3278,WEST BU,Tier 1 - ISA On in Total Store,
6,77,3279,SOUTWEST BU,Tier 2 - GM Pause,
17,192,3280,EAST BU,Tier 2 - GM Pause,
17,228,3281,EAST BU,Tier 2 - GM Pause,
21,218,3282,NORTH BU,Tier 1 - ISA On in Total Store,
44,409,3283,SOUTWEST BU,Tier 2 - GM Pause,
5,44,3284,SOUTWEST BU,Tier 2 - GM Pause,
5,44,3285,SOUTWEST BU,Tier 2 - GM Pause,
5,52,3286,SOUTWEST BU,Tier 2 - GM Pause,
64,504,3287,NHM BU,Tier 1 - ISA On in Total Store,
13,131,3288,SOUTWEST BU,Tier 1 - ISA On in Total Store,
4,124,3289,EAST BU,Tier 2 - GM Pause,
60,470,3290,WEST BU,Tier 2 - GM Pause,
17,174,3291,EAST BU,Tier 2 - GM Pause,
17,176,3292,EAST BU,Tier 2 - GM Pause,
20,209,3293,NORTH BU,Tier 2 - GM Pause,
41,242,3294,NORTH BU,Tier 2 - GM Pause,
44,356,3295,SOUTWEST BU,Tier 1 - ISA On in Total Store,
6,64,3296,SOUTWEST BU,Tier 2 - GM Pause,
6,67,3297,SOUTWEST BU,Tier 2 - GM Pause,
6,60,3298,SOUTWEST BU,Tier 2 - GM Pause,
59,502,3299,NHM BU,Tier 1 - ISA On in Total Store,
21,222,3300,NORTH BU,Tier 1 - ISA On in Total Store,
16,161,3301,EAST BU,Tier 2 - GM Pause,
6,64,3302,SOUTWEST BU,Tier 2 - GM Pause,
20,311,3303,NORTH BU,Tier 2 - GM Pause,
26,298,3304,EAST BU,Tier 2 - GM Pause,
26,298,3305,EAST BU,Tier 1 - ISA On in Total Store,
3,97,3307,SOUTHEAST BU,Tier 2 - GM Pause,
3,101,3308,SOUTHEAST BU,Tier 2 - GM Pause,
3,98,3309,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
3,94,3310,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
9,553,3311,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
47,376,3313,WEST BU,Tier 2 - GM Pause,
61,510,3314,NHM BU,Tier 1 - ISA On in Total Store,
61,510,3315,NHM BU,Tier 1 - ISA On in Total Store,
64,526,3317,NHM BU,Tier 1 - ISA On in Total Store,
5,81,3319,SOUTWEST BU,Tier 2 - GM Pause,
6,80,3320,SOUTWEST BU,Tier 1 - ISA On in Total Store,
53,442,3322,NORTH BU,Tier 2 - GM Pause,
53,444,3324,NORTH BU,Tier 2 - GM Pause,
64,533,3327,NHM BU,Tier 1 - ISA On in Total Store,
19,200,3328,NORTH BU,Tier 1 - ISA On in Total Store,
17,187,3329,EAST BU,Tier 2 - GM Pause,
59,502,3330,NHM BU,Tier 1 - ISA On in Total Store,
42,327,3331,SOUTHEAST BU,Tier 2 - GM Pause,
17,191,3332,EAST BU,Tier 2 - GM Pause,
17,187,3334,EAST BU,Tier 2 - GM Pause,
19,197,3336,NORTH BU,Tier 2 - GM Pause,
22,178,3337,EAST BU,Tier 2 - GM Pause,
59,497,3338,NHM BU,Tier 1 - ISA On in Total Store,
22,165,3339,EAST BU,Tier 2 - GM Pause,
64,507,3340,NHM BU,Tier 1 - ISA On in Total Store,
64,561,3341,NHM BU,Tier 1 - ISA On in Total Store,
21,225,3342,NORTH BU,Tier 2 - GM Pause,
75,286,3344,EAST BU,Tier 2 - GM Pause,
9,116,3347,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
9,107,3348,SOUTHEAST BU,Tier 2 - GM Pause,
9,118,3349,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
57,394,3350,WEST BU,Tier 1 - ISA On in Total Store,
57,394,3351,WEST BU,Tier 1 - ISA On in Total Store,
56,452,3352,WEST BU,Tier 1 - ISA On in Total Store,
61,397,3354,NHM BU,Tier 1 - ISA On in Total Store,
61,397,3355,NHM BU,Tier 1 - ISA On in Total Store,
61,397,3356,NHM BU,Tier 1 - ISA On in Total Store,
61,9,3357,NHM BU,Tier 1 - ISA On in Total Store,
59,499,3359,NHM BU,Tier 1 - ISA On in Total Store,
46,373,3360,SOUTWEST BU,Tier 2 - GM Pause,
41,253,3362,NORTH BU,Tier 1 - ISA On in Total Store,
41,254,3363,NORTH BU,Tier 1 - ISA On in Total Store,
52,423,3364,WEST BU,Tier 2 - GM Pause,
54,401,3366,WEST BU,Tier 2 - GM Pause,
4,36,3367,EAST BU,Tier 2 - GM Pause,
9,115,3370,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
4,306,3371,EAST BU,Tier 1 - ISA On in Total Store,
9,111,3372,SOUTHEAST BU,Tier 2 - GM Pause,
61,9,3377,NHM BU,Tier 1 - ISA On in Total Store,
46,366,3379,SOUTWEST BU,Tier 2 - GM Pause,
60,475,3380,WEST BU,Tier 2 - GM Pause,
5,74,3381,SOUTWEST BU,Tier 2 - GM Pause,
47,389,3382,WEST BU,Tier 1 - ISA On in Total Store,
46,70,3383,SOUTWEST BU,Tier 2 - GM Pause,
46,70,3384,SOUTWEST BU,Tier 2 - GM Pause,
64,526,3385,NHM BU,Tier 1 - ISA On in Total Store,
14,3,3386,SOUTHEAST BU,Tier 2 - GM Pause,
9,118,3387,SOUTHEAST BU,Tier 2 - GM Pause,
2,25,3388,SOUTHEAST BU,Tier 2 - GM Pause,
2,25,3389,SOUTHEAST BU,Tier 2 - GM Pause,
6,68,3390,SOUTWEST BU,Tier 1 - ISA On in Total Store,
6,87,3391,SOUTWEST BU,Tier 1 - ISA On in Total Store,
64,58,3392,NHM BU,Tier 1 - ISA On in Total Store,
52,413,3394,WEST BU,Tier 1 - ISA On in Total Store,
47,429,3395,WEST BU,Tier 2 - GM Pause,
9,553,3397,SOUTHEAST BU,Tier 2 - GM Pause,
25,265,3400,NORTH BU,Tier 1 - ISA On in Total Store,
2,19,3401,SOUTHEAST BU,Tier 2 - GM Pause,
2,19,3402,SOUTHEAST BU,Tier 2 - GM Pause,
2,26,3403,SOUTHEAST BU,Tier 2 - GM Pause,
52,422,3404,WEST BU,Tier 2 - GM Pause,
5,51,3406,SOUTWEST BU,Tier 2 - GM Pause,
46,368,3407,SOUTWEST BU,Tier 2 - GM Pause,
56,392,3408,WEST BU,Tier 1 - ISA On in Total Store,
16,156,3409,EAST BU,Tier 1 - ISA On in Total Store,
59,500,3411,NHM BU,Tier 1 - ISA On in Total Store,
22,232,3412,EAST BU,Tier 1 - ISA On in Total Store,
72,548,3414,NHM BU,Tier 1 - ISA On in Total Store,
9,104,3415,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
9,105,3417,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
9,112,3418,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
64,58,3419,NHM BU,Tier 1 - ISA On in Total Store,
17,172,3420,EAST BU,Tier 1 - ISA On in Total Store,
22,165,3422,EAST BU,Tier 2 - GM Pause,
46,385,3423,SOUTWEST BU,Tier 2 - GM Pause,
72,544,3424,NHM BU,Tier 1 - ISA On in Total Store,
6,63,3425,SOUTWEST BU,Tier 2 - GM Pause,
46,387,3427,SOUTWEST BU,Tier 2 - GM Pause,
46,375,3428,SOUTWEST BU,Tier 2 - GM Pause,
17,228,3429,EAST BU,Tier 1 - ISA On in Total Store,
44,352,3430,SOUTWEST BU,Tier 2 - GM Pause,
5,48,3431,SOUTWEST BU,Tier 2 - GM Pause,
5,49,3432,SOUTWEST BU,Tier 1 - ISA On in Total Store,
5,49,3433,SOUTWEST BU,Tier 2 - GM Pause,
25,270,3434,NORTH BU,Tier 1 - ISA On in Total Store,
25,249,3435,NORTH BU,Tier 2 - GM Pause,
19,201,3436,NORTH BU,Tier 3 - Total Store ISA Pause,
14,15,3439,SOUTHEAST BU,Tier 2 - GM Pause,
59,496,3442,NHM BU,Tier 1 - ISA On in Total Store,
17,577,3443,EAST BU,Tier 1 - ISA On in Total Store,
19,207,3445,NORTH BU,Tier 2 - GM Pause,
21,219,3447,NORTH BU,Tier 3 - Total Store ISA Pause,
64,528,3449,NHM BU,Tier 1 - ISA On in Total Store,
64,528,3450,NHM BU,Tier 1 - ISA On in Total Store,
64,562,3452,NHM BU,Tier 1 - ISA On in Total Store,
19,200,3453,NORTH BU,Tier 3 - Total Store ISA Pause,
54,401,3454,WEST BU,Tier 1 - ISA On in Total Store,
56,452,3455,WEST BU,Tier 1 - ISA On in Total Store,
59,500,3456,NHM BU,Tier 1 - ISA On in Total Store,
64,507,3457,NHM BU,Tier 1 - ISA On in Total Store,
19,200,3458,NORTH BU,Tier 2 - GM Pause,
25,278,3459,NORTH BU,Tier 1 - ISA On in Total Store,
25,278,3460,NORTH BU,Tier 2 - GM Pause,
3,16,3461,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
2,24,3462,SOUTHEAST BU,Tier 2 - GM Pause,
9,114,3463,SOUTHEAST BU,Tier 2 - GM Pause,
57,462,3464,WEST BU,Tier 1 - ISA On in Total Store,
46,369,3465,SOUTWEST BU,Tier 2 - GM Pause,
17,175,3469,EAST BU,Tier 2 - GM Pause,
2,26,3471,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
60,474,3472,WEST BU,Tier 2 - GM Pause,
57,394,3473,WEST BU,Tier 1 - ISA On in Total Store,
9,115,3474,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
22,167,3475,EAST BU,Tier 2 - GM Pause,
19,197,3476,NORTH BU,Tier 2 - GM Pause,
57,465,3477,WEST BU,Tier 1 - ISA On in Total Store,
60,470,3478,WEST BU,Tier 2 - GM Pause,
72,534,3479,NHM BU,Tier 1 - ISA On in Total Store,
20,311,3480,NORTH BU,Tier 1 - ISA On in Total Store,
75,282,3481,EAST BU,Tier 2 - GM Pause,
5,51,3482,SOUTWEST BU,Tier 1 - ISA On in Total Store,
13,129,3483,SOUTWEST BU,Tier 2 - GM Pause,
14,14,3484,SOUTHEAST BU,Tier 2 - GM Pause,
2,18,3485,SOUTHEAST BU,Tier 2 - GM Pause,
21,218,3486,NORTH BU,Tier 1 - ISA On in Total Store,
19,206,3487,NORTH BU,Tier 2 - GM Pause,
53,435,3488,NORTH BU,Tier 1 - ISA On in Total Store,
75,281,3489,EAST BU,Tier 1 - ISA On in Total Store,
75,282,3490,EAST BU,Tier 2 - GM Pause,
16,184,3491,EAST BU,Tier 2 - GM Pause,
44,409,3492,SOUTWEST BU,Tier 2 - GM Pause,
56,452,3493,WEST BU,Tier 1 - ISA On in Total Store,
57,459,3494,WEST BU,Tier 1 - ISA On in Total Store,
12,149,3495,SOUTHEAST BU,Tier 2 - GM Pause,
53,444,3497,NORTH BU,Tier 1 - ISA On in Total Store,
52,422,3498,WEST BU,Tier 2 - GM Pause,
53,442,3499,NORTH BU,Tier 3 - Total Store ISA Pause,
6,60,3500,SOUTWEST BU,Tier 2 - GM Pause,
22,233,3501,EAST BU,Tier 2 - GM Pause,
21,223,3502,NORTH BU,Tier 2 - GM Pause,
26,308,3503,EAST BU,Tier 2 - GM Pause,
59,498,3504,NHM BU,Tier 1 - ISA On in Total Store,
53,441,3505,NORTH BU,Tier 2 - GM Pause,
64,507,3508,NHM BU,Tier 1 - ISA On in Total Store,
64,562,3509,NHM BU,Tier 1 - ISA On in Total Store,
6,62,3510,SOUTWEST BU,Tier 2 - GM Pause,
60,474,3511,WEST BU,Tier 2 - GM Pause,
64,526,3512,NHM BU,Tier 1 - ISA On in Total Store,
52,423,3513,WEST BU,Tier 2 - GM Pause,
17,228,3514,EAST BU,Tier 1 - ISA On in Total Store,
21,218,3515,NORTH BU,Tier 1 - ISA On in Total Store,
57,458,3516,WEST BU,Tier 1 - ISA On in Total Store,
64,526,3517,NHM BU,Tier 1 - ISA On in Total Store,
46,88,3518,SOUTWEST BU,Tier 1 - ISA On in Total Store,
17,577,3520,EAST BU,Tier 1 - ISA On in Total Store,
64,504,3521,NHM BU,Tier 1 - ISA On in Total Store,
57,484,3522,WEST BU,Tier 2 - GM Pause,
57,448,3523,WEST BU,Tier 1 - ISA On in Total Store,
57,458,3524,WEST BU,Tier 1 - ISA On in Total Store,
60,514,3525,WEST BU,Tier 2 - GM Pause,
9,104,3526,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
9,107,3527,SOUTHEAST BU,Tier 2 - GM Pause,
13,143,3528,SOUTWEST BU,Tier 1 - ISA On in Total Store,
25,249,3529,NORTH BU,Tier 2 - GM Pause,
64,561,3530,NHM BU,Tier 1 - ISA On in Total Store,
60,467,3531,WEST BU,Tier 2 - GM Pause,
47,585,3533,WEST BU,Tier 2 - GM Pause,
53,425,3534,NORTH BU,Tier 2 - GM Pause,
16,157,3535,EAST BU,Tier 2 - GM Pause,
60,467,3537,WEST BU,Tier 2 - GM Pause,
9,92,3538,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
22,167,3541,EAST BU,Tier 2 - GM Pause,
64,562,3542,NHM BU,Tier 1 - ISA On in Total Store,
17,173,3543,EAST BU,Tier 2 - GM Pause,
17,163,3545,EAST BU,Tier 2 - GM Pause,
17,173,3546,EAST BU,Tier 2 - GM Pause,
17,173,3547,EAST BU,Tier 2 - GM Pause,
17,173,3548,EAST BU,Tier 2 - GM Pause,
16,184,3549,EAST BU,Tier 2 - GM Pause,
16,160,3560,EAST BU,Tier 2 - GM Pause,
16,160,3561,EAST BU,Tier 2 - GM Pause,
17,577,3562,EAST BU,Tier 1 - ISA On in Total Store,
22,168,3563,EAST BU,Tier 1 - ISA On in Total Store,
22,170,3564,EAST BU,Tier 2 - GM Pause,
47,380,3566,WEST BU,Tier 1 - ISA On in Total Store,
6,80,3567,SOUTWEST BU,Tier 2 - GM Pause,
54,403,3568,WEST BU,Tier 1 - ISA On in Total Store,
5,83,3569,SOUTWEST BU,Tier 2 - GM Pause,
3,30,3570,SOUTHEAST BU,Tier 2 - GM Pause,
21,221,3571,NORTH BU,Tier 1 - ISA On in Total Store,
6,62,3572,SOUTWEST BU,Tier 2 - GM Pause,
75,286,3573,EAST BU,Tier 1 - ISA On in Total Store,
64,504,3574,NHM BU,Tier 1 - ISA On in Total Store,
64,562,3579,NHM BU,Tier 1 - ISA On in Total Store,
21,219,3580,NORTH BU,Tier 1 - ISA On in Total Store,
20,216,3581,NORTH BU,Tier 2 - GM Pause,
47,391,3582,WEST BU,Tier 1 - ISA On in Total Store,
17,188,3583,EAST BU,Tier 2 - GM Pause,
6,64,3584,SOUTWEST BU,Tier 2 - GM Pause,
6,68,3585,SOUTWEST BU,Tier 1 - ISA On in Total Store,
56,455,3587,WEST BU,Tier 2 - GM Pause,
75,291,3588,EAST BU,Tier 1 - ISA On in Total Store,
54,403,3589,WEST BU,Tier 1 - ISA On in Total Store,
52,426,3590,WEST BU,Tier 1 - ISA On in Total Store,
6,68,3591,SOUTWEST BU,Tier 1 - ISA On in Total Store,
72,492,3593,NHM BU,Tier 1 - ISA On in Total Store,
64,58,3594,NHM BU,Tier 1 - ISA On in Total Store,
26,310,3595,EAST BU,Tier 2 - GM Pause,
46,384,3596,SOUTWEST BU,Tier 2 - GM Pause,
25,270,3597,NORTH BU,Tier 2 - GM Pause,
17,176,3598,EAST BU,Tier 1 - ISA On in Total Store,
72,492,3599,NHM BU,Tier 1 - ISA On in Total Store,
59,500,3600,NHM BU,Tier 1 - ISA On in Total Store,
25,266,3601,NORTH BU,Tier 2 - GM Pause,
25,275,3602,NORTH BU,Tier 1 - ISA On in Total Store,
59,509,3603,NHM BU,Tier 1 - ISA On in Total Store,
61,510,3604,NHM BU,Tier 1 - ISA On in Total Store,
59,509,3605,NHM BU,Tier 1 - ISA On in Total Store,
72,549,3606,NHM BU,Tier 1 - ISA On in Total Store,
17,195,3607,EAST BU,Tier 1 - ISA On in Total Store,
20,209,3608,NORTH BU,Tier 2 - GM Pause,
2,19,3609,SOUTHEAST BU,Tier 2 - GM Pause,
2,26,3611,SOUTHEAST BU,Tier 2 - GM Pause,
26,296,3612,EAST BU,Tier 2 - GM Pause,
59,509,3614,NHM BU,Tier 1 - ISA On in Total Store,
64,533,3615,NHM BU,Tier 1 - ISA On in Total Store,
13,128,3616,SOUTWEST BU,Tier 1 - ISA On in Total Store,
72,559,3617,NHM BU,Tier 1 - ISA On in Total Store,
59,498,3619,NHM BU,Tier 1 - ISA On in Total Store,
54,403,3620,WEST BU,Tier 1 - ISA On in Total Store,
2,23,3621,SOUTHEAST BU,Tier 3 - Total Store ISA Pause,
59,509,3622,NHM BU,Tier 1 - ISA On in Total Store,
46,88,3623,SOUTWEST BU,Tier 2 - GM Pause,
52,424,3624,WEST BU,Tier 1 - ISA On in Total Store,
9,109,3625,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
26,308,3626,EAST BU,Tier 2 - GM Pause,
2,21,3627,SOUTHEAST BU,Tier 2 - GM Pause,
59,497,3628,NHM BU,Tier 1 - ISA On in Total Store,
72,549,3629,NHM BU,Tier 1 - ISA On in Total Store,
52,415,3630,WEST BU,Tier 1 - ISA On in Total Store,
5,44,3631,SOUTWEST BU,Tier 2 - GM Pause,
19,205,3632,NORTH BU,Tier 1 - ISA On in Total Store,
22,234,3633,EAST BU,Tier 2 - GM Pause,
22,232,3634,EAST BU,Tier 1 - ISA On in Total Store,
59,498,3635,NHM BU,Tier 1 - ISA On in Total Store,
64,533,3637,NHM BU,Tier 1 - ISA On in Total Store,
59,497,3638,NHM BU,Tier 1 - ISA On in Total Store,
75,292,3639,EAST BU,Tier 2 - GM Pause,
6,65,3640,SOUTWEST BU,Tier 1 - ISA On in Total Store,
21,223,3641,NORTH BU,Tier 2 - GM Pause,
53,440,3643,NORTH BU,Tier 2 - GM Pause,
75,289,3644,EAST BU,Tier 2 - GM Pause,
46,73,3645,SOUTWEST BU,Tier 2 - GM Pause,
59,496,3646,NHM BU,Tier 1 - ISA On in Total Store,
54,427,3648,WEST BU,Tier 1 - ISA On in Total Store,
57,446,3650,WEST BU,Tier 1 - ISA On in Total Store,
56,454,3652,WEST BU,Tier 1 - ISA On in Total Store,
64,58,3653,NHM BU,Tier 1 - ISA On in Total Store,
72,534,3654,NHM BU,Tier 1 - ISA On in Total Store,
61,397,3655,NHM BU,Tier 1 - ISA On in Total Store,
26,298,3658,EAST BU,Tier 2 - GM Pause,
2,119,3659,SOUTHEAST BU,Tier 3 - Total Store ISA Pause,
2,120,3660,SOUTHEAST BU,Tier 2 - GM Pause,
64,526,3661,NHM BU,Tier 1 - ISA On in Total Store,
29,811,3693,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
26,309,3700,EAST BU,Tier 1 - ISA On in Total Store,
26,302,3701,EAST BU,Tier 2 - GM Pause,
3,98,3702,SOUTHEAST BU,Tier 2 - GM Pause,
64,543,3703,NHM BU,Tier 1 - ISA On in Total Store,
60,467,3705,WEST BU,Tier 2 - GM Pause,
56,452,3708,WEST BU,Tier 1 - ISA On in Total Store,
2,19,3709,SOUTHEAST BU,Tier 2 - GM Pause,
2,20,3710,SOUTHEAST BU,Tier 2 - GM Pause,
56,455,3712,WEST BU,Tier 2 - GM Pause,
59,496,3713,NHM BU,Tier 1 - ISA On in Total Store,
29,801,3716,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
12,153,3717,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
75,293,3720,EAST BU,Tier 2 - GM Pause,
20,215,3722,NORTH BU,Tier 1 - ISA On in Total Store,
72,537,3723,NHM BU,Tier 1 - ISA On in Total Store,
59,497,3724,NHM BU,Tier 1 - ISA On in Total Store,
25,267,3725,NORTH BU,Tier 1 - ISA On in Total Store,
19,205,3726,NORTH BU,Tier 2 - GM Pause,
64,541,3727,NHM BU,Tier 1 - ISA On in Total Store,
57,394,3728,WEST BU,Tier 1 - ISA On in Total Store,
56,392,3729,WEST BU,Tier 1 - ISA On in Total Store,
46,364,3730,SOUTWEST BU,Tier 2 - GM Pause,
46,385,3731,SOUTWEST BU,Tier 2 - GM Pause,
46,385,3732,SOUTWEST BU,Tier 2 - GM Pause,
4,42,3733,EAST BU,Tier 2 - GM Pause,
54,430,3734,WEST BU,Tier 1 - ISA On in Total Store,
64,541,3736,NHM BU,Tier 1 - ISA On in Total Store,
20,227,3738,NORTH BU,Tier 2 - GM Pause,
56,399,3739,WEST BU,Tier 1 - ISA On in Total Store,
61,490,3740,NHM BU,Tier 1 - ISA On in Total Store,
2,19,3741,SOUTHEAST BU,Tier 2 - GM Pause,
60,476,3742,WEST BU,Tier 2 - GM Pause,
64,542,3743,NHM BU,Tier 1 - ISA On in Total Store,
64,542,3745,NHM BU,Tier 1 - ISA On in Total Store,
64,542,3746,NHM BU,Tier 1 - ISA On in Total Store,
21,239,3747,NORTH BU,Tier 2 - GM Pause,
2,26,3748,SOUTHEAST BU,Tier 2 - GM Pause,
21,225,3749,NORTH BU,Tier 3 - Total Store ISA Pause,
3,32,3750,SOUTHEAST BU,Tier 2 - GM Pause,
46,373,3751,SOUTWEST BU,Tier 2 - GM Pause,
64,542,3752,NHM BU,Tier 1 - ISA On in Total Store,
60,473,3754,WEST BU,Tier 1 - ISA On in Total Store,
60,471,3757,WEST BU,Tier 2 - GM Pause,
52,412,3758,WEST BU,Tier 1 - ISA On in Total Store,
52,421,3760,WEST BU,Tier 1 - ISA On in Total Store,
52,412,3761,WEST BU,Tier 1 - ISA On in Total Store,
52,413,3762,WEST BU,Tier 1 - ISA On in Total Store,
46,505,3763,SOUTWEST BU,Tier 2 - GM Pause,
5,45,3764,SOUTWEST BU,Tier 2 - GM Pause,
21,223,3765,NORTH BU,Tier 1 - ISA On in Total Store,
75,314,3768,EAST BU,Tier 1 - ISA On in Total Store,
75,312,3770,EAST BU,Tier 2 - GM Pause,
46,371,3771,SOUTWEST BU,Tier 2 - GM Pause,
20,311,3772,NORTH BU,Tier 1 - ISA On in Total Store,
5,479,3773,SOUTWEST BU,Tier 2 - GM Pause,
22,165,3774,EAST BU,Tier 2 - GM Pause,
2,23,3775,SOUTHEAST BU,Tier 3 - Total Store ISA Pause,
5,56,3777,SOUTWEST BU,Tier 1 - ISA On in Total Store,
54,381,3778,WEST BU,Tier 1 - ISA On in Total Store,
75,281,3780,EAST BU,Tier 2 - GM Pause,
25,482,3781,NORTH BU,Tier 3 - Total Store ISA Pause,
9,91,3782,SOUTHEAST BU,Tier 2 - GM Pause,
21,223,3783,NORTH BU,Tier 3 - Total Store ISA Pause,
21,221,3784,NORTH BU,Tier 1 - ISA On in Total Store,
14,14,3785,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
2,25,3786,SOUTHEAST BU,Tier 2 - GM Pause,
61,397,3788,NHM BU,Tier 1 - ISA On in Total Store,
54,401,3789,WEST BU,Tier 1 - ISA On in Total Store,
25,265,3790,NORTH BU,Tier 1 - ISA On in Total Store,
19,202,3791,NORTH BU,Tier 2 - GM Pause,
21,219,3792,NORTH BU,Tier 2 - GM Pause,
60,514,3794,WEST BU,Tier 1 - ISA On in Total Store,
17,577,3795,EAST BU,Tier 1 - ISA On in Total Store,
57,462,3796,WEST BU,Tier 1 - ISA On in Total Store,
46,371,3799,SOUTWEST BU,Tier 2 - GM Pause,
60,471,3801,WEST BU,Tier 2 - GM Pause,
75,284,3802,EAST BU,Tier 2 - GM Pause,
17,173,3803,EAST BU,Tier 2 - GM Pause,
75,293,3804,EAST BU,Tier 2 - GM Pause,
47,391,3805,WEST BU,Tier 1 - ISA On in Total Store,
52,421,3806,WEST BU,Tier 1 - ISA On in Total Store,
46,367,3807,SOUTWEST BU,Tier 1 - ISA On in Total Store,
19,213,3809,NORTH BU,Tier 2 - GM Pause,
22,168,3810,EAST BU,Tier 2 - GM Pause,
