Store Nbr,Assorted Pallet Train,Milk Pallet Train,Summer Seasonal Aisle,4-WAY
4046,0,0,0,4-WAY
4048,0,0,0,4-WAY
4049,0,0,Summer Seasonal Aisle,4-WAY
4053,0,0,0,4-WAY
4054,0,0,0,4-WAY
4055,0,0,0,4-WAY
4056,0,0,0,4-WAY
4057,0,0,0,4-WAY
4063,0,0,0,4-WAY
4064,0,0,Summer Seasonal Aisle,4-WAY
4065,ASSORTMENT PALLET,0,0,0
4068,ASSORTMENT PALLET,MILK PALLET,0,0
4100,0,0,0,4-WAY
4101,0,0,0,4-WAY
4102,0,0,0,4-WAY
4103,0,0,0,4-WAY
4104,0,0,0,4-WAY
4105,0,0,0,4-WAY
4108,ASSORTMENT PALLET,0,0,0
4111,0,0,0,4-WAY
4112,0,0,0,4-WAY
4114,0,0,0,4-WAY
4115,0,0,0,4-WAY
4118,ASSORTMENT PALLET,0,0,0
4127,0,0,0,4-WAY
4128,0,0,0,4-WAY
4129,0,0,0,4-WAY
4130,0,0,0,4-WAY
4131,0,0,0,4-WAY
4132,ASSORTMENT PALLET,0,0,0
4134,0,0,0,4-WAY
4137,ASSORTMENT PALLET,0,0,0
4138,0,0,0,4-WAY
4139,0,0,0,4-WAY
4140,0,0,0,4-WAY
4141,0,0,0,4-WAY
4142,0,0,0,4-WAY
4144,0,0,0,4-WAY
4145,0,0,0,4-WAY
4147,0,0,0,4-WAY
4148,0,0,0,4-WAY
4153,0,0,0,4-WAY
4156,ASSORTMENT PALLET,0,0,0
4157,0,0,0,4-WAY
4159,0,0,0,4-WAY
4160,0,0,0,4-WAY
4161,0,0,0,4-WAY
4162,ASSORTMENT PALLET,0,0,0
4163,0,0,0,4-WAY
4164,ASSORTMENT PALLET,0,0,0
4165,ASSORTMENT PALLET,0,0,0
4166,ASSORTMENT PALLET,0,0,0
4168,0,0,0,4-WAY
4169,0,0,0,4-WAY
4171,0,0,0,4-WAY
4174,0,0,0,4-WAY
4176,ASSORTMENT PALLET,0,0,0
4178,0,0,0,4-WAY
4180,0,0,0,4-WAY
4182,0,0,0,4-WAY
4183,0,0,0,4-WAY
4184,0,0,0,4-WAY
4185,0,0,0,4-WAY
4187,0,0,0,4-WAY
4188,0,0,0,4-WAY
4189,0,0,0,4-WAY
4191,0,0,0,4-WAY
4193,0,0,0,4-WAY
4194,0,0,0,4-WAY
4195,ASSORTMENT PALLET,0,0,0
4196,0,0,0,4-WAY
4197,0,0,0,4-WAY
4198,0,0,0,4-WAY
4200,0,0,0,4-WAY
4201,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4202,0,0,0,4-WAY
4203,0,0,0,4-WAY
4206,0,0,0,4-WAY
4208,0,0,0,4-WAY
4209,ASSORTMENT PALLET,0,0,0
4210,0,0,0,4-WAY
4211,0,0,0,4-WAY
4215,ASSORTMENT PALLET,0,0,0
4216,ASSORTMENT PALLET,0,0,0
4218,0,0,0,4-WAY
4219,0,0,0,4-WAY
4220,0,0,0,4-WAY
4221,ASSORTMENT PALLET,0,0,0
4223,ASSORTMENT PALLET,0,0,0
4224,ASSORTMENT PALLET,0,0,0
4226,ASSORTMENT PALLET,0,0,0
4230,ASSORTMENT PALLET,0,0,4-WAY
4231,ASSORTMENT PALLET,0,0,0
4232,0,0,0,4-WAY
4233,0,0,0,4-WAY
4235,ASSORTMENT PALLET,0,0,0
4237,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4238,ASSORTMENT PALLET,0,0,0
4239,ASSORTMENT PALLET,0,0,0
4240,0,0,0,4-WAY
4241,0,0,0,4-WAY
4243,ASSORTMENT PALLET,MILK PALLET,0,0
4244,ASSORTMENT PALLET,MILK PALLET,0,0
4246,ASSORTMENT PALLET,0,0,0
4247,ASSORTMENT PALLET,MILK PALLET,0,0
4249,ASSORTMENT PALLET,0,0,0
4250,0,0,Summer Seasonal Aisle,4-WAY
4252,ASSORTMENT PALLET,0,0,0
4253,ASSORTMENT PALLET,MILK PALLET,0,0
4255,ASSORTMENT PALLET,MILK PALLET,0,0
4256,ASSORTMENT PALLET,0,0,4-WAY
4257,ASSORTMENT PALLET,0,0,0
4258,ASSORTMENT PALLET,0,0,0
4259,ASSORTMENT PALLET,0,0,0
4260,0,0,0,4-WAY
4262,0,0,0,4-WAY
4264,0,0,0,4-WAY
4272,ASSORTMENT PALLET,0,0,4-WAY
4273,0,0,0,4-WAY
4274,ASSORTMENT PALLET,0,0,0
4275,0,0,0,4-WAY
4276,ASSORTMENT PALLET,0,0,0
4277,ASSORTMENT PALLET,0,0,4-WAY
4278,ASSORTMENT PALLET,0,0,0
4279,0,0,0,4-WAY
4281,ASSORTMENT PALLET,0,0,4-WAY
4283,0,0,0,4-WAY
4284,ASSORTMENT PALLET,0,0,0
4285,ASSORTMENT PALLET,0,0,0
4286,ASSORTMENT PALLET,0,0,0
4288,ASSORTMENT PALLET,0,0,0
4293,0,0,0,4-WAY
4295,0,0,0,4-WAY
4298,0,0,0,4-WAY
4299,ASSORTMENT PALLET,0,0,0
4303,ASSORTMENT PALLET,0,0,0
4309,0,0,0,4-WAY
4317,ASSORTMENT PALLET,0,0,0
4318,0,0,0,4-WAY
4321,ASSORTMENT PALLET,0,0,0
4322,0,0,0,4-WAY
4323,0,0,0,4-WAY
4324,0,0,0,4-WAY
4325,0,0,0,4-WAY
4330,0,0,0,4-WAY
4332,0,0,0,4-WAY
4333,0,0,0,4-WAY
4334,ASSORTMENT PALLET,0,0,0
4335,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
4336,0,0,0,4-WAY
4337,0,0,0,4-WAY
4339,0,0,0,4-WAY
4340,0,0,Summer Seasonal Aisle,4-WAY
4341,0,0,Summer Seasonal Aisle,4-WAY
4348,ASSORTMENT PALLET,0,0,0
4350,0,0,0,4-WAY
4352,ASSORTMENT PALLET,MILK PALLET,0,0
4354,0,0,0,4-WAY
4355,ASSORTMENT PALLET,0,0,0
4356,0,0,0,4-WAY
4357,0,0,0,4-WAY
4358,ASSORTMENT PALLET,0,0,0
4359,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4365,0,0,0,4-WAY
4366,0,0,0,4-WAY
4367,0,0,0,4-WAY
4368,0,0,0,4-WAY
4370,ASSORTMENT PALLET,0,0,0
4371,0,0,0,4-WAY
4372,ASSORTMENT PALLET,0,0,0
4373,0,0,0,4-WAY
4374,ASSORTMENT PALLET,0,0,4-WAY
4375,0,0,0,4-WAY
4376,0,0,0,4-WAY
4377,ASSORTMENT PALLET,0,0,0
4378,ASSORTMENT PALLET,0,0,0
4380,0,0,0,4-WAY
4381,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4383,ASSORTMENT PALLET,0,0,4-WAY
4384,0,0,0,4-WAY
4387,ASSORTMENT PALLET,0,0,0
4388,0,0,0,4-WAY
4389,ASSORTMENT PALLET,0,0,0
4390,0,0,0,4-WAY
4392,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4393,ASSORTMENT PALLET,0,0,0
4394,ASSORTMENT PALLET,MILK PALLET,0,0
4395,ASSORTMENT PALLET,0,0,4-WAY
4399,ASSORTMENT PALLET,0,0,0
4403,ASSORTMENT PALLET,0,0,4-WAY
4404,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4405,ASSORTMENT PALLET,0,0,0
4407,0,0,0,4-WAY
4409,0,0,0,4-WAY
4410,ASSORTMENT PALLET,0,0,0
4412,ASSORTMENT PALLET,0,0,4-WAY
4413,0,0,0,4-WAY
4414,0,0,0,4-WAY
4415,0,0,0,4-WAY
4416,0,0,0,4-WAY
4417,ASSORTMENT PALLET,0,0,0
4420,0,0,0,4-WAY
4421,0,0,0,4-WAY
4423,ASSORTMENT PALLET,0,0,4-WAY
4424,ASSORTMENT PALLET,0,0,0
4425,0,0,0,4-WAY
4426,0,0,0,4-WAY
4427,0,0,0,4-WAY
4428,0,0,0,4-WAY
4430,0,0,0,4-WAY
4431,0,0,0,4-WAY
4432,0,0,0,4-WAY
4434,0,0,0,4-WAY
4435,0,0,0,4-WAY
4436,0,0,0,4-WAY
4438,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4439,ASSORTMENT PALLET,0,0,4-WAY
4440,ASSORTMENT PALLET,0,0,0
4441,0,0,0,4-WAY
4443,0,0,0,4-WAY
4444,0,0,Summer Seasonal Aisle,4-WAY
4445,0,0,0,4-WAY
4446,0,0,0,4-WAY
4450,ASSORTMENT PALLET,0,0,0
4451,ASSORTMENT PALLET,0,0,0
4452,0,0,0,4-WAY
4453,0,0,0,4-WAY
4456,0,0,0,4-WAY
4457,0,0,0,4-WAY
4458,ASSORTMENT PALLET,0,0,0
4459,0,0,0,4-WAY
4460,0,0,0,4-WAY
4461,ASSORTMENT PALLET,0,0,0
4464,0,0,0,4-WAY
4465,0,0,0,4-WAY
4466,0,0,0,4-WAY
4468,0,0,0,4-WAY
4469,0,0,0,4-WAY
4470,0,0,0,4-WAY
4471,0,0,0,4-WAY
4472,0,0,0,4-WAY
4473,0,0,0,4-WAY
4474,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4475,ASSORTMENT PALLET,0,0,4-WAY
4476,ASSORTMENT PALLET,0,0,0
4477,0,0,0,4-WAY
4478,0,0,0,4-WAY
4479,ASSORTMENT PALLET,0,0,0
4482,ASSORTMENT PALLET,0,0,0
4483,0,0,0,4-WAY
4484,0,0,Summer Seasonal Aisle,4-WAY
4487,0,0,0,4-WAY
4488,ASSORTMENT PALLET,0,0,0
4490,0,0,0,4-WAY
4491,0,0,0,4-WAY
4494,0,0,0,4-WAY
4497,0,0,0,4-WAY
4498,0,0,0,4-WAY
4499,0,0,0,4-WAY
4501,ASSORTMENT PALLET,0,0,0
4503,0,0,Summer Seasonal Aisle,4-WAY
4504,0,0,0,4-WAY
4506,0,0,0,4-WAY
4508,0,0,Summer Seasonal Aisle,4-WAY
4509,0,0,0,4-WAY
4511,ASSORTMENT PALLET,0,0,4-WAY
4512,0,0,0,4-WAY
4514,ASSORTMENT PALLET,0,0,0
4516,0,0,0,4-WAY
4517,0,0,0,4-WAY
4519,0,0,0,4-WAY
4520,0,0,0,4-WAY
4521,0,0,0,4-WAY
4524,0,0,0,4-WAY
4525,0,0,0,4-WAY
4526,0,0,0,4-WAY
4527,0,0,0,4-WAY
4528,0,0,0,4-WAY
4529,ASSORTMENT PALLET,0,0,0
4530,0,0,0,4-WAY
4531,ASSORTMENT PALLET,0,0,0
4533,0,0,0,4-WAY
4538,0,0,0,4-WAY
4540,ASSORTMENT PALLET,0,0,0
4543,0,0,0,4-WAY
4545,0,0,0,4-WAY
4546,0,0,0,4-WAY
4553,ASSORTMENT PALLET,0,0,0
4554,0,0,0,4-WAY
4556,0,0,Summer Seasonal Aisle,4-WAY
4557,0,0,0,4-WAY
4558,0,0,0,4-WAY
4560,0,0,0,4-WAY
4561,0,0,0,4-WAY
4563,0,0,0,4-WAY
4564,0,0,0,4-WAY
4565,0,0,0,4-WAY
4567,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4568,ASSORTMENT PALLET,0,0,0
4569,ASSORTMENT PALLET,0,0,4-WAY
4570,ASSORTMENT PALLET,0,0,0
4574,ASSORTMENT PALLET,0,0,0
4577,0,0,0,4-WAY
4579,0,0,0,4-WAY
4580,0,0,0,4-WAY
4581,0,0,0,4-WAY
4582,0,0,0,4-WAY
4583,ASSORTMENT PALLET,0,0,0
4585,0,0,0,4-WAY
4586,0,0,0,4-WAY
4588,0,0,0,4-WAY
4589,0,0,0,4-WAY
4590,ASSORTMENT PALLET,0,0,0
4591,0,0,0,4-WAY
4593,ASSORTMENT PALLET,0,0,0
4594,0,0,0,4-WAY
4595,0,0,0,4-WAY
4597,ASSORTMENT PALLET,MILK PALLET,0,0
4599,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
4600,ASSORTMENT PALLET,0,0,4-WAY
4601,ASSORTMENT PALLET,0,0,0
4603,0,0,0,4-WAY
4605,0,0,0,4-WAY
4606,ASSORTMENT PALLET,0,0,0
4607,0,0,0,4-WAY
4609,0,0,0,4-WAY
4611,ASSORTMENT PALLET,0,0,0
4612,ASSORTMENT PALLET,0,0,0
4615,0,0,0,4-WAY
4616,0,0,0,4-WAY
4617,0,0,0,4-WAY
4618,0,0,0,4-WAY
4619,0,0,0,4-WAY
4623,0,0,0,4-WAY
4625,0,0,0,4-WAY
4626,0,0,0,4-WAY
4627,0,0,0,4-WAY
4631,0,0,0,4-WAY
4635,ASSORTMENT PALLET,0,0,0
4636,0,0,0,4-WAY
4637,0,0,0,4-WAY
4638,ASSORTMENT PALLET,0,0,0
4639,ASSORTMENT PALLET,0,0,0
4641,ASSORTMENT PALLET,0,0,0
4643,ASSORTMENT PALLET,0,0,0
4644,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4648,0,0,0,4-WAY
4653,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
4654,0,0,0,4-WAY
4655,0,0,0,4-WAY
4657,0,0,0,4-WAY
4659,0,0,0,4-WAY
4660,ASSORTMENT PALLET,0,0,0
4664,0,0,0,4-WAY
4667,0,0,0,4-WAY
4672,0,0,0,4-WAY
4673,0,0,0,4-WAY
4674,0,0,0,4-WAY
4676,0,0,0,4-WAY
4677,ASSORTMENT PALLET,0,0,4-WAY
4678,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
4679,0,0,0,4-WAY
4681,0,0,0,4-WAY
4682,0,0,0,4-WAY
4683,0,0,Summer Seasonal Aisle,4-WAY
4686,0,0,0,4-WAY
4687,ASSORTMENT PALLET,0,0,0
4689,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
4690,0,0,0,4-WAY
4691,0,0,0,4-WAY
4692,0,0,0,4-WAY
4695,ASSORTMENT PALLET,0,0,0
4696,ASSORTMENT PALLET,MILK PALLET,0,0
4697,0,0,0,4-WAY
4699,ASSORTMENT PALLET,0,0,0
4700,0,0,0,4-WAY
4706,0,0,0,4-WAY
4734,ASSORTMENT PALLET,0,0,0
4747,0,0,0,4-WAY
4756,0,0,0,4-WAY
4757,0,0,0,4-WAY
4759,0,0,0,4-WAY
4762,0,0,0,4-WAY
4826,0,0,0,4-WAY
4848,0,0,0,4-WAY
4849,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
4865,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5003,ASSORTMENT PALLET,0,0,0
5005,0,0,0,4-WAY
5007,0,0,0,4-WAY
5008,0,0,0,4-WAY
5012,0,0,0,4-WAY
5013,0,0,0,4-WAY
5014,0,0,0,4-WAY
5021,0,0,0,4-WAY
5022,0,0,Summer Seasonal Aisle,4-WAY
5023,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5025,ASSORTMENT PALLET,MILK PALLET,0,0
5027,ASSORTMENT PALLET,0,0,0
5028,0,0,0,4-WAY
5029,ASSORTMENT PALLET,0,0,0
5030,ASSORTMENT PALLET,0,0,0
5031,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5032,ASSORTMENT PALLET,0,0,0
5033,ASSORTMENT PALLET,0,0,0
5034,0,0,0,4-WAY
5035,ASSORTMENT PALLET,0,0,0
5036,0,0,0,4-WAY
5037,0,0,0,4-WAY
5039,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5040,ASSORTMENT PALLET,0,0,0
5041,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
5043,0,0,0,4-WAY
5044,ASSORTMENT PALLET,0,0,0
5045,0,0,0,4-WAY
5046,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5047,0,0,0,4-WAY
5048,ASSORTMENT PALLET,0,0,0
5049,0,0,0,4-WAY
5051,ASSORTMENT PALLET,0,0,4-WAY
5054,0,0,0,4-WAY
5055,0,0,Summer Seasonal Aisle,4-WAY
5056,0,0,0,4-WAY
5057,0,0,0,4-WAY
5058,0,0,Summer Seasonal Aisle,4-WAY
5059,0,0,0,4-WAY
5060,ASSORTMENT PALLET,0,0,4-WAY
5062,0,0,0,4-WAY
5063,ASSORTMENT PALLET,0,0,0
5064,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5065,ASSORTMENT PALLET,0,0,0
5066,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5070,0,0,Summer Seasonal Aisle,4-WAY
5071,0,0,0,4-WAY
5072,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5073,ASSORTMENT PALLET,0,0,0
5075,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5076,ASSORTMENT PALLET,0,0,0
5077,ASSORTMENT PALLET,0,0,0
5078,ASSORTMENT PALLET,MILK PALLET,0,0
5079,0,0,0,4-WAY
5080,0,0,0,4-WAY
5081,0,0,0,4-WAY
5082,ASSORTMENT PALLET,0,0,0
5085,ASSORTMENT PALLET,0,0,0
5087,ASSORTMENT PALLET,0,0,0
5088,ASSORTMENT PALLET,0,0,4-WAY
5089,0,0,0,4-WAY
5090,ASSORTMENT PALLET,MILK PALLET,0,0
5091,ASSORTMENT PALLET,0,0,0
5092,0,0,0,4-WAY
5093,0,0,0,4-WAY
5094,0,0,0,4-WAY
5095,0,0,0,4-WAY
5096,0,0,Summer Seasonal Aisle,4-WAY
5097,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5098,0,0,0,4-WAY
5099,ASSORTMENT PALLET,0,0,4-WAY
5100,0,0,0,4-WAY
5101,0,0,0,4-WAY
5102,0,0,0,4-WAY
5103,0,0,0,4-WAY
5104,ASSORTMENT PALLET,0,0,0
5105,ASSORTMENT PALLET,0,0,0
5106,0,0,0,4-WAY
5107,0,0,0,4-WAY
5108,0,0,0,4-WAY
5109,0,0,0,4-WAY
5110,0,0,0,4-WAY
5111,0,0,0,4-WAY
5113,0,0,0,4-WAY
5115,ASSORTMENT PALLET,0,0,0
5116,0,0,0,4-WAY
5117,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5118,0,0,Summer Seasonal Aisle,4-WAY
5119,0,0,0,4-WAY
5122,0,0,0,4-WAY
5123,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
5124,0,0,0,4-WAY
5125,0,0,0,4-WAY
5126,0,0,0,4-WAY
5127,ASSORTMENT PALLET,0,0,4-WAY
5129,ASSORTMENT PALLET,0,0,0
5130,0,0,0,4-WAY
5131,0,0,0,4-WAY
5132,0,0,0,4-WAY
5133,ASSORTMENT PALLET,0,0,0
5134,ASSORTMENT PALLET,MILK PALLET,0,0
5135,0,0,0,4-WAY
5136,ASSORTMENT PALLET,0,0,0
5137,ASSORTMENT PALLET,0,0,0
5139,ASSORTMENT PALLET,0,0,0
5140,0,0,0,4-WAY
5141,ASSORTMENT PALLET,0,0,4-WAY
5142,ASSORTMENT PALLET,0,0,0
5143,0,0,0,4-WAY
5144,0,0,0,4-WAY
5145,0,0,0,4-WAY
5146,0,0,Summer Seasonal Aisle,4-WAY
5147,0,0,0,4-WAY
5148,0,0,0,4-WAY
5149,0,0,0,4-WAY
5150,0,0,0,4-WAY
5151,0,0,0,4-WAY
5152,0,0,0,4-WAY
5154,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5155,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5156,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5157,ASSORTMENT PALLET,0,0,0
5159,ASSORTMENT PALLET,MILK PALLET,0,0
5160,ASSORTMENT PALLET,MILK PALLET,0,0
5162,ASSORTMENT PALLET,0,0,0
5165,0,0,0,4-WAY
5166,0,0,0,4-WAY
5167,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
5168,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5170,0,0,0,4-WAY
5172,0,0,0,4-WAY
5173,0,0,0,4-WAY
5174,0,0,0,4-WAY
5175,ASSORTMENT PALLET,0,0,0
5178,ASSORTMENT PALLET,0,0,0
5179,0,0,0,4-WAY
5182,0,0,0,4-WAY
5183,0,0,0,4-WAY
5184,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5185,ASSORTMENT PALLET,0,0,0
5186,0,0,0,4-WAY
5188,0,0,0,4-WAY
5189,0,0,Summer Seasonal Aisle,4-WAY
5190,0,0,Summer Seasonal Aisle,4-WAY
5191,ASSORTMENT PALLET,0,0,0
5192,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5193,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5196,0,0,Summer Seasonal Aisle,4-WAY
5197,0,0,0,4-WAY
5198,0,0,0,4-WAY
5199,ASSORTMENT PALLET,MILK PALLET,0,0
5200,ASSORTMENT PALLET,0,0,0
5201,0,0,0,4-WAY
5202,ASSORTMENT PALLET,0,0,0
5203,ASSORTMENT PALLET,0,0,0
5204,0,0,0,4-WAY
5205,0,0,0,4-WAY
5206,0,0,0,4-WAY
5207,0,0,0,4-WAY
5210,ASSORTMENT PALLET,0,0,0
5211,0,0,0,4-WAY
5214,0,0,0,4-WAY
5215,0,0,0,4-WAY
5216,0,0,0,4-WAY
5218,0,0,Summer Seasonal Aisle,4-WAY
5219,ASSORTMENT PALLET,0,0,0
5220,0,0,0,4-WAY
5221,0,0,0,4-WAY
5224,0,0,0,4-WAY
5226,0,0,0,4-WAY
5227,ASSORTMENT PALLET,0,0,0
5228,0,0,0,4-WAY
5229,ASSORTMENT PALLET,0,0,0
5231,ASSORTMENT PALLET,0,0,0
5232,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5233,ASSORTMENT PALLET,MILK PALLET,0,0
5234,ASSORTMENT PALLET,MILK PALLET,0,0
5235,ASSORTMENT PALLET,0,0,0
5236,ASSORTMENT PALLET,0,0,0
5239,ASSORTMENT PALLET,0,0,4-WAY
5240,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5241,ASSORTMENT PALLET,MILK PALLET,0,0
5242,ASSORTMENT PALLET,MILK PALLET,0,0
5244,0,0,0,4-WAY
5245,0,0,0,4-WAY
5246,0,0,0,4-WAY
5247,ASSORTMENT PALLET,0,0,0
5248,0,0,0,4-WAY
5250,0,0,0,4-WAY
5251,0,0,0,4-WAY
5252,ASSORTMENT PALLET,0,0,0
5253,ASSORTMENT PALLET,0,0,0
5254,ASSORTMENT PALLET,0,0,0
5255,0,0,0,4-WAY
5256,0,0,0,4-WAY
5257,0,0,0,4-WAY
5258,0,0,0,4-WAY
5259,0,0,0,4-WAY
5260,ASSORTMENT PALLET,0,0,0
5261,ASSORTMENT PALLET,0,0,0
5262,0,0,0,4-WAY
5263,ASSORTMENT PALLET,0,0,0
5264,0,0,0,4-WAY
5265,0,0,0,4-WAY
5266,0,0,0,4-WAY
5267,0,0,0,4-WAY
5269,0,0,0,4-WAY
5270,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
5272,ASSORTMENT PALLET,MILK PALLET,0,0
5273,0,0,0,4-WAY
5274,0,0,0,4-WAY
5275,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5276,0,0,0,4-WAY
5278,ASSORTMENT PALLET,MILK PALLET,0,0
5279,0,0,0,4-WAY
5280,ASSORTMENT PALLET,0,0,0
5281,ASSORTMENT PALLET,0,0,0
5282,ASSORTMENT PALLET,0,0,0
5285,ASSORTMENT PALLET,0,0,0
5286,0,0,0,4-WAY
5287,0,0,0,4-WAY
5288,ASSORTMENT PALLET,0,0,0
5290,0,0,0,4-WAY
5291,0,0,0,4-WAY
5292,0,0,0,4-WAY
5293,ASSORTMENT PALLET,MILK PALLET,0,0
5294,ASSORTMENT PALLET,0,0,0
5295,0,0,0,4-WAY
5296,ASSORTMENT PALLET,0,0,4-WAY
5297,0,0,0,4-WAY
5298,0,0,0,4-WAY
5299,0,0,0,4-WAY
5300,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5301,0,0,0,4-WAY
5303,0,0,0,4-WAY
5304,0,0,0,4-WAY
5305,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5306,0,0,0,4-WAY
5307,ASSORTMENT PALLET,0,0,0
5308,0,0,0,4-WAY
5309,ASSORTMENT PALLET,MILK PALLET,0,0
5310,0,0,0,4-WAY
5311,ASSORTMENT PALLET,0,0,0
5312,ASSORTMENT PALLET,0,0,0
5313,ASSORTMENT PALLET,0,0,0
5314,0,0,0,4-WAY
5316,ASSORTMENT PALLET,0,0,0
5317,0,0,0,4-WAY
5319,ASSORTMENT PALLET,MILK PALLET,0,0
5320,0,0,0,4-WAY
5321,0,0,0,4-WAY
5323,0,0,0,4-WAY
5325,0,0,0,4-WAY
5326,0,0,0,4-WAY
5327,0,0,0,4-WAY
5328,0,0,0,4-WAY
5329,0,0,0,4-WAY
5330,0,0,0,4-WAY
5331,ASSORTMENT PALLET,0,0,0
5332,0,0,0,4-WAY
5334,ASSORTMENT PALLET,0,0,0
5335,0,0,0,4-WAY
5336,0,0,0,4-WAY
5337,ASSORTMENT PALLET,0,0,0
5338,ASSORTMENT PALLET,0,0,0
5340,0,0,0,4-WAY
5341,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5342,0,0,0,4-WAY
5343,ASSORTMENT PALLET,0,0,0
5345,ASSORTMENT PALLET,0,0,0
5346,0,0,0,4-WAY
5347,0,0,0,4-WAY
5348,0,0,0,4-WAY
5349,0,0,0,4-WAY
5350,ASSORTMENT PALLET,0,0,0
5352,ASSORTMENT PALLET,0,0,0
5353,0,0,0,4-WAY
5355,ASSORTMENT PALLET,0,0,0
5356,ASSORTMENT PALLET,0,0,0
5358,ASSORTMENT PALLET,0,0,0
5359,ASSORTMENT PALLET,0,0,0
5360,ASSORTMENT PALLET,MILK PALLET,0,0
5361,ASSORTMENT PALLET,0,0,0
5363,0,0,0,4-WAY
5364,0,0,0,4-WAY
5365,0,0,0,4-WAY
5366,0,0,0,4-WAY
5367,0,0,0,4-WAY
5368,ASSORTMENT PALLET,MILK PALLET,Summer Seasonal Aisle,0
5369,0,0,Summer Seasonal Aisle,4-WAY
5370,ASSORTMENT PALLET,0,Summer Seasonal Aisle,0
5371,0,0,0,4-WAY
5372,0,0,0,4-WAY
5373,ASSORTMENT PALLET,MILK PALLET,0,0
5374,ASSORTMENT PALLET,0,0,0
5376,ASSORTMENT PALLET,MILK PALLET,0,0
5378,0,0,0,4-WAY
5379,ASSORTMENT PALLET,0,0,0
5381,ASSORTMENT PALLET,0,0,0
5382,0,0,0,4-WAY
5383,0,0,0,4-WAY
5384,ASSORTMENT PALLET,0,0,0
5385,ASSORTMENT PALLET,0,0,0
5386,ASSORTMENT PALLET,0,0,0
5387,ASSORTMENT PALLET,MILK PALLET,0,0
5388,0,0,0,4-WAY
5389,0,0,0,4-WAY
5390,0,0,0,4-WAY
5391,0,0,Summer Seasonal Aisle,4-WAY
5392,0,0,0,4-WAY
5393,0,0,0,4-WAY
5394,0,0,0,4-WAY
5396,ASSORTMENT PALLET,0,0,0
5397,ASSORTMENT PALLET,0,0,0
5398,ASSORTMENT PALLET,0,0,0
5399,ASSORTMENT PALLET,MILK PALLET,0,0
5402,0,0,0,4-WAY
5403,ASSORTMENT PALLET,0,0,0
5408,0,0,0,4-WAY
5409,ASSORTMENT PALLET,0,0,0
5410,ASSORTMENT PALLET,0,0,4-WAY
5411,ASSORTMENT PALLET,0,0,0
5414,ASSORTMENT PALLET,MILK PALLET,0,0
5416,0,0,0,4-WAY
5417,ASSORTMENT PALLET,0,0,0
5418,ASSORTMENT PALLET,0,0,0
5419,0,0,0,4-WAY
5420,ASSORTMENT PALLET,0,0,0
5421,0,0,0,4-WAY
5422,0,0,0,4-WAY
5423,0,0,0,4-WAY
5424,ASSORTMENT PALLET,MILK PALLET,0,0
5425,ASSORTMENT PALLET,0,0,0
