ZIP       ,DEALER ID,SITE NAME,LOCNO,BW,ADDRESS,CITY,STATE,MOBILE PAY STATUS
61111,9660499,TOLLWAY MOBIL,317326,KELLEY WILLIAMSON CO ,7490 E RIVERSIDE BLVD    ,LOVES PARK,IL,Participating – Online
61104,9918558,TRUCK STOP,317430,KELLEY WILLIAMSON CO ,1132 HARRISON AVE        ,ROCKFORD,IL,Participating – Online
53711,9630476,VERONA ROAD,317650,KELLEY WILLIAMSON CO ,4601 VERONA RD           ,MADISON,WI,Participating – Online
53184,9726480,KELLEY WILLIAMSOM COMPAN,317723,KELLEY WILLIAMSON CO ,680 EAST KENOSHA STREET  ,WALWORTH,WI,Participating – Online
53719,9987967,WATTS MART,317758,KELLEY WILLIAMSON CO ,8230 WATTS RD            ,MADISON,WI,Participating – Online
61032,9918871,WEST ST. MOBIL,317816,KELLEY WILLIAMSON CO ,1111 S WEST AVE          ,FREEPORT,IL,Participating – Online
53711,9630658,WESTGATE MOBIL,317833,KELLEY WILLIAMSON CO ,699 S WHITNEY WAY        ,MADISON,WI,Participating – Online
53597,9671371,WESTPORT MART,317840,KELLEY WILLIAMSON CO ,5418 N BLUE BILL PARK DR ,WAUNAKEE,WI,Participating – Online
61016,9678038,WHEELER RD MOBIL,317851,KELLEY WILLIAMSON CO ,5955 WHEELER RD.         ,CHERRY VALLEY,IL,Participating – Online
53598,9630609,WINDSOR TRAVEL CTR INC,317953,KELLEY WILLIAMSON CO ,6351 LAKE RD             ,WINDSOR,WI,Participating – Online
61088,9634874,WINNEBAGO CORNERS MART,317956,KELLEY WILLIAMSON CO ,903 N ELIDA STREET       ,WINNEBAGO,IL,Participating – Online
60098,9607425,JUM GROUP WOODSTOCK,317984,KELLEY WILLIAMSON CO ,1144 N SEMINARY AVE      ,WOODSTOCK,IL,Participating – Online
61032,9918855,GALENA AVE MOBIL,318561,KELLEY WILLIAMSON CO ,1220 W GALENA AVE        ,FREEPORT,IL,Participating – Online
61109,9766130,"GREEN POINT VENTURE, INC",318592,KELLEY WILLIAMSON CO ,4962 S. 20TH ST          ,ROCKFORD,IL,Participating – Online
61104,9767146,J.I CORP ROCKFORD,318762,KELLEY WILLIAMSON CO ,1603 11TH ST             ,ROCKFORD,IL,Participating – Online
61109,4802385,"NEW MILFORD CONVENIENCE,",318875,KELLEY WILLIAMSON CO ,6536 11TH STREET         ,NEW MILFORD,IL,Participating – Online
53511,9767534,LIBERTY GAS MART INC,318886,KELLEY WILLIAMSON CO ,1407 LIBERTY AVE         ,BELOIT,WI,Participating – Online
61111,9767997,APPLEWOOD MART,318994,KELLEY WILLIAMSON CO ,5542 E RIVERSIDE BLVD    ,LOVES PARK,IL,Participating – Online
61102,9768144,SIMPLE FUEL MERIDIAN,319032,KELLEY WILLIAMSON CO ,1021 S. MERIDIAN RD      ,ROCKFORD,IL,Participating – Online
61080,9769001,BLACKHAWK EXPRESS,319219,KELLEY WILLIAMSON CO ,810 BLACKHAWK BLVD       ,SOUTH BELOIT,IL,Participating – Online
53704,9769159,NORTHPORT,319262,KELLEY WILLIAMSON CO ,3101 SHERMAN AVE         ,MADISON,WI,Participating – Online
61112,9915851,BARNES MART,321450,KELLEY WILLIAMSON CO ,2206 BARNES BLVD         ,ROCKFORD,IL,Participating – Temporarily Offline (< 15 days)
53511,9916586,PARK AVE MART,321496,KELLEY WILLIAMSON CO ,1771 PARK AVE            ,BELOIT,WI,Participating – Online
53110,9923673,LAYTON STOP,322001,KELLEY WILLIAMSON CO ,2415 E LAYTON RD         ,CUDAHY,WI,Participating – Online
61101,9925777,MAH-SAH ENTERPRISE LLC,322091,KELLEY WILLIAMSON CO ,453 N SPRINGFIELD AVE    ,ROCKFORD,IL,Participating – Online
53559,9927112,MARSHALL PETROLEUM,322159,KELLEY WILLIAMSON CO ,510 W. MAIN ST           ,MARSHALL,WI,Non-participating – Offline HBD Card Not Updated
60033,9930777,"NOXXE FUEL, INC.",322307,KELLEY WILLIAMSON CO ,360 S. DIVISION ST       ,HARVARD,IL,Participating – Online
61109,9935461,LINDEN RD MART,322777,KELLEY WILLIAMSON CO ,4477 LINDEN RD           ,ROCKFORD,IL,Participating – Online
61008,9935776,JUM GROUP LOGAN,322799,KELLEY WILLIAMSON CO ,600 LOGAN AVE            ,BELVIDERE,IL,Participating – Online
61102,9936501,CHIQUITA GAS,322846,KELLEY WILLIAMSON CO ,1414 SOUTH MAIN ST       ,ROCKFORD,IL,Participating – Online
53150,9958265,"M GAS FOOD, INC",324873,KELLEY WILLIAMSON CO ,S66 W 14501 JANESVILLE RD,MUSKEGO,WI,Participating – Online
61107,9958976,JEFFERSON ST MART,324917,KELLEY WILLIAMSON CO ,515 E JEFFERSON STREET   ,ROCKFORD,IL,Participating – Online
53225,9959065,MILL METRO,324930,KELLEY WILLIAMSON CO ,9622 W FOND DU LAC AVE   ,MILWAUKEE,WI,Participating – Online
53549,9959214,MAIN ST STATION,324949,KELLEY WILLIAMSON CO ,1411 S. MAIN ST          ,JEFFERSON,WI,Participating – Online
61102,9971367,"CITY FUELS, INC",326303,KELLEY WILLIAMSON CO ,425 S. WINNEBAGO ST.     ,ROCKFORD,IL,Participating – Online
53190,9974759,WHITEWATER PETROLEUM COM,326784,KELLEY WILLIAMSON CO ,804 W. WALWORTH AVE      ,WHITEWATER,WI,Participating – Online
60140,9989427,TYLER CREEK MART,328236,KELLEY WILLIAMSON CO ,15N341 ROUTE 47          ,PINGREE GROV,IL,Participating – Online
61104,4841839,18TH AVE MART,328893,KELLEY WILLIAMSON CO ,1909 11TH ST             ,ROCKFORD,IL,Participating – Online
61103,4845467,3121 N ROCKTON AVE. - RO,329554,KELLEY WILLIAMSON CO ,3121 N ROCKTON AVE       ,ROCKFORD,IL,Participating – Online
60510,9743436,BATAVIA AVENUE MART,309773,"PARENT PETROLEUM, INC",27 NORTH BATAVIA AVENUE  ,BATAVIA,IL,Participating – Online
60804,9711193,CICERO MOBIL,310651,"PARENT PETROLEUM, INC",1306 S CICERO AVE        ,CICERO,IL,Participating – Online
60651,9741133,GRAND AVE STATION,312432,"PARENT PETROLEUM, INC",3600 W. GRAND AVE        ,CHICAGO,IL,Participating – Online
60659,9763111,GURNAM MART,312515,"PARENT PETROLEUM, INC",2500 W. PETERSON         ,CHICAGO,IL,Participating – Online
60707,9757238,HARLEM & PALMER MART,312682,"PARENT PETROLEUM, INC",2144 N. HARLEM AVE       ,ELMWOOD PARK,IL,Participating – Online
60542,9733411,LINCOLNWAY PETRO,313235,"PARENT PETROLEUM, INC",329 S LINCOLNWAY         ,NORTH AURORA,IL,Participating – Online
60638,9640020,55TH ST MART,314190,"PARENT PETROLEUM, INC",5448 W 55TH ST           ,CHICAGO,IL,Participating – Online
60614,9727231,MILITO'S MOBIL,314220,"PARENT PETROLEUM, INC",1106 W FULLERTON AVE     ,CHICAGO,IL,Participating – Online
60609,9726977,PERSHING MOBIL,314965,"PARENT PETROLEUM, INC",243 W PERSHING           ,CHICAGO,IL,Participating – Online
60187,9739509,PRIDE OF WHEATON,315182,"PARENT PETROLEUM, INC",25 W 420 GENEVA RD       ,WHEATON,IL,Participating – Online
60456,9737529,"SOUTH SIDE GAS, INC",316118,"PARENT PETROLEUM, INC",4000 SOUTHWEST HIGHWAY   ,HOMETOWN,IL,Participating – Online
60402,9742834,BERWYN MART,316978,"PARENT PETROLEUM, INC",2945 S HARLEM            ,BERWYN,IL,Participating – Online
60181,9740390,VILLA PARK MART,317669,"PARENT PETROLEUM, INC",1 E ST. CHARLES RD       ,VILLA PARK,IL,Participating – Online
60099,9761982,ZION GAS & FOOD MART,318059,"PARENT PETROLEUM, INC",2500 SHERIDAN RD         ,ZION,IL,Participating – Online
60085,9767435,SWIF-T MART,318840,"PARENT PETROLEUM, INC",1100 BELVIDERE RD        ,WAUKEGAN,IL,Participating – Online
60033,9880360,CHEMUNG MART,319810,"PARENT PETROLEUM, INC",24102 RT 173             ,HARVARD,IL,Participating – Online
60618,9902032,N. DAMEN MART,320442,"PARENT PETROLEUM, INC",2801 N. DAMEN AVE        ,CHICAGO,IL,Participating – Online
60453,9931692,CHICAGO RIDGE,322354,"PARENT PETROLEUM, INC",10001 N RIDGELAND RD     ,OAK LAWN,IL,Participating – Online
60629,9945361,67TH AND KEDZIE MART,323715,"PARENT PETROLEUM, INC",6655 S KEDZIE AVE        ,CHICAGO,IL,Participating – Online
60613,9960543,IRVING & CLARK MART,325092,"PARENT PETROLEUM, INC",4000 N CLARK ST          ,CHICAGO,IL,Participating – Online
60021,9963703,FOX RIVER GROVE MART,325328,"PARENT PETROLEUM, INC",400 NORTHWEST HWY        ,FOX RIVER GROVE,IL,Participating – Online
60181,9995119,PRIDE OF VILLA PARK,329182,"PARENT PETROLEUM, INC",151 NORTH AVE            ,VILLA PARK,IL,Participating – Online
60426,4812962,HARVEY MART,321134,"PARENT PETROLEUM, INC",91 W. 159TH              ,HARVEY,IL,Participating – Online
60007,4837936,ELK GROVE VILLAGE,327964,"PARENT PETROLEUM, INC",874 E HIGGINS RD         ,ELK GROVE VILLAGE,IL,Participating – Online
53151,4842852,GREENFIELD MART,329062,"PARENT PETROLEUM, INC",17145 W GREENFIELD AVE   ,NEW BERLIN,WI,Participating – Online
60010,9746967,BARRINGTON MART,309761,PRAIRIE STATE ENERGY ,504 E MAIN ST            ,BARRINGTON,IL,Participating – Online
60521,9747437,HINSDALE MART,310201,PRAIRIE STATE ENERGY ,8 W CHICAGO AVE          ,HINSDALE,IL,Participating – Online
53121,9741307,ELKHORN EXPRESS,311636,PRAIRIE STATE ENERGY ,1390 N WISCONSIN ST      ,ELKHORN,WI,Participating – Online
60136,9681735,GILBERTS MOBIL,312358,PRAIRIE STATE ENERGY ,171 E. HIGGINS RD        ,GILBERTS,IL,Participating – Online
60169,9763459,RICKY'S ROCKET FUEL CENT,315491,PRAIRIE STATE ENERGY ,2095 BARRINGTON ROAD     ,HOFFMAN ESTATES,IL,Participating – Online
53170,9736596,SILVER LAKE EXPRESS,315968,PRAIRIE STATE ENERGY ,515 S. COGSWELL DR       ,SILVER LAKE,WI,Participating – Online
60435,9767351,LAMBERT FOOD SHOP,318826,PRAIRIE STATE ENERGY ,1529 N. BROADWAY STREET  ,JOLIET,IL,Participating – Online
53147,9768631,MIDWEST FUEL INC,319134,PRAIRIE STATE ENERGY ,501 INTERCHANGE NORTH    ,LAKE GENEVA,WI,Participating – Online
60098,9931742,KRISTENSEN SERVICE CENTE,322398,PRAIRIE STATE ENERGY ,230 WASHINGTON ST        ,WOODSTOCK,IL,Participating – Online
60014,9932427,SPARTA BROTHERS,322573,PRAIRIE STATE ENERGY ,90 BRINK STREET          ,CRYSTAL LAKE,IL,Participating – Online
60131,9969429,G & E PETRO,326084,PRAIRIE STATE ENERGY ,9500 W GRAND AVE         ,FRANKLIN PAR,IL,Participating – Online
60177,9969692,RICKY ROCKETS SOUTH ELGI,326139,PRAIRIE STATE ENERGY ,1190 E MIDDLE ST         ,SOUTH ELGIN,IL,Participating – Online
53066,9972159,DOTTIES HOME BAKERY,326423,PRAIRIE STATE ENERGY ,W355 N6805 STONEBANK ROAD,OCONOMOWOC,WI,Participating – Online
60714,9972969,"MAT PETROLEUM, INC.",326555,PRAIRIE STATE ENERGY ,8120 W. OAKTON ST.       ,NILES,IL,Participating – Online
60155,9977315,BROADVIEW MINUTEMAN LLC,327079,PRAIRIE STATE ENERGY ,2319 ROOSEVELT ROAD      ,BROADVIEW,IL,Participating – Online
60123,9994591,"300 SOUTH STREET, INC.",329106,PRAIRIE STATE ENERGY ,300 S STATE ST           ,ELGIN,IL,Participating – Online
60110,4845509,"2431 RANDALL RD, CARPENT",329621,PRAIRIE STATE ENERGY ,2431 RANDALL RD          ,CARPENTERSVI,IL,Participating – Online
60085,9735614,WASHINGTON & LEWIS MART,317744,PRAIRIE STATE ENERGY ,1900 W. WASHINGTON       ,WAUKEGAN,IL,Participating – Online
60618,9734435,WESTERN & IRVING MART,317824,PRAIRIE STATE ENERGY ,4000 N WESTERN AVE       ,CHICAGO,IL,Participating – Online
60445,9947532,RICKY ROCKETS MIDLOTHIAN,323931,PRAIRIE STATE ENERGY ,14640 S CICERO AVE       ,MIDLOTHIAN,IL,Participating – Online
53029,9948753,DOTTIES HOME BAKERY,323993,PRAIRIE STATE ENERGY ,N55 W29411 HIGHWAY K     ,HARTLAND,WI,Participating – Online
53105,9954140,ROCK CORNER WHEATLAND,324587,PRAIRIE STATE ENERGY ,33703 59TH STREET        ,BURLINGTON,WI,Participating – Online
60646,9959990,MY MART,325000,PRAIRIE STATE ENERGY ,5726 N NAGLE AVE.        ,CHICAGO,IL,Participating – Online
75042,9960774,RICKY ROCKETS GARLAND TE,325119,PRAIRIE STATE ENERGY ,1910 S JUPITER RD        ,GARLAND,TX,Participating – Online
60087,9986878,BEACHPARK FOOD & GAS,327887,PRAIRIE STATE ENERGY ,37740 N SHERDIAN RD      ,BEACH PARK,IL,Participating – Online
60015,4820460,DEERFIELD VILLAGE AUTO,322955,PRAIRIE STATE ENERGY ,700 WAUKEGAN RD          ,DEERFIELD,IL,Participating – Online
60123,4827622,LARKIN MOBILE LLC,324932,PRAIRIE STATE ENERGY ,1032 LARKIN AVE          ,ELGIN,IL,Participating – Online
60630,4827945,FASTWAY MART,325023,PRAIRIE STATE ENERGY ,6300 W FOSTER AVE.       ,CHICAGO,IL,Participating – Online
60025,4832754,"SELEX, LLC",326520,PRAIRIE STATE ENERGY ,602 GREENWOOD            ,GLENVIEW,IL,Participating – Online
06824,4843579,"FAIRFIELD, CT-CONVERSION",329310,"SEI FUEL SERVICES, IN",500 GRASMERE AVE         ,FAIRFIELD,CT,Non-participating – Offline (≥ 15 days)
60031,9662339,226 N. RT. 21 INC.,308957,"U.S. VENTURE,INC.    ",226 N. RT. 21            ,GURNEE,IL,Participating – Online
60446,9607573,344 INDEPENDENCE INC.,309037,"U.S. VENTURE,INC.    ",344 N INDEPENDENCE BLVD  ,ROMEOVILLE,IL,Participating – Online
53027,9742594,ADDISON STATION,309432,"U.S. VENTURE,INC.    ",5022 ADDISON ROAD        ,HARTFORD,WI,Participating – Online
53001,9986480,BAJ REAL ESTATE LLC (ADE,309433,"U.S. VENTURE,INC.    ",127 EDGEWOOD AVE         ,ADELL,WI,Participating – Online
60462,9737479,"AVE MARIA GAS, INC",309684,"U.S. VENTURE,INC.    ",14300 96TH AVE           ,ORLAND PARK,IL,Participating – Online
60099,9626185,R&J YADAV LLC,309801,"U.S. VENTURE,INC.    ",39119 N LEWIS AVE        ,BEACH PARK,IL,Participating – Online
60305,9737495,754 HARLEM INC.,309831,"U.S. VENTURE,INC.    ",754 HARLEM AVE           ,RIVER FOREST,IL,Participating – Online
53813,9632290,BENNETTS AUTOMOTIVE SERV,309862,"U.S. VENTURE,INC.    ",242 S MADISON ST         ,LANCASTER,WI,Participating – Online
49910,9941022,LAKE GOGEBIC OUTPOST,309868,"U.S. VENTURE,INC.    ",554 NORTH ST             ,BERGLAND,MI,Participating – Online
60409,9737420,CALUMET CITY GAS & FOOD,310373,"U.S. VENTURE,INC.    ",2074 SIBLEY BLVD         ,CALUMET CITY,IL,Participating – Online
60014,9743667,CLINTON OIL CORPORATION,310866,"U.S. VENTURE,INC.    ",250 N STATE ROUTE 31     ,CRYSTAL LAKE,IL,Participating – Online
60014,9968207,OMNI PETROLEM INC,311110,"U.S. VENTURE,INC.    ",451 W VIRGINIA ST        ,CRYSTAL LAKE,IL,Participating – Online
60625,9625799,EASTWOOD PETROLEUM,311166,"U.S. VENTURE,INC.    ",4638 N DAMEN AVE         ,CHICAGO,IL,Participating – Online
60142,9674508,DRENDEL CORNER,311395,"U.S. VENTURE,INC.    ",13280 S ILLINOIS RT 47   ,HUNTLEY,IL,Participating – Online
53932,9732413,FALL RIVER STATION INC,311911,"U.S. VENTURE,INC.    ",722 S.MAIN ST.           ,FALL RIVER,WI,Participating – Online
60202,9625849,FAZAL KARIM LLC,312006,"U.S. VENTURE,INC.    ",140 CHICAGO AVE          ,EVANSTON,IL,Participating – Online
53021,9758475,FREDONIA MART,312192,"U.S. VENTURE,INC.    ",108 HIGHLAND DRIVE       ,FREDONIA,WI,Participating – Online
54302,9630286,SAI KRUPA LLC,312324,"U.S. VENTURE,INC.    ",1792 MAIN ST             ,GREEN BAY,WI,Non-participating – Offline (≥ 15 days)
53209,9758608,GOOD HOPE MART LLC,312414,"U.S. VENTURE,INC.    ",4230 W. GOOD HOPE RD     ,MILWAUKEE,WI,Participating – Online
60031,9626177,GRANDWOOD MOBIL,312447,"U.S. VENTURE,INC.    ",18450 W GRAND AVENUE     ,GURNEE,IL,Participating – Online
60656,9737503,HARLEM & FOSTER,312683,"U.S. VENTURE,INC.    ",5148 N.HARLEM AVE        ,HARWOOD HEIGHTS,IL,Participating – Online
53105,9742008,HUNNY TREE MINI MART,312870,"U.S. VENTURE,INC.    ",7850 MCHENRY ST          ,BURLINGTON,WI,Participating – Online
54162,9758723,ANGELICA MINI MART LLC,312882,"U.S. VENTURE,INC.    ",W 1989 SPRUCE RD         ,PULASKI,WI,Participating – Online
60064,9643222,NC MART INC.,313069,"U.S. VENTURE,INC.    ",3396 BUCKLEY ROAD        ,NORTH CHICAGO,IL,Participating – Online
60098,9671322,2025 EASTWOOD DRIVE INC,313453,"U.S. VENTURE,INC.    ",2025 S EASTWOOD DR       ,WOODSTOCK,IL,Participating – Online
60030,9625872,LAKE COUNTY OIL NO. 2 LL,313823,"U.S. VENTURE,INC.    ",2 W BELVIDERE RD         ,HAINESVILLE,IL,Participating – Online
53148,9758434,LYONS PLAZA,313848,"U.S. VENTURE,INC.    ",1415 MILL STREET         ,LYONS,WI,Participating – Online
60018,9925967,"MAHALAXML, INC",313905,"U.S. VENTURE,INC.    ",2000 S MANNHEIM RD       ,DES PLAINES,IL,Participating – Online
60119,9625781,CGV PETROLEUM INC,313912,"U.S. VENTURE,INC.    ",213 S MAIN ST            ,ELBURN,IL,Participating – Online
54548,9630245,MINOCQUA TIRE & AUTO,314264,"U.S. VENTURE,INC.    ",8627 HWY 51 NORTH        ,MINOCQUA,WI,Participating – Online
53089,9741638,MK BUSINESS INC,314294,"U.S. VENTURE,INC.    ",W232 N 6116 WAUKESHA AVE ,SUSSEX,WI,Participating – Online
60622,9724790,MON AMI MOBIL,314331,"U.S. VENTURE,INC.    ",1234 N HALSTED AVE       ,CHICAGO,IL,Participating – Online
53511,9735655,ND GAS LLC,314489,"U.S. VENTURE,INC.    ",2883 MILWAUKEE RD        ,BELOIT,WI,Participating – Online
54303,9681024,ONEIDA ONE STOP - WESTWI,314768,"U.S. VENTURE,INC.    ",2370 W MASON STREET      ,GREEN BAY,WI,Participating – Online
54155,9681032,ONEIDA ONE STOP - HWY 54,314769,"U.S. VENTURE,INC.    ",180 STATE HIGHWAY 54 W   ,ONEIDA,WI,Participating – Online
54313,9733973,ONEIDA ONE STOP - PACKER,314771,"U.S. VENTURE,INC.    ",3120 S PACKERLAND DR     ,GREEN BAY,WI,Participating – Online
54162,9732975,ONEIDA ONE STOP - TRAVEL,314772,"U.S. VENTURE,INC.    ",5939 OLD 29 DRIVE        ,PULASKI,WI,Participating – Online
54115,9681016,ONEIDA ONE STOP - E & EE,314773,"U.S. VENTURE,INC.    ",790 COUNTY RD EE         ,DE PERE,WI,Participating – Online
54974,9987025,ROSENDALE MART INC,314821,"U.S. VENTURE,INC.    ",108 N MAIN ST            ,ROSENDALE,WI,Participating – Online
53083,9640772,PETRO CENTER 2,314991,"U.S. VENTURE,INC.    ",220 N WISCONSIN DR       ,HOWARDS GROVE,WI,Participating – Online
53081,9640723,PETRO CENTER 5,314992,"U.S. VENTURE,INC.    ",3801 SUPERIOR AVE        ,SHEBOYGAN,WI,Participating – Online
53085,9677618,PETRO CENTER #7,314993,"U.S. VENTURE,INC.    ",1010 FOND DU LAC AVE     ,SHEBOYGAN FALLS,WI,Non-participating – Offline HBD Card Not Updated
60120,9674516,PETRO PANTRY,315001,"U.S. VENTURE,INC.    ",601 VILLA ST             ,ELGIN,IL,Participating – Online
54235,9603911,DREAMLAND BAY LLC,315023,"U.S. VENTURE,INC.    ",1009 EGG HARBOR RD       ,STURGEON BAY,WI,Participating – Online
53105,9742016,"QUICK MART, LLC",315274,"U.S. VENTURE,INC.    ",656 MCHENRY ST           ,BURLINGTON,WI,Participating – Online
60123,9619008,ANURAB PETROLEUM INC,315339,"U.S. VENTURE,INC.    ",1725 LARKIN AVE          ,ELGIN,IL,Participating – Online
60185,9664426,MALIK KRUPA INC,315383,"U.S. VENTURE,INC.    ",60 WEST ROOSEVELT RD     ,WEST CHICAGO,IL,Participating – Online
49878,9743048,RAPID RIVER MINI MART,315398,"U.S. VENTURE,INC.    ",7668 US HIGHWAY 2        ,RAPID RIVER,MI,Participating – Online
60409,9737404,RIVER OAKS GAS & FOOD IN,315522,"U.S. VENTURE,INC.    ",1401 E 159TH ST          ,CALUMET CITY,IL,Participating – Online
60436,9746140,ROCKDALE FUELS INC,315563,"U.S. VENTURE,INC.    ",1802 MOEN ROAD           ,ROCKDALE,IL,Participating – Online
60041,9605882,M7 OIL CORPORATION,315580,"U.S. VENTURE,INC.    ",500 ROLLINS RD           ,INGLESIDE,IL,Participating – Online
53154,9730433,CHOHAN BROTHERS II INC,315647,"U.S. VENTURE,INC.    ",9444 S CHICAGO AVE       ,OAK CREEK,WI,Participating – Online
60048,9602616,S AND S ENERGY INC,315663,"U.S. VENTURE,INC.    ",1060 E PARK AVE          ,LIBERTYVILLE,IL,Participating – Online
60046,9631011,SMR OIL INC.,316062,"U.S. VENTURE,INC.    ",2200 E GRAND AVE         ,LINDENHURST,IL,Participating – Online
60473,9737487,SOUTH HOLLAND GAS MINI M,316109,"U.S. VENTURE,INC.    ",16200 STATE ST           ,SOUTH HOLLAND,IL,Participating – Online
60051,9930512,JOHNSBURG,316633,"U.S. VENTURE,INC.    ",4304 N. JOHNSBURG RD     ,JOHNSBURG,IL,Participating – Online
54311,9628595,SUPERIOR DISC LIQUOR,316769,"U.S. VENTURE,INC.    ",2295 MANITOWOC RD        ,GREEN BAY,WI,Participating – Online
60453,9737461,OAKLAWN,316795,"U.S. VENTURE,INC.    ",10240 S.PULASKI RD       ,OAK LAWN,IL,Participating – Online
54114,9681008,T & B ONE-STOP,316796,"U.S. VENTURE,INC.    ",717 N HWY 141            ,CRIVITZ,WI,Participating – Online
54143,9681040,NEW PIONEER LLC,316802,"U.S. VENTURE,INC.    ",1011 MARINETTE AVE       ,MARINETTE,WI,Participating – Online
60623,9734112,PULASKI GAS AND MINI MAR,316842,"U.S. VENTURE,INC.    ",2801 SOUTH PULASKI RD    ,CHICAGO,IL,Participating – Online
54981,9635277,WAUPACA MOBIL TRVL PLAZA,317759,"U.S. VENTURE,INC.    ",1222 W FULTON ST         ,WAUPACA,WI,Participating – Online
60030,9625955,GRAYSLAKE MART INC.,317893,"U.S. VENTURE,INC.    ",33199 N HWY 45           ,GRAYSLAKE,IL,Participating – Online
60505,9765702,BMC OIL INC.,318196,"U.S. VENTURE,INC.    ",1331 N FARNSWORTH        ,AURORA,IL,Participating – Online
43215,9766064,215 RICH INC,318578,"U.S. VENTURE,INC.    ",215 E RICH STREET        ,COLUMBUS,OH,Participating – Online
43206,9766072,ELZA INC.,318579,"U.S. VENTURE,INC.    ",1509 LOCKBOURNE          ,COLUMBUS,OH,Participating – Temporarily Offline (< 15 days)
43224,9766122,AAHIL ALI 786 INC,318591,"U.S. VENTURE,INC.    ",2835 WESTERVILLE         ,COLUMBUS,OH,Participating – Online
