Store Number,Number of Scales,Tracking for Scales Shipment,Power/Data Install Date,Power/Data Install Vendor,Scale Install Date,Scale Install Vendor
2024,3,TBD,8/9/2023,Telaid,10/9/2023,Hobart
2480,3,TBD,8/22/2023,Telaid,10/6/2023,Hobart
1884,4,TBD,8/21/2023,Telaid,10/3/2023,Hobart
1623,3,TBD,8/14/2023,Telaid,10/4/2023,Hobart
2064,4,TBD,8/8/2023,Telaid,8/23/2023,Hobart
2278,4,TBD,9/6/2023,Telaid,9/8/2023,Hobart
1883,4,TBD,9/24/2023,Telaid,8/22/2023,Hobart
1885,4,TBD,11/1/2023,Telaid,8/1/2023,Hobart
2287,3,TBD,9/18/2023,Telaid,9/20/2023,Hobart
1568,3,TBD,10/3/2023,Telaid,10/5/2023,Hobart
1769,3,TBD,9/28/2023,Telaid,8/1/2023,Hobart
2318,3,TBD,10/22/2023,Telaid,8/7/2023,Hobart
2129,3,TBD,10/25/2023,Telaid,8/1/2023,Hobart
1792,3,TBD,9/26/2023,Telaid,8/3/2023,Hobart
2059,4,TBD,10/26/2023,Telaid,11/7/2023,Hobart
2205,4,TBD,9/12/2023,Telaid,9/25/2023,Hobart
1529,3,TBD,8/20/2023,Telaid,8/16/2023,Hobart
2023,3,TBD,9/11/2023,Telaid,8/8/2023,Hobart
2340,3,TBD,9/14/2023,Telaid,8/8/2023,Hobart
2334,3,TBD,9/13/2023,Telaid,10/9/2023,Hobart
1823,3,TBD,8/28/2023,Telaid,10/13/2023,Hobart
1591,3,TBD,9/10/2023,Telaid,8/1/2023,Hobart
2420,4,TBD,10/19/2023,Telaid,9/28/2023,Hobart
2019,3,TBD,10/30/2023,Telaid,10/6/2023,Hobart
1935,3,TBD,10/31/2023,Telaid,9/12/2023,Hobart
1607,3,TBD,8/15/2023,Telaid,9/8/2023,Hobart
1640,3,TBD,8/16/2023,Telaid,8/30/2023,Hobart
2049,3,TBD,10/29/2023,Telaid,8/31/2023,Hobart
1765,3,TBD,10/1/2023,Telaid,8/29/2023,Hobart
2230,4,TBD,8/17/2023,Telaid,9/5/2023,Hobart
2275,3,TBD,8/7/2023,Telaid,9/27/2023,Hobart
2035,3,TBD,8/9/2023,Telaid,9/29/2023,Hobart
1478,3,TBD,7/6/2023,Telaid,1/0/1900,Hobart
802,3,TBD,8/6/2023,Telaid,1/0/1900,Hobart
958,3,TBD,8/8/2023,Telaid,1/0/1900,Hobart
609,3,TBD,8/10/2023,Telaid,8/11/2023,Hobart
1674,4,TBD,8/24/2023,Telaid,8/29/2023,Hobart
2233,4,TBD,8/21/2023,Telaid,8/24/2023,Hobart
2027,4,TBD,9/6/2023,Telaid,9/7/2023,Hobart
2045,3,TBD,8/7/2023,Telaid,8/8/2023,Hobart
1968,3,TBD,7/10/2023,Telaid,7/12/2023,Hobart
1875,4,TBD,8/14/2023,Telaid,8/15/2023,Hobart
2435,3,TBD,8/9/2023,Telaid,8/10/2023,Hobart
2279,3,TBD,8/13/2023,Telaid,8/14/2023,Hobart
1860,3,TBD,7/16/2023,Telaid,7/20/2023,Hobart
1741,3,TBD,7/20/2023,Telaid,7/21/2023,Hobart
1736,3,TBD,7/18/2023,Telaid,7/19/2023,Hobart
2460,3,TBD,7/24/2023,Telaid,7/25/2023,Hobart
2272,3,TBD,7/30/2023,Telaid,7/31/2023,Hobart
1890,4,TBD,7/25/2023,Telaid,7/26/2023,Hobart
2412,3,TBD,8/1/2023,Telaid,8/2/2023,Hobart
2436,4,TBD,8/3/2023,Telaid,8/4/2023,Hobart
914,3,TBD,11/28/2023,Telaid,12/5/2023,Hobart
444,3,TBD,12/17/2023,Telaid,1/0/1900,Hobart
2221,3,TBD,12/14/2023,Telaid,12/15/2023,Hobart
1009,3,TBD,11/30/2023,Telaid,12/5/2023,Hobart
2175,3,TBD,12/26/2023,Telaid,1/9/2023,Hobart
379,3,TBD,12/21/2023,Telaid,1/8/2023,Hobart
815,3,TBD,7/26/2023,Telaid,7/27/2023,Hobart
648,4,TBD,8/22/2023,Telaid,8/23/2023,Hobart
1021,3,TBD,8/14/2023,Telaid,8/15/2023,Hobart
1188,3,TBD,8/24/2023,Telaid,8/25/2023,Hobart
1514,4,TBD,10/4/2023,Telaid,10/5/2023,Hobart
805,3,TBD,9/6/2023,Telaid,9/7/2023,Hobart
2213,3,TBD,8/28/2023,Telaid,8/29/2023,Hobart
1265,3,TBD,8/29/2023,Telaid,8/30/2023,Hobart
1177,4,TBD,9/5/2023,Telaid,9/6/2023,Hobart
622,3,TBD,9/26/2023,Telaid,10/3/2023,Mettler - Toledo
499,4,TBD,8/29/2023,Telaid,9/5/2023,Mettler - Toledo
564,4,TBD,10/3/2023,Telaid,10/10/2023,Mettler - Toledo
838,4,TBD,8/21/2023,Telaid,8/28/2023,Mettler - Toledo
576,4,TBD,8/6/2023,Telaid,8/14/2023,Mettler - Toledo
823,3,TBD,8/23/2023,Telaid,8/30/2023,Mettler - Toledo
479,3,TBD,11/6/2023,Telaid,11/13/2023,Mettler - Toledo
414,3,TBD,12/10/2023,Telaid,12/15/2023,Mettler - Toledo
420,3,TBD,12/11/2023,Telaid,12/18/2023,Mettler - Toledo
1148,3,TBD,12/12/2023,Telaid,12/19/2023,Mettler - Toledo
1043,3,TBD,10/31/2023,Telaid,11/7/2023,Mettler - Toledo
975,3,TBD,11/7/2023,Telaid,11/14/2023,Mettler - Toledo
947,4,TBD,11/13/2023,Telaid,11/20/2023,Mettler - Toledo
387,3,TBD,8/20/2023,Telaid,8/25/2023,Mettler - Toledo
1626,4,TBD,9/24/2023,Telaid,9/29/2023,Mettler - Toledo
389,4,TBD,9/18/2023,Telaid,9/25/2023,Mettler - Toledo
743,3,TBD,10/12/2023,Telaid,10/19/2023,Mettler - Toledo
1056,3,TBD,10/19/2023,Telaid,10/26/2023,Mettler - Toledo
517,3,TBD,10/9/2023,Telaid,10/16/2023,Mettler - Toledo
451,3,TBD,8/3/2023,Telaid,8/4/2023,Hobart
560,3,TBD,8/14/2023,Telaid,8/18/2023,Hobart
1120,3,TBD,8/9/2023,Telaid,8/10/2023,Hobart
834,3,TBD,8/17/2023,Telaid,8/18/2023,Hobart
573,3,TBD,7/24/2023,Telaid,7/25/2023,Hobart
1014,3,TBD,8/1/2023,Telaid,8/2/2023,Hobart
1094,3,TBD,7/23/2023,Telaid,7/24/2023,Hobart
577,3,TBD,12/11/2023,Telaid,1/0/1900,Hobart
1151,4,TBD,12/12/2023,Telaid,12/13/2023,Hobart
486,3,TBD,9/28/2023,Telaid,9/29/2023,Hobart
1599,3,TBD,7/10/2023,Telaid,7/12/2023,Hobart
1230,4,TBD,10/8/2023,Telaid,10/13/2023,Mettler - Toledo
1299,3,TBD,10/15/2023,Telaid,10/20/2023,Mettler - Toledo
1369,3,TBD,10/5/2023,Telaid,10/12/2023,Mettler - Toledo
1328,3,TBD,10/10/2023,Telaid,10/17/2023,Mettler - Toledo
1417,3,TBD,10/17/2023,Telaid,10/24/2023,Mettler - Toledo
1474,3,TBD,10/29/2023,Telaid,11/3/2023,Mettler - Toledo
1370,3,TBD,10/22/2023,Telaid,10/27/2023,Mettler - Toledo
1364,3,TBD,10/24/2023,Telaid,10/31/2023,Mettler - Toledo
1612,3,TBD,9/28/2023,Telaid,10/5/2023,Mettler - Toledo
1324,3,TBD,10/2/2023,Telaid,10/9/2023,Mettler - Toledo
1218,3,TBD,8/13/2023,Telaid,8/18/2023,Mettler - Toledo
1846,3,TBD,10/4/2023,Telaid,10/11/2023,Mettler - Toledo
1291,3,TBD,7/26/2023,Telaid,8/2/2023,Mettler - Toledo
1149,3,TBD,9/5/2023,Telaid,9/12/2023,Mettler - Toledo
1240,3,TBD,10/3/2023,Telaid,10/10/2023,Mettler - Toledo
1549,3,TBD,8/3/2023,Telaid,8/14/2023,Mettler - Toledo
1533,3,TBD,7/23/2023,Telaid,8/14/2023,Mettler - Toledo
1532,3,TBD,7/19/2023,Telaid,8/14/2023,Mettler - Toledo
1598,3,TBD,7/6/2023,Telaid,8/3/2023,Mettler - Toledo
2113,3,TBD,7/13/2023,Telaid,8/14/2023,Mettler - Toledo
1746,3,TBD,8/9/2023,Telaid,8/16/2023,Mettler - Toledo
2482,4,TBD,7/11/2023,Telaid,8/10/2023,Mettler - Toledo
1381,3,TBD,8/30/2023,Telaid,9/6/2023,Mettler - Toledo
1646,3,TBD,8/28/2023,Telaid,9/4/2023,Mettler - Toledo
1334,3,TBD,8/31/2023,Telaid,9/7/2023,Mettler - Toledo
2112,3,TBD,7/10/2023,Telaid,8/7/2023,Mettler - Toledo
966,3,TBD,10/10/2023,Telaid,10/17/2023,Mettler - Toledo
1380,3,TBD,8/16/2023,Telaid,8/23/2023,Mettler - Toledo
2270,3,TBD,10/11/2023,Telaid,10/18/2023,Mettler - Toledo
869,3,TBD,8/9/2023,Telaid,8/16/2023,Mettler - Toledo
826,3,TBD,8/7/2023,Telaid,8/14/2023,Mettler - Toledo
1689,3,TBD,8/17/2023,Telaid,8/24/2023,Mettler - Toledo
1231,3,TBD,7/27/2023,Telaid,8/14/2023,Mettler - Toledo
1045,3,TBD,11/21/2023,Telaid,11/28/2023,Mettler - Toledo
1659,4,TBD,8/14/2023,Telaid,8/21/2023,Mettler - Toledo
905,4,TBD,11/22/2023,Telaid,11/29/2023,Mettler - Toledo
2125,3,TBD,7/11/2023,Telaid,8/4/2023,Mettler - Toledo
1308,3,TBD,8/27/2023,Telaid,9/1/2023,Mettler - Toledo
1252,3,TBD,9/5/2023,Telaid,9/12/2023,Mettler - Toledo
2084,4,TBD,7/18/2023,Telaid,7/19/2023,Hobart
1956,4,TBD,7/27/2023,Telaid,7/28/2023,Hobart
1901,3,TBD,7/13/2023,Telaid,7/14/2023,Hobart
2455,4,TBD,9/27/2023,Telaid,9/28/2023,Hobart
2259,4,TBD,8/30/2023,Telaid,8/31/2023,Hobart
1872,4,TBD,7/10/2023,Telaid,7/11/2023,Hobart
2147,3,TBD,9/13/2023,Telaid,9/14/2023,Hobart
1414,3,TBD,8/14/2023,Telaid,8/21/2023,Mettler - Toledo
1397,4,TBD,7/23/2023,Telaid,8/3/2023,Mettler - Toledo
906,4,TBD,8/22/2023,Telaid,8/29/2023,Mettler - Toledo
824,3,TBD,7/11/2023,Telaid,7/26/2023,Mettler - Toledo
850,3,TBD,7/13/2023,Telaid,7/31/2023,Mettler - Toledo
835,4,TBD,7/12/2023,Telaid,7/27/2023,Mettler - Toledo
806,4,TBD,8/10/2023,Telaid,8/17/2023,Mettler - Toledo
611,4,TBD,8/23/2023,Telaid,8/30/2023,Mettler - Toledo
868,3,TBD,7/6/2023,Telaid,7/25/2023,Mettler - Toledo
1357,3,TBD,8/27/2023,Telaid,9/1/2023,Mettler - Toledo
1199,4,TBD,9/12/2023,Telaid,9/19/2023,Mettler - Toledo
1058,3,TBD,10/9/2023,Telaid,10/16/2023,Mettler - Toledo
921,3,TBD,8/8/2023,Telaid,8/15/2023,Mettler - Toledo
1280,3,TBD,9/18/2023,Telaid,9/25/2023,Mettler - Toledo
962,3,TBD,11/1/2023,Telaid,11/8/2023,Mettler - Toledo
1019,3,TBD,8/7/2023,Telaid,8/14/2023,Mettler - Toledo
1001,3,TBD,10/23/2023,Telaid,10/30/2023,Mettler - Toledo
842,4,TBD,10/22/2023,Telaid,10/27/2023,Mettler - Toledo
1273,4,TBD,10/17/2023,Telaid,10/24/2023,Mettler - Toledo
1384,3,TBD,10/30/2023,Telaid,11/6/2023,Mettler - Toledo
984,3,TBD,11/15/2023,Telaid,11/22/2023,Mettler - Toledo
1200,4,TBD,9/24/2023,Telaid,9/29/2023,Mettler - Toledo
1896,4,TBD,9/26/2023,Telaid,10/3/2023,Mettler - Toledo
2189,4,TBD,10/15/2023,Telaid,1/0/1900,Hobart
1648,3,TBD,10/26/2023,Telaid,1/0/1900,Hobart
2402,4,TBD,10/24/2023,Telaid,1/0/1900,Hobart
2106,3,TBD,10/16/2023,Telaid,1/0/1900,Hobart
2453,3,TBD,10/25/2023,Telaid,1/0/1900,Hobart
2483,3,TBD,9/14/2023,Telaid,9/15/2023,Hobart
1560,3,TBD,10/1/2023,Telaid,10/2/2023,Hobart
1584,3,TBD,9/18/2023,Telaid,9/19/2023,Hobart
2050,3,TBD,10/9/2023,Telaid,10/10/2023,Hobart
1951,3,TBD,8/15/2023,Telaid,10/6/2023,Hobart
1888,4,TBD,8/16/2023,Telaid,8/23/2023,Mettler - Toledo
1699,3,TBD,8/9/2023,Telaid,8/16/2023,Mettler - Toledo
1708,3,TBD,8/13/2023,Telaid,8/18/2023,Mettler - Toledo
2207,3,TBD,8/1/2023,Telaid,8/14/2023,Mettler - Toledo
1686,3,TBD,8/2/2023,Telaid,8/14/2023,Mettler - Toledo
2051,3,TBD,10/19/2023,Telaid,10/26/2023,Mettler - Toledo
1573,3,TBD,8/24/2023,Telaid,8/31/2023,Mettler - Toledo
1438,4,TBD,8/28/2023,Telaid,9/4/2023,Mettler - Toledo
1442,3,TBD,10/11/2023,Telaid,10/18/2023,Mettler - Toledo
1439,4,TBD,7/10/2023,Telaid,8/14/2023,Mettler - Toledo
1437,3,TBD,12/8/2023,Telaid,12/15/2023,Mettler - Toledo
592,3,TBD,1/3/2024,Telaid,1/11/2023,Hobart
652,4,TBD,12/5/2023,Telaid,12/6/2023,Hobart
1214,3,TBD,11/8/2023,Telaid,1/0/1900,Hobart
664,3,TBD,11/7/2023,Telaid,1/0/1900,Hobart
419,3,TBD,11/5/2023,Telaid,1/0/1900,Hobart
799,3,TBD,7/23/2023,Telaid,7/24/2023,Hobart
770,3,TBD,11/6/2023,Telaid,1/0/1900,Hobart
978,3,TBD,8/24/2023,Telaid,8/25/2023,Hobart
1282,3,TBD,10/10/2023,Telaid,10/11/2023,Hobart
993,3,TBD,10/12/2023,Telaid,10/13/2023,Hobart
557,3,TBD,10/18/2023,Telaid,1/0/1900,Hobart
558,3,TBD,10/11/2023,Telaid,10/12/2023,Hobart
418,3,TBD,10/5/2023,Telaid,10/6/2023,Hobart
1099,3,TBD,12/28/2023,Telaid,1/10/2023,Hobart
794,3,TBD,10/16/2023,Telaid,1/0/1900,Hobart
1507,3,TBD,1/14/2024,Telaid,1/16/2023,Hobart
2428,3,TBD,10/17/2023,Telaid,1/0/1900,Hobart
1221,3,TBD,1/8/2024,Telaid,1/12/2023,Hobart
382,3,TBD,9/6/2023,Telaid,9/11/2023,Hobart
1187,3,TBD,11/9/2023,Telaid,1/0/1900,Hobart
1054,3,TBD,7/31/2023,Telaid,8/1/2023,Hobart
484,3,TBD,9/7/2023,Telaid,9/12/2023,Hobart
1802,4,TBD,9/13/2023,Telaid,9/14/2023,Hobart
2131,3,TBD,9/12/2023,Telaid,9/13/2023,Hobart
1491,3,TBD,11/15/2023,Telaid,1/0/1900,Hobart
1723,3,TBD,11/20/2023,Telaid,1/0/1900,Hobart
1393,3,TBD,11/12/2023,Telaid,1/0/1900,Hobart
1435,3,TBD,11/18/2023,Telaid,1/0/1900,Hobart
1683,3,TBD,10/19/2023,Telaid,1/0/1900,Hobart
751,3,TBD,11/13/2023,Telaid,1/0/1900,Hobart
1764,4,TBD,8/9/2023,Telaid,8/10/2023,Hobart
581,3,TBD,11/7/2023,Telaid,1/0/1900,Hobart
647,3,TBD,11/11/2023,Telaid,1/0/1900,Hobart
1389,3,TBD,10/23/2023,Telaid,1/0/1900,Hobart
892,3,TBD,8/7/2023,Telaid,8/8/2023,Hobart
748,3,TBD,11/8/2023,Telaid,1/0/1900,Hobart
1787,3,TBD,10/16/2023,Telaid,1/0/1900,Hobart
1732,3,TBD,10/17/2023,Telaid,1/0/1900,Hobart
749,3,TBD,10/25/2023,Telaid,1/0/1900,Hobart
797,3,TBD,7/23/2023,Telaid,7/24/2023,Hobart
985,3,TBD,9/14/2023,Telaid,9/15/2023,Hobart
1475,3,TBD,9/13/2023,Telaid,9/14/2023,Hobart
784,3,TBD,7/24/2023,Telaid,7/25/2023,Hobart
559,3,TBD,7/25/2023,Telaid,7/26/2023,Hobart
1721,3,TBD,9/12/2023,Telaid,9/13/2023,Hobart
1621,3,TBD,11/21/2023,Telaid,1/0/1900,Hobart
1431,3,TBD,8/31/2023,Telaid,9/1/2023,Hobart
1285,3,TBD,7/27/2023,Telaid,7/28/2023,Hobart
1241,3,TBD,7/26/2023,Telaid,7/27/2023,Hobart
1757,3,TBD,10/16/2023,Telaid,1/0/1900,Hobart
1447,3,TBD,10/15/2023,Telaid,1/0/1900,Hobart
1929,3,TBD,10/17/2023,Telaid,1/0/1900,Hobart
2367,3,TBD,11/8/2023,Telaid,1/0/1900,Hobart
1473,3,TBD,10/30/2023,Telaid,1/0/1900,Hobart
1415,3,TBD,1/6/2024,Telaid,1/8/2023,Hobart
1738,3,TBD,10/31/2023,Telaid,1/0/1900,Hobart
1952,3,TBD,12/13/2023,Telaid,1/0/1900,Hobart
1864,3,TBD,12/11/2023,Telaid,1/0/1900,Hobart
1861,3,TBD,11/13/2023,Telaid,1/0/1900,Hobart
2087,3,TBD,12/17/2023,Telaid,1/0/1900,Hobart
1472,3,TBD,12/3/2023,Telaid,1/0/1900,Hobart
1855,3,TBD,12/21/2023,Telaid,1/0/1900,Hobart
2448,3,TBD,12/5/2023,Telaid,1/0/1900,Hobart
1633,3,TBD,11/5/2023,Telaid,1/0/1900,Hobart
2352,3,TBD,11/7/2023,Telaid,1/0/1900,Hobart
2274,3,TBD,11/15/2023,Telaid,1/0/1900,Hobart
1999,3,TBD,11/29/2023,Telaid,1/0/1900,Hobart
1577,3,TBD,11/16/2023,Telaid,1/0/1900,Hobart
1038,3,TBD,10/29/2023,Telaid,1/0/1900,Hobart
1971,4,TBD,10/23/2023,Telaid,1/0/1900,Hobart
1657,3,TBD,10/26/2023,Telaid,1/0/1900,Hobart
982,3,TBD,10/25/2023,Telaid,1/0/1900,Hobart
810,3,TBD,8/27/2023,Telaid,1/0/1900,Hobart
1332,3,TBD,10/11/2023,Telaid,10/12/2023,Hobart
1152,3,TBD,10/8/2023,Telaid,10/9/2023,Hobart
1005,3,TBD,8/28/2023,Telaid,8/29/2023,Hobart
1625,3,TBD,10/9/2023,Telaid,10/10/2023,Hobart
1361,3,TBD,11/5/2023,Telaid,1/0/1900,Hobart
1526,3,TBD,10/15/2023,Telaid,1/0/1900,Hobart
886,3,TBD,10/22/2023,Telaid,1/0/1900,Hobart
637,3,TBD,9/4/2023,Telaid,9/6/2023,Hobart
598,3,TBD,9/5/2023,Telaid,9/7/2023,Hobart
790,3,TBD,8/17/2023,Telaid,8/18/2023,Hobart
1460,4,TBD,10/3/2023,Telaid,10/4/2023,Hobart
1585,4,TBD,9/3/2023,Telaid,9/6/2023,Hobart
1326,3,TBD,9/6/2023,Telaid,9/7/2023,Hobart
885,3,TBD,9/17/2023,Telaid,9/19/2023,Hobart
774,4,TBD,10/2/2023,Telaid,10/3/2023,Hobart
2432,3,TBD,9/19/2023,Telaid,9/20/2023,Hobart
1671,3,TBD,8/21/2023,Telaid,8/22/2023,Hobart
645,3,TBD,10/1/2023,Telaid,10/2/2023,Hobart
1943,4,TBD,9/18/2023,Telaid,9/19/2023,Hobart
1167,3,TBD,7/18/2023,Telaid,7/19/2023,Hobart
1672,3,TBD,10/12/2023,Telaid,1/0/1900,Hobart
2421,4,TBD,11/9/2023,Telaid,1/0/1900,Hobart
1446,3,TBD,10/9/2023,Telaid,1/0/1900,Hobart
1819,4,TBD,10/8/2023,Telaid,1/0/1900,Hobart
1679,3,TBD,9/28/2023,Telaid,1/0/1900,Hobart
979,3,TBD,9/26/2023,Telaid,1/0/1900,Hobart
1277,3,TBD,10/3/2023,Telaid,1/0/1900,Hobart
1007,3,TBD,8/10/2023,Telaid,8/11/2023,Hobart
1202,4,TBD,8/28/2023,Telaid,8/29/2023,Hobart
971,3,TBD,9/27/2023,Telaid,1/0/1900,Hobart
965,3,TBD,9/25/2023,Telaid,1/0/1900,Hobart
1669,3,TBD,10/4/2023,Telaid,1/0/1900,Hobart
1430,3,TBD,9/20/2023,Telaid,9/21/2023,Hobart
1982,3,TBD,9/18/2023,Telaid,9/19/2023,Hobart
1643,4,TBD,9/21/2023,Telaid,9/22/2023,Hobart
1727,3,TBD,9/24/2023,Telaid,9/25/2023,Hobart
1828,3,TBD,8/27/2023,Telaid,8/28/2023,Hobart
1449,3,TBD,9/11/2023,Telaid,9/12/2023,Hobart
2335,3,TBD,8/14/2023,Telaid,8/15/2023,Hobart
1274,3,TBD,7/10/2023,Telaid,7/11/2023,Hobart
1305,3,TBD,7/11/2023,Telaid,7/12/2023,Hobart
1176,3,TBD,12/27/2023,Telaid,1/8/2024,Hobart
1396,3,TBD,8/30/2023,Telaid,8/31/2023,Hobart
1267,3,TBD,12/28/2023,Telaid,1/8/2024,Hobart
1799,4,TBD,8/31/2023,Telaid,9/1/2023,Hobart
1776,3,TBD,8/16/2023,Telaid,8/17/2023,Hobart
910,3,TBD,7/16/2023,Telaid,7/17/2023,Hobart
1635,3,TBD,7/23/2023,Telaid,7/24/2023,Hobart
1678,3,TBD,7/31/2023,Telaid,8/1/2023,Hobart
1276,3,TBD,9/14/2023,Telaid,9/15/2023,Hobart
2452,3,TBD,8/21/2023,Telaid,8/22/2023,Hobart
1650,3,TBD,8/24/2023,Telaid,8/25/2023,Hobart
1012,3,TBD,8/13/2023,Telaid,8/14/2023,Hobart
1588,4,TBD,10/19/2023,Telaid,1/0/1900,Hobart
1692,3,TBD,9/18/2023,Telaid,9/19/2023,Hobart
1879,4,TBD,10/22/2023,Telaid,1/0/1900,Hobart
2032,3,TBD,10/26/2023,Telaid,1/0/1900,Hobart
1574,3,TBD,10/19/2023,Telaid,1/0/1900,Hobart
1600,4,TBD,10/26/2023,Telaid,1/0/1900,Hobart
1989,3,TBD,10/30/2023,Telaid,1/0/1900,Hobart
1624,3,TBD,10/22/2023,Telaid,1/0/1900,Hobart
1660,4,TBD,10/24/2023,Telaid,1/0/1900,Hobart
1563,3,TBD,10/23/2023,Telaid,1/0/1900,Hobart
1815,3,TBD,9/27/2023,Telaid,9/28/2023,Hobart
2277,3,TBD,10/4/2023,Telaid,10/5/2023,Hobart
2117,3,TBD,9/14/2023,Telaid,9/15/2023,Hobart
1983,3,TBD,9/24/2023,Telaid,9/25/2023,Hobart
1789,4,TBD,8/7/2023,Telaid,8/8/2023,Hobart
1554,4,TBD,8/8/2023,Telaid,8/9/2023,Hobart
2048,3,TBD,8/23/2023,Telaid,8/24/2023,Hobart
1704,3,TBD,8/20/2023,Telaid,8/21/2023,Hobart
1651,3,TBD,8/27/2023,Telaid,8/28/2023,Hobart
2464,4,TBD,8/13/2023,Telaid,8/14/2023,Hobart
1881,3,TBD,7/20/2023,Telaid,7/21/2023,Hobart
2457,3,TBD,8/1/2023,Telaid,8/2/2023,Hobart
1988,3,TBD,7/12/2023,Telaid,7/13/2023,Hobart
1903,4,TBD,7/9/2023,Telaid,7/17/2023,Hobart
1760,3,TBD,7/31/2023,Telaid,8/1/2023,Hobart
2053,3,TBD,11/7/2023,Telaid,1/0/1900,Hobart
1630,3,TBD,11/5/2023,Telaid,1/0/1900,Hobart
1575,4,TBD,11/8/2023,Telaid,1/0/1900,Hobart
2253,3,TBD,8/29/2023,Telaid,8/30/2023,Hobart
2479,3,TBD,8/28/2023,Telaid,8/29/2023,Hobart
1700,4,TBD,9/19/2023,Telaid,9/20/2023,Hobart
2077,3,TBD,9/25/2023,Telaid,9/26/2023,Hobart
2245,3,TBD,10/30/2023,Telaid,1/0/1900,Hobart
2094,3,TBD,9/26/2023,Telaid,9/27/2023,Hobart
1899,4,TBD,7/24/2023,Telaid,7/25/2023,Hobart
1853,3,TBD,9/21/2023,Telaid,9/22/2023,Hobart
1747,3,TBD,9/20/2023,Telaid,9/21/2023,Hobart
2028,3,TBD,7/25/2023,Telaid,7/26/2023,Hobart
2242,3,TBD,10/29/2023,Telaid,1/0/1900,Hobart
2218,3,TBD,9/27/2023,Telaid,9/28/2023,Hobart
2249,4,TBD,11/15/2023,Telaid,1/0/1900,Hobart
2469,3,TBD,11/13/2023,Telaid,1/0/1900,Hobart
1772,3,TBD,9/24/2023,Telaid,9/25/2023,Hobart
2477,3,TBD,10/1/2023,Telaid,10/2/2023,Hobart
1880,3,TBD,10/2/2023,Telaid,10/3/2023,Hobart
2320,3,TBD,10/16/2023,Telaid,1/0/1900,Hobart
1834,4,TBD,9/28/2023,Telaid,9/29/2023,Hobart
2069,3,TBD,9/27/2023,Telaid,9/28/2023,Hobart
2325,4,TBD,11/21/2023,Telaid,1/0/1900,Hobart
2196,3,TBD,11/19/2023,Telaid,1/0/1900,Hobart
2016,4,TBD,8/31/2023,Telaid,9/1/2023,Hobart
2007,3,TBD,7/17/2023,Telaid,7/18/2023,Hobart
1947,3,TBD,8/27/2023,Telaid,8/28/2023,Hobart
2187,3,TBD,7/13/2023,Telaid,9/19/2023,Hobart
1889,3,TBD,8/16/2023,Telaid,10/11/2023,Hobart
2492,3,TBD,8/14/2023,Telaid,9/14/2023,Hobart
2006,3,TBD,8/20/2023,Telaid,9/13/2023,Hobart
1870,3,TBD,8/21/2023,Telaid,8/11/2023,Hobart
2476,4,TBD,8/17/2023,Telaid,8/25/2023,Hobart
1817,4,TBD,8/13/2023,Telaid,8/1/2023,Hobart
1925,3,TBD,10/3/2023,Telaid,9/26/2023,Hobart
2075,3,TBD,10/23/2023,Telaid,9/11/2023,Hobart
1775,3,TBD,10/29/2023,Telaid,7/18/2023,Hobart
2243,3,TBD,10/22/2023,Telaid,9/21/2023,Hobart
940,3,780466110049; 780466111023; 780466111181; 780466111803,6/21/2023,Telaid,7/11/2023,Mettler - Toledo
421,3,TBD,8/15/2023,Telaid,8/22/2023,Mettler - Toledo
972,3,TBD,10/5/2023,Telaid,10/12/2023,Mettler - Toledo
2226,2,TBD,9/28/2023,Telaid,9/29/2023,Hobart
2251,3,TBD,9/14/2023,Telaid,9/15/2023,Hobart
998,2,TBD,9/21/2023,Telaid,7/17/2023,Hobart
2442,2,TBD,8/8/2023,Telaid,8/7/2023,Hobart
500,3,TBD,8/13/2023,Telaid,8/18/2023,Mettler - Toledo
512,4,TBD,8/14/2023,Telaid,8/21/2023,Mettler - Toledo
2201,4,TBD,8/17/2023,Telaid,8/24/2023,Mettler - Toledo
964,3,TBD,8/15/2023,Telaid,8/22/2023,Mettler - Toledo
1015,4,TBD,8/16/2023,Telaid,8/23/2023,Mettler - Toledo
508,3,TBD,12/6/2023,Telaid,12/13/2023,Mettler - Toledo
1154,3,TBD,10/8/2023,Telaid,10/13/2023,Mettler - Toledo
1126,3,TBD,11/19/2023,Telaid,11/24/2023,Mettler - Toledo
1198,3,TBD,12/21/2023,Telaid,12/28/2023,Mettler - Toledo
2395,3,TBD,8/16/2023,Telaid,8/23/2023,Mettler - Toledo
1981,4,TBD,8/16/2023,Telaid,9/19/2023,Hobart
1985,4,TBD,8/29/2023,Telaid,7/6/2023,Hobart
2025,3,TBD,9/18/2023,Telaid,8/14/2023,Hobart
1840,3,TBD,9/19/2023,Telaid,8/10/2023,Hobart
2486,3,TBD,9/10/2023,Telaid,7/13/2023,Hobart
2487,2,TBD,7/19/2023,Telaid,7/20/2023,Hobart
2393,3,TBD,10/23/2023,Telaid,10/30/2023,Mettler - Toledo
2394,3,TBD,10/10/2023,Telaid,10/17/2023,Mettler - Toledo
2468,2,TBD,8/29/2023,Telaid,9/12/2023,Hobart
2433,2,TBD,9/5/2023,Telaid,9/12/2023,Mettler - Toledo
1296,3,TBD,10/31/2023,Telaid,11/7/2023,Mettler - Toledo
1041,3,TBD,11/1/2023,Telaid,11/8/2023,Mettler - Toledo
1000,3,TBD,10/5/2023,Telaid,10/12/2023,Mettler - Toledo
