STORE_NBR,ITEM_NBR,ITEM1_DESC,CURRENT_RTL
5027,675625453,HELLO KITTY CRY ER,8.88
5027,675625455,HELLOKITTY EAR SET,7.88
5027,675562685,HELLOKITTY SCRUNCHIE,7.88
5027,675562014,HELLOKITTY PLSH KYCH,9.88
5027,675562002,SNOOPY BFF KEYCHAIN,8.88
5027,675562006,CINNAMOROLL KEYCHN,9.88
5027,675562133,HELLO KITTY CHRM BRC,8.88
5027,675562121,HELLO KITTY PD/ER,7.88
5027,675562016,MYMELODY PLUSH KEYCH,9.88
5027,675562097,KUROMI HOOP EARRING,7.88
5027,675625473,HELLO KITTY CH BRC,8.88
5027,675677758,HELLOKITTY BFF KEYCH,9.88
5027,675562010,HELLOKITTY KEYCH BAG,9.88
5027,675677756,STITCH KEYCHAIN BAG,9.88
5028,675562076,HELLO KITTY BFF PDS,8.88
5028,675562011,HKITTY/MYMELDY KEYCH,9.88
5028,675677758,HELLOKITTY BFF KEYCH,9.88
5028,675625455,HELLOKITTY EAR SET,7.88
5028,675562121,HELLO KITTY PD/ER,7.88
5028,675562002,SNOOPY BFF KEYCHAIN,8.88
5028,675562524,STITCH BOW CLIP SET,3
5028,675625473,HELLO KITTY CH BRC,8.88
5028,675691424,STITCH TRAVEL POUCH,9.88
5028,675677756,STITCH KEYCHAIN BAG,9.88
5028,675562019,STITCH BRUSH KEYCH,7.88
5065,675562133,HELLO KITTY CHRM BRC,8.88
5065,675562006,CINNAMOROLL KEYCHN,9.88
5065,675562019,STITCH BRUSH KEYCH,7.88
5065,675562357,JACK PLUSH KEYCHAIN,9.88
5079,675677761,JACK NBC KEYCHAIN,8.88
5079,675562016,MYMELODY PLUSH KEYCH,9.88
5089,675562357,JACK PLUSH KEYCHAIN,9.88
5089,675562001,STITCH/ANGEL KEYCHN,8.88
5089,675562083,STITCH CRYSTAL PEND,3
5089,675562076,HELLO KITTY BFF PDS,8.88
5089,676395403,SNOOPY KEYCHAIN,8.88
5089,675562005,STITCH/ANGEL KEYCHN,9.88
5089,675562010,HELLOKITTY KEYCH BAG,9.88
5089,675562123,HELLOKITTY HRT PD/ER,7.88
5105,675625455,HELLOKITTY EAR SET,7.88
5105,675677756,STITCH KEYCHAIN BAG,9.88
5105,675562099,HELLO KITTY CRYS ER,8.88
5105,675562001,STITCH/ANGEL KEYCHN,8.88
5105,675562097,KUROMI HOOP EARRING,7.88
5105,675562064,STITCH/ANGEL BFF PD,8.88
5105,675562057,HKITTY CRYSTAL PD,8.88
5105,675677762,KUROMI PLUSH KEYCH,9.88
5105,675562121,HELLO KITTY PD/ER,7.88
5105,675562123,HELLOKITTY HRT PD/ER,7.88
5105,675561998,CHEER BEAR KEYCHAIN,8.88
5105,675562075,HELLO KITTY BFF PDS,8.88
5105,675562006,CINNAMOROLL KEYCHN,9.88
5105,675562010,HELLOKITTY KEYCH BAG,9.88
5118,675625473,HELLO KITTY CH BRC,8.88
5118,675562099,HELLO KITTY CRYS ER,8.88
5118,675562133,HELLO KITTY CHRM BRC,8.88
5118,675562075,HELLO KITTY BFF PDS,8.88
5118,675562100,HELLO KITTY EAR 3PR,7.88
5118,675562002,SNOOPY BFF KEYCHAIN,8.88
5118,675562028,HELLOKITTY BFF KEYCH,9.88
5118,675562064,STITCH/ANGEL BFF PD,8.88
5118,675625455,HELLOKITTY EAR SET,7.88
5118,675562076,HELLO KITTY BFF PDS,8.88
5118,675677762,KUROMI PLUSH KEYCH,9.88
5118,675562011,HKITTY/MYMELDY KEYCH,9.88
5118,675562001,STITCH/ANGEL KEYCHN,8.88
5118,675562123,HELLOKITTY HRT PD/ER,7.88
5118,675561998,CHEER BEAR KEYCHAIN,8.88
5118,675562014,HELLOKITTY PLSH KYCH,9.88
5118,675562016,MYMELODY PLUSH KEYCH,9.88
5118,675562097,KUROMI HOOP EARRING,7.88
5118,675562821,HKITTY/KEROPPI KYCH,8.88
5118,675562006,CINNAMOROLL KEYCHN,9.88
5118,675562005,STITCH/ANGEL KEYCHN,9.88
5118,675562057,HKITTY CRYSTAL PD,8.88
5118,675562010,HELLOKITTY KEYCH BAG,9.88
5118,675562121,HELLO KITTY PD/ER,7.88
5118,675677756,STITCH KEYCHAIN BAG,9.88
5127,675562021,STITCH DIARY KEYCH,9.88
5127,675562064,STITCH/ANGEL BFF PD,8.88
5127,675562100,HELLO KITTY EAR 3PR,7.88
5127,675677762,KUROMI PLUSH KEYCH,9.88
5127,675562123,HELLOKITTY HRT PD/ER,7.88
5127,675562028,HELLOKITTY BFF KEYCH,9.88
5127,675562001,STITCH/ANGEL KEYCHN,8.88
5127,675562097,KUROMI HOOP EARRING,7.88
5127,675625455,HELLOKITTY EAR SET,7.88
5127,676314867,HELLOKITTY CLIP 4PC,7.88
5127,675562006,CINNAMOROLL KEYCHN,9.88
5127,675562010,HELLOKITTY KEYCH BAG,9.88
5127,675562121,HELLO KITTY PD/ER,7.88
5127,675625465,DEADPL/WLVERNE BFFPD,8.88
5127,675562685,HELLOKITTY SCRUNCHIE,7.88
5127,675561998,CHEER BEAR KEYCHAIN,8.88
5127,675562014,HELLOKITTY PLSH KYCH,9.88
5127,675562009,HKITTY POMPOM KEYCH,9.88
5127,675562016,MYMELODY PLUSH KEYCH,9.88
5127,675562002,SNOOPY BFF KEYCHAIN,8.88
5127,675562005,STITCH/ANGEL KEYCHN,9.88
5127,675562357,JACK PLUSH KEYCHAIN,9.88
5127,675562591,STITCH CLIP SET 6PCS,7.88
5127,675562083,STITCH CRYSTAL PEND,8.88
5127,675677758,HELLOKITTY BFF KEYCH,9.88
5127,675677756,STITCH KEYCHAIN BAG,9.88
5203,675677761,JACK NBC KEYCHAIN,8.88
5232,675562021,STITCH DIARY KEYCH,9.88
5232,675677758,HELLOKITTY BFF KEYCH,9.88
5236,675625455,HELLOKITTY EAR SET,7.88
5236,675562005,STITCH/ANGEL KEYCHN,9.88
5236,675562028,HELLOKITTY BFF KEYCH,9.88
5236,675562076,HELLO KITTY BFF PDS,8.88
5236,675562099,HELLO KITTY CRYS ER,8.88
5236,675562121,HELLO KITTY PD/ER,7.88
5276,675562002,SNOOPY BFF KEYCHAIN,8.88
5276,675562001,STITCH/ANGEL KEYCHN,8.88
5276,675562028,HELLOKITTY BFF KEYCH,9.88
5280,676395403,SNOOPY KEYCHAIN,8.88
5280,675677761,JACK NBC KEYCHAIN,8.88
5325,675562016,MYMELODY PLUSH KEYCH,9.88
5325,675562007,KUROMI KEYCHAIN,8.88
5325,675562042,ANGEL KEYCHAIN,8.88
5325,675562019,STITCH BRUSH KEYCH,7.88
5355,675625473,HELLO KITTY CH BRC,8.88
5355,675562016,MYMELODY PLUSH KEYCH,9.88
5355,675562097,KUROMI HOOP EARRING,7.88
5355,675562821,HKITTY/KEROPPI KYCH,8.88
5355,675562019,STITCH BRUSH KEYCH,7.88
5355,675562133,HELLO KITTY CHRM BRC,8.88
5355,675562011,HKITTY/MYMELDY KEYCH,9.88
5355,675562009,HKITTY POMPOM KEYCH,9.88
5355,675677757,POOH KEYCHAIN,8.88
5355,675561998,CHEER BEAR KEYCHAIN,8.88
5355,675562064,STITCH/ANGEL BFF PD,8.88
5355,675562005,STITCH/ANGEL KEYCHN,9.88
5355,675562121,HELLO KITTY PD/ER,7.88
5355,675562014,HELLOKITTY PLSH KYCH,9.88
5355,675562010,HELLOKITTY KEYCH BAG,9.88
5355,675677756,STITCH KEYCHAIN BAG,9.88
5355,675562123,HELLOKITTY HRT PD/ER,7.88
5355,675562075,HELLO KITTY BFF PDS,8.88
5355,675562006,CINNAMOROLL KEYCHN,9.88
5355,675625455,HELLOKITTY EAR SET,7.88
5355,675562001,STITCH/ANGEL KEYCHN,8.88
5360,675562083,STITCH CRYSTAL PEND,6
5376,675562002,SNOOPY BFF KEYCHAIN,8.88
5376,675625455,HELLOKITTY EAR SET,7.88
5379,675677761,JACK NBC KEYCHAIN,8.88
5379,675562075,HELLO KITTY BFF PDS,8.88
5379,675562028,HELLOKITTY BFF KEYCH,9.88
5379,675562064,STITCH/ANGEL BFF PD,8.88
5379,675562005,STITCH/ANGEL KEYCHN,9.88
5379,675562821,HKITTY/KEROPPI KYCH,8.88
5379,675677756,STITCH KEYCHAIN BAG,9.88
5379,675562099,HELLO KITTY CRYS ER,8.88
5379,675562006,CINNAMOROLL KEYCHN,9.88
5379,675562100,HELLO KITTY EAR 3PR,7.88
5379,675625455,HELLOKITTY EAR SET,7.88
5379,675562001,STITCH/ANGEL KEYCHN,8.88
5379,675562123,HELLOKITTY HRT PD/ER,7.88
5379,675561998,CHEER BEAR KEYCHAIN,8.88
5379,675562014,HELLOKITTY PLSH KYCH,9.88
5379,675562016,MYMELODY PLUSH KEYCH,9.88
5379,675677760,SPIDERMAN BKPCK KYCH,9.88
5379,675562097,KUROMI HOOP EARRING,7.88
5379,675562057,HKITTY CRYSTAL PD,8.88
5379,675562010,HELLOKITTY KEYCH BAG,9.88
5379,675562121,HELLO KITTY PD/ER,7.88
5381,675562685,HELLOKITTY SCRUNCHIE,7.88
5381,675562011,HKITTY/MYMELDY KEYCH,9.88
5381,675562001,STITCH/ANGEL KEYCHN,8.88
5381,675562121,HELLO KITTY PD/ER,7.88
5381,675562076,HELLO KITTY BFF PDS,8.88
5381,675562028,HELLOKITTY BFF KEYCH,9.88
5381,675562064,STITCH/ANGEL BFF PD,8.88
5381,675677758,HELLOKITTY BFF KEYCH,9.88
5381,675562010,HELLOKITTY KEYCH BAG,9.88
5381,675561998,CHEER BEAR KEYCHAIN,8.88
5381,675562002,SNOOPY BFF KEYCHAIN,8.88
5381,675562021,STITCH DIARY KEYCH,9.88
5381,675562075,HELLO KITTY BFF PDS,8.88
5381,675562005,STITCH/ANGEL KEYCHN,9.88
5381,675625455,HELLOKITTY EAR SET,7.88
5381,675562133,HELLO KITTY CHRM BRC,8.88
5381,675562014,HELLOKITTY PLSH KYCH,9.88
5381,675562100,HELLO KITTY EAR 3PR,7.88
5381,675625453,HELLO KITTY CRY ER,8.88
5381,675562057,HKITTY CRYSTAL PD,8.88
5381,675562097,KUROMI HOOP EARRING,7.88
5381,675562006,CINNAMOROLL KEYCHN,9.88
5381,675625473,HELLO KITTY CH BRC,8.88
5381,675562591,STITCH CLIP SET 6PCS,7.88
5381,675677756,STITCH KEYCHAIN BAG,9.88
5386,675562524,STITCH BOW CLIP SET,8.88
5386,675562076,HELLO KITTY BFF PDS,8.88
5386,675562121,HELLO KITTY PD/ER,7.88
5389,675625455,HELLOKITTY EAR SET,7.88
5389,675677762,KUROMI PLUSH KEYCH,9.88
5389,675562021,STITCH DIARY KEYCH,9.88
5389,675562685,HELLOKITTY SCRUNCHIE,7.88
5389,675562821,HKITTY/KEROPPI KYCH,8.88
5389,675562097,KUROMI HOOP EARRING,7.88
5389,675677756,STITCH KEYCHAIN BAG,9.88
5389,675562014,HELLOKITTY PLSH KYCH,9.88
5389,675562006,CINNAMOROLL KEYCHN,9.88
5389,675562357,JACK PLUSH KEYCHAIN,9.88
5389,675562011,HKITTY/MYMELDY KEYCH,9.88
5389,675677758,HELLOKITTY BFF KEYCH,9.88
5389,675562002,SNOOPY BFF KEYCHAIN,8.88
5389,675625473,HELLO KITTY CH BRC,8.88
5389,675562005,STITCH/ANGEL KEYCHN,9.88
5398,675562005,STITCH/ANGEL KEYCHN,9.88
5398,675562001,STITCH/ANGEL KEYCHN,8.88
5398,675562009,HKITTY POMPOM KEYCH,9.88
5398,675562097,KUROMI HOOP EARRING,7.88
5398,675562821,HKITTY/KEROPPI KYCH,8.88
5398,675562064,STITCH/ANGEL BFF PD,8.88
5398,675562591,STITCH CLIP SET 6PCS,7.88
5398,675562010,HELLOKITTY KEYCH BAG,9.88
5398,675677756,STITCH KEYCHAIN BAG,9.88
5398,675677762,KUROMI PLUSH KEYCH,9.88
5398,675562028,HELLOKITTY BFF KEYCH,9.88
5398,675562057,HKITTY CRYSTAL PD,8.88
5398,675562685,HELLOKITTY SCRUNCHIE,7.88
5398,676314867,HELLOKITTY CLIP 4PC,7.88
5398,675625465,DEADPL/WLVERNE BFFPD,8.88
5398,675677758,HELLOKITTY BFF KEYCH,9.88
5398,675562002,SNOOPY BFF KEYCHAIN,8.88
5398,675562021,STITCH DIARY KEYCH,9.88
5398,675562121,HELLO KITTY PD/ER,7.88
5403,675562016,MYMELODY PLUSH KEYCH,9.88
5403,675677760,SPIDERMAN BKPCK KYCH,9.88
5403,675562097,KUROMI HOOP EARRING,7.88
5403,675562042,ANGEL KEYCHAIN,8.88
5403,675625465,DEADPL/WLVERNE BFFPD,8.88
5403,675562009,HKITTY POMPOM KEYCH,9.88
5403,675562014,HELLOKITTY PLSH KYCH,9.88
5403,675562685,HELLOKITTY SCRUNCHIE,7.88
5403,675562005,STITCH/ANGEL KEYCHN,9.88
5411,675562002,SNOOPY BFF KEYCHAIN,8.88
5411,675677761,JACK NBC KEYCHAIN,8.88
5411,675562075,HELLO KITTY BFF PDS,8.88
5411,675561998,CHEER BEAR KEYCHAIN,8.88
5411,675562099,HELLO KITTY CRYS ER,8.88
5411,675562123,HELLOKITTY HRT PD/ER,7.88
5411,675562097,KUROMI HOOP EARRING,7.88
5411,675625473,HELLO KITTY CH BRC,8.88
5411,675677756,STITCH KEYCHAIN BAG,9.88
5411,675562076,HELLO KITTY BFF PDS,8.88
5411,675562028,HELLOKITTY BFF KEYCH,9.88
5411,675562100,HELLO KITTY EAR 3PR,7.88
5411,675562057,HKITTY CRYSTAL PD,8.88
5411,675562010,HELLOKITTY KEYCH BAG,9.88
5411,675625455,HELLOKITTY EAR SET,7.88
5411,675677762,KUROMI PLUSH KEYCH,9.88
5411,675562001,STITCH/ANGEL KEYCHN,8.88
5411,675562014,HELLOKITTY PLSH KYCH,9.88
5411,675562016,MYMELODY PLUSH KEYCH,9.88
5411,675562821,HKITTY/KEROPPI KYCH,8.88
5411,675562064,STITCH/ANGEL BFF PD,8.88
5411,675562006,CINNAMOROLL KEYCHN,9.88
5411,675562005,STITCH/ANGEL KEYCHN,9.88
5411,675562133,HELLO KITTY CHRM BRC,8.88
5411,675562121,HELLO KITTY PD/ER,7.88
5448,676395403,SNOOPY KEYCHAIN,8.88
5448,675562064,STITCH/ANGEL BFF PD,8.88
5461,675562001,STITCH/ANGEL KEYCHN,8.88
5461,675562014,HELLOKITTY PLSH KYCH,9.88
5461,675677760,SPIDERMAN BKPCK KYCH,9.88
5461,675562005,STITCH/ANGEL KEYCHN,9.88
5461,675562057,HKITTY CRYSTAL PD,8.88
5461,675677758,HELLOKITTY BFF KEYCH,9.88
5461,675562685,HELLOKITTY SCRUNCHIE,7.88
5461,675562002,SNOOPY BFF KEYCHAIN,8.88
5461,675562075,HELLO KITTY BFF PDS,8.88
5461,675562010,HELLOKITTY KEYCH BAG,9.88
5461,675677756,STITCH KEYCHAIN BAG,9.88
5461,675561998,CHEER BEAR KEYCHAIN,8.88
5461,675562821,HKITTY/KEROPPI KYCH,8.88
5461,675562021,STITCH DIARY KEYCH,9.88
5461,675562006,CINNAMOROLL KEYCHN,9.88
5461,675625473,HELLO KITTY CH BRC,8.88
5461,675562133,HELLO KITTY CHRM BRC,8.88
5472,675562011,HKITTY/MYMELDY KEYCH,9.88
5472,675562014,HELLOKITTY PLSH KYCH,9.88
5472,675625473,HELLO KITTY CH BRC,8.88
5472,675562076,HELLO KITTY BFF PDS,8.88
5472,675625465,DEADPL/WLVERNE BFFPD,8.88
5481,675625453,HELLO KITTY CRY ER,8.88
5481,675625455,HELLOKITTY EAR SET,7.88
5481,675562133,HELLO KITTY CHRM BRC,8.88
5481,675562121,HELLO KITTY PD/ER,7.88
5481,675562097,KUROMI HOOP EARRING,7.88
5481,675562021,STITCH DIARY KEYCH,9.88
5481,675562006,CINNAMOROLL KEYCHN,9.88
5481,675562005,STITCH/ANGEL KEYCHN,9.88
5481,675562357,JACK PLUSH KEYCHAIN,9.88
5481,675677758,HELLOKITTY BFF KEYCH,9.88
5481,675562685,HELLOKITTY SCRUNCHIE,7.88
5481,675625473,HELLO KITTY CH BRC,8.88
5481,675677756,STITCH KEYCHAIN BAG,9.88
5489,675562006,CINNAMOROLL KEYCHN,9.88
5489,675562100,HELLO KITTY EAR 3PR,7.88
5489,675562057,HKITTY CRYSTAL PD,8.88
5489,675562011,HKITTY/MYMELDY KEYCH,9.88
5489,675625455,HELLOKITTY EAR SET,7.88
5489,675562121,HELLO KITTY PD/ER,7.88
5489,675625473,HELLO KITTY CH BRC,8.88
5489,675562005,STITCH/ANGEL KEYCHN,9.88
5489,675562076,HELLO KITTY BFF PDS,8.88
5489,675562001,STITCH/ANGEL KEYCHN,8.88
5489,675562097,KUROMI HOOP EARRING,7.88
5489,675562133,HELLO KITTY CHRM BRC,8.88
5497,675562099,HELLO KITTY CRYS ER,8.88
5497,675562100,HELLO KITTY EAR 3PR,7.88
5497,675677762,KUROMI PLUSH KEYCH,9.88
5497,675562001,STITCH/ANGEL KEYCHN,8.88
5497,675562075,HELLO KITTY BFF PDS,8.88
5497,675562005,STITCH/ANGEL KEYCHN,9.88
5497,675562057,HKITTY CRYSTAL PD,8.88
5497,675625455,HELLOKITTY EAR SET,7.88
5497,676314867,HELLOKITTY CLIP 4PC,7.88
5497,675562002,SNOOPY BFF KEYCHAIN,8.88
5497,675562014,HELLOKITTY PLSH KYCH,9.88
5497,675562009,HKITTY POMPOM KEYCH,9.88
5497,675562097,KUROMI HOOP EARRING,7.88
5497,675562357,JACK PLUSH KEYCHAIN,9.88
5497,675562121,HELLO KITTY PD/ER,7.88
5497,675625465,DEADPL/WLVERNE BFFPD,8.88
5497,675677758,HELLOKITTY BFF KEYCH,9.88
5499,675562001,STITCH/ANGEL KEYCHN,8.88
5499,675562821,HKITTY/KEROPPI KYCH,8.88
5499,675677762,KUROMI PLUSH KEYCH,9.88
5499,675562123,HELLOKITTY HRT PD/ER,7.88
5499,675562099,HELLO KITTY CRYS ER,8.88
5499,675562064,STITCH/ANGEL BFF PD,8.88
5499,675562005,STITCH/ANGEL KEYCHN,9.88
5499,675561998,CHEER BEAR KEYCHAIN,8.88
5499,675562075,HELLO KITTY BFF PDS,8.88
5629,675562014,HELLOKITTY PLSH KYCH,9.88
5629,675562001,STITCH/ANGEL KEYCHN,8.88
5629,675562021,STITCH DIARY KEYCH,9.88
5629,675562010,HELLOKITTY KEYCH BAG,9.88
5629,675562685,HELLOKITTY SCRUNCHIE,7.88
5629,675562016,MYMELODY PLUSH KEYCH,9.88
5629,675562005,STITCH/ANGEL KEYCHN,9.88
5629,675562076,HELLO KITTY BFF PDS,8.88
5629,675562100,HELLO KITTY EAR 3PR,7.88
5629,675562133,HELLO KITTY CHRM BRC,8.88
5629,675562011,HKITTY/MYMELDY KEYCH,9.88
5629,675625473,HELLO KITTY CH BRC,8.88
5629,675677758,HELLOKITTY BFF KEYCH,9.88
5629,675562002,SNOOPY BFF KEYCHAIN,8.88
5629,675562357,JACK PLUSH KEYCHAIN,9.88
5629,675562097,KUROMI HOOP EARRING,7.88
5629,675562121,HELLO KITTY PD/ER,7.88
5629,675677756,STITCH KEYCHAIN BAG,9.88
5727,675562591,STITCH CLIP SET 6PCS,7.88
5727,675562014,HELLOKITTY PLSH KYCH,9.88
5727,675562019,STITCH BRUSH KEYCH,7.88
5727,675562028,HELLOKITTY BFF KEYCH,9.88
5727,675562021,STITCH DIARY KEYCH,9.88
5727,675562100,HELLO KITTY EAR 3PR,7.88
5727,675562010,HELLOKITTY KEYCH BAG,9.88
5727,675562064,STITCH/ANGEL BFF PD,8.88
5727,675562099,HELLO KITTY CRYS ER,8.88
5727,676314867,HELLOKITTY CLIP 4PC,7.88
5727,675562097,KUROMI HOOP EARRING,7.88
5727,675562821,HKITTY/KEROPPI KYCH,8.88
5727,675562005,STITCH/ANGEL KEYCHN,9.88
5727,675562057,HKITTY CRYSTAL PD,8.88
5727,675677758,HELLOKITTY BFF KEYCH,9.88
5727,675677756,STITCH KEYCHAIN BAG,9.88
5727,675562685,HELLOKITTY SCRUNCHIE,7.88
5727,675677760,SPIDERMAN BKPCK KYCH,9.88
5727,675562006,CINNAMOROLL KEYCHN,9.88
5727,675625473,HELLO KITTY CH BRC,8.88
5727,675625465,DEADPL/WLVERNE BFFPD,8.88
5727,675562083,STITCH CRYSTAL PEND,8.88
5727,675562524,STITCH BOW CLIP SET,8.88
5727,675562001,STITCH/ANGEL KEYCHN,8.88
5727,675562075,HELLO KITTY BFF PDS,8.88
5727,675562357,JACK PLUSH KEYCHAIN,9.88
5727,675625453,HELLO KITTY CRY ER,8.88
5761,675562002,SNOOPY BFF KEYCHAIN,8.88
5761,675677762,KUROMI PLUSH KEYCH,9.88
5761,675562014,HELLOKITTY PLSH KYCH,9.88
5761,675562097,KUROMI HOOP EARRING,7.88
5761,675562821,HKITTY/KEROPPI KYCH,8.88
5761,675625455,HELLOKITTY EAR SET,7.88
5761,675562099,HELLO KITTY CRYS ER,8.88
5761,675562009,HKITTY POMPOM KEYCH,9.88
5761,675562123,HELLOKITTY HRT PD/ER,7.88
5761,675562016,MYMELODY PLUSH KEYCH,9.88
5761,675562005,STITCH/ANGEL KEYCHN,9.88
5766,675562021,STITCH DIARY KEYCH,9.88
5766,675677757,POOH KEYCHAIN,8.88
5766,675562002,SNOOPY BFF KEYCHAIN,8.88
5766,675562057,HKITTY CRYSTAL PD,8.88
5766,675562014,HELLOKITTY PLSH KYCH,9.88
5766,675562075,HELLO KITTY BFF PDS,8.88
5766,675625453,HELLO KITTY CRY ER,8.88
5766,675562010,HELLOKITTY KEYCH BAG,9.88
5766,675562133,HELLO KITTY CHRM BRC,8.88
5766,675562821,HKITTY/KEROPPI KYCH,8.88
5766,675562011,HKITTY/MYMELDY KEYCH,9.88
5766,675562097,KUROMI HOOP EARRING,7.88
5766,675562005,STITCH/ANGEL KEYCHN,9.88
5766,675562357,JACK PLUSH KEYCHAIN,9.88
5766,675562100,HELLO KITTY EAR 3PR,7.88
5766,675625473,HELLO KITTY CH BRC,8.88
5766,675562121,HELLO KITTY PD/ER,7.88
5766,675677756,STITCH KEYCHAIN BAG,9.88
5768,675562123,HELLOKITTY HRT PD/ER,7.88
5768,675562121,HELLO KITTY PD/ER,7.88
5768,675562099,HELLO KITTY CRYS ER,8.88
5768,675562100,HELLO KITTY EAR 3PR,7.88
5768,675562019,STITCH BRUSH KEYCH,7.88
5768,675625455,HELLOKITTY EAR SET,7.88
5779,675562821,HKITTY/KEROPPI KYCH,8.88
5779,675562028,HELLOKITTY BFF KEYCH,9.88
5779,675562099,HELLO KITTY CRYS ER,8.88
5779,675562064,STITCH/ANGEL BFF PD,8.88
5779,675625455,HELLOKITTY EAR SET,7.88
5779,675562075,HELLO KITTY BFF PDS,8.88
5779,675562010,HELLOKITTY KEYCH BAG,9.88
5779,675677762,KUROMI PLUSH KEYCH,9.88
5779,675562011,HKITTY/MYMELDY KEYCH,5
5779,675562001,STITCH/ANGEL KEYCHN,8.88
5779,675562123,HELLOKITTY HRT PD/ER,7.88
5779,675561998,CHEER BEAR KEYCHAIN,8.88
5779,675562014,HELLOKITTY PLSH KYCH,5
5779,675562009,HKITTY POMPOM KEYCH,9.88
5779,675562016,MYMELODY PLUSH KEYCH,9.88
5779,675562097,KUROMI HOOP EARRING,7.88
5779,675562006,CINNAMOROLL KEYCHN,9.88
5779,675562005,STITCH/ANGEL KEYCHN,9.88
5779,675562591,STITCH CLIP SET 6PCS,7.88
5779,675562057,HKITTY CRYSTAL PD,8.88
5779,675677756,STITCH KEYCHAIN BAG,9.88
5779,675562121,HELLO KITTY PD/ER,7.88
5787,675562001,STITCH/ANGEL KEYCHN,8.88
5787,675562097,KUROMI HOOP EARRING,7.88
5787,675625455,HELLOKITTY EAR SET,7.88
5797,675562016,MYMELODY PLUSH KEYCH,9.88
5797,675562006,CINNAMOROLL KEYCHN,9.88
5797,675562001,STITCH/ANGEL KEYCHN,8.88
5797,675562097,KUROMI HOOP EARRING,7.88
5797,675562005,STITCH/ANGEL KEYCHN,9.88
5797,675562591,STITCH CLIP SET 6PCS,7.88
5806,675562057,HKITTY CRYSTAL PD,8.88
5808,676395403,SNOOPY KEYCHAIN,8.88
5808,675562006,CINNAMOROLL KEYCHN,9.88
5808,675625473,HELLO KITTY CH BRC,8.88
5808,675562057,HKITTY CRYSTAL PD,8.88
5808,675562133,HELLO KITTY CHRM BRC,8.88
5808,675677762,KUROMI PLUSH KEYCH,9.88
5808,675562010,HELLOKITTY KEYCH BAG,9.88
5808,675562021,STITCH DIARY KEYCH,9.88
5808,675562075,HELLO KITTY BFF PDS,8.88
5808,675562005,STITCH/ANGEL KEYCHN,9.88
5808,675677758,HELLOKITTY BFF KEYCH,9.88
5808,675562121,HELLO KITTY PD/ER,7.88
5808,675562011,HKITTY/MYMELDY KEYCH,9.88
5808,675562357,JACK PLUSH KEYCHAIN,9.88
5808,675625453,HELLO KITTY CRY ER,8.88
5808,675562685,HELLOKITTY SCRUNCHIE,7.88
5808,675561998,CHEER BEAR KEYCHAIN,8.88
5808,675677756,STITCH KEYCHAIN BAG,9.88
5808,675562001,STITCH/ANGEL KEYCHN,8.88
5808,675562097,KUROMI HOOP EARRING,7.88
5808,675562100,HELLO KITTY EAR 3PR,7.88
5808,675562002,SNOOPY BFF KEYCHAIN,8.88
5808,675677760,SPIDERMAN BKPCK KYCH,9.88
5808,675562821,HKITTY/KEROPPI KYCH,8.88
5848,675562685,HELLOKITTY SCRUNCHIE,7.88
5848,675562821,HKITTY/KEROPPI KYCH,8.88
5848,675561998,CHEER BEAR KEYCHAIN,8.88
5848,675562591,STITCH CLIP SET 6PCS,7.88
5848,675625473,HELLO KITTY CH BRC,8.88
5848,675562001,STITCH/ANGEL KEYCHN,8.88
5848,675562075,HELLO KITTY BFF PDS,8.88
5848,675562100,HELLO KITTY EAR 3PR,7.88
5848,675562011,HKITTY/MYMELDY KEYCH,9.88
5848,675562097,KUROMI HOOP EARRING,7.88
5848,675562005,STITCH/ANGEL KEYCHN,9.88
5848,675677758,HELLOKITTY BFF KEYCH,9.88
5848,675562076,HELLO KITTY BFF PDS,8.88
5848,675562014,HELLOKITTY PLSH KYCH,9.88
5848,675562021,STITCH DIARY KEYCH,9.88
5848,675562057,HKITTY CRYSTAL PD,8.88
5848,675562133,HELLO KITTY CHRM BRC,8.88
5848,675562121,HELLO KITTY PD/ER,7.88
5848,675677756,STITCH KEYCHAIN BAG,9.88
5848,675562002,SNOOPY BFF KEYCHAIN,8.88
5848,675562064,STITCH/ANGEL BFF PD,8.88
5848,675562006,CINNAMOROLL KEYCHN,9.88
5848,675562357,JACK PLUSH KEYCHAIN,9.88
5848,675562010,HELLOKITTY KEYCH BAG,9.88
5859,675562028,HELLOKITTY BFF KEYCH,9.88
5859,675562357,JACK PLUSH KEYCHAIN,9.88
5859,675625455,HELLOKITTY EAR SET,7.88
5859,675562121,HELLO KITTY PD/ER,7.88
5859,675562076,HELLO KITTY BFF PDS,8.88
5888,675562121,HELLO KITTY PD/ER,7.88
5888,675562007,KUROMI KEYCHAIN,8.88
5888,675562821,HKITTY/KEROPPI KYCH,8.88
5888,675562021,STITCH DIARY KEYCH,9.88
5891,675562005,STITCH/ANGEL KEYCHN,9.88
5891,675562001,STITCH/ANGEL KEYCHN,8.88
5891,675562021,STITCH DIARY KEYCH,9.88
5891,675562075,HELLO KITTY BFF PDS,8.88
5891,675625473,HELLO KITTY CH BRC,8.88
5891,675562076,HELLO KITTY BFF PDS,8.88
5891,675562002,SNOOPY BFF KEYCHAIN,8.88
5891,675562121,HELLO KITTY PD/ER,7.88
5891,675562685,HELLOKITTY SCRUNCHIE,7.88
5891,675562821,HKITTY/KEROPPI KYCH,8.88
5891,675562014,HELLOKITTY PLSH KYCH,9.88
