WeekNumber,STORE_NBR ,ITEM1_DESC,ITEM_NBR3,TY_Projection,LY_UNITS,LLY_UNITS
2,1007,24CT CPCK ASRT BCRM,9873326,6,5,4
2,3485,12CT WHITE CUPCAKES,9804080,4,3,10
2,2263,24CT CPCK ASRT BCRM,9873326,2,1,3
2,532,12CT WHITE CUPCAKES,9804080,33,27,23
2,2690,6CT WHITE CUPCAKES,568472602,5,4,30
2,793,12CT ASRT CUPCAKES,9809315,23,19,61
2,450,6CT WHITE CUPCAKES,568472602,0,0,11
2,547,12CT ASRT CUPCAKES,9809315,76,63,60
2,79,12CT WHITE CUPCAKES,9804080,22,18,11
2,2233,6CT ASRT CUPCAKES,568472664,12,10,12
2,484,12CT WHITE CUPCAKES,9804080,0,0,11
2,5977,6CT ASRT CUPCAKES,568472664,8,6,9
2,944,12CT ASRT CUPCAKES,9809315,56,46,70
2,1830,24CT CPCK ASRT BCRM,9873326,15,12,10
2,3897,24CT CPCK ASRT BCRM,9873326,9,7,29
2,1734,6CT ASRT CUPCAKES,568472664,10,8,13
2,762,6CT ASRT CUPCAKES,568472664,10,8,14
2,3360,6CT ASRT CUPCAKES,568472664,0,0,26
2,2078,12CT CHOC CUPCAKES,9804094,3,2,7
2,2460,12CT WHITE CUPCAKES,9804080,0,0,13
2,6392,12CT ASRT CUPCAKES,9809315,33,27,20
2,512,12CT CHOC CUPCAKES,9804094,45,37,19
2,1190,12CT ASRT CUPCAKES,9809315,36,30,68
2,2250,12CT ASRT CUPCAKES,9809315,33,27,52
2,2124,24CT CPCK ASRT BCRM,9873326,30,25,8
2,3763,24CT CPCK ASRT BCRM,9873326,29,24,13
2,7009,6CT ASRT CUPCAKES,568472664,0,0,7
2,4635,12CT CHOC CUPCAKES,9804094,4,3,5
2,734,12CT ASRT CUPCAKES,9809315,21,17,28
2,5046,12CT ASRT CUPCAKES,9809315,3,2,46
2,1120,24CT CPCK ASRT BCRM,9873326,0,0,4
2,800,12CT ASRT CUPCAKES,9809315,39,32,30
2,1182,6CT WHITE CUPCAKES,568472602,0,0,8
2,1439,12CT CHOC CUPCAKES,9804094,3,2,6
2,306,12CT WHITE CUPCAKES,9804080,22,18,29
2,1427,6CT ASRT CUPCAKES,568472664,11,9,22
2,4195,6CT ASRT CUPCAKES,568472664,18,15,20
2,510,6CT ASRT CUPCAKES,568472664,0,0,30
2,5199,24CT CPCK ASRT BCRM,9873326,6,5,6
2,5029,6CT ASRT CUPCAKES,568472664,0,0,9
2,2693,12CT ASRT CUPCAKES,9809315,30,25,9
2,2354,6CT ASRT CUPCAKES,568472664,5,4,8
2,1344,12CT WHITE CUPCAKES,9804080,5,4,26
2,1890,12CT WHITE CUPCAKES,9804080,8,6,18
2,286,12CT ASRT CUPCAKES,9809315,44,36,30
2,2117,24CT CPCK ASRT BCRM,9873326,2,1,20
2,2933,12CT ASRT CUPCAKES,9809315,26,21,26
2,2874,12CT WHITE CUPCAKES,9804080,40,33,40
2,4594,6CT ASRT CUPCAKES,568472664,0,0,29
2,627,12CT WHITE CUPCAKES,9804080,11,9,12
2,3644,12CT WHITE CUPCAKES,9804080,0,0,4
2,3912,6CT ASRT CUPCAKES,568472664,26,21,54
2,3371,12CT WHITE CUPCAKES,9804080,34,28,32
2,249,12CT ASRT CUPCAKES,9809315,87,72,33
2,227,12CT ASRT CUPCAKES,9809315,23,19,27
2,1316,12CT WHITE CUPCAKES,9804080,10,8,7
2,905,12CT CHOC CUPCAKES,9804094,0,0,2
2,2764,12CT WHITE CUPCAKES,9804080,3,2,27
2,1649,6CT ASRT CUPCAKES,568472664,0,0,12
2,5355,12CT ASRT CUPCAKES,9809315,29,24,12
2,2639,12CT ASRT CUPCAKES,9809315,8,6,17
2,1121,12CT ASRT CUPCAKES,9809315,52,43,45
2,718,12CT WHITE CUPCAKES,9804080,6,5,9
2,5398,12CT WHITE CUPCAKES,9804080,0,0,19
2,1203,12CT ASRT CUPCAKES,9809315,68,56,59
2,3947,12CT ASRT CUPCAKES,9809315,72,60,31
2,1442,6CT ASRT CUPCAKES,568472664,6,5,15
2,4257,6CT ASRT CUPCAKES,568472664,12,10,5
2,2932,12CT ASRT CUPCAKES,9809315,14,11,10
2,856,24CT CPCK ASRT BCRM,9873326,16,13,15
2,5411,12CT WHITE CUPCAKES,9804080,4,3,9
2,736,6CT ASRT CUPCAKES,568472664,8,6,14
2,3250,12CT ASRT CUPCAKES,9809315,45,37,32
2,1370,24CT CPCK ASRT BCRM,9873326,6,5,7
2,2936,12CT WHITE CUPCAKES,9804080,131,109,25
2,1671,12CT ASRT CUPCAKES,9809315,40,33,71
2,1771,12CT ASRT CUPCAKES,9809315,12,10,8
2,3722,12CT ASRT CUPCAKES,9809315,12,10,24
2,2078,12CT ASRT CUPCAKES,9809315,56,46,39
2,2318,12CT ASRT CUPCAKES,9809315,40,33,19
2,4431,6CT WHITE CUPCAKES,568472602,0,0,1
2,1692,6CT ASRT CUPCAKES,568472664,9,7,6
2,307,12CT ASRT CUPCAKES,9809315,17,14,63
2,2821,12CT WHITE CUPCAKES,9804080,9,7,4
2,2764,6CT ASRT CUPCAKES,568472664,5,4,14
2,2795,6CT WHITE CUPCAKES,568472602,6,5,4
2,1967,6CT WHITE CUPCAKES,568472602,5,4,9
2,5420,12CT ASRT CUPCAKES,9809315,74,61,25
2,1799,24CT CPCK ASRT BCRM,9873326,9,7,6
2,1545,12CT WHITE CUPCAKES,9804080,5,4,2
2,1458,12CT ASRT CUPCAKES,9809315,29,24,22
2,5443,12CT ASRT CUPCAKES,9809315,14,11,32
2,5275,12CT ASRT CUPCAKES,9809315,12,10,8
2,2141,6CT ASRT CUPCAKES,568472664,14,11,8
2,1054,12CT WHITE CUPCAKES,9804080,0,0,4
2,555,6CT WHITE CUPCAKES,568472602,0,0,15
2,3535,12CT CHOC CUPCAKES,9804094,2,1,3
2,2516,12CT ASRT CUPCAKES,9809315,12,10,5
2,4557,12CT ASRT CUPCAKES,9809315,21,17,45
2,805,12CT ASRT CUPCAKES,9809315,87,72,38
2,2071,24CT CPCK ASRT BCRM,9873326,4,3,3
2,673,12CT ASRT CUPCAKES,9809315,77,64,65
2,1477,12CT WHITE CUPCAKES,9804080,4,3,9
2,3289,6CT ASRT CUPCAKES,568472664,8,6,24
2,98,12CT ASRT CUPCAKES,9809315,18,15,23
2,592,6CT ASRT CUPCAKES,568472664,6,5,10
2,836,12CT CHOC CUPCAKES,9804094,0,0,1
2,1870,6CT WHITE CUPCAKES,568472602,6,5,6
2,1425,24CT CPCK ASRT BCRM,9873326,17,14,3
2,2231,12CT WHITE CUPCAKES,9804080,2,1,12
2,445,6CT ASRT CUPCAKES,568472664,11,9,20
2,2340,12CT WHITE CUPCAKES,9804080,4,3,5
2,416,6CT ASRT CUPCAKES,568472664,21,17,16
2,369,6CT ASRT CUPCAKES,568472664,0,0,18
2,4253,12CT CHOC CUPCAKES,9804094,0,0,1
2,3283,12CT ASRT CUPCAKES,9809315,47,39,59
2,3751,6CT ASRT CUPCAKES,568472664,18,15,5
2,5173,24CT CPCK ASRT BCRM,9873326,16,13,13
2,1515,12CT ASRT CUPCAKES,9809315,5,4,12
2,90,12CT WHITE CUPCAKES,9804080,9,7,29
2,1225,6CT WHITE CUPCAKES,568472602,0,0,4
2,3748,24CT CPCK ASRT BCRM,9873326,0,0,1
2,2506,6CT WHITE CUPCAKES,568472602,0,0,4
2,1461,6CT WHITE CUPCAKES,568472602,9,7,7
2,744,24CT CPCK ASRT BCRM,9873326,14,11,12
2,1130,12CT ASRT CUPCAKES,9809315,16,13,18
2,1628,12CT CHOC CUPCAKES,9804094,5,4,11
2,1123,12CT CHOC CUPCAKES,9804094,6,5,11
2,3780,12CT ASRT CUPCAKES,9809315,15,12,6
2,1773,12CT ASRT CUPCAKES,9809315,27,22,23
2,2350,12CT CHOC CUPCAKES,9804094,3,2,2
2,1568,12CT WHITE CUPCAKES,9804080,12,10,13
2,635,6CT ASRT CUPCAKES,568472664,0,0,45
2,1154,24CT CPCK ASRT BCRM,9873326,4,3,6
2,3430,24CT CPCK ASRT BCRM,9873326,15,12,14
2,5285,12CT ASRT CUPCAKES,9809315,23,19,28
2,4615,6CT ASRT CUPCAKES,568472664,10,8,13
2,5460,6CT ASRT CUPCAKES,568472664,4,3,6
2,1669,24CT CPCK ASRT BCRM,9873326,11,9,16
2,3078,6CT ASRT CUPCAKES,568472664,21,17,39
2,2566,12CT WHITE CUPCAKES,9804080,10,8,7
2,575,12CT WHITE CUPCAKES,9804080,3,2,6
2,639,12CT WHITE CUPCAKES,9804080,0,0,56
2,2674,12CT CHOC CUPCAKES,9804094,0,0,1
2,5303,12CT ASRT CUPCAKES,9809315,34,28,17
2,1969,12CT WHITE CUPCAKES,9804080,6,5,2
2,4216,12CT ASRT CUPCAKES,9809315,36,30,8
2,110,6CT WHITE CUPCAKES,568472602,24,20,28
2,308,24CT CPCK ASRT BCRM,9873326,45,37,22
2,5127,12CT ASRT CUPCAKES,9809315,32,26,38
2,2443,24CT CPCK ASRT BCRM,9873326,21,17,9
2,5155,12CT ASRT CUPCAKES,9809315,59,49,50
2,1964,6CT ASRT CUPCAKES,568472664,0,0,22
2,2047,24CT CPCK ASRT BCRM,9873326,3,2,4
2,2091,24CT CPCK ASRT BCRM,9873326,0,0,4
2,5448,24CT CPCK ASRT BCRM,9873326,6,5,1
2,3591,12CT WHITE CUPCAKES,9804080,9,7,6
2,861,12CT ASRT CUPCAKES,9809315,63,52,70
2,2306,24CT CPCK ASRT BCRM,9873326,6,5,10
2,1975,6CT WHITE CUPCAKES,568472602,11,9,6
2,1600,6CT ASRT CUPCAKES,568472664,0,0,5
2,5469,24CT CPCK ASRT BCRM,9873326,3,2,9
2,5186,12CT ASRT CUPCAKES,9809315,24,20,28
2,2702,12CT ASRT CUPCAKES,9809315,32,26,40
2,1498,12CT WHITE CUPCAKES,9804080,8,6,2
2,137,6CT WHITE CUPCAKES,568472602,12,10,15
2,3231,6CT ASRT CUPCAKES,568472664,11,9,12
2,2774,12CT WHITE CUPCAKES,9804080,3,2,2
2,1220,12CT ASRT CUPCAKES,9809315,57,47,24
2,4102,12CT ASRT CUPCAKES,9809315,29,24,57
2,2062,12CT CHOC CUPCAKES,9804094,0,0,18
2,706,12CT ASRT CUPCAKES,9809315,81,67,43
2,3747,12CT ASRT CUPCAKES,9809315,16,13,41
2,370,24CT CPCK ASRT BCRM,9873326,6,5,4
2,2484,12CT ASRT CUPCAKES,9809315,35,29,33
2,2684,24CT CPCK ASRT BCRM,9873326,9,7,16
2,1871,12CT ASRT CUPCAKES,9809315,39,32,42
2,3584,12CT ASRT CUPCAKES,9809315,40,33,74
2,1809,12CT ASRT CUPCAKES,9809315,4,3,18
2,3332,6CT ASRT CUPCAKES,568472664,18,15,27
2,1790,12CT WHITE CUPCAKES,9804080,11,9,8
2,1767,6CT ASRT CUPCAKES,568472664,0,0,9
2,1823,12CT CHOC CUPCAKES,9804094,5,4,8
2,2994,12CT ASRT CUPCAKES,9809315,86,71,27
2,431,12CT WHITE CUPCAKES,9804080,10,8,12
2,490,12CT ASRT CUPCAKES,9809315,26,21,19
2,522,12CT ASRT CUPCAKES,9809315,62,51,117
2,1768,24CT CPCK ASRT BCRM,9873326,20,16,13
2,1125,24CT CPCK ASRT BCRM,9873326,11,9,6
2,2078,24CT CPCK ASRT BCRM,9873326,9,7,15
2,1155,12CT ASRT CUPCAKES,9809315,0,0,18
2,2061,12CT ASRT CUPCAKES,9809315,17,14,18
2,4695,12CT WHITE CUPCAKES,9804080,18,15,8
2,3418,12CT ASRT CUPCAKES,9809315,15,12,60
2,835,12CT ASRT CUPCAKES,9809315,30,25,56
2,297,24CT CPCK ASRT BCRM,9873326,16,13,14
2,1945,6CT ASRT CUPCAKES,568472664,8,6,11
2,3828,12CT ASRT CUPCAKES,9809315,38,31,101
2,2022,6CT ASRT CUPCAKES,568472664,5,4,6
2,3439,12CT WHITE CUPCAKES,9804080,12,10,5
2,2475,12CT ASRT CUPCAKES,9809315,4,3,45
2,3760,12CT ASRT CUPCAKES,9809315,42,35,62
2,2056,12CT WHITE CUPCAKES,9804080,8,6,12
2,2417,12CT WHITE CUPCAKES,9804080,14,11,6
2,1370,12CT ASRT CUPCAKES,9809315,38,31,25
2,3867,6CT ASRT CUPCAKES,568472664,20,16,24
2,3645,12CT WHITE CUPCAKES,9804080,42,35,9
2,3119,12CT ASRT CUPCAKES,9809315,10,8,9
2,4527,6CT ASRT CUPCAKES,568472664,0,0,2
2,2141,12CT WHITE CUPCAKES,9804080,17,14,10
2,1496,12CT CHOC CUPCAKES,9804094,12,10,6
2,5823,6CT ASRT CUPCAKES,568472664,0,0,14
2,687,12CT ASRT CUPCAKES,9809315,26,21,26
2,5987,12CT ASRT CUPCAKES,9809315,26,21,100
2,5309,24CT CPCK ASRT BCRM,9873326,9,7,7
2,2116,12CT CHOC CUPCAKES,9804094,0,0,6
2,2544,6CT ASRT CUPCAKES,568472664,18,15,23
2,1058,12CT WHITE CUPCAKES,9804080,3,2,7
2,87,12CT ASRT CUPCAKES,9809315,33,27,19
2,899,24CT CPCK ASRT BCRM,9873326,2,1,15
2,1787,12CT WHITE CUPCAKES,9804080,5,4,5
2,1203,6CT ASRT CUPCAKES,568472664,10,8,20.07
2,4191,6CT ASRT CUPCAKES,568472664,22,18,10
2,1690,12CT ASRT CUPCAKES,9809315,96,80,55
2,5497,6CT ASRT CUPCAKES,568472664,12,10,20
2,1232,6CT WHITE CUPCAKES,568472602,5,4,4
2,1381,6CT WHITE CUPCAKES,568472602,0,0,5
2,3342,24CT CPCK ASRT BCRM,9873326,11,9,30
2,104,6CT ASRT CUPCAKES,568472664,9,7,10
2,3387,12CT WHITE CUPCAKES,9804080,0,0,4
2,196,24CT CPCK ASRT BCRM,9873326,6,5,14
2,2874,12CT ASRT CUPCAKES,9809315,59,49,44
2,529,24CT CPCK ASRT BCRM,9873326,17,14,14
2,2199,12CT ASRT CUPCAKES,9809315,14,11,21
2,2273,12CT WHITE CUPCAKES,9804080,18,15,23
2,1082,24CT CPCK ASRT BCRM,9873326,0,0,5
2,1156,12CT CHOC CUPCAKES,9804094,5,4,2
2,2275,12CT WHITE CUPCAKES,9804080,6,5,5
2,2195,6CT ASRT CUPCAKES,568472664,9,7,2
2,3445,12CT WHITE CUPCAKES,9804080,0,0,25
2,943,12CT WHITE CUPCAKES,9804080,2,1,5
2,5859,12CT ASRT CUPCAKES,9809315,2,1,107
2,1188,12CT ASRT CUPCAKES,9809315,22,18,26
2,2437,12CT ASRT CUPCAKES,9809315,5,4,2
2,1190,12CT CHOC CUPCAKES,9804094,0,0,18
2,6477,12CT ASRT CUPCAKES,9809315,132,110,110
2,613,12CT ASRT CUPCAKES,9809315,28,23,45
2,786,12CT WHITE CUPCAKES,9804080,9,7,13
2,700,12CT ASRT CUPCAKES,9809315,12,10,25
2,406,24CT CPCK ASRT BCRM,9873326,18,15,14
2,1924,6CT WHITE CUPCAKES,568472602,6,5,7
2,2627,6CT ASRT CUPCAKES,568472664,6,5,14
2,1431,24CT CPCK ASRT BCRM,9873326,16,13,13
2,4511,12CT ASRT CUPCAKES,9809315,16,13,19
2,3060,12CT WHITE CUPCAKES,9804080,56,46,24
2,459,12CT CHOC CUPCAKES,9804094,3,2,5
2,3,24CT CPCK ASRT BCRM,9873326,26,21,13
2,3336,12CT CHOC CUPCAKES,9804094,0,0,6
2,45,12CT WHITE CUPCAKES,9804080,40,33,29
2,59,24CT CPCK ASRT BCRM,9873326,20,16,17
2,1726,24CT CPCK ASRT BCRM,9873326,9,7,8
2,3730,12CT ASRT CUPCAKES,9809315,52,43,30
2,4438,12CT ASRT CUPCAKES,9809315,11,9,21
2,3791,12CT ASRT CUPCAKES,9809315,40,33,18
2,2577,24CT CPCK ASRT BCRM,9873326,0,0,4
2,91,6CT ASRT CUPCAKES,568472664,4,3,18
2,618,12CT CHOC CUPCAKES,9804094,2,1,9
2,1806,12CT ASRT CUPCAKES,9809315,23,19,35
2,1163,12CT WHITE CUPCAKES,9804080,10,8,18
2,599,12CT ASRT CUPCAKES,9809315,33,27,64
2,3159,12CT WHITE CUPCAKES,9804080,32,26,20
2,2157,24CT CPCK ASRT BCRM,9873326,18,15,10
2,2437,24CT CPCK ASRT BCRM,9873326,14,11,3
2,34,24CT CPCK ASRT BCRM,9873326,8,6,16
2,226,12CT ASRT CUPCAKES,9809315,53,44,10
2,5499,6CT ASRT CUPCAKES,568472664,0,0,17
2,4423,6CT ASRT CUPCAKES,568472664,8,6,24
2,3616,12CT ASRT CUPCAKES,9809315,8,6,57
2,4387,12CT WHITE CUPCAKES,9804080,9,7,53
2,1960,12CT ASRT CUPCAKES,9809315,32,26,8
2,3516,12CT WHITE CUPCAKES,9804080,0,0,26
2,1243,12CT WHITE CUPCAKES,9804080,11,9,2
2,163,24CT CPCK ASRT BCRM,9873326,20,16,13
2,360,24CT CPCK ASRT BCRM,9873326,2,1,13
2,1105,12CT ASRT CUPCAKES,9809315,64,53,44
2,1348,12CT ASRT CUPCAKES,9809315,33,27,30
2,3296,6CT ASRT CUPCAKES,568472664,4,3,14
2,3492,24CT CPCK ASRT BCRM,9873326,16,13,17
2,448,12CT WHITE CUPCAKES,9804080,18,15,16
2,2864,24CT CPCK ASRT BCRM,9873326,10,8,14
2,2991,12CT WHITE CUPCAKES,9804080,10,8,5
2,5056,12CT WHITE CUPCAKES,9804080,5,4,4
2,2352,12CT WHITE CUPCAKES,9804080,12,10,12
2,1735,6CT ASRT CUPCAKES,568472664,9,7,1
2,3294,12CT ASRT CUPCAKES,9809315,30,25,78
2,2241,24CT CPCK ASRT BCRM,9873326,17,14,19
2,806,12CT ASRT CUPCAKES,9809315,63,52,52
2,3497,12CT WHITE CUPCAKES,9804080,6,5,8
2,4444,6CT ASRT CUPCAKES,568472664,8,6,35
2,992,12CT ASRT CUPCAKES,9809315,84,70,45
2,784,6CT WHITE CUPCAKES,568472602,5,4,7
2,664,12CT ASRT CUPCAKES,9809315,20,16,22
2,2404,12CT ASRT CUPCAKES,9809315,89,74,15
2,5964,6CT ASRT CUPCAKES,568472664,9,7,6
2,4272,12CT WHITE CUPCAKES,9804080,5,4,6
2,1461,12CT ASRT CUPCAKES,9809315,41,34,9
2,491,6CT ASRT CUPCAKES,568472664,21,17,15
2,5447,12CT ASRT CUPCAKES,9809315,10,8,23
2,3053,24CT CPCK ASRT BCRM,9873326,0,0,1
2,1394,12CT WHITE CUPCAKES,9804080,8,6,11
2,796,6CT WHITE CUPCAKES,568472602,0,0,8
2,582,12CT CHOC CUPCAKES,9804094,0,0,5
2,3840,6CT ASRT CUPCAKES,568472664,6,5,20
2,3078,24CT CPCK ASRT BCRM,9873326,11,9,8
2,701,12CT ASRT CUPCAKES,9809315,90,75,48
2,3851,24CT CPCK ASRT BCRM,9873326,27,22,10
2,3192,12CT ASRT CUPCAKES,9809315,34,28,23
2,3459,24CT CPCK ASRT BCRM,9873326,12,10,3
2,1371,24CT CPCK ASRT BCRM,9873326,18,15,14
2,5104,12CT WHITE CUPCAKES,9804080,9,7,19
2,896,12CT WHITE CUPCAKES,9804080,20,16,17
2,2845,6CT WHITE CUPCAKES,568472602,2,1,19
2,1757,12CT WHITE CUPCAKES,9804080,6,5,9
2,2196,12CT WHITE CUPCAKES,9804080,2,1,4
2,697,6CT WHITE CUPCAKES,568472602,0,0,1
2,67,12CT ASRT CUPCAKES,9809315,17,14,16
2,2169,12CT CHOC CUPCAKES,9804094,5,4,5
2,780,12CT ASRT CUPCAKES,9809315,16,13,35
2,4191,24CT CPCK ASRT BCRM,9873326,6,5,3
2,4403,12CT ASRT CUPCAKES,9809315,21,17,13
2,1379,12CT ASRT CUPCAKES,9809315,0,0,45
2,2506,12CT WHITE CUPCAKES,9804080,9,7,4
2,1152,24CT CPCK ASRT BCRM,9873326,15,12,24
2,3827,12CT ASRT CUPCAKES,9809315,70,58,85
2,5485,12CT CHOC CUPCAKES,9804094,10,8,6
2,4472,24CT CPCK ASRT BCRM,9873326,14,11,8
2,700,6CT WHITE CUPCAKES,568472602,29,24,16
2,649,12CT ASRT CUPCAKES,9809315,0,0,50
2,1688,12CT ASRT CUPCAKES,9809315,39,32,32
2,5808,12CT ASRT CUPCAKES,9809315,12,10,28
2,2152,6CT WHITE CUPCAKES,568472602,6,5,8
2,469,6CT ASRT CUPCAKES,568472664,14,11,25
2,134,24CT CPCK ASRT BCRM,9873326,0,0,17
2,207,12CT ASRT CUPCAKES,9809315,0,0,5
2,1411,12CT ASRT CUPCAKES,9809315,27,22,18
2,3280,12CT ASRT CUPCAKES,9809315,21,17,19
2,1777,12CT WHITE CUPCAKES,9804080,2,1,2
2,1453,6CT ASRT CUPCAKES,568472664,0,0,52
2,2035,12CT WHITE CUPCAKES,9804080,12,10,13
2,2838,12CT CHOC CUPCAKES,9804094,4,3,8
2,3616,12CT WHITE CUPCAKES,9804080,4,3,14
2,702,12CT ASRT CUPCAKES,9809315,38,31,73
2,2554,12CT ASRT CUPCAKES,9809315,106,88,63
2,1137,12CT ASRT CUPCAKES,9809315,38,31,78
2,3624,6CT WHITE CUPCAKES,568472602,3,2,4
2,1454,24CT CPCK ASRT BCRM,9873326,16,13,11
2,5159,6CT WHITE CUPCAKES,568472602,9,7,7
2,2715,12CT CHOC CUPCAKES,9804094,4,3,4
2,1597,6CT WHITE CUPCAKES,568472602,5,4,13
2,1883,12CT WHITE CUPCAKES,9804080,9,7,7
2,3702,24CT CPCK ASRT BCRM,9873326,0,0,5
2,4235,12CT ASRT CUPCAKES,9809315,65,54,60
2,1524,12CT ASRT CUPCAKES,9809315,12,10,48
2,2077,12CT ASRT CUPCAKES,9809315,46,38,96
2,494,6CT ASRT CUPCAKES,568472664,5,4,1.13
2,4612,6CT WHITE CUPCAKES,568472602,5,4,9
2,421,12CT ASRT CUPCAKES,9809315,5,4,20
2,3059,6CT ASRT CUPCAKES,568472664,8,6,18
2,1533,12CT ASRT CUPCAKES,9809315,149,124,24
2,3459,12CT ASRT CUPCAKES,9809315,17,14,9
2,1799,12CT WHITE CUPCAKES,9804080,3,2,6
2,2842,12CT ASRT CUPCAKES,9809315,14,11,48
2,1209,12CT ASRT CUPCAKES,9809315,29,24,23
2,1044,12CT ASRT CUPCAKES,9809315,32,26,28
2,1229,6CT WHITE CUPCAKES,568472602,9,7,7
2,3792,12CT ASRT CUPCAKES,9809315,47,39,61
2,383,12CT ASRT CUPCAKES,9809315,27,22,11
2,1134,12CT ASRT CUPCAKES,9809315,17,14,13
2,2027,12CT WHITE CUPCAKES,9804080,24,20,19
2,3824,6CT ASRT CUPCAKES,568472664,20,16,17
2,864,6CT WHITE CUPCAKES,568472602,2,1,24
2,2201,12CT ASRT CUPCAKES,9809315,123,102,116
2,5054,12CT WHITE CUPCAKES,9804080,6,5,12
2,811,6CT ASRT CUPCAKES,568472664,6,5,8
2,1759,24CT CPCK ASRT BCRM,9873326,10,8,13
2,151,6CT ASRT CUPCAKES,568472664,9,7,13
2,486,12CT ASRT CUPCAKES,9809315,80,66,27
2,633,12CT ASRT CUPCAKES,9809315,29,24,9
2,2987,12CT ASRT CUPCAKES,9809315,38,31,48
2,1309,12CT ASRT CUPCAKES,9809315,5,4,9
2,424,24CT CPCK ASRT BCRM,9873326,23,19,15
2,1425,6CT ASRT CUPCAKES,568472664,2,1,6
2,726,12CT CHOC CUPCAKES,9804094,16,13,6
2,1230,12CT CHOC CUPCAKES,9804094,4,3,10
2,2838,24CT CPCK ASRT BCRM,9873326,17,14,11
2,4285,12CT ASRT CUPCAKES,9809315,33,27,19
2,2522,24CT CPCK ASRT BCRM,9873326,10,8,4
2,2055,12CT ASRT CUPCAKES,9809315,3,2,27
2,2893,6CT ASRT CUPCAKES,568472664,9,7,5
2,2547,12CT ASRT CUPCAKES,9809315,8,6,47
2,2024,6CT ASRT CUPCAKES,568472664,4,3,13
2,1154,12CT ASRT CUPCAKES,9809315,20,16,21
2,381,24CT CPCK ASRT BCRM,9873326,20,16,23
2,393,12CT WHITE CUPCAKES,9804080,17,14,13
2,2485,6CT ASRT CUPCAKES,568472664,4,3,4
2,4203,12CT CHOC CUPCAKES,9804094,0,0,20
2,3422,6CT ASRT CUPCAKES,568472664,9,7,16
2,2440,12CT ASRT CUPCAKES,9809315,40,33,41
2,1216,12CT WHITE CUPCAKES,9804080,8,6,11
2,494,24CT CPCK ASRT BCRM,9873326,15,12,10
2,1902,12CT CHOC CUPCAKES,9804094,3,2,8
2,4166,24CT CPCK ASRT BCRM,9873326,5,4,9
2,3823,12CT ASRT CUPCAKES,9809315,9,7,9
2,5854,24CT CPCK ASRT BCRM,9873326,0,0,3
2,2663,24CT CPCK ASRT BCRM,9873326,17,14,20
2,435,12CT CHOC CUPCAKES,9804094,11,9,9
2,144,12CT ASRT CUPCAKES,9809315,27,22,14
2,1788,24CT CPCK ASRT BCRM,9873326,3,2,3
2,2993,12CT ASRT CUPCAKES,9809315,22,18,104
2,1487,24CT CPCK ASRT BCRM,9873326,6,5,8
2,2438,24CT CPCK ASRT BCRM,9873326,6,5,6
2,292,6CT ASRT CUPCAKES,568472664,9,7,6
2,1965,12CT ASRT CUPCAKES,9809315,36,30,8
2,571,6CT ASRT CUPCAKES,568472664,4,3,18
2,1982,12CT CHOC CUPCAKES,9804094,2,1,5
2,1209,6CT ASRT CUPCAKES,568472664,16,13,23
2,828,12CT ASRT CUPCAKES,9809315,16,13,48
2,1644,12CT ASRT CUPCAKES,9809315,28,23,30
2,1157,12CT CHOC CUPCAKES,9804094,2,1,25
2,472,12CT ASRT CUPCAKES,9809315,28,23,52
2,9,12CT WHITE CUPCAKES,9804080,54,45,35
2,2130,6CT ASRT CUPCAKES,568472664,14,11,18
2,2201,24CT CPCK ASRT BCRM,9873326,21,17,17
2,228,6CT ASRT CUPCAKES,568472664,10,8,10
2,2771,6CT WHITE CUPCAKES,568472602,2,1,5
2,1859,12CT ASRT CUPCAKES,9809315,69,57,243
2,901,12CT ASRT CUPCAKES,9809315,57,47,38
2,5706,6CT ASRT CUPCAKES,568472664,10,8,18
2,3730,6CT ASRT CUPCAKES,568472664,4,3,14
2,2593,12CT ASRT CUPCAKES,9809315,9,7,7
2,995,6CT ASRT CUPCAKES,568472664,12,10,16
2,351,6CT ASRT CUPCAKES,568472664,0,0,5
2,1030,12CT WHITE CUPCAKES,9804080,12,10,19
2,362,6CT WHITE CUPCAKES,568472602,4,3,21
2,569,6CT ASRT CUPCAKES,568472664,14,11,33
2,2626,6CT WHITE CUPCAKES,568472602,0,0,5
2,505,12CT WHITE CUPCAKES,9804080,3,2,7
2,2261,12CT WHITE CUPCAKES,9804080,2,1,5
2,497,12CT ASRT CUPCAKES,9809315,33,27,67
2,1547,12CT ASRT CUPCAKES,9809315,6,5,41
2,2950,12CT ASRT CUPCAKES,9809315,0,0,107
2,1225,12CT WHITE CUPCAKES,9804080,0,0,10
2,2035,12CT ASRT CUPCAKES,9809315,81,67,94
2,1720,24CT CPCK ASRT BCRM,9873326,10,8,4
2,1212,12CT WHITE CUPCAKES,9804080,54,45,23
2,5992,12CT ASRT CUPCAKES,9809315,22,18,7
2,1027,24CT CPCK ASRT BCRM,9873326,11,9,4
2,3590,12CT CHOC CUPCAKES,9804094,10,8,9
2,3262,12CT WHITE CUPCAKES,9804080,5,4,13
2,1272,12CT ASRT CUPCAKES,9809315,11,9,18
2,3795,12CT ASRT CUPCAKES,9809315,99,82,215
2,2287,12CT ASRT CUPCAKES,9809315,23,19,12
2,259,6CT ASRT CUPCAKES,568472664,0,0,17
2,1864,24CT CPCK ASRT BCRM,9873326,3,2,4
2,2576,24CT CPCK ASRT BCRM,9873326,35,29,14
