Store,Reference Number,Pieces,Delivery_date,Status
98,1251070,1,10/29/2024,DELIVERED
103,1251073,1,10/29/2024,DELIVERED
108,1251077,1,10/29/2024,DELIVERED
111,1251080,1,10/29/2024,DELIVERED
113,1251081,1,10/29/2024,DELIVERED
118,1251084,1,10/29/2024,DELIVERED
123,1251088,1,10/29/2024,DELIVERED
129,1251089,1,10/29/2024,DELIVERED
131,1251091,1,10/29/2024,DELIVERED
132,1251092,1,10/29/2024,DELIVERED
134,1251093,1,10/29/2024,DELIVERED
137,1251096,1,10/29/2024,DELIVERED
139,1251098,1,10/29/2024,DELIVERED
140,1251099,1,10/29/2024,DELIVERED
143,1251100,1,10/29/2024,DELIVERED
146,1251102,1,10/29/2024,DELIVERED
150,1251106,1,10/29/2024,DELIVERED
155,1251110,1,10/29/2024,DELIVERED
162,1251114,1,10/29/2024,DELIVERED
164,1251116,1,10/29/2024,DELIVERED
165,1251117,1,10/29/2024,DELIVERED
170,1251120,1,10/29/2024,DELIVERED
176,1251125,1,10/29/2024,DELIVERED
178,1251127,1,10/29/2024,DELIVERED
181,1251130,1,10/29/2024,DELIVERED
188,1251133,1,10/29/2024,DELIVERED
190,1251135,1,10/29/2024,DELIVERED
197,1251140,1,10/29/2024,DELIVERED
199,1251142,1,10/29/2024,DELIVERED
200,1251143,1,10/29/2024,DELIVERED
207,1251148,1,10/29/2024,DELIVERED
210,1251149,1,10/29/2024,DELIVERED
212,1251151,1,10/29/2024,DELIVERED
213,1251152,1,10/29/2024,DELIVERED
214,1251153,1,10/29/2024,DELIVERED
217,1251155,1,10/29/2024,DELIVERED
220,1251158,1,10/29/2024,DELIVERED
221,1251159,1,10/29/2024,DELIVERED
225,1251162,1,10/29/2024,DELIVERED
226,1251163,1,10/29/2024,DELIVERED
227,1251164,1,10/29/2024,DELIVERED
228,1251165,1,10/29/2024,DELIVERED
231,1251166,1,10/29/2024,DELIVERED
232,1251167,1,10/29/2024,DELIVERED
236,1251170,1,10/29/2024,DELIVERED
240,1251173,1,10/29/2024,DELIVERED
242,1251174,1,10/29/2024,DELIVERED
249,1251180,1,10/29/2024,DELIVERED
257,1251187,1,10/29/2024,DELIVERED
259,1251189,1,10/29/2024,DELIVERED
260,1251190,1,10/29/2024,DELIVERED
266,1251194,1,10/29/2024,DELIVERED
269,1251197,1,10/29/2024,DELIVERED
273,1251200,1,10/29/2024,DELIVERED
274,1251201,1,10/29/2024,DELIVERED
275,1251202,1,10/29/2024,DELIVERED
277,1251203,1,10/29/2024,DELIVERED
285,1251209,1,10/29/2024,DELIVERED
288,1251211,1,10/29/2024,DELIVERED
293,1251214,1,10/29/2024,DELIVERED
294,1251215,1,10/29/2024,DELIVERED
297,1251217,1,10/29/2024,DELIVERED
303,1251220,1,10/29/2024,DELIVERED
304,1251221,1,10/29/2024,DELIVERED
309,1251224,1,10/29/2024,DELIVERED
311,1251226,1,10/29/2024,DELIVERED
317,1251229,1,10/29/2024,DELIVERED
321,1251232,1,10/29/2024,DELIVERED
322,1251233,1,10/29/2024,DELIVERED
330,1251239,1,10/29/2024,DELIVERED
333,1251241,1,10/29/2024,DELIVERED
343,1251249,1,10/29/2024,DELIVERED
351,1251253,1,10/29/2024,DELIVERED
364,1251261,1,10/29/2024,DELIVERED
371,1251264,1,10/29/2024,DELIVERED
381,1251269,1,10/29/2024,DELIVERED
384,1251272,1,10/29/2024,DELIVERED
385,1251273,1,10/29/2024,DELIVERED
387,1251275,1,10/29/2024,DELIVERED
392,1251279,1,10/29/2024,DELIVERED
398,1251281,1,10/29/2024,DELIVERED
399,1251282,1,10/29/2024,DELIVERED
400,1251283,1,10/29/2024,DELIVERED
402,1251285,1,10/29/2024,DELIVERED
411,1251292,1,10/29/2024,DELIVERED
414,1251294,1,10/29/2024,DELIVERED
415,1251295,1,10/29/2024,DELIVERED
417,1251297,1,10/29/2024,DELIVERED
421,1251300,1,10/29/2024,DELIVERED
427,1251303,1,10/29/2024,DELIVERED
446,1251316,1,10/29/2024,DELIVERED
453,1251322,1,10/29/2024,DELIVERED
464,1251330,1,10/29/2024,DELIVERED
465,1251331,1,10/29/2024,DELIVERED
470,1251335,1,10/29/2024,DELIVERED
471,1251336,1,10/29/2024,DELIVERED
479,1251343,1,10/29/2024,DELIVERED
481,1251345,1,10/29/2024,DELIVERED
484,1251347,1,10/29/2024,DELIVERED
489,1251351,1,10/29/2024,DELIVERED
492,1251354,1,10/29/2024,DELIVERED
495,1251356,1,10/29/2024,DELIVERED
500,1251359,1,10/29/2024,DELIVERED
503,1251361,1,10/29/2024,DELIVERED
508,1251365,1,10/29/2024,DELIVERED
515,1251368,1,10/29/2024,DELIVERED
520,1251372,1,10/29/2024,DELIVERED
524,1251376,1,10/29/2024,DELIVERED
528,1251378,1,10/29/2024,DELIVERED
531,1251380,1,10/29/2024,DELIVERED
533,1251382,1,10/29/2024,DELIVERED
540,1251387,1,10/29/2024,DELIVERED
546,1251392,1,10/29/2024,DELIVERED
547,1251393,1,10/29/2024,DELIVERED
550,1251395,1,10/29/2024,DELIVERED
572,1251408,1,10/29/2024,DELIVERED
577,1251412,1,10/29/2024,DELIVERED
590,1251419,1,10/29/2024,DELIVERED
598,1251422,1,10/29/2024,DELIVERED
601,1251423,1,10/29/2024,DELIVERED
602,1251424,1,10/29/2024,DELIVERED
603,1251425,1,10/29/2024,DELIVERED
607,1251427,1,10/29/2024,DELIVERED
610,1251429,1,10/29/2024,DELIVERED
612,1251431,1,10/29/2024,DELIVERED
617,1251435,1,10/29/2024,DELIVERED
633,1251440,1,10/29/2024,DELIVERED
636,1251441,1,10/29/2024,DELIVERED
645,1251444,1,10/29/2024,DELIVERED
646,1251445,1,10/29/2024,DELIVERED
647,1251446,1,10/29/2024,DELIVERED
653,1251450,1,10/29/2024,DELIVERED
658,1251453,1,10/29/2024,DELIVERED
669,1251459,1,10/29/2024,DELIVERED
674,1251462,1,10/29/2024,DELIVERED
675,1251463,1,10/29/2024,DELIVERED
688,1251467,1,10/29/2024,DELIVERED
699,1251472,1,10/29/2024,DELIVERED
703,1251473,1,10/29/2024,DELIVERED
706,1251475,1,10/29/2024,DELIVERED
707,1251476,1,10/29/2024,DELIVERED
710,1251477,1,10/29/2024,DELIVERED
711,1251478,1,10/29/2024,DELIVERED
713,1251479,1,10/29/2024,DELIVERED
736,1251486,1,10/29/2024,DELIVERED
744,1251490,1,10/29/2024,DELIVERED
748,1251493,1,10/29/2024,DELIVERED
752,1251497,1,10/29/2024,DELIVERED
757,1251501,1,10/29/2024,DELIVERED
768,1251506,1,10/29/2024,DELIVERED
772,1251509,1,10/29/2024,DELIVERED
775,1251512,1,10/29/2024,DELIVERED
779,1251516,1,10/29/2024,DELIVERED
786,1251522,1,10/29/2024,DELIVERED
792,1251527,1,10/29/2024,DELIVERED
796,1251528,1,10/29/2024,DELIVERED
803,1251534,1,10/29/2024,DELIVERED
807,1251538,1,10/29/2024,DELIVERED
813,1251542,1,10/29/2024,DELIVERED
820,1251548,1,10/29/2024,DELIVERED
830,1251552,1,10/29/2024,DELIVERED
833,1251553,1,10/29/2024,DELIVERED
841,1251559,1,10/29/2024,DELIVERED
844,1251561,1,10/29/2024,DELIVERED
849,1251566,1,10/29/2024,DELIVERED
851,1251567,1,10/29/2024,DELIVERED
852,1251568,1,10/29/2024,DELIVERED
869,1251582,1,10/29/2024,DELIVERED
879,1251590,1,10/29/2024,DELIVERED
886,1251595,1,10/29/2024,DELIVERED
891,1251598,1,10/29/2024,DELIVERED
892,1251599,1,10/29/2024,DELIVERED
913,1251617,1,10/29/2024,DELIVERED
915,1251619,1,10/29/2024,DELIVERED
918,1251621,1,10/29/2024,DELIVERED
921,1251623,1,10/29/2024,DELIVERED
925,1251627,1,10/29/2024,DELIVERED
933,1251632,1,10/29/2024,DELIVERED
936,1251635,1,10/29/2024,DELIVERED
940,1251638,1,10/29/2024,DELIVERED
941,1251639,1,10/29/2024,DELIVERED
951,1251646,1,10/29/2024,DELIVERED
957,1251651,1,10/29/2024,DELIVERED
959,1251653,1,10/29/2024,DELIVERED
960,1251654,1,10/29/2024,DELIVERED
965,1251659,1,10/29/2024,DELIVERED
972,1251665,1,10/29/2024,DELIVERED
979,1251671,1,10/29/2024,DELIVERED
986,1251676,1,10/29/2024,DELIVERED
988,1251678,1,10/29/2024,DELIVERED
999,1251686,1,10/29/2024,DELIVERED
1002,1251688,1,10/29/2024,DELIVERED
1003,1251689,1,10/29/2024,DELIVERED
1004,1251690,1,10/29/2024,DELIVERED
1005,1251691,1,10/29/2024,DELIVERED
1013,1251698,1,10/29/2024,DELIVERED
1015,1251700,1,10/29/2024,DELIVERED
1028,1251711,1,10/29/2024,DELIVERED
1029,1251712,1,10/29/2024,DELIVERED
1040,1251719,1,10/29/2024,DELIVERED
1058,1251728,1,10/29/2024,DELIVERED
1062,1251731,1,10/29/2024,DELIVERED
1067,1251735,1,10/29/2024,DELIVERED
1070,1251737,1,10/29/2024,DELIVERED
1074,1251740,1,10/29/2024,DELIVERED
1078,1251744,1,10/29/2024,DELIVERED
1093,1251757,1,10/29/2024,DELIVERED
1095,1251759,1,10/29/2024,DELIVERED
1103,1251763,1,10/29/2024,DELIVERED
1104,1251764,1,10/29/2024,DELIVERED
1110,1251769,1,10/29/2024,DELIVERED
1111,1251770,1,10/29/2024,DELIVERED
1115,1251772,1,10/29/2024,DELIVERED
1117,1251774,1,10/29/2024,DELIVERED
1122,1251779,1,10/29/2024,DELIVERED
1125,1251780,1,10/29/2024,DELIVERED
1126,1251781,1,10/29/2024,DELIVERED
1150,1251796,1,10/29/2024,DELIVERED
1154,1251800,1,10/29/2024,DELIVERED
1156,1251802,1,10/29/2024,DELIVERED
1162,1251805,1,10/29/2024,DELIVERED
1171,1251810,1,10/29/2024,DELIVERED
1178,1251817,1,10/29/2024,DELIVERED
1187,1251825,1,10/29/2024,DELIVERED
1198,1251832,1,10/29/2024,DELIVERED
1199,1251833,1,10/29/2024,DELIVERED
1202,1251835,1,10/29/2024,DELIVERED
1203,1251836,1,10/29/2024,DELIVERED
1211,1251842,1,10/29/2024,DELIVERED
1213,1251844,1,10/29/2024,DELIVERED
1214,1251845,1,10/29/2024,DELIVERED
1216,1251847,1,10/29/2024,DELIVERED
1218,1251849,1,10/29/2024,DELIVERED
1227,1251857,1,10/29/2024,DELIVERED
1228,1251858,1,10/29/2024,DELIVERED
1236,1251863,1,10/29/2024,DELIVERED
1240,1251867,1,10/29/2024,DELIVERED
1245,1251870,1,10/29/2024,DELIVERED
1249,1251872,1,10/29/2024,DELIVERED
1256,1251877,1,10/29/2024,DELIVERED
1277,1251892,1,10/29/2024,DELIVERED
1279,1251893,1,10/29/2024,DELIVERED
1280,1251894,1,10/29/2024,DELIVERED
1293,1251900,1,10/29/2024,DELIVERED
1294,1251901,1,10/29/2024,DELIVERED
1299,1251905,1,10/29/2024,DELIVERED
1307,1251912,1,10/29/2024,DELIVERED
1313,1251918,1,10/29/2024,DELIVERED
1315,1251920,1,10/29/2024,DELIVERED
1321,1251923,1,10/29/2024,DELIVERED
1323,1251924,1,10/29/2024,DELIVERED
1326,1251927,1,10/29/2024,DELIVERED
1332,1251932,1,10/29/2024,DELIVERED
1355,1251951,1,10/29/2024,DELIVERED
1361,1251955,1,10/29/2024,DELIVERED
1366,1251960,1,10/29/2024,DELIVERED
1377,1251970,1,10/29/2024,DELIVERED
1378,1251971,1,10/29/2024,DELIVERED
1381,1251973,1,10/29/2024,DELIVERED
1384,1251974,1,10/29/2024,DELIVERED
1386,1251976,1,10/29/2024,DELIVERED
1387,1251977,1,10/29/2024,DELIVERED
1400,1251989,1,10/29/2024,DELIVERED
1401,1251990,1,10/29/2024,DELIVERED
1403,1251991,1,10/29/2024,DELIVERED
1404,1251992,1,10/29/2024,DELIVERED
1409,1251995,1,10/29/2024,DELIVERED
1412,1251998,1,10/29/2024,DELIVERED
1413,1251999,1,10/29/2024,DELIVERED
1415,1252000,1,10/29/2024,DELIVERED
1420,1252004,1,10/29/2024,DELIVERED
1421,1252005,1,10/29/2024,DELIVERED
1438,1252018,1,10/29/2024,DELIVERED
1439,1252019,1,10/29/2024,DELIVERED
1451,1252028,1,10/29/2024,DELIVERED
1455,1252032,1,10/29/2024,DELIVERED
1460,1252035,1,10/29/2024,DELIVERED
1468,1252038,1,10/29/2024,DELIVERED
1471,1252041,1,10/29/2024,DELIVERED
1474,1252044,1,10/29/2024,DELIVERED
1483,1252050,1,10/29/2024,DELIVERED
1487,1252052,1,10/29/2024,DELIVERED
1489,1252054,1,10/29/2024,DELIVERED
1490,1252055,1,10/29/2024,DELIVERED
1491,1252056,1,10/29/2024,DELIVERED
1497,1252062,1,10/29/2024,DELIVERED
1517,1252075,1,10/29/2024,DELIVERED
1520,1252078,1,10/29/2024,DELIVERED
1530,1252085,1,10/29/2024,DELIVERED
1531,1252086,1,10/29/2024,DELIVERED
1534,1252089,1,10/29/2024,DELIVERED
1540,1252095,1,10/29/2024,DELIVERED
1543,1252098,1,10/29/2024,DELIVERED
1545,1252100,1,10/29/2024,DELIVERED
1547,1252102,1,10/29/2024,DELIVERED
1548,1252103,1,10/29/2024,DELIVERED
1549,1252104,1,10/29/2024,DELIVERED
1550,1252105,1,10/29/2024,DELIVERED
1553,1252108,1,10/29/2024,DELIVERED
1555,1252110,1,10/29/2024,DELIVERED
1556,1252111,1,10/29/2024,DELIVERED
1565,1252118,1,10/29/2024,DELIVERED
1566,1252119,1,10/29/2024,DELIVERED
1567,1252120,1,10/29/2024,DELIVERED
1572,1252124,1,10/29/2024,DELIVERED
1573,1252125,1,10/29/2024,DELIVERED
1593,1252144,1,10/29/2024,DELIVERED
1596,1252147,1,10/29/2024,DELIVERED
1600,1252151,1,10/29/2024,DELIVERED
1602,1252153,1,10/29/2024,DELIVERED
1604,1252155,1,10/29/2024,DELIVERED
1609,1252160,1,10/29/2024,DELIVERED
1612,1252162,1,10/29/2024,DELIVERED
1614,1252163,1,10/29/2024,DELIVERED
1630,1252176,1,10/29/2024,DELIVERED
1636,1252182,1,10/29/2024,DELIVERED
1639,1252184,1,10/29/2024,DELIVERED
1644,1252189,1,10/29/2024,DELIVERED
1646,1252191,1,10/29/2024,DELIVERED
1658,1252203,1,10/29/2024,DELIVERED
1661,1252206,1,10/29/2024,DELIVERED
1662,1252207,1,10/29/2024,DELIVERED
1668,1252213,1,10/29/2024,DELIVERED
1670,1252215,1,10/29/2024,DELIVERED
1674,1252218,1,10/29/2024,DELIVERED
1679,1252220,1,10/29/2024,DELIVERED
1681,1252222,1,10/29/2024,DELIVERED
1685,1252226,1,10/29/2024,DELIVERED
1690,1252231,1,10/29/2024,DELIVERED
1695,1252236,1,10/29/2024,DELIVERED
1701,1252242,1,10/29/2024,DELIVERED
1703,1252244,1,10/29/2024,DELIVERED
1713,1252250,1,10/29/2024,DELIVERED
1716,1252253,1,10/29/2024,DELIVERED
1720,1252257,1,10/29/2024,DELIVERED
1726,1252262,1,10/29/2024,DELIVERED
1733,1252268,1,10/29/2024,DELIVERED
1734,1252269,1,10/29/2024,DELIVERED
1735,1252270,1,10/29/2024,DELIVERED
1737,1252272,1,10/29/2024,DELIVERED
1739,1252274,1,10/29/2024,DELIVERED
1740,1252275,1,10/29/2024,DELIVERED
1747,1252280,1,10/29/2024,DELIVERED
1751,1252283,1,10/29/2024,DELIVERED
1752,1252284,1,10/29/2024,DELIVERED
1754,1252286,1,10/29/2024,DELIVERED
1767,1252299,1,10/29/2024,DELIVERED
1771,1252303,1,10/29/2024,DELIVERED
1777,1252309,1,10/29/2024,DELIVERED
1779,1252310,1,10/29/2024,DELIVERED
1783,1252313,1,10/29/2024,DELIVERED
1798,1252328,1,10/29/2024,DELIVERED
1808,1252337,1,10/29/2024,DELIVERED
1810,1252339,1,10/29/2024,DELIVERED
1814,1252342,1,10/29/2024,DELIVERED
1825,1252350,1,10/29/2024,DELIVERED
1836,1252357,1,10/29/2024,DELIVERED
1837,1252358,1,10/29/2024,DELIVERED
1846,1252366,1,10/29/2024,DELIVERED
1848,1252368,1,10/29/2024,DELIVERED
1850,1252369,1,10/29/2024,DELIVERED
1851,1252370,1,10/29/2024,DELIVERED
1870,1252388,1,10/29/2024,DELIVERED
1880,1252396,1,10/29/2024,DELIVERED
1883,1252399,1,10/29/2024,DELIVERED
1887,1252403,1,10/29/2024,DELIVERED
1892,1252408,1,10/29/2024,DELIVERED
1895,1252411,1,10/29/2024,DELIVERED
1897,1252413,1,10/29/2024,DELIVERED
1898,1252414,1,10/29/2024,DELIVERED
1900,1252416,1,10/29/2024,DELIVERED
1906,1252421,1,10/29/2024,DELIVERED
1915,1252429,1,10/29/2024,DELIVERED
1921,1252435,1,10/29/2024,DELIVERED
1925,1252439,1,10/29/2024,DELIVERED
1933,1252446,1,10/29/2024,DELIVERED
1936,1252449,1,10/29/2024,DELIVERED
1938,1252451,1,10/29/2024,DELIVERED
1942,1252454,1,10/29/2024,DELIVERED
1950,1252458,1,10/29/2024,DELIVERED
1955,1252463,1,10/29/2024,DELIVERED
1959,1252465,1,10/29/2024,DELIVERED
1978,1252479,1,10/29/2024,DELIVERED
1987,1252487,1,10/29/2024,DELIVERED
1992,1252492,1,10/29/2024,DELIVERED
1998,1252495,1,10/29/2024,DELIVERED
2000,1252497,1,10/29/2024,DELIVERED
2003,1252500,1,10/29/2024,DELIVERED
2006,1252502,1,10/29/2024,DELIVERED
2010,1252506,1,10/29/2024,DELIVERED
2016,1252511,1,10/29/2024,DELIVERED
2020,1252513,1,10/29/2024,DELIVERED
2021,1252514,1,10/29/2024,DELIVERED
2033,1252524,1,10/29/2024,DELIVERED
2036,1252526,1,10/29/2024,DELIVERED
2038,1252528,1,10/29/2024,DELIVERED
2062,1252548,1,10/29/2024,DELIVERED
2066,1252551,1,10/29/2024,DELIVERED
2077,1252556,1,10/29/2024,DELIVERED
2079,1252558,1,10/29/2024,DELIVERED
2095,1252568,1,10/29/2024,DELIVERED
2098,1252570,1,10/29/2024,DELIVERED
2104,1252576,1,10/29/2024,DELIVERED
2108,1252579,1,10/29/2024,DELIVERED
2109,1252580,1,10/29/2024,DELIVERED
2122,1252590,1,10/29/2024,DELIVERED
2123,1252591,1,10/29/2024,DELIVERED
2128,1252595,1,10/29/2024,DELIVERED
2137,1252603,1,10/29/2024,DELIVERED
2139,1252605,1,10/29/2024,DELIVERED
2157,1252619,1,10/29/2024,DELIVERED
2180,1252632,1,10/29/2024,DELIVERED
2185,1252636,1,10/29/2024,DELIVERED
2192,1252641,1,10/29/2024,DELIVERED
2204,1252652,1,10/29/2024,DELIVERED
2205,1252653,1,10/29/2024,DELIVERED
2206,1252654,1,10/29/2024,DELIVERED
2211,1252657,1,10/29/2024,DELIVERED
2215,1252659,1,10/29/2024,DELIVERED
2218,1252660,1,10/29/2024,DELIVERED
2222,1252662,1,10/29/2024,DELIVERED
2227,1252666,1,10/29/2024,DELIVERED
2231,1252668,1,10/29/2024,DELIVERED
2239,1252674,1,10/29/2024,DELIVERED
2251,1252683,1,10/29/2024,DELIVERED
2254,1252686,1,10/29/2024,DELIVERED
2257,1252689,1,10/29/2024,DELIVERED
2270,1252696,1,10/29/2024,DELIVERED
2273,1252699,1,10/29/2024,DELIVERED
2276,1252701,1,10/29/2024,DELIVERED
2288,1252711,1,10/29/2024,DELIVERED
2334,1252738,1,10/29/2024,DELIVERED
2336,1252740,1,10/29/2024,DELIVERED
2341,1252745,1,10/29/2024,DELIVERED
2352,1252746,1,10/29/2024,DELIVERED
2357,1252748,1,10/29/2024,DELIVERED
2361,1252751,1,10/29/2024,DELIVERED
2387,1252762,1,10/29/2024,DELIVERED
2401,1252767,1,10/29/2024,DELIVERED
2434,1252781,1,10/29/2024,DELIVERED
2459,1252797,1,10/29/2024,DELIVERED
2476,1252805,1,10/29/2024,DELIVERED
2481,1252809,1,10/29/2024,DELIVERED
2482,1252810,1,10/29/2024,DELIVERED
2485,1252813,1,10/29/2024,DELIVERED
2491,1252815,1,10/29/2024,DELIVERED
2505,1252824,1,10/29/2024,DELIVERED
2508,1252827,1,10/29/2024,DELIVERED
2509,1252828,1,10/29/2024,DELIVERED
2510,1252829,1,10/29/2024,DELIVERED
2513,1252832,1,10/29/2024,DELIVERED
2522,1252840,1,10/29/2024,DELIVERED
2523,1252841,1,10/29/2024,DELIVERED
2527,1252843,1,10/29/2024,DELIVERED
2531,1252846,1,10/29/2024,DELIVERED
2540,1252854,1,10/29/2024,DELIVERED
2544,1252858,1,10/29/2024,DELIVERED
2545,1252859,1,10/29/2024,DELIVERED
2547,1252861,1,10/29/2024,DELIVERED
2562,1252873,1,10/29/2024,DELIVERED
2567,1252878,1,10/29/2024,DELIVERED
2599,1252900,1,10/29/2024,DELIVERED
2610,1252905,1,10/29/2024,DELIVERED
2614,1252909,1,10/29/2024,DELIVERED
2618,1252912,1,10/29/2024,DELIVERED
2619,1252913,1,10/29/2024,DELIVERED
2631,1252920,1,10/29/2024,DELIVERED
2633,1252921,1,10/29/2024,DELIVERED
2637,1252924,1,10/29/2024,DELIVERED
2640,1252926,1,10/29/2024,DELIVERED
2644,1252930,1,10/29/2024,DELIVERED
2651,1252937,1,10/29/2024,DELIVERED
2660,1252941,1,10/29/2024,DELIVERED
2672,1252949,1,10/29/2024,DELIVERED
2678,1252951,1,10/29/2024,DELIVERED
2679,1252952,1,10/29/2024,DELIVERED
2693,1252959,1,10/29/2024,DELIVERED
2696,1252962,1,10/29/2024,DELIVERED
2700,1252964,1,10/29/2024,DELIVERED
2708,1252969,1,10/29/2024,DELIVERED
2718,1252973,1,10/29/2024,DELIVERED
2724,1252975,1,10/29/2024,DELIVERED
2728,1252979,1,10/29/2024,DELIVERED
2740,1252987,1,10/29/2024,DELIVERED
2753,1252993,1,10/29/2024,DELIVERED
2756,1252995,1,10/29/2024,DELIVERED
2767,1253002,1,10/29/2024,DELIVERED
2768,1253003,1,10/29/2024,DELIVERED
2771,1253005,1,10/29/2024,DELIVERED
2772,1253006,1,10/29/2024,DELIVERED
2778,1253009,1,10/29/2024,DELIVERED
2780,1253010,1,10/29/2024,DELIVERED
2781,1253011,1,10/29/2024,DELIVERED
2782,1253012,1,10/29/2024,DELIVERED
2790,1253018,1,10/29/2024,DELIVERED
2792,1253020,1,10/29/2024,DELIVERED
2794,1253021,1,10/29/2024,DELIVERED
2807,1253028,1,10/29/2024,DELIVERED
2811,1253031,1,10/29/2024,DELIVERED
2813,1253033,1,10/29/2024,DELIVERED
2815,1253035,1,10/29/2024,DELIVERED
2816,1253036,1,10/29/2024,DELIVERED
2817,1253037,1,10/29/2024,DELIVERED
2820,1253040,1,10/29/2024,DELIVERED
2825,1253044,1,10/29/2024,DELIVERED
2831,1253048,1,10/29/2024,DELIVERED
2861,1253067,1,10/29/2024,DELIVERED
2864,1253069,1,10/29/2024,DELIVERED
2904,1253095,1,10/29/2024,DELIVERED
2914,1253102,1,10/29/2024,DELIVERED
2931,1253114,1,10/29/2024,DELIVERED
2934,1253116,1,10/29/2024,DELIVERED
2938,1253119,1,10/29/2024,DELIVERED
2948,1253124,1,10/29/2024,DELIVERED
2952,1253127,1,10/29/2024,DELIVERED
2955,1253130,1,10/29/2024,DELIVERED
2956,1253131,1,10/29/2024,DELIVERED
2962,1253135,1,10/29/2024,DELIVERED
2963,1253136,1,10/29/2024,DELIVERED
2980,1253142,1,10/29/2024,DELIVERED
2990,1253148,1,10/29/2024,DELIVERED
2993,1253150,1,10/29/2024,DELIVERED
3004,1253153,1,10/29/2024,DELIVERED
3044,1253158,1,10/29/2024,DELIVERED
3056,1253161,1,10/29/2024,DELIVERED
3057,1253162,1,10/29/2024,DELIVERED
3078,1253168,1,10/29/2024,DELIVERED
3106,1253174,1,10/29/2024,DELIVERED
3107,1253175,1,10/29/2024,DELIVERED
3114,1253177,1,10/29/2024,DELIVERED
3137,1253181,1,10/29/2024,DELIVERED
3159,1253184,1,10/29/2024,DELIVERED
3180,1253190,1,10/29/2024,DELIVERED
3182,1253191,1,10/29/2024,DELIVERED
3200,1253194,1,10/29/2024,DELIVERED
3210,1253201,1,10/29/2024,DELIVERED
3212,1253202,1,10/29/2024,DELIVERED
3213,1253203,1,10/29/2024,DELIVERED
3220,1253210,1,10/29/2024,DELIVERED
3226,1253214,1,10/29/2024,DELIVERED
3233,1253219,1,10/29/2024,DELIVERED
3248,1253228,1,10/29/2024,DELIVERED
3255,1253234,1,10/29/2024,DELIVERED
3292,1253259,1,10/29/2024,DELIVERED
3296,1253262,1,10/29/2024,DELIVERED
3297,1253263,1,10/29/2024,DELIVERED
3300,1253265,1,10/29/2024,DELIVERED
3302,1253267,1,10/29/2024,DELIVERED
3328,1253278,1,10/29/2024,DELIVERED
3337,1253280,1,10/29/2024,DELIVERED
3339,1253281,1,10/29/2024,DELIVERED
3370,1253294,1,10/29/2024,DELIVERED
3390,1253304,1,10/29/2024,DELIVERED
3395,1253307,1,10/29/2024,DELIVERED
3400,1253309,1,10/29/2024,DELIVERED
3412,1253318,1,10/29/2024,DELIVERED
3418,1253321,1,10/29/2024,DELIVERED
3425,1253324,1,10/29/2024,DELIVERED
3434,1253330,1,10/29/2024,DELIVERED
3436,1253332,1,10/29/2024,DELIVERED
3453,1253337,1,10/29/2024,DELIVERED
3459,1253341,1,10/29/2024,DELIVERED
3460,1253342,1,10/29/2024,DELIVERED
3463,1253345,1,10/29/2024,DELIVERED
3465,1253347,1,10/29/2024,DELIVERED
3469,1253348,1,10/29/2024,DELIVERED
3472,1253350,1,10/29/2024,DELIVERED
3474,1253352,1,10/29/2024,DELIVERED
3482,1253357,1,10/29/2024,DELIVERED
3485,1253360,1,10/29/2024,DELIVERED
3491,1253366,1,10/29/2024,DELIVERED
3511,1253377,1,10/29/2024,DELIVERED
3520,1253380,1,10/29/2024,DELIVERED
3526,1253384,1,10/29/2024,DELIVERED
3560,1253400,1,10/29/2024,DELIVERED
3561,1253401,1,10/29/2024,DELIVERED
3562,1253402,1,10/29/2024,DELIVERED
3570,1253408,1,10/29/2024,DELIVERED
3572,1253410,1,10/29/2024,DELIVERED
3584,1253415,1,10/29/2024,DELIVERED
3585,1253416,1,10/29/2024,DELIVERED
3590,1253420,1,10/29/2024,DELIVERED
3591,1253421,1,10/29/2024,DELIVERED
3597,1253423,1,10/29/2024,DELIVERED
3601,1253425,1,10/29/2024,DELIVERED
3602,1253426,1,10/29/2024,DELIVERED
3616,1253430,1,10/29/2024,DELIVERED
3625,1253434,1,10/29/2024,DELIVERED
3627,1253435,1,10/29/2024,DELIVERED
3630,1253436,1,10/29/2024,DELIVERED
3631,1253437,1,10/29/2024,DELIVERED
3640,1253442,1,10/29/2024,DELIVERED
3643,1253444,1,10/29/2024,DELIVERED
3648,1253446,1,10/29/2024,DELIVERED
3701,1253452,1,10/29/2024,DELIVERED
3709,1253456,1,10/29/2024,DELIVERED
3725,1253462,1,10/29/2024,DELIVERED
3734,1253468,1,10/29/2024,DELIVERED
3739,1253470,1,10/29/2024,DELIVERED
3758,1253479,1,10/29/2024,DELIVERED
3761,1253481,1,10/29/2024,DELIVERED
3773,1253489,1,10/29/2024,DELIVERED
3774,1253490,1,10/29/2024,DELIVERED
3780,1253492,1,10/29/2024,DELIVERED
3790,1253499,1,10/29/2024,DELIVERED
3795,1253503,1,10/29/2024,DELIVERED
3796,1253504,1,10/29/2024,DELIVERED
3799,1253505,1,10/29/2024,DELIVERED
3804,1253509,1,10/29/2024,DELIVERED
3806,1253511,1,10/29/2024,DELIVERED
3827,1253519,1,10/29/2024,DELIVERED
3828,1253520,1,10/29/2024,DELIVERED
3830,1253521,1,10/29/2024,DELIVERED
3837,1253525,1,10/29/2024,DELIVERED
3847,1253529,1,10/29/2024,DELIVERED
