Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
4332,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,78.33%,77.52%,20.7,94.00%,85.90%,59.60%,71.90%
943,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,88.12%,85.32%,15.9,97.20%,92.30%,74.70%,87.90%
955,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,79.89%,75.83%,18.7,95.80%,90.30%,83.80%,22.30%
3782,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,77.73%,65.37%,10.7,92.70%,87.70%,55.50%,68.60%
649,UBER,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202222,88.30%,77.42%,17.9,95.90%,95.30%,91.00%,75.30%
771,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,75.92%,57.68%,26.2,77.30%,90.10%,64.50%,68.20%
771,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,70.59%,57.62%,29.5,77.90%,87.60%,54.70%,65.20%
974,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,75.50%,59.16%,24.3,86.10%,71.80%,67.10%,73.10%
974,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,70.88%,53.56%,31.9,82.50%,76.60%,64.60%,69.30%
4140,ARGO,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202222,94.01%,94.82%,12.3,97.00%,96.50%,97.00%,86.40%
4140,UBER,Scheduled Standard Delivery,8,Executive Review,-,Store Focus,202222,94.04%,94.72%,9.9,,94.70%,97.30%,76.60%
4563,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,78.53%,70.57%,14.1,93.70%,76.10%,74.20%,49.20%
4563,UBER,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202222,68.27%,59.29%,20.4,97.20%,63.90%,73.20%,55.60%
4617,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,90.51%,82.28%,14.3,94.10%,90.60%,89.50%,86.10%
4617,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,89.47%,79.43%,15.2,95.60%,94.80%,91.10%,83.60%
4826,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,94.37%,83.16%,13.1,98.60%,95.40%,87.70%,93.10%
4826,UBER,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202222,90.34%,77.42%,13.6,100.00%,89.40%,94.20%,84.70%
819,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202222,84.38%,84.55%,18.9,79.20%,85.40%,92.20%,78.70%
987,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,82.73%,84.92%,24.4,94.90%,90.00%,96.80%,58.60%
3417,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,88.84%,86.51%,11.7,91.40%,95.50%,85.70%,80.40%
4063,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,85.91%,82.17%,14.7,89.80%,81.30%,85.80%,85.20%
5034,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202222,84.25%,90.34%,18.1,94.40%,86.70%,93.20%,73.60%
5034,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,91.11%,94.72%,13.8,94.50%,88.30%,98.60%,82.20%
929,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,81.37%,79.84%,18.5,100.00%,98.20%,82.60%,73.80%
2176,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,85.86%,94.23%,17.8,83.50%,88.90%,87.00%,85.00%
2176,UBER,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202222,89.39%,93.62%,15.2,96.30%,86.70%,91.10%,85.70%
3527,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,88.89%,91.33%,14.3,86.80%,91.30%,94.10%,84.20%
4446,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,88.09%,92.52%,12.2,94.90%,91.90%,89.50%,74.30%
5301,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,88.65%,90.70%,13.2,95.30%,93.10%,96.10%,57.90%
5301,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,73.40%,73.10%,24.7,93.30%,97.30%,92.60%,42.20%
1517,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,84.93%,72.32%,15.2,90.50%,78.60%,88.80%,76.90%
1517,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,84.50%,65.47%,19.7,95.40%,77.70%,93.00%,75.40%
2789,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,75.40%,62.65%,24.9,94.10%,89.90%,78.40%,60.00%
2962,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,89.61%,80.02%,12.3,94.40%,91.70%,91.20%,76.30%
2962,UBER,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202222,89.12%,71.85%,16,94.30%,94.00%,92.70%,79.90%
1845,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,74.00%,83.46%,20.1,88.20%,81.40%,31.00%,44.90%
1845,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,59.38%,74.67%,32.6,88.40%,83.80%,34.40%,40.40%
2591,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,89.87%,83.68%,14.1,99.10%,82.20%,90.10%,81.70%
2946,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202222,90.97%,92.43%,10.9,93.80%,89.90%,92.10%,85.30%
3625,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,82.66%,76.37%,16,92.50%,83.90%,73.40%,76.10%
3625,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,78.00%,61.91%,21.3,94.90%,86.50%,76.30%,70.60%
5325,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202222,64.12%,64.14%,22.3,94.90%,91.10%,23.80%,50.20%
5932,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,89.98%,92.28%,15.1,95.30%,90.30%,89.40%,73.00%
5932,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,85.12%,85.24%,18.7,95.50%,89.50%,90.00%,72.20%
2727,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,94.06%,89.93%,15.6,97.30%,94.30%,97.60%,83.30%
2727,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,85.52%,80.16%,17.9,100.00%,93.40%,92.30%,73.70%
2814,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,82.33%,86.18%,16,89.40%,82.50%,77.60%,80.60%
4690,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,79.52%,88.66%,12.7,85.70%,70.00%,89.30%,75.00%
5218,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,85.82%,83.55%,19.4,95.70%,89.40%,74.50%,83.80%
5964,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202222,80.11%,84.84%,19.5,96.00%,87.50%,67.80%,66.90%
725,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,71.36%,73.26%,32.7,84.70%,68.70%,85.30%,21.20%
779,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,93.98%,88.56%,10.1,98.80%,93.70%,89.90%,93.90%
1245,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,72.98%,64.26%,24.7,75.00%,56.10%,61.40%,90.10%
3013,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,92.91%,78.48%,14.1,99.10%,98.90%,88.20%,86.40%
3161,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,85.89%,77.76%,16,89.80%,86.50%,77.60%,94.40%
5221,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202222,90.87%,77.07%,17.8,93.30%,95.90%,89.40%,85.70%
5654,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,87.31%,68.30%,17,96.90%,85.30%,68.00%,88.10%
1590,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,86.22%,85.06%,20.9,93.80%,94.00%,88.70%,77.40%
3163,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,85.33%,90.49%,17.5,95.90%,83.30%,85.30%,66.40%
3163,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,78.52%,87.39%,24.8,94.60%,82.00%,83.00%,63.60%
3235,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202222,85.86%,88.77%,16.4,92.20%,85.90%,86.70%,79.10%
3397,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202222,90.87%,90.13%,13.6,89.10%,92.00%,92.50%,90.90%
3397,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,88.87%,86.75%,13.3,92.90%,88.20%,90.20%,87.10%
4303,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202222,71.43%,100.00%,3.7,80.00%,100.00%,0.00%,
4303,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202222,82.22%,89.34%,15.6,90.80%,91.80%,75.80%,70.10%
5265,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,85.71%,97.44%,10.6,66.70%,100.00%,80.00%,
2338,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202222,78.59%,92.92%,9.8,76.30%,81.60%,75.70%,81.30%
2545,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,79.02%,80.95%,12.4,77.80%,85.50%,65.00%,93.10%
1955,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,80.88%,76.22%,14.3,93.70%,94.20%,86.40%,60.70%
1971,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202222,92.98%,79.20%,9.9,100.00%,100.00%,88.90%,93.70%
1971,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202222,89.82%,73.33%,15.6,94.10%,84.00%,86.20%,96.30%
1396,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,88.26%,89.02%,9.6,93.80%,94.30%,84.90%,78.30%
3505,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,69.77%,80.85%,14.4,65.40%,62.10%,72.70%,100.00%
3505,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,90.88%,91.07%,10.6,100.00%,89.90%,87.90%,84.60%
1571,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202222,84.06%,94.59%,5.6,92.20%,82.80%,76.50%,87.30%
1571,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202222,88.95%,92.65%,5.8,91.50%,85.30%,89.50%,89.70%
1635,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202222,88.27%,97.70%,7.2,95.00%,88.10%,84.50%,86.60%
2936,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202222,74.26%,74.03%,16.9,87.70%,74.70%,49.30%,79.30%
1012,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Recovering,Driver Supply Focus,202222,92.00%,90.24%,7.9,93.30%,100.00%,89.50%,85.70%
2452,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202222,80.26%,76.74%,22.3,98.20%,84.40%,60.40%,81.90%
2452,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202222,62.52%,80.68%,20.1,75.10%,48.80%,40.80%,80.20%
6394,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,65.02%,60.74%,32.8,90.60%,73.50%,29.90%,84.10%
6394,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,73.20%,72.13%,22.8,93.40%,69.20%,41.40%,81.00%
5695,DOORDASH,Scheduled Standard Delivery,33,Executive Review,Recovering,Store Focus,202222,57.96%,54.97%,16.8,91.40%,66.10%,26.00%,49.80%
5695,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202222,66.83%,64.33%,12.8,95.10%,62.50%,39.80%,58.60%
2106,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Recovering,Store Focus,202222,89.97%,82.28%,13.6,90.90%,90.90%,89.50%,89.80%
3729,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Recovering,Store Focus,202222,90.70%,83.04%,16.7,97.40%,98.50%,94.60%,76.50%
3729,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202222,93.96%,88.04%,13,96.40%,97.30%,93.80%,85.60%
2780,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202222,91.28%,95.55%,7.6,87.50%,94.80%,95.30%,88.00%
2862,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,86.68%,84.96%,16.5,89.80%,91.20%,88.80%,78.20%
3093,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,92.29%,77.15%,12.3,90.60%,96.20%,92.70%,89.70%
3739,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,92.24%,89.16%,12,98.00%,87.40%,90.10%,95.10%
2119,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,75.32%,85.41%,11.5,80.40%,68.70%,80.10%,72.20%
2280,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,74.36%,93.64%,9.3,78.50%,77.20%,69.80%,69.90%
1988,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,83.51%,74.59%,19.3,89.60%,91.10%,75.20%,80.10%
3587,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202222,93.91%,83.23%,8.3,100.00%,93.50%,91.90%,86.00%
2486,DOORDASH,Scheduled Express Delivery ,32,Executive Review,Recovering,Store Focus,202222,87.95%,95.35%,9.2,100.00%,75.00%,88.20%,87.90%
2486,SPARK,Scheduled Express Delivery ,4,At Risk,Recovering,Store Focus,202222,91.43%,83.04%,11.4,100.00%,93.50%,88.20%,79.20%
2486,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,87.03%,83.82%,12.8,96.40%,90.10%,89.40%,70.40%
3123,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,72.40%,80.71%,12.6,84.60%,78.40%,69.00%,60.50%
4174,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,88.24%,87.01%,12.5,95.80%,87.60%,87.00%,79.10%
2426,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,81.89%,71.23%,16,77.30%,75.00%,84.40%,84.90%
2426,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,84.04%,76.36%,14.4,82.90%,78.10%,88.70%,86.20%
2774,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,81.78%,74.19%,16.3,81.10%,82.10%,85.70%,78.70%
2774,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,90.72%,81.21%,13.5,94.20%,95.00%,95.10%,76.00%
5185,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,73.17%,89.31%,28,77.40%,74.60%,69.40%,70.70%
3486,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,84.80%,93.71%,10.6,88.20%,90.90%,91.30%,79.40%
2726,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,75.71%,81.70%,17.9,88.60%,85.60%,68.80%,68.20%
3447,DOORDASH,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202222,65.92%,63.40%,23.2,67.90%,60.70%,63.40%,67.90%
3447,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202222,69.73%,71.03%,21.3,79.40%,70.60%,69.80%,56.40%
3580,UBER,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202222,83.56%,89.06%,12.8,79.40%,90.50%,81.70%,83.70%
3792,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,84.07%,87.59%,11.2,88.60%,80.80%,82.80%,83.90%
5184,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,90.37%,97.48%,10.2,95.90%,92.30%,94.00%,74.10%
5466,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,79.50%,72.16%,24.6,79.50%,84.80%,79.30%,76.80%
5466,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,74.67%,72.77%,21.2,70.70%,70.40%,78.50%,75.60%
1407,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,81.58%,72.43%,16.4,73.10%,82.80%,87.40%,83.00%
1463,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,92.48%,85.87%,9.4,95.50%,88.50%,90.60%,94.90%
3571,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,86.04%,77.76%,16.2,92.20%,84.80%,72.70%,89.10%
3571,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,91.42%,81.28%,13.5,95.10%,88.70%,85.80%,93.30%
1510,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,76.42%,85.96%,23.5,77.80%,90.60%,76.10%,68.30%
1521,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,76.23%,70.90%,20.1,67.90%,73.30%,80.40%,80.40%
1961,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202222,91.84%,97.18%,7.6,91.20%,94.80%,91.90%,89.50%
2250,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202222,87.44%,79.85%,17.9,93.50%,95.10%,76.70%,86.30%
2250,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202222,70.04%,84.00%,15.7,73.20%,72.80%,66.10%,67.70%
2967,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,87.65%,93.67%,10.3,88.00%,90.30%,89.40%,82.30%
3342,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202222,92.89%,89.21%,8.3,94.70%,94.70%,92.70%,89.50%
3749,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,87.75%,88.48%,10.7,85.70%,88.10%,91.90%,85.40%
1728,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,76.59%,71.95%,22.5,84.10%,71.50%,66.10%,85.10%
1734,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202222,90.71%,86.96%,10.8,91.90%,95.40%,91.70%,84.10%
2771,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Driver Supply Focus,202222,75.00%,100.00%,5.4,100.00%,50.00%,100.00%,
3255,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202222,90.49%,89.87%,8.4,91.40%,93.30%,90.10%,87.00%
1304,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,84.74%,69.55%,17.9,88.90%,88.00%,76.20%,87.50%
2892,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,81.32%,71.93%,23.3,86.30%,83.90%,79.30%,74.40%
2892,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202222,82.29%,74.57%,16.5,77.70%,87.00%,79.00%,85.90%
3313,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202222,80.88%,70.19%,12.8,85.60%,81.60%,71.80%,89.10%
3313,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202222,84.87%,77.22%,13,86.10%,89.20%,79.90%,84.00%
905,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202222,90.78%,93.20%,8.4,93.60%,86.50%,94.50%,87.00%
5341,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202222,84.87%,98.64%,7.5,90.50%,84.40%,80.10%,82.80%
1252,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Driver Supply Focus,202222,89.71%,96.77%,8.6,91.30%,89.70%,92.40%,85.00%
2125,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,81.93%,85.02%,10.6,82.10%,84.50%,81.40%,80.00%
3227,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,92.38%,74.92%,10.4,93.40%,98.20%,85.00%,92.90%
26,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,92.73%,92.13%,10.7,95.90%,93.10%,92.50%,88.40%
774,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202222,85.86%,89.72%,6.9,33.30%,100.00%,90.90%,86.30%
4600,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,91.62%,85.11%,10.2,88.90%,94.40%,93.80%,89.60%
4196,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,82.12%,67.51%,10.6,86.50%,81.60%,73.30%,88.00%
6178,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,90.56%,91.07%,9.7,93.50%,94.50%,87.40%,89.20%
2293,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202222,81.82%,95.40%,7.6,93.80%,100.00%,81.30%,52.90%
2752,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,85.65%,82.17%,11.5,84.50%,86.50%,81.00%,90.60%
3533,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,86.93%,79.48%,10.5,86.00%,82.10%,88.60%,91.30%
5957,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,76.35%,78.89%,12.7,86.90%,83.30%,58.20%,78.10%
