Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
5189,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,81.18%,92.44%,10,80.90%,74.10%,81.40%,89.20%
2113,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202233,85.13%,87.69%,9.3,78.30%,85.10%,87.40%,92.00%
5329,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,86.41%,97.61%,7.6,71.00%,87.50%,89.40%,89.40%
1746,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202233,77.48%,86.93%,13.7,69.10%,81.10%,79.00%,79.80%
1746,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202233,79.64%,86.02%,17.5,60.90%,80.70%,85.60%,91.10%
2515,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,66.45%,91.79%,9.4,61.40%,72.30%,57.10%,79.90%
3799,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,75.13%,86.14%,12.6,67.60%,76.60%,76.10%,77.70%
5768,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,75.81%,82.70%,12.2,67.90%,81.80%,74.30%,79.00%
2112,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,75.29%,91.08%,9.8,75.40%,73.90%,77.00%,75.80%
2767,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,82.49%,71.31%,15.8,86.00%,90.90%,79.80%,71.10%
2270,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202233,89.09%,96.57%,5.5,88.70%,88.90%,91.70%,86.40%
2270,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,50.00%,80.00%,12.1,0.00%,57.10%,100.00%,33.30%
3731,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,62.64%,91.09%,14.7,62.50%,88.90%,63.40%,45.80%
4275,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,86.73%,97.54%,3.1,84.50%,91.10%,81.90%,89.90%
3317,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202233,92.61%,93.38%,5.4,92.70%,92.90%,88.50%,96.50%
1891,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202233,75.00%,90.00%,18.1,100.00%,50.00%,100.00%,0.00%
1891,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202233,83.33%,76.92%,15.3,83.30%,50.00%,100.00%,100.00%
1891,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202233,80.33%,77.63%,13.2,93.80%,64.30%,73.30%,87.50%
2022,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,86.86%,70.03%,12.2,82.10%,87.00%,89.40%,85.10%
2282,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,83.86%,70.96%,12.7,79.20%,87.80%,85.40%,83.40%
2282,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,78.01%,69.63%,13,82.20%,81.40%,73.60%,76.50%
2854,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,83.52%,65.58%,12.8,82.90%,88.20%,87.60%,76.80%
2854,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,80.53%,70.08%,10.9,79.50%,87.70%,85.20%,68.20%
2898,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202233,83.65%,93.58%,3.9,90.90%,81.80%,86.20%,70.00%
5777,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202233,63.64%,91.67%,8.3,50.00%,,75.00%,66.70%
2299,UBER,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202233,75.00%,81.58%,29.6,100.00%,56.00%,62.50%,85.70%
2371,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202233,75.87%,81.74%,15.2,77.00%,63.60%,79.70%,85.30%
2371,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202233,79.45%,78.09%,14.6,80.20%,63.40%,90.20%,84.00%
1810,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202233,75.44%,75.36%,11.4,64.70%,70.00%,91.70%,87.50%
1959,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202233,83.02%,88.27%,17.4,71.40%,87.00%,84.20%,92.00%
2547,DOORDASH,Scheduled Standard Delivery,13,Executive Review,-,Store Focus,202233,69.57%,100.00%,11,,,66.70%,72.70%
2547,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202233,90.80%,98.75%,8,89.50%,80.80%,92.60%,95.30%
2156,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,86.57%,77.53%,9.1,84.00%,87.10%,87.60%,87.90%
2906,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202233,73.44%,89.29%,7.2,60.00%,72.70%,71.00%,93.10%
2284,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202233,87.01%,86.75%,15,91.80%,81.00%,84.10%,90.60%
2284,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202233,76.00%,82.56%,19.8,83.30%,65.80%,75.70%,81.50%
2897,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202233,78.81%,91.60%,5.6,85.10%,76.30%,85.00%,58.60%
2003,DOORDASH,Scheduled Standard Delivery,11,Executive Review,-,Store Focus,202233,75.35%,78.15%,18.6,,,76.20%,75.20%
2003,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202233,79.90%,70.95%,17.5,100.00%,66.70%,82.70%,90.60%
2090,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,56.52%,92.31%,7.2,47.80%,72.00%,47.60%,56.50%
2497,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202233,88.89%,81.82%,14,91.30%,86.70%,80.00%,94.70%
2604,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,34.12%,86.18%,8.4,37.90%,38.10%,27.30%,30.80%
3469,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202233,90.26%,91.82%,7.2,88.70%,91.70%,89.10%,91.70%
3912,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,81.39%,78.36%,11.8,83.70%,82.40%,82.10%,77.40%
5447,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202233,73.64%,75.39%,12.8,76.00%,54.50%,82.00%,83.60%
5867,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Driver Supply Focus,202233,58.89%,99.33%,9.4,56.10%,46.30%,53.70%,80.00%
1994,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202233,82.00%,83.72%,11.1,80.80%,96.60%,73.40%,85.90%
1940,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202233,61.54%,67.44%,16,100.00%,30.80%,80.00%,61.50%
1940,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202233,85.07%,80.83%,13,79.40%,73.30%,89.70%,95.60%
2351,SPARK,Scheduled Standard Delivery,30,Executive Review,Recovering,Store Focus,202233,89.95%,86.73%,8.4,96.00%,83.20%,87.60%,93.80%
1806,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202233,83.33%,96.30%,7.4,83.30%,80.00%,85.70%,83.30%
2146,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,-,Store Focus,202233,100.00%,50.00%,6.1,,,,100.00%
1781,POINTPICKUP,Scheduled Express Delivery ,22,Executive Review,Degrading,Driver Supply Focus,202233,88.89%,88.75%,9.4,79.20%,100.00%,100.00%,85.70%
1781,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,77.47%,79.86%,14.8,82.50%,81.50%,76.40%,73.80%
1835,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,81.80%,76.01%,13.1,87.20%,68.90%,88.70%,81.60%
2262,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,-,Driver Supply Focus,202233,90.91%,90.91%,8.9,,,66.70%,100.00%
5240,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202233,81.82%,95.83%,12,91.70%,0.00%,76.20%,80.60%
1744,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202233,81.25%,88.24%,14.6,71.40%,100.00%,64.30%,100.00%
1744,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202233,88.34%,90.41%,11.8,91.10%,84.40%,89.90%,88.70%
3280,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202233,70.23%,75.41%,18.3,75.80%,36.40%,82.70%,80.30%
2210,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202233,68.39%,86.24%,10.2,86.70%,93.00%,50.20%,67.30%
2355,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202233,65.53%,58.48%,16.4,83.30%,79.80%,74.90%,36.60%
2586,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202233,86.26%,86.29%,12.1,91.10%,85.70%,90.90%,82.70%
2586,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202233,85.47%,80.16%,17.6,79.30%,50.00%,90.50%,87.70%
1623,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202233,55.64%,58.04%,25.2,59.10%,61.60%,54.20%,47.20%
1884,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202233,52.94%,49.41%,26.1,61.90%,49.10%,44.10%,57.30%
2064,DOORDASH,Scheduled Standard Delivery,11,Executive Review,-,Store Focus,202233,57.63%,24.24%,33,,,44.10%,76.00%
2064,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202233,55.61%,44.30%,29.4,45.60%,62.10%,50.80%,59.30%
4276,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202233,72.52%,68.67%,22.7,73.10%,53.00%,69.90%,85.90%
1656,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202233,92.69%,77.64%,12.6,91.60%,99.30%,90.80%,89.50%
1656,UBER,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202233,58.12%,75.00%,14.8,37.50%,85.70%,48.10%,75.90%
2278,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,89.74%,97.75%,9,89.90%,91.00%,89.20%,88.80%
3429,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202233,87.80%,90.91%,6.6,91.70%,87.50%,87.50%,84.60%
3520,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202233,83.18%,99.24%,10.8,78.00%,78.70%,85.40%,90.80%
5752,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202233,83.33%,91.18%,17.7,80.00%,0.00%,100.00%,100.00%
5752,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202233,81.46%,96.79%,13.1,71.40%,66.70%,85.70%,91.20%
5752,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202233,83.89%,93.47%,14,83.80%,71.80%,90.00%,90.70%
1070,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,-,Store Focus,202233,79.17%,64.00%,14.8,,,100.00%,70.60%
1070,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,67.13%,87.97%,9.6,72.30%,68.60%,58.10%,70.40%
2753,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202233,36.51%,95.65%,7.1,47.10%,25.00%,40.00%,33.30%
5786,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202233,76.80%,92.05%,9.7,74.20%,76.80%,69.70%,88.70%
3401,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,69.82%,80.49%,18.8,48.30%,79.20%,84.20%,73.60%
3401,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,78.21%,70.83%,26.4,72.00%,76.90%,83.30%,83.80%
3709,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,79.12%,93.94%,11.3,78.50%,85.30%,79.60%,73.50%
3741,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,70.85%,67.26%,14.4,63.60%,78.00%,72.30%,71.20%
5709,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,69.57%,57.89%,18,70.60%,43.80%,81.00%,80.00%
6998,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202233,81.41%,86.58%,11.7,68.50%,84.90%,86.40%,85.80%
1184,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,85.61%,89.44%,11.7,88.30%,89.10%,79.40%,86.10%
1184,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,83.33%,84.06%,14.8,82.60%,83.30%,85.70%,82.40%
1340,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202233,86.59%,93.87%,12,82.70%,87.80%,88.70%,90.00%
2584,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202233,88.71%,95.92%,8.4,87.10%,91.80%,88.50%,87.70%
3067,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202233,90.62%,94.19%,8.5,94.00%,92.70%,86.70%,89.00%
3118,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,80.18%,81.49%,9.3,75.40%,82.40%,84.20%,79.10%
3118,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,81.98%,79.23%,13.6,75.30%,84.80%,87.40%,80.40%
3188,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,78.01%,86.92%,20.1,80.30%,82.30%,73.80%,77.30%
510,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,86.71%,82.21%,10.2,83.90%,84.40%,89.40%,89.00%
1111,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202233,85.30%,72.52%,13.7,95.10%,71.30%,91.80%,83.60%
1121,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,87.35%,84.12%,10.6,90.00%,89.50%,84.40%,85.20%
1400,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,55.20%,50.85%,15.8,26.60%,55.90%,59.30%,74.10%
2811,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,69.16%,73.09%,12.4,54.80%,75.00%,70.50%,77.40%
594,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202233,78.17%,93.87%,16,76.40%,78.90%,83.10%,74.10%
594,UBER,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202233,79.91%,93.93%,19.7,76.50%,82.00%,77.10%,84.70%
787,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202233,77.75%,81.50%,15.6,71.80%,79.10%,82.20%,78.40%
855,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,78.31%,93.96%,11.6,73.00%,87.30%,77.50%,74.50%
1047,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202233,77.16%,84.40%,13.1,71.30%,84.30%,86.80%,63.50%
2732,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,79.40%,73.98%,20.5,82.60%,82.20%,64.90%,86.90%
2732,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,62.20%,66.67%,23.4,77.40%,51.40%,55.60%,64.70%
1181,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,75.20%,74.64%,18.1,65.90%,80.00%,77.80%,81.80%
1578,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,76.98%,96.35%,15.9,74.20%,75.80%,70.40%,85.70%
1766,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202233,88.82%,85.63%,9.9,88.50%,92.10%,90.80%,83.90%
2360,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,69.38%,76.59%,11.9,57.80%,73.50%,71.10%,78.10%
2360,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,71.61%,75.96%,13.9,68.40%,76.90%,68.80%,72.90%
3008,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202233,92.57%,80.90%,10.4,89.20%,94.30%,91.40%,95.10%
3008,SPARK,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202233,44.77%,74.15%,11.4,32.40%,61.80%,42.10%,41.60%
3621,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202233,73.36%,67.65%,13.2,71.80%,67.40%,76.60%,77.30%
3775,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,11.82%,50.17%,36.7,4.20%,8.60%,17.80%,16.10%
3775,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,35.47%,43.26%,48,21.70%,35.90%,45.00%,40.40%
1314,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202233,90.56%,95.76%,10.2,93.60%,88.90%,88.20%,91.70%
2154,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,81.75%,80.26%,16,76.70%,85.70%,86.40%,81.10%
2941,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,72.62%,73.83%,19.2,78.20%,88.90%,69.30%,50.10%
2941,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,68.83%,70.45%,18.6,85.00%,80.80%,75.00%,31.60%
459,POINTPICKUP,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202233,82.75%,94.09%,10.4,85.60%,90.30%,80.60%,73.90%
459,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202233,92.59%,94.05%,10.8,95.30%,95.30%,92.60%,87.40%
520,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,58.19%,88.60%,14.6,57.50%,60.40%,68.20%,46.70%
780,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,68.87%,94.74%,14.6,65.50%,82.10%,66.70%,60.00%
3388,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202233,86.93%,89.32%,13.6,90.50%,89.20%,91.90%,76.20%
3389,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,80.93%,77.53%,13.1,76.80%,78.50%,88.20%,80.70%
4558,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202233,91.81%,85.52%,10.7,95.20%,94.90%,96.00%,81.00%
618,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,83.60%,75.19%,20.1,89.50%,86.40%,88.20%,63.80%
937,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,69.10%,69.05%,17.2,52.20%,88.40%,68.10%,64.80%
1586,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,77.14%,76.99%,15.2,89.80%,80.70%,67.20%,65.70%
1586,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,74.80%,69.29%,21.1,88.40%,73.00%,75.00%,47.40%
3471,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,79.15%,94.09%,8.4,70.10%,71.90%,78.10%,87.90%
3748,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,86.49%,83.52%,16.9,87.50%,88.20%,83.10%,88.00%
5814,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,70.83%,63.00%,27.2,68.60%,64.70%,68.40%,80.00%
3192,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,79.18%,82.35%,11.9,74.20%,79.40%,75.30%,86.60%
1270,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Driver Supply Focus,202233,89.80%,91.54%,8.2,89.90%,94.90%,92.60%,82.50%
6576,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202233,88.29%,88.74%,9.2,90.50%,91.50%,87.30%,83.80%
6576,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202233,89.76%,81.40%,11.5,79.30%,97.00%,96.70%,85.70%
669,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202233,89.56%,71.36%,12.3,93.70%,89.20%,86.70%,88.70%
756,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,-,Driver Supply Focus,202233,88.37%,100.00%,8.5,,,100.00%,82.10%
756,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202233,86.86%,97.78%,6.9,89.20%,70.90%,99.00%,79.30%
1215,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202233,85.86%,91.58%,7.6,85.50%,85.30%,85.60%,87.30%
3660,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,82.56%,81.75%,8.5,87.40%,79.80%,80.40%,82.60%
5251,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202233,84.67%,92.14%,7.1,90.40%,83.60%,84.80%,80.40%
366,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202233,84.62%,76.47%,9.7,75.00%,100.00%,100.00%,80.00%
583,POINTPICKUP,Scheduled Express Delivery ,6,At Risk,Degrading,Driver Supply Focus,202233,87.22%,93.84%,7.3,79.20%,75.70%,93.20%,98.00%
676,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202233,77.20%,95.83%,6,90.50%,90.90%,74.50%,25.00%
1466,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Driver Supply Focus,202233,92.70%,92.45%,8.3,94.00%,96.10%,89.60%,90.80%
1466,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202233,62.96%,94.89%,9.5,54.80%,42.10%,80.60%,66.70%
4635,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202233,73.06%,78.55%,17.2,81.50%,77.90%,54.80%,79.10%
4635,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202233,84.47%,78.40%,15.4,84.80%,81.70%,82.20%,89.10%
1194,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202233,73.33%,87.50%,8.6,66.70%,50.00%,80.00%,100.00%
1194,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202233,74.58%,97.58%,11.8,71.40%,66.70%,75.90%,90.90%
1159,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202233,77.05%,98.44%,5.2,71.40%,76.50%,100.00%,60.00%
1217,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202233,69.00%,98.06%,14.5,56.90%,52.00%,87.10%,82.00%
1242,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,75.18%,67.16%,14.5,86.10%,72.80%,63.70%,79.10%
1317,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202233,85.38%,99.25%,6.3,83.10%,87.90%,86.60%,83.90%
2440,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,-,Store Focus,202233,83.97%,87.94%,8.3,,,78.80%,87.30%
2440,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,73.84%,86.76%,8.9,58.30%,68.40%,81.00%,89.90%
4428,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202233,83.75%,90.58%,8,79.60%,87.00%,84.60%,84.10%
3619,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202233,89.61%,96.72%,4.8,92.60%,89.70%,87.10%,89.10%
3072,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202233,89.23%,82.10%,10.1,90.20%,87.50%,88.30%,91.20%
5267,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,63.53%,66.87%,11.7,54.40%,72.90%,75.00%,53.30%
278,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Driver Supply Focus,202233,90.43%,93.25%,9,94.00%,90.40%,95.30%,78.00%
450,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,202233,88.34%,91.87%,9,91.50%,85.10%,94.30%,82.70%
23,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,77.75%,68.51%,16.2,75.40%,74.50%,88.10%,72.60%
307,SPARK,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202233,88.04%,84.29%,11.4,90.30%,82.10%,96.10%,83.60%
1193,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202233,85.34%,90.36%,10.5,88.40%,84.10%,93.80%,75.30%
5261,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202233,41.67%,100.00%,7.1,50.00%,25.00%,33.30%,66.70%
126,SPARK,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202233,87.73%,85.10%,11,81.70%,88.90%,93.90%,86.30%
4460,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,53.57%,54.29%,38.3,60.00%,100.00%,33.30%,30.00%
4460,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,79.03%,73.35%,14.7,73.70%,81.30%,82.70%,78.60%
2587,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,85.02%,86.94%,13.5,89.80%,92.70%,89.30%,66.00%
4168,UBER,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202233,84.00%,100.00%,7.1,100.00%,85.70%,77.80%,50.00%
119,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,50.00%,53.13%,9.2,40.00%,55.60%,40.00%,66.70%
