Market ID,Region,Store # ,Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
59,6,4298,110,9,2727,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,90.46%,84.52%,17.8,94.30%,97.60%,83.30%,83.70%
60,6,194,110,9,2727,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,84.66%,77.97%,18.1,93.40%,92.30%,73.70%,83.30%
60,6,3500,110,9,2814,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,78.76%,85.04%,16.1,82.50%,77.60%,80.60%,74.20%
61,6,462,111,9,4690,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,76.00%,87.83%,14.3,70.00%,89.30%,75.00%,66.70%
61,6,504,111,9,5218,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,82.08%,82.71%,18.9,89.40%,74.50%,83.80%,80.60%
61,6,529,112,9,5964,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202221,77.70%,82.37%,20.5,87.60%,67.80%,66.90%,87.80%
62,6,3572,114,9,725,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,57.80%,68.74%,39.8,68.70%,85.30%,21.20%,32.20%
63,6,5612,114,9,779,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,91.39%,85.18%,12,93.70%,89.90%,93.90%,87.70%
63,6,5959,114,9,1245,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,78.93%,68.97%,21.5,56.10%,61.40%,90.10%,96.70%
64,6,772,488,72,3104,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,90.88%,88.31%,14.1,90.10%,96.70%,95.20%,82.60%
64,6,2066,548,72,3013,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,90.83%,71.55%,15.2,98.90%,88.20%,86.40%,90.50%
64,6,3296,548,72,3161,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,80.90%,69.06%,18.1,86.50%,77.60%,94.40%,68.80%
65,6,1409,548,72,5221,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202221,91.49%,80.19%,15.6,95.90%,89.40%,85.70%,95.40%
65,6,3640,548,72,5654,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,84.90%,66.54%,17.6,85.30%,68.00%,88.10%,88.10%
67,6,2257,553,9,1590,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202221,84.23%,82.37%,21,94.00%,88.70%,77.40%,80.20%
68,6,400,553,9,3163,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,79.67%,87.71%,19.3,83.30%,85.30%,66.40%,80.70%
68,6,602,553,9,3163,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,78.34%,86.53%,25.2,82.00%,83.00%,63.60%,83.70%
68,6,5287,553,9,3235,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,81.95%,88.12%,18.5,85.90%,86.70%,79.10%,74.40%
77,6,290,553,9,3397,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202221,88.94%,85.81%,14.7,92.10%,92.50%,90.90%,77.90%
77,6,5245,553,9,3397,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,83.52%,82.79%,15.8,88.20%,90.20%,87.10%,70.30%
85,6,321,553,9,4303,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202221,50.00%,100.00%,3.9,100.00%,0.00%,,
86,6,2599,553,9,4303,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202221,77.48%,87.71%,16.9,91.80%,75.80%,70.10%,73.50%
86,6,3888,559,72,5265,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202221,88.24%,91.89%,10.4,100.00%,80.00%,,75.00%
87,6,404,196,53,2338,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Driver Supply Focus,202221,80.14%,93.86%,8.7,81.60%,75.70%,81.30%,83.90%
503,6,140,196,53,2545,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,82.88%,78.65%,12.6,85.50%,65.00%,93.10%,93.90%
503,6,140,263,53,1955,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,79.03%,67.89%,16.2,94.20%,86.40%,60.70%,82.70%
503,6,163,425,53,1971,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202221,94.82%,81.64%,9.5,100.00%,88.90%,93.70%,97.60%
503,6,275,425,53,1971,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202221,89.65%,72.08%,15.5,84.00%,86.20%,96.30%,95.30%
503,6,285,441,53,1396,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,82.92%,87.45%,9.3,94.30%,84.90%,78.30%,71.90%
503,6,285,441,53,3505,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,72.31%,80.82%,13.9,62.10%,72.70%,100.00%,80.00%
506,6,3107,441,53,3505,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,86.09%,89.97%,11.2,89.90%,87.90%,84.60%,78.90%
542,64,4674,442,53,1571,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202221,82.37%,95.57%,5.3,82.80%,76.50%,87.30%,86.40%
569,6,4112,442,53,1571,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202221,87.87%,95.50%,5.4,85.30%,89.50%,89.70%,87.20%
127,42,278,442,53,1635,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202221,88.07%,97.75%,7,88.10%,84.50%,86.60%,94.90%
127,42,278,442,53,2936,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202221,70.54%,72.62%,17.8,74.70%,49.30%,79.30%,74.40%
127,42,376,444,53,1012,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Recovering,Driver Supply Focus,202221,93.24%,92.68%,7.7,100.00%,89.50%,85.70%,100.00%
127,42,448,444,53,2452,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202221,79.61%,77.39%,22.6,84.40%,60.40%,81.90%,94.70%
127,42,448,444,53,2452,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,65.50%,80.59%,20.5,48.80%,40.80%,80.20%,87.20%
127,42,3868,444,53,5463,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202221,93.37%,97.56%,6.5,97.10%,93.70%,98.10%,84.20%
127,42,3868,444,53,6394,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,68.40%,62.81%,30,73.50%,29.90%,84.10%,98.20%
135,42,307,444,53,6394,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,68.23%,68.27%,24.9,69.30%,41.40%,81.00%,85.60%
135,42,1193,495,59,5695,DOORDASH,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202221,53.13%,52.00%,17.4,66.10%,26.00%,49.80%,80.80%
323,42,1,495,59,5695,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,63.15%,61.34%,13.1,62.50%,39.80%,58.60%,85.20%
324,42,126,392,56,2106,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Recovering,Store Focus,202221,91.31%,85.71%,12.6,90.90%,89.50%,89.80%,97.10%
324,42,3230,392,56,3729,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Recovering,Store Focus,202221,90.27%,80.92%,16.4,98.50%,94.60%,76.50%,95.10%
326,42,7,392,56,3729,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202221,93.38%,85.55%,13.4,97.30%,93.80%,85.60%,95.70%
326,42,1105,399,56,2780,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202221,93.31%,96.89%,7.3,94.80%,95.30%,88.00%,95.10%
326,42,2587,399,56,2862,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,85.84%,83.13%,17.5,91.20%,88.80%,78.20%,86.00%
334,42,59,399,56,3093,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,93.70%,80.56%,11.6,96.20%,92.70%,89.70%,96.60%
537,72,4516,399,56,3739,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,91.75%,87.92%,12.9,87.40%,90.10%,95.10%,94.40%
537,72,5737,451,56,2119,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,72.99%,84.95%,11.5,68.70%,80.10%,72.20%,70.10%
394,57,2592,451,56,2280,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202221,70.84%,95.81%,8.8,77.20%,69.80%,69.90%,65.50%
394,57,3473,455,56,1988,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,84.19%,74.41%,19.2,91.10%,75.20%,80.10%,92.10%
396,57,1560,455,56,3587,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202221,92.54%,79.41%,8.8,93.50%,91.90%,86.00%,98.20%
396,57,1584,512,61,2486,DOORDASH,Scheduled Express Delivery ,32,Executive Review,Degrading,Store Focus,202221,80.00%,92.98%,9.8,75.00%,88.20%,87.90%,72.70%
396,57,2593,512,61,2486,SPARK,Scheduled Express Delivery ,4,At Risk,Recovering,Store Focus,202221,82.11%,83.00%,11.3,93.50%,88.20%,79.20%,65.20%
396,57,2593,512,61,2486,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,80.62%,81.12%,13.1,90.10%,89.40%,70.40%,71.20%
396,57,4557,512,61,3123,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,68.33%,82.31%,12.6,78.40%,69.00%,60.50%,65.60%
397,61,3788,512,61,4174,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,84.45%,84.39%,13.6,87.60%,87.00%,79.10%,82.40%
397,61,5259,217,21,2426,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,82.58%,70.22%,16.9,75.00%,84.40%,84.90%,82.00%
445,57,1914,217,21,2426,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,81.34%,74.36%,14.7,78.10%,88.70%,86.20%,72.60%
446,57,3180,217,21,2774,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,83.22%,75.00%,17.5,82.10%,85.70%,78.70%,86.40%
448,57,1563,217,21,2774,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,88.80%,79.23%,15,95.00%,95.10%,76.00%,87.80%
448,57,5162,217,21,5185,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,76.55%,90.28%,25.8,74.60%,69.40%,70.70%,86.30%
448,57,5686,218,21,3486,UBER,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,89.04%,93.33%,9.4,90.90%,91.30%,79.40%,93.70%
449,57,2001,219,21,2726,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,77.25%,81.71%,16.6,85.60%,68.80%,68.20%,88.10%
458,57,3516,219,21,3447,DOORDASH,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202221,66.18%,64.42%,22.2,60.70%,63.40%,67.90%,69.70%
458,57,3947,219,21,3447,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,69.06%,70.08%,21.8,70.80%,69.80%,56.40%,92.40%
458,57,5023,219,21,3580,UBER,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202221,84.12%,93.35%,12.4,90.50%,81.70%,83.70%,80.10%
459,57,1700,219,21,3792,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,81.34%,88.24%,10.7,80.80%,82.80%,83.90%,77.70%
461,57,1747,219,21,5184,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202221,88.21%,98.05%,9.3,92.30%,94.00%,74.10%,89.50%
461,57,2028,219,21,5466,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,79.96%,77.60%,24.3,85.30%,79.30%,76.80%,80.30%
461,57,5193,219,21,5466,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,76.37%,75.99%,21.1,70.40%,78.50%,75.60%,78.20%
462,57,3464,221,21,1463,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,91.03%,85.94%,9.1,88.50%,90.60%,94.90%,90.60%
465,57,2110,221,21,3571,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,85.04%,77.10%,17.9,84.90%,72.70%,89.10%,88.30%
465,57,3477,221,21,3571,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,90.69%,81.66%,13.9,88.70%,85.80%,93.30%,93.10%
466,57,2218,225,21,1510,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,79.14%,86.73%,20,90.60%,76.10%,68.30%,85.80%
481,61,2226,225,21,1521,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,79.91%,76.64%,18.8,73.30%,80.40%,80.40%,86.40%
481,61,5602,225,21,1961,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202221,91.79%,97.26%,7.5,94.80%,91.90%,89.50%,90.90%
481,61,5604,225,21,2250,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202221,86.66%,78.81%,17.7,95.10%,76.70%,86.30%,89.60%
481,61,5605,225,21,2250,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202221,70.32%,82.72%,15.3,72.80%,66.10%,67.70%,74.60%
484,57,2401,225,21,2967,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,88.38%,94.17%,9.8,90.30%,89.40%,82.30%,91.40%
484,57,3522,225,21,3342,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202221,91.71%,89.53%,8.9,94.70%,92.70%,89.50%,90.10%
484,57,5954,225,21,3749,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,-,Driver Supply Focus,202221,100.00%,88.24%,8.5,,,,100.00%
484,57,5954,225,21,3749,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,89.62%,90.84%,10.3,88.10%,91.90%,85.40%,93.10%
551,61,5638,239,21,1728,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,76.59%,74.65%,22,71.50%,66.10%,85.10%,82.40%
551,61,5639,246,21,1734,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202221,91.43%,87.34%,10.3,95.40%,91.70%,84.10%,94.90%
581,57,5859,246,21,2771,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Driver Supply Focus,202221,50.00%,100.00%,4.6,50.00%,100.00%,,33.30%
378,54,980,246,21,3255,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,91.35%,87.91%,8.3,93.40%,90.10%,87.00%,95.20%
378,54,5051,247,21,1304,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,84.49%,69.44%,16.4,88.00%,76.20%,87.50%,88.10%
381,54,1315,376,47,2892,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,81.99%,74.12%,21.4,83.90%,79.30%,74.40%,92.10%
381,54,4653,376,47,2892,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202221,82.45%,77.75%,14.2,87.00%,79.00%,85.90%,77.80%
382,54,1485,376,47,3313,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202221,80.02%,69.87%,12.7,81.60%,71.80%,89.10%,88.60%
382,54,1508,376,47,3313,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,82.24%,78.89%,12.6,89.20%,79.90%,84.00%,73.40%
382,54,1956,379,47,905,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202221,88.93%,92.85%,8.5,86.50%,94.50%,87.00%,86.30%
382,54,2084,379,47,5341,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202221,79.88%,98.31%,7.4,84.40%,80.10%,82.80%,70.40%
382,54,2084,380,47,1252,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Driver Supply Focus,202221,86.30%,96.69%,8.5,89.70%,92.40%,85.00%,74.00%
383,54,1872,380,47,2125,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,80.76%,84.77%,10.5,84.50%,81.40%,80.00%,75.20%
383,54,2455,391,47,3227,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,91.67%,76.23%,9.9,98.20%,85.00%,92.90%,89.70%
383,54,3259,411,47,26,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,91.62%,93.73%,10.1,93.10%,92.50%,88.40%,92.10%
383,54,7199,433,47,774,UBER,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202221,89.21%,93.84%,5.6,100.00%,90.90%,86.30%,89.10%
388,54,921,433,47,4600,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,91.38%,87.57%,10.3,94.40%,93.80%,89.60%,87.50%
401,54,1699,490,61,4196,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,83.62%,72.55%,9.7,81.60%,73.30%,88.00%,92.90%
401,54,1699,490,61,6178,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202221,91.53%,92.29%,9.5,94.50%,87.40%,89.20%,96.60%
401,54,1708,585,47,2293,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202221,68.66%,95.29%,7.2,100.00%,81.30%,52.90%,41.20%
401,54,1708,585,47,2752,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,85.54%,83.75%,11.6,86.50%,81.00%,90.60%,83.80%
401,54,3366,585,47,3533,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,86.82%,81.19%,9.6,82.10%,88.60%,91.30%,84.40%
403,54,1686,585,47,5957,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,75.38%,77.61%,12.2,83.30%,58.20%,78.10%,84.70%
403,54,3232,,,,,,,,,,,,,,,,,
403,54,3568,,,,,,,,,,,,,,,,,
403,54,3589,,,,,,,,,,,,,,,,,
403,54,5233,,,,,,,,,,,,,,,,,
403,54,5235,,,,,,,,,,,,,,,,,
403,54,5350,,,,,,,,,,,,,,,,,
403,54,5763,,,,,,,,,,,,,,,,,
427,54,1534,,,,,,,,,,,,,,,,,
427,54,1534,,,,,,,,,,,,,,,,,
427,54,1567,,,,,,,,,,,,,,,,,
427,54,1581,,,,,,,,,,,,,,,,,
427,54,1581,,,,,,,,,,,,,,,,,
427,54,1627,,,,,,,,,,,,,,,,,
427,54,1636,,,,,,,,,,,,,,,,,
427,54,1636,,,,,,,,,,,,,,,,,
427,54,4352,,,,,,,,,,,,,,,,,
427,54,4352,,,,,,,,,,,,,,,,,
430,54,1535,,,,,,,,,,,,,,,,,
430,54,3237,,,,,,,,,,,,,,,,,
430,54,3872,,,,,,,,,,,,,,,,,
582,54,1827,,,,,,,,,,,,,,,,,
582,54,1827,,,,,,,,,,,,,,,,,
582,54,2307,,,,,,,,,,,,,,,,,
582,54,2511,,,,,,,,,,,,,,,,,
582,54,3208,,,,,,,,,,,,,,,,,
582,54,5270,,,,,,,,,,,,,,,,,
11,14,715,,,,,,,,,,,,,,,,,
29,4,728,,,,,,,,,,,,,,,,,
89,9,2695,,,,,,,,,,,,,,,,,
89,9,2843,,,,,,,,,,,,,,,,,
90,9,1220,,,,,,,,,,,,,,,,,
90,9,2881,,,,,,,,,,,,,,,,,
90,9,4332,,,,,,,,,,,,,,,,,
90,9,5214,,,,,,,,,,,,,,,,,
91,9,943,,,,,,,,,,,,,,,,,
91,9,955,,,,,,,,,,,,,,,,,
91,9,3782,,,,,,,,,,,,,,,,,
91,9,4588,,,,,,,,,,,,,,,,,
91,9,5871,,,,,,,,,,,,,,,,,
92,9,174,,,,,,,,,,,,,,,,,
92,9,174,,,,,,,,,,,,,,,,,
92,9,649,,,,,,,,,,,,,,,,,
92,9,931,,,,,,,,,,,,,,,,,
92,9,931,,,,,,,,,,,,,,,,,
92,9,1068,,,,,,,,,,,,,,,,,
92,9,3538,,,,,,,,,,,,,,,,,
92,9,3538,,,,,,,,,,,,,,,,,
92,9,5455,,,,,,,,,,,,,,,,,
96,72,2499,,,,,,,,,,,,,,,,,
96,72,6894,,,,,,,,,,,,,,,,,
103,72,2930,,,,,,,,,,,,,,,,,
103,72,3935,,,,,,,,,,,,,,,,,
103,72,4563,,,,,,,,,,,,,,,,,
103,72,5615,,,,,,,,,,,,,,,,,
104,9,988,,,,,,,,,,,,,,,,,
105,9,819,,,,,,,,,,,,,,,,,
105,9,4063,,,,,,,,,,,,,,,,,
105,9,5034,,,,,,,,,,,,,,,,,
105,9,5347,,,,,,,,,,,,,,,,,
105,9,5391,,,,,,,,,,,,,,,,,
105,9,5391,,,,,,,,,,,,,,,,,
107,9,2176,,,,,,,,,,,,,,,,,
107,9,3348,,,,,,,,,,,,,,,,,
107,9,4446,,,,,,,,,,,,,,,,,
108,9,2962,,,,,,,,,,,,,,,,,
109,9,1851,,,,,,,,,,,,,,,,,
109,9,2591,,,,,,,,,,,,,,,,,
109,9,2987,,,,,,,,,,,,,,,,,
109,9,5932,,,,,,,,,,,,,,,,,
110,9,2091,,,,,,,,,,,,,,,,,
110,9,2814,,,,,,,,,,,,,,,,,
110,9,5671,,,,,,,,,,,,,,,,,
112,9,5964,,,,,,,,,,,,,,,,,
115,9,666,,,,,,,,,,,,,,,,,
115,9,3370,,,,,,,,,,,,,,,,,
115,9,3474,,,,,,,,,,,,,,,,,
151,12,737,,,,,,,,,,,,,,,,,
260,41,719,,,,,,,,,,,,,,,,,
260,41,720,,,,,,,,,,,,,,,,,
488,72,2406,,,,,,,,,,,,,,,,,
488,72,3104,,,,,,,,,,,,,,,,,
488,72,4380,,,,,,,,,,,,,,,,,
488,72,4546,,,,,,,,,,,,,,,,,
548,72,5221,,,,,,,,,,,,,,,,,
548,72,5654,,,,,,,,,,,,,,,,,
548,72,5670,,,,,,,,,,,,,,,,,
553,9,4303,,,,,,,,,,,,,,,,,
196,53,2338,,,,,,,,,,,,,,,,,
263,53,1955,,,,,,,,,,,,,,,,,
263,53,5398,,,,,,,,,,,,,,,,,
425,53,1971,,,,,,,,,,,,,,,,,
435,53,1167,,,,,,,,,,,,,,,,,
435,53,3488,,,,,,,,,,,,,,,,,
438,53,1202,,,,,,,,,,,,,,,,,
438,53,1202,,,,,,,,,,,,,,,,,
438,53,1669,,,,,,,,,,,,,,,,,
438,53,1669,,,,,,,,,,,,,,,,,
438,53,1679,,,,,,,,,,,,,,,,,
438,53,5127,,,,,,,,,,,,,,,,,
439,53,1828,,,,,,,,,,,,,,,,,
439,53,1982,,,,,,,,,,,,,,,,,
439,53,2986,,,,,,,,,,,,,,,,,
440,53,1908,,,,,,,,,,,,,,,,,
440,53,2127,,,,,,,,,,,,,,,,,
441,53,1305,,,,,,,,,,,,,,,,,
441,53,1305,,,,,,,,,,,,,,,,,
441,53,2335,,,,,,,,,,,,,,,,,
441,53,3857,,,,,,,,,,,,,,,,,
442,53,1776,,,,,,,,,,,,,,,,,
442,53,1776,,,,,,,,,,,,,,,,,
442,53,3247,,,,,,,,,,,,,,,,,
442,53,3499,,,,,,,,,,,,,,,,,
444,53,2452,,,,,,,,,,,,,,,,,
444,53,3324,,,,,,,,,,,,,,,,,
444,53,5438,,,,,,,,,,,,,,,,,
444,53,5438,,,,,,,,,,,,,,,,,
444,53,6394,,,,,,,,,,,,,,,,,
495,59,5695,,,,,,,,,,,,,,,,,
392,56,2106,,,,,,,,,,,,,,,,,
392,56,2106,,,,,,,,,,,,,,,,,
392,56,2189,,,,,,,,,,,,,,,,,
392,56,2189,,,,,,,,,,,,,,,,,
392,56,3254,,,,,,,,,,,,,,,,,
392,56,3254,,,,,,,,,,,,,,,,,
392,56,3277,,,,,,,,,,,,,,,,,
392,56,3408,,,,,,,,,,,,,,,,,
392,56,3729,,,,,,,,,,,,,,,,,
392,56,4370,,,,,,,,,,,,,,,,,
392,56,5864,,,,,,,,,,,,,,,,,
399,56,2861,,,,,,,,,,,,,,,,,
399,56,2862,,,,,,,,,,,,,,,,,
399,56,5841,,,,,,,,,,,,,,,,,
400,56,1902,,,,,,,,,,,,,,,,,
450,56,1983,,,,,,,,,,,,,,,,,
450,56,2039,,,,,,,,,,,,,,,,,
450,56,5710,,,,,,,,,,,,,,,,,
450,56,5890,,,,,,,,,,,,,,,,,
451,56,2119,,,,,,,,,,,,,,,,,
451,56,5435,,,,,,,,,,,,,,,,,
453,56,1651,,,,,,,,,,,,,,,,,
453,56,1704,,,,,,,,,,,,,,,,,
453,56,2925,,,,,,,,,,,,,,,,,
455,56,3587,,,,,,,,,,,,,,,,,
457,56,2537,,,,,,,,,,,,,,,,,
468,56,2477,,,,,,,,,,,,,,,,,
468,56,5424,,,,,,,,,,,,,,,,,
511,56,1840,,,,,,,,,,,,,,,,,
511,56,5843,,,,,,,,,,,,,,,,,
512,61,2486,,,,,,,,,,,,,,,,,
512,61,3023,,,,,,,,,,,,,,,,,
512,61,3023,,,,,,,,,,,,,,,,,
512,61,3123,,,,,,,,,,,,,,,,,
512,61,3123,,,,,,,,,,,,,,,,,
512,61,4174,,,,,,,,,,,,,,,,,
557,61,3094,,,,,,,,,,,,,,,,,
217,21,2426,,,,,,,,,,,,,,,,,
217,21,2426,,,,,,,,,,,,,,,,,
217,21,2471,,,,,,,,,,,,,,,,,
217,21,2471,,,,,,,,,,,,,,,,,
217,21,2725,,,,,,,,,,,,,,,,,
