Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category,Store-UPC
1042,BASTROP,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1042-16300220062
1044,TYLER,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1044-16300220017
1044,TYLER,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1044-16300220055
1044,TYLER,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1044-16300220062
1051,LEVELLAND,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1051-16300220017
1051,LEVELLAND,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1051-16300220055
1051,LEVELLAND,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1051-16300220062
1055,GARLAND,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1055-16300220017
1055,GARLAND,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1055-16300220055
1055,GARLAND,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1055-16300220062
1062,FRIENDSWOOD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1062-16300220017
1062,FRIENDSWOOD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1062-16300220055
1062,FRIENDSWOOD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1062-16300220062
1073,LAMPASAS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1073-16300220017
1073,LAMPASAS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1073-16300220055
1073,LAMPASAS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1073-16300220062
1098,PORT LAVACA,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1098-16300220017
1098,PORT LAVACA,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1098-16300220055
1098,PORT LAVACA,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1098-16300220062
1103,HOUSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1103-16300220017
1103,HOUSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1103-16300220055
1103,HOUSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1103-16300220062
1117,PLANO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1117-16300220017
1117,PLANO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1117-16300220055
1117,PLANO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1117-16300220062
1118,BALCH SPRINGS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1118-16300220017
1118,BALCH SPRINGS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1118-16300220055
1118,BALCH SPRINGS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1118-16300220062
1126,BOERNE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1126-16300220017
1126,BOERNE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1126-16300220055
1126,BOERNE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1126-16300220062
1129,AUSTIN,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1129-16300220017
1129,AUSTIN,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1129-16300220055
1129,AUSTIN,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1129-16300220062
1137,HOUSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1137-16300220017
1137,HOUSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1137-16300220055
1137,HOUSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1137-16300220062
1148,WICHITA FALLS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1148-16300220017
1148,WICHITA FALLS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1148-16300220055
1148,WICHITA FALLS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1148-16300220062
1150,COLLEGE STATION,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1150-16300220017
1150,COLLEGE STATION,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1150-16300220055
1150,COLLEGE STATION,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1150-16300220062
1154,FREDERICKSBURG,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1154-16300220017
1154,FREDERICKSBURG,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1154-16300220055
1154,FREDERICKSBURG,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1154-16300220062
1178,BEDFORD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1178-16300220017
1178,BEDFORD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1178-16300220055
1178,BEDFORD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1178-16300220062
1185,AUSTIN,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1185-16300220017
1185,AUSTIN,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1185-16300220055
1185,AUSTIN,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1185-16300220062
1186,LIBERTY,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1186-16300220017
1186,LIBERTY,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1186-16300220055
1186,LIBERTY,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1186-16300220062
1198,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1198-16300220017
1198,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1198-16300220055
1198,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1198-16300220062
1216,CARROLLTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1216-16300220017
1216,CARROLLTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1216-16300220055
1216,CARROLLTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1216-16300220062
1232,BELTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1232-16300220017
1232,BELTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1232-16300220055
1232,BELTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1232-16300220062
1235,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1235-16300220017
1235,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1235-16300220055
1235,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1235-16300220062
1249,SAN ANGELO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1249-16300220017
1249,SAN ANGELO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1249-16300220055
1249,SAN ANGELO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1249-16300220062
1253,AUSTIN,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1253-16300220017
1253,AUSTIN,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1253-16300220055
1253,AUSTIN,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1253-16300220062
1254,BELLMEAD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1254-16300220017
1254,BELLMEAD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1254-16300220055
1254,BELLMEAD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1254-16300220062
1257,STAMFORD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1257-16300220017
1257,STAMFORD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1257-16300220055
1257,STAMFORD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1257-16300220062
1272,SNYDER,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1272-16300220017
1272,SNYDER,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1272-16300220055
1272,SNYDER,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1272-16300220062
1279,HOUSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1279-16300220017
1279,HOUSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1279-16300220055
1279,HOUSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1279-16300220062
1296,SAN BENITO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1296-16300220017
1296,SAN BENITO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1296-16300220055
1296,SAN BENITO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1296-16300220062
1303,GEORGETOWN,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1303-16300220017
1303,GEORGETOWN,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1303-16300220055
1303,GEORGETOWN,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1303-16300220062
1313,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1313-16300220017
1313,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1313-16300220055
1313,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1313-16300220062
1347,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1347-16300220017
1347,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1347-16300220055
1347,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1347-16300220062
1405,BAY CITY,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1405-16300220017
1405,BAY CITY,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1405-16300220055
1405,BAY CITY,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1405-16300220062
1409,HOUSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1409-16300220017
1409,HOUSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1409-16300220055
1409,HOUSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1409-16300220062
1455,FORT WORTH,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1455-16300220017
1455,FORT WORTH,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1455-16300220055
1455,FORT WORTH,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1455-16300220062
1494,CORPUS CHRISTI,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1494-16300220017
1494,CORPUS CHRISTI,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1494-16300220055
1494,CORPUS CHRISTI,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1494-16300220062
1516,BORGER,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1516-16300220017
1516,BORGER,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1516-16300220055
1516,BORGER,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1516-16300220062
1801,ARLINGTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1801-16300220017
1801,ARLINGTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1801-16300220055
1801,ARLINGTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1801-16300220062
1803,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1803-16300220017
1803,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1803-16300220055
1803,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1803-16300220062
1837,HUMBLE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1837-16300220017
1837,HUMBLE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1837-16300220055
1837,HUMBLE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1837-16300220062
1958,RIO GRANDE CITY,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,1958-16300220017
1958,RIO GRANDE CITY,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,1958-16300220055
1958,RIO GRANDE CITY,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,1958-16300220062
2066,HOUSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2066-16300220017
2066,HOUSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2066-16300220055
2066,HOUSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2066-16300220062
2086,PLANO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2086-16300220017
2086,PLANO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2086-16300220055
2086,PLANO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2086-16300220062
2105,DALLAS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2105-16300220017
2105,DALLAS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2105-16300220055
2105,DALLAS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2105-16300220062
2133,AUSTIN,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2133-16300220017
2133,AUSTIN,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2133-16300220055
2133,AUSTIN,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2133-16300220062
2201,EL PASO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2201-16300220017
2201,EL PASO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2201-16300220055
2201,EL PASO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2201-16300220062
2239,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2239-16300220017
2239,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2239-16300220055
2239,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2239-16300220062
2257,HOUSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2257-16300220017
2257,HOUSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2257-16300220055
2257,HOUSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2257-16300220062
2397,MANSFIELD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2397-16300220017
2397,MANSFIELD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2397-16300220055
2397,MANSFIELD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2397-16300220062
2404,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2404-16300220017
2404,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2404-16300220055
2404,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2404-16300220062
2427,DALLAS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2427-16300220017
2427,DALLAS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2427-16300220055
2427,DALLAS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2427-16300220062
2433,GARLAND,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2433-16300220017
2433,GARLAND,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2433-16300220055
2433,GARLAND,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2433-16300220062
2439,BAYTOWN,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2439-16300220017
2439,BAYTOWN,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2439-16300220055
2439,BAYTOWN,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2439-16300220062
2463,FRISCO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2463-16300220017
2463,FRISCO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2463-16300220055
2463,FRISCO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2463-16300220062
2505,MISSOURI CITY,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2505-16300220017
2505,MISSOURI CITY,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2505-16300220055
2505,MISSOURI CITY,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2505-16300220062
2599,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2599-16300220017
2599,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2599-16300220055
2599,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2599-16300220062
2612,EL PASO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2612-16300220017
2612,EL PASO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2612-16300220055
2612,EL PASO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2612-16300220062
2649,IRVING,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2649-16300220017
2649,IRVING,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2649-16300220055
2649,IRVING,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2649-16300220062
2667,DALLAS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2667-16300220017
2667,DALLAS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2667-16300220055
2667,DALLAS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2667-16300220062
2688,TYLER,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2688-16300220017
2688,TYLER,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2688-16300220055
2688,TYLER,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2688-16300220062
2724,PASADENA,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2724-16300220017
2724,PASADENA,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2724-16300220055
2724,PASADENA,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2724-16300220062
2763,DONNA,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2763-16300220017
2763,DONNA,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2763-16300220055
2763,DONNA,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2763-16300220062
2765,LOS FRESNOS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2765-16300220017
2765,LOS FRESNOS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2765-16300220055
2765,LOS FRESNOS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2765-16300220062
2769,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2769-16300220017
2769,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2769-16300220055
2769,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2769-16300220062
2834,FORT WORTH,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,,Juice - Women,2834-16300220017
2834,FORT WORTH,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,,Juice - Women,2834-16300220055
2834,FORT WORTH,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,,Juice - Women,2834-16300220062
