Store,Kit Type,Estimated Delivery,Actual Delivery,Status/Notes,Carrier,Tracking Number
5288,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357590
260,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357610
1118,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357620
5147,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357640
5889,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165356860
2667,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357650
5823,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357660
3014,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,10/23/2023,Delivered,SouthWestern,165356760
2427,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,10/23/2023,Delivered,SouthWestern,165356770
2105,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357670
2996,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357710
3828,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165356940
146,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165356980
572,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165357000
6467,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165357020
2688,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357770
1022,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357780
412,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357790
3764,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165357050
251,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357800
140,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357830
5416,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357850
3284,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357870
1178,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357890
266,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357940
284,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165357970
3044,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,10/23/2023,Delivered,SouthWestern,165356780
5312,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165357100
3274,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165357110
5247,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165850670
414,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165850680
420,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165850690
1148,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165850700
2993,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852730
462,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165831100
527,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852750
194,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852760
504,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165831110
3298,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165831120
3510,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165831130
872,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165831140
283,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852850
777,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852860
408,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165831150
449,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852870
1098,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852970
508,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165830520
5959,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165830800
3500,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165831290
1137,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165830810
1040,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165831340
2718,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165831350
3302,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165830920
249,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165830940
1837,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165830950
744,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165830970
1347,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165851710
3106,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165851080
3279,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165851630
5165,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165851950
456,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165851960
1000,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165851970
4112,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165851980
2763,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165851990
429,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852000
3886,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852010
5809,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852400
5808,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852410
595,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852420
2765,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852390
395,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165851040
4508,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,SouthWestern,165852240
537,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165851510
2891,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165851460
898,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,SouthWestern,165851470
2608,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703269
2293,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010702430
1808,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Crosscountry,1010702428
4471,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010702381
3847,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703287
2453,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703285
4370,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703284
5864,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703283
3729,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703282
2617,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703281
2106,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703280
4239,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703279
2189,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703278
3277,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703277
3254,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703276
2402,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703273
4696,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703424
1572,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Crosscountry,1010703414
1584,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Numark,147656351
1559,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Numark,147656375
2592,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Numark,147656476
3794,FY24 Annual Event Swipe Up,10/25/2023,10/23/2023,Delivered,Crosscountry,1010702337
3310,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/24/2023,Delivered,AAA Cooper,60972093
5947,FY24 Annual Event Swipe Up,10/25/2023,10/24/2023,Delivered,SouthWestern,165851480
964,FY24 Annual Event Swipe Up,10/25/2023,10/24/2023,Delivered,SouthWestern,165851490
2201,FY24 Annual Event Swipe Up,10/25/2023,10/24/2023,Delivered,SouthWestern,165851410
2681,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,AMA,11287272
2908,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,120648420
1379,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,120648388
5851,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,,In Transit,Ward Trucking,120648412
1502,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,120648390
1354,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,120648407
1527,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,120648393
1950,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,120648408
2092,FY24 Annual Event Swipe Up,,,,FXFE,
4682,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742820
1759,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742825
3644,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,103742838
5253,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742839
1424,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742857
2705,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742858
2933,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742870
4378,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742871
2805,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742873
3303,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742880
2761,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742881
1499,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742882
4278,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742883
2849,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742884
1450,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742885
2810,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742886
2036,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,103742887
2576,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742888
5296,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,103742889
4277,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,103742890
2792,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742891
2610,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742892
2244,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742893
1351,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742894
1360,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742895
5319,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742896
2823,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742897
1782,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742898
2684,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742899
2809,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742900
1522,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742901
1544,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742902
2833,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742903
1653,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742904
4372,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,,In Transit,Ward Trucking,103742905
6951,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742906
1477,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742907
2474,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742908
2696,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,103742909
2791,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,262399780
2419,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,262399781
1875,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,262454863
2514,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,262422432
3770,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,262399756
2089,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,262422450
154,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,262399758
1023,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,262399757
3270,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,,In Transit,Ward Trucking,262454876
2662,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Ward Trucking,262399777
1335,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Ward Trucking,262399759
3700,FY24 Annual Event Swipe Up,10/25/2023,,Delivered,SAIA,10744508710
1552,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SAIA,10603135880
4664,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,AAA Cooper,61599386
1603,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,AAA Cooper,61599409
3733,FY24 D18 Annual Event Legacy Kit,10/25/2023,,Delivered,AAA Cooper,61599411
2302,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117971
1854,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117972
2085,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117973
3716,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117974
2067,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117975
2449,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117976
2026,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117977
5802,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117978
2721,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117979
1822,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117980
3693,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117981
5793,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117982
2072,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117983
2240,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117984
5803,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117985
2346,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117986
2501,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117987
2423,FY24 D18 Annual Event Campaign- PR stores,10/25/2023,,In Transit,Aqua Gulf,117989
942,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,AAA Cooper,24110529
197,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Dayton Freight,726806310
378,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,Crosscountry,1010703365
2033,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Magnum,12586724
895,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,Dayton Freight,714987429
428,FY24 D18 Annual Event Legacy Kit,10/25/2023,,Delivered,AAA Cooper,58752784
67,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,AAA Cooper,56981587
178,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SAIA,10733666260
41,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SAIA,10733665760
246,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SAIA,10733665280
276,FY24 Annual Event Swipe Up,10/25/2023,,Delivered,SAIA,10733665850
117,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SAIA,10733665610
49,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SAIA,10733666200
38,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SAIA,10733665730
5672,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357180
2918,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357200
147,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357210
3777,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357250
2463,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357280
896,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357330
4503,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357340
426,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357350
3286,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356790
5092,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357380
217,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357390
206,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357400
5211,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357410
5311,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357420
4240,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357440
6300,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357450
259,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356800
3225,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357460
947,FY24 Annual Event Swipe Up,10/25/2023,,Delivered,SouthWestern,165357470
2973,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357490
827,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357510
3285,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357530
565,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356810
3432,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357540
286,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356820
4164,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357560
471,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357570
2982,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356830
3433,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356840
265,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357600
5987,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357630
3406,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357680
8930,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357690
5810,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357700
427,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357720
7178,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357730
6963,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357740
158,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356870
240,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356880
131,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356890
148,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357750
4215,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356900
417,FY24 Annual Event Swipe Up,10/25/2023,,In Transit,SouthWestern,165357760
2123,FY24 D18 Annual Event Legacy Kit,10/25/2023,,In Transit,SouthWestern,165356910
