StoreNumber,Item #,Item Description,Hot PLU, New Retails  ,
1520,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1520,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1520,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1520,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1520,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1520,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1521,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1521,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1521,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1521,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1521,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1521,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1521,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1521,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1521,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1521,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1522,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1522,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1522,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1522,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1522,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1522,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1522,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1522,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1522,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1522,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1523,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1523,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1523,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1523,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1523,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1523,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1523,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1523,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1523,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1523,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1524,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1524,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1524,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1524,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1524,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1524,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1524,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1524,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1524,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1524,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1525,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1525,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1525,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1525,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1525,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1525,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1525,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1525,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1525,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1525,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1526,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1526,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1526,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1526,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1526,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1526,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1526,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1526,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1526,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1526,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1527,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1527,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1527,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1527,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1527,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1527,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1527,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1527,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1527,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1527,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1528,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1528,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1528,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1528,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1528,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1528,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1528,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1528,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1528,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1528,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1529,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1529,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1529,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1529,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1529,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1529,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1529,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1529,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1529,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1529,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1530,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1530,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1530,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1530,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1530,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1530,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1530,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1530,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1530,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1530,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1531,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1531,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1531,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1531,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1531,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1531,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1531,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1531,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1531,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1531,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1532,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1532,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1532,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1532,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1532,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1532,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1532,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1532,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1532,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1532,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1533,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1533,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1533,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1533,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1533,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1533,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1533,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1533,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1533,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1533,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1534,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1534,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1534,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1534,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1534,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1534,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1534,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1534,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1534,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1534,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1535,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1535,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1535,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1535,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1535,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1535,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1535,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1535,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1535,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1535,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1536,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1536,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1536,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1536,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1536,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1536,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1536,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1536,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1536,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1536,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1538,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1538,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1538,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1538,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1538,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1538,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1538,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1538,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1538,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1538,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1539,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1539,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1539,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1539,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1539,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1539,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1539,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1539,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1539,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1539,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1540,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1540,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1540,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1540,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1540,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1540,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1540,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1540,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1540,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1540,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1541,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1541,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1541,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1541,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1541,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1541,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1541,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1541,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1541,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1541,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1542,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1542,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1542,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1542,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1542,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1542,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1542,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1542,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1542,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1542,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1543,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1543,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1543,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1543,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1543,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1543,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1543,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1543,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1543,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1543,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1544,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1544,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1544,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1544,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1544,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1544,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1544,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1544,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1544,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1544,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1545,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1545,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1545,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1545,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1545,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1545,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1545,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1545,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1545,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1545,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1547,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1547,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1547,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1547,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1547,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1547,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1547,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1547,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1547,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1547,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1548,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1548,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1548,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1548,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1548,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1548,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1549,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1549,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1549,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1549,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1549,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1549,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1549,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1549,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1549,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1549,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1551,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1551,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1551,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1551,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1551,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1551,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1551,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1551,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1551,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1551,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1552,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1552,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1552,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1552,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1552,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1552,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1552,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1552,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1552,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1552,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1553,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1553,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1553,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1553,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1553,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1553,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1553,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1553,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1553,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1553,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1554,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1554,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1554,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1554,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1554,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1554,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1554,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1554,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1554,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1554,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1555,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1555,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1555,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1555,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1555,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1555,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1555,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1555,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1555,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1555,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1556,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1556,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1556,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1556,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1556,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1556,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1556,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1556,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1556,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1556,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1557,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1557,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1557,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1557,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1557,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1557,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1557,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1557,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1557,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1557,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1558,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1558,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1558,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1558,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1558,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1558,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1558,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1558,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1558,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1558,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1560,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1560,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1560,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1560,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1560,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1560,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1560,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1560,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1560,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1560,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1561,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1561,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1561,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1561,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1561,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1561,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1561,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1561,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1561,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1561,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1563,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1563,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1563,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1563,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1563,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1563,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1563,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1563,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1563,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1563,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1564,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1564,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1564,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1564,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1564,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1564,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1564,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1564,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1564,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1564,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1565,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1565,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1565,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1565,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1565,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1565,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1565,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1565,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1565,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1565,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1566,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
1566,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
1566,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
1566,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
1566,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
1566,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
1566,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
1566,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
1566,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
1566,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
1567,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
