Store Number,Ship Date,Item Description,Item Number,Qty Shipped,Carrier,Tracking Number,Website
2111,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700332913,https://www.fedex.com/fedextrack/?trknbr=412700332913&trkqual=12028~412700332913~FDEG
2143,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336780,https://www.fedex.com/fedextrack/?trknbr=412700336780&trkqual=12028~412700336780~FDEG
2222,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700332980,https://www.fedex.com/fedextrack/?trknbr=412700332980&trkqual=12028~412700332980~FDEG
2306,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700335820,https://www.fedex.com/fedextrack/?trknbr=412700335820&trkqual=12028~412700335820~FDEG
2322,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463828437,https://www.fedex.com/fedextrack/?trknbr=280463828437&trkqual=12028~280463828437~FDEG
2417,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280422051455,https://www.fedex.com/fedextrack/?trknbr=280422051455&trkqual=12028~280422051455~FDEG
2534,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700334765,https://www.fedex.com/fedextrack/?trknbr=412700334765&trkqual=12028~412700334765~FDEG
2562,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280423042126,https://www.fedex.com/fedextrack/?trknbr=280423042126&trkqual=12028~280423042126~FDEG
2650,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337087,https://www.fedex.com/fedextrack/?trknbr=412700337087&trkqual=12028~412700337087~FDEG
2338,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463831937,https://www.fedex.com/fedextrack/?trknbr=280463831937&trkqual=12028~280463831937~FDEG
2504,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336974,https://www.fedex.com/fedextrack/?trknbr=412700336974&trkqual=12028~412700336974~FDEG
2616,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280447252976,https://www.fedex.com/fedextrack/?trknbr=280447252976&trkqual=12028~280447252976~FDEG
2683,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337124,https://www.fedex.com/fedextrack/?trknbr=412700337124&trkqual=12028~412700337124~FDEG
2806,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337190,https://www.fedex.com/fedextrack/?trknbr=412700337190&trkqual=12028~412700337190~FDEG
2869,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280416742796,https://www.fedex.com/fedextrack/?trknbr=280416742796&trkqual=12028~280416742796~FDEG
2399,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336930,https://www.fedex.com/fedextrack/?trknbr=412700336930&trkqual=12028~412700336930~FDEG
3282,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280369866639,https://www.fedex.com/fedextrack/?trknbr=280369866639&trkqual=12028~280369866639~FDEG
3234,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419103725,https://www.fedex.com/fedextrack/?trknbr=280419103725&trkqual=12028~280419103725~FDEG
2193,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280416547152,https://www.fedex.com/fedextrack/?trknbr=280416547152&trkqual=12028~280416547152~FDEG
2758,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700335761,https://www.fedex.com/fedextrack/?trknbr=412700335761&trkqual=12028~412700335761~FDEG
3221,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337385,https://www.fedex.com/fedextrack/?trknbr=412700337385&trkqual=12028~412700337385~FDEG
3569,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463881254,https://www.fedex.com/fedextrack/?trknbr=280463881254&trkqual=12028~280463881254~FDEG
5155,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280420199633,https://www.fedex.com/fedextrack/?trknbr=280420199633&trkqual=12028~280420199633~FDEG
5082,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280423178336,https://www.fedex.com/fedextrack/?trknbr=280423178336&trkqual=12028~280423178336~FDEG
5159,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280416738407,https://www.fedex.com/fedextrack/?trknbr=280416738407&trkqual=12028~280416738407~FDEG
5185,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280388784582,https://www.fedex.com/fedextrack/?trknbr=280388784582&trkqual=12028~280388784582~FDEG
5162,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280423717466,https://www.fedex.com/fedextrack/?trknbr=280423717466&trkqual=12028~280423717466~FDEG
5326,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700334310,https://www.fedex.com/fedextrack/?trknbr=412700334310&trkqual=12028~412700334310~FDEG
3394,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419114766,https://www.fedex.com/fedextrack/?trknbr=280419114766&trkqual=12028~280419114766~FDEG
4644,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337926,https://www.fedex.com/fedextrack/?trknbr=412700337926&trkqual=12028~412700337926~FDEG
2787,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280431862140,https://www.fedex.com/fedextrack/?trknbr=280431862140&trkqual=12028~280431862140~FDEG
2827,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463859918,https://www.fedex.com/fedextrack/?trknbr=280463859918&trkqual=12028~280463859918~FDEG
2905,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337308,https://www.fedex.com/fedextrack/?trknbr=412700337308&trkqual=12028~412700337308~FDEG
2957,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280370274370,https://www.fedex.com/fedextrack/?trknbr=280370274370&trkqual=12028~280370274370~FDEG
3230,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280416915607,https://www.fedex.com/fedextrack/?trknbr=280416915607&trkqual=12028~280416915607~FDEG
2992,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700333232,https://www.fedex.com/fedextrack/?trknbr=412700333232&trkqual=12028~412700333232~FDEG
3245,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280418633942,https://www.fedex.com/fedextrack/?trknbr=280418633942&trkqual=12028~280418633942~FDEG
3486,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280383478668,https://www.fedex.com/fedextrack/?trknbr=280383478668&trkqual=12028~280383478668~FDEG
3483,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419112936,https://www.fedex.com/fedextrack/?trknbr=280419112936&trkqual=12028~280419112936~FDEG
3529,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280414583467,https://www.fedex.com/fedextrack/?trknbr=280414583467&trkqual=12028~280414583467~FDEG
5060,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463885672,https://www.fedex.com/fedextrack/?trknbr=280463885672&trkqual=12028~280463885672~FDEG
5113,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337960,https://www.fedex.com/fedextrack/?trknbr=412700337960&trkqual=12028~412700337960~FDEG
5089,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463529181,https://www.fedex.com/fedextrack/?trknbr=280463529181&trkqual=12028~280463529181~FDEG
5145,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280368961758,https://www.fedex.com/fedextrack/?trknbr=280368961758&trkqual=12028~280368961758~FDEG
2890,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337260,https://www.fedex.com/fedextrack/?trknbr=412700337260&trkqual=12028~412700337260~FDEG
2966,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280436192259,https://www.fedex.com/fedextrack/?trknbr=280436192259&trkqual=12028~280436192259~FDEG
5433,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366902403,https://www.fedex.com/fedextrack/?trknbr=280366902403&trkqual=12028~280366902403~FDEG
5481,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700338109,https://www.fedex.com/fedextrack/?trknbr=412700338109&trkqual=12028~412700338109~FDEG
3329,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337422,https://www.fedex.com/fedextrack/?trknbr=412700337422&trkqual=12028~412700337422~FDEG
4678,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280421321009,https://www.fedex.com/fedextrack/?trknbr=280421321009&trkqual=12028~280421321009~FDEG
875,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280489861458,https://www.fedex.com/fedextrack/?trknbr=280489861458&trkqual=12028~280489861458~FDEG
929,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700391202,https://www.fedex.com/fedextrack/?trknbr=412700391202&trkqual=12028~412700391202~FDEG
993,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280514407693,https://www.fedex.com/fedextrack/?trknbr=280514407693&trkqual=12028~280514407693~FDEG
1101,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700392242,https://www.fedex.com/fedextrack/?trknbr=412700392242&trkqual=12028~412700392242~FDEG
1219,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700393889,https://www.fedex.com/fedextrack/?trknbr=412700393889&trkqual=12028~412700393889~FDEG
1312,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700388787,https://www.fedex.com/fedextrack/?trknbr=412700388787&trkqual=12028~412700388787~FDEG
1513,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700394234,https://www.fedex.com/fedextrack/?trknbr=412700394234&trkqual=12028~412700394234~FDEG
1661,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700394315,https://www.fedex.com/fedextrack/?trknbr=412700394315&trkqual=12028~412700394315~FDEG
1774,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700394407,https://www.fedex.com/fedextrack/?trknbr=412700394407&trkqual=12028~412700394407~FDEG
1845,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700394462,https://www.fedex.com/fedextrack/?trknbr=412700394462&trkqual=12028~412700394462~FDEG
322,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463413536,https://www.fedex.com/fedextrack/?trknbr=280463413536&trkqual=12028~280463413536~FDEG
393,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280469735309,https://www.fedex.com/fedextrack/?trknbr=280469735309&trkqual=12028~280469735309~FDEG
478,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280472147130,https://www.fedex.com/fedextrack/?trknbr=280472147130&trkqual=12028~280472147130~FDEG
547,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700365731,https://www.fedex.com/fedextrack/?trknbr=412700365731&trkqual=12028~412700365731~FDEG
677,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280468292810,https://www.fedex.com/fedextrack/?trknbr=280468292810&trkqual=12028~280468292810~FDEG
759,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700366109,https://www.fedex.com/fedextrack/?trknbr=412700366109&trkqual=12028~412700366109~FDEG
811,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700366142,https://www.fedex.com/fedextrack/?trknbr=412700366142&trkqual=12028~412700366142~FDEG
854,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280470700606,https://www.fedex.com/fedextrack/?trknbr=280470700606&trkqual=12028~280470700606~FDEG
923,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463180650,https://www.fedex.com/fedextrack/?trknbr=280463180650&trkqual=12028~280463180650~FDEG
977,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700363669,https://www.fedex.com/fedextrack/?trknbr=412700363669&trkqual=12028~412700363669~FDEG
1021,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280471111728,https://www.fedex.com/fedextrack/?trknbr=280471111728&trkqual=12028~280471111728~FDEG
1601,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280443128653,https://www.fedex.com/fedextrack/?trknbr=280443128653&trkqual=12028~280443128653~FDEG
1651,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280418842633,https://www.fedex.com/fedextrack/?trknbr=280418842633&trkqual=12028~280418842633~FDEG
1686,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280418689599,https://www.fedex.com/fedextrack/?trknbr=280418689599&trkqual=12028~280418689599~FDEG
1723,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280414041206,https://www.fedex.com/fedextrack/?trknbr=280414041206&trkqual=12028~280414041206~FDEG
1764,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280415815814,https://www.fedex.com/fedextrack/?trknbr=280415815814&trkqual=12028~280415815814~FDEG
1791,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280422267644,https://www.fedex.com/fedextrack/?trknbr=280422267644&trkqual=12028~280422267644~FDEG
1844,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336356,https://www.fedex.com/fedextrack/?trknbr=412700336356&trkqual=12028~412700336356~FDEG
1876,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280439387910,https://www.fedex.com/fedextrack/?trknbr=280439387910&trkqual=12028~280439387910~FDEG
1894,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280418678525,https://www.fedex.com/fedextrack/?trknbr=280418678525&trkqual=12028~280418678525~FDEG
1935,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336470,https://www.fedex.com/fedextrack/?trknbr=412700336470&trkqual=12028~412700336470~FDEG
1969,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336529,https://www.fedex.com/fedextrack/?trknbr=412700336529&trkqual=12028~412700336529~FDEG
1984,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336595,https://www.fedex.com/fedextrack/?trknbr=412700336595&trkqual=12028~412700336595~FDEG
2013,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700332810,https://www.fedex.com/fedextrack/?trknbr=412700332810&trkqual=12028~412700332810~FDEG
2049,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336676,https://www.fedex.com/fedextrack/?trknbr=412700336676&trkqual=12028~412700336676~FDEG
2081,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336702,https://www.fedex.com/fedextrack/?trknbr=412700336702&trkqual=12028~412700336702~FDEG
2134,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336768,https://www.fedex.com/fedextrack/?trknbr=412700336768&trkqual=12028~412700336768~FDEG
2195,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700333655,https://www.fedex.com/fedextrack/?trknbr=412700333655&trkqual=12028~412700333655~FDEG
2272,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336860,https://www.fedex.com/fedextrack/?trknbr=412700336860&trkqual=12028~412700336860~FDEG
2339,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280418778403,https://www.fedex.com/fedextrack/?trknbr=280418778403&trkqual=12028~280418778403~FDEG
2514,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336985,https://www.fedex.com/fedextrack/?trknbr=412700336985&trkqual=12028~412700336985~FDEG
2619,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463538510,https://www.fedex.com/fedextrack/?trknbr=280463538510&trkqual=12028~280463538510~FDEG
804,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280468213749,https://www.fedex.com/fedextrack/?trknbr=280468213749&trkqual=12028~280468213749~FDEG
849,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280471124831,https://www.fedex.com/fedextrack/?trknbr=280471124831&trkqual=12028~280471124831~FDEG
918,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280471135200,https://www.fedex.com/fedextrack/?trknbr=280471135200&trkqual=12028~280471135200~FDEG
976,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280461808498,https://www.fedex.com/fedextrack/?trknbr=280461808498&trkqual=12028~280461808498~FDEG
1017,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700363599,https://www.fedex.com/fedextrack/?trknbr=412700363599&trkqual=12028~412700363599~FDEG
1073,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280472918477,https://www.fedex.com/fedextrack/?trknbr=280472918477&trkqual=12028~280472918477~FDEG
1146,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700363783,https://www.fedex.com/fedextrack/?trknbr=412700363783&trkqual=12028~412700363783~FDEG
1174,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700363809,https://www.fedex.com/fedextrack/?trknbr=412700363809&trkqual=12028~412700363809~FDEG
1207,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700363831,https://www.fedex.com/fedextrack/?trknbr=412700363831&trkqual=12028~412700363831~FDEG
1253,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280470091586,https://www.fedex.com/fedextrack/?trknbr=280470091586&trkqual=12028~280470091586~FDEG
1283,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700363886,https://www.fedex.com/fedextrack/?trknbr=412700363886&trkqual=12028~412700363886~FDEG
1339,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700363934,https://www.fedex.com/fedextrack/?trknbr=412700363934&trkqual=12028~412700363934~FDEG
1371,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280466723100,https://www.fedex.com/fedextrack/?trknbr=280466723100&trkqual=12028~280466723100~FDEG
1428,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280442388831,https://www.fedex.com/fedextrack/?trknbr=280442388831&trkqual=12028~280442388831~FDEG
1482,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364025,https://www.fedex.com/fedextrack/?trknbr=412700364025&trkqual=12028~412700364025~FDEG
787,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700338462,https://www.fedex.com/fedextrack/?trknbr=412700338462&trkqual=12028~412700338462~FDEG
877,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700338521,https://www.fedex.com/fedextrack/?trknbr=412700338521&trkqual=12028~412700338521~FDEG
1218,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280439334982,https://www.fedex.com/fedextrack/?trknbr=280439334982&trkqual=12028~280439334982~FDEG
1325,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280439337352,https://www.fedex.com/fedextrack/?trknbr=280439337352&trkqual=12028~280439337352~FDEG
1383,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336080,https://www.fedex.com/fedextrack/?trknbr=412700336080&trkqual=12028~412700336080~FDEG
1462,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336139,https://www.fedex.com/fedextrack/?trknbr=412700336139&trkqual=12028~412700336139~FDEG
2732,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337157,https://www.fedex.com/fedextrack/?trknbr=412700337157&trkqual=12028~412700337157~FDEG
2788,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280422148613,https://www.fedex.com/fedextrack/?trknbr=280422148613&trkqual=12028~280422148613~FDEG
2832,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337227,https://www.fedex.com/fedextrack/?trknbr=412700337227&trkqual=12028~412700337227~FDEG
2931,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337320,https://www.fedex.com/fedextrack/?trknbr=412700337320&trkqual=12028~412700337320~FDEG
2959,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419102567,https://www.fedex.com/fedextrack/?trknbr=280419102567&trkqual=12028~280419102567~FDEG
3251,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280418135312,https://www.fedex.com/fedextrack/?trknbr=280418135312&trkqual=12028~280418135312~FDEG
2574,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700333092,https://www.fedex.com/fedextrack/?trknbr=412700333092&trkqual=12028~412700333092~FDEG
3492,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280367628375,https://www.fedex.com/fedextrack/?trknbr=280367628375&trkqual=12028~280367628375~FDEG
3528,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280383189818,https://www.fedex.com/fedextrack/?trknbr=280383189818&trkqual=12028~280383189818~FDEG
3543,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337536,https://www.fedex.com/fedextrack/?trknbr=412700337536&trkqual=12028~412700337536~FDEG
