Store #,City,Category,Declaration Category,Declared Item,UPC,Effective Date
147,DENISON,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
147,DENISON,Cheese,Monterey Jack - 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
147,DENISON,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
147,DENISON,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
147,DENISON,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
147,DENISON,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
147,DENISON,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
147,DENISON,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
147,DENISON,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
147,DENISON,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
147,DENISON,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
147,DENISON,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
147,DENISON,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
147,DENISON,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
147,DENISON,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
147,DENISON,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
147,DENISON,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
147,DENISON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,10/28/2019
147,DENISON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,10/28/2019
147,DENISON,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
147,DENISON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
147,DENISON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
147,DENISON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
147,DENISON,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
147,DENISON,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
147,DENISON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
147,DENISON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
147,DENISON,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
147,DENISON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
147,DENISON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
147,DENISON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
147,DENISON,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
147,DENISON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
147,DENISON,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
147,DENISON,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
147,DENISON,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
147,DENISON,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
147,DENISON,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
147,DENISON,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
147,DENISON,Milk,1% Quart Milk,Borden's 1% Quart - 81547301044,81547301044,
147,DENISON,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
147,DENISON,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
147,DENISON,Milk,Skim Quart Milk,Borden's Skim Quart - 81547301045,81547301045,
147,DENISON,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
147,DENISON,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
147,DENISON,Milk,Whole Quart Milk,Borden's Whole Quart - 8157301042,81547301042,
147,DENISON,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
147,DENISON,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
147,DENISON,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
147,DENISON,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
147,DENISON,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
147,DENISON,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
147,DENISON,,,,,
148,PARIS,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
148,PARIS,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
148,PARIS,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
148,PARIS,Cheese,Colby 2 lb,GV Colby 2lb - 07874211463,7874211463,
148,PARIS,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
148,PARIS,Cheese,Longhorn Cheddar,NOT CARRIED - NOT DECLARED,NOT CARRIED,
148,PARIS,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
148,PARIS,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
148,PARIS,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
148,PARIS,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
148,PARIS,Cheese,Monterey Jack - 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
148,PARIS,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
148,PARIS,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
148,PARIS,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
148,PARIS,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
148,PARIS,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
148,PARIS,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
148,PARIS,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
148,PARIS,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
148,PARIS,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,
148,PARIS,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
148,PARIS,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
148,PARIS,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
148,PARIS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
148,PARIS,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
148,PARIS,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
148,PARIS,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
148,PARIS,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
148,PARIS,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
148,PARIS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
148,PARIS,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
148,PARIS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
148,PARIS,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
148,PARIS,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
148,PARIS,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
148,PARIS,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
148,PARIS,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
148,PARIS,Milk,1% Buttermilk,Borden's Buttermilk Half Gallon - 081547301213,81547301213,
148,PARIS,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
148,PARIS,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
148,PARIS,Milk,1% Quart Milk,Borden's 1% Quart - 81547301044,81547301044,
148,PARIS,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
148,PARIS,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
148,PARIS,Milk,Skim Quart Milk,Borden's Skim Quart - 81547301045,81547301045,
148,PARIS,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
148,PARIS,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
148,PARIS,Milk,Whole Quart Milk,Borden's Whole Quart - 8157301042,81547301042,
148,PARIS,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
148,PARIS,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
148,PARIS,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
148,PARIS,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
148,PARIS,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
148,PARIS,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
148,PARIS,,,,,
158,BONHAM,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
158,BONHAM,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
158,BONHAM,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
158,BONHAM,Cheese,Colby 2 lb,GV Colby 2lb - 07874211463,7874211463,
158,BONHAM,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
158,BONHAM,Cheese,Longhorn Cheddar,NOT CARRIED - NOT DECLARED,NOT CARRIED,
158,BONHAM,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
158,BONHAM,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
158,BONHAM,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
158,BONHAM,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
158,BONHAM,Cheese,Monterey Jack - 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
158,BONHAM,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
158,BONHAM,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
158,BONHAM,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
158,BONHAM,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
158,BONHAM,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
158,BONHAM,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
158,BONHAM,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
158,BONHAM,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
158,BONHAM,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,10/28/2019
158,BONHAM,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
158,BONHAM,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,10/28/2019
158,BONHAM,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
158,BONHAM,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
158,BONHAM,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
158,BONHAM,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
158,BONHAM,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
158,BONHAM,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
158,BONHAM,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
158,BONHAM,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
158,BONHAM,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
158,BONHAM,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
158,BONHAM,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
158,BONHAM,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
158,BONHAM,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
158,BONHAM,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
158,BONHAM,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
158,BONHAM,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
158,BONHAM,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
158,BONHAM,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
158,BONHAM,Milk,1% Quart Milk,Borden's 1% Quart - 81547301044,81547301044,
158,BONHAM,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
158,BONHAM,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
158,BONHAM,Milk,Skim Quart Milk,Borden's Skim Quart - 81547301045,81547301045,
158,BONHAM,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
158,BONHAM,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
158,BONHAM,Milk,Whole Quart Milk,Borden's Whole Quart - 8157301042,81547301042,
158,BONHAM,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
158,BONHAM,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
158,BONHAM,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
158,BONHAM,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
158,BONHAM,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
158,BONHAM,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
158,BONHAM,,,,,
163,NACOGDOCHES,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
163,NACOGDOCHES,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
163,NACOGDOCHES,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
163,NACOGDOCHES,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
163,NACOGDOCHES,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
163,NACOGDOCHES,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
163,NACOGDOCHES,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
163,NACOGDOCHES,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
163,NACOGDOCHES,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
163,NACOGDOCHES,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
163,NACOGDOCHES,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
163,NACOGDOCHES,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
163,NACOGDOCHES,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
163,NACOGDOCHES,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
163,NACOGDOCHES,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
163,NACOGDOCHES,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
163,NACOGDOCHES,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
163,NACOGDOCHES,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
163,NACOGDOCHES,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
163,NACOGDOCHES,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,
163,NACOGDOCHES,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
163,NACOGDOCHES,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
163,NACOGDOCHES,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
163,NACOGDOCHES,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
163,NACOGDOCHES,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
163,NACOGDOCHES,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
163,NACOGDOCHES,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
163,NACOGDOCHES,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
163,NACOGDOCHES,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
163,NACOGDOCHES,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
163,NACOGDOCHES,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
163,NACOGDOCHES,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
163,NACOGDOCHES,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
163,NACOGDOCHES,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
163,NACOGDOCHES,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
163,NACOGDOCHES,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
163,NACOGDOCHES,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
163,NACOGDOCHES,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
163,NACOGDOCHES,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
163,NACOGDOCHES,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
163,NACOGDOCHES,Milk,1% Quart Milk,Borden's 1% Quart - 81547301044,81547301044,
163,NACOGDOCHES,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
163,NACOGDOCHES,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
163,NACOGDOCHES,Milk,Skim Quart Milk,Borden's Skim Quart - 81547301045,81547301045,
163,NACOGDOCHES,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
163,NACOGDOCHES,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
163,NACOGDOCHES,Milk,Whole Quart Milk,Borden's Whole Quart - 8157301042,81547301042,
163,NACOGDOCHES,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
163,NACOGDOCHES,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
163,NACOGDOCHES,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
163,NACOGDOCHES,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
163,NACOGDOCHES,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
163,NACOGDOCHES,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
163,NACOGDOCHES,,,,,
165,HENDERSON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
165,HENDERSON,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
165,HENDERSON,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
165,HENDERSON,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
165,HENDERSON,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
165,HENDERSON,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
165,HENDERSON,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
165,HENDERSON,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
165,HENDERSON,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
165,HENDERSON,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
165,HENDERSON,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
165,HENDERSON,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
165,HENDERSON,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
165,HENDERSON,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
165,HENDERSON,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
165,HENDERSON,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
165,HENDERSON,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
165,HENDERSON,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
165,HENDERSON,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
165,HENDERSON,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
165,HENDERSON,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
165,HENDERSON,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
