Store Nbr,"Mixed BQT 
Double Bucket Wingstack Display","Mixed BQT 
Double Decker Pallet Display","Rose Lily
Double Bucket Wingstack Display",Small Bouquet Double Bucket Wingstack Display,"XL Premium Roses
Double Bucket Wingstack Display","XL Premium Roses
Pallet Display",TOTAL VALDAY PROMO DISPLAYS,Total WINGSTACK DISPLAYS,TOTAL PALLET DISPLAYS
4115,3,1,4,3,4,2,48,#REF!,#REF!
4118,0,2,5,3,3,0,32,#REF!,#REF!
4127,2,0,3,0,0,0,9,#REF!,#REF!
4128,4,0,3,0,4,0,20,#REF!,#REF!
4129,0,2,2,0,4,0,27,#REF!,#REF!
4130,3,2,5,5,19,2,80,#REF!,#REF!
4131,3,1,5,0,10,0,48,#REF!,#REF!
4132,0,2,0,6,0,0,22,#REF!,#REF!
4134,0,0,1,3,0,0,10,#REF!,#REF!
4137,0,1,4,3,12,0,47,#REF!,#REF!
4138,4,0,2,0,0,0,12,#REF!,#REF!
4139,2,0,3,0,0,0,12,#REF!,#REF!
4140,2,0,2,0,0,0,8,#REF!,#REF!
4141,2,0,2,0,4,0,19,#REF!,#REF!
4142,2,0,0,5,5,1,29,#REF!,#REF!
4144,0,2,5,0,0,0,16,#REF!,#REF!
4145,3,0,5,0,3,0,26,#REF!,#REF!
4147,2,0,2,0,0,0,10,#REF!,#REF!
4148,2,0,0,4,3,0,18,#REF!,#REF!
4153,3,2,4,4,1,0,28,#REF!,#REF!
4156,0,0,1,0,3,1,17,#REF!,#REF!
4157,0,0,3,0,0,1,6,#REF!,#REF!
4159,2,0,6,0,6,1,32,#REF!,#REF!
4160,0,0,2,0,4,0,18,#REF!,#REF!
4161,0,0,3,0,2,0,19,#REF!,#REF!
4162,0,2,4,0,2,0,21,#REF!,#REF!
4163,1,1,4,0,4,1,28,#REF!,#REF!
4164,0,2,5,3,3,2,59,#REF!,#REF!
4165,0,3,5,4,0,2,44,#REF!,#REF!
4166,0,1,3,0,3,0,26,#REF!,#REF!
4168,3,1,2,0,3,3,34,#REF!,#REF!
4169,0,0,3,2,1,0,16,#REF!,#REF!
4171,0,1,3,0,2,0,19,#REF!,#REF!
4174,0,0,1,1,0,0,5,#REF!,#REF!
4176,3,0,3,0,3,0,18,#REF!,#REF!
4178,0,0,3,0,2,0,11,#REF!,#REF!
4180,2,2,4,1,1,0,18,#REF!,#REF!
4182,0,0,1,0,0,1,6,#REF!,#REF!
4183,0,3,4,0,4,2,33,#REF!,#REF!
4184,0,1,2,0,2,2,16,#REF!,#REF!
4185,0,1,4,0,0,0,16,#REF!,#REF!
4187,0,3,5,8,6,1,36,#REF!,#REF!
4188,1,0,3,0,2,0,15,#REF!,#REF!
4189,4,0,2,0,3,0,17,#REF!,#REF!
4191,3,1,5,0,3,0,24,#REF!,#REF!
4193,2,0,5,0,0,2,13,#REF!,#REF!
4194,4,1,3,0,5,1,30,#REF!,#REF!
4195,0,1,9,6,0,1,49,#REF!,#REF!
4196,1,0,3,0,0,0,8,#REF!,#REF!
4197,2,0,6,0,3,1,25,#REF!,#REF!
4198,0,2,2,3,0,0,16,#REF!,#REF!
4200,0,3,3,7,2,0,32,#REF!,#REF!
4201,0,1,3,4,3,0,25,#REF!,#REF!
4202,1,0,3,0,0,0,14,#REF!,#REF!
4203,0,1,4,0,5,0,23,#REF!,#REF!
4206,1,0,5,0,0,0,18,#REF!,#REF!
4208,2,0,5,0,3,0,17,#REF!,#REF!
4209,0,2,5,0,0,0,16,#REF!,#REF!
4210,1,0,3,0,2,0,12,#REF!,#REF!
4211,0,0,5,0,6,0,26,#REF!,#REF!
4215,3,1,0,6,0,4,30,#REF!,#REF!
4216,0,2,3,4,2,1,37,#REF!,#REF!
4218,2,0,2,0,0,0,10,#REF!,#REF!
4219,1,2,5,4,7,4,54,#REF!,#REF!
4220,1,1,1,0,2,0,14,#REF!,#REF!
4221,3,0,2,10,3,0,31,#REF!,#REF!
4223,4,1,5,0,6,0,46,#REF!,#REF!
4224,4,1,3,2,9,3,60,#REF!,#REF!
4226,4,1,4,0,3,0,21,#REF!,#REF!
4230,0,2,3,0,3,1,25,#REF!,#REF!
4231,3,0,4,0,9,1,49,#REF!,#REF!
4232,0,1,2,0,0,0,8,#REF!,#REF!
4233,4,1,5,0,2,1,18,#REF!,#REF!
4235,1,1,6,0,3,0,31,#REF!,#REF!
4237,0,1,4,3,5,0,31,#REF!,#REF!
4238,0,3,8,1,11,2,64,#REF!,#REF!
4239,0,0,8,0,10,1,49,#REF!,#REF!
4240,0,3,4,3,0,0,25,#REF!,#REF!
4241,0,1,4,4,0,1,27,#REF!,#REF!
4243,0,2,4,0,10,0,57,#REF!,#REF!
4244,3,0,0,0,1,0,19,#REF!,#REF!
4246,3,1,6,0,0,0,17,#REF!,#REF!
4247,0,1,4,0,4,0,20,#REF!,#REF!
4249,3,0,4,0,3,0,17,#REF!,#REF!
4250,2,0,2,5,3,0,35,#REF!,#REF!
4252,4,1,1,0,9,2,35,#REF!,#REF!
4253,0,1,5,0,0,1,19,#REF!,#REF!
4255,2,2,4,3,0,1,38,#REF!,#REF!
4256,0,2,5,0,4,0,35,#REF!,#REF!
4257,0,1,5,4,3,1,39,#REF!,#REF!
4258,0,0,3,1,3,0,22,#REF!,#REF!
4259,4,0,5,0,1,1,19,#REF!,#REF!
4260,0,3,3,7,6,3,44,#REF!,#REF!
4262,0,3,2,0,12,1,45,#REF!,#REF!
4264,2,0,4,0,2,0,16,#REF!,#REF!
4272,0,3,3,2,2,0,29,#REF!,#REF!
4273,0,3,4,8,6,0,50,#REF!,#REF!
4274,2,2,4,7,9,1,55,#REF!,#REF!
4275,3,0,2,0,2,0,16,#REF!,#REF!
4276,1,0,2,0,0,0,13,#REF!,#REF!
4277,0,2,4,1,5,2,41,#REF!,#REF!
4278,3,0,0,0,6,1,24,#REF!,#REF!
4279,0,1,5,0,2,2,44,#REF!,#REF!
4281,0,1,0,0,0,1,15,#REF!,#REF!
4283,1,2,5,6,8,0,50,#REF!,#REF!
4284,1,1,5,5,1,1,35,#REF!,#REF!
4285,0,2,3,9,3,1,38,#REF!,#REF!
4286,0,2,3,2,2,2,37,#REF!,#REF!
4288,2,1,4,2,2,0,21,#REF!,#REF!
4293,3,0,3,0,0,0,12,#REF!,#REF!
4295,2,0,0,0,2,0,19,#REF!,#REF!
4298,0,3,0,3,4,4,50,#REF!,#REF!
4299,2,2,6,8,5,1,54,#REF!,#REF!
4303,4,0,3,0,0,0,14,#REF!,#REF!
4309,3,1,2,0,0,0,15,#REF!,#REF!
4317,0,0,2,0,7,1,25,#REF!,#REF!
4318,0,2,4,7,8,0,54,#REF!,#REF!
4321,3,0,5,0,0,1,26,#REF!,#REF!
4322,2,0,5,0,2,0,26,#REF!,#REF!
4323,3,1,5,5,2,0,30,#REF!,#REF!
4324,2,0,2,0,3,0,21,#REF!,#REF!
4325,0,4,5,12,10,4,90,#REF!,#REF!
4330,3,1,5,0,4,1,29,#REF!,#REF!
4332,2,0,2,0,2,1,21,#REF!,#REF!
4333,0,0,1,3,5,2,40,#REF!,#REF!
4334,2,0,0,0,0,0,24,#REF!,#REF!
4335,3,1,3,2,4,2,43,#REF!,#REF!
4336,2,3,4,9,4,1,46,#REF!,#REF!
4337,0,0,5,10,16,2,90,#REF!,#REF!
4339,1,0,2,0,5,0,19,#REF!,#REF!
4340,3,1,4,5,4,1,38,#REF!,#REF!
4341,0,2,6,0,5,0,25,#REF!,#REF!
4348,2,1,0,0,3,0,21,#REF!,#REF!
4350,2,0,5,0,0,0,17,#REF!,#REF!
4352,2,0,5,0,0,0,21,#REF!,#REF!
4354,2,1,4,0,0,0,16,#REF!,#REF!
4355,0,0,0,0,0,0,11,#REF!,#REF!
4356,0,2,6,6,0,1,36,#REF!,#REF!
4357,0,1,0,0,7,0,25,#REF!,#REF!
4358,0,2,4,3,2,2,38,#REF!,#REF!
4365,0,2,3,7,6,1,41,#REF!,#REF!
4366,2,1,4,0,2,2,25,#REF!,#REF!
4367,3,0,2,0,0,0,10,#REF!,#REF!
4368,0,3,4,0,25,0,65,#REF!,#REF!
4370,1,1,1,0,5,1,30,#REF!,#REF!
4371,0,2,5,0,2,0,17,#REF!,#REF!
4372,4,0,0,0,7,0,38,#REF!,#REF!
4373,2,1,0,0,0,0,11,#REF!,#REF!
4374,4,0,0,0,4,0,24,#REF!,#REF!
4375,0,0,4,2,2,0,17,#REF!,#REF!
4376,0,1,4,3,2,1,20,#REF!,#REF!
4377,1,0,0,0,0,0,5,#REF!,#REF!
4378,0,2,0,0,2,0,16,#REF!,#REF!
4380,1,0,2,0,2,0,14,#REF!,#REF!
4381,0,1,6,5,4,0,41,#REF!,#REF!
4383,1,2,2,7,0,0,35,#REF!,#REF!
4384,0,2,4,0,4,0,28,#REF!,#REF!
4387,1,2,4,3,4,1,31,#REF!,#REF!
4388,3,0,1,0,0,0,9,#REF!,#REF!
4389,0,1,3,0,0,0,7,#REF!,#REF!
4390,3,0,5,0,0,1,19,#REF!,#REF!
4392,0,3,3,5,2,1,29,#REF!,#REF!
4393,0,0,1,0,4,0,24,#REF!,#REF!
4394,0,3,6,6,5,2,60,#REF!,#REF!
4395,0,1,5,3,4,0,30,#REF!,#REF!
4399,0,3,0,4,8,1,42,#REF!,#REF!
4403,3,1,0,0,3,0,16,#REF!,#REF!
4404,2,2,0,0,4,0,26,#REF!,#REF!
4405,0,3,4,5,4,4,55,#REF!,#REF!
4407,0,1,3,0,0,0,22,#REF!,#REF!
4409,1,1,5,0,11,0,45,#REF!,#REF!
4410,0,1,5,7,6,3,43,#REF!,#REF!
4412,3,1,5,2,1,4,37,#REF!,#REF!
4413,4,0,4,0,0,1,14,#REF!,#REF!
4414,0,2,2,0,2,0,16,#REF!,#REF!
4415,0,3,5,10,5,4,47,#REF!,#REF!
4416,4,3,5,5,0,2,39,#REF!,#REF!
4417,1,2,4,5,4,0,44,#REF!,#REF!
4420,0,1,0,5,5,1,43,#REF!,#REF!
4421,0,1,0,0,0,0,6,#REF!,#REF!
4423,0,3,5,4,4,0,48,#REF!,#REF!
4424,2,2,4,0,5,1,33,#REF!,#REF!
4425,2,0,0,0,3,0,14,#REF!,#REF!
4426,2,0,2,0,4,0,23,#REF!,#REF!
4427,0,1,6,0,1,2,27,#REF!,#REF!
4428,2,0,4,0,3,0,26,#REF!,#REF!
4430,0,6,3,0,8,2,37,#REF!,#REF!
4431,2,0,3,0,0,1,14,#REF!,#REF!
4432,1,0,3,0,4,0,25,#REF!,#REF!
4434,4,0,5,0,3,1,21,#REF!,#REF!
4435,3,1,3,0,2,0,27,#REF!,#REF!
4436,0,1,3,0,0,0,10,#REF!,#REF!
4438,0,3,4,3,7,2,52,#REF!,#REF!
4439,1,1,5,0,5,2,28,#REF!,#REF!
4440,0,2,4,5,6,2,42,#REF!,#REF!
4441,3,0,0,3,0,0,12,#REF!,#REF!
4443,2,0,5,0,3,0,21,#REF!,#REF!
4444,0,2,5,0,11,1,42,#REF!,#REF!
4445,3,0,2,0,0,0,22,#REF!,#REF!
4446,3,1,5,0,6,0,33,#REF!,#REF!
4450,4,0,4,5,2,0,33,#REF!,#REF!
4451,0,4,4,5,15,4,66,#REF!,#REF!
4452,3,0,3,1,0,0,17,#REF!,#REF!
4453,0,0,4,1,2,0,27,#REF!,#REF!
4456,1,0,5,0,4,0,34,#REF!,#REF!
4457,3,1,5,0,6,0,31,#REF!,#REF!
4458,3,1,3,3,3,3,35,#REF!,#REF!
4459,4,0,5,0,5,0,28,#REF!,#REF!
4460,2,3,3,0,0,0,22,#REF!,#REF!
4461,3,0,5,0,7,0,24,#REF!,#REF!
4464,0,0,5,0,8,1,29,#REF!,#REF!
4465,3,0,3,0,0,0,12,#REF!,#REF!
4466,1,0,4,0,4,1,29,#REF!,#REF!
4468,1,0,4,0,0,0,8,#REF!,#REF!
4469,0,1,3,0,1,0,12,#REF!,#REF!
4470,3,1,5,0,0,0,15,#REF!,#REF!
4471,2,0,4,0,0,0,14,#REF!,#REF!
4472,2,1,1,11,8,1,49,#REF!,#REF!
4473,0,1,4,0,3,0,18,#REF!,#REF!
4475,3,1,0,2,3,0,36,#REF!,#REF!
4476,3,0,4,8,6,2,46,#REF!,#REF!
4477,0,2,4,7,2,0,36,#REF!,#REF!
4478,0,0,3,0,0,0,7,#REF!,#REF!
4479,2,0,5,0,0,0,20,#REF!,#REF!
4482,3,1,3,0,3,0,22,#REF!,#REF!
4483,0,2,0,0,9,0,39,#REF!,#REF!
4484,2,2,4,0,3,1,31,#REF!,#REF!
4487,0,1,4,6,0,0,30,#REF!,#REF!
4488,4,0,2,0,0,0,11,#REF!,#REF!
4490,2,0,1,0,0,2,19,#REF!,#REF!
4491,0,0,0,0,0,0,4,#REF!,#REF!
4494,0,3,4,0,7,0,30,#REF!,#REF!
4497,0,3,4,6,6,0,42,#REF!,#REF!
4498,2,0,2,0,2,0,15,#REF!,#REF!
4499,2,2,5,3,3,1,53,#REF!,#REF!
4501,0,3,5,0,6,2,45,#REF!,#REF!
4503,0,3,2,2,0,1,40,#REF!,#REF!
4504,2,0,3,0,0,1,10,#REF!,#REF!
4506,3,0,4,4,17,2,65,#REF!,#REF!
4508,0,3,0,5,4,1,37,#REF!,#REF!
4509,2,2,6,4,0,3,42,#REF!,#REF!
4511,2,1,4,3,3,1,30,#REF!,#REF!
4512,0,2,4,6,6,1,50,#REF!,#REF!
4514,2,0,5,0,3,1,30,#REF!,#REF!
4516,1,0,3,0,2,2,23,#REF!,#REF!
4517,0,0,4,0,1,0,17,#REF!,#REF!
4519,3,0,5,0,8,0,36,#REF!,#REF!
4520,0,0,4,0,9,0,31,#REF!,#REF!
4521,1,2,5,3,16,2,79,#REF!,#REF!
4524,4,0,3,0,0,0,13,#REF!,#REF!
4525,3,0,5,3,3,0,28,#REF!,#REF!
4526,0,3,3,4,0,1,32,#REF!,#REF!
4527,3,0,2,0,0,0,14,#REF!,#REF!
4528,3,0,4,0,4,0,19,#REF!,#REF!
4529,0,2,4,0,2,0,19,#REF!,#REF!
4530,0,0,4,0,0,0,16,#REF!,#REF!
4531,2,2,4,6,4,2,50,#REF!,#REF!
4533,3,0,5,0,0,0,21,#REF!,#REF!
4538,0,3,3,6,0,1,32,#REF!,#REF!
4540,0,2,4,0,6,0,30,#REF!,#REF!
4543,1,0,0,0,1,0,11,#REF!,#REF!
4545,1,0,4,0,5,0,21,#REF!,#REF!
4546,3,1,4,0,0,0,12,#REF!,#REF!
4553,1,1,4,2,3,0,30,#REF!,#REF!
4554,3,1,2,0,2,0,24,#REF!,#REF!
4556,0,0,5,0,12,0,40,#REF!,#REF!
4557,3,0,2,5,0,0,18,#REF!,#REF!
4558,0,1,3,7,1,2,29,#REF!,#REF!
4560,4,0,0,0,0,0,16,#REF!,#REF!
4561,1,0,4,0,4,0,21,#REF!,#REF!
4563,2,0,1,0,1,0,10,#REF!,#REF!
4564,0,2,6,0,6,0,42,#REF!,#REF!
4565,2,0,5,7,3,0,40,#REF!,#REF!
4567,0,2,5,5,2,2,36,#REF!,#REF!
4568,0,2,4,0,0,0,14,#REF!,#REF!
4569,3,1,3,0,2,0,19,#REF!,#REF!
4570,4,0,4,5,3,0,31,#REF!,#REF!
4574,1,1,0,5,11,0,42,#REF!,#REF!
4577,4,0,2,0,0,0,15,#REF!,#REF!
4579,0,0,2,0,0,0,14,#REF!,#REF!
4580,3,0,3,0,0,0,10,#REF!,#REF!
4581,0,1,3,0,2,0,18,#REF!,#REF!
4582,2,0,5,0,3,1,29,#REF!,#REF!
4583,0,0,4,9,0,0,29,#REF!,#REF!
4585,0,1,4,0,0,0,9,#REF!,#REF!
4586,3,0,3,0,0,1,14,#REF!,#REF!
4588,0,2,3,0,7,0,31,#REF!,#REF!
4589,3,0,3,0,2,0,17,#REF!,#REF!
4590,0,0,5,2,3,0,26,#REF!,#REF!
4591,0,0,4,0,3,0,18,#REF!,#REF!
4593,0,2,5,0,13,2,50,#REF!,#REF!
4594,0,1,5,2,13,2,51,#REF!,#REF!
4595,3,0,3,0,0,0,14,#REF!,#REF!
4597,2,0,5,0,0,0,23,#REF!,#REF!
4599,0,2,0,0,2,1,20,#REF!,#REF!
4600,2,0,4,5,1,1,28,#REF!,#REF!
4601,0,3,4,0,6,3,52,#REF!,#REF!
4603,2,0,1,0,3,1,15,#REF!,#REF!
4605,3,0,4,0,0,0,12,#REF!,#REF!
4606,0,2,3,0,0,0,14,#REF!,#REF!
4607,4,0,4,0,0,0,14,#REF!,#REF!
4609,1,0,0,0,0,0,15,#REF!,#REF!
4611,4,0,5,0,3,0,31,#REF!,#REF!
4612,0,2,0,0,1,0,16,#REF!,#REF!
4615,4,0,4,11,0,0,50,#REF!,#REF!
4616,0,2,0,0,1,0,14,#REF!,#REF!
4617,4,0,4,0,3,0,23,#REF!,#REF!
4618,1,0,3,0,3,1,15,#REF!,#REF!
4619,3,0,5,0,0,0,19,#REF!,#REF!
4623,1,0,3,0,2,0,23,#REF!,#REF!
4625,3,0,2,2,0,0,13,#REF!,#REF!
4626,1,0,0,0,2,0,17,#REF!,#REF!
4627,0,3,5,6,2,4,43,#REF!,#REF!
4631,0,2,4,7,8,2,59,#REF!,#REF!
4635,0,3,10,4,5,1,39,#REF!,#REF!
4636,3,1,5,0,0,0,22,#REF!,#REF!
4637,0,0,3,0,0,0,24,#REF!,#REF!
4638,0,2,5,6,2,0,28,#REF!,#REF!
4639,0,0,2,0,0,1,14,#REF!,#REF!
4641,0,1,3,4,0,0,25,#REF!,#REF!
4643,0,1,4,0,2,0,30,#REF!,#REF!
4644,3,1,6,0,0,2,26,#REF!,#REF!
4648,3,0,2,0,0,0,12,#REF!,#REF!
4653,1,1,4,5,1,0,22,#REF!,#REF!
4654,4,0,0,0,3,1,19,#REF!,#REF!
4655,1,0,4,0,0,0,11,#REF!,#REF!
4657,1,0,0,0,0,0,7,#REF!,#REF!
4659,0,0,0,0,3,0,11,#REF!,#REF!
4660,2,1,3,5,4,0,30,#REF!,#REF!
4664,3,1,4,13,8,0,54,#REF!,#REF!
4667,2,0,3,1,7,1,30,#REF!,#REF!
4672,1,0,0,0,0,0,9,#REF!,#REF!
4673,4,0,0,0,2,0,13,#REF!,#REF!
4674,0,1,4,0,2,0,14,#REF!,#REF!
4676,2,1,5,7,2,0,47,#REF!,#REF!
4677,2,0,2,0,0,0,11,#REF!,#REF!
4678,0,4,4,0,1,0,27,#REF!,#REF!
4679,1,1,0,0,3,0,16,#REF!,#REF!
4681,1,1,3,6,5,2,37,#REF!,#REF!
4682,0,2,5,6,4,4,39,#REF!,#REF!
4683,1,0,0,0,2,0,13,#REF!,#REF!
4686,0,3,5,4,2,2,29,#REF!,#REF!
4687,0,0,2,1,0,0,14,#REF!,#REF!
4689,0,2,3,0,3,1,29,#REF!,#REF!
4690,0,1,4,0,4,1,28,#REF!,#REF!
4691,1,0,2,0,3,0,14,#REF!,#REF!
4692,1,0,1,0,0,0,8,#REF!,#REF!
4695,1,1,5,0,0,0,16,#REF!,#REF!
4696,0,3,5,2,1,1,27,#REF!,#REF!
4697,0,0,2,0,0,1,12,#REF!,#REF!
4699,0,1,4,0,2,0,15,#REF!,#REF!
4700,0,1,4,0,7,0,28,#REF!,#REF!
4706,4,1,5,0,2,0,28,#REF!,#REF!
4734,3,1,0,0,2,0,15,#REF!,#REF!
4747,4,0,4,0,2,0,16,#REF!,#REF!
4756,0,0,3,0,3,0,19,#REF!,#REF!
4757,1,0,3,0,0,0,8,#REF!,#REF!
4759,4,0,3,0,0,0,10,#REF!,#REF!
4762,4,0,4,0,5,1,24,#REF!,#REF!
4826,3,0,5,0,0,0,12,#REF!,#REF!
4848,2,0,5,0,0,1,15,#REF!,#REF!
4849,3,1,5,0,3,0,38,#REF!,#REF!
4865,3,1,5,0,5,1,38,#REF!,#REF!
5003,0,1,4,0,3,1,16,#REF!,#REF!
5005,1,0,0,0,0,0,10,#REF!,#REF!
5007,0,0,4,0,3,0,20,#REF!,#REF!
5008,3,0,4,0,2,0,18,#REF!,#REF!
5012,1,1,0,2,0,0,30,#REF!,#REF!
5013,2,0,1,0,0,1,10,#REF!,#REF!
5014,4,0,2,1,0,1,16,#REF!,#REF!
5021,3,0,3,3,1,1,34,#REF!,#REF!
5022,3,0,0,0,4,0,23,#REF!,#REF!
5023,2,1,0,6,9,1,54,#REF!,#REF!
5025,3,1,5,0,3,1,23,#REF!,#REF!
5027,2,0,3,0,0,0,15,#REF!,#REF!
5028,4,1,5,0,3,0,28,#REF!,#REF!
5029,0,1,4,0,3,1,25,#REF!,#REF!
5030,0,1,2,0,4,0,23,#REF!,#REF!
5031,0,2,5,0,5,3,42,#REF!,#REF!
5033,0,1,0,2,2,2,32,#REF!,#REF!
5034,2,1,5,4,4,2,43,#REF!,#REF!
5035,0,3,4,9,12,3,59,#REF!,#REF!
5036,3,1,3,2,4,2,38,#REF!,#REF!
5037,0,1,2,7,0,1,26,#REF!,#REF!
5039,1,2,4,4,5,1,41,#REF!,#REF!
5041,0,2,4,5,9,2,42,#REF!,#REF!
5043,4,0,4,0,0,0,16,#REF!,#REF!
5044,3,0,3,0,2,0,24,#REF!,#REF!
5045,0,2,2,4,0,0,27,#REF!,#REF!
5046,2,1,4,0,6,0,43,#REF!,#REF!
5048,2,0,4,0,2,0,24,#REF!,#REF!
5049,0,1,4,0,0,0,17,#REF!,#REF!
5051,0,1,0,4,3,3,30,#REF!,#REF!
5054,0,2,4,3,0,0,26,#REF!,#REF!
5055,0,2,2,5,0,1,32,#REF!,#REF!
5056,4,0,0,0,0,0,16,#REF!,#REF!
5057,0,2,6,3,5,1,36,#REF!,#REF!
5058,2,1,2,1,0,0,15,#REF!,#REF!
5059,3,0,3,0,1,0,13,#REF!,#REF!
5060,3,1,2,0,0,0,16,#REF!,#REF!
5062,0,0,3,0,0,0,9,#REF!,#REF!
5063,3,1,3,4,4,0,34,#REF!,#REF!
5064,2,0,3,0,3,0,21,#REF!,#REF!
5065,3,0,4,0,6,1,31,#REF!,#REF!
5066,0,2,2,6,7,2,40,#REF!,#REF!
5070,0,1,2,4,0,1,25,#REF!,#REF!
5071,4,1,3,4,7,3,66,#REF!,#REF!
5075,0,1,3,0,1,0,15,#REF!,#REF!
5076,0,2,3,0,4,2,28,#REF!,#REF!
5078,2,0,0,5,5,1,32,#REF!,#REF!
5079,0,2,4,1,2,2,24,#REF!,#REF!
5080,3,2,2,2,0,1,20,#REF!,#REF!
5081,2,0,1,0,3,0,15,#REF!,#REF!
5082,2,1,3,2,6,0,38,#REF!,#REF!
5085,0,1,3,4,6,1,40,#REF!,#REF!
5087,3,1,3,0,5,0,36,#REF!,#REF!
5088,2,1,3,0,0,1,23,#REF!,#REF!
5090,4,0,5,3,8,4,49,#REF!,#REF!
5091,0,2,4,4,3,1,39,#REF!,#REF!
5092,1,2,4,3,0,0,30,#REF!,#REF!
5093,3,0,1,0,0,0,9,#REF!,#REF!
5094,3,0,5,3,3,0,31,#REF!,#REF!
5095,3,1,4,9,4,0,43,#REF!,#REF!
5096,2,1,3,0,0,0,25,#REF!,#REF!
5097,4,1,2,0,5,0,30,#REF!,#REF!
5098,1,0,0,0,1,0,10,#REF!,#REF!
5099,0,2,4,0,0,0,13,#REF!,#REF!
5100,2,0,0,0,0,0,7,#REF!,#REF!
5101,1,1,0,0,0,0,15,#REF!,#REF!
5102,4,0,0,0,1,0,10,#REF!,#REF!
5104,0,1,4,0,3,0,17,#REF!,#REF!
5105,0,1,3,3,4,0,27,#REF!,#REF!
5106,0,2,5,0,0,0,17,#REF!,#REF!
5107,3,0,0,0,4,0,19,#REF!,#REF!
5108,0,2,4,0,2,1,34,#REF!,#REF!
5109,2,0,1,0,1,0,14,#REF!,#REF!
5110,0,1,4,0,0,0,9,#REF!,#REF!
5113,0,2,4,0,2,0,30,#REF!,#REF!
5115,0,3,5,0,0,0,19,#REF!,#REF!
5116,0,3,5,0,0,0,22,#REF!,#REF!
5117,4,0,1,1,4,1,32,#REF!,#REF!
5118,3,0,3,0,0,1,22,#REF!,#REF!
5119,4,0,2,0,2,0,15,#REF!,#REF!
5122,1,0,0,0,0,0,8,#REF!,#REF!
5123,0,2,5,7,1,2,39,#REF!,#REF!
5124,1,2,2,8,2,1,37,#REF!,#REF!
5125,2,0,0,0,2,0,12,#REF!,#REF!
5126,0,3,4,0,3,0,21,#REF!,#REF!
5127,0,1,5,5,3,1,33,#REF!,#REF!
5132,4,1,1,0,2,0,17,#REF!,#REF!
5133,0,1,4,0,2,0,15,#REF!,#REF!
5134,0,2,2,0,5,1,24,#REF!,#REF!
5135,2,0,5,0,0,1,13,#REF!,#REF!
5136,0,0,5,0,8,0,47,#REF!,#REF!
5137,0,2,4,5,0,0,25,#REF!,#REF!
5139,4,0,3,0,4,0,26,#REF!,#REF!
5141,2,2,5,0,6,1,46,#REF!,#REF!
5142,2,0,0,5,2,0,24,#REF!,#REF!
5143,0,0,1,0,2,0,11,#REF!,#REF!
5144,0,2,6,4,6,4,48,#REF!,#REF!
5145,0,2,5,0,9,0,41,#REF!,#REF!
5146,3,1,4,0,5,1,35,#REF!,#REF!
5147,0,3,0,7,0,2,40,#REF!,#REF!
5148,1,1,2,0,3,0,18,#REF!,#REF!
5149,2,0,4,0,0,0,12,#REF!,#REF!
5150,2,1,2,0,0,0,18,#REF!,#REF!
5151,4,0,3,0,2,0,22,#REF!,#REF!
5154,4,0,2,6,2,0,31,#REF!,#REF!
5155,0,3,3,9,10,5,69,#REF!,#REF!
5156,1,2,2,3,2,1,30,#REF!,#REF!
5157,0,1,5,0,4,0,28,#REF!,#REF!
5159,2,1,3,0,5,0,28,#REF!,#REF!
5160,3,1,3,0,3,0,28,#REF!,#REF!
5162,0,1,7,5,0,0,19,#REF!,#REF!
5165,0,3,5,0,7,5,59,#REF!,#REF!
5166,0,3,5,6,3,5,64,#REF!,#REF!
5167,0,6,4,4,4,1,39,#REF!,#REF!
5168,0,3,5,0,4,0,24,#REF!,#REF!
5170,0,0,3,0,0,0,10,#REF!,#REF!
5172,3,0,5,0,0,0,25,#REF!,#REF!
5173,0,2,3,0,8,0,42,#REF!,#REF!
5174,0,2,5,0,0,1,22,#REF!,#REF!
5175,0,3,5,0,0,0,21,#REF!,#REF!
5179,4,1,0,0,7,1,27,#REF!,#REF!
5182,3,0,5,0,0,0,14,#REF!,#REF!
5183,2,0,0,0,0,0,19,#REF!,#REF!
5184,2,0,2,0,3,1,21,#REF!,#REF!
5185,3,0,3,0,2,1,27,#REF!,#REF!
5186,1,0,3,1,5,1,29,#REF!,#REF!
5188,3,0,3,0,0,0,12,#REF!,#REF!
5189,1,2,4,1,6,3,43,#REF!,#REF!
5190,1,1,4,0,0,3,22,#REF!,#REF!
5191,1,4,4,9,3,2,52,#REF!,#REF!
5192,2,2,4,0,3,0,28,#REF!,#REF!
5193,1,2,3,7,2,0,23,#REF!,#REF!
5196,0,1,1,0,4,0,18,#REF!,#REF!
5197,4,1,3,0,0,1,23,#REF!,#REF!
5198,1,1,3,0,3,0,19,#REF!,#REF!
5199,0,2,4,0,3,0,23,#REF!,#REF!
5203,1,1,3,0,2,0,19,#REF!,#REF!
5204,4,0,0,0,2,0,14,#REF!,#REF!
5205,2,2,4,0,10,0,40,#REF!,#REF!
5206,2,1,4,2,2,0,26,#REF!,#REF!
5207,2,0,5,0,0,0,18,#REF!,#REF!
5210,3,1,5,0,2,0,29,#REF!,#REF!
5211,2,1,2,2,0,1,22,#REF!,#REF!
5214,3,2,4,0,3,2,27,#REF!,#REF!
5215,2,1,4,6,9,1,51,#REF!,#REF!
5216,1,2,5,0,14,2,54,#REF!,#REF!
5218,2,1,3,0,6,1,30,#REF!,#REF!
5219,1,0,4,0,2,0,18,#REF!,#REF!
