flag,store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
1,1931,WK16,0,141,
1,1931,WK21,0,114,
1,1932,WK4,84,0,
1,1932,WK6,2,0,
1,1932,WK9,19,123,
1,1934,WK4,39,0,
1,1934,WK6,11,0,
1,1934,WK7,8,0,
1,1936,WK4,32,0,
1,1936,WK10,6,0,
1,1936,WK11,8,0,
1,1939,WK4,78,0,
1,1939,WK6,2,0,
1,1939,WK9,14,123,
1,1940,WK4,15,0,
1,1940,WK7,2,0,
1,1940,WK8,2,0,
1,1940,WK9,5,0,
1,1942,WK4,30,0,
1,1942,WK9,2,0,
1,1942,WK10,6,0,
1,1942,WK11,9,0,
1,1943,WK4,16,0,
1,1943,WK6,4,0,
1,1943,WK7,5,0,
1,1945,WK4,50,0,
1,1945,WK8,5,0,
1,1945,WK9,19,0,
1,1946,WK4,93,0,
1,1946,WK9,33,123,
1,1946,WK12,0,113,
1,1946,WK16,0,132,
1,1946,WK21,0,95,
1,1947,WK4,101,0,
1,1947,WK7,32,0,
1,1947,WK8,1,0,
1,1947,WK9,0,123,
1,1947,WK12,0,115,
1,1947,WK16,0,133,
1,1947,WK17,0,115,
1,1947,WK21,0,113,
1,1949,WK4,77,0,
1,1949,WK6,5,0,
1,1949,WK9,11,123,
1,1949,WK16,0,132,
1,1949,WK21,0,95,
1,1951,WK4,72,116,
1,1954,WK4,51,0,
1,1954,WK9,8,124,
1,1955,WK4,36,0,
1,1955,WK9,20,0,
1,1955,WK10,6,0,
1,1956,WK4,71,0,
1,1956,WK9,7,0,
1,1956,WK10,0,123,
1,1957,WK4,23,0,
1,1961,WK4,14,0,
1,1961,WK6,3,0,
1,1961,WK7,6,0,
1,1962,WK4,34,0,
1,1962,WK6,6,0,
1,1962,WK7,11,0,
1,1962,WK9,6,0,
1,1963,WK4,58,0,
1,1964,WK4,48,0,
1,1964,WK9,3,124,
1,1965,WK4,20,0,
1,1965,WK6,3,0,
1,1965,WK7,6,0,
1,1966,WK4,32,0,
1,1966,WK7,5,0,
1,1966,WK8,5,0,
1,1966,WK9,11,0,
1,1966,WK10,1,0,
1,1967,WK4,20,0,
1,1967,WK7,2,0,
1,1967,WK8,4,0,
1,1967,WK9,3,0,
1,1969,WK4,24,0,
1,1969,WK6,3,0,
1,1971,WK4,26,0,
1,1971,WK9,5,0,
1,1971,WK10,4,0,
1,1972,WK4,46,0,
1,1973,WK4,47,0,
1,1973,WK9,3,124,
1,1975,WK4,78,0,
1,1975,WK6,2,0,
1,1975,WK9,8,123,
1,1977,WK4,40,0,
1,1977,WK6,0,124,
1,1977,WK8,5,0,
1,1978,WK4,42,0,
1,1978,WK9,27,123,
1,1979,WK4,49,0,
1,1979,WK5,1,103,
1,1979,WK6,6,0,
1,1980,WK4,75,0,
1,1980,WK6,2,0,
1,1980,WK9,13,123,
1,1983,WK4,45,0,
1,1984,WK4,30,0,
1,1984,WK7,3,0,
1,1984,WK8,5,0,
1,1984,WK9,3,0,
1,1985,WK4,24,0,
1,1985,WK6,4,0,
1,1987,WK4,38,0,
1,1987,WK9,3,0,
1,1987,WK10,13,0,
1,1987,WK11,8,0,
1,1988,WK4,42,0,
1,1988,WK5,4,0,
1,1988,WK6,7,0,
1,1992,WK4,29,0,
1,1993,WK4,32,0,
1,1993,WK7,4,0,
1,1993,WK8,5,0,
1,1993,WK9,7,0,
1,1993,WK10,1,0,
1,1994,WK4,32,0,
1,1994,WK7,5,0,
1,1994,WK8,7,0,
1,1994,WK9,17,0,
1,1995,WK4,73,116,
1,1996,WK4,25,0,
1,1997,WK4,21,0,
1,1997,WK7,5,0,
1,1997,WK8,2,0,
1,1997,WK9,8,0,
1,1999,WK4,46,0,
1,1999,WK9,7,0,
1,1999,WK10,4,0,
1,2000,WK4,36,0,
1,2000,WK6,6,0,
1,2000,WK7,6,0,
1,2001,WK4,32,0,
1,2002,WK4,28,0,
1,2004,WK4,20,0,
1,2004,WK9,6,0,
1,2004,WK10,3,0,
1,2006,WK4,77,0,
1,2006,WK7,8,0,
1,2006,WK8,3,0,
1,2006,WK9,0,123,
1,2007,WK4,106,0,
1,2007,WK7,32,0,
1,2007,WK8,1,0,
1,2007,WK9,0,123,
1,2007,WK15,0,132,
1,2007,WK21,0,103,
1,2010,WK4,26,0,
1,2010,WK10,5,0,
1,2010,WK11,4,0,
1,2013,WK4,78,0,
1,2013,WK6,2,0,
1,2013,WK9,11,123,
1,2014,WK4,91,0,
1,2014,WK9,25,0,
1,2014,WK10,0,123,
1,2014,WK11,2,0,
1,2014,WK16,0,132,
1,2014,WK22,0,94,
1,2016,WK4,103,0,
1,2016,WK6,7,0,
1,2016,WK7,24,0,
1,2016,WK8,1,0,
1,2016,WK9,0,123,
1,2016,WK12,0,115,
1,2016,WK16,0,141,
1,2016,WK17,0,115,
1,2016,WK18,0,105,
1,2016,WK21,0,106,
1,2019,WK4,22,0,
1,2019,WK8,2,0,
1,2019,WK9,7,0,
1,2021,WK4,43,0,
1,2021,WK7,2,0,
1,2021,WK8,4,0,
1,2021,WK9,11,0,
1,2022,WK4,20,0,
1,2022,WK7,2,0,
1,2022,WK8,4,0,
1,2022,WK9,3,0,
1,2023,WK4,54,0,
1,2023,WK8,3,0,
1,2023,WK9,15,0,
1,2024,WK4,30,0,
1,2024,WK7,11,0,
1,2024,WK8,13,0,
1,2025,WK4,39,0,
1,2026,WK4,32,0,
1,2027,WK4,18,0,
1,2027,WK6,4,0,
1,2030,WK4,101,116,
1,2030,WK14,0,123,
1,2030,WK20,0,113,
1,2032,WK4,29,0,
1,2033,WK4,30,0,
1,2033,WK9,6,0,
1,2033,WK10,3,0,
1,2036,WK4,86,0,
1,2036,WK6,12,123,
1,2036,WK7,2,0,
1,2036,WK8,32,0,
1,2036,WK11,0,115,
1,2036,WK15,0,141,
1,2036,WK21,0,122,
1,2037,WK4,66,0,
1,2037,WK6,7,0,
1,2037,WK7,24,0,
1,2037,WK8,2,0,
1,2037,WK9,0,123,
1,2037,WK12,0,113,
1,2037,WK14,0,115,
1,2037,WK16,0,141,
1,2037,WK17,0,114,
1,2037,WK18,0,105,
1,2037,WK21,0,123,
1,2038,WK4,26,0,
1,2038,WK6,3,0,
1,2043,WK4,33,0,
1,2043,WK9,4,124,
1,2043,WK10,2,0,
1,2044,WK4,49,0,
1,2044,WK5,7,103,
1,2044,WK6,6,0,
1,2046,WK4,87,0,
1,2046,WK6,2,0,
1,2046,WK9,11,123,
1,2046,WK10,14,0,
1,2047,WK4,79,0,
1,2047,WK6,2,0,
1,2047,WK8,0,123,
1,2047,WK9,12,0,
1,2048,WK4,24,0,
1,2048,WK5,2,0,
1,2048,WK6,3,0,
1,2050,WK4,30,118,
1,2052,WK4,40,0,
1,2052,WK5,4,0,
1,2052,WK6,8,0,
1,2053,WK4,35,0,
1,2053,WK5,7,0,
1,2053,WK6,7,0,
1,2054,WK4,34,0,
1,2054,WK5,4,0,
1,2054,WK6,5,0,
1,2055,WK4,80,0,
1,2055,WK6,2,0,
1,2055,WK8,0,123,
1,2055,WK9,9,0,
1,2056,WK4,16,0,
1,2056,WK7,6,0,
1,2056,WK8,2,0,
1,2056,WK9,9,0,
1,2057,WK4,47,0,
1,2057,WK7,2,0,
1,2057,WK8,3,0,
1,2057,WK9,19,0,
1,2061,WK4,17,0,
1,2061,WK10,6,0,
1,2061,WK11,3,0,
1,2062,WK4,18,0,
1,2062,WK10,6,0,
1,2062,WK11,3,0,
1,2063,WK4,30,0,
1,2063,WK6,3,0,
1,2063,WK8,1,0,
1,2063,WK9,8,0,
1,2064,WK4,30,0,
1,2064,WK7,14,0,
1,2064,WK8,13,0,
1,2065,WK4,21,0,
1,2065,WK6,4,0,
1,2067,WK4,32,0,
1,2068,WK4,47,0,
1,2068,WK5,2,0,
1,2068,WK6,8,0,
1,2068,WK7,4,0,
1,2068,WK8,2,0,
1,2069,WK4,53,0,
1,2069,WK5,1,103,
1,2069,WK6,10,0,
1,2071,WK17,107,0,
1,2072,WK4,29,0,
1,2074,WK15,108,0,
1,2075,WK4,56,0,
1,2075,WK5,2,103,
1,2075,WK6,50,0,
1,2075,WK12,0,115,
1,2075,WK15,0,142,
1,2075,WK20,0,113,
1,2077,WK4,34,104,
1,2078,WK4,62,0,
1,2078,WK6,6,123,
1,2078,WK7,2,0,
1,2078,WK8,11,0,
1,2079,WK4,46,0,
1,2079,WK8,0,123,
1,2079,WK9,2,0,
1,2079,WK10,12,0,
1,2081,WK4,24,0,
1,2083,WK4,16,0,
1,2083,WK6,4,0,
1,2084,WK4,116,116,
1,2084,WK11,0,115,
1,2084,WK14,0,159,
1,2084,WK17,0,115,
1,2084,WK20,0,121,
1,2085,WK4,28,0,
1,2088,WK4,28,0,
1,2088,WK8,0,124,
1,2088,WK9,4,0,
1,2088,WK10,7,0,
1,2089,WK4,29,0,
1,2089,WK6,3,0,
1,2090,WK4,36,0,
1,2090,WK7,13,0,
1,2090,WK8,13,0,
1,2091,WK4,16,0,
1,2092,WK4,16,0,
1,2092,WK8,0,113,
1,2093,WK4,32,0,
1,2093,WK7,5,0,
1,2093,WK8,5,0,
1,2093,WK9,9,0,
1,2093,WK10,2,0,
1,2094,WK4,27,0,
1,2095,WK4,46,0,
1,2095,WK7,2,0,
1,2095,WK8,2,0,
1,2095,WK9,21,0,
1,2097,WK4,15,0,
1,2097,WK7,6,0,
1,2097,WK8,2,0,
1,2097,WK9,9,0,
1,2100,WK4,15,0,
1,2100,WK10,6,0,
1,2100,WK11,3,0,
1,2101,WK4,48,0,
1,2101,WK7,8,0,
1,2101,WK9,0,124,
1,2102,WK4,37,0,
1,2102,WK9,3,0,
1,2102,WK10,11,0,
1,2102,WK11,7,0,
1,2104,WK4,28,0,
1,2104,WK7,6,0,
1,2104,WK8,10,0,
1,2106,WK4,35,0,
1,2106,WK5,6,0,
1,2106,WK6,6,0,
1,2107,WK4,32,0,
1,2107,WK8,0,124,
1,2107,WK9,3,0,
1,2107,WK10,7,0,
1,2108,WK4,48,0,
1,2108,WK5,2,0,
1,2108,WK6,6,0,
1,2108,WK7,4,0,
1,2108,WK8,5,0,
1,2109,WK4,37,0,
1,2109,WK5,2,0,
1,2109,WK6,4,0,
1,2109,WK7,2,0,
1,2109,WK8,2,0,
1,2111,WK4,25,0,
1,2112,WK4,42,0,
1,2114,WK4,54,0,
1,2115,WK4,28,0,
1,2115,WK7,16,0,
1,2115,WK8,3,0,
1,2116,WK4,89,0,
1,2116,WK8,0,123,
1,2116,WK9,33,0,
1,2116,WK12,0,115,
1,2116,WK16,0,104,
1,2116,WK21,0,103,
1,2117,WK4,27,0,
1,2118,WK4,40,0,
1,2118,WK7,1,0,
1,2118,WK8,3,0,
1,2118,WK9,7,0,
1,2119,WK4,13,0,
1,2119,WK5,1,0,
1,2119,WK6,3,0,
1,2120,WK4,72,0,
1,2120,WK8,0,123,
1,2120,WK9,16,0,
1,2120,WK10,3,0,
1,2121,WK4,106,0,
1,2121,WK7,38,0,
1,2121,WK8,2,0,
1,2121,WK9,0,123,
1,2121,WK12,0,115,
1,2121,WK14,0,115,
1,2121,WK16,0,142,
1,2121,WK17,0,115,
1,2121,WK18,0,105,
1,2121,WK21,0,131,
1,2127,WK4,24,0,
1,2127,WK9,7,0,
1,2127,WK10,4,0,
1,2128,WK4,23,0,
1,2128,WK7,1,0,
1,2128,WK8,2,0,
1,2128,WK9,6,0,
1,2129,WK4,52,0,
1,2129,WK8,3,0,
1,2129,WK9,15,0,
1,2130,WK4,39,0,
1,2130,WK7,2,0,
1,2130,WK8,3,0,
1,2130,WK9,11,0,
1,2131,WK4,29,0,
1,2131,WK6,4,0,
1,2131,WK7,5,0,
1,2133,WK4,33,0,
1,2135,WK4,31,0,
1,2135,WK7,5,0,
1,2135,WK8,5,0,
1,2135,WK9,8,0,
1,2135,WK10,1,0,
1,2136,WK4,16,0,
1,2136,WK6,4,0,
1,2138,WK4,81,0,
1,2138,WK6,2,0,
1,2138,WK8,0,123,
1,2138,WK9,18,0,
1,2140,WK4,100,0,
1,2140,WK6,3,0,
1,2140,WK8,0,123,
1,2140,WK9,10,0,
1,2140,WK10,14,0,
1,2140,WK12,0,115,
1,2140,WK16,0,123,
1,2140,WK21,0,103,
1,2142,WK4,49,0,
1,2142,WK7,2,0,
1,2142,WK8,3,0,
1,2142,WK9,12,0,
1,2143,WK4,72,0,
1,2143,WK6,2,0,
1,2143,WK8,0,123,
1,2143,WK9,11,0,
1,2143,WK10,14,0,
1,2144,WK4,18,0,
1,2144,WK7,5,0,
1,2144,WK8,2,0,
1,2144,WK9,8,0,
1,2146,WK4,39,0,
1,2146,WK7,2,0,
1,2146,WK8,4,0,
1,2146,WK9,5,0,
1,2147,WK4,82,0,
1,2147,WK9,0,123,
1,2147,WK12,0,115,
1,2147,WK16,0,141,
1,2147,WK17,0,115,
1,2147,WK21,0,124,
1,2149,WK4,28,0,
1,2149,WK7,16,0,
1,2149,WK8,4,0,
1,2150,WK4,58,0,
1,2153,WK4,49,0,
1,2153,WK7,2,0,
1,2153,WK8,3,0,
1,2153,WK9,14,0,
1,2155,WK4,49,0,
1,2155,WK8,0,124,
1,2155,WK9,4,0,
1,2156,WK4,22,0,
1,2156,WK7,7,0,
1,2156,WK8,6,0,
1,2157,WK4,31,0,
1,2157,WK6,2,0,
1,2157,WK8,3,0,
1,2157,WK9,6,0,
1,2159,WK4,71,0,
1,2159,WK6,4,0,
1,2159,WK8,0,123,
1,2159,WK9,9,0,
1,2161,WK4,25,0,
1,2161,WK5,2,0,
1,2161,WK6,3,0,
1,2164,WK4,87,0,
1,2164,WK6,7,0,
1,2164,WK8,0,123,
1,2164,WK9,15,0,
1,2164,WK12,0,114,
1,2164,WK16,0,113,
1,2164,WK21,0,104,
1,2166,WK4,17,0,
1,2166,WK7,5,0,
1,2166,WK8,2,0,
1,2166,WK9,8,0,
1,2169,WK4,46,0,
1,2169,WK7,15,123,
1,2169,WK8,10,0,
1,2170,WK4,30,0,
1,2170,WK6,2,0,
1,2170,WK8,3,0,
1,2170,WK9,6,0,
1,2174,WK4,26,0,
1,2174,WK7,2,0,
1,2174,WK8,5,0,
1,2174,WK9,5,0,
1,2174,WK10,1,0,
1,2175,WK4,75,0,
1,2175,WK6,0,123,
1,2175,WK7,2,0,
1,2175,WK8,15,0,
1,2175,WK11,0,115,
1,2175,WK15,0,104,
1,2175,WK20,0,96,
1,2176,WK4,26,0,
1,2178,WK4,45,0,
1,2178,WK7,2,0,
1,2178,WK8,3,0,
1,2178,WK9,12,0,
1,2180,WK4,30,0,
1,2180,WK6,2,0,
1,2180,WK8,3,0,
1,2180,WK9,6,0,
1,2183,WK4,95,0,
1,2183,WK6,3,0,
1,2183,WK8,0,123,
1,2183,WK9,18,0,
1,2183,WK16,0,95,
1,2183,WK22,0,103,
1,2184,WK4,43,0,
1,2184,WK7,2,0,
1,2184,WK8,2,0,
1,2184,WK9,11,0,
1,2185,WK4,77,0,
1,2185,WK6,4,0,
1,2185,WK8,0,123,
1,2185,WK9,9,0,
1,2187,WK4,39,0,
1,2187,WK7,2,0,
1,2187,WK8,18,0,
1,2188,WK9,104,0,
1,2188,WK17,107,0,
1,2189,WK4,37,0,
1,2189,WK5,6,0,
1,2189,WK6,12,0,
1,2190,WK4,34,0,
1,2190,WK5,4,0,
1,2190,WK6,5,0,
1,2191,WK4,24,0,
1,2191,WK10,5,0,
1,2191,WK11,4,0,
1,2192,WK4,24,0,
1,2192,WK9,16,0,
1,2192,WK10,13,0,
1,2193,WK4,29,0,
1,2193,WK6,2,0,
1,2193,WK8,1,0,
1,2193,WK9,8,0,
1,2195,WK4,38,0,
1,2195,WK5,2,0,
1,2195,WK6,4,0,
1,2195,WK7,2,0,
1,2195,WK8,2,0,
1,2196,WK4,95,0,
1,2196,WK6,7,0,
1,2196,WK7,24,0,
1,2196,WK8,1,0,
1,2196,WK9,0,123,
1,2196,WK12,0,115,
1,2196,WK16,0,141,
1,2196,WK17,0,115,
1,2196,WK21,0,131,
1,2197,WK4,24,0,
1,2197,WK8,2,0,
1,2197,WK9,7,0,
1,2199,WK4,52,0,
1,2199,WK6,6,123,
1,2199,WK7,2,0,
1,2199,WK8,12,0,
1,2200,WK4,42,0,
1,2200,WK7,1,0,
1,2200,WK8,3,0,
1,2200,WK9,7,0,
1,2202,WK4,87,0,
1,2202,WK6,3,0,
1,2202,WK8,0,123,
1,2202,WK9,11,0,
1,2205,WK4,44,0,
1,2205,WK6,2,0,
1,2205,WK8,1,0,
1,2205,WK9,10,0,
1,2206,WK4,23,0,
1,2208,WK4,30,0,
1,2208,WK8,1,0,
1,2208,WK9,8,0,
1,2209,WK4,24,0,
1,2209,WK7,11,0,
1,2209,WK8,2,0,
1,2210,WK4,28,0,
1,2210,WK7,3,0,
1,2210,WK8,5,0,
1,2210,WK9,3,0,
1,2213,WK4,20,0,
1,2213,WK6,3,0,
1,2213,WK7,6,0,
1,2214,WK4,13,0,
1,2214,WK6,3,0,
1,2218,WK4,27,0,
1,2221,WK4,71,0,
1,2221,WK7,1,123,
1,2221,WK8,14,0,
1,2221,WK9,3,0,
1,2222,WK4,31,0,
1,2222,WK6,2,0,
1,2222,WK7,1,0,
1,2222,WK8,2,0,
1,2222,WK9,6,0,
1,2224,WK4,19,0,
1,2224,WK7,2,0,
1,2224,WK8,4,0,
1,2224,WK9,3,0,
1,2225,WK4,31,0,
1,2225,WK6,1,0,
1,2225,WK7,1,0,
1,2225,WK8,2,0,
1,2225,WK9,6,0,
1,2228,WK4,33,0,
1,2228,WK7,4,0,
1,2228,WK8,6,0,
1,2228,WK9,10,0,
1,2228,WK10,1,0,
1,2232,WK4,27,0,
1,2232,WK7,8,0,
1,2232,WK8,10,0,
1,2234,WK4,31,0,
1,2234,WK7,7,0,
1,2234,WK8,5,0,
1,2234,WK9,9,0,
1,2234,WK10,1,0,
1,2236,WK4,49,0,
1,2236,WK5,2,0,
1,2236,WK6,5,0,
1,2236,WK7,4,0,
1,2236,WK8,3,0,
1,2237,WK4,25,0,
1,2238,WK4,30,0,
1,2238,WK9,4,0,
1,2238,WK10,7,0,
1,2238,WK11,9,0,
1,2240,WK4,30,0,
1,2243,WK4,61,0,
1,2243,WK5,1,103,
1,2243,WK6,44,0,
1,2243,WK12,0,115,
1,2243,WK15,0,150,
1,2243,WK20,0,103,
1,2244,WK4,28,0,
1,2244,WK7,15,0,
1,2244,WK8,4,0,
1,2245,WK4,28,0,
1,2249,WK4,104,0,
1,2249,WK6,7,0,
1,2249,WK7,18,0,
1,2249,WK8,1,0,
1,2249,WK9,0,123,
1,2249,WK12,0,115,
1,2249,WK16,0,142,
1,2249,WK17,0,115,
1,2249,WK21,0,133,
1,2253,WK4,25,0,
1,2256,WK4,36,0,
1,2256,WK5,2,0,
1,2256,WK6,3,0,
1,2256,WK7,2,0,
1,2258,WK4,26,0,
1,2258,WK6,3,0,
1,2259,WK4,96,0,
1,2259,WK7,38,0,
1,2259,WK8,2,0,
1,2259,WK9,0,123,
1,2259,WK12,0,115,
1,2259,WK14,0,115,
1,2259,WK16,0,141,
1,2259,WK17,0,115,
1,2259,WK18,0,105,
1,2259,WK21,0,132,
1,2261,WK4,23,0,
1,2261,WK7,2,0,
1,2261,WK8,1,0,
1,2261,WK9,6,0,
1,2262,WK4,32,0,
1,2262,WK7,5,0,
1,2262,WK8,6,0,
1,2262,WK9,9,0,
1,2262,WK10,7,0,
1,2264,WK4,21,0,
1,2264,WK7,3,0,
1,2264,WK8,2,0,
1,2264,WK9,6,0,
1,2270,WK4,65,123,
1,2271,WK4,12,0,
1,2271,WK9,6,0,
1,2271,WK10,3,0,
1,2272,WK4,20,0,
1,2272,WK5,1,0,
1,2272,WK6,3,0,
1,2272,WK7,3,0,
1,2273,WK4,18,0,
1,2273,WK10,6,0,
1,2273,WK11,3,0,
1,2274,WK4,44,0,
1,2274,WK9,5,0,
1,2274,WK10,2,124,
1,2276,WK4,24,0,
1,2276,WK9,17,0,
1,2276,WK10,5,0,
1,2277,WK4,39,0,
1,2278,WK4,77,0,
1,2278,WK6,3,0,
1,2278,WK8,0,123,
1,2278,WK9,8,0,
1,2282,WK4,30,0,
1,2282,WK7,3,0,
1,2282,WK8,5,0,
1,2282,WK9,3,0,
1,2283,WK4,44,0,
1,2283,WK7,2,0,
1,2283,WK8,3,0,
1,2283,WK9,12,0,
1,2284,WK4,30,0,
1,2284,WK7,5,0,
1,2284,WK8,10,0,
1,2285,WK4,31,0,
1,2285,WK7,7,0,
1,2285,WK8,7,0,
1,2285,WK9,10,0,
1,2285,WK10,1,0,
1,2286,WK4,28,0,
1,2286,WK7,5,0,
1,2286,WK8,9,0,
1,2287,WK4,24,0,
1,2287,WK8,2,0,
1,2287,WK9,7,0,
1,2289,WK4,71,0,
1,2289,WK8,0,123,
1,2289,WK9,9,0,
1,2289,WK10,7,0,
1,2291,WK4,22,0,
1,2293,WK4,52,0,
1,2293,WK9,17,0,
1,2294,WK4,18,0,
1,2294,WK7,4,0,
1,2294,WK8,5,0,
1,2295,WK4,24,0,
1,2295,WK6,3,0,
1,2299,WK4,26,0,
1,2299,WK7,2,0,
1,2299,WK8,6,0,
1,2299,WK9,4,0,
1,2299,WK10,1,0,
1,2302,WK4,29,0,
1,2306,WK4,32,0,
1,2307,WK4,51,0,
1,2310,WK4,21,0,
1,2310,WK6,4,0,
1,2312,WK4,15,0,
1,2312,WK6,4,0,
1,2313,WK4,30,0,
1,2313,WK6,3,0,
1,2313,WK8,1,0,
1,2313,WK9,8,0,
1,2315,WK4,44,0,
1,2315,WK5,4,0,
1,2315,WK6,7,0,
1,2317,WK4,79,0,
1,2317,WK6,7,0,
1,2317,WK7,24,0,
1,2317,WK8,1,0,
1,2317,WK9,0,123,
1,2317,WK12,0,115,
1,2317,WK14,0,115,
1,2317,WK16,0,142,
1,2317,WK17,0,115,
1,2317,WK19,0,110,
1,2317,WK21,0,114,
1,2318,WK4,24,0,
1,2318,WK8,2,0,
1,2318,WK9,8,0,
1,2319,WK4,94,0,
1,2319,WK6,7,0,
1,2319,WK7,24,0,
1,2319,WK8,1,0,
1,2319,WK9,0,123,
1,2319,WK12,0,115,
1,2319,WK16,0,142,
1,2319,WK17,0,115,
1,2319,WK21,0,132,
1,2325,WK4,104,0,
1,2325,WK7,38,0,
1,2325,WK8,1,0,
1,2325,WK9,0,123,
1,2325,WK12,0,115,
1,2325,WK14,0,115,
1,2325,WK16,0,132,
1,2325,WK17,0,115,
1,2325,WK19,0,105,
1,2325,WK21,0,104,
1,2326,WK4,73,0,
1,2326,WK8,0,123,
1,2326,WK9,10,0,
1,2326,WK10,2,0,
1,2330,WK4,84,0,
1,2330,WK6,3,0,
1,2330,WK8,0,123,
1,2330,WK9,7,0,
1,2332,WK4,78,0,
1,2332,WK6,2,0,
1,2332,WK8,0,123,
1,2332,WK9,17,0,
1,2334,WK4,34,0,
1,2334,WK5,2,0,
1,2334,WK6,3,0,
1,2334,WK7,2,0,
1,2335,WK4,19,0,
1,2335,WK9,6,0,
1,2335,WK10,3,0,
1,2336,WK4,47,0,
1,2336,WK6,2,0,
1,2336,WK7,1,0,
1,2336,WK8,2,0,
1,2336,WK9,12,0,
1,2337,WK4,37,0,
1,2337,WK6,6,0,
1,2337,WK8,4,0,
1,2338,WK4,91,0,
1,2338,WK9,15,0,
1,2338,WK10,0,123,
1,2338,WK11,5,0,
1,2338,WK16,0,123,
1,2338,WK22,0,95,
1,2340,WK4,48,0,
1,2340,WK6,0,124,
1,2340,WK8,7,0,
1,2346,WK4,32,0,
1,2348,WK4,56,0,
1,2350,WK4,26,0,
1,2350,WK10,5,0,
1,2350,WK11,4,0,
1,2351,WK4,31,0,
1,2351,WK7,4,0,
1,2351,WK8,5,0,
1,2351,WK9,9,0,
1,2351,WK10,1,0,
1,2352,WK4,46,0,
1,2352,WK9,10,0,
1,2352,WK10,9,0,
1,2355,WK4,20,0,
1,2355,WK7,2,0,
1,2355,WK8,4,0,
1,2355,WK9,3,0,
1,2358,WK4,39,0,
1,2358,WK9,3,0,
1,2358,WK10,9,0,
1,2358,WK11,6,0,
1,2361,WK4,28,0,
1,2361,WK7,15,0,
1,2361,WK8,3,0,
1,2365,WK4,12,0,
1,2365,WK7,3,0,
1,2365,WK8,6,0,
1,2366,WK4,25,0,
1,2366,WK7,2,0,
1,2366,WK8,1,0,
1,2366,WK9,6,0,
1,2367,WK4,22,0,
1,2367,WK9,7,0,
1,2367,WK10,3,0,
1,2368,WK4,18,0,
1,2368,WK7,4,0,
1,2368,WK8,5,0,
1,2369,WK4,89,0,
1,2369,WK6,3,0,
1,2369,WK8,0,123,
1,2369,WK9,5,0,
1,2369,WK10,14,0,
1,2373,WK4,30,0,
1,2373,WK6,2,0,
1,2373,WK7,1,0,
1,2373,WK8,2,0,
1,2373,WK9,6,0,
1,2385,WK4,33,0,
1,2385,WK7,1,0,
1,2385,WK8,1,0,
1,2385,WK9,0,124,
1,2386,WK4,30,0,
1,2386,WK7,5,0,
1,2386,WK8,5,0,
1,2386,WK9,10,0,
1,2386,WK10,7,0,
1,2387,WK4,31,0,
1,2398,WK4,109,0,
1,2398,WK6,6,0,
1,2398,WK8,0,123,
1,2398,WK9,11,0,
1,2398,WK16,0,123,
1,2398,WK22,0,103,
1,2399,WK4,22,0,
1,2399,WK7,2,0,
1,2399,WK8,1,0,
1,2399,WK9,6,0,
1,2400,WK4,30,0,
1,2400,WK7,15,0,
1,2400,WK8,3,0,
1,2402,WK4,70,123,
1,2403,WK4,41,0,
1,2403,WK8,14,0,
1,2405,WK4,79,0,
1,2405,WK6,4,0,
1,2405,WK8,0,123,
1,2405,WK9,11,0,
1,2417,WK4,23,0,
1,2417,WK10,5,0,
1,2417,WK11,4,0,
1,2418,WK4,45,0,
1,2418,WK5,6,0,
1,2418,WK6,9,0,
1,2419,WK4,33,0,
1,2419,WK5,8,0,
1,2419,WK6,15,0,
1,2419,WK7,9,0,
1,2419,WK8,2,0,
1,2421,WK4,45,0,
1,2421,WK9,4,0,
1,2421,WK10,2,124,
1,2423,WK4,33,0,
1,2424,WK4,67,0,
1,2424,WK8,0,123,
1,2424,WK9,9,0,
1,2424,WK10,7,0,
1,2427,WK4,22,0,
1,2428,WK4,35,0,
1,2428,WK6,6,0,
1,2428,WK7,6,0,
1,2428,WK8,4,0,
1,2429,WK4,18,0,
1,2429,WK6,2,0,
1,2429,WK7,9,0,
1,2432,WK4,20,0,
1,2432,WK6,2,0,
1,2432,WK7,7,0,
1,2434,WK4,20,0,
1,2434,WK9,6,0,
1,2434,WK10,3,0,
1,2437,WK4,26,0,
1,2437,WK6,3,0,
1,2438,WK4,30,0,
1,2438,WK6,4,0,
1,2439,WK4,27,0,
1,2440,WK4,41,0,
1,2440,WK6,7,0,
1,2440,WK7,2,0,
1,2440,WK8,1,0,
1,2441,WK4,18,0,
1,2441,WK6,4,0,
1,2441,WK7,5,0,
1,2443,WK4,83,0,
1,2443,WK9,2,0,
1,2443,WK10,6,123,
1,2444,WK4,33,0,
1,2444,WK7,6,0,
1,2444,WK8,5,0,
1,2444,WK9,10,0,
1,2444,WK10,1,0,
1,2445,WK4,29,0,
1,2445,WK5,2,0,
1,2445,WK6,3,0,
1,2445,WK7,2,0,
1,2448,WK4,28,0,
1,2448,WK9,8,0,
1,2448,WK10,3,0,
1,2449,WK4,31,0,
1,2450,WK4,106,0,
1,2450,WK7,20,0,
1,2450,WK8,5,0,
1,2450,WK9,0,123,
1,2450,WK12,0,114,
1,2450,WK16,0,123,
1,2450,WK17,0,115,
1,2450,WK21,0,112,
1,2455,WK4,93,123,
1,2455,WK11,0,115,
1,2455,WK14,0,151,
1,2455,WK17,0,115,
