Store Number,WM Item #,Item Desc,Kayak Type,# Pallets,Total Qty,DTS PO #,MABD
5003,654988686,LIFTIME WAVE,KAYAK 6FT SOT,2,24,818216110,45388
5003,666237632,LIFETIME HORIZON 10,PADDLE BOARDS,2,10,818216110,45388
5003,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216110,45388
5003,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,2,14,818216110,45388
5003,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216110,45388
5003,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,3,21,818216110,45388
4223,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216075,45367
4223,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216075,45367
4223,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216075,45367
4223,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216075,45367
4223,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,3,21,818216075,45367
4223,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,3,21,818216075,45367
1757,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216206,45388
1757,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216206,45388
1757,654988683,LIFETIME CHARGER,KAYAK 10FT SIS,2,14,818216206,45388
1757,654988684,LIFETIME GUSTER,KAYAK 10FT SIS,2,12,818216206,45388
1757,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216206,45388
1757,666237632,LIFETIME HORIZON 10,PADDLE BOARDS,1,5,818216206,45388
1757,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216206,45388
1757,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,2,14,818216206,45388
1757,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216206,45388
1757,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216206,45388
2074,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2074,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2074,666041858,CATCH MODE 110 FISHI,DOTCOM ONLY,1,5,0,0
2722,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2722,666041858,CATCH MODE 110 FISHI,DOTCOM ONLY,1,5,0,0
2722,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
4474,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
4474,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
4474,666041858,CATCH MODE 110 FISHI,DOTCOM ONLY,1,5,0,0
2259,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2259,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2485,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2485,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2485,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2510,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
15,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
15,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
15,666041858,CATCH MODE 110 FISHI,DOTCOM ONLY,1,5,0,0
1872,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1872,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
5261,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
5261,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
160,666041858,CATCH MODE 110 FISHI,DOTCOM ONLY,1,5,0,0
160,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
160,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3511,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2549,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1772,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1772,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2480,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2480,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
11,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
11,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2116,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2116,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2047,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2121,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2121,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2188,666041858,CATCH MODE 110 FISHI,DOTCOM ONLY,1,5,0,0
2188,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2188,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1931,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1931,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2249,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1114,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2036,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2036,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1871,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1871,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2325,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2325,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
37,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2710,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1230,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1123,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3535,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
815,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1673,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1673,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3472,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1572,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
5272,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
10,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
10,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2455,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2455,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3289,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2537,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1565,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1565,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
379,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
781,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2084,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2084,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2071,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
89,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
89,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2164,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2164,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
4395,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1698,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1698,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
410,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
410,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
508,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
508,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
5373,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1946,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1946,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2450,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1654,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1654,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2634,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
4244,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
4244,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
5396,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
5462,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3897,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
674,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
674,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2016,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2016,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
5839,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
683,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
683,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
119,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
4359,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
4359,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1932,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1932,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3259,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3254,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
5929,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3587,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
689,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2014,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2014,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2046,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3329,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2243,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2576,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2576,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
3729,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
5861,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2147,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2147,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
690,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
690,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
5864,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
1328,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2274,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2175,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2175,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2469,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2469,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2069,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
2496,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2496,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1760,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
4394,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3531,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
3531,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
665,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
665,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3535,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2317,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2634,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
5883,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
5883,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
4,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
4,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1542,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1542,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1900,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1900,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2405,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2405,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1415,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1415,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1978,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
3261,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
515,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1328,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
2533,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
2533,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2533,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2533,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2923,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2923,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1878,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1878,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1947,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1947,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2199,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2199,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
71,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
71,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
2535,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
2535,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2535,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2535,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
3221,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1925,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1925,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
3241,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
14,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
14,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
58,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
58,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3241,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
598,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
598,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1611,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
1611,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2511,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
3484,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3484,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
3484,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
711,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
711,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
711,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1114,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
3896,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
4543,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
4543,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
1381,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1604,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1604,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2202,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3850,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3850,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2767,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
1964,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
1964,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1964,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1964,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
3344,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
3344,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3344,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
1348,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1348,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
1348,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2607,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2607,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2607,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1285,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1297,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1297,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
1315,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1315,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
3241,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
1445,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
1445,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1445,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1536,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1536,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
1866,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1866,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
1685,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1685,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
2369,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3805,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3805,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1505,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1505,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1669,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1669,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
1809,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1809,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2492,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
2492,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2492,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
5376,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
774,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
774,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
774,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1797,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
1797,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2075,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2352,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2352,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2352,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
2712,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
95,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
95,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3254,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
3742,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
685,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
685,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2070,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2070,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2070,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
2729,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
3209,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
3209,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
3439,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
3439,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
3705,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
5745,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
7087,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
7087,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
645,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
645,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
868,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
868,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1023,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
4272,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
4272,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
5498,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
7181,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
7181,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
7181,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
52,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
52,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
1924,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
1924,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
1924,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
518,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
578,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
578,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2440,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2440,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
2921,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
2921,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2921,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
3412,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
3412,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
3412,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
3587,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
5864,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
82,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2185,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2185,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2682,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2911,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
2911,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
2183,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
2183,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
2385,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
2385,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
3778,586315016,MOTION 100X,KAYAK 10FT SOT ANG,1,7,0,0
3778,654944501,KAYAK RALLY 80X,KAYAK 8FT SOT,1,7,0,0
188,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
188,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
214,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
214,666038129,CLIPPER 100X,KAYAK 10FT SIS,1,8,0,0
214,666038099,RALLY 100XP,KAYAK 10FT SOT,1,7,0,0
2107,597398564,CATCH CLASSIC 100,KAYAK 10FT SOT PRO ANG,1,5,0,0
2107,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
3102,666038103,KIDS SOLO,KAYAK 6FT SOT,1,10,0,0
