Store,Labor Status,,,,,,,,,,,,
4664,Pending,,,,,,,,,,,,
1170,Pending,,,,,,,,,,,,
962,Pending,,,,,,,,,,,,
929,Pending,,,,,,,,,,,,
967,Pending,,,,,,,,,,,,
1182,Pending,,,,,,,,,,,,
719,Pending,,,,,,,,,,,,
3363,Pending,,,,,,,,,,,,
1786,Pending,,,,,,,,,,,,
1074,Pending,,,,,,,,,,,,
2518,Pending,,,,,,,,,,,,
2261,Pending,,,,,,,,,,,,
1303,Pending,,,,,,,,,,,,
1837,Pending,,,,,,,,,,,,
2545,Pending,,,,,,,,,,,,
3805,Pending,,,,,,,,,,,,
5343,Pending,,,,,,,,,,,,
715,Pending,,,,,,,,,,,,
1100,Pending,,,,,,,,,,,,
4330,Pending,,,,,,,,,,,,
3799,Pending,,,,,,,,,,,,
2270,Pending,,,,,,,,,,,,
833,Pending,,,,,,,,,,,,
1998,Pending,,,,,,,,,,,,
5403,Pending,,,,,,,,,,,,
877,Pending,,,,,,,,,,,,
5346,Pending,,,,,,,,,,,,
5203,Pending,,,,,,,,,,,,
632,Pending,,,,,,,,,,,,
3367,Pending,,,,,,,,,,,,
94,Pending,,,,,,,,,,,,
264,Pending,,,,,,,,,,,,
420,Pending,,,,,,,,,,,,
462,Pending,,,,,,,,,,,,
5270,Pending,,,,,,,,,,,,
4378,Pending,,,,,,,,,,,,
5462,Pending,,,,,,,,,,,,
2780,Pending,,,,,,,,,,,,
1887,Pending,,,,,,,,,,,,
3564,Pending,,,,,,,,,,,,
4644,Pending,,,,,,,,,,,,
301,Pending,,,,,,,,,,,,
1243,Pending,,,,,,,,,,,,
746,Pending,,,,,,,,,,,,
249,Pending,,,,,,,,,,,,
2450,Pending,,,,,,,,,,,,
2596,Pending,,,,,,,,,,,,
1652,Pending,,,,,,,,,,,,
5922,Pending,,,,,,,,,,,,
3503,Pending,,,,,,,,,,,,
902,Pending,,,,,,,,,,,,
922,Pending,,,,,,,,,,,,
1294,Pending,,,,,,,,,,,,
2705,Pending,,,,,,,,,,,,
1344,Pending,,,,,,,,,,,,
2752,Pending,,,,,,,,,,,,
197,Pending,,,,,,,,,,,,
216,Pending,,,,,,,,,,,,
233,Pending,,,,,,,,,,,,
1172,Pending,,,,,,,,,,,,
921,Pending,,,,,,,,,,,,
519,Pending,,,,,,,,,,,,
579,Pending,,,,,,,,,,,,
4260,Pending,,,,,,,,,,,,
5266,Pending,,,,,,,,,,,,
760,Pending,,,,,,,,,,,,
1210,Pending,,,,,,,,,,,,
5089,Pending,,,,,,,,,,,,
699,Pending,,,,,,,,,,,,
1796,Pending,,,,,,,,,,,,
2497,Pending,,,,,,,,,,,,
5281,Pending,,,,,,,,,,,,
3585,Pending,,,,,,,,,,,,
5480,Pending,,,,,,,,,,,,
5090,Pending,,,,,,,,,,,,
2520,Pending,,,,,,,,,,,,
5123,Pending,,,,,,,,,,,,
3261,Pending,,,,,,,,,,,,
362,Pending,,,,,,,,,,,,
425,Pending,,,,,,,,,,,,
2306,Pending,,,,,,,,,,,,
1334,Pending,,,,,,,,,,,,
454,Pending,,,,,,,,,,,,
1734,Pending,,,,,,,,,,,,
5617,Pending,,,,,,,,,,,,
4250,Pending,,,,,,,,,,,,
5747,Pending,,,,,,,,,,,,
826,Pending,,,,,,,,,,,,
3641,Pending,,,,,,,,,,,,
1359,Pending,,,,,,,,,,,,
4384,Pending,,,,,,,,,,,,
64,Pending,,,,,,,,,,,,
3137,Pending,,,,,,,,,,,,
414,Pending,,,,,,,,,,,,
527,Pending,,,,,,,,,,,,
1768,Pending,,,,,,,,,,,,
1631,Pending,,,,,,,,,,,,
2508,Pending,,,,,,,,,,,,
2185,Pending,,,,,,,,,,,,
4643,Pending,,,,,,,,,,,,
5649,Pending,,,,,,,,,,,,
2929,Pending,,,,,,,,,,,,
3216,Pending,,,,,,,,,,,,
285,Pending,,,,,,,,,,,,
381,Pending,,,,,,,,,,,,
3053,Pending,,,,,,,,,,,,
3757,Pending,,,,,,,,,,,,
3801,Pending,,,,,,,,,,,,
5489,Pending,,,,,,,,,,,,
1126,Pending,,,,,,,,,,,,
1476,Pending,,,,,,,,,,,,
1629,Pending,,,,,,,,,,,,
1667,Pending,,,,,,,,,,,,
1399,Pending,,,,,,,,,,,,
1811,Pending,,,,,,,,,,,,
1345,Pending,,,,,,,,,,,,
2561,Pending,,,,,,,,,,,,
2892,Pending,,,,,,,,,,,,
252,Pending,,,,,,,,,,,,
3217,Pending,,,,,,,,,,,,
1085,Pending,,,,,,,,,,,,
3527,Pending,,,,,,,,,,,,
4444,Pending,,,,,,,,,,,,
1165,Pending,,,,,,,,,,,,
2628,Pending,,,,,,,,,,,,
1472,Pending,,,,,,,,,,,,
303,Pending,,,,,,,,,,,,
5201,Pending,,,,,,,,,,,,
3213,Pending,,,,,,,,,,,,
5479,Pending,,,,,,,,,,,,
2509,Pending,,,,,,,,,,,,
1930,Pending,,,,,,,,,,,,
3018,Pending,,,,,,,,,,,,
1833,Pending,,,,,,,,,,,,
2241,Pending,,,,,,,,,,,,
423,Pending,,,,,,,,,,,,
731,Pending,,,,,,,,,,,,
1052,Pending,,,,,,,,,,,,
1149,Pending,,,,,,,,,,,,
2782,Pending,,,,,,,,,,,,
224,Pending,,,,,,,,,,,,
1093,Pending,,,,,,,,,,,,
5402,Pending,,,,,,,,,,,,
2908,Pending,,,,,,,,,,,,
4484,Pending,,,,,,,,,,,,
3428,Pending,,,,,,,,,,,,
2429,Pending,,,,,,,,,,,,
1037,Pending,,,,,,,,,,,,
1146,Pending,,,,,,,,,,,,
466,Pending,,,,,,,,,,,,
1115,Pending,,,,,,,,,,,,
271,Pending,,,,,,,,,,,,
808,Pending,,,,,,,,,,,,
5167,Pending,,,,,,,,,,,,
4623,Pending,,,,,,,,,,,,
1770,Pending,,,,,,,,,,,,
2096,Pending,,,,,,,,,,,,
3412,Pending,,,,,,,,,,,,
865,Pending,,,,,,,,,,,,
3595,Pending,,,,,,,,,,,,
1969,Pending,,,,,,,,,,,,
321,Pending,,,,,,,,,,,,
3864,Pending,,,,,,,,,,,,
2516,Pending,,,,,,,,,,,,
3243,Pending,,,,,,,,,,,,
1327,Pending,,,,,,,,,,,,
1480,Pending,,,,,,,,,,,,
1601,Pending,,,,,,,,,,,,
1537,Pending,,,,,,,,,,,,
1591,Pending,,,,,,,,,,,,
2337,Pending,,,,,,,,,,,,
6952,Pending,,,,,,,,,,,,
2008,Pending,,,,,,,,,,,,
3514,Pending,,,,,,,,,,,,
3533,Pending,,,,,,,,,,,,
3460,Pending,,,,,,,,,,,,
4259,Pending,,,,,,,,,,,,
5044,Pending,,,,,,,,,,,,
5157,Pending,,,,,,,,,,,,
5965,Pending,,,,,,,,,,,,
3573,Pending,,,,,,,,,,,,
57,Pending,,,,,,,,,,,,
973,Pending,,,,,,,,,,,,
1444,Pending,,,,,,,,,,,,
2081,Pending,,,,,,,,,,,,
709,Pending,,,,,,,,,,,,
3894,Pending,,,,,,,,,,,,
2448,Pending,,,,,,,,,,,,
105,Pending,,,,,,,,,,,,
1753,Pending,,,,,,,,,,,,
2651,Pending,,,,,,,,,,,,
3390,Pending,,,,,,,,,,,,
3569,Pending,,,,,,,,,,,,
1643,Pending,,,,,,,,,,,,
1479,Pending,,,,,,,,,,,,
1301,Pending,,,,,,,,,,,,
2808,Pending,,,,,,,,,,,,
901,Pending,,,,,,,,,,,,
504,Pending,,,,,,,,,,,,
2403,Pending,,,,,,,,,,,,
4682,Pending,,,,,,,,,,,,
5847,Pending,,,,,,,,,,,,
662,Pending,,,,,,,,,,,,
1033,Pending,,,,,,,,,,,,
1356,Pending,,,,,,,,,,,,
1726,Pending,,,,,,,,,,,,
6958,Pending,,,,,,,,,,,,
2646,Pending,,,,,,,,,,,,
299,Pending,,,,,,,,,,,,
5334,Pending,,,,,,,,,,,,
603,Pending,,,,,,,,,,,,
1938,Pending,,,,,,,,,,,,
2215,Pending,,,,,,,,,,,,
3601,Pending,,,,,,,,,,,,
4049,Pending,,,,,,,,,,,,
4323,Pending,,,,,,,,,,,,
4511,Pending,,,,,,,,,,,,
4695,Pending,,,,,,,,,,,,
5398,Pending,,,,,,,,,,,,
1684,Pending,,,,,,,,,,,,
1765,Pending,,,,,,,,,,,,
1820,Pending,,,,,,,,,,,,
2208,Pending,,,,,,,,,,,,
2252,Pending,,,,,,,,,,,,
2540,Pending,,,,,,,,,,,,
2597,Pending,,,,,,,,,,,,
2663,Pending,,,,,,,,,,,,
2674,Pending,,,,,,,,,,,,
2909,Pending,,,,,,,,,,,,
3738,Pending,,,,,,,,,,,,
5200,Pending,,,,,,,,,,,,
5470,Pending,,,,,,,,,,,,
4405,Pending,,,,,,,,,,,,
2664,Pending,,,,,,,,,,,,
5705,Pending,,,,,,,,,,,,
1904,Pending,,,,,,,,,,,,
977,Pending,,,,,,,,,,,,
5218,Pending,,,,,,,,,,,,
5325,Pending,,,,,,,,,,,,
665,Pending,,,,,,,,,,,,
2783,Pending,,,,,,,,,,,,
1861,Pending,,,,,,,,,,,,
5111,Pending,,,,,,,,,,,,
3591,Pending,,,,,,,,,,,,
1430,Pending,,,,,,,,,,,,
2399,Pending,,,,,,,,,,,,
5174,Pending,,,,,,,,,,,,
661,Pending,,,,,,,,,,,,
4514,Pending,,,,,,,,,,,,
1829,Pending,,,,,,,,,,,,
1309,Pending,,,,,,,,,,,,
1780,Pending,,,,,,,,,,,,
5117,Pending,,,,,,,,,,,,
1137,Pending,,,,,,,,,,,,
5628,Pending,,,,,,,,,,,,
884,Pending,,,,,,,,,,,,
854,Pending,,,,,,,,,,,,
1371,Pending,,,,,,,,,,,,
4638,Pending,,,,,,,,,,,,
3770,Pending,,,,,,,,,,,,
5236,Pending,,,,,,,,,,,,
199,Pending,,,,,,,,,,,,
253,Pending,,,,,,,,,,,,
254,Pending,,,,,,,,,,,,
302,Pending,,,,,,,,,,,,
317,Pending,,,,,,,,,,,,
612,Pending,,,,,,,,,,,,
633,Pending,,,,,,,,,,,,
636,Pending,,,,,,,,,,,,
775,Pending,,,,,,,,,,,,
798,Pending,,,,,,,,,,,,
844,Pending,,,,,,,,,,,,
852,Pending,,,,,,,,,,,,
933,Pending,,,,,,,,,,,,
1071,Pending,,,,,,,,,,,,
1125,Pending,,,,,,,,,,,,
1211,Pending,,,,,,,,,,,,
1404,Pending,,,,,,,,,,,,
1421,Pending,,,,,,,,,,,,
1489,Pending,,,,,,,,,,,,
1531,Pending,,,,,,,,,,,,
1548,Pending,,,,,,,,,,,,
1713,Pending,,,,,,,,,,,,
1955,Pending,,,,,,,,,,,,
2204,Pending,,,,,,,,,,,,
18,Pending,,,,,,,,,,,,
2505,Pending,,,,,,,,,,,,
163,Pending,,,,,,,,,,,,
2564,Pending,,,,,,,,,,,,
7,Pending,,,,,,,,,,,,
895,Cancelled,,,,,,,,,,,,
140,Pending,,,,,,,,,,,,
4064,Pending,,,,,,,,,,,,
3644,Pending,,,,,,,,,,,,
2807,Pending,,,,,,,,,,,,
974,Pending,,,,,,,,,,,,
3331,Pending,,,,,,,,,,,,
1283,Pending,,,,,,,,,,,,
3214,Pending,,,,,,,,,,,,
281,Pending,,,,,,,,,,,,
4219,Pending,,,,,,,,,,,,
3309,Pending,,,,,,,,,,,,
917,Pending,,,,,,,,,,,,
827,Pending,,,,,,,,,,,,
2000,Pending,,,,,,,,,,,,
1023,Pending,,,,,,,,,,,,
859,Pending,,,,,,,,,,,,
157,Pending,,,,,,,,,,,,
5035,Pending,,,,,,,,,,,,
2249,Pending,,,,,,,,,,,,
1454,Pending,,,,,,,,,,,,
45,Pending,,,,,,,,,,,,
290,Pending,,,,,,,,,,,,
3347,Pending,,,,,,,,,,,,
1494,Pending,,,,,,,,,,,,
928,Pending,,,,,,,,,,,,
5041,Pending,,,,,,,,,,,,
169,Pending,,,,,,,,,,,,
5246,Pending,,,,,,,,,,,,
395,Pending,,,,,,,,,,,,
3700,Pending,,,,,,,,,,,,
2325,Pending,,,,,,,,,,,,
563,Pending,,,,,,,,,,,,
1335,Pending,,,,,,,,,,,,
102,Pending,,,,,,,,,,,,
131,Pending,,,,,,,,,,,,
5,Pending,,,,,,,,,,,,
1084,Pending,,,,,,,,,,,,
3382,Pending,,,,,,,,,,,,
1841,Pending,,,,,,,,,,,,
1147,Pending,,,,,,,,,,,,
5871,Pending,,,,,,,,,,,,
2672,Pending,,,,,,,,,,,,
5054,Pending,,,,,,,,,,,,
994,Pending,,,,,,,,,,,,
397,Pending,,,,,,,,,,,,
5298,Pending,,,,,,,,,,,,
68,Pending,,,,,,,,,,,,
815,Cancelled,,,,,,,,,,,,
3567,Pending,,,,,,,,,,,,
3260,Pending,,,,,,,,,,,,
2484,Pending,,,,,,,,,,,,
1296,Pending,,,,,,,,,,,,
956,Pending,,,,,,,,,,,,
293,Pending,,,,,,,,,,,,
1374,Pending,,,,,,,,,,,,
782,Pending,,,,,,,,,,,,
4274,Pending,,,,,,,,,,,,
1082,Pending,,,,,,,,,,,,
11,Pending,,,,,,,,,,,,
3229,Pending,,,,,,,,,,,,
1847,Pending,,,,,,,,,,,,
1235,Pending,,,,,,,,,,,,
1086,Pending,,,,,,,,,,,,
2805,Pending,,,,,,,,,,,,
2058,Pending,,,,,,,,,,,,
33,Pending,,,,,,,,,,,,
3418,Pending,,,,,,,,,,,,
1501,Pending,,,,,,,,,,,,
3270,Pending,,,,,,,,,,,,
354,Cancelled,,,,,,,,,,,,
3431,Pending,,,,,,,,,,,,
3075,Pending,,,,,,,,,,,,
804,Pending,,,,,,,,,,,,
364,Pending,,,,,,,,,,,,
1465,Pending,,,,,,,,,,,,
1261,Pending,,,,,,,,,,,,
58,Pending,,,,,,,,,,,,
6300,Pending,,,,,,,,,,,,
5300,Pending,,,,,,,,,,,,
6879,Pending,,,,,,,,,,,,
589,Pending,,,,,,,,,,,,
124,Pending,,,,,,,,,,,,
3106,Pending,,,,,,,,,,,,
1800,Pending,,,,,,,,,,,,
228,Pending,,,,,,,,,,,,
1763,Pending,,,,,,,,,,,,
5810,Pending,,,,,,,,,,,,
4164,Pending,,,,,,,,,,,,
2740,Pending,,,,,,,,,,,,
972,Pending,,,,,,,,,,,,
818,Pending,,,,,,,,,,,,
2312,Pending,,,,,,,,,,,,
4165,Pending,,,,,,,,,,,,
3224,Pending,,,,,,,,,,,,
2114,Pending,,,,,,,,,,,,
523,Pending,,,,,,,,,,,,
1613,Pending,,,,,,,,,,,,
1034,Pending,,,,,,,,,,,,
2963,Pending,,,,,,,,,,,,
1513,Pending,,,,,,,,,,,,
158,Pending,,,,,,,,,,,,
5743,Pending,,,,,,,,,,,,
3255,Pending,,,,,,,,,,,,
5672,Pending,,,,,,,,,,,,
2834,Pending,,,,,,,,,,,,
1536,Pending,,,,,,,,,,,,
944,Pending,,,,,,,,,,,,
1808,Pending,,,,,,,,,,,,
1661,Pending,,,,,,,,,,,,
464,Pending,,,,,,,,,,,,
,,,,,,,,,,,,,
2973,Pending,,,,,,,,,,,,
919,Pending,,,,,,,,,,,,
582,Pending,,,,,,,,,,,,
5232,Pending,,,,,,,,,,,,
2223,Pending,,,,,,,,,,,,
119,Pending,,,,,,,,,,,,
5210,Pending,,,,,,,,,,,,
3372,Pending,,,,,,,,,,,,
2626,Pending,,,,,,,,,,,,
3439,Pending,,,,,,,,,,,,
5707,Pending,,,,,,,,,,,,
4588,Pending,,,,,,,,,,,,
3415,Pending,,,,,,,,,,,,
1224,Pending,,,,,,,,,,,,
1065,Pending,,,,,,,,,,,,
3773,Pending,,,,,,,,,,,,
3406,Pending,,,,,,,,,,,,
3349,Pending,,,,,,,,,,,,
1173,Pending,,,,,,,,,,,,
1081,Pending,,,,,,,,,,,,
3872,Pending,,,,,,,,,,,,
3777,Pending,,,,,,,,,,,,
2996,Pending,,,,,,,,,,,,
771,Pending,,,,,,,,,,,,
1666,Pending,,,,,,,,,,,,
390,Pending,,,,,,,,,,,,
62,Pending,,,,,,,,,,,,
5866,Pending,,,,,,,,,,,,
3285,Pending,,,,,,,,,,,,
2845,Pending,,,,,,,,,,,,
5673,Pending,,,,,,,,,,,,
4111,Pending,,,,,,,,,,,,
941,Pending,,,,,,,,,,,,
286,Pending,,,,,,,,,,,,
3017,Pending,,,,,,,,,,,,
5037,Pending,,,,,,,,,,,,
4279,Pending,,,,,,,,,,,,
2926,Pending,,,,,,,,,,,,
1874,Pending,,,,,,,,,,,,
960,Pending,,,,,,,,,,,,
226,Pending,,,,,,,,,,,,
5882,Pending,,,,,,,,,,,,
1027,Pending,,,,,,,,,,,,
4482,Pending,,,,,,,,,,,,
0,Pending,,,,,,,,,,,,
