STORE_NBR,WeekNumber,ITEM1_DESC,ITEM_NBR,TY_Projection,LY_UNITS,LLY_UNITS
1065,36,12CT ASRT CUPCAKES,9809315,56.4,47,54
2003,36,12CT ASRT CUPCAKES,9809315,38.4,32,124
2517,36,12CT ASRT CUPCAKES,9809315,54,45,10
421,36,12CT ASRT CUPCAKES,9809315,97.2,81,79
980,36,6CT WHITE CUPCAKES,568472602,100.8,84,0
658,36,12CT ASRT CUPCAKES,9809315,80.4,67,48
4250,36,12CT ASRT CUPCAKES,9809315,32.4,27,28
1363,36,12CT ASRT CUPCAKES,9809315,43.2,36,30
5301,36,12CT ASRT CUPCAKES,9809315,67.2,56,5
859,36,12CT ASRT CUPCAKES,9809315,126,105,23
4497,36,12CT ASRT CUPCAKES,9809315,86.4,72,38
2001,36,12CT ASRT CUPCAKES,9809315,109.2,91,109
114,36,12CT ASRT CUPCAKES,9809315,70.8,59,31
315,36,12CT ASRT CUPCAKES,9809315,33.6,28,13
1260,36,12CT ASRT CUPCAKES,9809315,61.2,51,65
1373,36,12CT ASRT CUPCAKES,9809315,78,65,47
1490,36,12CT ASRT CUPCAKES,9809315,78,65,43
5363,36,12CT ASRT CUPCAKES,9809315,79.2,66,33
932,36,12CT ASRT CUPCAKES,9809315,104.4,87,62
5260,36,12CT ASRT CUPCAKES,9809315,54,45,58
1310,36,12CT ASRT CUPCAKES,9809315,69.6,58,41
1899,36,12CT ASRT CUPCAKES,9809315,40.8,34,16
224,36,12CT ASRT CUPCAKES,9809315,37.2,31,69
969,36,12CT ASRT CUPCAKES,9809315,88.8,74,67
1039,36,12CT ASRT CUPCAKES,9809315,56.4,47,7
5429,36,12CT ASRT CUPCAKES,9809315,43.2,36,34
5078,36,12CT ASRT CUPCAKES,9809315,32.4,27,10
4477,36,12CT ASRT CUPCAKES,9809315,63.6,53,18
2910,36,12CT ASRT CUPCAKES,9809315,73.2,61,19
5168,36,12CT ASRT CUPCAKES,9809315,52.8,44,9
2720,36,12CT WHITE CUPCAKES,9804080,33.6,28,14
738,36,12CT ASRT CUPCAKES,9809315,99.6,83,11
6807,36,12CT ASRT CUPCAKES,9809315,33.6,28,10
2006,36,12CT ASRT CUPCAKES,9809315,33.6,28,21
5115,36,12CT ASRT CUPCAKES,9809315,44.4,37,47
1040,36,12CT ASRT CUPCAKES,9809315,70.8,59,63
559,36,12CT ASRT CUPCAKES,9809315,58.8,49,8
5023,36,12CT ASRT CUPCAKES,9809315,51.6,43,56
3332,36,6CT ASRT CUPCAKES,568472664,32.4,27,48
41,36,24CT CPCK ASRT BCRM,9873326,34.8,29,30
5422,36,12CT ASRT CUPCAKES,9809315,34.8,29,12
4475,36,12CT ASRT CUPCAKES,9809315,54,45,32
234,36,12CT ASRT CUPCAKES,9809315,32.4,27,42
4161,36,12CT ASRT CUPCAKES,9809315,48,40,28
5190,36,12CT ASRT CUPCAKES,9809315,64.8,54,46
5287,36,12CT ASRT CUPCAKES,9809315,49.2,41,52
5717,36,12CT ASRT CUPCAKES,9809315,34.8,29,34
896,36,12CT ASRT CUPCAKES,9809315,69.6,58,26
4340,36,12CT ASRT CUPCAKES,9809315,38.4,32,58
2036,36,12CT ASRT CUPCAKES,9809315,49.2,41,14
213,36,12CT ASRT CUPCAKES,9809315,48,40,21
1526,36,12CT ASRT CUPCAKES,9809315,49.2,41,33
4195,36,12CT ASRT CUPCAKES,9809315,46.8,39,14
1234,36,12CT ASRT CUPCAKES,9809315,78,65,88
3518,36,12CT ASRT CUPCAKES,9809315,44.4,37,8
3286,36,12CT ASRT CUPCAKES,9809315,39.6,33,9
1029,36,12CT ASRT CUPCAKES,9809315,55.2,46,0
3297,36,12CT ASRT CUPCAKES,9809315,37.2,31,49
2893,36,12CT ASRT CUPCAKES,9809315,45.6,38,10
3738,36,12CT ASRT CUPCAKES,9809315,62.4,52,75
491,36,12CT ASRT CUPCAKES,9809315,80.4,67,84
108,36,12CT ASRT CUPCAKES,9809315,60,50,30
3826,36,12CT ASRT CUPCAKES,9809315,67.2,56,9
524,36,12CT ASRT CUPCAKES,9809315,39.6,33,9
3824,36,6CT ASRT CUPCAKES,568472664,67.2,56,23
3465,36,12CT ASRT CUPCAKES,9809315,116.4,97,72
2704,36,12CT ASRT CUPCAKES,9809315,48,40,23
2289,36,6CT WHITE CUPCAKES,568472602,42,35,2
483,36,12CT ASRT CUPCAKES,9809315,91.2,76,23
3397,36,12CT ASRT CUPCAKES,9809315,51.6,43,27
128,36,12CT ASRT CUPCAKES,9809315,39.6,33,11
3601,36,12CT ASRT CUPCAKES,9809315,38.4,32,98
72,36,12CT ASRT CUPCAKES,9809315,50.4,42,68
4165,36,12CT ASRT CUPCAKES,9809315,36,30,16
4553,36,12CT ASRT CUPCAKES,9809315,54,45,76
7294,36,12CT ASRT CUPCAKES,9809315,108,90,52
1568,36,12CT ASRT CUPCAKES,9809315,92.4,77,12
2768,36,12CT ASRT CUPCAKES,9809315,50.4,42,44
5932,36,6CT ASRT CUPCAKES,568472664,64.8,54,0
24,36,12CT ASRT CUPCAKES,9809315,56.4,47,63
529,36,12CT ASRT CUPCAKES,9809315,32.4,27,92
816,36,12CT WHITE CUPCAKES,9804080,33.6,28,22
1861,36,12CT ASRT CUPCAKES,9809315,43.2,36,30
1770,36,12CT ASRT CUPCAKES,9809315,88.8,74,12
1607,36,12CT ASRT CUPCAKES,9809315,52.8,44,31
660,36,12CT ASRT CUPCAKES,9809315,61.2,51,65
3432,36,12CT ASRT CUPCAKES,9809315,37.2,31,8
5487,36,12CT ASRT CUPCAKES,9809315,50.4,42,51
316,36,12CT ASRT CUPCAKES,9809315,72,60,45
1799,36,12CT ASRT CUPCAKES,9809315,48,40,27
495,36,12CT WHITE CUPCAKES,9804080,54,45,38
18,36,12CT ASRT CUPCAKES,9809315,52.8,44,21
610,36,12CT ASRT CUPCAKES,9809315,72,60,51
2024,36,12CT ASRT CUPCAKES,9809315,80.4,67,23
495,36,12CT ASRT CUPCAKES,9809315,33.6,28,17
2663,36,12CT ASRT CUPCAKES,9809315,51.6,43,20
4337,36,12CT ASRT CUPCAKES,9809315,34.8,29,11
2075,36,12CT ASRT CUPCAKES,9809315,40.8,34,1
3500,36,12CT ASRT CUPCAKES,9809315,140.4,117,105
382,36,12CT ASRT CUPCAKES,9809315,60,50,12
6958,36,12CT ASRT CUPCAKES,9809315,62.4,52,17
18,36,12CT WHITE CUPCAKES,9804080,36,30,13
3169,36,12CT ASRT CUPCAKES,9809315,69.6,58,52
1348,36,12CT ASRT CUPCAKES,9809315,66,55,22
3088,36,12CT ASRT CUPCAKES,9809315,56.4,47,12
1554,36,12CT ASRT CUPCAKES,9809315,106.8,89,118
2244,36,12CT ASRT CUPCAKES,9809315,164.4,137,43
2809,36,12CT WHITE CUPCAKES,9804080,32.4,27,14
3726,36,12CT ASRT CUPCAKES,9809315,52.8,44,8
2447,36,12CT ASRT CUPCAKES,9809315,43.2,36,14
1382,36,6CT ASRT CUPCAKES,568472664,68.4,57,0
1320,36,12CT ASRT CUPCAKES,9809315,38.4,32,48
5956,36,12CT ASRT CUPCAKES,9809315,48,40,101
4130,36,12CT ASRT CUPCAKES,9809315,44.4,37,28
2554,36,12CT ASRT CUPCAKES,9809315,66,55,21
5871,36,12CT ASRT CUPCAKES,9809315,57.6,48,1
2091,36,12CT ASRT CUPCAKES,9809315,54,45,59
355,36,12CT ASRT CUPCAKES,9809315,74.4,62,37
5935,36,12CT ASRT CUPCAKES,9809315,54,45,1
1672,36,12CT ASRT CUPCAKES,9809315,40.8,34,5
2187,36,12CT ASRT CUPCAKES,9809315,38.4,32,22
796,36,12CT ASRT CUPCAKES,9809315,52.8,44,5
599,36,12CT ASRT CUPCAKES,9809315,43.2,36,61
1705,36,6CT ASRT CUPCAKES,568472664,34.8,29,10
719,36,12CT ASRT CUPCAKES,9809315,169.2,141,30
504,36,12CT ASRT CUPCAKES,9809315,67.2,56,46
1409,36,12CT ASRT CUPCAKES,9809315,39.6,33,66
3188,36,12CT WHITE CUPCAKES,9804080,34.8,29,42
1669,36,12CT ASRT CUPCAKES,9809315,69.6,58,43
1928,36,12CT ASRT CUPCAKES,9809315,48,40,43
4512,36,12CT ASRT CUPCAKES,9809315,64.8,54,55
4337,36,24CT CPCK ASRT BCRM,9873326,51.6,43,1
690,36,12CT ASRT CUPCAKES,9809315,56.4,47,34
670,36,12CT ASRT CUPCAKES,9809315,61.2,51,65
5299,36,12CT ASRT CUPCAKES,9809315,60,50,97
37,36,12CT ASRT CUPCAKES,9809315,76.8,64,102
2691,36,12CT ASRT CUPCAKES,9809315,80.4,67,46
822,36,12CT ASRT CUPCAKES,9809315,38.4,32,15
1521,36,12CT ASRT CUPCAKES,9809315,39.6,33,13
2354,36,12CT ASRT CUPCAKES,9809315,58.8,49,30
5390,36,12CT ASRT CUPCAKES,9809315,67.2,56,51
2993,36,12CT ASRT CUPCAKES,9809315,79.2,66,58
5851,36,12CT ASRT CUPCAKES,9809315,49.2,41,34
1432,36,12CT WHITE CUPCAKES,9804080,36,30,12
1198,36,12CT ASRT CUPCAKES,9809315,38.4,32,34
3893,36,6CT ASRT CUPCAKES,568472664,60,50,9
144,36,12CT ASRT CUPCAKES,9809315,56.4,47,47
4183,36,12CT ASRT CUPCAKES,9809315,63.6,53,73
40,36,12CT ASRT CUPCAKES,9809315,56.4,47,28
2818,36,12CT ASRT CUPCAKES,9809315,48,40,22
4557,36,12CT ASRT CUPCAKES,9809315,98.4,82,29
3747,36,12CT ASRT CUPCAKES,9809315,56.4,47,45
1238,36,12CT ASRT CUPCAKES,9809315,70.8,59,29
2828,36,12CT ASRT CUPCAKES,9809315,127.2,106,24
3403,36,12CT ASRT CUPCAKES,9809315,51.6,43,47
253,36,12CT ASRT CUPCAKES,9809315,32.4,27,80
1885,36,12CT ASRT CUPCAKES,9809315,40.8,34,16
1186,36,12CT ASRT CUPCAKES,9809315,79.2,66,16
1971,36,12CT ASRT CUPCAKES,9809315,52.8,44,2
2808,36,12CT ASRT CUPCAKES,9809315,44.4,37,27
770,36,12CT ASRT CUPCAKES,9809315,46.8,39,40
3370,36,6CT ASRT CUPCAKES,568472664,94.8,79,6
468,36,12CT ASRT CUPCAKES,9809315,56.4,47,69
2159,36,24CT CPCK ASRT BCRM,9873326,37.2,31,22
5250,36,12CT WHITE CUPCAKES,9804080,45.6,38,12
1259,36,12CT ASRT CUPCAKES,9809315,88.8,74,156
2665,36,12CT ASRT CUPCAKES,9809315,67.2,56,35
199,36,12CT ASRT CUPCAKES,9809315,34.8,29,7
6370,36,12CT ASRT CUPCAKES,9809315,33.6,28,18
5379,36,12CT ASRT CUPCAKES,9809315,67.2,56,54
1088,36,12CT ASRT CUPCAKES,9809315,38.4,32,32
447,36,12CT ASRT CUPCAKES,9809315,72,60,21
1459,36,12CT ASRT CUPCAKES,9809315,76.8,64,14
999,36,12CT ASRT CUPCAKES,9809315,147.6,123,82
1453,36,12CT ASRT CUPCAKES,9809315,40.8,34,24
2129,36,12CT WHITE CUPCAKES,9804080,58.8,49,8
1850,36,12CT ASRT CUPCAKES,9809315,55.2,46,40
690,36,6CT ASRT CUPCAKES,568472664,42,35,23
394,36,12CT ASRT CUPCAKES,9809315,88.8,74,62
522,36,12CT ASRT CUPCAKES,9809315,136.8,114,110
539,36,12CT ASRT CUPCAKES,9809315,92.4,77,3
1048,36,24CT CPCK ASRT BCRM,9873326,48,40,25
3472,36,12CT ASRT CUPCAKES,9809315,86.4,72,6
3602,36,12CT ASRT CUPCAKES,9809315,34.8,29,18
1228,36,12CT ASRT CUPCAKES,9809315,69.6,58,7
1836,36,12CT ASRT CUPCAKES,9809315,33.6,28,17
944,36,12CT ASRT CUPCAKES,9809315,38.4,32,23
1279,36,12CT ASRT CUPCAKES,9809315,160.8,134,74
2274,36,12CT ASRT CUPCAKES,9809315,49.2,41,10
2032,36,12CT ASRT CUPCAKES,9809315,62.4,52,46
584,36,12CT ASRT CUPCAKES,9809315,64.8,54,72
1004,36,12CT ASRT CUPCAKES,9809315,152.4,127,45
4255,36,12CT ASRT CUPCAKES,9809315,32.4,27,28
2123,36,12CT ASRT CUPCAKES,9809315,92.4,77,75
533,36,12CT WHITE CUPCAKES,9804080,42,35,24
36,36,12CT ASRT CUPCAKES,9809315,33.6,28,12
1386,36,12CT ASRT CUPCAKES,9809315,32.4,27,26
3772,36,12CT ASRT CUPCAKES,9809315,36,30,37
219,36,12CT ASRT CUPCAKES,9809315,90,75,68
3843,36,6CT ASRT CUPCAKES,568472664,33.6,28,11
4424,36,12CT WHITE CUPCAKES,9804080,38.4,32,9
5292,36,12CT ASRT CUPCAKES,9809315,38.4,32,24
988,36,12CT ASRT CUPCAKES,9809315,68.4,57,12
3874,36,12CT ASRT CUPCAKES,9809315,51.6,43,35
2755,36,12CT ASRT CUPCAKES,9809315,70.8,59,16
2730,36,12CT ASRT CUPCAKES,9809315,45.6,38,14
4865,36,12CT ASRT CUPCAKES,9809315,44.4,37,25
151,36,12CT ASRT CUPCAKES,9809315,73.2,61,69
528,36,12CT ASRT CUPCAKES,9809315,63.6,53,14
1188,36,12CT ASRT CUPCAKES,9809315,79.2,66,32
5612,36,12CT ASRT CUPCAKES,9809315,122.4,102,84
1126,36,6CT ASRT CUPCAKES,568472664,42,35,31
1935,36,12CT ASRT CUPCAKES,9809315,51.6,43,25
1987,36,12CT ASRT CUPCAKES,9809315,104.4,87,82
682,36,12CT ASRT CUPCAKES,9809315,44.4,37,10
2757,36,12CT ASRT CUPCAKES,9809315,43.2,36,33
4244,36,12CT ASRT CUPCAKES,9809315,33.6,28,15
835,36,12CT ASRT CUPCAKES,9809315,39.6,33,24
5927,36,12CT ASRT CUPCAKES,9809315,103.2,86,28
1264,36,6CT ASRT CUPCAKES,568472664,78,65,0
1551,36,12CT ASRT CUPCAKES,9809315,56.4,47,7
2114,36,12CT ASRT CUPCAKES,9809315,48,40,9
828,36,12CT ASRT CUPCAKES,9809315,40.8,34,28
3520,36,12CT ASRT CUPCAKES,9809315,33.6,28,29
402,36,12CT ASRT CUPCAKES,9809315,39.6,33,11
649,36,12CT ASRT CUPCAKES,9809315,49.2,41,40
3136,36,12CT ASRT CUPCAKES,9809315,34.8,29,73
454,36,6CT ASRT CUPCAKES,568472664,36,30,40
424,36,12CT WHITE CUPCAKES,9804080,103.2,86,19
1363,36,6CT ASRT CUPCAKES,568472664,57.6,48,3
5809,36,12CT ASRT CUPCAKES,9809315,55.2,46,113
1946,36,12CT ASRT CUPCAKES,9809315,105.6,88,50
3775,36,12CT ASRT CUPCAKES,9809315,43.2,36,31
1118,36,24CT CPCK ASRT BCRM,9873326,43.2,36,10
911,36,12CT ASRT CUPCAKES,9809315,58.8,49,27
2610,36,12CT ASRT CUPCAKES,9809315,193.2,161,9
1958,36,12CT ASRT CUPCAKES,9809315,44.4,37,46
705,36,12CT ASRT CUPCAKES,9809315,50.4,42,12
1137,36,12CT ASRT CUPCAKES,9809315,68.4,57,85
1277,36,12CT ASRT CUPCAKES,9809315,44.4,37,15
11,36,12CT ASRT CUPCAKES,9809315,52.8,44,42
4439,36,12CT ASRT CUPCAKES,9809315,69.6,58,58
124,36,12CT WHITE CUPCAKES,9804080,38.4,32,27
2094,36,12CT ASRT CUPCAKES,9809315,50.4,42,10
805,36,12CT ASRT CUPCAKES,9809315,50.4,42,26
1907,36,12CT ASRT CUPCAKES,9809315,39.6,33,24
5932,36,12CT ASRT CUPCAKES,9809315,45.6,38,31
189,36,12CT ASRT CUPCAKES,9809315,42,35,10
962,36,12CT ASRT CUPCAKES,9809315,68.4,57,8
2010,36,12CT ASRT CUPCAKES,9809315,42,35,49
1367,36,12CT ASRT CUPCAKES,9809315,79.2,66,60
5442,36,12CT ASRT CUPCAKES,9809315,42,35,17
2780,36,12CT ASRT CUPCAKES,9809315,34.8,29,18
2093,36,12CT ASRT CUPCAKES,9809315,42,35,0
1436,36,6CT ASRT CUPCAKES,568472664,79.2,66,8
1375,36,12CT ASRT CUPCAKES,9809315,37.2,31,19
1033,36,12CT ASRT CUPCAKES,9809315,88.8,74,21
5051,36,12CT ASRT CUPCAKES,9809315,45.6,38,14
855,36,12CT ASRT CUPCAKES,9809315,85.2,71,55
2318,36,12CT ASRT CUPCAKES,9809315,60,50,30
3486,36,12CT ASRT CUPCAKES,9809315,45.6,38,32
5361,36,12CT ASRT CUPCAKES,9809315,66,55,25
981,36,12CT ASRT CUPCAKES,9809315,48,40,30
779,36,12CT ASRT CUPCAKES,9809315,61.2,51,7
2337,36,12CT ASRT CUPCAKES,9809315,42,35,8
256,36,12CT ASRT CUPCAKES,9809315,112.8,94,47
594,36,12CT ASRT CUPCAKES,9809315,52.8,44,42
2811,36,12CT WHITE CUPCAKES,9804080,43.2,36,12
333,36,24CT CPCK ASRT BCRM,9873326,36,30,5
1654,36,12CT WHITE CUPCAKES,9804080,33.6,28,46
1805,36,12CT ASRT CUPCAKES,9809315,52.8,44,20
2817,36,12CT ASRT CUPCAKES,9809315,32.4,27,7
180,36,12CT ASRT CUPCAKES,9809315,43.2,36,3
575,36,6CT ASRT CUPCAKES,568472664,33.6,28,4
177,36,12CT ASRT CUPCAKES,9809315,45.6,38,63
866,36,6CT ASRT CUPCAKES,568472664,92.4,77,19
399,36,12CT ASRT CUPCAKES,9809315,37.2,31,17
5036,36,12CT ASRT CUPCAKES,9809315,54,45,8
3887,36,12CT ASRT CUPCAKES,9809315,44.4,37,50
5376,36,12CT ASRT CUPCAKES,9809315,75.6,63,19
83,36,12CT ASRT CUPCAKES,9809315,34.8,29,8
585,36,12CT ASRT CUPCAKES,9809315,32.4,27,5
1609,36,12CT ASRT CUPCAKES,9809315,46.8,39,17
1064,36,12CT ASRT CUPCAKES,9809315,46.8,39,11
1105,36,12CT ASRT CUPCAKES,9809315,64.8,54,24
3625,36,6CT ASRT CUPCAKES,568472664,43.2,36,0
603,36,12CT ASRT CUPCAKES,9809315,79.2,66,57
2528,36,6CT ASRT CUPCAKES,568472664,36,30,16
3230,36,12CT ASRT CUPCAKES,9809315,122.4,102,26
5329,36,12CT ASRT CUPCAKES,9809315,38.4,32,9
1192,36,12CT ASRT CUPCAKES,9809315,50.4,42,15
2021,36,6CT ASRT CUPCAKES,568472664,75.6,63,3
1293,36,12CT ASRT CUPCAKES,9809315,63.6,53,49
5219,36,6CT ASRT CUPCAKES,568472664,54,45,0
6394,36,12CT ASRT CUPCAKES,9809315,61.2,51,13
4508,36,12CT ASRT CUPCAKES,9809315,43.2,36,88
2886,36,12CT ASRT CUPCAKES,9809315,81.6,68,6
96,36,12CT ASRT CUPCAKES,9809315,64.8,54,38
3861,36,12CT ASRT CUPCAKES,9809315,37.2,31,21
802,36,12CT ASRT CUPCAKES,9809315,80.4,67,26
29,36,12CT ASRT CUPCAKES,9809315,55.2,46,52
976,36,12CT ASRT CUPCAKES,9809315,32.4,27,7
7326,36,12CT ASRT CUPCAKES,9809315,75.6,63,80
3828,36,12CT ASRT CUPCAKES,9809315,68.4,57,14
7280,36,12CT ASRT CUPCAKES,9809315,72,60,29
510,36,12CT ASRT CUPCAKES,9809315,52.8,44,80
2588,36,12CT ASRT CUPCAKES,9809315,32.4,27,81
2587,36,12CT ASRT CUPCAKES,9809315,36,30,88
2532,36,12CT ASRT CUPCAKES,9809315,40.8,34,12
4451,36,12CT ASRT CUPCAKES,9809315,63.6,53,42
5056,36,12CT ASRT CUPCAKES,9809315,32.4,27,13
2191,36,12CT ASRT CUPCAKES,9809315,78,65,8
4164,36,12CT ASRT CUPCAKES,9809315,61.2,51,12
3795,36,12CT ASRT CUPCAKES,9809315,115.2,96,90
941,36,12CT ASRT CUPCAKES,9809315,86.4,72,21
489,36,12CT ASRT CUPCAKES,9809315,38.4,32,58
1643,36,12CT ASRT CUPCAKES,9809315,64.8,54,18
703,36,12CT ASRT CUPCAKES,9809315,44.4,37,42
5113,36,6CT WHITE CUPCAKES,568472602,43.2,36,18
3433,36,12CT ASRT CUPCAKES,9809315,38.4,32,38
2812,36,12CT ASRT CUPCAKES,9809315,42,35,6
1536,36,12CT ASRT CUPCAKES,9809315,46.8,39,43
1113,36,6CT ASRT CUPCAKES,568472664,37.2,31,56
493,36,12CT ASRT CUPCAKES,9809315,55.2,46,25
4262,36,12CT ASRT CUPCAKES,9809315,32.4,27,44
669,36,12CT ASRT CUPCAKES,9809315,86.4,72,92
216,36,12CT ASRT CUPCAKES,9809315,45.6,38,18
513,36,12CT ASRT CUPCAKES,9809315,36,30,31
302,36,12CT ASRT CUPCAKES,9809315,39.6,33,16
3648,36,12CT ASRT CUPCAKES,9809315,43.2,36,10
1342,36,12CT ASRT CUPCAKES,9809315,58.8,49,13
143,36,12CT ASRT CUPCAKES,9809315,81.6,68,33
5250,36,12CT ASRT CUPCAKES,9809315,61.2,51,13
1379,36,12CT ASRT CUPCAKES,9809315,51.6,43,20
1103,36,12CT ASRT CUPCAKES,9809315,122.4,102,122
2822,36,12CT ASRT CUPCAKES,9809315,36,30,61
615,36,12CT ASRT CUPCAKES,9809315,51.6,43,88
2763,36,12CT ASRT CUPCAKES,9809315,40.8,34,19
2027,36,12CT ASRT CUPCAKES,9809315,38.4,32,12
200,36,12CT ASRT CUPCAKES,9809315,38.4,32,24
2550,36,12CT ASRT CUPCAKES,9809315,72,60,7
1481,36,12CT ASRT CUPCAKES,9809315,76.8,64,49
1626,36,12CT ASRT CUPCAKES,9809315,37.2,31,0
3597,36,12CT ASRT CUPCAKES,9809315,74.4,62,85
3584,36,12CT ASRT CUPCAKES,9809315,85.2,71,90
3319,36,12CT ASRT CUPCAKES,9809315,42,35,34
1202,36,12CT ASRT CUPCAKES,9809315,105.6,88,6
1679,36,12CT ASRT CUPCAKES,9809315,70.8,59,20
1618,36,12CT ASRT CUPCAKES,9809315,60,50,45
2322,36,12CT ASRT CUPCAKES,9809315,68.4,57,8
1826,36,12CT ASRT CUPCAKES,9809315,69.6,58,9
1591,36,12CT ASRT CUPCAKES,9809315,32.4,27,43
5090,36,12CT WHITE CUPCAKES,9804080,50.4,42,16
746,36,12CT ASRT CUPCAKES,9809315,34.8,29,18
2526,36,12CT ASRT CUPCAKES,9809315,34.8,29,27
2131,36,12CT ASRT CUPCAKES,9809315,60,50,30
304,36,12CT ASRT CUPCAKES,9809315,57.6,48,9
1151,36,12CT ASRT CUPCAKES,9809315,57.6,48,2
3106,36,12CT ASRT CUPCAKES,9809315,82.8,69,22
5159,36,12CT ASRT CUPCAKES,9809315,69.6,58,42
991,36,12CT WHITE CUPCAKES,9804080,48,40,45
1255,36,12CT ASRT CUPCAKES,9809315,62.4,52,24
6190,36,6CT ASRT CUPCAKES,568472664,174,145,5
462,36,12CT ASRT CUPCAKES,9809315,70.8,59,25
2193,36,12CT ASRT CUPCAKES,9809315,112.8,94,100
1161,36,12CT ASRT CUPCAKES,9809315,64.8,54,16
2964,36,12CT ASRT CUPCAKES,9809315,42,35,9
1180,36,12CT ASRT CUPCAKES,9809315,51.6,43,32
1113,36,12CT ASRT CUPCAKES,9809315,188.4,157,108
821,36,6CT ASRT CUPCAKES,568472664,40.8,34,1
1936,36,12CT ASRT CUPCAKES,9809315,57.6,48,15
1533,36,12CT ASRT CUPCAKES,9809315,42,35,59
2771,36,12CT ASRT CUPCAKES,9809315,50.4,42,15
3363,36,12CT ASRT CUPCAKES,9809315,39.6,33,6
5485,36,12CT ASRT CUPCAKES,9809315,75.6,63,18
764,36,12CT CHOC CUPCAKES,9804094,36,30,4
1327,36,12CT ASRT CUPCAKES,9809315,66,55,66
3302,36,12CT ASRT CUPCAKES,9809315,121.2,101,70
666,36,12CT ASRT CUPCAKES,9809315,60,50,41
1112,36,12CT ASRT CUPCAKES,9809315,104.4,87,52
846,36,12CT ASRT CUPCAKES,9809315,51.6,43,29
683,36,12CT ASRT CUPCAKES,9809315,36,30,28
2855,36,12CT ASRT CUPCAKES,9809315,49.2,41,26
2588,36,12CT WHITE CUPCAKES,9804080,39.6,33,17
777,36,12CT ASRT CUPCAKES,9809315,81.6,68,44
417,36,12CT ASRT CUPCAKES,9809315,103.2,86,19
4734,36,12CT ASRT CUPCAKES,9809315,52.8,44,33
4588,36,12CT ASRT CUPCAKES,9809315,34.8,29,25
4187,36,6CT ASRT CUPCAKES,568472664,74.4,62,38
184,36,12CT ASRT CUPCAKES,9809315,85.2,71,23
2985,36,12CT ASRT CUPCAKES,9809315,97.2,81,16
2019,36,12CT ASRT CUPCAKES,9809315,121.2,101,71
2513,36,12CT ASRT CUPCAKES,9809315,37.2,31,44
5307,36,12CT ASRT CUPCAKES,9809315,37.2,31,51
5196,36,12CT WHITE CUPCAKES,9804080,33.6,28,18
1353,36,12CT WHITE CUPCAKES,9804080,36,30,25
3581,36,12CT ASRT CUPCAKES,9809315,50.4,42,21
968,36,12CT ASRT CUPCAKES,9809315,74.4,62,76
2112,36,12CT ASRT CUPCAKES,9809315,48,40,21
2459,36,12CT ASRT CUPCAKES,9809315,58.8,49,16
722,36,12CT ASRT CUPCAKES,9809315,104.4,87,64
5455,36,12CT ASRT CUPCAKES,9809315,55.2,46,66
1438,36,12CT ASRT CUPCAKES,9809315,51.6,43,25
2253,36,6CT ASRT CUPCAKES,568472664,79.2,66,1
1828,36,12CT ASRT CUPCAKES,9809315,102,85,20
1595,36,12CT ASRT CUPCAKES,9809315,43.2,36,14
767,36,12CT ASRT CUPCAKES,9809315,66,55,97
5296,36,24CT CPCK ASRT BCRM,9873326,44.4,37,21
689,36,12CT WHITE CUPCAKES,9804080,48,40,10
1111,36,12CT ASRT CUPCAKES,9809315,70.8,59,50
2238,36,12CT ASRT CUPCAKES,9809315,64.8,54,14
267,36,12CT ASRT CUPCAKES,9809315,72,60,33
1200,36,12CT ASRT CUPCAKES,9809315,45.6,38,69
4612,36,12CT ASRT CUPCAKES,9809315,33.6,28,27
219,36,12CT WHITE CUPCAKES,9804080,33.6,28,16
5439,36,12CT ASRT CUPCAKES,9809315,32.4,27,77
1643,36,6CT ASRT CUPCAKES,568472664,49.2,41,23
2994,36,12CT ASRT CUPCAKES,9809315,72,60,53
2592,36,12CT ASRT CUPCAKES,9809315,48,40,34
2761,36,12CT WHITE CUPCAKES,9804080,34.8,29,36
4,36,12CT ASRT CUPCAKES,9809315,98.4,82,46
1539,36,12CT ASRT CUPCAKES,9809315,43.2,36,82
2134,36,6CT ASRT CUPCAKES,568472664,36,30,5
1812,36,6CT ASRT CUPCAKES,568472664,111.6,93,0
2074,36,12CT ASRT CUPCAKES,9809315,60,50,19
1121,36,12CT ASRT CUPCAKES,9809315,32.4,27,46
1911,36,12CT ASRT CUPCAKES,9809315,81.6,68,32
3476,36,12CT ASRT CUPCAKES,9809315,36,30,19
733,36,12CT ASRT CUPCAKES,9809315,34.8,29,9
2273,36,12CT ASRT CUPCAKES,9809315,37.2,31,13
5330,36,12CT ASRT CUPCAKES,9809315,156,130,79
1851,36,12CT ASRT CUPCAKES,9809315,42,35,30
2986,36,12CT ASRT CUPCAKES,9809315,55.2,46,7
140,36,12CT ASRT CUPCAKES,9809315,120,100,65
359,36,12CT ASRT CUPCAKES,9809315,44.4,37,22
5154,36,12CT ASRT CUPCAKES,9809315,123.6,103,115
4164,36,6CT ASRT CUPCAKES,568472664,33.6,28,0
1140,36,12CT ASRT CUPCAKES,9809315,99.6,83,75
2951,36,12CT ASRT CUPCAKES,9809315,55.2,46,98
726,36,12CT WHITE CUPCAKES,9804080,36,30,51
5486,36,12CT ASRT CUPCAKES,9809315,49.2,41,28
990,36,12CT ASRT CUPCAKES,9809315,33.6,28,20
4461,36,6CT ASRT CUPCAKES,568472664,36,30,17
1656,36,12CT ASRT CUPCAKES,9809315,37.2,31,25
1741,36,12CT ASRT CUPCAKES,9809315,36,30,14
