Area,Last Published By,Last Published Date,Last Modified Date,Last Modified By,Published Status,Name,Parent Path,Page Link
Compliance,a3gueva,6/21/2019,6/21/2019,a3gueva,Active,al_vendor_questions_walmart.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/alcohol/regulatory_requirements/state_specific/alabama_rvp,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/alcohol/regulatory_requirements/state_specific/alabama_rvp/al_vendor_questions_walmart.pdf"">Page Link</a>"
Compliance,j0b03a8,3/22/2019,3/22/2019,j0b03a8,Active,Alabama-Responsible-Vendor-Program-(RVP)---Sam's-Club.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/alcohol/regulatory_requirements/state_specific/alabama_rvp,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/alcohol/regulatory_requirements/state_specific/alabama_rvp/Alabama-Responsible-Vendor-Program-(RVP)---Sam's-Club.pdf"">Page Link</a>"
Compliance,j0b03a8,6/3/2019,6/3/2019,j0b03a8,Active,AL-RVP-ID-All-Sign.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/alcohol/regulatory_requirements/state_specific/alabama_rvp,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/alcohol/regulatory_requirements/state_specific/alabama_rvp/AL-RVP-ID-All-Sign.pdf"">Page Link</a>"
Compliance,j7wade,3/15/2019,3/15/2019,j7wade,Active,Return-Request-Form-(RRF).pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/alcohol/procedures,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/alcohol/procedures/Return-Request-Form-(RRF).pdf"">Page Link</a>"
Compliance,admin,12/13/2018,2/6/2019,admin,Active,Accountability-Matrix-Master-090618.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/Alcohol_Tobacco_Migrated/Policies,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/Alcohol_Tobacco_Migrated/Policies/Accountability-Matrix-Master-090618.pdf"">Page Link</a>"
Compliance,jbivie,8/27/2019,8/27/2019,jbivie,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/regulatory_requirements/texas/T21_Temporary_Compliance_Notice.pdf"">Page Link</a>"
Compliance,jbivie,3/21/2019,2/6/2019,admin,Active,VT_Training_Certificate_20170101.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/Alcohol_Tobacco_Migrated/Regulatory_Requirements,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/regulatory_requirements/vermont_tobacco_seller_training_program/VT_Training_Certificate_20170101.pdf"">Page Link</a>"
Compliance,jbivie,6/26/2019,6/26/2019,jbivie,Active,Compliance-Notice---Tobacco-21-policy-change.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/forms,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/forms/Compliance-Notice---Tobacco-21-policy-change.pdf"">Page Link</a>"
Compliance,jbivie,3/20/2019,2/6/2019,admin,Active,us_en_div18_tobacco_acknowledgement_form_V001.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/Alcohol_Tobacco_Migrated/Forms,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/forms/us_en_div18_tobacco_acknowledgement_form_V001.pdf"">Page Link</a>"
Compliance,j7wade,6/24/2019,6/24/2019,j7wade,Active,D88_Tobacco_Law_ID40_Age21_printable.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/forms,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/forms/D88_Tobacco_Law_ID40_Age21_printable.pdf"">Page Link</a>"
Compliance,jbivie,3/20/2019,3/20/2019,jbivie,Active,Core-Mark-General-CreditReturn-Information.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/procedures/mclane_core-mark_resources/core-mark_overview,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/procedures/mclane_core-mark_resources/core-mark_overview/Core-Mark-General-CreditReturn-Information.pdf"">Page Link</a>"
Compliance,jbivie,3/20/2019,3/20/2019,jbivie,Active,Return-Request-Form-(RRF).pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/procedures/mclane_core-mark_resources/mclane_overview,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/procedures/mclane_core-mark_resources/mclane_overview/Return-Request-Form-(RRF).pdf"">Page Link</a>"
Compliance,jbivie,3/20/2019,3/20/2019,jbivie,Active,McLane-General-CreditReturn-Information.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/procedures/mclane_core-mark_resources/mclane_overview,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/atfal/tobacco/tobacco/procedures/mclane_core-mark_resources/mclane_overview/McLane-General-CreditReturn-Information.pdf"">Page Link</a>"
Compliance,krice1,2/28/2019,3/18/2019,j7wade,Active,215---Direct-Mail-Marketing-Compliance.pdf,"/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines","<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines/215---Direct-Mail-Marketing-Compliance.pdf"">Page Link</a>"
Compliance,jbivie,9/30/2019,9/30/2019,jbivie,Active,216 - Nevada DNS Procedure.pdf,"/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines","<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines/216%20-%20Nevada%20DNS%20Procedure.pdf"">Page Link</a>"
Compliance,krice1,2/28/2019,2/28/2019,krice1,Active,208---Text-Messages-Refer-a-Friend-Requirements.pdf,"/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines","<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines/208---Text-Messages-Refer-a-Friend-Requirements.pdf"">Page Link</a>"
Compliance,tdmoore,9/11/2019,9/11/2019,tdmoore,Active,214 - Email Marketing Compliance.pdf,"/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines","<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines/214%20-%20Email%20Marketing%20Compliance.pdf"">Page Link</a>"
Compliance,krice1,2/28/2019,2/28/2019,krice1,Active,202---Informational-Text-Messages.pdf,"/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines","<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines/202---Informational-Text-Messages.pdf"">Page Link</a>"
Compliance,krice1,2/28/2019,2/28/2019,krice1,Active,212---Text-Message-&-Autodialed-Calls-Business-Checklist.pdf,"/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines","<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines/212---Text-Message-&-Autodialed-Calls-Business-Checklist.pdf"">Page Link</a>"
Compliance,krice1,2/28/2019,2/28/2019,krice1,Active,211---Associate-Call-Text-Requirements.pdf,"/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines","<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/policies,-procedures-&-standards/privacy-and-records-compliance-guide/200-communication_guidelines/211---Associate-Call-Text-Requirements.pdf"">Page Link</a>"
Compliance,admin,12/13/2018,2/6/2019,admin,Active,Privacy-Poster-and-Sticker-Reordering.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training/Privacy-Poster-and-Sticker-Reordering.pdf"">Page Link</a>"
Compliance,admin,12/13/2018,2/6/2019,admin,Active,Personal-Device-Usage-Guidelines.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training/Personal-Device-Usage-Guidelines.pdf"">Page Link</a>"
Compliance,jbivie,9/5/2019,9/5/2019,jbivie,Active,Lock-It-Report-It-Poster.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training/Lock-It-Report-It-Poster.pdf"">Page Link</a>"
Compliance,krice1,2/28/2019,2/28/2019,krice1,Active,65123C13P_Lock_it_Stickers_Sams_050417.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training/65123C13P_Lock_it_Stickers_Sams_050417.pdf"">Page Link</a>"
Compliance,admin,12/13/2018,2/6/2019,admin,Active,Lock-It-Report-It-Poster-(Sam's-Club).pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/privacy-and-data-protection/awareness-&-training/Lock-It-Report-It-Poster-(Sam's-Club).pdf"">Page Link</a>"
Compliance,j0b03a8,3/19/2019,3/19/2019,j0b03a8,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/auto-care-center/Worx%20Washing%20Instructions_v002.pdf"">Page Link</a>"
Compliance,admin,12/13/2018,2/6/2019,admin,Active,Worx-Washing-Instructions_v002.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/auto-care-center,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/auto-care-center/Worx-Washing-Instructions_v002.pdf"">Page Link</a>"
Compliance,j0b03a8,1/21/2019,2/6/2019,m0g0106,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste/Compliance---Env---Septic-System-Management-Guidelines.pdf"">Page Link</a>"
Compliance,j0b03a8,2/12/2019,2/12/2019,j0b03a8,Active,Compliance---Env---Hazardous-Materials-BOL-Drawer.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste/Compliance---Env---Hazardous-Materials-BOL-Drawer.pdf"">Page Link</a>"
Compliance,j0b03a8,3/13/2019,2/6/2019,admin,Active,en_US_09010aff805b9fa8_A_grease_trap_quest_v0011.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste/en_US_09010aff805b9fa8_A_grease_trap_quest_v0011.pdf"">Page Link</a>"
Compliance,j0b03a8,1/21/2019,2/6/2019,admin,Active,scope_of_work-grease_trap,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste/scope_of_work-grease_trap"">Page Link</a>"
Compliance,j0b03a8,3/13/2019,2/6/2019,admin,Active,en_US_09010aff805b9fa8_A_grease_trap_quest_v001.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste/en_US_09010aff805b9fa8_A_grease_trap_quest_v001.pdf"">Page Link</a>"
Compliance,j0b03a8,3/13/2019,2/6/2019,admin,Active,Transfer_Used_Cooking_Oil_20171017.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste/Transfer_Used_Cooking_Oil_20171017.pdf"">Page Link</a>"
Compliance,j0b03a8,2/12/2019,2/12/2019,j0b03a8,Active,Contact_Info_Srvc_Cont_List_20181405.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste/Contact_Info_Srvc_Cont_List_20181405.pdf"">Page Link</a>"
Compliance,j0b03a8,3/13/2019,2/6/2019,admin,Active,en_US_09010aff8058dfa1_A_grease_trap_scope_v001.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/hazardous-waste/en_US_09010aff8058dfa1_A_grease_trap_scope_v001.pdf"">Page Link</a>"
Compliance,jbivie,3/28/2019,3/27/2019,jbivie,Active,Puerto-Rico-Weekly-Hazardous-Waste-Inspection-Form---Retail_v001.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms/Puerto-Rico-Weekly-Hazardous-Waste-Inspection-Form---Retail_v001.pdf"">Page Link</a>"
Compliance,jbivie,3/6/2019,3/4/2019,ajbauer,Active,Hazardous_Materials_Load_and_Segregation_Chart.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms/Hazardous_Materials_Load_and_Segregation_Chart.pdf"">Page Link</a>"
Compliance,jbivie,3/6/2019,2/6/2019,admin,Active,CA_HMBP_Pre-Int_Questionnaire_20181023.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms/CA_HMBP_Pre-Int_Questionnaire_20181023.pdf"">Page Link</a>"
Compliance,jbivie,3/28/2019,3/27/2019,jbivie,Active,Puerto-Rico-Weekly-Hazardous-Waste-Inspection-Form---Sams_v001.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms/Puerto-Rico-Weekly-Hazardous-Waste-Inspection-Form---Sams_v001.pdf"">Page Link</a>"
Compliance,jbivie,3/6/2019,3/4/2019,ajbauer,Active,TA_Shipping_User_Guide_053118.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/Forms/TA_Shipping_User_Guide_053118.pdf"">Page Link</a>"
Compliance,admin,12/13/2018,2/6/2019,admin,Active,SPCC-Job-Aidrvs_v001.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/environmental,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/environmental/SPCC-Job-Aidrvs_v001.pdf"">Page Link</a>"
Compliance,admin,1/10/2019,2/6/2019,admin,Active,CA-Annual-SPCC-Plan-Inspection-Checklist-Guidance_v001.pdf,/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/environmental,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/environmental/CA-Annual-SPCC-Plan-Inspection-Checklist-Guidance_v001.pdf"">Page Link</a>"
Compliance,j0b03a8,3/14/2019,2/6/2019,m0g0106,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/compliance/environmental/environmental/Compliance---Env---Emergency-Response-Notification-Letter---Spanish.pdf"">Page Link</a>"
