Region,Store #,First Carrier Assigned,Fulfilment Type,Weeks With Status, Status, Trend,Directional Focus  ,Max WM WK ID,OTD* %,OTP* % ,Dwell Time* ,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2,5390,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202249,86.30%,92.00%,12.8,91.40%,76.60%,80.00%,93.50%
2,575,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,85.90%,83.20%,12.5,92.60%,93.40%,69.60%,87.50%
2,878,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,80.10%,75.50%,14.9,80.60%,87.90%,62.80%,87.70%
2,2154,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202249,87.20%,81.10%,13.5,88.60%,88.30%,80.80%,90.60%
2,2941,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202249,73.60%,77.70%,19.1,85.40%,86.00%,42.30%,75.80%
2,3462,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202249,80.80%,74.70%,16.2,91.30%,85.10%,63.90%,80.50%
2,4185,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202249,78.70%,68.50%,14,87.90%,90.70%,51.60%,82.00%
2,4436,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202249,77.10%,60.90%,13.8,86.20%,77.60%,62.20%,79.90%
2,459,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202249,91.90%,72.20%,15.3,96.00%,91.90%,73.30%,98.20%
2,459,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202249,78.00%,82.70%,15.7,89.60%,74.60%,58.60%,81.20%
2,548,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202249,90.80%,91.10%,16.2,94.10%,93.20%,79.30%,95.30%
2,780,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202249,74.30%,83.90%,20,84.90%,78.90%,59.00%,72.40%
2,1720,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202249,82.90%,74.10%,14.7,95.60%,84.60%,55.50%,87.50%
2,3388,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,81.30%,71.00%,14.3,86.90%,88.00%,60.50%,85.20%
2,3389,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202249,63.80%,64.10%,24.5,77.60%,65.00%,37.00%,66.60%
2,3786,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,81.90%,81.00%,18.4,91.80%,92.50%,56.60%,82.00%
2,4558,,Scheduled Delivery Standard,47,Executive Review,Recovering,Store Focus,202249,81.10%,68.50%,13,92.50%,77.80%,38.00%,92.00%
2,5252,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202249,69.40%,58.60%,24,75.30%,64.60%,51.10%,82.40%
2,518,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,76.70%,72.70%,16.4,85.50%,82.30%,58.80%,77.90%
2,618,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202249,82.40%,78.90%,16.3,80.90%,92.90%,62.60%,90.90%
2,937,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202249,67.60%,68.40%,23.7,67.70%,58.60%,57.50%,80.20%
2,1586,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,92.20%,94.60%,12.4,94.50%,92.90%,81.60%,97.20%
2,3403,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,84.00%,80.30%,14.2,92.40%,88.20%,65.60%,88.30%
2,3611,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202249,85.40%,90.20%,18.8,89.80%,86.40%,73.20%,91.10%
2,3748,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202249,86.90%,95.30%,14.5,91.10%,92.00%,78.90%,86.30%
2,5814,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202249,74.30%,75.50%,19.2,78.80%,82.80%,62.20%,73.00%
2,641,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202249,75.70%,70.30%,16.5,86.60%,81.30%,68.40%,68.90%
2,1123,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202249,92.20%,85.00%,11,92.40%,94.90%,88.30%,93.20%
2,1244,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,82.50%,73.00%,12.7,93.80%,98.00%,70.80%,65.70%
2,2265,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202249,94.40%,65.00%,16.7,100.00%,98.20%,87.90%,94.40%
2,2265,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202249,82.60%,84.10%,17,93.20%,94.50%,58.70%,82.10%
2,3192,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202249,70.70%,61.50%,17.4,79.30%,68.10%,53.90%,77.40%
2,5487,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202249,93.20%,89.10%,10.3,96.80%,97.10%,85.60%,93.50%
2,396,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202249,83.40%,71.20%,14.6,89.30%,85.10%,80.00%,76.00%
2,1130,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202249,78.20%,77.70%,9.8,78.00%,83.40%,72.70%,85.80%
2,1270,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,202249,85.70%,88.00%,10.8,93.80%,90.30%,72.40%,85.20%
2,6576,,Scheduled Delivery Standard,36,Executive Review,Recovering,Store Focus,202249,88.00%,88.30%,11.7,95.70%,91.40%,75.20%,87.80%
2,1606,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202249,86.00%,89.80%,12.6,92.10%,93.20%,71.50%,84.10%
2,669,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,75.00%,52.90%,19.4,77.10%,84.60%,50.70%,86.10%
2,1215,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202249,82.50%,70.00%,14.1,89.10%,87.80%,57.40%,91.20%
2,1458,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202249,87.60%,80.10%,12.5,96.60%,94.00%,75.60%,89.80%
2,3660,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,69.40%,63.00%,13.8,74.60%,71.50%,61.70%,69.20%
2,5151,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202249,76.30%,69.10%,14.5,90.50%,66.10%,45.50%,86.70%
2,5173,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202249,79.80%,62.40%,16.9,80.00%,77.40%,65.30%,92.60%
2,366,,Scheduled Delivery Express,28,Executive Review,Recovering,Store Focus,202249,92.20%,85.20%,8.3,100.00%,100.00%,69.20%,100.00%
2,676,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202249,92.10%,81.30%,9.4,88.20%,90.50%,88.60%,97.80%
2,741,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202249,72.50%,58.00%,17.9,84.30%,70.40%,57.50%,68.30%
2,4635,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202249,79.80%,66.30%,16.9,81.20%,82.60%,73.20%,81.20%
2,672,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,90.90%,88.00%,13.4,96.40%,89.40%,82.80%,91.20%
2,1318,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202249,83.80%,71.70%,13.2,91.70%,90.20%,75.20%,78.00%
2,1320,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202249,83.80%,78.00%,12.3,94.40%,79.90%,71.50%,84.70%
2,578,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202249,74.50%,76.30%,13.7,84.70%,53.40%,57.60%,90.30%
2,680,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202249,78.20%,75.40%,12.8,86.00%,83.50%,64.90%,74.10%
2,2310,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202249,70.90%,61.40%,18.9,80.10%,56.80%,59.40%,81.90%
2,1179,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202249,83.40%,78.80%,11.8,89.40%,86.60%,66.00%,87.80%
2,1217,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202249,78.90%,96.10%,11.3,79.70%,71.40%,74.60%,88.00%
2,1242,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,75.40%,76.50%,16.2,86.40%,73.80%,49.00%,86.70%
2,1317,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,80.10%,90.20%,12.3,87.50%,84.80%,64.00%,81.30%
2,4428,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202249,80.20%,85.80%,9.5,90.30%,81.90%,62.20%,86.00%
42,376,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,85.20%,87.60%,12.7,90.50%,89.90%,68.10%,90.30%
42,450,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,85.50%,81.20%,11.9,88.80%,86.60%,69.80%,92.40%
42,23,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202249,82.10%,69.60%,18.8,79.50%,97.00%,58.50%,93.10%
42,307,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202249,79.30%,72.30%,19.4,83.00%,94.60%,33.40%,86.50%
42,1193,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202249,86.40%,79.70%,13.1,93.00%,94.50%,56.10%,95.10%
42,359,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202249,90.00%,81.70%,14,93.90%,95.10%,77.10%,89.90%
42,85,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202249,87.10%,84.60%,13,93.50%,94.30%,64.30%,91.00%
42,124,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202249,84.40%,81.40%,15.3,87.00%,91.80%,78.60%,80.90%
42,126,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,77.40%,72.00%,15.9,79.70%,87.30%,62.70%,76.10%
42,3230,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202249,92.80%,88.30%,11.4,97.10%,97.10%,79.40%,96.30%
42,4460,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202249,86.20%,73.50%,15,88.60%,96.30%,66.70%,91.10%
42,5244,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202249,81.90%,69.10%,15.8,82.40%,89.50%,67.80%,86.70%
42,7,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202249,82.60%,71.30%,19.2,86.50%,93.90%,58.70%,87.60%
42,530,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202249,87.90%,83.70%,11.1,98.30%,96.10%,76.80%,79.90%
42,3331,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,81.40%,66.60%,15.5,87.10%,89.60%,70.40%,78.30%
9,705,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202249,78.50%,83.70%,26.9,94.60%,96.00%,65.60%,49.60%
9,942,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,79.50%,76.50%,20.8,90.70%,85.60%,40.10%,91.00%
9,2695,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202249,95.90%,71.50%,21.1,100.00%,98.30%,86.80%,96.30%
9,2695,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,86.50%,88.40%,18.8,85.60%,92.80%,77.60%,90.20%
9,2843,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202249,93.40%,91.80%,12.5,93.60%,96.80%,87.30%,96.70%
9,4262,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202249,95.20%,91.10%,10.6,97.50%,98.10%,88.70%,96.90%
9,817,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,91.60%,91.90%,14.2,88.20%,90.50%,93.30%,94.40%
9,908,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,86.30%,88.00%,15.4,88.10%,83.50%,83.40%,89.30%
9,4365,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,54.70%,50.20%,24.8,44.80%,32.70%,53.20%,76.60%
9,943,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,75.20%,61.40%,29.2,79.40%,68.10%,57.50%,89.90%
9,955,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,69.30%,64.80%,21.2,77.20%,54.30%,33.20%,92.50%
9,3782,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,83.60%,71.30%,15.7,85.30%,88.50%,77.10%,84.10%
9,771,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,78.70%,67.30%,17.8,84.50%,89.90%,61.10%,81.00%
9,931,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202249,83.70%,80.80%,15.8,86.40%,97.20%,67.00%,85.70%
9,973,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,82.40%,72.10%,21.8,87.80%,87.60%,64.50%,89.90%
9,974,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202249,62.40%,58.70%,32.4,48.50%,53.40%,57.40%,80.50%
9,1702,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202249,83.50%,75.00%,21.6,86.60%,91.80%,70.50%,85.90%
9,819,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202249,79.60%,66.90%,17.9,79.60%,85.80%,67.30%,85.60%
9,987,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202249,89.60%,97.20%,10.3,89.80%,95.90%,80.30%,93.40%
9,3417,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,83.60%,79.20%,17.9,79.80%,94.30%,72.40%,89.00%
9,5034,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202249,81.00%,95.20%,17.6,75.50%,91.90%,69.80%,87.10%
9,5347,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202249,84.50%,82.90%,11.8,78.80%,93.50%,73.70%,92.40%
9,5391,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202249,76.50%,69.30%,17.2,85.30%,87.20%,56.00%,75.50%
9,814,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,79.80%,84.40%,14,86.90%,82.40%,68.50%,80.00%
9,2176,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,88.60%,90.70%,14.7,85.90%,93.40%,85.80%,90.00%
9,3348,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,88.60%,87.00%,11.3,94.50%,93.60%,73.70%,84.40%
9,1589,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202249,87.60%,88.90%,16.2,94.00%,93.70%,82.60%,81.60%
9,2789,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,79.40%,68.10%,20.9,66.70%,88.80%,68.10%,94.50%
9,3858,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202249,87.60%,80.80%,14.6,89.80%,93.70%,80.30%,86.20%
9,2591,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,83.70%,85.80%,16.5,90.00%,95.70%,60.60%,87.00%
9,2987,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,86.70%,85.50%,15.2,76.20%,91.20%,87.00%,95.50%
9,3625,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,92.30%,93.60%,13.5,98.30%,88.90%,86.50%,95.00%
9,2091,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202249,94.50%,96.60%,10.5,95.90%,97.20%,89.20%,96.40%
9,2727,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202249,91.70%,84.60%,27.2,100.00%,100.00%,100.00%,60.00%
9,2727,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,77.60%,85.00%,20.9,86.30%,81.60%,50.20%,86.00%
9,6397,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202249,87.70%,88.60%,13.6,96.30%,91.80%,84.70%,80.00%
9,1536,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,75.10%,68.40%,18,78.60%,73.20%,56.40%,87.70%
9,2796,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,86.10%,80.60%,15.6,90.90%,92.50%,72.60%,89.30%
9,5218,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,70.20%,66.70%,25.9,76.10%,20.90%,68.10%,92.60%
9,2627,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202249,93.10%,95.00%,11,93.30%,98.40%,86.70%,94.40%
9,3197,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202249,89.00%,87.70%,13.1,90.30%,93.40%,80.80%,92.20%
9,3418,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,76.80%,72.90%,26.8,86.90%,90.60%,51.90%,75.70%
9,5036,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,91.90%,93.20%,13.5,92.60%,95.90%,83.60%,95.20%
9,547,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,55.60%,62.60%,32.8,70.80%,36.00%,19.80%,77.60%
9,706,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,91.40%,97.80%,16.8,95.80%,95.30%,84.60%,89.70%
9,725,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,60.90%,72.90%,45.1,80.70%,15.30%,42.00%,87.80%
9,779,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,82.20%,80.70%,19.2,85.80%,87.80%,65.80%,86.50%
9,1245,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202249,63.60%,67.10%,34.9,85.90%,65.80%,34.00%,60.20%
9,2387,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,84.40%,79.50%,21,94.30%,90.10%,68.60%,81.70%
9,3463,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202249,90.90%,69.20%,14.3,97.80%,96.90%,85.60%,84.60%
9,3463,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,67.10%,74.30%,23.2,92.30%,83.20%,39.60%,56.40%
9,666,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202249,91.10%,66.50%,16,90.60%,93.20%,93.20%,84.70%
9,968,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,90.10%,87.40%,14.3,91.80%,93.00%,79.10%,94.70%
9,5300,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202249,92.70%,68.90%,21.7,97.10%,100.00%,82.80%,94.10%
9,5300,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,90.30%,93.70%,17.5,96.10%,98.20%,77.20%,89.80%
9,6190,,Scheduled Delivery Express,5,At Risk,Degrading,Store Focus,202249,63.60%,85.70%,8.6,64.30%,67.70%,42.90%,78.90%
9,3163,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,86.00%,74.40%,15.6,84.90%,87.10%,80.70%,91.30%
9,3235,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,77.80%,85.90%,21.7,80.10%,81.60%,72.90%,77.00%
9,3397,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,91.70%,94.20%,12.2,94.50%,95.00%,84.80%,93.00%
9,4303,,Scheduled Delivery Express,5,At Risk,Degrading,Store Focus,202249,88.90%,65.90%,21.6,86.70%,90.60%,88.40%,89.20%
9,4303,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,64.50%,64.40%,21.5,48.80%,73.70%,63.90%,75.90%
60,3537,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,87.80%,70.90%,13.3,96.10%,90.70%,76.80%,85.30%
60,3705,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,87.30%,84.50%,12.2,97.50%,93.00%,73.80%,82.80%
60,4137,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,68.50%,61.90%,16.2,86.60%,81.50%,42.50%,50.10%
60,2071,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202249,81.00%,88.20%,10.5,95.50%,95.20%,64.10%,72.50%
60,2722,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,79.20%,87.70%,14,86.30%,87.30%,63.60%,80.00%
60,2308,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202249,25.70%,83.90%,7.9,23.80%,35.00%,43.30%,56.50%
60,2314,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,87.90%,77.50%,13.4,95.70%,97.20%,81.40%,78.90%
60,3290,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,77.20%,72.30%,11,88.40%,85.10%,63.60%,67.10%
60,3883,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,91.30%,89.40%,11.2,96.50%,97.50%,83.20%,89.90%
60,5274,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,202249,86.70%,83.30%,11.5,93.80%,95.20%,76.50%,83.60%
60,2450,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202249,76.60%,79.90%,9.9,95.20%,75.40%,37.60%,84.30%
60,2594,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,57.20%,66.50%,11.6,82.60%,72.30%,26.00%,51.10%
60,2596,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,85.70%,76.30%,13.9,99.50%,90.30%,59.30%,87.20%
60,3053,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,80.70%,88.40%,12.4,97.00%,85.00%,56.60%,84.90%
60,2317,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202249,77.50%,85.00%,10.4,89.90%,87.90%,58.30%,66.40%
60,2325,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,91.80%,99.50%,11.8,96.90%,96.30%,81.50%,90.00%
60,5272,,Scheduled Delivery Express,13,Executive Review,Recovering,Store Focus,202249,91.10%,87.70%,10,90.20%,97.00%,100.00%,79.20%
60,2007,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202249,91.50%,96.10%,10.5,98.30%,98.40%,86.30%,82.80%
60,2539,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,82.00%,84.60%,11.7,98.10%,90.40%,69.40%,71.70%
60,3472,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,87.70%,80.30%,13.6,98.50%,93.30%,75.50%,79.90%
60,3511,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,84.90%,88.80%,13.1,97.70%,90.30%,68.40%,77.00%
60,4395,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,90.00%,83.80%,11.1,97.40%,92.90%,78.50%,79.60%
60,1817,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,86.20%,76.00%,12.1,84.80%,97.80%,79.80%,90.20%
