Market,Store Number,Fashion Op Model Tier,Fashion Coach?,Coach Action,Total TL Headcount,Go-Live Week,Fashion Stocking Team Hours
105,5347,2,YES,-,4,WK 4,120
105,5391,1,YES,-,4,WK 4,140
583,259,2,YES,-,4,WK 4,120
583,789,1,YES,-,4,WK 4,140
583,1055,1,YES,-,4,WK 4,140
583,1800,1,YES,-,4,WK 4,140
583,3224,1,YES,-,4,WK 4,140
583,3225,1,YES,-,4,WK 4,140
583,5823,2,YES,-,4,WK 4,120
583,5987,2,YES,-,4,WK 4,120
583,8930,3,NO,-,4,WK 4,80
63,752,1,YES,-,4,WK 4,140
63,1062,1,YES,-,4,WK 4,140
63,2724,1,YES,-,4,WK 4,140
63,3425,1,YES,-,4,WK 4,140
63,4526,1,YES,-,4,WK 4,140
63,5612,1,YES,-,4,WK 4,140
63,5959,1,YES,-,4,WK 4,140
322,2,2,YES,-,4,WK 4,120
322,54,1,YES,-,4,WK 4,140
322,76,3,NO,-,4,WK 4,80
322,144,1,YES,-,4,WK 4,140
322,359,1,YES,-,4,WK 41 (FY25),140
322,373,3,NO,-,4,WK 4,80
322,914,3,NO,-,4,WK 4,80
53,217,2,YES,-,4,WK 4,120
53,426,2,YES,-,4,WK 4,120
53,1216,2,YES,-,4,WK 4,120
53,2105,1,YES,-,4,WK 4,140
53,2427,2,YES,-,4,WK 4,120
53,2996,3,NO,-,4,WK 4,80
53,4240,2,YES,-,4,WK 4,120
53,5092,2,YES,-,4,WK 4,120
53,5889,3,NO,-,4,WK 4,80
