Store ,Aisle Nav Ship date ,Tracking ,Pkg Wt (Lbs) ,Pkg Dimensions (in) ,Endcap Pusher Ship Date,1 Shelf Tracking,8 Shelf Tracking
3282,5/22/2023,646046658436,18,50x14x6,N/A,N/A,N/A
3283,5/26/2023,646046687800,34,51x21x8,4/3/2023,642429387610,642429386051
3284,5/22/2023,646046658447,18,50x14x5,N/A,N/A,N/A
3285,5/22/2023,646046658458,18,50x14x5,4/5/2023,642429427651,642429425924
3286,5/26/2023,646046687811,34,51x21x8,4/5/2023,642429427618,642429425898
3287,5/23/2023,646046658469,18,50x14x5,N/A,N/A,N/A
3288,5/26/2023,646046687822,34,51x21x8,4/5/2023,642429427088,642429425339
3289,5/19/2023,646046642210,18,14x11x5,4/10/2023,642429482232,642429480870
3290,5/19/2023,646046638846,18,50x14x5,N/A,N/A,N/A
3291,5/22/2023,646046658470,18,49x14x2,N/A,N/A,N/A
3292,5/22/2023,646046658480,18,50x14x5,N/A,N/A,N/A
3293,5/22/2023,646046658491,18,50x14x5,N/A,N/A,N/A
3294,5/22/2023,646046658506,18,50x14x6,N/A,N/A,N/A
3295,5/23/2023,646046669385,18,49x14x5,N/A,N/A,N/A
3296,5/22/2023,646046658517,18,49x14x6,N/A,N/A,N/A
3297,5/22/2023,646046658528,18,50x14x5,N/A,N/A,N/A
3298,5/22/2023,646046658539,18,49x14x5,4/5/2023,642429410704,642429412280
3299,5/19/2023,646046642220,18,50x14x5,N/A,N/A,N/A
3300,5/22/2023,646046658540,18,50x14x6,4/11/2023,642429504436,642429502525
3301,5/19/2023,646046642231,18,50x14x5,N/A,N/A,N/A
3302,5/22/2023,646046658550,18,49x14x6,N/A,N/A,N/A
3303,5/19/2023,646046642242,18,50x14x5,N/A,N/A,N/A
3304,5/25/2023,646046682419,34,50x22x9,4/10/2023,642429482416,642429481100
3305,5/19/2023,646046642253,18,50x14x5,4/10/2023,642429482438,642429481111
3307,5/26/2023,646046687833,34,,4/3/2023,642429381130,642429379483
3308,5/22/2023,646046658561,18,50x14x5,4/3/2023,642429381211,642429379623
3309,5/22/2023,646046658572,18,50x14x5,N/A,N/A,N/A
3310,5/26/2023,646046687844,34,,4/3/2023,642429381244,642429379678
3311,5/22/2023,646046658583,18,50x14x6,4/3/2023,642429381200,642429379601
3313,5/30/2023,646046689700,34,,4/10/2023,642429366196,642429367940
3314,5/23/2023,646046671363,18,49x14x5,N/A,N/A,N/A
3315,5/23/2023,646046671374,18,50x14x5,N/A,N/A,N/A
3317,5/23/2023,646046669396,18,50x14x5,N/A,N/A,N/A
3319,5/22/2023,646046658594,18,50x14x5,4/5/2023,642429410900,642429412497
3320,5/22/2023,646046658609,18,49x14x5,N/A,N/A,N/A
3322,5/22/2023,646046658610,18,50x14x6,4/5/2023,642429445010,642429446576
3324,5/22/2023,646046658620,18,50x14x5,4/5/2023,642429445032,642429446598
3327,5/23/2023,646046669400,18,49x14x5,N/A,N/A,N/A
3328,5/22/2023,646046658631,18,51x14x5,N/A,N/A,N/A
3329,5/25/2023,646046682420,34,52x19x7,4/5/2023,642429469614,642429467736
3330,5/19/2023,646046642264,18,50x14x7,N/A,N/A,N/A
3331,5/22/2023,646046658642,18,51x14x5,N/A,N/A,N/A
3332,5/19/2023,646046642275,18,50x14x6,4/5/2023,642429469588,642429467699
3334,5/19/2023,646046642286,18,49x14x5,4/5/2023,642429469408,642429467633
3336,5/22/2023,646046658653,18,49x14x5,4/6/2023,642429475127,642429476719
3337,5/22/2023,646046658664,18,49x14x6,N/A,N/A,N/A
3338,5/19/2023,646046642297,18,50x14x5,N/A,N/A,N/A
3339,5/26/2023,646046687855,34,,4/10/2023,642429483088,642429481512
3340,5/23/2023,646046669411,18,50x14x5,N/A,N/A,N/A
3341,5/22/2023,646046658675,18,50x14x5,N/A,N/A,N/A
3342,5/26/2023,646046689012,34,52x21x8,4/11/2023,642429504447,642429502536
3344,5/19/2023,646046642301,18,50x14x5,N/A,N/A,N/A
3347,5/22/2023,646046658686,18,50x14x6,N/A,N/A,N/A
3348,5/22/2023,646046658697,18,49x13x6,N/A,N/A,N/A
3349,5/22/2023,646046658701,18,50x14x5,N/A,N/A,N/A
3350,5/30/2023,646046690406,34,51x21x8,3/31/2023,642429363760,642429361882
3351,5/23/2023,646046671385,18,50x14x5,N/A,N/A,N/A
3352,5/30/2023,646046690417,34,,3/31/2023,642429363153,642429361172
3354,5/23/2023,646046671396,18,50x14x5,N/A,N/A,N/A
3355,5/23/2023,646046671400,18,50x14x5,N/A,N/A,N/A
3356,5/23/2023,646046671411,18,50x14x5,N/A,N/A,N/A
3357,5/23/2023,646046671422,18,50x14x5,N/A,N/A,N/A
3359,5/19/2023,646046642312,18,14x12x5,4/5/2023,642429444779,642429446337
3360,5/23/2023,646046671433,18,50x13x5,N/A,N/A,N/A
3362,5/26/2023,646046689023,34,51x21x8,4/10/2023,642429481957,642429480402
3363,5/22/2023,646046658712,18,50x14x6,N/A,N/A,N/A
3364,5/22/2023,646046658723,18,50x14x5,4/6/2023,642429475469,642429477038
3366,5/23/2023,646046671444,11.1,50x14x5,4/10/2023,642429367078,642429368730
3367,5/19/2023,646046642323,18,49x14x5,N/A,N/A,N/A
3370,5/22/2023,646046658734,18,49x14x5,N/A,N/A,N/A
3371,5/19/2023,646046642334,18,14x5x4,4/10/2023,642429482449,642429481122
3372,5/22/2023,646046658745,18,50x14x5,N/A,N/A,N/A
3377,5/23/2023,646046671455,18,50x14x5,N/A,N/A,N/A
3379,5/23/2023,646046671466,18,50x14x5,N/A,N/A,N/A
3380,5/23/2023,646046669422,18,50x13x5,N/A,N/A,N/A
3381,5/22/2023,646046658756,18,50x14x5,N/A,N/A,N/A
3382,5/23/2023,646046669433,18,50x14x6,4/10/2023,642429366211,642429367972
3383,5/22/2023,646046658767,18,50x14x5,N/A,N/A,N/A
3384,5/22/2023,646046658778,18,50x14x6,N/A,N/A,N/A
3385,5/23/2023,646046669444,18,49x14x5,N/A,N/A,N/A
3386,5/22/2023,646046658789,18,50x14x5,N/A,N/A,N/A
3387,5/26/2023,646046687866,34,,4/3/2023,642429381174,642429379553
3388,5/26/2023,646046689034,34,51x21x8,4/5/2023,642429426405,642429424630
3389,5/22/2023,646046658790,18,51x14x5,N/A,N/A,N/A
3390,5/26/2023,646046687877,34,51x21x9,4/5/2023,642429411001,642429412590
3391,5/22/2023,646046658804,18,49x14x5,N/A,N/A,N/A
3392,5/22/2023,646046658815,18,50x14x5,N/A,N/A,N/A
3394,5/22/2023,646046658826,18,49x14x5,N/A,N/A,N/A
3395,5/26/2023,646046687888,34,51x21x8,4/3/2023,642429387919,642429386349
3397,5/22/2023,646046658837,18,50x14x5,4/3/2023,642429381185,642429379586
3400,5/22/2023,646046658848,18,49x14x5,N/A,N/A,N/A
3401,5/22/2023,646046658859,18,49x14x6,N/A,N/A,N/A
3402,5/22/2023,646046658860,18,49x14x5,4/5/2023,642429426519,642429424766
3403,5/22/2023,646046658870,18,49x14x5,N/A,N/A,N/A
3404,5/26/2023,646046687899,34,51x21x8,4/6/2023,642429475470,642429477049
3406,5/22/2023,646046658881,18,50x14x5,N/A,N/A,N/A
3407,5/30/2023,646046690428,34,,3/31/2023,642429362514,642429360636
3408,5/23/2023,646046671477,18,50x14x6,N/A,N/A,N/A
3409,5/25/2023,646046682430,34,49x20x8,4/5/2023,642429468700,642429467070
3411,5/19/2023,646046642345,18,50x13x6,N/A,N/A,N/A
3412,5/26/2023,646046687903,34,,4/11/2023,642429486720,642429485106
