Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Change Request Action ,Store-UPC,Zahra Comments
524,KENEDY,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,524-78742067735,
524,KENEDY,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,524-78742430218,
524,KENEDY,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,524-78742097473,
524,KENEDY,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,524-78742430195,
524,KENEDY,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,524-78742119076,
524,KENEDY,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,524-78742430225,
524,KENEDY,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,524-78742148786,
524,KENEDY,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,524-41716232163,
524,KENEDY,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,524-78742062570,
524,KENEDY,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,524-78742352282,
524,KENEDY,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,524-78742229799,
524,KENEDY,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,524-78742122373,
524,KENEDY,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,524-78742371672,
524,KENEDY,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,524-16300220017,
524,KENEDY,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,524-78742088198,
524,KENEDY,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,524-78742066929,
524,KENEDY,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,524-78742069906,
524,KENEDY,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,524-78742226903,
524,KENEDY,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,524-78742226897,
524,KENEDY,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,524-16300220055,
524,KENEDY,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,524-78742296609,
524,KENEDY,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,524-16300220062,
524,KENEDY,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,524-78742014678,
524,KENEDY,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,524-78742062099,
524,KENEDY,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,524-78742062037,
524,KENEDY,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,524-78742351889,
524,KENEDY,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,524-78742352022,
524,KENEDY,Milk,1% Quart Milk,DFA OAK FARMS 1% QT-032OZ,70026351264,52,1,No Change,524-70026351264,
524,KENEDY,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,524-78742351896,
524,KENEDY,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,524-78742352039,
524,KENEDY,Milk,Skim Quart Milk,DFA OAK FARMS WHOLE QT-032OZ,41271004113,50,1,No Change,524-41271004113,
524,KENEDY,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,524-78742351865,
524,KENEDY,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,524-78742352008,
524,KENEDY,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,524-78742228822,
524,KENEDY,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,524-78742352169,
524,KENEDY,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,524-78742229126,
527,ANGLETON,Milk,1% Buttermilk,DFA OAK FARMS 1% BUTTERMILK HG-064OZ,41271003567,1,3,Add,527-41271003567,
527,ANGLETON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,527-72945611030,
527,ANGLETON,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,527-78742353272,
527,ANGLETON,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,527-78742430201,
527,ANGLETON,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,527-78742079646,
527,ANGLETON,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,527-78742217307,
527,ANGLETON,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,527-78742374581,
527,ANGLETON,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,527-78742067735,
527,ANGLETON,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,527-78742430218,
527,ANGLETON,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,527-78742097473,
527,ANGLETON,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,527-78742430195,
527,ANGLETON,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,527-78742119076,
527,ANGLETON,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,527-78742430225,
527,ANGLETON,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,527-41716232163,
527,ANGLETON,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,527-78742062570,
527,ANGLETON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,527-78742352282,
527,ANGLETON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,527-78742229799,
527,ANGLETON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,527-78742371672,
527,ANGLETON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,527-16300220017,
527,ANGLETON,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,527-78742088198,
527,ANGLETON,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,527-78742066929,
527,ANGLETON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,527-78742069906,
527,ANGLETON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,527-78742226903,
527,ANGLETON,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,527-78742226897,
527,ANGLETON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,527-16300220055,
527,ANGLETON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,527-78742296609,
527,ANGLETON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,527-16300220062,
527,ANGLETON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,527-78742014678,
527,ANGLETON,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,527-78742062099,
527,ANGLETON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,527-78742062037,
527,ANGLETON,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,527-78742351889,
527,ANGLETON,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,527-78742352022,
527,ANGLETON,Milk,1% Quart Milk,DFA OAK FARMS 1% QT-032OZ,70026351264,52,1,No Change,527-70026351264,
527,ANGLETON,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,527-78742351896,
527,ANGLETON,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,527-78742352039,
527,ANGLETON,Milk,Skim Quart Milk,DFA OAK FARMS WHOLE QT-032OZ,41271004113,50,1,No Change,527-41271004113,
527,ANGLETON,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,527-78742351865,
527,ANGLETON,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,527-78742352008,
527,ANGLETON,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,527-78742228822,
527,ANGLETON,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,527-78742352169,
527,ANGLETON,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,527-78742229126,
529,LA MARQUE,Milk,1% Buttermilk,DFA OAK FARMS 1% BUTTERMILK HG-064OZ,41271003567,1,3,Add,529-41271003567,
529,LA MARQUE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,529-72945611030,
529,LA MARQUE,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,529-78742353272,
529,LA MARQUE,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,529-78742430201,
529,LA MARQUE,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,529-78742079646,
529,LA MARQUE,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,529-78742217307,
529,LA MARQUE,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,529-78742374581,
529,LA MARQUE,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,529-78742067735,
529,LA MARQUE,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,529-78742430218,
529,LA MARQUE,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,529-78742097473,
529,LA MARQUE,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,529-78742430195,
529,LA MARQUE,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,529-78742119076,
529,LA MARQUE,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,529-78742430225,
529,LA MARQUE,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,529-78742148786,
529,LA MARQUE,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,529-41716232163,
529,LA MARQUE,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,529-78742062570,
529,LA MARQUE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,529-78742352282,
529,LA MARQUE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,529-78742229799,
529,LA MARQUE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,529-78742122373,
529,LA MARQUE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,529-78742371672,
529,LA MARQUE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,529-16300220017,
529,LA MARQUE,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,529-78742088198,
529,LA MARQUE,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,529-78742066929,
529,LA MARQUE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,529-78742069906,
529,LA MARQUE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,529-78742226903,
529,LA MARQUE,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,529-78742226897,
529,LA MARQUE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,529-16300220055,
529,LA MARQUE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,529-78742296609,
529,LA MARQUE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,529-16300220062,
529,LA MARQUE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,529-78742014678,
529,LA MARQUE,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,529-78742062099,
529,LA MARQUE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,529-78742062037,
529,LA MARQUE,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,529-78742351889,
529,LA MARQUE,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,529-78742352022,
529,LA MARQUE,Milk,1% Quart Milk,DFA OAK FARMS 1% QT-032OZ,70026351264,52,1,No Change,529-70026351264,
529,LA MARQUE,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,529-78742351896,
529,LA MARQUE,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,529-78742352039,
529,LA MARQUE,Milk,Skim Quart Milk,DFA OAK FARMS WHOLE QT-032OZ,41271004113,50,1,No Change,529-41271004113,
529,LA MARQUE,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,529-78742351865,
529,LA MARQUE,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,529-78742352008,
529,LA MARQUE,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,529-78742228822,
529,LA MARQUE,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,529-78742352169,
529,LA MARQUE,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,529-78742229126,
535,ABILENE,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,72650000525,1,3,Add,535-72650000525,
535,ABILENE,Milk,1% Quart Milk,DFA GANDYS 1% QT-032OZ,72650000792,52,1,Add,535-72650000792,
535,ABILENE,Milk,Whole Quart Milk,DFA GANDYS WHOLE QT-032OZ,72650000037,50,1,Add,535-72650000037,
535,ABILENE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,535-72945611030,
535,ABILENE,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,535-78742353272,
535,ABILENE,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,535-78742430201,
535,ABILENE,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,535-78742079646,
535,ABILENE,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,535-78742217307,
535,ABILENE,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,535-78742374581,
535,ABILENE,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,535-78742067735,
535,ABILENE,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,535-78742430218,
535,ABILENE,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,535-78742097473,
535,ABILENE,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,535-78742430195,
535,ABILENE,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,535-78742119076,
535,ABILENE,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,535-78742430225,
535,ABILENE,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,535-78742148786,
535,ABILENE,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,535-41716232163,
535,ABILENE,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,535-78742062570,
535,ABILENE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,535-78742352282,
535,ABILENE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,535-78742229799,
535,ABILENE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,535-78742122373,
535,ABILENE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,535-78742371672,
535,ABILENE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,535-16300220017,
535,ABILENE,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,535-78742088198,
535,ABILENE,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,535-78742066929,
535,ABILENE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,535-78742069906,
535,ABILENE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,535-78742226903,
535,ABILENE,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,535-78742226897,
535,ABILENE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,535-16300220055,
535,ABILENE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,535-78742296609,
535,ABILENE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,535-16300220062,
535,ABILENE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,535-78742014678,
535,ABILENE,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,535-78742062099,
535,ABILENE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,535-78742062037,
535,ABILENE,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,535-78742351889,
535,ABILENE,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,535-78742352022,
535,ABILENE,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,535-78742351896,
535,ABILENE,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,535-78742352039,
535,ABILENE,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,535-78742351865,
535,ABILENE,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,535-78742352008,
535,ABILENE,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,535-78742228822,
535,ABILENE,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,535-78742352169,
535,ABILENE,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,535-78742229126,
536,ABILENE,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,72650000525,1,3,Add,536-72650000525,
536,ABILENE,Milk,1% Quart Milk,DFA GANDYS 1% QT-032OZ,72650000792,52,1,Add,536-72650000792,
536,ABILENE,Milk,Whole Quart Milk,DFA GANDYS WHOLE QT-032OZ,72650000037,50,1,Add,536-72650000037,
536,ABILENE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,536-72945611030,
536,ABILENE,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,536-78742353272,
536,ABILENE,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,536-78742430201,
536,ABILENE,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,536-78742079646,
536,ABILENE,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,536-78742217307,
536,ABILENE,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,536-78742374581,
536,ABILENE,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,536-78742067735,
536,ABILENE,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,536-78742430218,
536,ABILENE,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,536-78742097473,
536,ABILENE,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,536-78742430195,
536,ABILENE,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,536-78742119076,
536,ABILENE,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,536-78742430225,
536,ABILENE,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,536-78742148786,
536,ABILENE,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,536-41716232163,
536,ABILENE,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,536-78742062570,
536,ABILENE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,536-78742352282,
536,ABILENE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,536-78742229799,
536,ABILENE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,536-78742122373,
536,ABILENE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,536-78742371672,
536,ABILENE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,536-16300220017,
536,ABILENE,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,536-78742088198,
536,ABILENE,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,536-78742066929,
536,ABILENE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,536-78742069906,
536,ABILENE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,536-78742226903,
536,ABILENE,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,536-78742226897,
536,ABILENE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,536-16300220055,
536,ABILENE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,536-78742296609,
536,ABILENE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,536-16300220062,
536,ABILENE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,536-78742014678,
536,ABILENE,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,536-78742062099,
536,ABILENE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,536-78742062037,
536,ABILENE,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,536-78742351889,
536,ABILENE,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,536-78742352022,
536,ABILENE,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,536-78742351896,
536,ABILENE,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,536-78742352039,
536,ABILENE,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,536-78742351865,
536,ABILENE,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,536-78742352008,
