Store,Guide,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
779,2025 Winter,Dept 71,"MS 6FT BM TABLE White, 8 units",Full Stack,1,2,
779,2025 Winter,Dept 71,"MS LW FLD CHR Black, 36 units",Full Endcap,1,2,
780,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
780,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
781,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,2,2,
781,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
781,2025 Winter,Dept 67,Stick Balloons PDQ Assorted 24ct,PDQ,1,2,
781,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
781,2025 Winter,Dept 92,"Quaker Protein Oatmeal Half Pallet, 184ct",Half Stack,1,2,
782,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
782,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
784,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
784,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
784,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
784,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
784,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
784,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
784,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
784,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
784,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,1,2,
784,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
785,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
787,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
787,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
787,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
787,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
787,2025 Winter,Dept 13,Windex 32oz 120 units,PDQ,1,2,
787,2025 Winter,Dept 24,120PC BOYS WN NOVELTY 4PK BOXER BRIEF,Half Stack,1,2,
787,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
787,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
787,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
788,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,2,2,
788,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,2,2,
788,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,2,2,
788,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
789,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,2,2,
789,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,3,2,
789,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,2,2,
789,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
790,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
790,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
790,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
790,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,3,2,
790,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
790,2025 Winter,Dept 71,"MS LW FLD CHR Black, 36 units",Full Endcap,1,2,
790,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,1,2,
790,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
791,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
791,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
791,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
791,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
791,2025 Winter,Dept 71,"MS LW FLD CHR Black, 36 units",Full Endcap,2,2,
792,2025 Winter,Dept 02,Cetaphil Moisturizing Cream and Lotion,SDK,1,2,
792,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
792,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
792,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
792,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
792,2025 Winter,Dept 71,"MS LW FLD CHR Black, 36 units",Full Endcap,1,2,
792,2025 Winter,Dept 79,Single Fruit 36 units,SDK,1,2,
792,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,1,2,
792,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
793,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,2,2,
793,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
793,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
793,2025 Winter,Dept 82,BIC 2pk Ult Ltr,Full Endcap,1,2,
793,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,1,2,
795,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
796,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
796,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
796,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,2,2,
796,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,2,2,
796,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,2,2,
796,2025 Winter,Dept 46,Neutrogena Wipes 25 ct - 100pc,Full Endcap,1,2,
797,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
797,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
797,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
797,2025 Winter,Dept 13,Drano 96 units,PDQ,1,2,
797,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
797,2025 Winter,Dept 16,"27IN SNOW ROLLER, 6 units",PDQ,2,2,
797,2025 Winter,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,2,2,
797,2025 Winter,Dept 24,120PC BOYS LICENSE 4PK BOXER BRIEF,Half Stack,1,2,
797,2025 Winter,Dept 24,120PC BOYS WN NOVELTY 4PK BOXER BRIEF,Half Stack,1,2,
797,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
797,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
797,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
797,2025 Winter,Dept 40,Quest Bars 72 pieces,4-way,1,2,
797,2025 Winter,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,2,
797,2025 Winter,Dept 71,"MS 6FT BM TABLE White, 8 units",Full Stack,1,2,
797,2025 Winter,Dept 79,Single Fruit 36 units,SDK,1,2,
797,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,2,2,
799,2025 Winter,Dept 02,Cetaphil Moisturizing Cream and Lotion,SDK,1,2,
799,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
799,2025 Winter,Dept 02,Olay 24PC Lotion,SDK,1,2,
799,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
799,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
799,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,2,2,
799,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,2,2,
799,2025 Winter,Dept 40,INSTASOOTHE COUGH DROP 54PC,SDK,1,2,
799,2025 Winter,Dept 40,Quest Bars 72 pieces,4-way,1,2,
799,2025 Winter,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,2,
799,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
799,2025 Winter,Dept 79,Single Fruit 36 units,SDK,2,2,
799,2025 Winter,Dept 82,BIC 2pk Ult Ltr,Full Endcap,1,2,
799,2025 Winter,Dept 92,"FL Sweethearts Half Pallet, 126ct",Half Stack,2,2,
799,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,2,2,
799,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
800,2025 Winter,Dept 24,120PC BOYS WN NOVELTY 4PK BOXER BRIEF,Half Stack,1,2,
800,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
800,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
800,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
800,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
800,2025 Winter,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,2,
801,2025 Winter,Dept 02,Cetaphil Moisturizing Cream and Lotion,SDK,1,2,
801,2025 Winter,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,2,2,
801,2025 Winter,Dept 16,"ESP 26IN USA DISC, 12 units",PDQ,1,2,
801,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
801,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
801,2025 Winter,Dept 71,"MS 6FT BM TABLE White, 8 units",Full Stack,1,2,
801,2025 Winter,Dept 71,"MS LW FLD CHR Black, 36 units",Full Endcap,1,2,
801,2025 Winter,Dept 79,Single Fruit 36 units,SDK,1,2,
802,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
802,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
802,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
802,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,2,2,
802,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
802,2025 Winter,Dept 40,INSTASOOTHE COUGH DROP 54PC,SDK,1,2,
803,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,2,2,
803,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
803,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
804,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
804,2025 Winter,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,1,2,
804,2025 Winter,Dept 24,120PC BOYS LICENSE 4PK BOXER BRIEF,Half Stack,1,2,
804,2025 Winter,Dept 24,120PC BOYS WN NOVELTY 4PK BOXER BRIEF,Half Stack,2,2,
804,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
804,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
804,2025 Winter,Dept 71,"MS 6FT BM TABLE White, 8 units",Full Stack,1,2,
804,2025 Winter,Dept 71,"MS LW FLD CHR Black, 36 units",Full Endcap,1,2,
805,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
805,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,2,2,
807,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,2,2,
807,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
807,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,2,2,
810,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
810,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
810,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
811,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,2,2,
811,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,2,2,
812,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,2,2,
813,2025 Winter,Dept 02,EOS 40PC BODY MIST,SDK,1,2,
813,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
813,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
813,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
813,2025 Winter,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,1,2,
813,2025 Winter,Dept 24,120PC BOYS LICENSE 4PK BOXER BRIEF,Half Stack,1,2,
813,2025 Winter,Dept 24,120PC BOYS WN NOVELTY 4PK BOXER BRIEF,Half Stack,1,2,
813,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,2,2,
813,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
813,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,2,2,
813,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
813,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
813,2025 Winter,Dept 79,Single Fruit 36 units,SDK,1,2,
813,2025 Winter,Dept 92,Ocean's Halo Half Pallet Dump Bin - 120 units,Half Stack,1,2,
813,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,2,2,
813,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
814,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
814,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
814,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
815,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
815,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
815,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
816,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
817,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
817,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
818,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
818,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
818,2025 Winter,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,2,
818,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,2,2,
819,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,2,2,
819,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
819,2025 Winter,Dept 40,INSTASOOTHE COUGH DROP 54PC,SDK,1,2,
820,2025 Winter,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,2,2,
820,2025 Winter,Dept 16,"27IN SNOW ROLLER, 6 units",PDQ,2,2,
820,2025 Winter,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,2,
821,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
822,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,2,2,
822,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
823,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
823,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,2,2,
823,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,2,2,
823,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
824,2025 Winter,Dept 02,EOS 40PC BODY MIST,SDK,1,2,
824,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
824,2025 Winter,Dept 02,Olay 24PC Lotion,SDK,1,2,
824,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
824,2025 Winter,Dept 24,120PC BOYS WN NOVELTY 4PK BOXER BRIEF,Half Stack,2,2,
824,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
824,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
824,2025 Winter,Dept 40,Quest Bars 72 pieces,4-way,1,2,
824,2025 Winter,Dept 79,Single Fruit 36 units,SDK,1,2,
825,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
825,2025 Winter,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,1,2,
825,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,2,2,
825,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
825,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
826,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
826,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
826,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
827,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
828,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
828,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
828,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
828,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
828,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,2,2,
828,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
833,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
833,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
833,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
833,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
833,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
834,2025 Winter,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,1,2,
834,2025 Winter,Dept 16,"27IN SNOW ROLLER, 6 units",PDQ,1,2,
834,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
834,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
834,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
834,2025 Winter,Dept 71,"MS 6FT BM TABLE White, 8 units",Full Stack,1,2,
834,2025 Winter,Dept 71,"MS LW FLD CHR Black, 36 units",Full Endcap,1,2,
835,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
835,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
835,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
835,2025 Winter,Dept 71,"MS 6FT BM TABLE White, 8 units",Full Stack,1,2,
835,2025 Winter,Dept 71,"MS LW FLD CHR Black, 36 units",Full Endcap,1,2,
837,2025 Winter,Dept 67,Stick Balloons PDQ Assorted 24ct,PDQ,1,2,
838,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
843,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
844,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
845,2025 Winter,Dept 02,EOS 40PC BODY MIST,SDK,1,2,
845,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
845,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
845,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
845,2025 Winter,Dept 67,Stick Balloon Assorted 2 24CT,PDQ,1,2,
846,2025 Winter,Dept 02,EOS 40PC BODY MIST,SDK,1,2,
846,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
846,2025 Winter,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,2,
847,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
848,2025 Winter,Dept 02,EOS 40PC BODY MIST,SDK,1,2,
850,2025 Winter,Dept 24,120PC BOYS LICENSE 4PK BOXER BRIEF,Half Stack,2,2,
850,2025 Winter,Dept 24,120PC BOYS WN NOVELTY 4PK BOXER BRIEF,Half Stack,2,2,
850,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
850,2025 Winter,Dept 67,Stick Balloons PDQ Assorted 24ct,PDQ,5,2,
850,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,2,2,
850,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,2,2,
850,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
851,2025 Winter,Dept 02,eos Body Lotion 24pc,SDK,1,2,
851,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
851,2025 Winter,Dept 13,Drano 96 units,PDQ,1,2,
851,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
851,2025 Winter,Dept 13,Windex 32oz 120 units,PDQ,1,2,
851,2025 Winter,Dept 16,"ESP 48IN USA SLED, 72 units",Full Stack,1,2,
851,2025 Winter,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,2,2,
851,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
851,2025 Winter,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,2,
851,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
851,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
851,2025 Winter,Dept 40,Quest Bars 72 pieces,4-way,1,2,
851,2025 Winter,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,2,
851,2025 Winter,Dept 46,Neutrogena Wipes 25 ct - 100pc,Full Endcap,1,2,
851,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
851,2025 Winter,Dept 79,Single Fruit 36 units,SDK,1,2,
851,2025 Winter,Dept 92,Ocean's Halo Half Pallet Dump Bin - 120 units,Half Stack,1,2,
851,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,1,2,
851,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
852,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
852,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
855,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
855,2025 Winter,Dept 40,Quest Bars 72 pieces,4-way,1,2,
856,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
856,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
856,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
856,2025 Winter,Dept 71,"MS 6” Medium Firm Memory Foam Mattress, Twin, 4 units",Full Endcap,1,2,
856,2025 Winter,Dept 71,"MS LW FLD CHR Black, 36 units",Full Endcap,1,2,
856,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
857,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
857,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
858,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
859,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
859,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
859,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,2,2,
859,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,1,2,
859,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
860,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
860,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,2,2,
862,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
862,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
862,2025 Winter,Dept 82,BIC 2pk Ult Ltr,Full Endcap,1,2,
863,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
863,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
864,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
864,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,3,2,
865,2025 Winter,Dept 79,Assortment: Parent's Choice 4PK Electrolyte Drink,4-way,1,2,
866,2025 Winter,Dept 40,EQ CCF BASE 12OZ,Full Endcap,1,2,
867,2025 Winter,Dept 40,EQ Small Bag Cough Drops,PDQ,1,2,
868,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
868,2025 Winter,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,2,
870,2025 Winter,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,2,
870,2025 Winter,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,2,
870,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
870,2025 Winter,Dept 95,Carrot Cake Donettes Bag 9.5oz,Half Endcap,2,2,
870,2025 Winter,Dept 95,Strawberry Twinkies 8-count 10.86oz,Half Endcap,1,2,
871,2025 Winter,Dept 40,Eq Omep 42Ct 180pcs,Full Endcap,1,2,
873,2025 Winter,Dept 02,Olay 24PC Lotion,SDK,1,2,
873,2025 Winter,Dept 13,Ajax Dish 90oz Shipper 144 units,Full Stack,1,2,
873,2025 Winter,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,2,2,
873,2025 Winter,Dept 16,"27IN SNOW ROLLER, 6 units",PDQ,2,2,
873,2025 Winter,Dept 16,"ESP 26IN USA DISC, 12 units",PDQ,2,2,
