Club #,Workgroup,Role,FY23 FT HC Pln,FY23 PT HC Pln,FY23 Total HC Pln,YoY FT HC Change,YoY PT HC Change,YoY Total HC Change
6251,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6251,Merchandising Team,Merchandising,11,11,22,0,0,0
6251,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6251,Personal Shopper,Personal Shopper,6,4,10,-1,2,1
6251,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6251,Specialty,Asset Protection,1,0,1,0,0,0
6251,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6251,Specialty,Maintenance,3,2,5,0,0,0
6251,Specialty,Optical,1,1,2,0,0,0
6251,Specialty,Pharmacy Tech,2,1,3,0,0,0
6251,Specialty,TBC Lead,1,0,1,0,0,0
6251,Specialty,TBC Tire Tech,4,3,7,0,0,0
6307,Fresh,Baker/Packager,2,3,5,0,0,0
6307,Fresh,Bakery Lead,1,0,1,0,0,0
6307,Fresh,Café,2,4,6,0,0,0
6307,Fresh,Cake Decorator,2,2,4,0,0,0
6307,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6307,Fresh,HMS/Rotisserie,2,2,4,0,0,0
6307,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
6307,Fresh,Meat Lead,1,0,1,0,0,0
6307,Fresh,Prepared Food Lead,1,0,1,0,0,0
6307,Fresh,Produce,2,3,5,0,1,1
6307,Fresh,Produce Lead,1,0,1,0,0,0
6307,Fresh,Senior Meat Cutter,2,1,3,0,0,0
6307,Member Team,Member Assist,3,3,6,0,0,0
6307,Member Team,Member Frontline,5,16,21,0,1,1
6307,Member Team,Member Specialist,5,3,8,0,0,0
6307,Member Team,Member Support,0,0,0,0,0,0
6307,Member Team,Member Team Lead,5,0,5,0,0,0
6307,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6307,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6307,Merchandising Team,Merchandising,9,8,17,0,0,0
6307,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6307,Personal Shopper,Personal Shopper,3,2,5,0,1,1
6307,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6307,Specialty,Maintenance,2,2,4,0,0,0
6307,Specialty,Optical,1,1,2,0,0,0
6307,Specialty,Pharmacy Tech,1,2,3,0,0,0
6307,Specialty,TBC Lead,1,0,1,0,0,0
6307,Specialty,TBC Tire Tech,3,3,6,0,0,0
6308,Fresh,Baker/Packager,3,3,6,1,0,1
6308,Fresh,Bakery Lead,1,0,1,0,0,0
6308,Fresh,Café,2,4,6,0,0,0
6308,Fresh,Cake Decorator,2,2,4,0,0,0
6308,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6308,Fresh,HMS/Rotisserie,4,2,6,0,0,0
6308,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6308,Fresh,Meat Lead,1,0,1,0,0,0
6308,Fresh,Prepared Food Lead,1,0,1,0,0,0
6308,Fresh,Produce,2,3,5,0,1,1
6308,Fresh,Produce Lead,1,0,1,0,0,0
6308,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6308,Member Team,Member Assist,3,4,7,0,1,1
6308,Member Team,Member Frontline,5,17,22,0,0,0
6308,Member Team,Member Specialist,6,3,9,0,0,0
6308,Member Team,Member Support,0,0,0,0,0,0
6308,Member Team,Member Team Lead,5,0,5,0,0,0
6308,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6308,Merchandising Team,Forklift Driver,5,0,5,1,0,1
6308,Merchandising Team,Merchandising,10,9,19,0,0,0
6308,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6308,Personal Shopper,Personal Shopper,4,3,7,-1,2,1
6308,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6308,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6308,Specialty,Maintenance,3,0,3,0,0,0
6308,Specialty,Optical,1,1,2,0,0,0
6308,Specialty,Pharmacy Tech,1,2,3,0,0,0
6308,Specialty,TBC Lead,1,0,1,0,0,0
6308,Specialty,TBC Tire Tech,3,3,6,0,0,0
6326,Fresh,Baker/Packager,4,2,6,1,1,2
6326,Fresh,Bakery Lead,1,0,1,0,0,0
6326,Fresh,Café,3,5,8,1,-1,0
6326,Fresh,Cake Decorator,2,2,4,0,0,0
6326,Fresh,Freezer/Cooler/Deli,3,2,5,0,1,1
6326,Fresh,HMS/Rotisserie,3,4,7,0,0,0
6326,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6326,Fresh,Meat Lead,1,0,1,0,0,0
6326,Fresh,Prepared Food Lead,1,0,1,0,0,0
6326,Fresh,Produce,2,3,5,0,0,0
6326,Fresh,Produce Lead,1,0,1,0,0,0
6326,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6326,Member Team,Member Assist,3,4,7,0,0,0
6326,Member Team,Member Frontline,6,15,21,0,0,0
6326,Member Team,Member Specialist,6,4,10,0,2,2
6326,Member Team,Member Support,0,0,0,0,0,0
6326,Member Team,Member Team Lead,5,0,5,0,0,0
6326,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6326,Merchandising Team,Forklift Driver,5,0,5,1,0,1
6326,Merchandising Team,Merchandising,10,10,20,-1,1,0
6326,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6326,Personal Shopper,Personal Shopper,6,4,10,-1,2,1
6326,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6326,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6326,Specialty,Maintenance,3,1,4,0,0,0
6326,Specialty,Optical,1,1,2,0,0,0
6326,Specialty,Pharmacy Tech,1,2,3,0,0,0
6326,Specialty,TBC Lead,1,0,1,0,0,0
6326,Specialty,TBC Tire Tech,4,1,5,0,0,0
6373,Fresh,Baker/Packager,2,2,4,0,1,1
6373,Fresh,Bakery Lead,1,0,1,0,0,0
6373,Fresh,Café,2,4,6,0,1,1
6373,Fresh,Cake Decorator,3,0,3,0,0,0
6373,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6373,Fresh,HMS/Rotisserie,2,3,5,0,0,0
6373,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6373,Fresh,Meat Lead,1,0,1,0,0,0
6373,Fresh,Prepared Food Lead,1,0,1,0,0,0
6373,Fresh,Produce,2,2,4,0,0,0
6373,Fresh,Produce Lead,1,0,1,0,0,0
6373,Fresh,Senior Meat Cutter,4,1,5,0,0,0
6373,Member Team,Member Assist,3,3,6,0,0,0
6373,Member Team,Member Frontline,6,17,23,0,0,0
6373,Member Team,Member Specialist,6,2,8,0,0,0
6373,Member Team,Member Support,0,0,0,0,0,0
6373,Member Team,Member Team Lead,5,0,5,0,0,0
6373,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6373,Merchandising Team,Forklift Driver,5,0,5,1,0,1
6373,Merchandising Team,Merchandising,10,9,19,-1,0,-1
6373,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6373,Personal Shopper,Personal Shopper,4,1,5,0,0,0
6373,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6373,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6373,Specialty,Maintenance,2,2,4,0,0,0
6373,Specialty,Optical,1,1,2,0,0,0
6373,Specialty,Pharmacy Tech,2,0,2,0,0,0
6373,Specialty,TBC Lead,1,0,1,0,0,0
6373,Specialty,TBC Tire Tech,4,3,7,0,0,0
6375,Fresh,Baker/Packager,2,1,3,0,0,0
6375,Fresh,Bakery Lead,1,0,1,0,0,0
6375,Fresh,Café,2,4,6,0,1,1
6375,Fresh,Cake Decorator,2,1,3,0,0,0
6375,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6375,Fresh,HMS/Rotisserie,2,2,4,0,0,0
6375,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
6375,Fresh,Meat Lead,1,0,1,0,0,0
6375,Fresh,Prepared Food Lead,1,0,1,0,0,0
6375,Fresh,Produce,2,2,4,0,0,0
6375,Fresh,Produce Lead,1,0,1,0,0,0
6375,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6375,Member Team,Member Assist,2,4,6,0,1,1
6375,Member Team,Member Frontline,5,15,20,0,0,0
6375,Member Team,Member Specialist,5,2,7,0,0,0
6375,Member Team,Member Support,0,0,0,0,0,0
6375,Member Team,Member Team Lead,4,0,4,0,0,0
6375,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6375,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6375,Merchandising Team,Merchandising,9,8,17,0,0,0
6375,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6375,Personal Shopper,Personal Shopper,12,6,18,8,6,14
6375,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6375,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6375,Specialty,Maintenance,2,2,4,0,0,0
6375,Specialty,Pharmacy Tech,3,2,5,0,0,0
6375,Specialty,TBC Lead,1,0,1,0,0,0
6375,Specialty,TBC Tire Tech,3,3,6,0,0,0
6407,Fresh,Baker/Packager,3,2,5,1,1,2
6407,Fresh,Bakery Lead,1,0,1,0,0,0
6407,Fresh,Café,2,4,6,0,1,1
6407,Fresh,Cake Decorator,2,1,3,0,0,0
6407,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6407,Fresh,HMS/Rotisserie,2,2,4,0,0,0
6407,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
6407,Fresh,Meat Lead,1,0,1,0,0,0
6407,Fresh,Prepared Food Lead,1,0,1,0,0,0
6407,Fresh,Produce,2,2,4,0,0,0
6407,Fresh,Produce Lead,1,0,1,0,0,0
6407,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6407,Member Team,Member Assist,2,5,7,0,1,1
6407,Member Team,Member Frontline,5,16,21,0,0,0
6407,Member Team,Member Specialist,6,2,8,0,0,0
6407,Member Team,Member Support,0,0,0,0,0,0
6407,Member Team,Member Team Lead,4,0,4,0,0,0
6407,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6407,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6407,Merchandising Team,Merchandising,10,8,18,0,0,0
6407,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6407,Personal Shopper,Personal Shopper,4,2,6,0,2,2
6407,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6407,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6407,Specialty,Maintenance,2,2,4,0,0,0
6407,Specialty,TBC Lead,1,0,1,0,0,0
6407,Specialty,TBC Tire Tech,4,1,5,0,0,0
6457,Fresh,Baker/Packager,3,2,5,0,1,1
6457,Fresh,Bakery Lead,1,0,1,0,0,0
6457,Fresh,Café,3,2,5,0,-1,-1
6457,Fresh,Cake Decorator,3,1,4,0,0,0
6457,Fresh,Freezer/Cooler/Deli,4,2,6,1,0,1
6457,Fresh,HMS/Rotisserie,3,3,6,0,0,0
6457,Fresh,Meat Cutter/Wrapper,4,1,5,0,0,0
6457,Fresh,Meat Lead,1,0,1,0,0,0
6457,Fresh,Prepared Food Lead,1,0,1,0,0,0
6457,Fresh,Produce,2,4,6,0,1,1
6457,Fresh,Produce Lead,1,0,1,0,0,0
6457,Fresh,Senior Meat Cutter,5,1,6,0,1,1
6457,Member Team,Member Assist,3,5,8,0,0,0
6457,Member Team,Member Frontline,7,17,24,0,0,0
6457,Member Team,Member Specialist,6,4,10,0,0,0
6457,Member Team,Member Support,0,0,0,0,0,0
6457,Member Team,Member Team Lead,5,0,5,0,0,0
6457,Merchandising Team,Backroom Associate,5,0,5,1,0,1
6457,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6457,Merchandising Team,Merchandising,12,11,23,0,0,0
6457,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6457,Personal Shopper,Personal Shopper,11,5,16,1,3,4
6457,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6457,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6457,Specialty,Maintenance,3,3,6,0,0,0
6457,Specialty,Optical,2,1,3,0,0,0
6457,Specialty,Pharmacy Tech,3,2,5,0,0,0
6457,Specialty,TBC Lead,1,0,1,0,0,0
6457,Specialty,TBC Tire Tech,5,3,8,0,0,0
6556,Fresh,Baker/Packager,0,1,1,0,1,1
6556,Fresh,Bakery Lead,0,0,0,0,0,0
6556,Fresh,Café,2,2,4,0,0,0
6556,Fresh,Cake Decorator,0,0,0,0,0,0
6556,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6556,Fresh,HMS/Rotisserie,2,2,4,0,0,0
6556,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6556,Fresh,Meat Lead,1,0,1,0,0,0
6556,Fresh,Prepared Food Lead,1,0,1,0,0,0
6556,Fresh,Produce,2,2,4,0,0,0
6556,Fresh,Produce Lead,1,0,1,0,0,0
6556,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6556,Member Team,Member Assist,2,4,6,0,0,0
6556,Member Team,Member Frontline,5,16,21,0,0,0
6556,Member Team,Member Specialist,5,2,7,0,0,0
6556,Member Team,Member Support,0,0,0,0,0,0
6556,Member Team,Member Team Lead,4,0,4,0,0,0
6556,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6556,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6556,Merchandising Team,Merchandising,10,8,18,0,0,0
6556,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6556,Personal Shopper,Personal Shopper,3,2,5,-1,2,1
6556,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6556,Specialty,Maintenance,2,2,4,0,0,0
6556,Specialty,Pharmacy Tech,3,1,4,0,0,0
6556,Specialty,TBC Lead,1,0,1,0,0,0
6556,Specialty,TBC Tire Tech,4,2,6,0,0,0
8152,Fresh,Baker/Packager,2,3,5,0,0,0
8152,Fresh,Bakery Lead,1,0,1,0,0,0
8152,Fresh,Café,3,6,9,0,2,2
8152,Fresh,Cake Decorator,3,1,4,0,0,0
8152,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
8152,Fresh,HMS/Rotisserie,3,2,5,0,0,0
8152,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
8152,Fresh,Meat Lead,1,0,1,0,0,0
8152,Fresh,Prepared Food Lead,1,0,1,0,0,0
8152,Fresh,Produce,2,3,5,0,1,1
8152,Fresh,Produce Lead,1,0,1,0,0,0
8152,Fresh,Senior Meat Cutter,4,1,5,0,0,0
8152,Member Team,Member Assist,3,5,8,0,0,0
8152,Member Team,Member Frontline,6,17,23,0,1,1
8152,Member Team,Member Specialist,6,2,8,0,0,0
8152,Member Team,Member Support,0,0,0,0,0,0
8152,Member Team,Member Team Lead,5,0,5,0,0,0
8152,Merchandising Team,Backroom Associate,4,0,4,0,0,0
8152,Merchandising Team,Forklift Driver,5,0,5,0,0,0
8152,Merchandising Team,Merchandising,11,11,22,0,0,0
8152,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8152,Personal Shopper,Personal Shopper,6,2,8,0,0,0
8152,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8152,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8152,Specialty,Maintenance,3,2,5,0,0,0
8152,Specialty,Optical,1,1,2,0,0,0
8152,Specialty,Pharmacy Tech,3,1,4,0,0,0
8152,Specialty,TBC Lead,1,0,1,0,0,0
8152,Specialty,TBC Tire Tech,5,4,9,0,0,0
4739,Fresh,Baker/Packager,4,4,8,1,2,3
4739,Fresh,Bakery Lead,1,0,1,0,0,0
4739,Fresh,Café,3,4,7,0,-1,-1
4739,Fresh,Cake Decorator,3,1,4,0,0,0
4739,Fresh,Freezer/Cooler/Deli,4,3,7,1,1,2
4739,Fresh,HMS/Rotisserie,4,2,6,0,0,0
4739,Fresh,Meat Cutter/Wrapper,2,3,5,0,0,0
4739,Fresh,Meat Lead,1,0,1,0,0,0
4739,Fresh,Prepared Food Lead,1,0,1,0,0,0
4739,Fresh,Produce,3,5,8,0,1,1
4739,Fresh,Produce Lead,1,0,1,0,0,0
4739,Fresh,Senior Meat Cutter,5,1,6,0,0,0
4739,Member Team,Member Assist,3,6,9,0,0,0
4739,Member Team,Member Frontline,7,18,25,0,0,0
4739,Member Team,Member Specialist,9,3,12,0,0,0
4739,Member Team,Member Support,0,0,0,0,0,0
4739,Member Team,Member Team Lead,5,0,5,0,0,0
4739,Merchandising Team,Backroom Associate,5,0,5,0,0,0
4739,Merchandising Team,Forklift Driver,5,0,5,1,0,1
4739,Merchandising Team,Merchandising,11,11,22,1,1,2
4739,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4739,Personal Shopper,Personal Shopper,7,4,11,-1,2,1
4739,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4739,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4739,Specialty,Maintenance,3,1,4,0,0,0
4739,Specialty,Optical,2,1,3,0,0,0
4739,Specialty,Pharmacy Tech,2,2,4,0,0,0
4739,Specialty,TBC Lead,1,0,1,0,0,0
4739,Specialty,TBC Tire Tech,5,1,6,0,0,0
4780,Fresh,Baker/Packager,3,3,6,1,0,1
4780,Fresh,Bakery Lead,1,0,1,0,0,0
4780,Fresh,Café,3,5,8,0,0,0
4780,Fresh,Cake Decorator,3,0,3,0,0,0
4780,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
4780,Fresh,HMS/Rotisserie,3,2,5,0,1,1
4780,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
4780,Fresh,Meat Lead,1,0,1,0,0,0
4780,Fresh,Prepared Food Lead,1,0,1,0,0,0
4780,Fresh,Produce,2,6,8,0,1,1
4780,Fresh,Produce Lead,1,0,1,0,0,0
4780,Fresh,Senior Meat Cutter,4,1,5,0,0,0
4780,Member Team,Member Assist,3,4,7,0,0,0
4780,Member Team,Member Frontline,7,16,23,0,0,0
4780,Member Team,Member Specialist,7,4,11,0,0,0
4780,Member Team,Member Support,0,0,0,0,0,0
4780,Member Team,Member Team Lead,5,0,5,0,0,0
4780,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4780,Merchandising Team,Forklift Driver,4,0,4,1,0,1
4780,Merchandising Team,Merchandising,10,11,21,3,0,3
4780,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4780,Personal Shopper,Personal Shopper,11,7,18,5,6,11
4780,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4780,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4780,Specialty,Maintenance,3,2,5,0,0,0
4780,Specialty,Optical,1,1,2,0,0,0
4780,Specialty,Pharmacy Tech,2,1,3,0,0,0
4780,Specialty,TBC Lead,1,0,1,0,0,0
4780,Specialty,TBC Tire Tech,3,3,6,0,0,0
4789,Fresh,Baker/Packager,2,2,4,0,1,1
4789,Fresh,Bakery Lead,1,0,1,0,0,0
4789,Fresh,Café,3,6,9,0,1,1
4789,Fresh,Cake Decorator,3,1,4,0,0,0
4789,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
4789,Fresh,HMS/Rotisserie,3,3,6,0,0,0
4789,Fresh,Meat Cutter/Wrapper,4,1,5,0,0,0
4789,Fresh,Meat Lead,1,0,1,0,0,0
4789,Fresh,Prepared Food Lead,1,0,1,0,0,0
4789,Fresh,Produce,3,3,6,0,0,0
4789,Fresh,Produce Lead,1,0,1,0,0,0
4789,Fresh,Senior Meat Cutter,4,1,5,0,0,0
4789,Member Team,Member Assist,3,5,8,0,0,0
4789,Member Team,Member Frontline,5,16,21,0,0,0
4789,Member Team,Member Specialist,8,3,11,0,0,0
4789,Member Team,Member Support,0,0,0,0,0,0
4789,Member Team,Member Team Lead,5,0,5,0,0,0
4789,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4789,Merchandising Team,Forklift Driver,4,0,4,0,0,0
4789,Merchandising Team,Merchandising,10,9,19,0,0,0
4789,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4789,Personal Shopper,Personal Shopper,6,3,9,-1,2,1
4789,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4789,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4789,Specialty,Maintenance,3,0,3,0,0,0
4789,Specialty,Optical,2,2,4,0,0,0
4789,Specialty,Pharmacy Tech,2,0,2,0,0,0
4789,Specialty,TBC Lead,1,0,1,0,0,0
4789,Specialty,TBC Tire Tech,4,2,6,0,0,0
4802,Fresh,Baker/Packager,2,2,4,0,1,1
4802,Fresh,Bakery Lead,1,0,1,0,0,0
4802,Fresh,Café,3,6,9,0,1,1
4802,Fresh,Cake Decorator,3,1,4,0,0,0
4802,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
4802,Fresh,HMS/Rotisserie,3,3,6,0,1,1
4802,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
4802,Fresh,Meat Lead,1,0,1,0,0,0
4802,Fresh,Prepared Food Lead,1,0,1,0,0,0
4802,Fresh,Produce,2,4,6,0,1,1
4802,Fresh,Produce Lead,1,0,1,0,0,0
4802,Fresh,Senior Meat Cutter,5,1,6,0,1,1
4802,Member Team,Member Assist,3,3,6,0,0,0
4802,Member Team,Member Frontline,6,14,20,0,0,0
4802,Member Team,Member Specialist,7,5,12,0,0,0
4802,Member Team,Member Support,0,0,0,0,0,0
4802,Member Team,Member Team Lead,5,0,5,0,0,0
4802,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4802,Merchandising Team,Forklift Driver,4,0,4,0,0,0
4802,Merchandising Team,Merchandising,10,10,20,0,1,1
4802,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4802,Personal Shopper,Personal Shopper,4,3,7,-1,2,1
4802,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4802,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4802,Specialty,Maintenance,3,1,4,0,0,0
4802,Specialty,Optical,1,1,2,0,0,0
4802,Specialty,Pharmacy Tech,2,1,3,0,0,0
4802,Specialty,TBC Lead,1,0,1,0,0,0
4802,Specialty,TBC Tire Tech,5,1,6,0,0,0
4804,Fresh,Baker/Packager,4,3,7,1,2,3
4804,Fresh,Bakery Lead,1,0,1,0,0,0
4804,Fresh,Café,4,5,9,1,-1,0
4804,Fresh,Cake Decorator,2,2,4,0,0,0
4804,Fresh,Freezer/Cooler/Deli,4,3,7,1,0,1
4804,Fresh,HMS/Rotisserie,3,4,7,0,0,0
4804,Fresh,Meat Cutter/Wrapper,4,1,5,0,0,0
4804,Fresh,Meat Lead,1,0,1,0,0,0
4804,Fresh,Prepared Food Lead,1,0,1,0,0,0
4804,Fresh,Produce,3,4,7,0,1,1
4804,Fresh,Produce Lead,1,0,1,0,0,0
4804,Fresh,Senior Meat Cutter,4,1,5,0,0,0
4804,Member Team,Member Assist,4,5,9,0,0,0
4804,Member Team,Member Frontline,6,17,23,0,0,0
4804,Member Team,Member Specialist,8,3,11,0,0,0
4804,Member Team,Member Support,0,0,0,0,0,0
4804,Member Team,Member Team Lead,5,0,5,0,0,0
4804,Merchandising Team,Backroom Associate,5,0,5,0,0,0
4804,Merchandising Team,Forklift Driver,5,0,5,1,0,1
4804,Merchandising Team,Merchandising,12,12,24,2,0,2
4804,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4804,Personal Shopper,Personal Shopper,7,3,10,-1,2,1
4804,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4804,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4804,Specialty,Maintenance,3,3,6,0,0,0
4804,Specialty,Optical,2,1,3,0,0,0
4804,Specialty,Pharmacy Tech,2,1,3,0,0,0
4804,Specialty,TBC Lead,1,0,1,0,0,0
4804,Specialty,TBC Tire Tech,4,2,6,0,0,0
6409,Fresh,Baker/Packager,3,3,6,1,0,1
6409,Fresh,Bakery Lead,1,0,1,0,0,0
6409,Fresh,Café,4,5,9,0,1,1
6409,Fresh,Cake Decorator,3,2,5,0,0,0
6409,Fresh,Freezer/Cooler/Deli,3,3,6,0,1,1
6409,Fresh,HMS/Rotisserie,3,3,6,0,0,0
6409,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6409,Fresh,Meat Lead,1,0,1,0,0,0
6409,Fresh,Prepared Food Lead,1,0,1,0,0,0
6409,Fresh,Produce,3,4,7,0,2,2
6409,Fresh,Produce Lead,1,0,1,0,0,0
6409,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6409,Member Team,Member Assist,3,6,9,0,0,0
6409,Member Team,Member Frontline,8,24,32,0,2,2
6409,Member Team,Member Specialist,8,4,12,0,1,1
6409,Member Team,Member Support,0,0,0,0,0,0
6409,Member Team,Member Team Lead,5,0,5,0,0,0
6409,Merchandising Team,Backroom Associate,5,0,5,0,0,0
6409,Merchandising Team,Forklift Driver,6,0,6,1,0,1
6409,Merchandising Team,Merchandising,12,10,22,1,1,2
6409,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6409,Personal Shopper,Personal Shopper,5,2,7,-1,2,1
6409,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6409,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6409,Specialty,Maintenance,3,1,4,0,0,0
6409,Specialty,Optical,1,1,2,0,0,0
6409,Specialty,Pharmacy Tech,2,0,2,0,0,0
6409,Specialty,TBC Lead,1,0,1,0,0,0
6409,Specialty,TBC Tire Tech,4,3,7,0,0,0
6509,Fresh,Baker/Packager,2,1,3,0,0,0
6509,Fresh,Bakery Lead,1,0,1,0,0,0
6509,Fresh,Café,2,5,7,0,2,2
6509,Fresh,Cake Decorator,1,2,3,-1,1,0
6509,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6509,Fresh,HMS/Rotisserie,2,2,4,0,0,0
6509,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
6509,Fresh,Meat Lead,1,0,1,0,0,0
6509,Fresh,Prepared Food Lead,1,0,1,0,0,0
6509,Fresh,Produce,2,2,4,0,0,0
6509,Fresh,Produce Lead,1,0,1,0,0,0
6509,Fresh,Senior Meat Cutter,2,1,3,0,0,0
6509,Member Team,Member Assist,2,4,6,0,1,1
6509,Member Team,Member Frontline,5,14,19,0,0,0
6509,Member Team,Member Specialist,5,3,8,0,0,0
6509,Member Team,Member Support,0,0,0,0,0,0
6509,Member Team,Member Team Lead,4,0,4,0,0,0
6509,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6509,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6509,Merchandising Team,Merchandising,8,7,15,0,0,0
6509,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6509,Personal Shopper,Personal Shopper,3,2,5,0,2,2
6509,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6509,Specialty,Maintenance,2,2,4,0,0,0
6509,Specialty,TBC Lead,1,0,1,0,0,0
6509,Specialty,TBC Tire Tech,3,3,6,0,0,0
6643,Fresh,Baker/Packager,2,3,5,0,0,0
6643,Fresh,Bakery Lead,1,0,1,0,0,0
6643,Fresh,Café,3,4,7,1,-1,0
6643,Fresh,Cake Decorator,3,0,3,0,0,0
6643,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6643,Fresh,HMS/Rotisserie,2,3,5,0,0,0
6643,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
6643,Fresh,Meat Lead,1,0,1,0,0,0
6643,Fresh,Prepared Food Lead,1,0,1,0,0,0
6643,Fresh,Produce,3,3,6,0,1,1
6643,Fresh,Produce Lead,1,0,1,0,0,0
6643,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6643,Member Team,Member Assist,2,5,7,0,0,0
6643,Member Team,Member Frontline,5,15,20,0,1,1
6643,Member Team,Member Specialist,8,3,11,0,0,0
6643,Member Team,Member Support,0,0,0,0,0,0
