CLUB #,ITEM #,SDC,DC name,Item Description,DISTRO,Region,Market
8106,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,24
8107,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,24
8111,668313,4044,Indy,5IN WHITE LAYERS 48CT,2,Central,22
8112,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,23
8114,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,Mississippi Valley,17
8115,668313,4880,Monroe,5IN WHITE LAYERS 48CT,2,Southeast,29
8116,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,29
8117,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,Central,10
8119,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,Mississippi Valley,24
8123,668313,6294,Olney,5IN WHITE LAYERS 48CT,1,Central,22
8125,668313,6294,Olney,5IN WHITE LAYERS 48CT,2,Central,19
8126,668313,6295,Terrell,5IN WHITE LAYERS 48CT,2,South Central,12
8128,668313,4897,Sterling,5IN WHITE LAYERS 48CT,1,Central,21
8129,668313,4891,Henderson,5IN WHITE LAYERS 48CT,1,Southeast,35
8130,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,32
8132,668313,4885,Washington Court House,5IN WHITE LAYERS 48CT,1,Central,22
8133,668313,4885,Washington Court House,5IN WHITE LAYERS 48CT,1,Central,22
8134,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,1,Central,16
8135,668313,4044,Indy,5IN WHITE LAYERS 48CT,1,Central,21
8136,668313,4885,Washington Court House,5IN WHITE LAYERS 48CT,1,Central,22
8139,668313,4044,Indy,5IN WHITE LAYERS 48CT,1,North Central,26
8141,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,32
8142,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Southeast,30
8144,668313,4886,Pottsville,5IN WHITE LAYERS 48CT,2,Northeast,39
8145,668313,4886,Pottsville,5IN WHITE LAYERS 48CT,2,Northeast,39
8146,668313,7328,Mankato,5IN WHITE LAYERS 48CT,1,North Central,8
8147,668313,4877,Cheyenne,5IN WHITE LAYERS 48CT,1,North Central,7
8149,668313,4897,Sterling,5IN WHITE LAYERS 48CT,1,North Central,18
8150,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,32
8151,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,Southeast,29
8152,668313,4885,Washington Court House,5IN WHITE LAYERS 48CT,1,Mississippi Valley,27
8153,668313,6295,Terrell,5IN WHITE LAYERS 48CT,3,South Central,6
8155,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,31
8156,668313,6295,Terrell,5IN WHITE LAYERS 48CT,2,South Central,12
8157,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,32
8158,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,28
8160,668313,4886,Pottsville,5IN WHITE LAYERS 48CT,2,Northeast,39
8161,668313,4886,Pottsville,5IN WHITE LAYERS 48CT,1,Northeast,38
8162,668313,4897,Sterling,5IN WHITE LAYERS 48CT,1,North Central,8
8163,668313,6294,Olney,5IN WHITE LAYERS 48CT,1,Central,9
8164,668313,4897,Sterling,5IN WHITE LAYERS 48CT,1,North Central,18
8165,668313,7328,Mankato,5IN WHITE LAYERS 48CT,1,North Central,7
8166,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,28
8167,668313,4897,Sterling,5IN WHITE LAYERS 48CT,2,North Central,18
8168,668313,4044,Indy,5IN WHITE LAYERS 48CT,1,Central,21
8169,668313,4044,Indy,5IN WHITE LAYERS 48CT,1,Central,21
8172,668313,7328,Mankato,5IN WHITE LAYERS 48CT,1,North Central,7
8173,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,2,Southeast,32
8174,668313,4044,Indy,5IN WHITE LAYERS 48CT,2,Central,21
8175,668313,4886,Pottsville,5IN WHITE LAYERS 48CT,1,Northeast,39
8176,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,1,Central,9
8181,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,Mississippi Valley,17
8182,668313,6294,Olney,5IN WHITE LAYERS 48CT,2,Central,19
8183,668313,7328,Mankato,5IN WHITE LAYERS 48CT,1,North Central,18
8184,668313,4897,Sterling,5IN WHITE LAYERS 48CT,2,North Central,20
8185,668313,7328,Mankato,5IN WHITE LAYERS 48CT,1,North Central,18
8186,668313,6297,Johnstown,5IN WHITE LAYERS 48CT,1,Northeast,40
8188,668313,4885,Washington Court House,5IN WHITE LAYERS 48CT,2,Central,22
8190,668313,6295,Terrell,5IN WHITE LAYERS 48CT,1,South Central,15
8191,668313,4886,Pottsville,5IN WHITE LAYERS 48CT,2,Northeast,40
8192,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Southeast,29
8193,668313,6296,Bedford,5IN WHITE LAYERS 48CT,1,Northeast,38
8194,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,28
8196,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,24
8197,668313,6294,Olney,5IN WHITE LAYERS 48CT,1,Central,21
8201,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,31
8202,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,29
8203,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,28
8205,668313,6294,Olney,5IN WHITE LAYERS 48CT,1,Central,19
8207,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,1,Central,9
8208,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,1,Central,9
8209,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,1,Central,16
8210,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,2,South Central,11
8211,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,28
8213,668313,4880,Monroe,5IN WHITE LAYERS 48CT,2,Mississippi Valley,24
8215,668313,4897,Sterling,5IN WHITE LAYERS 48CT,1,Central,21
8218,668313,4891,Henderson,5IN WHITE LAYERS 48CT,2,Southeast,35
8219,668313,4891,Henderson,5IN WHITE LAYERS 48CT,1,Southeast,30
8220,668313,4891,Henderson,5IN WHITE LAYERS 48CT,2,Northeast,34
8221,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,Mississippi Valley,17
8222,668313,4891,Henderson,5IN WHITE LAYERS 48CT,1,Mississippi Valley,23
8223,668313,4891,Henderson,5IN WHITE LAYERS 48CT,1,Southeast,35
8224,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,Central,10
8226,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,South Central,11
8227,668313,6295,Terrell,5IN WHITE LAYERS 48CT,2,South Central,12
8228,668313,4891,Henderson,5IN WHITE LAYERS 48CT,2,Northeast,34
8236,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,Mississippi Valley,24
8237,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,Mississippi Valley,17
8238,668313,4897,Sterling,5IN WHITE LAYERS 48CT,1,North Central,8
8239,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,Central,10
8241,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,Central,10
8242,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,2,South Central,14
8243,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,1,Central,9
8244,668313,4887,Hammond,5IN WHITE LAYERS 48CT,3,South Central,15
8245,668313,6295,Terrell,5IN WHITE LAYERS 48CT,1,South Central,13
8246,668313,6295,Terrell,5IN WHITE LAYERS 48CT,2,South Central,15
8247,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,24
8248,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,South Central,14
8250,668313,6295,Terrell,5IN WHITE LAYERS 48CT,2,South Central,12
8251,668313,6294,Olney,5IN WHITE LAYERS 48CT,1,Central,19
8252,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,29
8253,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,29
8254,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,2,Central,9
8256,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,23
8257,668313,6294,Olney,5IN WHITE LAYERS 48CT,1,Mississippi Valley,23
8259,668313,6295,Terrell,5IN WHITE LAYERS 48CT,1,South Central,13
8261,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,Mississippi Valley,17
8262,668313,6295,Terrell,5IN WHITE LAYERS 48CT,1,South Central,12
8263,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,1,Central,10
8264,668313,6295,Terrell,5IN WHITE LAYERS 48CT,2,South Central,12
8265,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,South Central,15
8266,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,1,Central,16
8267,668313,6295,Terrell,5IN WHITE LAYERS 48CT,1,South Central,12
8268,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,South Central,11
8269,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,South Central,11
8270,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,2,South Central,6
8271,668313,4887,Hammond,5IN WHITE LAYERS 48CT,2,Mississippi Valley,17
8272,668313,4877,Cheyenne,5IN WHITE LAYERS 48CT,2,Western,5
8273,668313,6295,Terrell,5IN WHITE LAYERS 48CT,2,Mississippi Valley,17
8274,668313,6295,Terrell,5IN WHITE LAYERS 48CT,2,South Central,15
8275,668313,4887,Hammond,5IN WHITE LAYERS 48CT,1,South Central,15
8276,668313,4044,Indy,5IN WHITE LAYERS 48CT,1,Central,22
8277,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,2,South Central,11
8278,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Southeast,30
8279,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,South Central,6
8280,668313,6295,Terrell,5IN WHITE LAYERS 48CT,2,South Central,6
8281,668313,4887,Hammond,5IN WHITE LAYERS 48CT,3,South Central,13
8282,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,2,South Central,11
8283,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Southeast,35
8284,668313,6295,Terrell,5IN WHITE LAYERS 48CT,1,South Central,15
8285,668313,6294,Olney,5IN WHITE LAYERS 48CT,2,Central,19
8286,668313,6295,Terrell,5IN WHITE LAYERS 48CT,1,South Central,11
8287,668313,4880,Monroe,5IN WHITE LAYERS 48CT,1,Mississippi Valley,28
8288,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,South Central,6
8289,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,2,Central,10
8290,668313,4042,Cocoa,5IN WHITE LAYERS 48CT,1,Southeast,36
8291,668313,4044,Indy,5IN WHITE LAYERS 48CT,1,North Central,25
8292,668313,6294,Olney,5IN WHITE LAYERS 48CT,2,Mississippi Valley,23
8293,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,1,Central,9
8294,668313,6294,Olney,5IN WHITE LAYERS 48CT,1,Mississippi Valley,23
8295,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,Central,16
8296,668313,4882,Harrisonville,5IN WHITE LAYERS 48CT,2,Central,16
8297,668313,4897,Sterling,5IN WHITE LAYERS 48CT,1,North Central,20
8298,668313,4897,Sterling,5IN WHITE LAYERS 48CT,1,Central,21
8299,668313,4883,Pauls Valley,5IN WHITE LAYERS 48CT,1,South Central,14
4109,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,17
4702,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,15
4703,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,1,South Central,6
4704,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,1
4707,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,3,Central,9
4709,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,2
4710,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,1,Northeast,34
4711,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,1,Northeast,34
4712,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,15
4713,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,13
4720,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,13
4721,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,2,South Central,13
4722,668281,4886,Pottsville,5IN CHOCOLATE LAYERS 48CT,2,Northeast,39
4724,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,24
4728,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,1,Central,22
4729,668281,6296,Bedford,5IN CHOCOLATE LAYERS 48CT,2,Northeast,38
4731,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,2,Central,10
4735,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,2
4736,668281,7328,Mankato,5IN CHOCOLATE LAYERS 48CT,1,North Central,18
4738,668281,7328,Mankato,5IN CHOCOLATE LAYERS 48CT,1,North Central,18
4739,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,28
4740,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,3,Mississippi Valley,23
4741,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,2,Central,19
4742,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,2,South Central,11
4743,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,1,South Central,14
4745,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,3,Western,5
4749,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,1,Central,16
4750,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,2,Northeast,33
4761,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,1,Central,10
4763,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,2,South Central,15
4764,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,2,South Central,15
4769,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,15
4770,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,1,North Central,7
4771,668281,4886,Pottsville,5IN CHOCOLATE LAYERS 48CT,1,Northeast,38
4772,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,31
4774,668281,6297,Johnstown,5IN CHOCOLATE LAYERS 48CT,2,Northeast,40
4775,668281,4887,Hammond,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,17
4776,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,24
4777,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,2,Western,5
4778,668281,4044,Indy,5IN CHOCOLATE LAYERS 48CT,1,North Central,26
4780,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,28
4781,668281,4044,Indy,5IN CHOCOLATE LAYERS 48CT,2,North Central,25
4782,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,2,Southeast,36
4783,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,1,South Central,14
4785,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,36
4787,668281,7328,Mankato,5IN CHOCOLATE LAYERS 48CT,2,North Central,18
4789,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,28
4790,668281,4887,Hammond,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,17
4791,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,1,Central,9
4794,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,31
4795,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,1,South Central,14
4797,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,2,Southeast,30
4798,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,1,Northeast,34
4801,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,2,Southeast,31
4802,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,28
4804,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,28
4805,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,2,Western,3
4808,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,1,Central,16
4815,668281,4897,Sterling,5IN CHOCOLATE LAYERS 48CT,1,Central,21
4816,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,2,Western,5
4817,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,24
4818,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,31
4819,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,1
4820,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,2,Southeast,29
4822,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,2
4824,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,3,Western,1
4825,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,2,Central,16
4828,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,36
4829,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,4
4830,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,4,Western,4
4831,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,3,Southeast,35
4836,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,24
4837,668281,4887,Hammond,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,17
4839,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,1,Central,10
4840,668281,4897,Sterling,5IN CHOCOLATE LAYERS 48CT,1,North Central,20
4843,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,3,South Central,15
4846,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,2,Northeast,33
4847,668281,6296,Bedford,5IN CHOCOLATE LAYERS 48CT,1,Northeast,33
4850,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,2,South Central,12
4851,668281,4044,Indy,5IN CHOCOLATE LAYERS 48CT,2,Central,22
4852,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,2,Southeast,31
4853,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,2,Western,5
4855,668281,4886,Pottsville,5IN CHOCOLATE LAYERS 48CT,1,Northeast,38
4857,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,32
4859,668281,6296,Bedford,5IN CHOCOLATE LAYERS 48CT,2,Northeast,37
4860,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,1,Northeast,34
4861,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,2,Southeast,31
4866,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,36
4870,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,2,Central,9
4872,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,1,Southeast,35
4873,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,1,North Central,8
4874,668281,4887,Hammond,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,17
4875,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,2,Central,19
4876,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,2,Central,22
4878,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,3,Central,19
4879,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,2,Southeast,29
4901,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,1,Southeast,30
4905,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,1,South Central,11
4906,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,2,South Central,14
4911,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,2,South Central,11
4914,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,12
4915,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,4
4917,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,2,Southeast,30
4920,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,1,Central,9
4926,668281,4044,Indy,5IN CHOCOLATE LAYERS 48CT,2,Central,21
4933,668281,7328,Mankato,5IN CHOCOLATE LAYERS 48CT,2,North Central,7
4936,668281,6296,Bedford,5IN CHOCOLATE LAYERS 48CT,1,Northeast,33
4938,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,2,South Central,6
4939,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,12
4942,668281,4897,Sterling,5IN CHOCOLATE LAYERS 48CT,1,North Central,20
4944,668281,4044,Indy,5IN CHOCOLATE LAYERS 48CT,1,North Central,25
4946,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,1,Southeast,35
4947,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,27
4948,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,1,South Central,11
4950,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,1,Southeast,30
4952,668281,6296,Bedford,5IN CHOCOLATE LAYERS 48CT,2,Northeast,37
4958,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,12
4961,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,1,South Central,6
4962,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,2,North Central,26
4963,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,27
4969,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,2,Central,16
4972,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,32
4973,668281,4897,Sterling,5IN CHOCOLATE LAYERS 48CT,1,North Central,8
4974,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,2,Western,4
4982,668281,4044,Indy,5IN CHOCOLATE LAYERS 48CT,1,North Central,25
4983,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,4
4985,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,1,Central,16
4987,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,1,North Central,7
4989,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,24
4990,668281,4887,Hammond,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,24
4991,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,32
4992,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,2,Central,22
4994,668281,4886,Pottsville,5IN CHOCOLATE LAYERS 48CT,1,Northeast,39
4996,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,2,Northeast,34
4998,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,2,Southeast,31
4999,668281,4897,Sterling,5IN CHOCOLATE LAYERS 48CT,1,Central,19
6181,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,2,North Central,8
6188,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,13
6189,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,36
6201,668281,6297,Johnstown,5IN CHOCOLATE LAYERS 48CT,1,Northeast,37
6202,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,15
6203,668281,4880,Monroe,5IN CHOCOLATE LAYERS 48CT,1,Southeast,35
6204,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,29
6205,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,3,Western,4
6212,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,2,Southeast,36
6216,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,2,Southeast,35
6217,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,2,Southeast,32
6218,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,2,Southeast,36
6219,668281,4877,Cheyenne,5IN CHOCOLATE LAYERS 48CT,4,Western,5
6220,668281,4887,Hammond,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,17
6225,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,36
6228,668281,4897,Sterling,5IN CHOCOLATE LAYERS 48CT,1,North Central,20
6235,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,2
6236,668281,4891,Henderson,5IN CHOCOLATE LAYERS 48CT,2,Southeast,30
6238,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,1,Central,10
6239,668281,4886,Pottsville,5IN CHOCOLATE LAYERS 48CT,2,Northeast,38
6240,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,2
6242,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,27
6244,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,1,South Central,11
6245,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,1,South Central,11
6246,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,2,South Central,6
6247,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,1,Central,9
6249,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,23
6251,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,27
6252,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,1,Central,19
6254,668281,7328,Mankato,5IN CHOCOLATE LAYERS 48CT,2,North Central,18
6255,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,2,South Central,14
6256,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,2,Mississippi Valley,23
6259,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,2,South Central,13
6260,668281,6294,Olney,5IN CHOCOLATE LAYERS 48CT,1,Mississippi Valley,23
6261,668281,4888,Colton,5IN CHOCOLATE LAYERS 48CT,1,Western,4
6262,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,2,South Central,12
6265,668281,4883,Pauls Valley,5IN CHOCOLATE LAYERS 48CT,2,South Central,14
6267,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,2,Central,10
6269,668281,6295,Terrell,5IN CHOCOLATE LAYERS 48CT,2,South Central,12
6270,668281,4042,Cocoa,5IN CHOCOLATE LAYERS 48CT,1,Southeast,36
6275,668281,4882,Harrisonville,5IN CHOCOLATE LAYERS 48CT,2,Central,9
6302,668281,4885,Washington Court House,5IN CHOCOLATE LAYERS 48CT,2,Northeast,33
