Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
5022,,Scheduled Delivery Express,7,Executive Review,Degrading,Store Focus,202251,88.30%,62.20%,12.1,80.00%,90.10%,91.50%,91.10%
5022,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,74.60%,75.30%,14.5,66.00%,77.00%,78.40%,76.50%
489,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,90.00%,80.40%,14.7,92.40%,77.50%,96.40%,94.80%
541,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,87.80%,83.30%,12,91.50%,84.90%,90.40%,83.50%
989,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,88.50%,79.80%,13.4,91.20%,89.40%,91.70%,79.50%
1342,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,91.10%,90.60%,12.8,94.00%,88.40%,93.20%,88.00%
1353,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,83.50%,84.10%,16.4,92.00%,71.50%,87.10%,82.10%
4129,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,77.20%,62.90%,17.6,86.10%,67.80%,83.10%,69.20%
2913,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,83.60%,72.40%,18,74.90%,82.90%,96.70%,87.20%
428,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202251,90.40%,81.40%,11.7,91.00%,84.70%,93.20%,95.90%
532,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,84.40%,75.70%,17.4,77.70%,77.30%,92.80%,95.20%
935,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202251,85.30%,70.20%,15.5,89.20%,71.80%,90.60%,90.50%
1102,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,70.30%,64.10%,21.1,66.00%,65.60%,68.80%,78.40%
1206,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,88.70%,89.00%,10.4,89.10%,91.80%,89.90%,83.00%
1266,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202251,89.40%,86.90%,11.3,95.50%,91.20%,85.20%,83.50%
4683,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,83.20%,76.00%,12.6,83.60%,77.00%,88.20%,85.20%
2132,,Scheduled Delivery Standard,38,Executive Review,Recovering,Store Focus,202251,89.60%,92.00%,12,91.10%,89.60%,88.50%,89.20%
3288,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,91.00%,80.40%,11.8,91.40%,83.00%,95.70%,94.30%
5056,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,76.40%,64.90%,19.2,90.30%,61.90%,77.30%,90.20%
310,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202251,91.40%,99.30%,11.6,96.40%,92.10%,86.80%,89.80%
75,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,92.00%,82.70%,13.8,98.10%,90.60%,84.80%,96.60%
170,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202251,87.20%,90.20%,11.3,84.50%,84.30%,90.50%,91.50%
405,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202251,91.60%,91.70%,11.8,98.50%,91.80%,91.40%,89.20%
539,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202251,92.90%,77.40%,11.4,94.40%,89.20%,92.80%,96.00%
4295,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,88.70%,86.60%,13.1,93.20%,82.90%,91.50%,87.10%
365,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202251,94.10%,79.70%,15.7,95.50%,90.00%,100.00%,89.70%
365,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202251,87.30%,95.20%,11.2,86.30%,90.30%,88.80%,82.80%
708,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,93.20%,92.70%,12.8,94.40%,87.40%,95.90%,95.50%
875,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202251,86.70%,89.60%,13.1,88.00%,89.50%,87.60%,80.00%
903,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,81.90%,72.90%,14.1,79.90%,82.30%,93.90%,70.10%
1710,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202251,92.70%,94.40%,13.2,93.60%,92.30%,95.00%,89.50%
2720,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202251,90.70%,92.60%,11.4,91.70%,87.20%,93.50%,90.70%
2755,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,92.80%,95.30%,11.2,97.10%,91.60%,94.10%,87.20%
6469,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202251,91.10%,94.80%,12.1,92.50%,93.30%,95.90%,81.80%
501,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,88.20%,92.50%,12.4,91.50%,91.20%,81.90%,87.60%
816,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,93.80%,93.20%,10.2,94.40%,93.40%,97.70%,89.30%
1025,,Scheduled Delivery Standard,32,Executive Review,Recovering,Store Focus,202251,89.00%,93.10%,13.8,90.10%,86.20%,89.60%,90.40%
2715,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,74.30%,54.00%,18.7,75.30%,67.70%,65.70%,90.30%
3727,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,89.70%,76.90%,9,92.80%,84.30%,94.40%,86.80%
4048,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202251,91.80%,84.00%,12.7,98.10%,84.30%,89.50%,96.60%
5327,,Scheduled Delivery Standard,36,Executive Review,Recovering,Store Focus,202251,90.40%,84.80%,12.2,92.20%,80.30%,95.20%,96.30%
7262,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202251,90.20%,79.80%,9.2,89.80%,84.40%,93.60%,94.40%
5102,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,90.70%,83.60%,9.8,94.30%,85.30%,88.00%,97.20%
504,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,78.80%,77.10%,16.3,86.40%,76.50%,79.30%,70.80%
3572,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,91.30%,86.20%,12.5,93.20%,85.00%,92.80%,94.80%
772,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,89.30%,89.20%,11.8,92.70%,84.90%,91.10%,88.30%
1040,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,91.70%,89.70%,23,94.40%,89.70%,94.10%,87.70%
2257,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,94.40%,68.50%,20.4,97.60%,97.60%,98.60%,82.40%
2257,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,90.90%,91.40%,16.3,95.60%,96.00%,93.70%,68.90%
1313,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,202251,93.00%,93.60%,11.6,95.10%,95.90%,89.20%,91.20%
1098,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202251,95.20%,86.40%,7,92.30%,83.30%,100.00%,100.00%
3888,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202251,86.50%,77.00%,16,86.90%,91.00%,84.30%,82.00%
140,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,89.80%,95.20%,19.9,95.00%,81.50%,94.20%,88.60%
163,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202251,89.80%,99.10%,11,90.60%,92.20%,88.50%,86.80%
549,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,86.60%,78.50%,13.4,76.70%,92.20%,91.80%,100.00%
1051,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,85.20%,81.80%,8.3,98.60%,84.10%,73.40%,83.00%
513,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202251,92.50%,71.10%,13.7,92.40%,98.20%,94.90%,81.90%
537,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,87.80%,72.50%,16.6,91.30%,90.10%,82.40%,85.90%
608,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,79.80%,73.00%,17.2,80.80%,83.60%,68.20%,87.20%
2891,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202251,83.20%,81.00%,16.7,87.00%,85.90%,73.30%,87.30%
3645,,Scheduled Delivery Standard,45,Executive Review,Recovering,Store Focus,202251,78.30%,76.60%,18.6,91.60%,85.40%,52.60%,84.50%
1411,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202251,89.20%,76.40%,11.8,82.40%,89.30%,90.10%,93.20%
3884,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202251,91.90%,82.20%,13.9,89.40%,88.40%,94.70%,96.70%
5626,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,91.10%,86.60%,12.4,95.10%,90.00%,83.70%,97.20%
2554,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,82.40%,78.20%,17.4,98.00%,77.00%,65.90%,95.90%
3407,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202251,79.80%,72.80%,20.3,93.10%,87.50%,67.70%,77.30%
5369,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,85.90%,72.30%,16.9,97.00%,62.30%,91.20%,98.00%
5190,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,94.30%,94.20%,10.7,89.80%,95.80%,94.90%,97.50%
1746,,Scheduled Delivery Standard,36,Executive Review,Recovering,Store Focus,202251,91.90%,95.20%,14.6,92.20%,87.30%,93.70%,95.50%
2767,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,90.20%,77.20%,13.8,93.10%,84.90%,87.70%,96.60%
2656,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202251,87.00%,84.10%,9.9,81.80%,84.50%,89.00%,94.80%
824,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202251,77.60%,57.60%,18.2,87.60%,47.70%,89.60%,92.10%
835,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202251,91.00%,85.90%,14.3,79.70%,95.60%,96.50%,92.70%
850,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202251,91.00%,91.50%,16,87.80%,92.50%,90.90%,93.70%
3732,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202251,89.70%,81.00%,19.6,89.80%,88.40%,89.90%,92.60%
4201,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202251,88.30%,86.90%,9.4,90.10%,87.80%,80.20%,97.00%
3220,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,93.70%,80.30%,13.5,93.20%,89.20%,95.00%,98.70%
106,,Scheduled Delivery Express,11,Executive Review,Recovering,Store Focus,202251,82.20%,85.30%,8.2,95.00%,92.30%,68.00%,80.00%
335,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,74.20%,66.80%,15.9,82.50%,76.90%,74.20%,60.60%
410,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,90.60%,88.70%,13.5,93.80%,93.70%,86.60%,84.00%
677,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,93.60%,88.30%,11.2,91.80%,97.80%,96.70%,86.40%
668,,Scheduled Delivery Express,15,Executive Review,Degrading,Store Focus,202251,89.90%,73.90%,13.2,85.50%,100.00%,90.70%,81.80%
668,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,87.50%,83.40%,11,89.20%,86.60%,87.80%,84.70%
671,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202251,89.60%,92.60%,12.2,85.80%,93.40%,94.00%,81.40%
526,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,89.90%,84.50%,11.6,92.70%,95.90%,91.40%,73.10%
1053,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,88.20%,86.30%,11.4,93.00%,90.30%,88.70%,74.60%
3294,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,91.90%,82.90%,11.9,89.80%,96.20%,92.20%,87.60%
4450,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,92.00%,80.30%,10.6,94.10%,91.60%,95.20%,83.90%
5418,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,71.60%,59.90%,22.3,72.50%,61.00%,79.40%,72.50%
7290,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,94.70%,95.60%,10.2,98.70%,93.90%,96.30%,82.00%
282,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,89.90%,78.40%,11,91.80%,99.40%,91.30%,68.10%
653,,Scheduled Delivery Express,14,Executive Review,Recovering,Store Focus,202251,94.40%,69.20%,14,93.10%,100.00%,94.70%,88.20%
653,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202251,86.50%,83.30%,14.9,88.10%,87.70%,87.10%,75.00%
655,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202251,93.30%,77.30%,18.2,100.00%,100.00%,81.00%,94.70%
694,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,93.90%,88.80%,11.3,94.70%,95.60%,97.90%,79.90%
709,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202251,91.20%,84.40%,15.4,91.20%,95.50%,84.50%,94.90%
729,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202251,87.10%,82.50%,13.8,92.00%,91.80%,80.60%,82.80%
711,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,93.80%,93.80%,12.2,94.50%,94.30%,97.90%,82.50%
1113,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,93.60%,90.90%,14.1,95.20%,93.70%,97.50%,52.10%
1247,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,78.90%,79.50%,10.4,85.00%,82.30%,79.10%,62.00%
1259,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,94.80%,92.80%,14.9,96.40%,96.90%,94.20%,86.90%
1505,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,92.30%,78.50%,10.7,92.00%,96.40%,90.80%,81.80%
1478,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,93.50%,92.60%,12.2,98.10%,86.80%,96.60%,89.80%
3894,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,90.50%,84.50%,13,89.80%,86.10%,95.70%,90.80%
519,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,91.90%,82.10%,10.4,94.80%,94.30%,90.10%,88.00%
571,,Scheduled Delivery Express,12,Executive Review,Recovering,Store Focus,202251,93.30%,80.00%,15.8,95.20%,94.10%,97.20%,81.80%
571,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,88.40%,93.70%,11.2,93.50%,95.90%,86.20%,74.10%
720,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202251,87.00%,75.80%,10.6,86.10%,92.50%,88.40%,78.60%
1210,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202251,86.70%,75.80%,14.1,83.10%,86.40%,89.90%,87.80%
2628,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202251,86.80%,69.50%,14.3,88.40%,83.60%,86.90%,89.00%
1790,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,90.40%,87.10%,10.3,96.40%,93.40%,88.70%,69.40%
2631,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,90.40%,84.70%,11,90.90%,95.80%,93.20%,70.80%
2872,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,93.90%,95.20%,10.1,94.70%,96.90%,95.60%,81.60%
3336,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,89.90%,93.10%,13.3,95.30%,95.80%,91.70%,55.50%
3476,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,81.30%,79.00%,16.6,80.00%,83.20%,86.30%,68.30%
4383,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,75.60%,85.50%,21.3,80.90%,61.00%,83.80%,81.10%
5761,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,88.10%,86.40%,12.3,92.50%,90.30%,91.60%,67.10%
5842,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,92.30%,93.10%,11.5,91.00%,95.20%,96.70%,80.10%
1923,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202251,89.10%,82.70%,8.1,95.80%,97.00%,90.30%,49.40%
3328,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,87.70%,87.70%,8.5,91.00%,92.40%,88.00%,78.30%
3453,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202251,81.40%,80.20%,10.1,88.00%,75.30%,92.00%,62.00%
3876,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202251,92.30%,85.50%,10,92.40%,96.60%,92.70%,83.50%
5386,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202251,87.80%,97.40%,10.2,96.60%,96.80%,83.20%,71.60%
2010,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202251,85.40%,70.90%,16.3,93.90%,85.30%,91.50%,64.90%
5280,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,79.40%,85.20%,9.9,87.00%,73.20%,88.60%,62.50%
1809,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202251,92.60%,96.30%,11.1,94.10%,91.80%,95.00%,88.50%
2080,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,87.60%,87.90%,10.3,96.50%,86.80%,94.80%,63.70%
5160,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,88.30%,88.60%,14.5,97.30%,92.90%,92.40%,58.40%
5472,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,89.00%,97.40%,10.5,94.60%,88.20%,86.90%,83.50%
1423,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,92.10%,84.40%,7.5,94.50%,86.80%,100.00%,86.00%
1754,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,92.90%,84.90%,7.7,93.00%,95.80%,97.70%,82.40%
2618,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,84.10%,83.40%,15.9,90.50%,93.80%,83.40%,64.90%
2867,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202251,85.50%,89.80%,11.5,90.90%,91.90%,88.90%,66.30%
2869,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,88.10%,90.40%,12.5,93.20%,92.90%,94.60%,63.50%
4540,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202251,85.10%,86.70%,8.8,90.50%,92.90%,87.90%,63.40%
5048,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,93.30%,87.40%,9.6,94.60%,91.40%,97.60%,87.90%
5893,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,86.90%,87.30%,13.3,91.80%,92.80%,92.60%,66.20%
1432,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,90.40%,81.80%,10.7,89.40%,93.10%,90.20%,87.50%
2644,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,91.10%,83.30%,8.7,97.10%,88.50%,91.90%,86.00%
2354,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,84.00%,88.10%,13.1,84.70%,85.10%,86.40%,71.60%
2693,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202251,87.00%,81.60%,15,97.70%,78.00%,93.90%,63.90%
3726,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,202251,84.80%,72.80%,14.8,96.50%,88.80%,85.30%,50.50%
2559,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,89.40%,89.10%,13.4,87.70%,92.40%,93.20%,82.30%
2692,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,93.40%,91.70%,11.7,94.30%,94.40%,96.00%,87.20%
2873,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,94.60%,93.20%,10.7,97.60%,96.00%,94.30%,89.90%
2959,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,88.00%,88.90%,11,80.60%,92.40%,92.20%,86.10%
3487,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,94.60%,96.10%,10.9,94.80%,97.20%,97.70%,87.80%
4424,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,85.60%,86.60%,14.2,86.80%,84.60%,90.20%,78.10%
5844,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,89.10%,87.80%,13.1,91.80%,90.70%,87.70%,83.10%
3445,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,87.80%,91.60%,12.5,96.40%,95.00%,97.20%,42.60%
5028,,Scheduled Delivery Standard,45,Executive Review,Recovering,Store Focus,202251,91.50%,97.40%,11,95.00%,92.80%,93.50%,83.10%
5029,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,87.70%,86.10%,16.9,89.80%,91.60%,89.60%,78.20%
5030,,Scheduled Delivery Standard,36,Executive Review,Recovering,Store Focus,202251,91.70%,87.30%,10.5,92.90%,96.90%,99.60%,72.60%
5385,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202251,86.70%,77.20%,12.6,93.50%,91.90%,90.20%,65.30%
5309,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,93.00%,86.10%,11.3,96.10%,97.40%,91.20%,85.30%
1487,,Scheduled Delivery Express,15,Executive Review,Recovering,Store Focus,202251,92.30%,78.70%,14.7,96.80%,95.70%,89.30%,86.40%
1487,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202251,87.90%,93.60%,15.7,94.40%,93.20%,89.10%,66.30%
2276,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,202251,90.40%,86.00%,8.9,94.00%,87.10%,88.30%,91.50%
