Store Number,Tracking Number,Ship date ,Status ,Delivered date,Service type 
945,391050053170,7/22/2025,Out for delivery,,FedEx Ground
1110,391050053354,7/22/2025,Out for delivery,,FedEx Ground
3616,391050053387,7/22/2025,Out for delivery,,FedEx Ground
1416,391050054291,7/22/2025,Delivered,7/24/2025,FedEx Ground
6476,391050054497,7/22/2025,Out for delivery,,FedEx Ground
986,391050054545,7/22/2025,Out for delivery,,FedEx Ground
933,391050055324,7/22/2025,Out for delivery,,FedEx Ground
112,391050055552,7/22/2025,Out for delivery,,FedEx Ground
1284,391050055699,7/22/2025,Delivered,7/24/2025,FedEx Ground
611,391050055758,7/22/2025,Out for delivery,,FedEx Ground
5245,391050056250,7/22/2025,Delivery updated,,FedEx Ground
985,391050056868,7/22/2025,Out for delivery,,FedEx Ground
3760,391050059959,7/22/2025,Out for delivery,,FedEx Ground
256,391050061330,7/22/2025,Out for delivery,,FedEx Ground
3829,391050062750,7/22/2025,Out for delivery,,FedEx Ground
3237,391050063116,7/22/2025,Out for delivery,,FedEx Ground
835,391050063609,7/22/2025,Out for delivery,,FedEx Ground
2273,391050063815,7/22/2025,Delivery updated,,FedEx Ground
2958,391050065807,7/22/2025,Out for delivery,,FedEx Ground
1000,391050066479,7/22/2025,On the way,,FedEx Ground
3867,391050070173,7/22/2025,Out for delivery,,FedEx Ground
175,391050071310,7/22/2025,Out for delivery,,FedEx Ground
731,391050072544,7/22/2025,Out for delivery,,FedEx Ground
3017,391050073367,7/22/2025,Out for delivery,,FedEx Ground
1745,391050075521,7/22/2025,Out for delivery,,FedEx Ground
701,391050075532,7/22/2025,Out for delivery,,FedEx Ground
470,391050076528,7/22/2025,Out for delivery,,FedEx Ground
82,391050076583,7/22/2025,Out for delivery,,FedEx Ground
844,391050076701,7/22/2025,Out for delivery,,FedEx Ground
4130,391050077649,7/22/2025,Out for delivery,,FedEx Ground
5060,391050078483,7/22/2025,Out for delivery,,FedEx Ground
5137,391050079273,7/22/2025,Out for delivery,,FedEx Ground
5403,391050080255,7/22/2025,Out for delivery,,FedEx Ground
6370,391050080509,7/22/2025,Out for delivery,,FedEx Ground
433,391050080510,7/22/2025,Out for delivery,,FedEx Ground
2061,391050081056,7/22/2025,Out for delivery,,FedEx Ground
4129,391050081376,7/22/2025,Out for delivery,,FedEx Ground
5976,391050081457,7/22/2025,Out for delivery,,FedEx Ground
5449,391050081468,7/22/2025,Out for delivery,,FedEx Ground
1547,391050081766,7/22/2025,Out for delivery,,FedEx Ground
954,391050082497,7/22/2025,Out for delivery,,FedEx Ground
2620,391050083600,7/22/2025,Out for delivery,,FedEx Ground
886,391050087926,7/22/2025,Out for delivery,,FedEx Ground
483,391050089517,7/22/2025,Delivery updated,,FedEx Ground
598,391050089962,7/22/2025,Out for delivery,,FedEx Ground
4460,391050090418,7/22/2025,Out for delivery,,FedEx Ground
404,391050090955,7/22/2025,Out for delivery,,FedEx Ground
851,391050091013,7/22/2025,Out for delivery,,FedEx Ground
3584,391050091160,7/22/2025,Out for delivery,,FedEx Ground
311,391050091778,7/22/2025,Out for delivery,,FedEx Ground
1280,391050091907,7/22/2025,Out for delivery,,FedEx Ground
1129,391050092010,7/22/2025,Out for delivery,,FedEx Ground
708,391050092112,7/22/2025,Out for delivery,,FedEx Ground
2447,391050092340,7/22/2025,Out for delivery,,FedEx Ground
37,391050092443,7/22/2025,Out for delivery,,FedEx Ground
145,391050093185,7/22/2025,Out for delivery,,FedEx Ground
830,391050093347,7/22/2025,Out for delivery,,FedEx Ground
665,391050093440,7/22/2025,Out for delivery,,FedEx Ground
445,391050093531,7/22/2025,Out for delivery,,FedEx Ground
5617,391050093987,7/22/2025,Out for delivery,,FedEx Ground
1647,391050094332,7/22/2025,Out for delivery,,FedEx Ground
3809,391050094479,7/22/2025,On the way,,FedEx Ground
3826,391050094538,7/22/2025,Out for delivery,,FedEx Ground
2035,391050094917,7/22/2025,Out for delivery,,FedEx Ground
1154,391050095453,7/22/2025,Out for delivery,,FedEx Ground
1102,391050096037,7/22/2025,Out for delivery,,FedEx Ground
3213,391050096953,7/22/2025,Out for delivery,,FedEx Ground
1564,391050099757,7/22/2025,On the way,,FedEx Ground
1848,391050099838,7/22/2025,Out for delivery,,FedEx Ground
4865,391050100905,7/22/2025,Out for delivery,,FedEx Ground
982,391050101132,7/22/2025,Out for delivery,,FedEx Ground
1089,391050102047,7/22/2025,Out for delivery,,FedEx Ground
3057,391050102367,7/22/2025,Out for delivery,,FedEx Ground
4112,391050102426,7/22/2025,On the way,,FedEx Ground
850,391050102470,7/22/2025,Out for delivery,,FedEx Ground
1432,391050103444,7/22/2025,Delivery updated,,FedEx Ground
1672,391050105171,7/22/2025,Out for delivery,,FedEx Ground
604,391050106362,7/22/2025,Delivery updated,,FedEx Ground
192,391050107277,7/22/2025,Out for delivery,,FedEx Ground
3805,391050107553,7/22/2025,Out for delivery,,FedEx Ground
3363,391050110972,7/22/2025,Out for delivery,,FedEx Ground
304,391050111317,7/22/2025,Out for delivery,,FedEx Ground
5898,391050112129,7/22/2025,On the way,,FedEx Ground
233,391050113066,7/22/2025,Out for delivery,,FedEx Ground
4103,391050113434,Will be updated soon,On the way,,FedEx Ground
1639,391050113754,7/22/2025,Delivered,7/24/2025,FedEx Ground
846,391050114511,7/22/2025,On the way,,FedEx Ground
1021,391050114875,7/22/2025,Out for delivery,,FedEx Ground
2198,391050115698,7/22/2025,Out for delivery,,FedEx Ground
5157,391050116216,7/22/2025,Out for delivery,,FedEx Ground
3591,391050116856,7/22/2025,Out for delivery,,FedEx Ground
4482,391050116937,7/22/2025,Out for delivery,,FedEx Ground
7324,391050117500,7/22/2025,Out for delivery,,FedEx Ground
1942,391050117576,7/22/2025,Out for delivery,,FedEx Ground
2354,391050118892,7/22/2025,Delivery updated,,FedEx Ground
317,391050119693,7/22/2025,Out for delivery,,FedEx Ground
5419,391050120105,7/22/2025,Out for delivery,,FedEx Ground
5334,391050120790,7/22/2025,Out for delivery,,FedEx Ground
1136,391050121204,7/22/2025,Out for delivery,,FedEx Ground
3851,391050122299,7/22/2025,Delivered,7/24/2025,FedEx Ground
637,391050125747,7/22/2025,Delivered,7/24/2025,FedEx Ground
3640,391050126375,7/22/2025,Out for delivery,,FedEx Ground
3391,391050127018,7/22/2025,Out for delivery,,FedEx Ground
532,391050127382,7/22/2025,Out for delivery,,FedEx Ground
3423,391050127555,7/22/2025,Out for delivery,,FedEx Ground
2133,391050127669,7/22/2025,Out for delivery,,FedEx Ground
5099,391050127670,7/22/2025,Out for delivery,,FedEx Ground
2,391050127761,7/22/2025,Out for delivery,,FedEx Ground
805,391050127864,7/22/2025,Out for delivery,,FedEx Ground
4399,391050128106,7/22/2025,Out for delivery,,FedEx Ground
5965,391050128529,7/22/2025,Out for delivery,,FedEx Ground
2968,391050128735,7/22/2025,Out for delivery,,FedEx Ground
863,391050128780,7/22/2025,Out for delivery,,FedEx Ground
3749,391050129010,7/22/2025,Out for delivery,,FedEx Ground
2628,391050129190,7/22/2025,Out for delivery,,FedEx Ground
115,391050129249,7/22/2025,Out for delivery,,FedEx Ground
4299,391050129580,7/22/2025,Out for delivery,,FedEx Ground
1490,391050129709,7/22/2025,Out for delivery,,FedEx Ground
1062,391050129720,7/22/2025,Out for delivery,,FedEx Ground
5466,391050129753,7/22/2025,Delivered,7/24/2025,FedEx Ground
1239,391050130492,7/22/2025,Out for delivery,,FedEx Ground
98,391050130702,7/22/2025,Out for delivery,,FedEx Ground
351,391050132440,7/22/2025,Delivery updated,,FedEx Ground
2115,391050133642,7/22/2025,On the way,,FedEx Ground
4695,391050135439,7/22/2025,Out for delivery,,FedEx Ground
4244,391050137740,7/22/2025,Out for delivery,,FedEx Ground
599,391050138037,7/22/2025,Delivered,7/24/2025,FedEx Ground
3734,391050138541,7/22/2025,Out for delivery,,FedEx Ground
1397,391050138872,7/22/2025,Out for delivery,,FedEx Ground
3476,391050138931,7/22/2025,Delivery updated,,FedEx Ground
951,391050140081,7/22/2025,Out for delivery,,FedEx Ground
813,391050140861,7/22/2025,Delivery updated,,FedEx Ground
1396,391050141938,7/22/2025,Out for delivery,,FedEx Ground
657,391050144180,7/22/2025,Out for delivery,,FedEx Ground
2534,391050145175,7/22/2025,Delivery updated,,FedEx Ground
4166,391050146252,7/22/2025,Out for delivery,,FedEx Ground
236,391050149457,7/22/2025,On the way,,FedEx Ground
812,391050149711,7/22/2025,On the way,,FedEx Ground
5199,391050150439,7/22/2025,Out for delivery,,FedEx Ground
7087,391050150612,7/22/2025,Delivered,7/24/2025,FedEx Ground
5116,391050151012,7/22/2025,Out for delivery,,FedEx Ground
491,391050151549,7/22/2025,Out for delivery,,FedEx Ground
1681,391050152188,7/22/2025,Out for delivery,,FedEx Ground
1711,391050153427,7/22/2025,Out for delivery,,FedEx Ground
2959,391050153699,7/22/2025,Delivery updated,,FedEx Ground
416,391050153780,7/22/2025,Delivered,7/24/2025,FedEx Ground
131,391050154044,7/22/2025,Out for delivery,,FedEx Ground
1864,391050154412,7/22/2025,Out for delivery,,FedEx Ground
2192,391050154846,7/22/2025,Out for delivery,,FedEx Ground
6964,391050155213,7/22/2025,Out for delivery,,FedEx Ground
5056,391050156080,7/22/2025,Out for delivery,,FedEx Ground
2276,391050156702,7/22/2025,Out for delivery,,FedEx Ground
1659,391050156850,7/22/2025,Out for delivery,,FedEx Ground
1737,391050156930,7/22/2025,Out for delivery,,FedEx Ground
5492,391050163450,7/22/2025,Out for delivery,,FedEx Ground
1550,391050164023,7/22/2025,On the way,,FedEx Ground
647,391050164089,7/22/2025,Out for delivery,,FedEx Ground
4416,391050164273,7/22/2025,Out for delivery,,FedEx Ground
1353,391050164917,7/22/2025,Out for delivery,,FedEx Ground
6898,391050165475,7/22/2025,Out for delivery,,FedEx Ground
1534,391050165556,7/22/2025,Out for delivery,,FedEx Ground
3569,391050165751,7/22/2025,Out for delivery,,FedEx Ground
281,391050166129,7/22/2025,Out for delivery,,FedEx Ground
6173,391050166346,7/22/2025,Out for delivery,,FedEx Ground
69,391050167250,7/22/2025,Out for delivery,,FedEx Ground
294,391050167375,7/22/2025,Out for delivery,,FedEx Ground
2783,391050167662,7/22/2025,Delivered,7/24/2025,FedEx Ground
4609,391050167890,7/22/2025,Delivered,7/24/2025,FedEx Ground
1955,391050167949,7/22/2025,Out for delivery,,FedEx Ground
62,391050168073,7/22/2025,Out for delivery,,FedEx Ground
2441,391050168360,7/22/2025,Out for delivery,,FedEx Ground
839,391050168452,7/22/2025,On the way,,FedEx Ground
703,391050168658,7/22/2025,Out for delivery,,FedEx Ground
1263,391050169036,7/22/2025,Out for delivery,,FedEx Ground
1333,391050169540,7/22/2025,Delivered,7/24/2025,FedEx Ground
2463,391050169838,7/22/2025,Delivery updated,,FedEx Ground
3004,391050169849,7/22/2025,Out for delivery,,FedEx Ground
2316,391050169908,7/22/2025,On the way,,FedEx Ground
1761,391050170007,7/22/2025,Out for delivery,,FedEx Ground
3384,391050172731,7/22/2025,Out for delivery,,FedEx Ground
2367,391050175281,7/22/2025,Out for delivery,,FedEx Ground
742,391050175682,7/22/2025,Out for delivery,,FedEx Ground
5761,391050175752,7/22/2025,Delivery updated,,FedEx Ground
2924,391050176406,7/22/2025,Out for delivery,,FedEx Ground
1500,391050177620,7/22/2025,Delivered,7/24/2025,FedEx Ground
1012,391050180464,7/22/2025,Out for delivery,,FedEx Ground
734,391050180670,7/22/2025,Delivery updated,,FedEx Ground
4183,391050180692,7/22/2025,Out for delivery,,FedEx Ground
5175,391050180707,7/22/2025,Out for delivery,,FedEx Ground
4405,391050189704,7/22/2025,Out for delivery,,FedEx Ground
1233,391050189954,7/22/2025,Out for delivery,,FedEx Ground
522,391050191370,7/22/2025,Out for delivery,,FedEx Ground
1401,391050191748,7/22/2025,Out for delivery,,FedEx Ground
1329,391050192560,7/22/2025,Out for delivery,,FedEx Ground
1421,391050192663,7/22/2025,Out for delivery,,FedEx Ground
2352,391050193133,7/22/2025,Out for delivery,,FedEx Ground
2760,391050194368,7/22/2025,Delivery updated,,FedEx Ground
3313,391050194416,7/22/2025,Out for delivery,,FedEx Ground
808,391050195011,7/22/2025,Out for delivery,,FedEx Ground
1142,391050195022,7/22/2025,Delivered,7/24/2025,FedEx Ground
667,391050195592,7/22/2025,Out for delivery,,FedEx Ground
1754,391050195629,7/22/2025,Delivery updated,,FedEx Ground
461,391050196393,7/22/2025,Out for delivery,,FedEx Ground
903,391050198672,7/22/2025,Out for delivery,,FedEx Ground
750,391050198812,7/22/2025,Out for delivery,,FedEx Ground
437,391050199017,7/22/2025,Out for delivery,,FedEx Ground
761,391050200242,7/22/2025,Out for delivery,,FedEx Ground
2757,391050201124,7/22/2025,Out for delivery,,FedEx Ground
714,391050201180,7/22/2025,Out for delivery,,FedEx Ground
1252,391050201570,7/22/2025,Out for delivery,,FedEx Ground
542,391050201672,7/22/2025,Out for delivery,,FedEx Ground
403,391050202782,7/22/2025,Out for delivery,,FedEx Ground
873,391050203995,7/22/2025,Out for delivery,,FedEx Ground
3648,391050204009,7/22/2025,Out for delivery,,FedEx Ground
3445,391050204454,7/22/2025,Delivery updated,,FedEx Ground
4554,391050204616,7/22/2025,Out for delivery,,FedEx Ground
3331,391050204730,7/22/2025,Out for delivery,,FedEx Ground
3894,391050204888,7/22/2025,Out for delivery,,FedEx Ground
5927,391050205005,7/22/2025,Out for delivery,,FedEx Ground
1427,391050205792,7/22/2025,Out for delivery,,FedEx Ground
5045,391050206413,7/22/2025,Out for delivery,,FedEx Ground
361,391050207670,7/22/2025,Out for delivery,,FedEx Ground
5398,391050208151,7/22/2025,Out for delivery,,FedEx Ground
1249,391050209250,7/22/2025,Out for delivery,,FedEx Ground
1341,391050210714,7/22/2025,Out for delivery,,FedEx Ground
3777,391050211283,7/22/2025,Out for delivery,,FedEx Ground
4526,391050211754,7/22/2025,Out for delivery,,FedEx Ground
3102,391050211765,7/22/2025,Out for delivery,,FedEx Ground
1986,391050212280,7/22/2025,On the way,,FedEx Ground
2966,391050212452,7/22/2025,On the way,,FedEx Ground
1206,391050212463,7/22/2025,Out for delivery,,FedEx Ground
569,391050213242,7/22/2025,Out for delivery,,FedEx Ground
1668,391050213264,7/22/2025,Out for delivery,,FedEx Ground
5430,391050215142,7/22/2025,Out for delivery,,FedEx Ground
1318,391050216285,7/22/2025,Delivered,7/24/2025,FedEx Ground
7156,391050217454,7/22/2025,Out for delivery,,FedEx Ground
672,391050219950,7/22/2025,Delivered,7/24/2025,FedEx Ground
1798,391050220667,7/22/2025,Delivery updated,,FedEx Ground
2532,391050221090,7/22/2025,On the way,,FedEx Ground
1638,391050224982,7/22/2025,Delivery updated,,FedEx Ground
2322,391050225463,7/22/2025,Out for delivery,,FedEx Ground
4219,391050227444,7/22/2025,Out for delivery,,FedEx Ground
5411,391050228061,7/22/2025,Delivery updated,,FedEx Ground
493,391050228830,7/22/2025,Out for delivery,,FedEx Ground
1327,391050229620,7/22/2025,Out for delivery,,FedEx Ground
5097,391050229984,7/22/2025,Delivery updated,,FedEx Ground
3852,391050232730,7/22/2025,Delivery updated,,FedEx Ground
328,391050232774,7/22/2025,Out for delivery,,FedEx Ground
4529,391050233222,7/22/2025,Out for delivery,,FedEx Ground
1200,391050233266,7/22/2025,Out for delivery,,FedEx Ground
5352,391050233737,7/22/2025,Out for delivery,,FedEx Ground
300,391050236780,7/22/2025,Out for delivery,,FedEx Ground
1033,391050237375,7/22/2025,Out for delivery,,FedEx Ground
23,391050238474,7/22/2025,Out for delivery,,FedEx Ground
561,391050238485,7/22/2025,Delivery updated,,FedEx Ground
4569,391050238511,7/22/2025,On the way,,FedEx Ground
408,391050238577,7/22/2025,Out for delivery,,FedEx Ground
3498,391050238647,7/22/2025,Out for delivery,,FedEx Ground
659,391050240419,7/22/2025,Out for delivery,,FedEx Ground
239,391050242238,7/22/2025,Out for delivery,,FedEx Ground
71,391050242937,7/22/2025,Out for delivery,,FedEx Ground
337,391050243407,7/22/2025,Out for delivery,,FedEx Ground
1546,391050243760,7/22/2025,Out for delivery,,FedEx Ground
1495,391050243808,7/22/2025,Out for delivery,,FedEx Ground
1891,391048796058,7/18/2025,Delivered,7/22/2025,FedEx Ground
1980,391048797065,7/18/2025,Delivered,7/22/2025,FedEx Ground
2902,391047843278,7/18/2025,Delivered,7/22/2025,FedEx Ground
3535,391047861623,7/18/2025,Delivered,7/22/2025,FedEx Ground
2331,391047836840,7/18/2025,Delivered,7/22/2025,FedEx Ground
2222,391047839643,7/18/2025,Delivered,7/22/2025,FedEx Ground
2797,391047839702,7/18/2025,Delivered,7/22/2025,FedEx Ground
2128,391047841091,7/18/2025,Delivered,7/22/2025,FedEx Ground
2103,391047841540,7/18/2025,Delivered,7/22/2025,FedEx Ground
2200,391047842180,7/18/2025,Delivered,7/22/2025,FedEx Ground
1868,391047842514,7/18/2025,Delivered,7/22/2025,FedEx Ground
1924,391047843705,7/18/2025,Delivered,7/22/2025,FedEx Ground
2139,391047845112,7/18/2025,Delivery updated,,FedEx Ground
2901,391047845362,7/18/2025,Delivered,7/22/2025,FedEx Ground
3561,391047847398,7/18/2025,Delivered,7/22/2025,FedEx Ground
2047,391047848475,7/18/2025,Delivered,7/22/2025,FedEx Ground
2174,391047849184,7/18/2025,Delivered,7/22/2025,FedEx Ground
1866,391047851964,7/18/2025,Delivered,7/22/2025,FedEx Ground
2758,391047868514,7/18/2025,Delivered,7/22/2025,FedEx Ground
1749,391047872712,7/18/2025,Delivered,7/22/2025,FedEx Ground
2747,391047872940,7/18/2025,Delivered,7/22/2025,FedEx Ground
2332,391047873465,7/18/2025,Delivered,7/22/2025,FedEx Ground
2373,391047873752,7/18/2025,Delivered,7/22/2025,FedEx Ground
1964,391047874531,7/18/2025,Delivered,7/22/2025,FedEx Ground
2530,391047874597,7/18/2025,Delivered,7/22/2025,FedEx Ground
2224,391047874612,7/18/2025,Delivered,7/22/2025,FedEx Ground
4156,391047874759,7/18/2025,Delivered,7/22/2025,FedEx Ground
5434,391047961361,7/15/2025,Out for delivery,,FedEx Ground
2178,391048793380,7/18/2025,Delivered,7/22/2025,FedEx Ground
1939,391048793806,7/18/2025,Delivered,7/22/2025,FedEx Ground
1975,391048794250,7/18/2025,Delivered,7/22/2025,FedEx Ground
3114,391048796470,7/18/2025,Delivered,7/22/2025,FedEx Ground
1919,391048796654,7/18/2025,Delivered,7/22/2025,FedEx Ground
5076,391048796665,7/18/2025,Delivered,7/22/2025,FedEx Ground
1797,391048796724,7/18/2025,Delivered,7/22/2025,FedEx Ground
5278,391048797113,7/18/2025,Delivered,7/22/2025,FedEx Ground
2095,391048797205,7/18/2025,Delivered,7/22/2025,FedEx Ground
1856,391048797444,7/18/2025,Delivered,7/22/2025,FedEx Ground
