Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments,
2071,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
2071,71,Big Joe bean Bag Assortment,Full Stack,1,41,,
2071,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
2071,74,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Seri",Full Stack,2,41,,
2071,74,Hamilton Beach 15.6 cu. Ft. Side by side Stainless,Full Stack,4,41,,
2071,82,Plush,Half Stack,1,41,,
2071,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,2,41,,
2071,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
2071,92,Fruity King Dump Bin,Full Stack,2,41,,
2071,92,Best Foods 30oz Mayo 480pcs,Full Stack,1,41,,
2071,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
2071,95,Martinelli Display 5 Flavor Pallet,Full Stack,2,41,,
2072,32,Happy New Year 135,SK,1,41,,
2072,32,Juniors Gifting 90,SK,1,41,,
2072,32,Men's Gifting 107,SK,1,41,,
2072,32,Pretty Little Things 240,SK,1,41,,
2072,32,Religious 176,SK,1,41,,
2072,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,,
2072,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,1,41,,
2072,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
2072,7,HWMT COLOR SHIFT 3PK / 16PC,Half Stack,1,41,,
2072,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
2072,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
2072,11,HART 4pk Black Sharp Tip Marker Set,SK,1,41,,
2072,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
2072,14,Kalorik MAXX 26QT Toaster Oven/10units half pallet,Half Stack,1,41,,
2072,14,Ninja 7QT Mega Air Fryer /10 units per half pallet,Half Stack,1,41,,
2072,14,Ninja 2Basket Air Fryer DZ300/6units per half plt,Half Stack,1,41,,
2072,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,4,41,,
2072,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,2,41,,
2072,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,2,41,,
2072,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,4,41,,
2072,14,Chefman Window 5QT Air Fryer / 12 per half pallet,Half Stack,4,41,,
2072,17,Teddy Pillow PDQ Pillow,Train,1,41,,
2072,20,Hooded Towel Wrap / 96 units,PDQ,1,41,,
2072,20,Bath Towel/Face Scrubby 48 Units,PDQ,1,41,,
2072,22,"ENT: Plush 11"" Hugger with 50” x 60” ST / 100pcs",PDQ,1,41,,
2072,22,Sherpa Backed Present Wrapped 46x60 Throw/ 24pcs,PDQ,1,41,,
2072,23,AW 12 Pack Socks,Half Stack,1,41,,
2072,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
2072,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,4,41,,
2072,71,"Clear Acrylic Office Chair, 4",Full Endcap,2,41,,
2072,71,AK FOAM CHAIR ASSORTMENT,Full Stack,2,41,,
2072,74,"MORA 18 Cu Ft Top Mount , White",Full Stack,1,41,Cancel - not available in PR,
2073,7,Fall 2023 Holiday Barbie Doll,Full Endcap,1,41,,
2073,14,288PC Nylon Dump Bin,Half Stack,1,41,,
2073,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
2073,2,Dr. Squatch Pine Tar PDQ 56pc,PDQ,1,41,,
2073,2,Dr. Squatch Fresh Falls Bar Soap PDQ 56pc,PDQ,1,41,,
2073,2,Dr. Squatch Wood Barrel Bourbon PDQ 56pc,PDQ,1,41,,
2073,2,Dr. Squatch Birchwood Breeze PDQ 56pc,PDQ,1,41,,
2073,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,2,41,Per merchant - Reduced item quantity to avoid overstock.,
2073,13,MCME $5 Side Kick,SK,1,41,,
2073,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
2073,13,Swiffer WetJet SK PDQ,PDQ,1,41,,
2073,13,Swiffer Sweeper SK PDQ,PDQ,2,41,,
2073,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,1,41,,
2073,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
2073,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,2,41,,
2073,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
2073,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,2,41,,
2073,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,2,41,,
2073,14,PW RED 14PC SET,Full Endcap,1,41,,
2073,17,MS 50pk Tealights - 270pc,Quarter Stack,1,41,,
2073,20,Hooded Towel Wrap / 96 units,PDQ,2,41,,
2073,20,Bath Towel/Face Scrubby 48 Units,PDQ,2,41,,
2073,22,Electric Mattress Pad,Full Endcap,1,41,,
2073,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,1,41,,
2073,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,2,41,,
2073,22,24in Large Squishy Plush Pillow Buddies/ 40pcs,PDQ,1,41,,
2073,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
2073,23,Wm3-016-C409yb/48PC Down Jacket and Flannel Jacket,4-way,2,41,,
2073,23,Cold Front Midweight Winter Assorted/216,Full Endcap,1,41,,
2073,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
2073,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
2073,40,Alka seltzer PLus,SK,1,41,,
2073,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
2073,71,"Clear Acrylic Office Chair, 4",Full Endcap,1,41,,
2073,71,Big Joe bean Bag Assortment,Full Stack,1,41,,
2073,71,DHP Miller Recliner,Full Stack,1,41,,
2073,92,Taco Bell Seasoning Shipper 288 Count,Quarter Stack,2,41,,
2073,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
2073,92,Hellmann's Mayo 480PC 30oz,Full Stack,2,41,,
2073,93,SHRMP 1/2 MOON 20OZ,Bunker,2,41,,
2073,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
2073,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
2074,14,288PC Nylon Dump Bin,Half Stack,1,41,,
2074,34,CORE BIB & Ski Jacket Assortment,4-way,1,41,,
2074,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
2074,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,1,41,,
2074,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
2074,7,HWMT COLOR SHIFT 3PK / 16PC,Half Stack,1,41,,
2074,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
2074,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
2074,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
2074,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
2074,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,2,41,,
2074,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,3,41,,
2074,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,1,41,,
2074,14,Ninja 7QT Mega Air Fryer /10 units per half pallet,Half Stack,1,41,,
2074,14,Ninja 2Basket Air Fryer DZ300/6units per half plt,Half Stack,1,41,,
2074,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
2074,14,Chefman Window 5QT Air Fryer / 12 per half pallet,Half Stack,1,41,,
2074,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,2,41,,
2074,14,Ninja Speedi Cooker SF300/ 9 units per half pallet,Half Stack,2,41,,
2074,17,MS 50pk Tealights - 270pc,Quarter Stack,1,41,,
2074,17,Teddy Pillow PDQ Pillow,Train,1,41,,
2074,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
2074,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,1,41,,
2074,23,Cold Front Midweight Winter Assorted/216,Full Endcap,1,41,,
2074,31,Swiss Tech Ski Gloves & Headwear Pallet,Half Stack,1,41,,
2074,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
2074,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
2074,40,Chapstick 108pc Qbin,Q-Bin,1,41,,
2074,40,Airborne 19pc sidekick,SK,1,41,,
2074,40,Alka seltzer PDQ,Half Endcap,1,41,,
2074,40,Airborne 4 way PDQ,4-way,1,41,,
2074,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
2074,71,"Clear Acrylic Office Chair, 4",Full Endcap,1,41,,
2074,71,Big Joe bean Bag Assortment,Full Stack,1,41,,
2074,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
2074,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
2074,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
2074,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
2074,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
2074,95,Martinelli Display 5 Flavor Pallet,Full Stack,2,41,,
2075,14,288PC Nylon Dump Bin,Half Stack,1,41,,
2075,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
2075,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
2075,82,Handy Heater Feature,Half Stack,1,41,,
2075,95,Martinelli Display 5 Flavor Pallet,Full Stack,2,41,,
2077,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,1,41,,
2077,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,,
2077,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
2077,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,2,41,,
2077,17,MS 50pk Tealights - 270pc,Quarter Stack,1,41,,
2077,17,Top Holiday Saints 1/4 Stack - 360pc,Quarter Stack,1,41,,
2077,17,Teddy Pillow PDQ Pillow,Train,1,41,,
2077,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
2077,46,HALLY BARBIE SHADE STIX 18CT SIDEKICK,SK,1,41,,
2077,82,Star Shower,Half Stack,1,41,,
2077,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,2,41,,
2077,92,"Kellogg's cereal WIC pallet, 240 pieces",Full Stack,1,41,,
2077,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
2077,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
2077,92,Best Foods 30oz Mayo 480pcs,Full Stack,2,41,,
2077,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
2077,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
2077,95,Martinelli Display 5 Flavor Pallet,Full Stack,2,41,,
2077,96,Wine Champagne 6pk Giftset,Full Endcap,1,41,,
2078,40,45 DS Miralax 10CT,PDQ,1,41,,
2078,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
2078,11,HART 25' Autolock Tape,SK,2,41,,
2078,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
2078,14,52pc PW Holiday Bake & Store PLT,Half Stack,2,41,,
2078,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
2078,14,PW TEAL 14PC SET,Full Endcap,1,41,,
2078,14,PW LINEN 14PC SET,Full Endcap,1,41,,
2078,17,MS 50pk Tealights - 270pc,Quarter Stack,1,41,,
2078,17,Teddy Pillow PDQ Pillow,Train,1,41,,
2078,22,Electric Mattress Pad,Full Endcap,1,41,,
2078,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
2078,71,Big Joe bean Bag Assortment,Full Stack,2,41,,
2078,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
2078,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
2078,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
2079,40,Alka seltzer PDQ,Half Endcap,1,41,,
2079,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
2080,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,3,41,,
2080,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
2080,23,WM3-013-1118YB/48PC Board Parka and Shell Jacket,4-way,1,41,,
2080,23,Cold Front Winter Headwear Assorted/ 300,Full Endcap,1,41,,
2080,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
2080,40,Alka seltzer PDQ,Half Endcap,1,41,,
2080,40,Airborne 4 way PDQ,4-way,1,41,,
2080,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
2080,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,2,41,,
2080,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
2080,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
2082,7,Fall 2023 Holiday Barbie Doll,Full Endcap,1,41,,
2082,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,2,41,,
2082,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
2082,95,Ocean Spray 64oz 60case Pallet,Full Stack,2,41,,
2082,95,Martinelli Display 5 Flavor Pallet,Full Stack,2,41,,
2083,7,Hot Wheels Car Dump Bin /,Q-Bin,1,41,,
2083,14,PW 2PK COLANDER DUMPBIN,Quarter Stack,1,41,,
2083,40,45 DS Miralax 10CT,PDQ,1,41,,
2083,80,YANCEY BACON SAMPLER,Bunker,1,41,,
2083,2,Dr. Squatch Pine Tar PDQ 56pc,PDQ,2,41,,
2083,2,Dr. Squatch Fresh Falls Bar Soap PDQ 56pc,PDQ,2,41,,
2083,2,Dr. Squatch Wood Barrel Bourbon PDQ 56pc,PDQ,2,41,,
2083,2,Dr. Squatch Birchwood Breeze PDQ 56pc,PDQ,2,41,,
2083,7,HWMT COLOR SHIFT 3PK / 16PC,Half Stack,1,41,,
2083,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,2,41,,
2083,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,2,41,,
2083,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,3,41,,
2083,14,Ninja Double Oven DCT400 /10 units per half pallet,Half Stack,2,41,Per merchant - reduced feature to 2 to avoid MDs,
2083,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
2083,14,52pc PW Holiday Bake & Store PLT,Half Stack,2,41,,
2083,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,3,41,,
2083,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,1,41,,
2083,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
2083,22,Hooded Throw Wrap / 75 units,PDQ,1,41,,
2083,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
2083,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
2083,40,15PC SLEEP GUMMY SK,SK,1,41,,
2083,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
2083,40,Chapstick 108pc Qbin,Q-Bin,1,41,,
2083,40,Airborne 19pc sidekick,SK,1,41,,
2083,71,Big Joe bean Bag Assortment,Full Stack,1,41,,
2083,74,Hamilton Beach 15.6 cu. Ft. Side by side Stainless,Full Stack,2,41,,
2083,82,Dude Perfect,Half Stack,1,41,,
2083,82,Star Shower,Half Stack,1,41,,
2083,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
2083,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
2083,92,Delgrossos Sloppy Joe Sauce,Side-stack,1,41,,
2083,92,30oz Miracle Whip Half Pallet,Half Stack,2,41,,
2083,92,Taco Bell Seasoning Shipper 288 Count,Quarter Stack,2,41,,
2083,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
2083,95,8z 4pk half pallet Winter LTO - Pear Cinnamon,Half Stack,2,41,,
2083,95,Wicked Cutz Bacon Jerky 60ct 2oz Shipper,PDQ,2,41,,
2084,32,Men's Gifting 107,SK,1,41,,
2084,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
2084,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
2084,31,Swiss Tech Ski Gloves & Headwear Pallet,Half Stack,1,41,,
2084,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
2084,92,"Kellogg's cereal WIC pallet, 240 pieces",Full Stack,1,41,,
2084,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
2084,92,Best Foods 30oz Mayo 480pcs,Full Stack,1,41,,
2084,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
2084,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
2084,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
2085,7,DISNEY PRINCESS ROYAL ADVENTURES CASTLE,Full Endcap,1,41,,
2085,24,120 PC BOYS 4PK PERFORMANCE CHARACTER BOXER BRIEFS,Full Stack,1,41,,
2085,24,240 PC KIDS CHARACTER PACKAGED BRIEF UNDERWEAR,Half Stack,1,41,,
2085,33,345 PC KIDS CHARACTER 6 PACK SOCKS HALF PALLET,Half Stack,1,41,,
2085,40,18pc MOTRIN 50ct,SK,1,41,,
2085,40,EQ DUAL ACTION 30ct SIDEKICK,SK,1,41,,
2085,92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,41,,
2085,2,Dr. Squatch Fresh Falls Bar Soap PDQ 56pc,PDQ,1,41,,
2085,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,3,41,,
2085,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
2085,7,MONSTER HIGH HOWLIDAY DOLL  CLAWDEEN,Half Endcap,1,41,,
2085,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
2085,14,Ninja 7QT Mega Air Fryer /10 units per half pallet,Half Stack,3,41,,
2085,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,3,41,,
2085,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,3,41,,
2085,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,3,41,,
2085,17,Teddy Pillow PDQ Pillow,Train,2,41,,
2085,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,2,41,,
2085,40,Alka seltzer PLus,SK,1,41,,
2085,40,Airborne 19pc sidekick,SK,1,41,,
2085,40,Airborne 4 way PDQ,4-way,1,41,,
2085,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
2085,40,15PC SLEEP GUMMY SK,SK,1,41,,
2085,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
2086,14,288PC Nylon Dump Bin,Half Stack,1,41,,
2086,33,345 PC KIDS CHARACTER 6 PACK SOCKS HALF PALLET,Half Stack,1,41,,
2086,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
2086,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
2086,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
2086,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
2086,40,Airborne 4 way PDQ,4-way,1,41,,
2086,82,Handy Heater Feature,Half Stack,1,41,,
2086,82,Star Shower,Half Stack,1,41,,
2086,92,Delgrossos Sloppy Joe Sauce,Side-stack,1,41,,
2086,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
2086,92,Taco Bell Seasoning Shipper 288 Count,Quarter Stack,1,41,,
2086,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
2086,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
2086,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
2087,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
2087,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
2088,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,2,41,,
2088,7,1/2 PALLET MODELKITS / 105 PCS,Half Stack,1,41,,
2088,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
2088,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,3,41,,
2088,17,MS 50pk Tealights - 270pc,Quarter Stack,1,41,,
2088,40,Airborne 4 way PDQ,4-way,1,41,,
2088,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
2088,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
2088,95,8z 4pk half pallet Winter LTO - Pear Cinnamon,Half Stack,1,41,,
2089,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
2089,7,HWMT COLOR SHIFT 3PK / 16PC,Half Stack,1,41,,
2089,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
2089,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
2089,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
2089,40,Airborne 19pc sidekick,SK,1,41,,
2089,40,Alka seltzer PLus,SK,1,41,,
2089,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
2089,95,Liquid Death - 324 units Assortment,Full Stack,1,41,,
2090,92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,41,,
2090,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
2090,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,1,41,,
2090,40,Alka seltzer PLus,SK,1,41,,
2090,40,Alka seltzer PDQ,Half Endcap,1,41,,
2090,92,125 Piece Jarritos Party Pack Shipper,Half Stack,1,41,,
2090,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
2091,7,DISNEY PRINCESS ROYAL ADVENTURES CASTLE,Full Endcap,1,41,,
2091,40,18pc MOTRIN 50ct,SK,1,41,,
2091,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
2091,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,4,41,Per merchant - reduced feature to 4 to avoid MDs,
2091,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
2091,40,15PC SLEEP GUMMY SK,SK,1,41,,
2091,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
2091,40,Airborne 19pc sidekick,SK,1,41,,
2091,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
2091,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
2092,2,Working Hands Combo 26pc,SK,1,41,,
2092,7,Hot Wheels Car Dump Bin /,Q-Bin,1,41,,
2092,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
2092,2,Dr. Squatch Wood Barrel Bourbon PDQ 56pc,PDQ,1,41,,
2092,2,Dr. Squatch Birchwood Breeze PDQ 56pc,PDQ,1,41,,
2092,2,Dr. Squatch Fresh Falls Bar Soap PDQ 56pc,PDQ,1,41,,
2092,2,Dr. Squatch Pine Tar PDQ 56pc,PDQ,1,41,,
2092,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,1,41,,
2092,7,HWMT COLOR SHIFT 3PK / 16PC,Half Stack,1,41,,
2092,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
2092,7,MONSTER HIGH HOWLIDAY DOLL  CLAWDEEN,Half Endcap,1,41,,
2092,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
2092,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
2092,11,HART 25' Autolock Tape,SK,2,41,,
2092,11,HART 4pk Black Sharp Tip Marker Set,SK,2,41,,
2092,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
2092,13,Swiffer Sweeper SK PDQ,PDQ,2,41,,
2092,13,Swiffer WetJet SK PDQ,PDQ,1,41,,
2092,13,MCME $5 Side Kick,SK,1,41,,
2092,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
2092,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
2092,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
2092,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,4,41,,
2092,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,2,41,,
2092,14,PW TEAL 14PC SET,Full Endcap,1,41,,
2092,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,6,41,,
2092,20,Hooded Towel Wrap / 96 units,PDQ,2,41,,
2092,20,Bath Towel/Face Scrubby 48 Units,PDQ,1,41,,
2092,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,2,41,,
2092,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,1,41,,
2092,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
2092,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
2092,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
2092,22,"ENT: Plush 11"" Hugger with 50” x 60” ST / 100pcs",PDQ,1,41,,
2092,23,Cold Front Winter Headwear Assorted/ 300,Full Endcap,1,41,,
2092,23,Wm3-016-C409yb/48PC Down Jacket and Flannel Jacket,4-way,1,41,,
2092,23,Cold Front Heavy Winter Assorted/108,Full Endcap,1,41,,
2092,40,Chapstick 108pc Qbin,Q-Bin,1,41,,
2092,40,Airborne 4 way PDQ,4-way,1,41,,
2092,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
2092,40,15PC SLEEP GUMMY SK,SK,1,41,,
2092,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
2092,71,"Clear Acrylic Office Chair, 4",Full Endcap,2,41,,
2092,71,Big Joe bean Bag Assortment,Full Stack,2,41,,
2092,71,AK FOAM CHAIR ASSORTMENT,Full Stack,2,41,,
2092,71,DHP Miller Recliner,Full Stack,2,41,,
2092,92,Delgrossos Sloppy Joe Sauce,Side-stack,1,41,,
2092,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,2,41,,
2092,92,Taco Bell Seasoning Shipper 288 Count,Quarter Stack,2,41,,
2092,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
2092,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
2092,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
2092,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
