Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
3008,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202229,85.52%,91.01%,8.9,76.90%,88.90%,79.50%,89.90%
3008,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202229,47.83%,65.65%,11.9,26.10%,35.70%,53.70%,63.70%
3621,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202229,65.88%,56.13%,15.1,75.20%,64.20%,56.90%,74.50%
459,POINTPICKUP,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202229,83.33%,93.64%,12.8,82.80%,80.00%,0.00%,100.00%
4558,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,76.80%,70.69%,16.4,66.50%,58.30%,83.40%,91.30%
640,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202229,82.18%,82.22%,12,78.90%,77.50%,78.70%,95.00%
2265,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,87.03%,89.77%,20.6,84.60%,83.90%,86.80%,92.20%
3192,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,79.79%,79.14%,11.8,74.80%,72.90%,85.90%,84.00%
396,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,82.91%,71.79%,15.6,81.20%,89.50%,74.70%,89.00%
1270,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,78.30%,77.04%,13,78.00%,82.60%,73.80%,80.10%
1270,UBER,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202229,84.00%,73.59%,13.6,91.10%,82.80%,81.90%,83.30%
4487,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,84.21%,74.79%,9.7,73.90%,81.30%,92.90%,82.40%
6576,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,86.60%,82.65%,13.2,79.10%,89.00%,84.10%,89.80%
619,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,69.57%,95.91%,6.7,80.00%,69.60%,60.50%,63.80%
1606,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,79.30%,77.74%,15,84.80%,80.00%,79.00%,77.50%
3659,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,68.98%,67.60%,17.9,68.60%,75.90%,59.90%,75.60%
3659,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,70.92%,72.90%,15.1,84.30%,69.70%,59.20%,75.10%
756,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,69.70%,89.55%,9.7,87.00%,65.00%,61.50%,50.00%
756,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,81.44%,91.04%,7.7,87.10%,81.40%,73.70%,80.80%
1469,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,67.34%,55.52%,21.1,84.20%,66.20%,49.40%,80.10%
1469,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,69.99%,61.82%,15.3,79.90%,63.20%,52.70%,82.50%
366,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Driver Supply Focus,202229,87.50%,95.00%,6.5,100.00%,100.00%,75.00%,66.70%
583,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,Recovering,Driver Supply Focus,202229,91.35%,96.72%,7.2,93.80%,82.40%,89.70%,96.20%
676,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,75.00%,90.00%,15.6,50.00%,33.30%,100.00%,88.90%
676,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,27.27%,90.54%,8.4,16.70%,35.30%,26.70%,40.00%
741,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,77.92%,63.24%,20.1,80.00%,87.20%,64.10%,79.50%
741,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,76.90%,62.56%,19.8,82.70%,87.90%,65.90%,70.30%
1466,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,84.21%,87.62%,10.7,82.60%,85.90%,83.80%,84.70%
1466,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,59.17%,83.77%,11,54.80%,37.50%,78.60%,62.20%
4166,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,84.21%,77.67%,13.9,79.20%,81.50%,89.30%,87.50%
4166,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,90.35%,85.79%,8.2,87.90%,92.90%,85.40%,95.30%
4635,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,68.79%,73.53%,17.3,53.50%,63.30%,73.20%,79.90%
4635,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,82.27%,73.30%,19.3,77.60%,76.60%,81.80%,94.00%
672,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,83.15%,82.84%,14.4,81.90%,91.60%,72.80%,85.80%
1194,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202229,92.31%,92.86%,9.7,100.00%,100.00%,88.90%,90.00%
1194,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,90.34%,96.37%,10,82.90%,89.80%,89.00%,96.00%
1318,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,76.41%,66.01%,15.9,89.70%,75.00%,61.20%,88.80%
1318,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,70.69%,69.33%,13.5,79.90%,63.90%,58.30%,81.20%
2932,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,79.37%,55.56%,18.5,89.40%,68.40%,77.30%,83.50%
2932,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,73.83%,62.38%,14.6,85.40%,55.10%,71.30%,81.00%
4223,UBER,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202229,80.07%,87.03%,9.9,92.00%,79.70%,74.40%,78.40%
578,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,61.87%,51.30%,21.1,77.00%,77.50%,30.40%,67.20%
578,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,65.05%,58.39%,17.5,77.80%,72.60%,43.10%,68.20%
680,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,70.20%,56.28%,26.5,66.70%,83.60%,59.80%,68.80%
680,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,72.08%,56.73%,20.1,78.80%,66.90%,58.50%,80.30%
2310,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,79.58%,65.90%,14.2,84.10%,68.50%,78.70%,88.70%
1217,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,78.21%,95.75%,9.6,76.80%,62.70%,85.90%,84.50%
1242,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,71.93%,47.52%,21.2,65.20%,74.50%,62.40%,84.00%
1795,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,50.00%,94.23%,6.8,57.10%,30.00%,57.10%,60.00%
4428,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,80.42%,89.89%,9.4,77.20%,85.60%,82.60%,77.20%
3072,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202229,87.13%,83.66%,9.9,91.10%,86.20%,86.10%,86.40%
278,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202229,90.96%,83.75%,10.1,91.30%,84.40%,92.30%,92.80%
450,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,82.16%,68.26%,13.2,82.00%,74.80%,78.70%,93.50%
307,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202229,71.88%,54.08%,20.5,85.90%,68.80%,62.50%,69.70%
1193,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202229,41.72%,64.12%,32.5,40.70%,28.30%,41.40%,64.60%
124,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,90.32%,85.59%,13.3,88.80%,93.10%,92.20%,87.60%
126,SPARK,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202229,85.10%,83.36%,12.8,86.80%,82.40%,82.30%,90.60%
3230,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,81.32%,62.25%,17.3,75.20%,83.00%,78.10%,88.90%
4460,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202229,86.96%,85.45%,10.8,66.70%,88.90%,87.50%,88.90%
4168,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202229,88.94%,97.83%,7.8,71.00%,91.80%,97.00%,86.20%
157,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202229,90.96%,98.44%,9.7,100.00%,85.30%,89.50%,87.50%
1364,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202229,85.19%,96.43%,10.5,100.00%,100.00%,78.60%,75.00%
2592,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,80.84%,82.70%,18.1,76.20%,70.50%,82.40%,94.10%
2592,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,69.65%,71.29%,28.4,70.70%,59.20%,59.50%,87.40%
2884,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,82.18%,82.30%,22,82.80%,57.80%,91.60%,88.90%
3350,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,71.64%,74.13%,27.4,72.10%,51.20%,69.70%,83.40%
1560,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,82.92%,90.96%,10.3,77.90%,72.90%,87.40%,92.50%
1560,UBER,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202229,84.83%,88.58%,16.3,91.60%,63.40%,90.10%,94.40%
1584,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,88.30%,94.27%,15.6,74.40%,83.10%,94.70%,97.10%
4557,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,73.25%,92.52%,11,64.20%,48.70%,81.90%,91.50%
3355,UBER,Scheduled Express Delivery ,4,At Risk,Degrading,Driver Supply Focus,202229,81.98%,95.27%,8.4,69.40%,72.00%,83.90%,94.20%
2099,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202229,92.86%,91.67%,6.5,92.80%,96.20%,89.10%,93.50%
2099,UBER,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202229,85.00%,90.48%,6.6,100.00%,100.00%,57.10%,100.00%
2556,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202229,86.75%,91.46%,5.8,73.30%,89.20%,95.20%,85.70%
2253,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,77.47%,69.02%,29.6,78.00%,58.70%,78.90%,88.80%
3516,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,83.46%,97.30%,15.9,85.00%,78.70%,85.70%,85.20%
5338,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202229,89.78%,89.20%,10.6,91.60%,90.50%,88.20%,88.80%
3464,UBER,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202229,85.00%,82.64%,24.5,96.50%,69.80%,83.80%,91.70%
2110,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202229,92.20%,93.41%,12.4,91.60%,83.20%,95.60%,97.50%
953,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,87.13%,84.71%,12.8,81.70%,92.80%,90.20%,85.70%
980,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,70.15%,58.90%,19.2,60.90%,60.70%,68.00%,87.90%
1901,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202229,91.39%,86.03%,10.7,90.70%,83.00%,95.10%,96.40%
2259,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,83.33%,67.31%,10.2,66.70%,87.00%,94.90%,82.60%
3259,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,70.30%,80.58%,14.9,66.70%,60.90%,81.10%,65.00%
921,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Driver Supply Focus,202229,41.67%,100.00%,5.1,0.00%,33.30%,100.00%,0.00%
986,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,64.71%,78.95%,7,50.00%,75.00%,57.10%,75.00%
1199,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202229,60.44%,96.83%,6.4,55.00%,66.70%,55.00%,62.50%
1699,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,73.43%,60.92%,17.8,64.80%,85.40%,58.80%,87.50%
1708,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,88.07%,88.72%,10.2,78.00%,85.70%,92.50%,91.20%
1440,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,85.11%,88.00%,13.2,83.50%,83.10%,89.10%,87.20%
1581,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,79.76%,73.10%,8.1,87.40%,86.50%,62.50%,88.70%
1581,UBER,Scheduled Standard Delivery,32,Executive Review,-,Store Focus,202229,74.19%,56.25%,14.7,,,62.50%,78.30%
2033,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202229,90.43%,91.58%,8.8,100.00%,100.00%,81.80%,88.00%
1827,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202229,89.01%,99.14%,5,83.10%,85.40%,92.20%,95.00%
705,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,86.69%,84.76%,15.9,88.90%,88.10%,85.50%,83.90%
705,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,81.81%,80.78%,21.6,79.50%,86.10%,85.90%,75.00%
5299,UBER,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202229,85.35%,82.38%,11.2,93.40%,83.40%,83.20%,84.60%
908,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,80.60%,73.08%,16,79.90%,78.60%,74.80%,92.80%
5214,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202229,85.47%,94.85%,8.3,85.70%,81.70%,100.00%,89.10%
3782,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,19.82%,60.85%,17.7,17.20%,12.20%,7.10%,33.00%
771,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,78.90%,67.02%,18.3,79.20%,70.90%,80.50%,85.70%
771,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,81.60%,63.75%,19.6,76.70%,71.90%,85.00%,87.70%
974,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,45.11%,67.55%,27.6,9.40%,1.20%,34.10%,57.50%
974,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,51.65%,63.36%,44.3,0.00%,13.30%,45.60%,64.70%
6968,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,88.32%,76.97%,16.7,78.10%,94.40%,96.30%,84.40%
819,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202229,46.97%,64.31%,36.1,92.30%,31.00%,18.50%,66.10%
4063,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202229,91.49%,96.18%,7.8,92.70%,95.50%,87.10%,90.90%
4063,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202229,85.42%,90.10%,10.9,92.30%,92.30%,93.10%,67.90%
5034,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,69.59%,76.83%,23.3,68.80%,49.40%,80.90%,79.70%
5034,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,72.78%,79.60%,20.9,77.00%,61.40%,76.70%,76.40%
2176,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,85.09%,80.69%,14.4,86.40%,83.00%,84.00%,86.90%
4260,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202229,59.51%,49.21%,30.8,94.10%,34.40%,50.60%,85.70%
4446,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,87.79%,90.70%,9.7,87.00%,83.30%,89.10%,91.90%
3858,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,87.37%,82.61%,12.9,81.80%,84.50%,89.30%,89.30%
3625,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,85.99%,87.25%,11.5,66.10%,90.10%,92.30%,91.20%
5325,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,78.42%,87.62%,11.5,63.60%,85.20%,73.50%,90.80%
2814,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,77.34%,75.56%,19,57.90%,79.10%,87.70%,81.80%
5218,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,67.97%,68.24%,18.1,63.20%,52.70%,68.00%,88.80%
3418,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,69.63%,70.26%,23,81.00%,51.80%,63.00%,80.00%
5964,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202229,83.19%,82.54%,13.7,84.20%,83.20%,88.50%,76.00%
725,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,58.50%,70.90%,33.9,69.40%,35.60%,66.30%,58.30%
1245,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,46.10%,55.76%,35.4,24.90%,41.00%,37.70%,64.60%
3463,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,86.54%,77.51%,16.2,84.10%,82.60%,87.60%,91.40%
3474,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,77.45%,76.51%,16.1,81.20%,80.40%,76.10%,70.90%
941,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,81.41%,75.40%,20.5,88.20%,82.20%,58.70%,94.20%
5300,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,72.96%,75.68%,20.5,76.00%,57.70%,72.90%,80.80%
2237,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,75.00%,82.59%,21.3,70.00%,73.80%,71.60%,83.10%
3161,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,89.05%,90.64%,10.2,82.10%,81.90%,92.60%,92.80%
5654,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202229,92.10%,90.78%,7.4,85.50%,94.60%,96.60%,91.70%
3163,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,72.04%,68.88%,24.3,73.70%,67.90%,65.20%,80.60%
3235,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202229,65.81%,68.67%,20.7,62.00%,79.50%,57.20%,64.60%
3397,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,89.45%,84.58%,12.6,87.00%,94.40%,93.60%,85.30%
4303,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,82.43%,78.24%,18,72.60%,83.20%,79.00%,90.90%
2079,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202229,82.07%,93.42%,8,86.40%,73.30%,90.50%,77.40%
2338,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,83.75%,81.40%,11.4,86.70%,90.50%,73.90%,85.70%
2338,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202229,86.69%,87.19%,9,85.00%,91.10%,88.90%,81.50%
2417,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,80.31%,88.89%,9.6,70.60%,75.80%,88.60%,88.00%
2545,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,86.02%,91.22%,11.5,85.70%,86.60%,83.10%,88.40%
1955,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,74.36%,86.36%,11,61.50%,64.50%,82.70%,84.20%
1971,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202229,72.97%,66.67%,19.8,61.10%,70.00%,,100.00%
1971,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202229,79.61%,70.68%,18.7,80.70%,69.50%,90.00%,78.70%
2668,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,76.70%,88.40%,16.4,73.70%,73.80%,77.30%,83.30%
5669,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,42.15%,60.45%,16.7,72.60%,45.60%,23.10%,25.30%
1643,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,74.04%,98.68%,9.7,60.50%,60.30%,73.80%,85.90%
3505,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202229,89.80%,87.66%,8.1,94.70%,93.20%,87.50%,80.00%
3505,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202229,84.07%,93.33%,7.3,86.70%,81.70%,85.40%,82.70%
2936,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202229,74.36%,79.17%,15.1,56.00%,55.40%,88.70%,86.60%
3499,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202229,80.00%,96.77%,5.6,87.50%,100.00%,85.70%,63.60%
5695,DOORDASH,Scheduled Standard Delivery,38,Executive Review,Recovering,Store Focus,202229,91.40%,84.16%,10.5,97.70%,88.10%,88.90%,91.70%
5695,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202229,88.66%,92.20%,8.7,88.60%,88.70%,89.20%,88.30%
2106,DOORDASH,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202229,86.67%,88.58%,13.7,73.50%,80.90%,92.80%,91.70%
2106,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,86.19%,87.67%,10.9,82.00%,87.50%,90.70%,85.00%
2508,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,83.41%,84.95%,10.1,83.50%,78.90%,84.20%,86.50%
2780,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,77.20%,74.90%,11.7,80.00%,79.00%,71.50%,79.40%
2861,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,85.53%,79.02%,8.9,83.10%,83.90%,86.50%,89.20%
2862,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,82.65%,90.15%,14.7,81.00%,85.80%,81.80%,81.60%
2862,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,84.53%,89.84%,11.6,84.70%,85.90%,89.70%,78.00%
3093,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,81.43%,82.25%,15.3,75.20%,86.00%,84.10%,80.10%
3093,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,80.07%,83.07%,12.3,83.30%,84.00%,80.30%,71.50%
5841,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,83.31%,85.04%,11.3,75.80%,87.40%,85.60%,84.70%
2831,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,78.13%,85.29%,11.1,72.70%,88.90%,100.00%,62.50%
2030,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,88.01%,84.23%,15,86.30%,89.70%,100.00%,77.90%
2030,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,81.50%,88.69%,13.8,87.70%,81.90%,86.40%,69.20%
2537,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,89.59%,70.19%,13.9,88.20%,88.30%,85.90%,95.10%
2537,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,90.28%,73.20%,14.1,87.80%,86.70%,87.10%,97.90%
5426,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,82.81%,87.11%,12,70.00%,74.60%,88.30%,96.00%
3123,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202229,85.68%,97.35%,7.9,82.10%,81.50%,88.20%,88.70%
4174,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202229,86.16%,94.91%,9,83.70%,87.00%,85.20%,87.00%
4174,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202229,92.98%,90.00%,10.1,100.00%,100.00%,83.30%,92.70%
4494,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202229,86.92%,98.55%,4.8,87.00%,94.10%,87.90%,82.20%
2426,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,68.87%,66.43%,18.3,87.00%,33.30%,59.40%,80.60%
2426,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,68.96%,65.01%,17.1,76.80%,66.70%,59.00%,72.90%
2471,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,92.50%,90.36%,12.6,83.30%,100.00%,95.50%,90.00%
2774,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202229,84.81%,90.53%,15.4,95.00%,82.40%,75.00%,88.90%
5185,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,85.58%,95.34%,18,83.30%,88.70%,84.40%,85.70%
5185,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,84.42%,96.04%,12.3,84.00%,82.10%,86.90%,84.30%
1564,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,76.87%,92.04%,12.3,78.70%,87.50%,70.10%,74.20%
