Store,XS Men ,S Men ,M Men ,L Men ,XL Men ,2X Men ,3X Men ,4X Men ,5X Men ,6X Men ,7X Men ,8X Men ,XS Women ,S Women ,M Women ,L Women ,XL Women ,2X Women ,3X Women ,4X Women ,5X Women ,6X Women ,7X Women ,8X Women 
598,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
599,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
604,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
608,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
613,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
615,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
622,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
628,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
643,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
649,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
661,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
670,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
672,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
673,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
687,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
689,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
697,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
698,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
705,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
706,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
711,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
715,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
718,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
719,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
721,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
725,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
734,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
742,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
743,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
753,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
755,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
766,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
767,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
787,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
789,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
805,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
806,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
807,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
817,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
818,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
819,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
826,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
836,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
839,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
842,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
850,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
860,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
862,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
866,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
870,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
880,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
890,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
892,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
894,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
896,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
904,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
906,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
908,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
909,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
911,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
912,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
916,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
919,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
929,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
931,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
942,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
943,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
944,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
947,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
950,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
955,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
958,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
964,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
967,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
968,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
969,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
970,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
973,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
974,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
988,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
989,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
990,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
994,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1004,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1009,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1012,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1026,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1034,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1036,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1037,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1040,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1055,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1066,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1071,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1075,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1081,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1083,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1086,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1087,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1103,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1104,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1105,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1113,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1116,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1118,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1125,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1136,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1141,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1146,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1148,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1163,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1177,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1181,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1182,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1183,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1201,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1202,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1203,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1206,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1212,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1213,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1218,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1220,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1222,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1224,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1230,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1231,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1241,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1242,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1245,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1248,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1256,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1279,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1291,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1292,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1315,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1321,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1339,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1341,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1346,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1353,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1362,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1390,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1391,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1406,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1411,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1412,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1413,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1430,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1438,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1439,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1440,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1446,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1448,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1453,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1455,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1458,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1464,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1465,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1485,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1505,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1514,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1520,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1527,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1529,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1533,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1534,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1535,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1541,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1542,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1543,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1549,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1554,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1555,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1556,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1560,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1563,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1565,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1568,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1571,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1574,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1577,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1578,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1584,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1588,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1590,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1591,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1597,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1604,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1612,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1623,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1636,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1643,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1645,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1654,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1660,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1669,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1671,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1674,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1677,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1679,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1680,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1703,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1723,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1739,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1742,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1745,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1746,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1747,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1764,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1768,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1770,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1772,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1784,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1801,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1810,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1815,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1826,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1832,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1833,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1834,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1835,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1852,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1853,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1856,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1859,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1862,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1864,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1868,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1872,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1875,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1878,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1879,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1884,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1885,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1891,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1899,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1902,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1903,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1909,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1911,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1931,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1938,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1965,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1981,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1983,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1988,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1991,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1994,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1995,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
1998,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2001,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2003,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2007,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2019,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2021,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2036,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2038,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2049,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2051,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2056,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2059,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2063,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2068,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2074,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2078,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2079,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2091,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2098,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2101,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2104,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2108,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
2115,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
