Store #,Type,City,State,Start Selling Date,Stop Selling Date,Return Type
2667,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
2996,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
3014,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
3406,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
5147,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
5810,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
5823,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
5889,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
8930,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
3341,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
5021,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
6372,Sam's Club,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
6376,Sam's Club,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
6482,Sam's Club,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
8242,Sam's Club,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
8248,Sam's Club,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
8282,Sam's Club,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
421,Walmart,DECATUR,TX,21-Apr,11-Jul,UPS Ground Return
147,Walmart,DENISON,TX,21-Apr,11-Jul,UPS Ground Return
467,Walmart,DENTON,TX,21-Apr,11-Jul,UPS Ground Return
4627,Walmart,DENTON,TX,21-Apr,11-Jul,UPS Ground Return
4905,Sam's Club,DENTON,TX,21-Apr,11-Jul,UPS Ground Return
7232,Walmart,DESOTO,TX,21-Apr,11-Jul,UPS Ground Return
4103,Walmart,DEVINE,TX,21-Apr,11-Jul,UPS Ground Return
2763,Walmart,DONNA,TX,21-Apr,11-Jul,UPS Ground Return
812,Walmart,DUMAS,TX,21-Apr,11-Jul,UPS Ground Return
461,Walmart,EAGLE PASS,TX,21-Apr,11-Jul,UPS Ground Return
561,Walmart,EASTLAND,TX,21-Apr,11-Jul,UPS Ground Return
429,Walmart,EDINBURG,TX,21-Apr,11-Jul,UPS Ground Return
3886,Walmart,EDINBURG,TX,21-Apr,11-Jul,UPS Ground Return
5809,Walmart,EDINBURG,TX,21-Apr,11-Jul,UPS Ground Return
344,Walmart,EL CAMPO,TX,21-Apr,11-Jul,UPS Ground Return
500,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
512,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
964,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
1015,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
2201,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
2612,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
3763,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
5947,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
3661,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
4105,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
4366,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
4415,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
5108,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
5962,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
6587,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
6813,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
7229,Walmart,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
6246,Sam's Club,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
6502,Sam's Club,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
8153,Sam's Club,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
8280,Sam's Club,EL PASO,TX,21-Apr,11-Jul,UPS Ground Return
3170,Walmart,ELGIN,TX,21-Apr,11-Jul,UPS Ground Return
465,Walmart,FLORESVILLE,TX,21-Apr,11-Jul,UPS Ground Return
5963,Walmart,FLOWER MOUND,TX,21-Apr,11-Jul,UPS Ground Return
5191,Walmart,FORNEY,TX,21-Apr,11-Jul,UPS Ground Return
590,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
2978,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
2980,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
3044,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
3773,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
4165,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
5312,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
2979,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
3043,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
3135,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
3419,Walmart,FORT WORTH,TX,21-Apr,11-Jul,UPS Ground Return
3777,Walmart,FRISCO,TX,21-Apr,11-Jul,UPS Ground Return
5866,Walmart,FRISCO,TX,21-Apr,11-Jul,UPS Ground Return
4742,Sam's Club,FT. WORTH,TX,21-Apr,11-Jul,UPS Ground Return
6244,Sam's Club,FT. WORTH,TX,21-Apr,11-Jul,UPS Ground Return
1055,Walmart,GARLAND,TX,21-Apr,11-Jul,UPS Ground Return
1800,Walmart,GARLAND,TX,21-Apr,11-Jul,UPS Ground Return
3224,Walmart,GARLAND,TX,21-Apr,11-Jul,UPS Ground Return
2433,Walmart,GARLAND,TX,21-Apr,11-Jul,UPS Ground Return
476,Walmart,GATESVILLE,TX,21-Apr,11-Jul,UPS Ground Return
473,Walmart,GIDDINGS,TX,21-Apr,11-Jul,UPS Ground Return
146,Walmart,GILMER,TX,21-Apr,11-Jul,UPS Ground Return
290,Walmart,GONZALES,TX,21-Apr,11-Jul,UPS Ground Return
353,Walmart,GRAHAM,TX,21-Apr,11-Jul,UPS Ground Return
371,Walmart,GRANBURY,TX,21-Apr,11-Jul,UPS Ground Return
896,Walmart,GRAND PRAIRIE,TX,21-Apr,11-Jul,UPS Ground Return
4503,Walmart,GRAND PRAIRIE,TX,21-Apr,11-Jul,UPS Ground Return
8269,Sam's Club,GRAND PRAIRIE,TX,21-Apr,11-Jul,UPS Ground Return
427,Walmart,GREENVILLE,TX,21-Apr,11-Jul,UPS Ground Return
516,Walmart,GUN BARREL CITY,TX,21-Apr,11-Jul,UPS Ground Return
3319,Walmart,HARKER HEIGHTS,TX,21-Apr,11-Jul,UPS Ground Return
6459,Walmart,HARKER HEIGHTS,TX,21-Apr,11-Jul,UPS Ground Return
6245,Sam's Club,HARKER HEIGHTS,TX,21-Apr,11-Jul,UPS Ground Return
595,Walmart,HARLINGEN,TX,21-Apr,11-Jul,UPS Ground Return
6269,Sam's Club,HARLINGEN,TX,21-Apr,11-Jul,UPS Ground Return
5764,Walmart,HASLET,TX,21-Apr,11-Jul,UPS Ground Return
3057,Walmart,HELOTES,TX,21-Apr,11-Jul,UPS Ground Return
3384,Walmart,HEREFORD,TX,21-Apr,11-Jul,UPS Ground Return
7156,Walmart,HEWITT,TX,21-Apr,11-Jul,UPS Ground Return
3286,Walmart,HICKORY CREEK,TX,21-Apr,11-Jul,UPS Ground Return
3567,Walmart,HIDALGO,TX,21-Apr,11-Jul,UPS Ground Return
4240,Walmart,HIGHLAND VILLAGE,TX,21-Apr,11-Jul,UPS Ground Return
211,Walmart,HILLSBORO,TX,21-Apr,11-Jul,UPS Ground Return
443,Walmart,HONDO,TX,21-Apr,11-Jul,UPS Ground Return
3136,Walmart,HORIZON CITY,TX,21-Apr,11-Jul,UPS Ground Return
3431,Walmart,HUDSON OAKS,TX,21-Apr,11-Jul,UPS Ground Return
744,Walmart,HUMBLE,TX,21-Apr,11-Jul,UPS Ground Return
4298,Walmart,HUMBLE,TX,21-Apr,11-Jul,UPS Ground Return
6367,Sam's Club,HUMBLE,TX,21-Apr,11-Jul,UPS Ground Return
285,Walmart,HUNTSVILLE,TX,21-Apr,11-Jul,UPS Ground Return
880,Walmart,IRVING,TX,21-Apr,11-Jul,UPS Ground Return
2649,Walmart,IRVING,TX,21-Apr,11-Jul,UPS Ground Return
6265,Sam's Club,IRVING,TX,21-Apr,11-Jul,UPS Ground Return
180,Walmart,JACKSONVILLE,TX,21-Apr,11-Jul,UPS Ground Return
214,Walmart,JASPER,TX,21-Apr,11-Jul,UPS Ground Return
4468,Walmart,KATY,TX,21-Apr,11-Jul,UPS Ground Return
4164,Walmart,KAUFMAN,TX,21-Apr,11-Jul,UPS Ground Return
6781,Sam's Club,KELLER,TX,21-Apr,11-Jul,UPS Ground Return
508,Walmart,KERRVILLE,TX,21-Apr,11-Jul,UPS Ground Return
6286,Walmart,KILLEEN,TX,21-Apr,11-Jul,UPS Ground Return
3450,Walmart,KILLEEN,TX,21-Apr,11-Jul,UPS Ground Return
4130,Walmart,KYLE,TX,21-Apr,11-Jul,UPS Ground Return
846,Walmart,LA GRANGE,TX,21-Apr,11-Jul,UPS Ground Return
529,Walmart,LA MARQUE,TX,21-Apr,11-Jul,UPS Ground Return
5116,Walmart,LA PORTE,TX,21-Apr,11-Jul,UPS Ground Return
1073,Walmart,LAMPASAS,TX,21-Apr,11-Jul,UPS Ground Return
471,Walmart,LANCASTER,TX,21-Apr,11-Jul,UPS Ground Return
5388,Walmart,LEAGUE CITY,TX,21-Apr,11-Jul,UPS Ground Return
4618,Walmart,LEAGUE CITY,TX,21-Apr,11-Jul,UPS Ground Return
1051,Walmart,LEVELLAND,TX,21-Apr,11-Jul,UPS Ground Return
217,Walmart,LEWISVILLE,TX,21-Apr,11-Jul,UPS Ground Return
5092,Walmart,LEWISVILLE,TX,21-Apr,11-Jul,UPS Ground Return
6381,Sam's Club,LEWISVILLE,TX,21-Apr,11-Jul,UPS Ground Return
3764,Walmart,LINDALE,TX,21-Apr,11-Jul,UPS Ground Return
292,Walmart,LOCKHART,TX,21-Apr,11-Jul,UPS Ground Return
4114,Walmart,LONGVIEW,TX,21-Apr,11-Jul,UPS Ground Return
2765,Walmart,LOS FRESNOS,TX,21-Apr,11-Jul,UPS Ground Return
861,Walmart,LUBBOCK,TX,21-Apr,11-Jul,UPS Ground Return
945,Walmart,LUBBOCK,TX,21-Apr,11-Jul,UPS Ground Return
3826,Walmart,LUBBOCK,TX,21-Apr,11-Jul,UPS Ground Return
4299,Walmart,LUBBOCK,TX,21-Apr,11-Jul,UPS Ground Return
6898,Walmart,LUBBOCK,TX,21-Apr,11-Jul,UPS Ground Return
5702,Walmart,LUBBOCK,TX,21-Apr,11-Jul,UPS Ground Return
8270,Sam's Club,LUBBOCK,TX,21-Apr,11-Jul,UPS Ground Return
5672,Walmart,LUCAS,TX,21-Apr,11-Jul,UPS Ground Return
140,Walmart,LUFKIN,TX,21-Apr,11-Jul,UPS Ground Return
6202,Sam's Club,LUFKIN,TX,21-Apr,11-Jul,UPS Ground Return
384,Walmart,LUMBERTON,TX,21-Apr,11-Jul,UPS Ground Return
446,Walmart,MADISONVILLE,TX,21-Apr,11-Jul,UPS Ground Return
3169,Walmart,MANOR,TX,21-Apr,11-Jul,UPS Ground Return
4911,Sam's Club,MANSFIELD,TX,21-Apr,11-Jul,UPS Ground Return
320,Walmart,MARLIN,TX,21-Apr,11-Jul,UPS Ground Return
397,Walmart,MCALLEN,TX,21-Apr,11-Jul,UPS Ground Return
452,Walmart,MCALLEN,TX,21-Apr,11-Jul,UPS Ground Return
4850,Sam's Club,MCALLEN,TX,21-Apr,11-Jul,UPS Ground Return
8250,Sam's Club,MCALLEN,TX,21-Apr,11-Jul,UPS Ground Return
206,Walmart,MCKINNEY,TX,21-Apr,11-Jul,UPS Ground Return
5211,Walmart,MCKINNEY,TX,21-Apr,11-Jul,UPS Ground Return
5311,Walmart,MCKINNEY,TX,21-Apr,11-Jul,UPS Ground Return
4906,Sam's Club,MCKINNEY,TX,21-Apr,11-Jul,UPS Ground Return
789,Walmart,MESQUITE,TX,21-Apr,11-Jul,UPS Ground Return
2976,Walmart,MESQUITE,TX,21-Apr,11-Jul,UPS Ground Return
248,Walmart,MEXIA,TX,21-Apr,11-Jul,UPS Ground Return
3645,Walmart,MIDLAND,TX,21-Apr,11-Jul,UPS Ground Return
8288,Sam's Club,MIDLAND,TX,21-Apr,11-Jul,UPS Ground Return
4279,Walmart,MIDLOTHIAN,TX,21-Apr,11-Jul,UPS Ground Return
251,Walmart,MINEOLA,TX,21-Apr,11-Jul,UPS Ground Return
804,Walmart,MINERAL WELLS,TX,21-Apr,11-Jul,UPS Ground Return
6850,Walmart,MISSION,TX,21-Apr,11-Jul,UPS Ground Return
5449,Walmart,MISSOURI CITY,TX,21-Apr,11-Jul,UPS Ground Return
3591,Walmart,MONTGOMERY,TX,21-Apr,11-Jul,UPS Ground Return
8268,Sam's Club,N RICHLAND HILLS,TX,21-Apr,11-Jul,UPS Ground Return
4674,Walmart,NACOGDOCHES,TX,21-Apr,11-Jul,UPS Ground Return
293,Walmart,NAVASOTA,TX,21-Apr,11-Jul,UPS Ground Return
865,Walmart,NEW BRAUNFELS,TX,21-Apr,11-Jul,UPS Ground Return
807,Walmart,NORTH RICHLAND HILLS,TX,21-Apr,11-Jul,UPS Ground Return
3274,Walmart,NORTH RICHLAND HILLS,TX,21-Apr,11-Jul,UPS Ground Return
537,Walmart,ODESSA,TX,21-Apr,11-Jul,UPS Ground Return
2891,Walmart,ODESSA,TX,21-Apr,11-Jul,UPS Ground Return
6439,Sam's Club,ODESSA,TX,21-Apr,11-Jul,UPS Ground Return
3320,Walmart,PALMHURST,TX,21-Apr,11-Jul,UPS Ground Return
600,Walmart,PAMPA,TX,21-Apr,11-Jul,UPS Ground Return
148,Walmart,PARIS,TX,21-Apr,11-Jul,UPS Ground Return
752,Walmart,PASADENA,TX,21-Apr,11-Jul,UPS Ground Return
2724,Walmart,PASADENA,TX,21-Apr,11-Jul,UPS Ground Return
478,Walmart,PEARSALL,TX,21-Apr,11-Jul,UPS Ground Return
4508,Walmart,PENITAS,TX,21-Apr,11-Jul,UPS Ground Return
927,Walmart,PLAINVIEW,TX,21-Apr,11-Jul,UPS Ground Return
1117,Walmart,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
2086,Walmart,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
2883,Walmart,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
2926,Walmart,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
3482,Walmart,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
3199,Walmart,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
4182,Walmart,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
5657,Walmart,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
4743,Sam's Club,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
6255,Sam's Club,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
8299,Sam's Club,PLANO,TX,21-Apr,11-Jul,UPS Ground Return
757,Walmart,PLEASANTON,TX,21-Apr,11-Jul,UPS Ground Return
408,Walmart,PORT ARTHUR,TX,21-Apr,11-Jul,UPS Ground Return
449,Walmart,PORT ARTHUR,TX,21-Apr,11-Jul,UPS Ground Return
413,Walmart,PORT ISABEL,TX,21-Apr,11-Jul,UPS Ground Return
1098,Walmart,PORT LAVACA,TX,21-Apr,11-Jul,UPS Ground Return
297,Walmart,PORTER,TX,21-Apr,11-Jul,UPS Ground Return
7178,Walmart,PRINCETON,TX,21-Apr,11-Jul,UPS Ground Return
4215,Walmart,QUINLAN,TX,21-Apr,11-Jul,UPS Ground Return
3433,Walmart,RED OAK,TX,21-Apr,11-Jul,UPS Ground Return
6578,Walmart,RICHLAND HILLS,TX,21-Apr,11-Jul,UPS Ground Return
546,Walmart,RICHMOND,TX,21-Apr,11-Jul,UPS Ground Return
3827,Walmart,RICHMOND,TX,21-Apr,11-Jul,UPS Ground Return
6867,Sam's Club,RICHMOND,TX,21-Apr,11-Jul,UPS Ground Return
1958,Walmart,RIO GRANDE CITY,TX,21-Apr,11-Jul,UPS Ground Return
5247,Walmart,ROANOKE,TX,21-Apr,11-Jul,UPS Ground Return
440,Walmart,ROCKPORT,TX,21-Apr,11-Jul,UPS Ground Return
259,Walmart,ROCKWALL,TX,21-Apr,11-Jul,UPS Ground Return
3530,Walmart,ROCKWALL,TX,21-Apr,11-Jul,UPS Ground Return
475,Walmart,ROUND ROCK,TX,21-Apr,11-Jul,UPS Ground Return
5480,Walmart,ROUND ROCK,TX,21-Apr,11-Jul,UPS Ground Return
6259,Sam's Club,ROUND ROCK,TX,21-Apr,11-Jul,UPS Ground Return
3225,Walmart,ROWLETT,TX,21-Apr,11-Jul,UPS Ground Return
7240,Walmart,ROWLETT,TX,21-Apr,11-Jul,UPS Ground Return
5673,Walmart,SACHSE,TX,21-Apr,11-Jul,UPS Ground Return
6851,Walmart,SACHSE,TX,21-Apr,11-Jul,UPS Ground Return
5316,Walmart,SAGINAW,TX,21-Apr,11-Jul,UPS Ground Return
601,Walmart,SAN ANGELO,TX,21-Apr,11-Jul,UPS Ground Return
1249,Walmart,SAN ANGELO,TX,21-Apr,11-Jul,UPS Ground Return
7281,Walmart,SAN ANGELO,TX,21-Apr,11-Jul,UPS Ground Return
7311,Walmart,SAN ANGELO,TX,21-Apr,11-Jul,UPS Ground Return
4948,Sam's Club,SAN ANGELO,TX,21-Apr,11-Jul,UPS Ground Return
765,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
999,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
1198,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
1235,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
1313,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
1347,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
1803,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
2239,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
2404,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
2599,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
2769,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
2864,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
3058,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
3106,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
3107,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
3112,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
3279,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
3888,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
4131,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
4162,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
5145,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
5146,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
5245,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
2835,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
5224,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
5226,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
5290,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
5490,Walmart,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
4914,Sam's Club,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
4939,Sam's Club,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
6262,Sam's Club,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
8227,Sam's Club,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
8262,Sam's Club,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
8264,Sam's Club,SAN ANTONIO,TX,21-Apr,11-Jul,UPS Ground Return
1296,Walmart,SAN BENITO,TX,21-Apr,11-Jul,UPS Ground Return
404,Walmart,SAN MARCOS,TX,21-Apr,11-Jul,UPS Ground Return
4958,Sam's Club,SAN MARCOS,TX,21-Apr,11-Jul,UPS Ground Return
3391,Walmart,SCHERTZ,TX,21-Apr,11-Jul,UPS Ground Return
5288,Walmart,SEAGOVILLE,TX,21-Apr,11-Jul,UPS Ground Return
437,Walmart,SEALY,TX,21-Apr,11-Jul,UPS Ground Return
901,Walmart,SEGUIN,TX,21-Apr,11-Jul,UPS Ground Return
626,Walmart,SEMINOLE,TX,21-Apr,11-Jul,UPS Ground Return
3521,Walmart,SHERMAN,TX,21-Apr,11-Jul,UPS Ground Return
383,Walmart,SILSBEE,TX,21-Apr,11-Jul,UPS Ground Return
1272,Walmart,SNYDER,TX,21-Apr,11-Jul,UPS Ground Return
602,Walmart,SPRING,TX,21-Apr,11-Jul,UPS Ground Return
849,Walmart,SPRING,TX,21-Apr,11-Jul,UPS Ground Return
3390,Walmart,SPRING,TX,21-Apr,11-Jul,UPS Ground Return
3585,Walmart,SPRING,TX,21-Apr,11-Jul,UPS Ground Return
5287,Walmart,SPRING,TX,21-Apr,11-Jul,UPS Ground Return
1257,Walmart,STAMFORD,TX,21-Apr,11-Jul,UPS Ground Return
610,Walmart,STEPHENVILLE,TX,21-Apr,11-Jul,UPS Ground Return
2993,Walmart,SUGAR LAND,TX,21-Apr,11-Jul,UPS Ground Return
4763,Sam's Club,SUGAR LAND,TX,21-Apr,11-Jul,UPS Ground Return
417,Walmart,SULPHUR SPRINGS,TX,21-Apr,11-Jul,UPS Ground Return
3381,Walmart,SWEETWATER,TX,21-Apr,11-Jul,UPS Ground Return
6929,Walmart,TEMPLE,TX,21-Apr,11-Jul,UPS Ground Return
2123,Walmart,TEXARKANA,TX,21-Apr,11-Jul,UPS Ground Return
4367,Walmart,TEXARKANA,TX,21-Apr,11-Jul,UPS Ground Return
4371,Walmart,TEXARKANA,TX,21-Apr,11-Jul,UPS Ground Return
8295,Sam's Club,TEXARKANA,TX,21-Apr,11-Jul,UPS Ground Return
426,Walmart,THE COLONY,TX,21-Apr,11-Jul,UPS Ground Return
1022,Walmart,TYLER,TX,21-Apr,11-Jul,UPS Ground Return
1044,Walmart,TYLER,TX,21-Apr,11-Jul,UPS Ground Return
2688,Walmart,TYLER,TX,21-Apr,11-Jul,UPS Ground Return
6467,Walmart,TYLER,TX,21-Apr,11-Jul,UPS Ground Return
4605,Walmart,TYLER,TX,21-Apr,11-Jul,UPS Ground Return
5700,Walmart,TYLER,TX,21-Apr,11-Jul,UPS Ground Return
8284,Sam's Club,TYLER,TX,21-Apr,11-Jul,UPS Ground Return
782,Walmart,UVALDE,TX,21-Apr,11-Jul,UPS Ground Return
3229,Walmart,VERNON,TX,21-Apr,11-Jul,UPS Ground Return
330,Walmart,VICTORIA,TX,21-Apr,11-Jul,UPS Ground Return
4194,Walmart,VICTORIA,TX,21-Apr,11-Jul,UPS Ground Return
6471,Sam's Club,VICTORIA,TX,21-Apr,11-Jul,UPS Ground Return
457,Walmart,VIDOR,TX,21-Apr,11-Jul,UPS Ground Return
939,Walmart,WACO,TX,21-Apr,11-Jul,UPS Ground Return
5389,Walmart,WACO,TX,21-Apr,11-Jul,UPS Ground Return
8286,Sam's Club,WACO,TX,21-Apr,11-Jul,UPS Ground Return
260,Walmart,WAXAHACHIE,TX,21-Apr,11-Jul,UPS Ground Return
963,Walmart,WEATHERFORD,TX,21-Apr,11-Jul,UPS Ground Return
482,Walmart,WEST COLUMBIA,TX,21-Apr,11-Jul,UPS Ground Return
777,Walmart,WEST ORANGE,TX,21-Apr,11-Jul,UPS Ground Return
940,Walmart,WESTWORTH VILLAGE,TX,21-Apr,11-Jul,UPS Ground Return
8277,Sam's Club,WESTWORTH VILLAGE,TX,21-Apr,11-Jul,UPS Ground Return
5246,Walmart,WHARTON,TX,21-Apr,11-Jul,UPS Ground Return
414,Walmart,WICHITA FALLS,TX,21-Apr,11-Jul,UPS Ground Return
420,Walmart,WICHITA FALLS,TX,21-Apr,11-Jul,UPS Ground Return
1148,Walmart,WICHITA FALLS,TX,21-Apr,11-Jul,UPS Ground Return
8224,Sam's Club,WICHITA FALLS,TX,21-Apr,11-Jul,UPS Ground Return
288,Walmart,WOODVILLE,TX,21-Apr,11-Jul,UPS Ground Return
5210,Walmart,WYLIE,TX,21-Apr,11-Jul,UPS Ground Return
6078,Walmart,WYLIE,TX,21-Apr,11-Jul,UPS Ground Return
2511,Walmart,AMERICAN FORK,UT,24-Jun,26-Jul,TNT Driver Pickup
1438,Walmart,CEDAR CITY,UT,24-Jun,26-Jul,TNT Driver Pickup
3366,Walmart,CENTERVILLE,UT,24-Jun,26-Jul,TNT Driver Pickup
5234,Walmart,CLINTON,UT,24-Jun,26-Jul,TNT Driver Pickup
5110,Walmart,DRAPER,UT,24-Jun,26-Jul,TNT Driver Pickup
2794,Walmart,EPHRAIM,UT,24-Jun,26-Jul,TNT Driver Pickup
2921,Walmart,HARRISVILLE,UT,24-Jun,26-Jul,TNT Driver Pickup
4696,Walmart,HEBER CITY,UT,24-Jun,26-Jul,TNT Driver Pickup
7168,Walmart,HERRIMAN,UT,24-Jun,26-Jul,TNT Driver Pickup
4678,Walmart,HURRICANE,UT,24-Jun,26-Jul,TNT Driver Pickup
1699,Walmart,LAYTON,UT,24-Jun,26-Jul,TNT Driver Pickup
6682,Sam's Club,LAYTON,UT,24-Jun,26-Jul,TNT Driver Pickup
4272,Walmart,LOGAN,UT,24-Jun,26-Jul,TNT Driver Pickup
4786,Sam's Club,LOGAN,UT,24-Jun,26-Jul,TNT Driver Pickup
4706,Walmart,MAGNA,UT,24-Jun,26-Jul,TNT Driver Pickup
2207,Walmart,MIDVALE,UT,24-Jun,26-Jul,TNT Driver Pickup
6683,Sam's Club,MURRAY,UT,24-Jun,26-Jul,TNT Driver Pickup
1888,Walmart,NORTH LOGAN,UT,24-Jun,26-Jul,TNT Driver Pickup
3789,Walmart,OGDEN,UT,24-Jun,26-Jul,TNT Driver Pickup
1768,Walmart,OREM,UT,24-Jun,26-Jul,TNT Driver Pickup
1827,Walmart,PARK CITY,UT,21-Apr,26-Jul,UPS Ground Return
5167,Walmart,PAYSON,UT,24-Jun,26-Jul,TNT Driver Pickup
3454,Walmart,PERRY,UT,24-Jun,26-Jul,TNT Driver Pickup
4700,Walmart,PLEASANT GROVE,UT,24-Jun,26-Jul,TNT Driver Pickup
1573,Walmart,PRICE,UT,24-Jun,26-Jul,TNT Driver Pickup
4100,Walmart,PROVO,UT,24-Jun,26-Jul,TNT Driver Pickup
6685,Sam's Club,PROVO,UT,24-Jun,26-Jul,TNT Driver Pickup
5168,Walmart,RICHFIELD,UT,24-Jun,26-Jul,TNT Driver Pickup
1708,Walmart,RIVERDALE,UT,24-Jun,26-Jul,TNT Driver Pickup
6684,Sam's Club,RIVERDALE,UT,24-Jun,26-Jul,TNT Driver Pickup
3620,Walmart,RIVERTON,UT,24-Jun,26-Jul,TNT Driver Pickup
7043,Walmart,RIVERTON,UT,24-Jun,26-Jul,TNT Driver Pickup
