Store,Curr Total Baseline TL HC,Curr Total Budgeted TL HC,New Total Baseline TL HC,New Total Budgeted TL HC,Curr F&C TL Baseline HC,Curr F&C TL Budgeted HC,New F&C Baseline HC,New F&C Budgeted HC,Total Added Budgeted HC
2968,21,21,21,21,2,2,2,2,0
2973,23,23,23,23,2,2,2,2,0
2978,26,26,27,27,2,2,3,3,1
2980,24,24,25,25,2,2,3,3,1
2985,26,26,28,28,2,2,4,4,2
2986,26,26,26,26,2,2,2,2,0
2987,24,24,25,25,2,2,3,3,1
2988,25,25,25,25,2,2,2,2,0
2989,20,21,20,21,2,2,2,2,0
2990,25,25,25,25,2,2,2,2,0
2991,26,26,26,26,2,2,2,2,0
2992,26,26,27,27,2,2,3,3,1
2993,26,26,26,26,2,2,2,2,0
2994,26,26,26,26,2,2,2,2,0
2996,25,25,25,25,2,2,2,2,0
3004,24,24,26,26,2,2,4,4,2
3014,24,24,25,25,2,2,3,3,1
3017,24,25,24,25,2,2,2,2,0
3018,26,27,26,27,2,2,2,2,0
3035,23,23,24,24,2,2,3,3,1
3044,23,23,23,23,2,2,2,2,0
3053,21,21,21,21,2,2,2,2,0
3055,23,23,23,23,2,2,2,2,0
3056,26,26,26,26,2,2,2,2,0
3057,25,25,25,25,2,2,2,2,0
3058,25,25,25,25,2,2,2,2,0
3059,23,24,23,24,2,2,2,2,0
3060,24,24,24,24,2,2,2,2,0
3061,23,23,23,23,2,2,2,2,0
3067,23,23,23,23,2,2,2,2,0
3075,23,23,23,23,2,2,2,2,0
3077,24,24,24,24,2,2,2,2,0
3078,24,24,24,24,2,2,2,2,0
3081,25,25,25,25,2,2,2,2,0
3087,18,18,18,18,2,2,2,2,0
3088,23,23,23,23,2,2,2,2,0
3093,27,27,27,27,2,2,2,2,0
3102,23,23,23,23,2,2,2,2,0
3103,21,21,21,21,2,2,2,2,0
3106,25,25,25,25,2,2,2,2,0
3107,21,22,21,22,2,2,2,2,0
3112,25,26,25,26,2,2,2,2,0
3114,23,23,23,23,2,2,2,2,0
3118,23,23,23,23,2,2,2,2,0
3119,24,24,24,24,2,2,2,2,0
3136,28,28,30,30,2,2,4,4,2
3137,23,23,23,23,2,3,2,3,0
3150,24,24,24,24,2,2,2,2,0
3151,23,23,23,23,2,2,2,2,0
3159,33,33,35,35,2,2,4,4,2
3163,24,24,25,25,2,2,3,3,1
3167,23,23,23,23,2,2,2,2,0
3169,24,25,24,25,2,2,2,2,0
3170,22,22,22,22,2,2,2,2,0
3177,21,21,21,21,2,3,2,3,0
3180,26,28,28,28,2,3,4,3,0
3182,23,23,23,23,2,2,2,2,0
3188,23,23,23,23,2,2,2,2,0
3191,21,21,21,21,2,2,2,2,0
3192,23,23,23,23,2,2,2,2,0
3197,24,24,24,24,2,2,2,2,0
3200,18,18,18,18,2,2,2,2,0
3201,26,26,26,26,2,2,2,2,0
3205,26,26,26,26,2,2,2,2,0
3206,26,26,26,26,2,2,2,2,0
3207,26,26,27,26,2,3,3,3,0
3208,27,27,27,27,2,2,2,2,0
3209,26,26,26,26,2,2,2,2,0
3210,26,26,27,27,2,2,3,3,1
3212,24,24,25,25,2,2,3,3,1
3213,26,27,26,27,2,2,2,2,0
3214,26,26,26,26,2,2,2,2,0
3215,26,26,26,26,2,2,2,2,0
3216,26,26,26,26,2,2,2,2,0
3217,21,21,21,21,2,3,2,3,0
3218,26,26,27,27,2,2,3,3,1
3219,26,25,27,26,2,2,3,3,1
3220,26,28,28,28,2,3,4,4,0
3221,25,25,25,25,2,2,2,2,0
3222,25,25,25,25,2,2,2,2,0
3223,26,26,27,27,2,2,3,3,1
3224,26,26,27,27,2,2,3,3,1
3225,26,26,27,27,2,2,3,3,1
3226,26,26,26,26,2,2,2,2,0
3227,26,26,26,26,2,2,2,2,0
3228,26,26,26,26,2,2,2,2,0
3229,23,23,23,23,2,2,2,2,0
3230,26,26,28,28,2,2,4,4,2
3231,21,21,21,21,2,2,2,2,0
3232,26,26,27,27,2,2,3,3,1
3233,26,26,27,27,2,2,3,3,1
3234,25,25,25,25,2,2,2,2,0
3235,33,33,35,35,2,2,4,4,2
3236,24,24,24,24,2,2,2,2,0
3237,26,26,27,27,2,2,3,3,1
3239,26,26,27,27,2,2,3,3,1
3241,26,26,26,26,2,2,2,2,0
3243,26,26,26,26,2,2,2,2,0
3245,21,21,21,21,2,2,2,2,0
3247,26,26,26,26,2,2,2,2,0
3248,24,24,24,24,2,2,2,2,0
3250,25,25,25,25,2,2,2,2,0
3251,25,25,25,25,2,2,2,2,0
3252,18,18,18,18,2,2,2,2,0
3253,23,23,23,23,2,2,2,2,0
3254,26,27,27,27,2,2,3,3,0
3255,25,25,25,25,2,2,2,2,0
3258,26,27,27,27,2,2,3,3,0
3259,26,26,27,27,2,2,3,3,1
3260,25,25,25,25,2,2,2,2,0
3261,28,28,30,30,2,2,4,4,2
3262,26,26,27,27,2,2,3,3,1
3265,26,26,28,27,2,3,4,4,1
3266,20,20,20,20,2,2,2,2,0
3267,26,26,26,26,2,2,2,2,0
3268,25,25,25,25,2,2,2,2,0
3269,21,21,21,21,2,2,2,2,0
3270,25,25,25,25,2,2,2,2,0
3271,25,25,25,25,2,2,2,2,0
3273,25,25,25,25,2,2,2,2,0
3274,26,26,26,26,2,2,2,2,0
3276,20,20,20,20,2,2,2,2,0
3277,26,26,26,26,2,2,2,2,0
3278,26,26,26,26,2,2,2,2,0
3279,25,25,25,25,2,2,2,2,0
3280,26,26,26,26,2,2,2,2,0
3281,26,26,27,27,2,2,3,3,1
3282,25,25,25,25,2,2,2,2,0
3283,26,26,26,26,2,2,2,2,0
3284,24,25,24,25,2,2,2,2,0
3285,26,26,26,26,2,2,2,2,0
3286,26,26,26,26,2,2,2,2,0
3288,25,25,25,25,2,2,2,2,0
3289,25,25,25,25,2,2,2,2,0
3290,24,24,26,26,2,2,4,4,2
3291,22,22,22,22,2,2,2,2,0
3292,21,22,21,22,2,2,2,2,0
3293,25,25,25,25,2,2,2,2,0
3294,26,26,26,26,2,3,2,3,0
3295,26,26,26,26,2,2,2,2,0
3296,26,26,26,26,2,2,2,2,0
3297,26,26,26,26,2,2,2,2,0
3298,26,26,26,26,2,2,2,2,0
3300,25,26,25,26,2,2,2,2,0
3301,20,20,20,20,2,2,2,2,0
3302,26,26,26,26,2,2,2,2,0
3303,19,20,19,20,2,2,2,2,0
3304,25,25,25,25,2,2,2,2,0
3305,23,23,23,23,2,2,2,2,0
3307,26,26,26,26,2,3,2,3,0
3308,26,27,28,28,2,2,4,4,1
3309,23,24,23,24,2,3,2,3,0
3310,27,27,28,28,2,2,3,3,1
3311,25,25,25,25,2,2,2,2,0
3313,25,25,25,25,2,2,2,2,0
3319,26,26,26,26,2,2,2,2,0
3320,26,26,26,26,2,2,2,2,0
3322,19,19,19,19,2,2,2,2,0
3324,25,25,25,25,2,2,2,2,0
3328,25,25,25,25,2,2,2,2,0
3329,25,26,25,26,2,2,2,2,0
3331,26,26,27,27,2,2,3,3,1
3332,25,25,25,25,2,2,2,2,0
3334,25,26,25,26,2,2,2,2,0
3336,25,25,25,25,2,2,2,2,0
3337,26,26,27,27,2,2,3,3,1
3339,24,24,25,25,2,2,3,3,1
3342,25,25,25,25,2,2,2,2,0
3344,26,27,27,27,2,2,3,3,0
3347,26,27,27,27,2,2,3,3,0
3348,26,26,26,26,2,2,2,2,0
3349,26,26,26,26,2,2,2,2,0
3350,26,26,28,28,2,2,4,4,2
3351,26,26,28,28,2,2,4,4,2
3352,24,24,25,25,2,2,3,3,1
3360,26,26,26,26,2,2,2,2,0
3362,25,25,25,25,2,2,2,2,0
3363,26,26,27,27,2,2,3,3,1
3364,25,25,25,25,2,2,2,2,0
3366,26,27,26,27,2,2,2,2,0
3367,26,27,26,27,2,2,2,2,0
3370,26,26,27,27,2,2,3,3,1
3371,25,26,25,26,2,2,2,2,0
3372,23,23,23,23,2,2,2,2,0
3379,24,25,24,25,2,3,2,3,0
3380,28,28,30,29,2,3,4,4,1
3381,21,21,21,21,2,2,2,2,0
3382,26,26,27,27,2,2,3,3,1
3383,26,27,26,27,2,2,2,2,0
3384,25,25,25,25,2,2,2,2,0
3386,25,25,25,25,2,2,2,2,0
3387,26,26,28,28,2,2,4,4,2
3388,25,25,25,25,2,2,2,2,0
3389,25,25,25,25,2,2,2,2,0
3390,26,26,26,26,2,2,2,2,0
3391,25,25,25,25,2,2,2,2,0
3394,23,23,23,23,2,2,2,2,0
3395,25,25,25,25,2,2,2,2,0
3397,26,26,27,27,2,2,3,3,1
3400,26,26,26,26,2,2,2,2,0
3401,25,25,25,25,2,2,2,2,0
3402,26,26,26,26,2,2,2,2,0
3403,26,26,28,28,2,2,4,4,2
3404,23,24,24,24,2,2,3,3,0
3406,26,26,26,26,2,2,2,2,0
3407,28,28,30,30,2,2,4,4,2
3408,26,26,26,26,2,3,2,3,0
3409,26,26,26,26,2,2,2,2,0
3412,25,25,25,25,2,2,2,2,0
3415,21,21,21,21,2,2,2,2,0
3417,26,26,27,27,2,2,3,3,1
3418,24,24,26,26,2,2,4,4,2
3420,21,22,21,22,2,2,2,2,0
3422,24,25,24,25,2,3,2,3,0
3423,24,24,24,24,2,2,2,2,0
3425,26,26,26,26,2,2,2,2,0
3427,25,25,25,25,2,2,2,2,0
3428,24,24,24,24,2,2,2,2,0
3429,26,27,26,27,2,2,2,2,0
3430,23,23,23,23,2,2,2,2,0
3431,26,26,27,27,2,2,3,3,1
3432,25,25,25,25,2,3,2,3,0
3433,24,24,24,24,2,2,2,2,0
3434,25,26,25,26,2,2,2,2,0
3435,26,26,26,26,2,2,2,2,0
3436,25,26,25,26,2,2,2,2,0
3439,26,26,27,27,2,2,3,3,1
3443,20,20,20,20,2,2,2,2,0
3445,26,26,26,26,2,2,2,2,0
3447,25,26,25,26,2,2,2,2,0
3453,23,23,23,23,2,2,2,2,0
3454,27,27,27,27,2,2,2,2,0
3455,20,20,20,20,2,2,2,2,0
3458,23,24,23,24,2,2,2,2,0
3459,26,26,26,26,2,2,2,2,0
3460,26,26,27,27,2,2,3,3,1
3461,26,26,26,26,2,2,2,2,0
3462,26,27,26,27,2,2,2,2,0
3463,26,26,27,27,2,2,3,3,1
3464,26,26,28,28,2,2,4,4,2
3465,26,27,28,28,2,3,4,4,1
3469,33,32,35,34,2,2,4,4,2
3471,23,23,23,23,2,2,2,2,0
3472,27,27,29,28,2,3,4,4,1
3473,26,27,28,28,2,2,4,4,1
3474,26,26,27,27,2,2,3,3,1
3475,23,24,23,24,2,2,2,2,0
3476,24,24,24,24,2,2,2,2,0
3477,26,27,26,27,2,2,2,2,0
3478,29,29,31,31,2,2,4,4,2
3480,23,23,23,23,2,2,2,2,0
3481,20,21,20,21,2,2,2,2,0
3482,26,27,26,27,2,2,2,2,0
3483,25,25,25,25,2,2,2,2,0
3484,26,26,27,27,2,2,3,3,1
3485,26,26,26,26,2,2,2,2,0
3486,26,26,26,26,2,2,2,2,0
3487,25,25,25,25,2,2,2,2,0
3488,25,25,25,25,2,2,2,2,0
3489,24,25,24,25,2,2,2,2,0
3490,20,21,20,21,2,2,2,2,0
3491,18,18,18,18,2,2,2,2,0
3492,26,26,26,26,2,2,2,2,0
3493,20,20,20,20,2,2,2,2,0
3494,20,20,20,20,2,2,2,2,0
3495,26,26,28,27,2,3,4,4,1
3497,25,25,25,25,2,2,2,2,0
3498,23,23,23,23,2,2,2,2,0
3499,23,23,23,23,2,2,2,2,0
3500,26,27,28,28,2,2,4,4,1
3501,25,25,25,25,2,2,2,2,0
3502,25,25,25,25,2,2,2,2,0
3503,26,26,27,27,2,2,3,3,1
3505,25,25,25,25,2,2,2,2,0
3510,26,26,26,26,2,2,2,2,0
3511,25,25,27,27,2,2,4,4,2
3513,26,26,26,26,2,2,2,2,0
3514,25,26,25,26,2,2,2,2,0
3515,25,25,25,25,2,2,2,2,0
3516,33,33,35,35,2,2,4,4,2
3518,26,26,27,27,2,2,3,3,1
3520,33,33,35,35,2,2,4,4,2
3522,24,24,26,26,2,2,4,4,2
3523,26,26,28,28,2,2,4,4,2
3525,26,27,28,27,2,4,4,4,0
3526,25,25,25,25,2,2,2,2,0
3527,26,26,28,28,2,2,4,4,2
3528,25,24,25,24,2,2,2,2,0
3529,26,27,26,27,2,2,2,2,0
3531,24,24,25,25,2,2,3,3,1
3533,26,26,26,26,2,2,2,2,0
3534,25,25,25,25,2,2,2,2,0
3535,25,26,25,26,2,2,2,2,0
3537,26,26,27,27,2,2,3,3,1
3538,26,26,27,27,2,2,3,3,1
3541,23,23,23,23,2,2,2,2,0
3543,20,21,20,21,2,2,2,2,0
3545,17,17,17,17,2,2,2,2,0
3546,18,18,18,18,2,2,2,2,0
3548,23,23,23,23,2,2,2,2,0
3549,18,18,18,18,2,2,2,2,0
3560,24,24,25,25,2,2,3,3,1
3561,18,18,18,18,2,2,2,2,0
3562,18,19,18,19,2,2,2,2,0
3563,18,18,18,18,2,2,2,2,0
3564,24,25,25,25,2,2,3,3,0
3566,26,27,26,27,2,2,2,2,0
3567,26,26,26,26,2,2,2,2,0
3568,27,27,28,28,2,2,3,3,1
3569,26,27,26,27,2,2,2,2,0
3570,26,26,26,26,2,2,2,2,0
3571,25,25,25,25,2,2,2,2,0
3572,26,27,26,27,2,3,2,3,0
3573,24,24,24,24,2,2,2,2,0
3580,26,26,27,26,2,3,3,3,0
3581,26,26,26,26,2,2,2,2,0
3582,28,28,30,30,2,2,4,4,2
3583,26,26,26,26,2,2,2,2,0
3584,24,24,24,24,2,2,2,2,0
3585,26,26,26,26,2,2,2,2,0
3587,24,24,24,24,2,2,2,2,0
3588,24,25,25,25,2,2,3,3,0
3589,24,25,24,25,2,2,2,2,0
3590,26,26,27,27,2,2,3,3,1
3591,26,26,26,26,2,2,2,2,0
3595,26,26,26,26,2,2,2,2,0
3596,26,26,26,26,2,2,2,2,0
3597,26,26,26,26,2,2,2,2,0
3598,18,18,18,18,2,2,2,2,0
3601,24,24,24,24,2,2,2,2,0
3602,26,26,27,27,2,2,3,3,1
3607,23,23,23,23,2,2,2,2,0
3608,26,26,26,26,2,2,2,2,0
3609,24,24,24,24,2,2,2,2,0
3611,23,23,23,23,2,2,2,2,0
3612,25,25,25,25,2,2,2,2,0
3616,25,26,25,26,2,2,2,2,0
3620,27,27,27,27,2,2,2,2,0
3621,23,23,23,23,2,2,2,2,0
3623,25,25,25,25,2,2,2,2,0
3624,26,26,26,26,2,2,2,2,0
3625,26,26,26,26,2,2,2,2,0
3626,26,26,27,27,2,2,3,3,1
3627,26,26,27,27,2,2,3,3,1
3630,26,26,27,27,2,2,3,3,1
3631,24,24,24,24,2,2,2,2,0
3632,25,25,25,25,2,2,2,2,0
3633,26,26,27,27,2,2,3,3,1
3634,25,25,25,25,2,2,2,2,0
3639,24,24,24,24,2,2,2,2,0
3640,23,24,23,24,2,3,2,3,0
3641,25,25,25,25,2,2,2,2,0
3643,21,21,21,21,2,2,2,2,0
3644,23,23,23,23,2,2,2,2,0
3645,28,28,30,30,2,2,4,4,2
3648,26,26,27,27,2,2,3,3,1
3650,18,18,18,18,2,2,2,2,0
3652,26,26,27,27,2,2,3,3,1
3658,25,25,25,25,2,2,2,2,0
3659,26,26,26,26,2,2,2,2,0
3660,25,25,25,25,2,2,2,2,0
3700,26,26,26,26,2,2,2,2,0
3701,23,23,23,23,2,2,2,2,0
3702,26,26,28,28,2,2,4,4,2
3705,26,26,27,26,2,3,3,3,0
3708,24,24,24,24,2,2,2,2,0
3709,25,25,25,25,2,2,2,2,0
3710,21,21,21,21,2,2,2,2,0
3712,24,24,24,24,2,2,2,2,0
3717,23,23,23,23,2,2,2,2,0
3720,26,26,27,27,2,2,3,3,1
3722,26,27,26,27,2,3,2,3,0
3725,24,24,24,24,2,2,2,2,0
3726,26,27,27,27,2,2,3,3,0
3728,26,27,26,27,2,2,2,2,0
3729,24,25,25,25,2,2,3,3,0
3730,24,24,25,25,2,2,3,3,1
3731,26,26,27,27,2,2,3,3,1
3732,26,26,28,28,2,2,4,4,2
3733,26,26,26,26,2,2,2,2,0
3734,23,23,23,23,2,2,2,2,0
3738,26,26,27,27,2,2,3,3,1
3739,26,26,27,27,2,2,3,3,1
3741,23,23,23,23,2,2,2,2,0
3742,21,21,21,21,2,2,2,2,0
3747,25,25,25,25,2,2,2,2,0
3748,24,24,24,24,2,2,2,2,0
3749,25,25,25,25,2,2,2,2,0
3750,26,26,26,26,2,2,2,2,0
3751,28,28,30,30,2,2,4,4,2
3754,25,24,25,24,2,2,2,2,0
3757,26,27,26,27,2,2,2,2,0
3758,19,19,19,19,2,2,2,2,0
3760,23,23,23,23,2,2,2,2,0
3761,23,23,23,23,2,2,2,2,0
3762,26,27,27,27,2,2,3,3,0
3763,28,29,30,30,2,2,4,4,1
3764,26,26,26,26,2,2,2,2,0
3765,23,23,23,23,2,2,2,2,0
3768,24,24,24,24,2,2,2,2,0
3770,21,21,21,21,2,2,2,2,0
3771,26,26,28,28,2,2,4,4,2
3772,23,23,23,23,2,2,2,2,0
3773,26,26,27,27,2,2,3,3,1
3774,24,24,24,24,2,2,2,2,0
3777,26,26,27,27,2,2,3,3,1
3778,26,26,27,26,2,3,3,3,0
3780,24,25,25,25,2,3,3,3,0
3781,24,26,24,26,2,3,2,3,0
3782,26,26,27,27,2,2,3,3,1
3783,25,25,25,25,2,2,2,2,0
3784,25,25,25,25,2,2,2,2,0
3785,21,21,21,21,2,2,2,2,0
3786,26,26,26,26,2,2,2,2,0
3789,23,23,23,23,2,2,2,2,0
3790,25,26,25,26,2,2,2,2,0
3791,23,24,23,24,2,2,2,2,0
3792,25,25,25,25,2,2,2,2,0
3794,26,28,26,28,2,2,2,2,0
3795,33,33,35,35,2,2,4,4,2
3796,24,24,26,26,2,2,4,4,2
3799,26,26,26,26,2,2,2,2,0
3801,24,24,24,24,2,2,2,2,0
3802,24,24,26,26,2,2,4,4,2
3803,20,21,20,21,2,2,2,2,0
3804,24,24,24,24,2,2,2,2,0
3805,25,25,25,25,2,2,2,2,0
3806,23,23,23,23,2,2,2,2,0
3807,21,21,21,21,2,2,2,2,0
3809,21,22,21,22,2,2,2,2,0
3810,23,24,23,24,2,2,2,2,0
3812,21,21,21,21,2,2,2,2,0
3823,25,25,25,25,2,2,2,2,0
3824,24,25,24,25,2,2,2,2,0
3825,23,23,23,23,2,2,2,2,0
3826,26,26,26,26,2,2,2,2,0
3827,23,24,23,24,2,2,2,2,0
3828,25,25,25,25,2,2,2,2,0
3829,25,25,25,25,2,2,2,2,0
3830,23,23,23,23,2,2,2,2,0
3831,25,25,25,25,2,2,2,2,0
3833,28,29,30,30,2,2,4,4,1
3835,26,26,27,27,2,2,3,3,1
3837,27,27,27,27,2,2,2,2,0
3838,26,26,26,26,2,2,2,2,0
3840,26,26,26,26,2,2,2,2,0
3842,25,25,25,25,2,2,2,2,0
3843,23,23,23,23,2,2,2,2,0
3847,25,25,25,25,2,2,2,2,0
3848,25,25,25,25,2,2,2,2,0
3850,24,24,24,24,2,2,2,2,0
3851,26,26,26,26,2,2,2,2,0
3852,19,19,19,19,2,2,2,2,0
3853,23,24,23,24,2,2,2,2,0
3857,25,26,25,26,2,2,2,2,0
3858,23,23,23,23,2,2,2,2,0
3860,25,25,25,25,2,2,2,2,0
3861,26,26,26,26,2,2,2,2,0
3864,24,24,25,25,2,2,3,3,1
3867,26,28,26,28,2,2,2,2,0
3868,25,25,25,25,2,2,2,2,0
3869,21,21,21,21,2,2,2,2,0
3872,26,26,28,28,2,2,4,4,2
3874,26,26,26,26,2,2,2,2,0
3875,21,21,21,21,2,2,2,2,0
3876,23,24,23,24,2,2,2,2,0
3877,23,23,23,23,2,2,2,2,0
3883,21,21,22,22,2,2,3,3,1
3884,23,23,23,23,2,2,2,2,0
3886,25,26,25,26,2,2,2,2,0
3887,26,26,27,27,2,2,3,3,1
3888,26,26,27,27,2,2,3,3,1
3889,23,23,23,23,2,2,2,2,0
3891,26,26,27,27,2,2,3,3,1
3893,25,25,25,25,2,2,2,2,0
3894,26,28,26,28,2,3,2,3,0
3896,24,24,24,24,2,2,2,2,0
3897,27,27,29,29,2,2,4,4,2
3912,24,23,24,23,2,2,2,2,0
3947,23,24,23,24,2,2,2,2,0
4049,23,23,23,23,2,2,2,2,0
4055,26,26,26,26,2,2,2,2,0
4063,23,23,23,23,2,2,2,2,0
4064,24,24,24,24,2,2,2,2,0
4065,26,26,26,26,2,2,2,2,0
4068,26,26,26,26,2,2,2,2,0
4101,23,23,23,23,2,2,2,2,0
4102,24,24,24,24,2,2,2,2,0
4103,23,23,23,23,2,2,2,2,0
4108,27,26,28,27,2,2,3,3,1
4111,26,26,26,26,2,2,2,2,0
4112,26,26,26,26,2,2,2,2,0
4115,26,26,26,26,2,2,2,2,0
4118,26,26,26,26,2,2,2,2,0
4129,26,26,26,26,2,2,2,2,0
4130,26,27,26,27,2,2,2,2,0
4131,23,24,23,24,2,2,2,2,0
4132,24,24,24,24,2,2,2,2,0
4137,24,24,24,24,2,2,2,2,0
4144,23,23,23,23,2,2,2,2,0
4153,24,25,24,25,2,3,2,3,0
4156,23,23,23,23,2,2,2,2,0
4161,24,24,24,24,2,2,2,2,0
4162,23,24,23,24,2,2,2,2,0
4163,25,25,25,25,2,2,2,2,0
4164,27,27,28,28,2,2,3,3,1
4165,23,23,23,23,2,2,2,2,0
4166,21,21,21,21,2,2,2,2,0
4168,25,25,25,25,2,2,2,2,0
4171,23,23,23,23,2,3,2,3,0
4176,23,23,23,23,2,2,2,2,0
4183,25,26,25,26,2,2,2,2,0
4185,23,23,23,23,2,2,2,2,0
4187,23,23,23,23,2,3,2,3,0
4191,21,21,21,21,2,2,2,2,0
4194,26,26,26,26,2,2,2,2,0
4195,26,27,27,27,2,2,3,3,0
4200,26,26,26,26,2,2,2,2,0
4201,25,25,25,25,2,2,2,2,0
4202,25,25,25,25,2,2,2,2,0
4203,26,26,26,26,2,2,2,2,0
4208,21,21,21,21,2,2,2,2,0
4209,23,23,23,23,2,2,2,2,0
4215,25,25,25,25,2,2,2,2,0
4216,25,25,25,25,2,2,2,2,0
4219,25,26,25,26,2,2,2,2,0
4221,23,23,23,23,2,2,2,2,0
4223,26,25,27,26,2,2,3,3,1
4224,26,26,26,26,2,2,2,2,0
4226,21,21,21,21,2,3,2,3,0
4230,26,26,26,26,2,2,2,2,0
4231,25,25,25,25,2,2,2,2,0
4232,21,21,21,21,2,2,2,2,0
4235,26,26,27,27,2,2,3,3,1
4237,24,24,24,24,2,2,2,2,0
4238,24,24,25,25,2,2,3,3,1
4239,26,26,26,26,2,2,2,2,0
4240,24,24,25,25,2,2,3,3,1
4241,26,26,26,26,2,2,2,2,0
4243,26,26,27,27,2,2,3,3,1
4244,23,23,23,23,2,3,2,3,0
4246,21,21,21,21,2,2,2,2,0
4247,25,25,25,25,2,2,2,2,0
4249,21,21,21,21,2,3,2,3,0
4250,23,23,23,23,2,2,2,2,0
4252,24,24,24,24,2,2,2,2,0
4253,23,23,23,23,2,2,2,2,0
4255,26,26,27,27,2,2,3,3,1
4256,25,25,25,25,2,3,2,3,0
4257,23,23,23,23,2,2,2,2,0
4258,24,24,24,24,2,2,2,2,0
4259,21,21,21,21,2,2,2,2,0
4260,26,26,27,27,2,2,3,3,1
4262,26,26,28,28,2,2,4,4,2
4272,25,25,25,25,2,2,2,2,0
4273,26,26,27,27,2,2,3,3,1
4274,26,26,27,27,2,2,3,3,1
4276,23,23,23,23,2,2,2,2,0
4277,26,26,26,26,2,2,2,2,0
4278,21,21,21,21,2,2,2,2,0
4279,26,27,27,27,2,3,3,3,0
4281,21,21,21,21,2,2,2,2,0
4283,24,24,24,24,2,2,2,2,0
4284,25,26,25,26,2,2,2,2,0
4285,26,26,26,26,2,2,2,2,0
4286,25,26,25,26,2,3,2,3,0
4288,23,23,23,23,2,2,2,2,0
4295,25,25,25,25,2,2,2,2,0
4298,26,26,27,27,2,2,3,3,1
4299,26,27,27,27,2,2,3,3,0
4303,33,33,35,35,2,2,4,4,2
4309,21,22,21,22,2,2,2,2,0
4317,23,23,23,23,2,2,2,2,0
4318,26,26,27,27,2,2,3,3,1
4321,25,26,25,26,2,2,2,2,0
4322,19,19,19,19,2,2,2,2,0
4323,25,25,25,25,2,2,2,2,0
4325,26,26,28,28,2,2,4,4,2
4330,25,25,25,25,2,2,2,2,0
4332,35,35,37,37,2,2,4,4,2
4333,26,26,27,27,2,2,3,3,1
4334,24,24,24,24,2,2,2,2,0
4335,26,26,27,27,2,2,3,3,1
4336,24,24,24,24,2,2,2,2,0
4337,24,24,25,25,2,2,3,3,1
4340,27,28,29,29,2,2,4,4,1
4341,23,23,23,23,2,2,2,2,0
4348,24,24,24,24,2,2,2,2,0
4350,21,22,21,22,2,2,2,2,0
4352,24,24,25,25,2,2,3,3,1
4355,23,23,23,23,2,2,2,2,0
4356,26,26,27,27,2,2,3,3,1
4358,23,24,23,24,2,2,2,2,0
4359,24,24,24,24,2,2,2,2,0
4365,26,26,27,27,2,2,3,3,1
4368,26,26,27,27,2,2,3,3,1
4370,24,24,24,24,2,2,2,2,0
4372,23,23,23,23,2,3,2,3,0
4374,23,23,23,23,2,2,2,2,0
4377,21,21,21,21,2,2,2,2,0
4378,23,23,23,23,2,2,2,2,0
4381,26,27,28,28,2,3,4,4,1
4383,24,25,26,26,2,2,4,4,1
4384,25,25,25,25,2,2,2,2,0
4387,26,26,27,27,2,2,3,3,1
4389,23,23,23,23,2,2,2,2,0
4392,24,24,25,25,2,2,3,3,1
4393,23,23,23,23,2,2,2,2,0
4394,24,24,26,26,2,2,4,4,2
4395,23,23,23,23,2,2,2,2,0
4399,25,25,25,25,2,2,2,2,0
4403,24,24,24,24,2,2,2,2,0
4404,23,23,23,23,2,3,2,3,0
4405,25,25,25,25,2,2,2,2,0
4407,25,25,25,25,2,2,2,2,0
4409,25,25,25,25,2,3,2,3,0
4410,25,25,25,25,2,2,2,2,0
4412,24,24,24,24,2,2,2,2,0
4414,23,23,23,23,2,2,2,2,0
4416,25,25,25,25,2,2,2,2,0
4417,26,26,26,26,2,2,2,2,0
4420,25,25,25,25,2,2,2,2,0
4423,24,24,26,26,2,2,4,4,2
4424,26,26,27,27,2,2,3,3,1
4427,23,23,23,23,2,3,2,3,0
4428,19,19,19,19,2,2,2,2,0
4430,24,25,26,26,2,2,4,4,1
4435,25,27,25,27,2,3,2,3,0
4436,23,23,23,23,2,2,2,2,0
4438,26,26,28,27,2,3,4,4,1
4439,21,21,21,21,2,2,2,2,0
4440,24,24,25,25,2,2,3,3,1
4444,24,24,24,24,2,2,2,2,0
4446,23,23,23,23,2,2,2,2,0
4450,26,26,26,26,2,2,2,2,0
4451,26,26,28,28,2,2,4,4,2
4456,24,25,24,25,2,3,2,3,0
4457,19,19,19,19,2,2,2,2,0
4458,24,24,24,24,2,2,2,2,0
4459,21,21,21,21,2,2,2,2,0
4460,25,25,25,25,2,2,2,2,0
4461,21,21,21,21,2,2,2,2,0
4471,20,20,20,20,2,2,2,2,0
4472,23,23,23,23,2,2,2,2,0
4474,23,24,23,24,2,2,2,2,0
4475,26,27,27,27,2,2,3,3,0
4476,24,24,24,24,2,2,2,2,0
4477,23,23,23,23,2,2,2,2,0
4479,23,23,23,23,2,2,2,2,0
4482,23,23,23,23,2,2,2,2,0
4483,25,25,25,25,2,3,2,3,0
4484,23,24,23,24,2,2,2,2,0
4487,26,26,26,26,2,2,2,2,0
4488,21,21,21,21,2,2,2,2,0
4497,26,26,26,26,2,2,2,2,0
4499,24,24,24,24,2,2,2,2,0
4501,23,23,23,23,2,2,2,2,0
4503,27,27,28,27,2,3,3,3,0
4506,26,26,26,26,2,2,2,2,0
4508,24,25,24,25,2,2,2,2,0
