Stores,Dept, July End Inv 
5447,98," 31,169 "
5448,80," 5,730 "
5448,93," 43,085 "
5448,94," 21,137 "
5448,98," 19,588 "
5449,80," 8,698 "
5449,93," 57,917 "
5449,94," 22,234 "
5449,98," 17,708 "
5450,80," 16,136 "
5450,93," 47,954 "
5450,94," 39,289 "
5450,98," 20,131 "
5451,80," 12,194 "
5451,93," 43,807 "
5451,94," 28,908 "
5451,98," 10,516 "
5452,80," 5,283 "
5452,93," 33,766 "
5452,94," 13,755 "
5452,98," 6,159 "
5453,80," 8,892 "
5453,93," 37,000 "
5453,94," 25,627 "
5453,98," 9,379 "
5455,80," 18,209 "
5455,93," 57,734 "
5455,94," 32,244 "
5455,98," 22,070 "
5458,80," 14,625 "
5458,93," 38,330 "
5458,94," 24,514 "
5458,98," 20,122 "
5459,80," 14,892 "
5459,93," 32,394 "
5459,94," 25,298 "
5459,98," 8,739 "
5460,80," 11,589 "
5460,93," 36,373 "
5460,94," 23,731 "
5460,98," 20,563 "
5461,80," 7,062 "
5461,93," 50,294 "
5461,94," 16,220 "
5461,98," 19,689 "
5462,80," 17,876 "
5462,93," 73,811 "
5462,94," 18,028 "
5462,98," 31,148 "
5463,80," 5,223 "
5463,93," 34,868 "
5463,94," 14,003 "
5463,98," 19,836 "
5464,80," 9,834 "
5464,93," 27,784 "
5464,94," 16,608 "
5464,98," 5,693 "
5466,80," 12,760 "
5466,93," 60,292 "
5466,94," 28,759 "
5466,98," 87,919 "
5467,80," 8,626 "
5467,93," 34,158 "
5467,94," 21,510 "
5467,98," 7,585 "
5469,80," 14,482 "
5469,93," 46,065 "
5469,94," 24,068 "
5469,98," 16,907 "
5470,80," 9,892 "
5470,93," 24,278 "
5470,94," 17,862 "
5470,98," 18,611 "
5471,80," 21,153 "
5471,93," 57,743 "
5471,94," 39,749 "
5471,98," 21,085 "
5472,80," 12,478 "
5472,93," 44,132 "
5472,94," 21,599 "
5472,98," 20,351 "
5476,80," 13,196 "
5476,93," 52,237 "
5476,94," 31,283 "
5476,98," 22,466 "
5477,80," 17,315 "
5477,93," 47,127 "
5477,94," 27,720 "
5477,98," 20,972 "
5479,80," 9,655 "
5479,93," 42,228 "
5479,94," 18,994 "
5479,98," 20,573 "
5480,80," 12,781 "
5480,93," 49,541 "
5480,94," 23,303 "
5480,98," 21,400 "
5481,80," 30,810 "
5481,93," 47,890 "
5481,94," 31,746 "
5481,98," 17,316 "
5482,80," 9,840 "
5482,93," 33,351 "
5482,94," 13,060 "
5482,98," 13,948 "
5483,80," 12,669 "
5483,93," 50,027 "
5483,94," 23,902 "
5483,98," 24,505 "
5485,80," 22,602 "
5485,93," 66,647 "
5485,94," 35,774 "
5485,98," 22,590 "
5486,80," 12,928 "
5486,93," 66,989 "
5486,94," 38,054 "
5486,98," 26,976 "
5487,80," 11,461 "
5487,93," 32,658 "
5487,94," 13,892 "
5487,98," 18,755 "
5488,80," 14,873 "
5488,93," 61,908 "
5488,94," 31,084 "
5488,98," 19,772 "
5489,80," 11,155 "
5489,93," 34,180 "
5489,94," 15,119 "
5489,98," 15,691 "
5490,80," 19,626 "
5490,93," 26,771 "
5490,94," 30,024 "
5490,98," 11,889 "
5491,80," 14,437 "
5491,93," 55,379 "
5491,94," 20,431 "
5491,98," 34,237 "
5492,80," 10,141 "
5492,93," 35,814 "
5492,94," 18,459 "
5492,98," 12,733 "
5494,80," 22,985 "
5494,93," 59,925 "
5494,94," 29,341 "
5494,98," 30,446 "
5497,80," 15,037 "
5497,93," 54,783 "
5497,94," 22,115 "
5497,98," 25,180 "
5498,80," 9,664 "
5498,93," 25,880 "
5498,94," 10,682 "
5498,98," 12,321 "
5499,80," 7,826 "
5499,93," 30,108 "
5499,94," 10,759 "
5499,98," 15,137 "
5600,80," (3,308)"
5600,93," 24,458 "
5600,94," 18,670 "
5600,98," 4,122 "
5601,80," 1,725 "
5601,93," 21,875 "
5601,94," 16,199 "
5601,98," 5,032 "
5602,80," 1,332 "
5602,93," 51,339 "
5602,94," 24,133 "
5602,98," 8,942 "
5603,80," 2,701 "
5603,93," 28,253 "
5603,94," 15,838 "
5603,98," 10,981 "
5604,80," 14,666 "
5604,93," 46,692 "
5604,94," 26,595 "
5604,98," 15,158 "
5605,80," 2,433 "
5605,93," 35,915 "
5605,94," 26,669 "
5605,98," 9,083 "
5606,80," 7,638 "
5606,93," 19,332 "
5606,94," 10,729 "
5606,98," 6,114 "
5608,80," 8,693 "
5608,93," 27,689 "
5608,94," 20,766 "
5608,98," 7,379 "
5609,80," 3,190 "
5609,93," 28,089 "
5609,94," 21,612 "
5609,98," 8,924 "
5610,80," 2,588 "
5610,93," 33,492 "
5610,94," 29,723 "
5610,98," 5,955 "
5611,80," 2,632 "
5611,93," 31,059 "
5611,94," 18,379 "
5611,98," 6,659 "
5612,80," 31,856 "
5612,93," 93,657 "
5612,94," 42,121 "
5612,98," 30,176 "
5613,80," 9,839 "
5613,93," 44,474 "
5613,94," 27,217 "
5613,98," 8,269 "
5614,80," 7,074 "
5614,93," 27,127 "
5614,94," 26,465 "
5614,98," 7,995 "
5615,80," 4,229 "
5615,93," 40,554 "
5615,94," 26,873 "
5615,98," 9,854 "
5616,80," 2,307 "
5616,93," 26,978 "
5616,94," 14,441 "
5616,98," 11,298 "
5617,80," 14,279 "
5617,93," 53,995 "
5617,94," 20,386 "
5617,98," 17,670 "
5622,80," 3,215 "
5622,93," 39,499 "
5622,94," 25,184 "
5622,98," 7,256 "
5623,80," 5,617 "
5623,93," 22,871 "
5623,94," 15,357 "
5623,98," 8,573 "
5624,80," 3,113 "
5624,93," 34,442 "
5624,94," 26,126 "
5624,98," 7,764 "
5626,80," 18,200 "
5626,93," 49,080 "
5626,94," 28,654 "
5626,98," 16,304 "
5627,80," 3,145 "
5627,93," 41,261 "
5627,94," 26,049 "
5627,98," 8,343 "
5628,80," 11,627 "
5628,93," 43,823 "
5628,94," 23,215 "
5628,98," 19,691 "
5632,80," 9,816 "
5632,93," 52,292 "
5632,94," 30,369 "
5632,98," 19,237 "
5633,80, 908 
5633,93," 37,629 "
5633,94," 23,787 "
5633,98," 8,927 "
5634,80," 2,056 "
5634,93," 30,931 "
5634,94," 22,837 "
5634,98," 6,268 "
5635,80," 1,003 "
5635,93," 40,882 "
5635,94," 33,558 "
5635,98," 7,781 "
5637,80," 1,367 "
5637,93," 23,336 "
5637,94," 19,744 "
5637,98," 7,923 "
5638,80," 3,102 "
5638,93," 31,088 "
5638,94," 23,877 "
5638,98," 9,450 "
5640,80, 602 
5640,93," 25,084 "
5640,94," 16,874 "
5640,98," 8,379 "
5641,80," 2,694 "
5641,93," 37,611 "
5641,94," 29,561 "
5641,98," 7,407 "
5643,80," 3,363 "
5643,93," 25,380 "
5643,94," 23,693 "
5643,98," 8,005 "
5644,80, (471)
5644,93," 36,998 "
5644,94," 21,824 "
5644,98," 11,151 "
5649,80," 11,977 "
5649,93," 39,125 "
5649,94," 27,087 "
5649,98," 16,840 "
5653,80," 1,092 "
5653,93," 23,347 "
5653,94," 9,816 "
5653,98," 9,211 "
5654,80," 12,777 "
5654,93," 34,945 "
5654,94," 30,615 "
5654,98," 13,272 "
5657,80," 3,930 "
5657,93," 36,134 "
5657,94," 29,936 "
5657,98," 8,851 "
5658,80," 3,357 "
5658,93," 33,994 "
5658,94," 23,032 "
5658,98," 4,709 "
5659,80, 718 
5659,93," 27,648 "
5659,94," 26,744 "
5659,98," 8,907 "
5661,80," 5,172 "
5661,93," 25,452 "
5661,94," 20,736 "
5661,98," 10,650 "
5663,80," 4,141 "
5663,93," 26,429 "
5663,94," 21,877 "
5663,98," 9,251 "
5664,80," 7,590 "
5664,93," 31,481 "
5664,94," 24,951 "
5664,98," 10,566 "
5667,80," 3,515 "
5667,93," 34,395 "
5667,94," 21,797 "
5667,98," 13,658 "
5668,80," 2,071 "
5668,93," 33,088 "
5668,94," 19,392 "
5668,98," 12,328 "
5669,80," 19,499 "
5669,93," 79,930 "
5669,94," 23,721 "
5669,98," 23,035 "
5670,80," 8,708 "
5670,93," 30,410 "
5670,94," 19,513 "
5670,98," 11,025 "
5671,80," 34,091 "
5671,93," 46,677 "
5671,94," 41,257 "
5671,98," 24,161 "
5672,80," 16,260 "
5672,93," 47,715 "
5672,94," 22,362 "
5672,98," 15,468 "
5673,80," 16,846 "
5673,93," 45,030 "
5673,94," 22,876 "
5673,98," 22,217 "
5675,80," 2,496 "
5675,93," 29,331 "
5675,94," 20,190 "
5675,98," 9,240 "
5676,80," 8,884 "
5676,93," 46,060 "
5676,94," 44,584 "
5676,98," 14,756 "
5678,80," 5,053 "
5678,93," 24,215 "
5678,94," 15,765 "
5678,98," 6,502 "
5683,80," 2,822 "
5683,93," 21,203 "
5683,94," 19,308 "
5683,98," 6,293 "
5684,80," 1,519 "
5684,93," 32,945 "
5684,94," 25,345 "
5684,98," 9,894 "
5686,80," 20,907 "
5686,93," 110,966 "
5686,94," 63,432 "
5686,98," 22,222 "
5689,80," 4,124 "
5689,93," 26,124 "
5689,94," 18,276 "
5689,98," 6,251 "
5691,80, 179 
5691,93," 27,152 "
5691,94," 18,316 "
5691,98," 11,731 "
5692,80," 2,816 "
5692,93," 24,453 "
5692,94," 15,692 "
5692,98," 10,410 "
5693,80," 4,131 "
5693,93," 36,101 "
5693,94," 22,561 "
5693,98," 8,910 "
5695,80," 4,605 "
5695,93," 28,825 "
5695,94," 20,868 "
5695,98," 5,117 "
5697,80," 2,601 "
5697,93," 27,690 "
5697,94," 20,010 "
5697,98," 6,235 "
5700,80," 6,958 "
5700,93," 29,438 "
5700,94," 24,540 "
5700,98," 7,320 "
5701,80," 23,929 "
5701,93," 48,853 "
5701,94," 52,234 "
5701,98," 27,207 "
5702,80," 7,972 "
5702,93," 34,121 "
5702,94," 34,592 "
5702,98," 10,543 "
5703,80," 10,943 "
5703,93," 42,250 "
5703,94," 20,123 "
5703,98," 20,857 "
5704,80," 8,171 "
5704,93," 34,504 "
5704,94," 32,594 "
5704,98," 9,588 "
5705,80," 25,954 "
5705,93," 36,292 "
5705,94," 19,927 "
5705,98," 17,007 "
5706,80," 21,231 "
5706,93," 60,362 "
5706,94," 13,926 "
5706,98," 5,623 "
5707,80," 18,560 "
5707,93," 53,563 "
5707,94," 32,172 "
5707,98," 23,645 "
5709,80," 11,782 "
5709,93," 44,519 "
5709,94," 31,071 "
5709,98," 16,926 "
5710,80," 18,581 "
5710,93," 53,967 "
5710,94," 25,151 "
5710,98," 11,859 "
5713,80," 12,918 "
5713,93," 50,980 "
5713,94," 15,894 "
5713,98," 22,796 "
5715,80," 6,497 "
5715,93," 37,681 "
5715,94," 30,112 "
5715,98," 7,838 "
5716,80," 5,024 "
5716,93," 25,381 "
5716,94," 11,999 "
5716,98," 7,656 "
5717,80," 18,303 "
5717,93," 96,033 "
5717,94," 58,230 "
5717,98," 24,073 "
5719,80," 7,195 "
5719,93," 52,125 "
5719,94," 26,308 "
5719,98," 3,716 "
5722,80," 12,916 "
5722,93," 41,743 "
5722,94," 31,592 "
5722,98," 9,471 "
5725,80," 11,668 "
5725,93," 37,779 "
5725,94," 22,671 "
5725,98," 6,441 "
5726,80," 11,660 "
5726,93," 39,422 "
5726,94," 20,734 "
5726,98," 10,217 "
5727,80," 41,148 "
5727,93," 35,961 "
5727,94," 26,592 "
5727,98," 13,287 "
5728,80," 19,009 "
5728,93," 45,821 "
5728,94," 21,138 "
5728,98," 21,016 "
5731,80," 24,453 "
5731,93," 36,930 "
5731,94," 25,737 "
5731,98," 10,960 "
5732,80," 12,999 "
5732,93," 51,243 "
5732,94," 22,636 "
5732,98," 25,806 "
5734,80," 7,040 "
5734,93," 27,033 "
5734,94," 19,189 "
5734,98," 8,312 "
5735,80," 5,604 "
5735,93," 36,604 "
5735,94," 34,234 "
5735,98," 13,549 "
5737,80, 329 
5737,93," 29,265 "
5737,94," 18,054 "
5737,98," 9,599 "
5738,80," 13,663 "
5738,93," 36,403 "
5738,94," 15,939 "
5738,98," 9,428 "
5740,80," 12,683 "
5740,93," 34,531 "
5740,94," 19,851 "
5740,98," 6,617 "
5741,80," 10,500 "
5741,93," 33,248 "
5741,94," 31,957 "
5741,98," 9,121 "
5743,80," 18,374 "
5743,93," 50,992 "
5743,94," 27,263 "
5743,98," 18,273 "
5744,80," 17,417 "
5744,93," 42,029 "
5744,94," 17,600 "
5744,98," 8,269 "
5745,80," 27,530 "
5745,93," 40,238 "
5745,94," 19,544 "
5745,98," 15,809 "
5747,80," 19,524 "
5747,93," 43,046 "
5747,94," 17,576 "
5747,98," 17,744 "
5748,80," 15,007 "
5748,93," 39,222 "
5748,94," 20,738 "
5748,98," 21,883 "
5751,80," 11,625 "
5751,93," 60,698 "
5751,94," 37,994 "
5751,98," 9,526 "
5752,80," 17,433 "
5752,93," 75,867 "
5752,94," 40,180 "
5752,98," 21,978 "
5753,80," 14,921 "
5753,93," 50,495 "
5753,94," 27,429 "
5753,98," 18,485 "
5754,80," 6,325 "
5754,93," 24,112 "
5754,94," 21,951 "
5754,98," 6,318 "
5755,80," 9,126 "
5755,93," 55,481 "
5755,94," 26,509 "
5755,98," 7,802 "
5758,80," 17,617 "
5758,93," 36,746 "
5758,94," 22,935 "
5758,98," 13,212 "
5759,80," 17,389 "
5759,93," 33,648 "
5759,94," 23,185 "
5759,98," 8,848 "
5760,80," 11,828 "
5760,93," 37,391 "
5760,94," 23,827 "
5760,98," 9,623 "
5761,80," 13,161 "
5761,93," 56,164 "
5761,94," 14,626 "
5761,98," 18,676 "
5763,80," 10,992 "
5763,93," 36,617 "
5763,94," 27,746 "
5763,98," 25,619 "
5764,80," 14,308 "
5764,93," 69,355 "
5764,94," 33,328 "
5764,98," 20,016 "
5766,80," 9,382 "
5766,93," 54,648 "
5766,94," 27,882 "
5766,98," 10,407 "
5767,80," 5,160 "
5767,93," 23,059 "
5767,94," 15,973 "
5767,98," 8,181 "
5768,80," 15,737 "
5768,93," 50,126 "
5768,94," 28,425 "
5768,98," 13,277 "
5769,80," 8,117 "
5769,93," 31,231 "
5769,94," 12,713 "
5769,98," 9,168 "
5771,80," 12,131 "
5771,93," 34,503 "
5771,94," 12,084 "
5771,98," 6,724 "
5772,80," 3,024 "
5772,93," 28,783 "
5772,94," 16,193 "
5772,98," 19,527 "
5773,80," 20,060 "
5773,93," 26,988 "
5773,94," 23,393 "
5773,98," 7,580 "
5774,80," 6,739 "
5774,93," 26,452 "
5774,94," 8,168 "
5774,98," 7,823 "
5776,80," 8,366 "
5776,93," 26,031 "
5776,94," 16,786 "
5776,98," 7,267 "
5777,80," 17,160 "
5777,93," 57,681 "
5777,94," 25,793 "
5777,98," 17,533 "
5779,80," 17,575 "
5779,93," 43,313 "
5779,94," 27,466 "
5779,98," 16,897 "
5780,80," 8,275 "
5780,93," 32,430 "
5780,94," 20,639 "
5780,98," 7,748 "
5782,80," 15,359 "
5782,93," 26,396 "
5782,94," 19,857 "
5782,98," 9,508 "
5786,80," 9,519 "
5786,93," 33,871 "
5786,94," 14,991 "
5786,98," 15,991 "
5787,80," 20,981 "
5787,93," 45,935 "
5787,94," 14,675 "
5787,98," 17,312 "
5789,80," 6,481 "
5789,93," 28,890 "
5789,94," 13,587 "
5789,98," 7,862 "
5790,80," 5,263 "
5790,93," 28,242 "
5790,94," 15,068 "
5790,98," 7,150 "
5791,80," 8,304 "
5791,93," 28,534 "
5791,94," 16,998 "
5791,98," 9,855 "
5795,80," 10,067 "
5795,93," 52,507 "
5795,94," 40,069 "
5795,98," 21,571 "
5797,80," 18,199 "
5797,93," 56,921 "
5797,94," 28,676 "
5797,98," 23,991 "
5799,80, 75 
5799,93," 24,508 "
5799,94," 17,108 "
5799,98," 12,785 "
5804,80," 4,215 "
5804,93," 26,907 "
5804,94," 13,783 "
5804,98," 7,025 "
5805,80," 4,851 "
5805,93," 23,549 "
5805,94," 18,909 "
5805,98," 8,101 "
5806,80," 13,010 "
5806,93," 49,749 "
5806,94," 15,646 "
5806,98," 17,852 "
5807,80," 18,493 "
5807,93," 65,968 "
5807,94," 45,331 "
5807,98," 16,844 "
5808,80," 18,373 "
5808,93," 56,405 "
5808,94," 26,789 "
5808,98," 24,824 "
5809,80," 34,739 "
5809,93," 59,139 "
5809,94," 21,294 "
5809,98," 55,052 "
5810,80," 16,102 "
5810,93," 51,759 "
5810,94," 30,856 "
5810,98," 17,879 "
5812,80," 15,922 "
5812,93," 61,991 "
5812,94," 28,851 "
5812,98," 17,083 "
5813,80," 6,001 "
5813,93," 31,145 "
5813,94," 16,329 "
5813,98," 10,002 "
5814,80," 10,520 "
5814,93," 37,071 "
5814,94," 28,418 "
5814,98," 8,462 "
5815,80," 7,021 "
5815,93," 26,195 "
5815,94," 21,887 "
5815,98," 6,741 "
5816,80," 10,241 "
5816,93," 40,499 "
5816,94," 27,025 "
5816,98," 10,215 "
5817,80," 5,577 "
5817,93," 20,328 "
5817,94," 19,058 "
5817,98," 7,992 "
5818,80," 8,807 "
5818,93," 22,594 "
5818,94," 14,952 "
5818,98," 6,377 "
5819,80," 7,056 "
5819,93," 22,876 "
5819,94," 15,740 "
5819,98," 8,148 "
5820,80," 6,365 "
5820,93," 27,124 "
5820,94," 18,757 "
5820,98," 5,993 "
5823,80," 14,921 "
5823,93," 55,565 "
5823,94," 44,513 "
5823,98," 17,454 "
5824,80," 9,465 "
5824,93," 44,785 "
5824,94," 23,742 "
5824,98," 8,971 "
5826,80," 3,909 "
5826,93," 28,131 "
5826,94," 17,402 "
5826,98," 5,168 "
5828,80," 7,014 "
5828,93," 42,179 "
5828,94," 23,311 "
5828,98," 9,624 "
5829,80," 7,280 "
5829,93," 26,938 "
5829,94," 17,896 "
5829,98," 5,713 "
5831,80," 8,159 "
5831,93," 29,045 "
5831,94," 14,350 "
5831,98," 10,379 "
5832,80," 9,651 "
5832,93," 30,928 "
5832,94," 22,965 "
5832,98," 8,365 "
5835,80," 10,714 "
5835,93," 33,241 "
5835,94," 26,164 "
5835,98," 16,579 "
5837,80," 6,877 "
5837,93," 32,712 "
5837,94," 9,286 "
5837,98," 9,227 "
5839,80," 21,224 "
5839,93," 39,328 "
5839,94," 33,254 "
5839,98," 18,986 "
5840,80," 10,277 "
5840,93," 36,792 "
5840,94," 14,742 "
5840,98," 7,585 "
5841,80," 26,604 "
5841,93," 47,306 "
5841,94," 47,905 "
5841,98," 20,549 "
5842,80," 16,491 "
5842,93," 59,580 "
5842,94," 14,071 "
5842,98," 22,346 "
5843,80," 20,245 "
5843,93," 48,917 "
5843,94," 34,223 "
5843,98," 18,895 "
5844,80," 12,501 "
5844,93," 76,215 "
5844,94," 35,886 "
5844,98," 17,858 "
5845,80," 17,325 "
5845,93," 48,334 "
5845,94," 21,209 "
5845,98," 22,333 "
5846,80," 3,527 "
5846,93," 50,813 "
5846,94," 33,119 "
5846,98," 13,513 "
5847,80," 10,499 "
5847,93," 46,294 "
5847,94," 22,378 "
5847,98," 16,615 "
5851,80," 13,964 "
5851,93," 53,390 "
5851,94," 28,269 "
5851,98," 19,700 "
5853,80," 11,181 "
5853,93," 44,008 "
5853,94," 25,796 "
5853,98," 16,707 "
5854,80," 67,309 "
5854,93," 130,731 "
5854,94," 86,434 "
5854,98," 38,570 "
5855,80," 1,589 "
5855,93," 24,387 "
5855,94," 11,519 "
5855,98," 5,501 "
5857,80," 5,824 "
5857,93," 27,470 "
5857,94," 26,979 "
5857,98," 10,824 "
5858,80," 6,306 "
5858,93," 26,298 "
5858,94," 16,324 "
5858,98," 11,218 "
5859,80," 8,165 "
5859,93," 43,366 "
5859,94," 26,687 "
5859,98," 17,434 "
5861,80," 11,221 "
5861,93," 52,663 "
5861,94," 26,096 "
5861,98," 14,096 "
5863,80," 2,803 "
5863,93," 23,093 "
5863,94," 13,857 "
5863,98," 6,815 "
5864,80," 9,688 "
5864,93," 52,302 "
5864,94," 48,383 "
5864,98," 21,180 "
5866,80," 11,467 "
5866,93," 48,050 "
5866,94," 28,161 "
5866,98," 19,525 "
5867,80," 14,627 "
5867,93," 59,564 "
5867,94," 37,958 "
5867,98," 15,060 "
5869,80," 12,320 "
5869,93," 34,429 "
5869,94," 22,527 "
5869,98," 18,618 "
5871,80," 7,872 "
5871,93," 23,374 "
5871,94," 16,812 "
5871,98," 15,852 "
5872,80," 12,893 "
5872,93," 40,503 "
5872,94," 24,709 "
5872,98," 17,656 "
5875,80," 1,428 "
5875,93," 26,045 "
5875,94," 16,774 "
5875,98," 8,342 "
5876,80," 2,919 "
5876,93," 29,302 "
5876,94," 15,706 "
5876,98," 6,752 "
5879,80," 16,484 "
5879,93," 47,376 "
5879,94," 28,002 "
5879,98," 20,501 "
5880,80, (154)
5880,93," 28,223 "
5880,94," 22,070 "
5880,98," 11,526 "
5881,80," 11,027 "
5881,93," 38,131 "
5881,94," 24,470 "
5881,98," 16,250 "
5882,80, (14)
5882,93," 32,703 "
5882,94," 22,955 "
5882,98," 13,646 "
5883,80," 26,568 "
5883,93," 51,436 "
5883,94," 27,570 "
5883,98," 21,673 "
5884,80," 13,319 "
5884,93," 52,290 "
5884,94," 47,979 "
5884,98," 14,913 "
5886,80," 2,921 "
5886,93," 27,087 "
5886,94," 23,941 "
5886,98," 11,303 "
5888,80," 7,659 "
5888,93," 40,892 "
5888,94," 19,022 "
5888,98," 17,748 "
5889,80," 2,096 "
5889,93," 34,386 "
5889,94," 21,072 "
5889,98," 14,704 "
5890,80," 17,805 "
5890,93," 52,701 "
5890,94," 39,117 "
5890,98," 20,785 "
5891,80," 18,517 "
5891,93," 84,383 "
5891,94," 33,398 "
5891,98," 20,798 "
5893,80," 23,807 "
5893,93," 51,782 "
5893,94," 31,017 "
5893,98," 19,788 "
5894,80, 661 
5894,93," 31,862 "
5894,94," 25,730 "
5894,98," 9,349 "
5898,80," 13,810 "
5898,93," 47,812 "
5898,94," 22,262 "
5898,98," 23,255 "
5903,80," 6,286 "
5903,93," 24,467 "
5903,94," 27,598 "
5903,98," 7,825 "
5907,80," 11,546 "
5907,93," 46,465 "
5907,94," 22,539 "
5907,98," 7,271 "
5908,80," 1,435 "
5908,93," 26,647 "
5908,94," 6,955 "
5908,98," 8,553 "
5911,80," 9,992 "
5911,93," 46,105 "
5911,94," 27,225 "
5911,98," 16,244 "
5912,80," 2,553 "
5912,93," 57,409 "
5912,94," 33,811 "
5912,98," (5,108)"
5922,80," 14,353 "
5922,93," 42,981 "
5922,94," 16,069 "
5922,98," 16,750 "
5923,80," 6,747 "
5923,93," 15,795 "
5923,94," 14,327 "
5923,98," 7,496 "
5925,80," 9,588 "
5925,93," 37,270 "
5925,94," 6,668 "
5925,98," 10,741 "
5927,80," 25,102 "
5927,93," 80,340 "
5927,94," 37,245 "
5927,98," 20,608 "
5929,80," 11,941 "
5929,93," 47,863 "
5929,94," 34,684 "
5929,98," 17,409 "
5930,80," 17,957 "
5930,93," 46,590 "
5930,94," 19,176 "
5930,98," 17,043 "
5932,80," 46,972 "
5932,93," 68,821 "
5932,94," 45,892 "
5932,98," 37,979 "
5935,80," 9,615 "
5935,93," 51,581 "
5935,94," 35,534 "
5935,98," 18,087 "
5936,80," 12,493 "
5936,93," 35,752 "
5936,94," 24,001 "
5936,98," 15,240 "
5944,80," 11,054 "
5944,93," 36,011 "
5944,94," 22,628 "
5944,98," 23,694 "
5945,80," 3,297 "
5945,93," 56,955 "
5945,94," 27,201 "
5945,98," 16,258 "
5947,80," 21,514 "
5947,93," 66,287 "
5947,94," 29,963 "
5947,98," 27,129 "
5954,80," 3,501 "
5954,93," 36,064 "
5954,94," 26,524 "
5954,98," 7,604 "
5956,80," 15,462 "
5956,93," 51,670 "
5956,94," 16,060 "
5956,98," 18,850 "
5957,80," 10,649 "
5957,93," 54,501 "
5957,94," 47,984 "
5957,98," 20,129 "
5959,80," 16,570 "
5959,93," 51,629 "
5959,94," 21,784 "
5959,98," 29,864 "
5960,80," 2,487 "
5960,93," 40,268 "
5960,94," 28,981 "
5960,98," 15,761 "
5962,80," 1,395 "
5962,93," 41,174 "
5962,94," 19,410 "
5962,98," 6,067 "
5963,80," 2,605 "
5963,93," 32,675 "
5963,94," 26,170 "
5963,98," 8,911 "
5964,80," 14,966 "
5964,93," 42,301 "
5964,94," 29,280 "
5964,98," 15,966 "
5965,80," 16,800 "
5965,93," 58,887 "
5965,94," 54,247 "
5965,98," (54,043)"
5968,80," 25,527 "
5968,93," 75,964 "
5968,94," 68,173 "
5968,98," 26,671 "
5969,80," 2,940 "
5969,93," 25,432 "
5969,94," 17,455 "
5969,98," 13,683 "
5976,80," 15,687 "
5976,93," 44,687 "
5976,94," 19,546 "
5976,98," 21,736 "
5977,80," 10,926 "
5977,93," 47,237 "
5977,94," 21,517 "
5977,98," 20,630 "
5979,80," 1,688 "
5979,93," 27,350 "
5979,94," 28,084 "
5979,98," 6,948 "
5980,80, 178 
5980,93," 19,772 "
5980,94," 15,052 "
5980,98," 4,596 "
5981,80," 4,630 "
5981,93," 26,404 "
5981,94," 20,177 "
5981,98," 9,885 "
5982,80," 3,277 "
5982,93," 29,557 "
5982,94," 22,092 "
5982,98," 9,130 "
5987,80," 27,450 "
5987,93," 79,591 "
5987,94," 47,058 "
5987,98," 22,363 "
5988,80," 9,521 "
5988,93," 32,211 "
5988,94," 16,419 "
5988,98," 13,350 "
5990,80," 1,007 "
5990,93," 32,914 "
5990,94," 21,980 "
5990,98," 6,052 "
5991,80," 1,956 "
5991,93," 33,814 "
5991,94," 12,207 "
5991,98," 6,979 "
5992,80," 12,375 "
5992,93," 24,712 "
5992,94," 11,019 "
5992,98," 16,679 "
5993,80," 1,598 "
5993,93," 30,488 "
5993,94," 21,162 "
5993,98," 6,325 "
5994,80," 1,987 "
5994,93," 23,175 "
5994,94," 13,189 "
5994,98," 4,870 "
6078,80," 1,511 "
6078,93," 27,456 "
6078,94," 19,042 "
6078,98," 9,712 "
6098,80," 6,035 "
6098,93," 23,214 "
6098,94," 18,734 "
6098,98," 10,777 "
6149,80," 16,763 "
6149,93," 31,161 "
6149,94," 13,973 "
6149,98," 8,820 "
6159,80," 5,267 "
6159,93," 24,671 "
6159,94," 16,884 "
6159,98," 9,142 "
6165,80," 8,114 "
6165,93," 37,649 "
6165,94," 18,209 "
6165,98," 6,726 "
6166,80," 9,205 "
6166,93," 36,369 "
