Store #,Bag Size,Bunzl Delivery,Qty,3rd Party Tracking,3rd party carrier
4681,Small,9/15/2022,3,N/A,N/A
4682,Med,9/21/2022,7,N/A,N/A
4682,Small,9/21/2022,3,N/A,N/A
4683,Med,9/28/2022,6,N/A,N/A
4683,Small,9/28/2022,3,N/A,N/A
4683,Med,9/28/2022,2,N/A,N/A
4687,Med,9/16/2022,6,N/A,N/A
4687,Small,9/16/2022,3,N/A,N/A
4689,Med,9/22/2022,7,N/A,N/A
4689,Small,9/22/2022,3,N/A,N/A
4690,Med,9/15/2022,6,N/A,N/A
4690,Small,9/15/2022,3,N/A,N/A
4695,Med,9/21/2022,6,N/A,N/A
4695,Small,9/21/2022,3,N/A,N/A
4697,Med,9/21/2022,6,N/A,N/A
4697,Small,9/21/2022,3,N/A,N/A
4699,Med,9/17/2022,6,N/A,N/A
4699,Small,9/17/2022,3,N/A,N/A
4734,Med,9/22/2022,6,N/A,N/A
4734,Small,9/22/2022,3,N/A,N/A
4849,Med,9/17/2022,7,N/A,N/A
4849,Small,9/17/2022,3,N/A,N/A
4865,Small,9/22/2022,3,N/A,N/A
4865,Med,9/22/2022,3,N/A,N/A
5012,Med,9/21/2022,7,N/A,N/A
5012,Small,9/21/2022,3,N/A,N/A
5022,Med,9/27/2022,7,N/A,N/A
5022,Small,9/27/2022,3,N/A,N/A
5023,Small,9/27/2022,3,N/A,N/A
5025,Small,9/30/2022,3,N/A,N/A
5025,Med,9/30/2022,2,N/A,N/A
5027,Small,9/16/2022,3,N/A,N/A
5027,Med,9/16/2022,3,N/A,N/A
5028,Med,9/21/2022,6,N/A,N/A
5028,Small,9/21/2022,3,N/A,N/A
5029,Small,9/17/2022,3,N/A,N/A
5029,Med,9/17/2022,3,N/A,N/A
5030,Small,9/21/2022,3,N/A,N/A
5030,Med,9/21/2022,3,N/A,N/A
5031,Small,9/23/2022,3,N/A,N/A
5031,Med,9/23/2022,3,N/A,N/A
5032,Small,9/22/2022,3,N/A,N/A
5033,Small,9/17/2022,3,N/A,N/A
5034,Small,9/21/2022,3,N/A,N/A
5034,Med,9/21/2022,2,N/A,N/A
5035,Small,9/21/2022,3,N/A,N/A
5035,Med,9/21/2022,2,N/A,N/A
5036,Small,9/21/2022,3,N/A,N/A
5036,Med,9/21/2022,2,N/A,N/A
5037,Small,9/15/2022,3,N/A,N/A
5037,Med,9/16/2022,2,N/A,N/A
5038,Med,9/17/2022,7,N/A,N/A
5038,Small,9/17/2022,3,N/A,N/A
5039,Med,9/22/2022,3,N/A,N/A
5040,Med,9/16/2022,7,N/A,N/A
5040,Small,9/16/2022,3,N/A,N/A
5041,Small,9/22/2022,3,N/A,N/A
5041,Med,9/22/2022,2,N/A,N/A
5044,Med,9/21/2022,5,N/A,N/A
5044,Small,9/21/2022,3,N/A,N/A
5045,Med,9/21/2022,7,N/A,N/A
5045,Small,9/21/2022,3,N/A,N/A
5047,Med,9/26/2022,6,N/A,N/A
5047,Small,9/26/2022,3,N/A,N/A
5048,Med,9/16/2022,7,N/A,N/A
5048,Small,9/16/2022,3,N/A,N/A
5049,Med,9/15/2022,7,N/A,N/A
5049,Small,9/15/2022,3,N/A,N/A
5051,Small,9/20/2022,3,N/A,N/A
5051,Med,9/20/2022,3,N/A,N/A
5054,Small,9/21/2022,3,N/A,N/A
5055,Small,9/17/2022,3,N/A,N/A
5056,Small,9/30/2022,3,N/A,N/A
5057,Med,9/23/2022,6,N/A,N/A
5057,Small,9/23/2022,3,N/A,N/A
5058,Med,9/20/2022,6,N/A,N/A
5058,Small,9/20/2022,3,N/A,N/A
5060,Med,9/20/2022,7,N/A,N/A
5060,Small,9/20/2022,3,N/A,N/A
5063,Small,9/20/2022,3,N/A,N/A
5063,Med,9/20/2022,3,N/A,N/A
5064,Med,9/22/2022,7,N/A,N/A
5064,Small,9/22/2022,3,N/A,N/A
5065,Med,9/22/2022,7,N/A,N/A
5065,Small,9/22/2022,3,N/A,N/A
5066,Small,9/15/2022,3,N/A,N/A
5066,Med,9/22/2022,3,N/A,N/A
5070,Small,9/21/2022,3,N/A,N/A
5071,Small,9/22/2022,3,N/A,N/A
5071,Med,9/22/2022,3,N/A,N/A
5072,Small,9/23/2022,3,N/A,N/A
5072,Med,9/23/2022,3,N/A,N/A
5073,Small,9/28/2022,3,N/A,N/A
5073,Med,9/28/2022,2,N/A,N/A
5075,Med,9/23/2022,7,N/A,N/A
5075,Small,9/23/2022,3,N/A,N/A
5076,Small,9/21/2022,3,N/A,N/A
5076,Med,9/21/2022,2,N/A,N/A
5077,Med,9/22/2022,6,N/A,N/A
5077,Small,9/22/2022,3,N/A,N/A
5078,Small,9/26/2022,3,N/A,N/A
5078,Med,9/26/2022,2,N/A,N/A
5079,Med,9/24/2022,7,N/A,N/A
5079,Small,9/24/2022,3,N/A,N/A
5080,Small,9/16/2022,3,N/A,N/A
5080,Med,9/16/2022,2,N/A,N/A
5082,Small,9/20/2022,3,N/A,N/A
5082,Med,9/20/2022,3,N/A,N/A
5085,Small,9/21/2022,3,N/A,N/A
5087,Small,9/22/2022,3,N/A,N/A
5087,Med,9/22/2022,3,N/A,N/A
5088,Small,9/17/2022,3,N/A,N/A
5089,Med,9/21/2022,5,N/A,N/A
5089,Small,9/21/2022,3,N/A,N/A
5090,Small,9/21/2022,3,N/A,N/A
5091,Small,9/21/2022,3,N/A,N/A
5092,Med,9/15/2022,7,N/A,N/A
5092,Small,9/15/2022,3,N/A,N/A
5092,Med,9/15/2022,2,N/A,N/A
5095,Small,9/23/2022,3,N/A,N/A
5096,Small,9/27/2022,3,N/A,N/A
5097,Small,9/20/2022,3,N/A,N/A
5097,Med,9/20/2022,3,N/A,N/A
5101,Small,9/22/2022,3,N/A,N/A
5103,Small,9/22/2022,3,N/A,N/A
5104,Med,9/24/2022,6,N/A,N/A
5104,Small,9/24/2022,3,N/A,N/A
5105,Med,9/24/2022,7,N/A,N/A
5105,Small,9/24/2022,3,N/A,N/A
5111,Small,9/22/2022,3,N/A,N/A
5113,Small,9/20/2022,3,N/A,N/A
5115,Small,9/16/2022,3,N/A,N/A
5116,Med,9/21/2022,3,N/A,N/A
5116,Small,10/4/2022,2,N/A,N/A
5117,Small,9/21/2022,3,N/A,N/A
5118,Med,9/16/2022,7,N/A,N/A
5118,Small,9/16/2022,3,N/A,N/A
5124,Small,9/23/2022,3,N/A,N/A
5124,Med,9/23/2022,3,N/A,N/A
5126,Small,9/15/2022,3,N/A,N/A
5127,Med,9/15/2022,7,N/A,N/A
5127,Small,9/15/2022,3,N/A,N/A
5129,Small,9/21/2022,3,N/A,N/A
5130,Small,9/20/2022,3,N/A,N/A
5131,Small,9/20/2022,3,N/A,N/A
5131,Med,9/20/2022,3,N/A,N/A
5133,Med,9/24/2022,6,N/A,N/A
5133,Small,9/24/2022,3,N/A,N/A
5134,Small,9/21/2022,3,N/A,N/A
5134,Med,9/21/2022,3,N/A,N/A
5137,Med,9/16/2022,7,N/A,N/A
5137,Small,9/16/2022,3,N/A,N/A
5139,Med,9/22/2022,7,N/A,N/A
5139,Small,9/22/2022,3,N/A,N/A
5140,Small,9/27/2022,3,N/A,N/A
5140,Med,9/27/2022,3,N/A,N/A
5141,Small,9/22/2022,3,N/A,N/A
5142,Small,9/20/2022,3,N/A,N/A
5144,Small,9/21/2022,3,N/A,N/A
5145,Small,9/24/2022,3,N/A,N/A
5146,Med,9/23/2022,7,N/A,N/A
5146,Small,9/23/2022,3,N/A,N/A
5147,Small,9/16/2022,3,N/A,N/A
5150,Small,9/17/2022,3,N/A,N/A
5150,Med,9/17/2022,3,N/A,N/A
5151,Small,9/15/2022,3,N/A,N/A
5152,Med,9/22/2022,7,N/A,N/A
5152,Small,9/22/2022,3,N/A,N/A
5154,Small,9/23/2022,3,N/A,N/A
5154,Med,9/23/2022,3,N/A,N/A
5155,Small,9/27/2022,3,N/A,N/A
5155,Med,9/27/2022,3,N/A,N/A
5156,Small,9/28/2022,3,N/A,N/A
5156,Med,9/28/2022,3,N/A,N/A
5159,Small,9/20/2022,3,N/A,N/A
5160,Small,9/22/2022,3,N/A,N/A
5160,Med,9/22/2022,3,N/A,N/A
5162,Med,9/22/2022,7,N/A,N/A
5166,Small,9/24/2022,3,N/A,N/A
5167,Small,9/22/2022,3,N/A,N/A
5167,Med,9/22/2022,2,N/A,N/A
5168,Med,9/20/2022,7,N/A,N/A
5168,Small,9/20/2022,3,N/A,N/A
5170,Med,9/22/2022,6,N/A,N/A
5170,Small,9/22/2022,3,N/A,N/A
5172,Small,9/17/2022,3,N/A,N/A
5173,Small,9/17/2022,3,N/A,N/A
5173,Med,9/17/2022,3,N/A,N/A
5174,Small,9/24/2022,3,N/A,N/A
5175,Small,9/22/2022,3,N/A,N/A
5178,Med,9/22/2022,6,N/A,N/A
5178,Small,9/22/2022,3,N/A,N/A
5184,Med,9/24/2022,7,N/A,N/A
5184,Small,9/24/2022,3,N/A,N/A
5185,Med,9/24/2022,7,N/A,N/A
5185,Small,9/24/2022,3,N/A,N/A
5186,Small,9/24/2022,3,N/A,N/A
5189,Small,9/24/2022,3,N/A,N/A
5189,Med,9/24/2022,3,N/A,N/A
5190,Small,9/22/2022,3,N/A,N/A
5190,Med,9/22/2022,3,N/A,N/A
5191,Small,9/16/2022,3,N/A,N/A
5191,Med,9/16/2022,2,N/A,N/A
5192,Small,9/24/2022,3,N/A,N/A
5193,Small,9/28/2022,2,N/A,N/A
5195,Med,9/22/2022,6,N/A,N/A
5195,Small,9/22/2022,3,N/A,N/A
5195,Med,9/22/2022,2,N/A,N/A
5196,Med,9/16/2022,6,N/A,N/A
5196,Small,9/16/2022,3,N/A,N/A
5197,Med,9/17/2022,7,N/A,N/A
5197,Small,9/17/2022,3,N/A,N/A
5199,Med,9/20/2022,7,N/A,N/A
5199,Small,9/20/2022,3,N/A,N/A
5200,Med,9/21/2022,7,N/A,N/A
5200,Small,9/21/2022,3,N/A,N/A
5201,Med,9/21/2022,7,N/A,N/A
5201,Small,9/21/2022,3,N/A,N/A
5202,Small,9/23/2022,3,N/A,N/A
5203,Med,9/24/2022,6,N/A,N/A
5203,Small,9/24/2022,3,N/A,N/A
5210,Small,9/16/2022,3,N/A,N/A
5210,Med,9/16/2022,2,N/A,N/A
5211,Med,9/16/2022,6,N/A,N/A
5211,Small,9/16/2022,3,N/A,N/A
5211,Med,9/16/2022,2,N/A,N/A
5214,Small,9/21/2022,3,N/A,N/A
5215,Small,9/21/2022,3,N/A,N/A
5215,Med,9/21/2022,3,N/A,N/A
5216,Small,9/22/2022,3,N/A,N/A
5218,Small,9/15/2022,3,N/A,N/A
5219,Med,9/17/2022,6,N/A,N/A
5219,Small,9/17/2022,3,N/A,N/A
5220,Small,9/21/2022,3,N/A,N/A
5220,Med,9/21/2022,2,N/A,N/A
5227,Small,9/20/2022,3,N/A,N/A
5228,Small,9/23/2022,3,N/A,N/A
5229,Med,9/22/2022,7,N/A,N/A
5229,Small,9/22/2022,3,N/A,N/A
5232,Med,9/21/2022,6,N/A,N/A
5232,Small,9/21/2022,3,N/A,N/A
5233,Small,9/20/2022,3,N/A,N/A
5233,Med,9/20/2022,3,N/A,N/A
5234,Small,9/23/2022,3,N/A,N/A
5234,Med,9/23/2022,3,N/A,N/A
5235,Small,9/21/2022,3,N/A,N/A
5235,Med,9/21/2022,3,N/A,N/A
5236,Small,9/28/2022,3,N/A,N/A
5236,Med,9/28/2022,2,N/A,N/A
5239,Med,9/16/2022,6,N/A,N/A
5239,Small,9/16/2022,3,N/A,N/A
5240,Med,9/22/2022,6,N/A,N/A
5240,Small,9/22/2022,3,N/A,N/A
5241,Small,9/16/2022,3,N/A,N/A
5242,Small,9/21/2022,3,N/A,N/A
5242,Med,9/21/2022,3,N/A,N/A
5244,Med,9/22/2022,7,N/A,N/A
5244,Small,9/22/2022,3,N/A,N/A
5245,Small,9/23/2022,3,N/A,N/A
5245,Med,9/23/2022,3,N/A,N/A
5246,Med,9/17/2022,7,N/A,N/A
5246,Small,9/17/2022,3,N/A,N/A
5247,Med,9/17/2022,7,N/A,N/A
5247,Small,9/17/2022,3,N/A,N/A
5250,Small,9/15/2022,3,N/A,N/A
5251,Med,9/17/2022,7,N/A,N/A
5251,Small,9/17/2022,3,N/A,N/A
5252,Small,9/21/2022,3,N/A,N/A
5252,Med,9/21/2022,2,N/A,N/A
5253,Med,9/17/2022,7,N/A,N/A
5253,Small,9/17/2022,3,N/A,N/A
5254,Med,9/23/2022,7,N/A,N/A
5254,Small,9/23/2022,3,N/A,N/A
5260,Med,9/21/2022,3,N/A,N/A
5261,Small,9/21/2022,3,N/A,N/A
5261,Med,9/21/2022,3,N/A,N/A
5262,Med,9/20/2022,7,N/A,N/A
5262,Small,9/20/2022,3,N/A,N/A
5263,Med,9/17/2022,7,N/A,N/A
5263,Small,9/17/2022,3,N/A,N/A
5264,Med,9/15/2022,7,N/A,N/A
5264,Small,9/15/2022,3,N/A,N/A
5264,Med,9/15/2022,2,N/A,N/A
5266,Small,9/15/2022,3,N/A,N/A
5266,Med,9/15/2022,2,N/A,N/A
5270,Small,9/22/2022,3,N/A,N/A
5272,Med,9/22/2022,7,N/A,N/A
5272,Small,9/22/2022,3,N/A,N/A
5272,Med,9/22/2022,2,N/A,N/A
5273,Med,9/22/2022,5,N/A,N/A
5273,Small,9/22/2022,3,N/A,N/A
5273,Med,9/22/2022,2,N/A,N/A
5274,Med,9/22/2022,3,N/A,N/A
5275,Small,9/17/2022,3,N/A,N/A
5275,Med,9/17/2022,3,N/A,N/A
5276,Med,9/20/2022,6,N/A,N/A
5276,Small,9/20/2022,3,N/A,N/A
5278,Med,9/22/2022,2,N/A,N/A
5280,Med,9/22/2022,7,N/A,N/A
5280,Small,9/22/2022,3,N/A,N/A
5281,Small,9/22/2022,3,N/A,N/A
5281,Med,9/22/2022,3,N/A,N/A
5282,Small,9/21/2022,3,N/A,N/A
5285,Med,9/15/2022,7,N/A,N/A
5285,Small,9/15/2022,3,N/A,N/A
5287,Small,9/15/2022,3,N/A,N/A
5288,Small,9/16/2022,3,N/A,N/A
5288,Med,9/16/2022,2,N/A,N/A
5292,Med,9/16/2022,6,N/A,N/A
5292,Small,9/16/2022,3,N/A,N/A
5294,Small,9/21/2022,3,N/A,N/A
5295,Small,9/23/2022,3,N/A,N/A
5295,Med,9/23/2022,3,N/A,N/A
5296,Small,9/29/2022,3,N/A,N/A
5296,Med,9/29/2022,2,N/A,N/A
5298,Med,9/17/2022,6,N/A,N/A
5298,Small,9/17/2022,3,N/A,N/A
5299,Med,9/20/2022,2,N/A,N/A
5300,Small,9/16/2022,3,N/A,N/A
5301,Small,10/1/2022,3,N/A,N/A
5303,Med,9/21/2022,6,N/A,N/A
5303,Small,9/21/2022,3,N/A,N/A
5305,Small,9/24/2022,3,N/A,N/A
5305,Med,9/24/2022,3,N/A,N/A
5307,Med,9/21/2022,7,N/A,N/A
5307,Small,9/21/2022,3,N/A,N/A
5309,Med,9/22/2022,7,N/A,N/A
5309,Small,9/22/2022,3,N/A,N/A
5311,Med,9/16/2022,6,N/A,N/A
5311,Small,9/16/2022,3,N/A,N/A
5312,Small,9/15/2022,3,N/A,N/A
5313,Small,9/20/2022,3,N/A,N/A
5316,Small,9/17/2022,3,N/A,N/A
5316,Med,9/17/2022,2,N/A,N/A
5317,Med,9/27/2022,7,N/A,N/A
5317,Small,9/27/2022,3,N/A,N/A
5319,Small,9/17/2022,3,N/A,N/A
5319,Med,9/17/2022,3,N/A,N/A
5320,Med,9/21/2022,7,N/A,N/A
5320,Small,9/21/2022,3,N/A,N/A
5325,Med,9/29/2022,6,N/A,N/A
5325,Small,9/29/2022,3,N/A,N/A
5326,Small,9/20/2022,3,N/A,N/A
5326,Med,9/20/2022,2,N/A,N/A
5329,Small,9/23/2022,3,N/A,N/A
5330,Small,9/22/2022,3,N/A,N/A
5330,Med,9/22/2022,3,N/A,N/A
5331,Small,9/24/2022,3,N/A,N/A
5331,Med,9/24/2022,3,N/A,N/A
5334,Med,9/23/2022,3,N/A,N/A
5335,Small,9/28/2022,3,N/A,N/A
5337,Med,9/22/2022,3,N/A,N/A
5338,Small,9/27/2022,3,N/A,N/A
5339,Med,9/20/2022,6,N/A,N/A
5339,Small,9/20/2022,3,N/A,N/A
5340,Small,9/26/2022,3,N/A,N/A
5341,Med,9/21/2022,6,N/A,N/A
5341,Small,9/21/2022,3,N/A,N/A
5342,Small,9/20/2022,3,N/A,N/A
5342,Med,9/20/2022,3,N/A,N/A
5343,Small,9/22/2022,3,N/A,N/A
5343,Med,9/22/2022,3,N/A,N/A
5344,Med,9/23/2022,7,N/A,N/A
5344,Small,9/23/2022,3,N/A,N/A
5345,Med,9/21/2022,7,N/A,N/A
5345,Small,9/21/2022,3,N/A,N/A
5346,Med,9/16/2022,7,N/A,N/A
5346,Small,9/16/2022,3,N/A,N/A
5347,Med,9/15/2022,7,N/A,N/A
5347,Small,9/15/2022,3,N/A,N/A
5348,Med,9/20/2022,7,N/A,N/A
5348,Small,9/20/2022,3,N/A,N/A
5350,Med,9/21/2022,6,N/A,N/A
5350,Small,9/21/2022,3,N/A,N/A
5352,Med,9/16/2022,6,N/A,N/A
5352,Small,9/16/2022,3,N/A,N/A
5355,Med,9/24/2022,6,N/A,N/A
5355,Small,9/24/2022,3,N/A,N/A
5356,Med,9/20/2022,6,N/A,N/A
5356,Small,9/20/2022,3,N/A,N/A
5358,Small,9/16/2022,3,N/A,N/A
5359,Med,9/17/2022,7,N/A,N/A
5359,Small,9/17/2022,3,N/A,N/A
5360,Med,9/21/2022,7,N/A,N/A
5360,Small,9/21/2022,3,N/A,N/A
5361,Small,9/22/2022,3,N/A,N/A
5361,Med,9/22/2022,3,N/A,N/A
5363,Med,9/20/2022,6,N/A,N/A
5363,Small,9/20/2022,3,N/A,N/A
5368,Small,9/29/2022,3,N/A,N/A
5368,Med,9/29/2022,3,N/A,N/A
5369,Small,9/20/2022,3,N/A,N/A
5369,Med,9/20/2022,3,N/A,N/A
5370,Med,9/21/2022,6,N/A,N/A
5370,Small,9/21/2022,3,N/A,N/A
5373,Small,9/15/2022,3,N/A,N/A
5373,Med,9/15/2022,3,N/A,N/A
5374,Med,9/30/2022,7,N/A,N/A
5374,Small,9/30/2022,3,N/A,N/A
5376,Med,9/20/2022,7,N/A,N/A
5376,Small,9/20/2022,3,N/A,N/A
5379,Small,9/16/2022,3,N/A,N/A
5379,Med,9/16/2022,3,N/A,N/A
5381,Med,9/16/2022,7,N/A,N/A
5381,Small,9/16/2022,3,N/A,N/A
5382,Small,9/24/2022,3,N/A,N/A
5384,Med,9/26/2022,7,N/A,N/A
5384,Small,9/26/2022,3,N/A,N/A
5385,Small,9/21/2022,3,N/A,N/A
5385,Med,9/21/2022,3,N/A,N/A
5386,Med,9/20/2022,6,N/A,N/A
5386,Small,9/20/2022,3,N/A,N/A
5387,Med,9/16/2022,6,N/A,N/A
5387,Small,9/16/2022,3,N/A,N/A
5388,Small,9/17/2022,3,N/A,N/A
5388,Med,9/17/2022,3,N/A,N/A
5389,Small,9/20/2022,3,N/A,N/A
5389,Med,9/20/2022,2,N/A,N/A
5390,Med,9/17/2022,7,N/A,N/A
5390,Small,9/17/2022,3,N/A,N/A
5391,Med,9/15/2022,7,N/A,N/A
5391,Small,9/15/2022,3,N/A,N/A
5392,Small,9/16/2022,3,N/A,N/A
5392,Med,9/16/2022,3,N/A,N/A
5394,Small,9/23/2022,3,N/A,N/A
5394,Med,9/23/2022,3,N/A,N/A
5396,Small,9/29/2022,3,N/A,N/A
5396,Med,9/29/2022,2,N/A,N/A
5397,Med,9/15/2022,7,N/A,N/A
5397,Small,9/15/2022,3,N/A,N/A
5398,Med,9/20/2022,5,N/A,N/A
5398,Small,9/20/2022,3,N/A,N/A
5399,Med,9/16/2022,6,N/A,N/A
5399,Small,9/16/2022,3,N/A,N/A
5402,Med,9/16/2022,7,N/A,N/A
5402,Small,9/16/2022,3,N/A,N/A
5403,Med,9/15/2022,7,N/A,N/A
5403,Small,9/15/2022,3,N/A,N/A
5404,Med,9/16/2022,6,N/A,N/A
5404,Small,9/16/2022,3,N/A,N/A
5409,Med,9/24/2022,7,N/A,N/A
5409,Small,9/24/2022,3,N/A,N/A
5409,Med,9/24/2022,2,N/A,N/A
5410,Small,9/17/2022,3,N/A,N/A
5411,Med,9/20/2022,7,N/A,N/A
5411,Small,9/20/2022,3,N/A,N/A
5414,Small,9/20/2022,3,N/A,N/A
5416,Small,9/16/2022,3,N/A,N/A
5416,Med,9/16/2022,2,N/A,N/A
5417,Small,9/28/2022,3,N/A,N/A
5417,Med,9/28/2022,2,N/A,N/A
5418,Small,9/28/2022,3,N/A,N/A
5419,Med,9/16/2022,7,N/A,N/A
5419,Small,9/16/2022,3,N/A,N/A
5420,Small,9/21/2022,3,N/A,N/A
5420,Med,9/21/2022,2,N/A,N/A
5422,Med,9/15/2022,6,N/A,N/A
5422,Small,9/15/2022,3,N/A,N/A
5424,Med,9/30/2022,6,N/A,N/A
5424,Small,9/30/2022,3,N/A,N/A
5424,Med,9/30/2022,2,N/A,N/A
5425,Small,9/24/2022,3,N/A,N/A
5425,Med,9/24/2022,3,N/A,N/A
5426,Med,9/21/2022,7,N/A,N/A
5426,Small,9/21/2022,3,N/A,N/A
5428,Small,9/22/2022,3,N/A,N/A
5429,Small,9/23/2022,3,N/A,N/A
5429,Med,9/23/2022,3,N/A,N/A
5430,Small,9/27/2022,3,N/A,N/A
5430,Med,9/27/2022,3,N/A,N/A
5432,Med,9/20/2022,7,N/A,N/A
5432,Small,9/20/2022,3,N/A,N/A
5433,Med,9/17/2022,6,N/A,N/A
5433,Small,9/17/2022,3,N/A,N/A
5434,Small,9/22/2022,3,N/A,N/A
5435,Small,9/22/2022,3,N/A,N/A
5435,Med,9/22/2022,3,N/A,N/A
5436,Small,9/24/2022,3,N/A,N/A
5438,Med,9/21/2022,7,N/A,N/A
5438,Small,9/21/2022,3,N/A,N/A
5439,Med,9/17/2022,7,N/A,N/A
5439,Small,9/17/2022,3,N/A,N/A
5440,Med,9/30/2022,7,N/A,N/A
5440,Small,9/30/2022,3,N/A,N/A
5440,Med,9/30/2022,2,N/A,N/A
5441,Small,9/17/2022,3,N/A,N/A
5442,Med,9/16/2022,6,N/A,N/A
5442,Small,9/16/2022,3,N/A,N/A
5443,Small,9/27/2022,3,N/A,N/A
5443,Med,9/27/2022,3,N/A,N/A
5444,Med,9/21/2022,7,N/A,N/A
5444,Small,9/21/2022,3,N/A,N/A
5445,Small,9/16/2022,3,N/A,N/A
5446,Med,9/17/2022,7,N/A,N/A
5446,Small,9/17/2022,3,N/A,N/A
5447,Small,9/26/2022,3,N/A,N/A
5447,Med,9/26/2022,3,N/A,N/A
5448,Med,9/20/2022,7,N/A,N/A
5448,Small,9/20/2022,3,N/A,N/A
5449,Small,9/16/2022,3,N/A,N/A
5450,Small,9/24/2022,3,N/A,N/A
5450,Med,9/24/2022,3,N/A,N/A
5455,Small,9/16/2022,3,N/A,N/A
5455,Med,9/16/2022,2,N/A,N/A
5458,Med,9/21/2022,6,N/A,N/A
5458,Small,9/21/2022,3,N/A,N/A
5460,Med,9/21/2022,7,N/A,N/A
5460,Small,9/21/2022,3,N/A,N/A
5461,Med,9/29/2022,7,N/A,N/A
5461,Small,9/29/2022,3,N/A,N/A
5462,Med,9/28/2022,7,N/A,N/A
5462,Small,9/28/2022,3,N/A,N/A
5463,Med,9/21/2022,6,N/A,N/A
5463,Small,9/21/2022,3,N/A,N/A
5466,Small,9/24/2022,3,N/A,N/A
5466,Med,9/24/2022,3,N/A,N/A
5469,Med,9/16/2022,7,N/A,N/A
5469,Small,9/16/2022,3,N/A,N/A
5470,Med,9/17/2022,6,N/A,N/A
5470,Small,9/17/2022,3,N/A,N/A
5471,Med,9/21/2022,7,N/A,N/A
5471,Small,9/21/2022,3,N/A,N/A
5472,Med,9/16/2022,7,N/A,N/A
5472,Small,9/16/2022,3,N/A,N/A
5476,Small,9/16/2022,3,N/A,N/A
5476,Med,9/16/2022,3,N/A,N/A
5477,Med,9/17/2022,7,N/A,N/A
5477,Small,9/17/2022,3,N/A,N/A
5479,Med,9/22/2022,7,N/A,N/A
5479,Small,9/22/2022,3,N/A,N/A
5480,Small,9/24/2022,3,N/A,N/A
5481,Med,9/20/2022,6,N/A,N/A
5481,Small,9/20/2022,3,N/A,N/A
5482,Small,9/16/2022,3,N/A,N/A
5483,Small,9/27/2022,3,N/A,N/A
5485,Med,9/15/2022,7,N/A,N/A
5485,Small,9/15/2022,3,N/A,N/A
5486,Med,9/15/2022,6,N/A,N/A
5486,Small,9/15/2022,3,N/A,N/A
5487,Small,9/17/2022,3,N/A,N/A
5488,Small,9/22/2022,3,N/A,N/A
5489,Med,9/22/2022,7,N/A,N/A
5489,Small,9/22/2022,3,N/A,N/A
5491,Med,9/22/2022,7,N/A,N/A
5491,Small,9/22/2022,3,N/A,N/A
5492,Med,9/27/2022,6,N/A,N/A
5492,Small,9/27/2022,3,N/A,N/A
5494,Small,9/17/2022,3,N/A,N/A
5494,Med,9/17/2022,3,N/A,N/A
5495,Small,9/22/2022,3,N/A,N/A
5497,Small,9/21/2022,3,N/A,N/A
5498,Med,9/21/2022,6,N/A,N/A
5498,Small,9/21/2022,3,N/A,N/A
5499,Small,9/30/2022,3,N/A,N/A
5499,Med,9/30/2022,3,N/A,N/A
5612,Med,9/20/2022,7,N/A,N/A
5612,Small,9/20/2022,3,N/A,N/A
5616,Med,9/20/2022,6,N/A,N/A
5616,Small,9/20/2022,3,N/A,N/A
5617,Small,9/16/2022,3,N/A,N/A
5625,Med,9/19/2022,7,N/A,N/A
5625,Small,9/19/2022,3,N/A,N/A
5626,Med,9/21/2022,7,N/A,N/A
5626,Small,9/21/2022,3,N/A,N/A
5628,Med,9/27/2022,6,N/A,N/A
5628,Small,9/27/2022,3,N/A,N/A
5629,Med,10/3/2022,6,N/A,N/A
5629,Small,10/3/2022,3,N/A,N/A
5632,Med,9/23/2022,6,N/A,N/A
5632,Small,9/23/2022,3,N/A,N/A
5641,Med,9/23/2022,6,N/A,N/A
5641,Small,9/23/2022,3,N/A,N/A
5644,Small,9/23/2022,3,N/A,N/A
5649,Med,9/21/2022,6,N/A,N/A
5649,Small,9/21/2022,3,N/A,N/A
5667,Med,9/21/2022,7,N/A,N/A
5667,Small,9/21/2022,3,N/A,N/A
5668,Med,9/21/2022,6,N/A,N/A
5668,Small,9/21/2022,3,N/A,N/A
5669,Med,9/21/2022,7,N/A,N/A
5669,Small,9/21/2022,3,N/A,N/A
5671,Med,10/1/2022,7,N/A,N/A
5671,Small,10/1/2022,3,N/A,N/A
5672,Small,9/16/2022,3,N/A,N/A
5673,Med,9/16/2022,6,N/A,N/A
5673,Small,9/16/2022,3,N/A,N/A
5676,Med,9/22/2022,6,N/A,N/A
5676,Small,9/22/2022,3,N/A,N/A
5686,Small,9/27/2022,3,N/A,N/A
5686,Med,9/27/2022,3,N/A,N/A
5701,Small,9/23/2022,3,N/A,N/A
5703,Small,9/21/2022,3,N/A,N/A
5705,Small,9/22/2022,3,N/A,N/A
5706,Med,9/20/2022,7,N/A,N/A
5706,Small,9/20/2022,3,N/A,N/A
5707,Med,9/21/2022,7,N/A,N/A
5707,Small,9/21/2022,3,N/A,N/A
5709,Small,9/20/2022,3,N/A,N/A
5710,Med,9/24/2022,7,N/A,N/A
5710,Small,9/24/2022,3,N/A,N/A
5713,Small,9/27/2022,3,N/A,N/A
5713,Med,9/27/2022,3,N/A,N/A
5727,Small,9/15/2022,3,N/A,N/A
5731,Med,9/22/2022,7,N/A,N/A
5731,Small,9/22/2022,3,N/A,N/A
5732,Med,9/23/2022,7,N/A,N/A
