Store Numbers,Store Footage,Status,Status For Comms,Store Messaging,Expected Service,
815,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
89,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
21,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
219,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
101,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
65,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
29,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2616,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
243,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
5313,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
648,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
1161,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
145,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
60,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
1514,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
313,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
1177,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
172,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
805,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
99,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2694,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
5150,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
256,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
253,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
328,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
361,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
201,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
