Store Nbr,Dept Subcategory Description,WK51,WK52,WK01,WK02,WK03,WK04,WK05,WK06,WK07,WK08,WK09,WK10,WK11,WK12,WK13,WK14,WK15,WK16,WK17,WK18,WK19,WK20,WK21,WK22,WK23,WK24
3243,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,12IN BIKES,0,0,0,1,1,1,2,3,3,3,4,3,3,2,3,2,2,3,3,2,2,2,2,2,2,2
3245,16IN BIKES,1,1,1,1,1,1,2,3,3,3,4,3,3,3,4,3,3,5,10,3,3,4,5,5,3,3
3245,18IN BIKES,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3245,20IN BIKES,1,1,1,1,1,2,3,6,4,6,7,6,5,5,4,4,4,6,5,5,6,6,5,5,4,3
3245,BEACH CRUISERS,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3245,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,MOUNTAIN BIKES,1,1,1,1,1,1,1,2,2,2,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3
3247,12IN BIKES,1,1,1,1,1,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,2,2,2,2,2,2
3247,16IN BIKES,1,1,1,1,1,2,2,3,3,3,4,3,3,3,3,3,3,4,5,3,3,3,4,4,3,3
3247,18IN BIKES,1,1,1,1,1,1,2,3,2,2,4,3,3,2,3,2,2,2,3,2,3,3,2,2,2,2
3247,20IN BIKES,3,3,2,2,3,3,4,7,5,6,9,7,7,7,7,8,6,8,8,8,8,8,8,8,6,5
3247,BEACH CRUISERS,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3247,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,MOUNTAIN BIKES,2,2,2,2,3,4,5,6,5,5,6,4,6,5,5,5,5,6,7,5,6,5,6,6,6,5
3247,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3248,12IN BIKES,3,3,4,5,6,6,7,9,7,8,10,8,7,8,7,7,7,8,7,6,7,7,7,7,7,7
3248,16IN BIKES,3,3,4,5,6,7,8,8,8,9,12,9,8,8,7,8,8,8,9,8,8,9,9,9,8,8
3248,18IN BIKES,1,1,2,3,3,3,3,3,3,5,5,4,6,6,3,3,3,4,4,3,3,3,3,3,3,2
3248,20IN BIKES,4,4,5,6,7,6,8,10,9,9,12,9,8,8,7,7,7,8,8,8,8,9,9,8,8,7
3248,BEACH CRUISERS,1,1,2,2,2,2,3,3,3,2,3,3,3,2,3,2,2,3,3,3,3,2,2,2,2,2
3248,MOUNTAIN BIKES,4,4,5,6,6,7,7,9,9,9,9,8,7,8,8,8,8,8,9,8,8,8,9,8,7,8
3248,MULTI USE BIKES,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1
3250,12IN BIKES,1,1,1,1,1,1,2,2,2,3,4,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2
3250,16IN BIKES,1,1,1,1,2,3,3,4,4,4,6,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3
3250,18IN BIKES,1,1,1,1,2,2,3,3,3,4,6,4,3,3,3,4,3,4,4,3,3,3,3,3,2,2
3250,20IN BIKES,4,4,5,2,3,5,6,7,7,7,13,9,7,6,6,6,7,9,7,7,7,7,7,7,8,7
3250,BEACH CRUISERS,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3250,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,MOUNTAIN BIKES,3,3,3,4,4,6,7,8,8,7,9,7,7,7,8,8,8,10,10,9,8,8,8,7,7,6
3250,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1
3251,12IN BIKES,1,1,1,1,1,2,2,3,2,3,4,3,3,2,2,3,2,3,3,2,2,3,2,2,2,2
3251,16IN BIKES,1,1,1,2,2,3,4,5,4,4,6,4,4,4,4,3,4,5,5,4,4,4,3,4,3,3
3251,18IN BIKES,1,1,1,1,2,2,2,3,2,3,4,3,3,2,2,2,2,3,3,2,3,2,2,2,2,2
3251,20IN BIKES,3,3,3,3,4,6,7,9,7,8,12,9,7,6,6,8,8,8,7,6,8,9,7,8,6,6
3251,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3251,MOUNTAIN BIKES,2,2,2,3,3,5,5,5,4,4,6,5,5,5,5,6,6,7,7,6,5,5,5,5,5,4
3251,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,12IN BIKES,1,1,1,2,3,4,5,7,6,7,9,7,6,6,5,6,6,7,6,6,5,6,5,6,5,4
3252,16IN BIKES,2,2,2,3,3,4,5,7,6,6,8,6,6,6,6,6,6,7,6,6,6,6,6,7,5,5
3252,18IN BIKES,1,1,2,2,3,3,4,5,4,4,7,5,5,4,4,5,4,5,4,5,5,4,4,4,3,3
3252,20IN BIKES,4,5,5,5,6,8,10,13,11,12,20,17,14,13,12,14,11,13,13,14,15,16,14,14,11,10
3252,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
3252,MOUNTAIN BIKES,3,3,3,3,4,5,6,7,6,6,9,6,6,7,6,7,7,8,8,7,7,7,6,6,5,4
3252,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,12IN BIKES,1,1,1,1,1,2,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,2
3253,16IN BIKES,1,1,1,1,2,2,3,5,4,4,6,5,4,4,4,5,4,5,4,4,4,4,4,4,3,3
3253,18IN BIKES,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3253,20IN BIKES,1,2,1,1,2,2,3,5,4,4,8,6,4,4,4,6,5,5,6,5,6,6,6,6,5,4
3253,BEACH CRUISERS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1
3253,MOUNTAIN BIKES,2,2,2,3,3,4,4,4,4,4,5,4,4,5,4,4,5,5,5,5,5,5,4,5,4,4
3253,MULTI USE BIKES,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3254,12IN BIKES,1,1,1,1,1,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2
3254,16IN BIKES,1,1,2,2,2,3,3,4,3,4,5,4,3,3,3,3,3,4,3,3,3,3,4,4,4,3
3254,18IN BIKES,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3254,20IN BIKES,3,3,3,4,5,4,5,6,5,6,8,7,6,6,5,5,5,6,6,6,6,7,7,7,7,6
3254,BEACH CRUISERS,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3254,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,MOUNTAIN BIKES,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
3254,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
3255,12IN BIKES,1,1,1,1,1,1,2,2,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,1
3255,16IN BIKES,1,1,1,1,2,3,3,4,4,4,7,5,4,4,4,5,4,5,5,4,4,5,4,4,4,3
3255,18IN BIKES,1,1,1,1,1,2,2,2,2,3,3,3,2,2,2,3,2,3,3,3,3,3,2,2,2,2
3255,20IN BIKES,3,3,3,2,3,4,5,6,5,5,8,7,6,5,5,6,5,7,5,5,6,6,6,5,5,4
3255,BEACH CRUISERS,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
3255,MOUNTAIN BIKES,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3
3255,MULTI USE BIKES,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1
3258,12IN BIKES,2,2,2,3,3,4,5,6,5,6,7,6,5,6,5,6,6,7,6,6,6,6,6,6,5,5
3258,16IN BIKES,2,2,3,3,4,5,6,7,6,7,8,6,6,6,6,6,6,7,7,6,7,7,8,9,7,7
3258,18IN BIKES,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3258,20IN BIKES,5,5,5,6,7,8,10,10,10,13,14,10,9,9,9,8,9,9,9,9,10,11,13,13,13,12
3258,BEACH CRUISERS,1,1,1,1,1,2,2,3,2,2,3,2,2,3,2,2,3,3,2,3,3,2,3,2,2,2
3258,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,MOUNTAIN BIKES,5,5,6,6,7,8,9,9,9,9,10,9,10,9,9,9,10,10,10,9,10,9,10,9,8,8
3258,MULTI USE BIKES,1,1,1,2,2,2,3,3,2,2,3,3,3,3,4,3,3,4,3,3,5,2,3,3,3,2
3259,12IN BIKES,1,1,1,1,2,2,3,5,4,4,5,4,4,4,4,5,4,6,5,4,3,4,4,3,3,2
3259,16IN BIKES,1,1,1,2,2,3,5,6,6,6,9,6,6,5,6,6,5,9,8,4,5,5,6,7,8,4
3259,18IN BIKES,1,1,1,1,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3259,20IN BIKES,2,3,2,3,4,4,5,6,6,7,9,7,6,6,6,8,7,8,8,7,7,8,7,7,6,6
3259,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1
3259,MOUNTAIN BIKES,3,5,3,4,5,5,7,8,7,8,8,7,7,7,8,7,7,7,8,8,8,8,7,7,6,7
3259,MULTI USE BIKES,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3260,12IN BIKES,1,1,1,1,1,2,2,3,3,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3
3260,16IN BIKES,1,1,1,2,2,2,3,4,4,5,6,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4
3260,18IN BIKES,1,1,1,2,2,2,3,2,3,3,4,3,3,3,3,3,3,4,3,3,3,2,3,3,3,2
3260,20IN BIKES,2,2,2,2,3,4,5,6,5,7,8,7,6,6,6,6,6,6,4,5,5,5,7,7,5,4
3260,BEACH CRUISERS,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
3260,MOUNTAIN BIKES,2,2,2,2,2,3,3,4,4,5,5,4,4,4,3,4,5,5,4,4,5,4,5,4,4,4
3260,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,12IN BIKES,2,3,2,4,4,6,7,9,8,10,11,10,9,10,9,9,9,10,9,9,9,10,9,9,9,7
3261,16IN BIKES,2,3,2,4,5,5,7,9,8,10,13,11,10,10,8,11,10,10,10,9,10,10,11,11,9,9
3261,18IN BIKES,1,1,1,2,3,3,4,4,4,5,6,5,4,4,5,5,5,5,5,5,5,4,4,4,4,3
3261,20IN BIKES,3,4,5,6,8,8,11,11,12,14,15,12,9,9,10,10,11,9,8,7,9,9,12,12,12,9
3261,BEACH CRUISERS,1,1,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,3,2,2,3,1,2,1,1,1
3261,MOUNTAIN BIKES,4,4,5,5,6,7,8,10,9,10,10,8,9,9,9,10,10,10,11,10,12,10,10,9,8,8
3261,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3262,12IN BIKES,1,1,1,1,2,2,3,4,4,5,7,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3
3262,16IN BIKES,1,1,1,2,3,3,5,6,5,6,9,6,5,5,5,5,5,6,6,5,5,6,5,5,5,4
3262,18IN BIKES,1,1,1,2,2,3,3,4,4,4,7,4,3,3,3,4,3,3,4,3,3,3,3,3,3,3
3262,20IN BIKES,3,3,5,4,5,8,10,13,11,13,20,16,11,10,10,12,11,13,11,11,13,13,12,13,13,12
3262,BEACH CRUISERS,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3262,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,MOUNTAIN BIKES,2,2,3,3,3,5,5,6,5,5,7,5,5,5,6,6,6,7,6,6,7,6,6,6,5,5
3262,MULTI USE BIKES,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3265,12IN BIKES,2,2,2,4,5,6,7,9,7,8,11,8,8,8,7,8,8,9,9,8,8,8,7,7,6,5
3265,16IN BIKES,3,3,4,5,7,8,9,11,10,11,15,11,11,11,10,11,11,12,12,11,10,11,10,10,9,9
3265,18IN BIKES,2,2,2,3,4,5,6,6,5,6,8,6,6,6,6,7,6,7,6,5,6,5,5,5,4,3
3265,20IN BIKES,8,9,8,9,11,13,16,20,15,18,29,22,18,17,14,15,17,20,22,20,20,19,19,19,18,17
3265,BEACH CRUISERS,2,2,2,2,3,3,4,3,3,3,4,3,4,5,4,4,4,5,4,4,5,5,4,4,3,3
3265,MOUNTAIN BIKES,4,4,5,5,6,8,9,9,8,9,10,8,8,8,8,9,9,10,10,10,10,11,9,8,7,7
3265,MULTI USE BIKES,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3266,12IN BIKES,1,1,1,2,2,3,4,4,4,5,7,6,6,5,5,5,6,6,5,5,5,5,5,5,4,3
3266,16IN BIKES,2,2,2,3,3,4,6,7,6,7,10,8,7,7,7,7,7,7,7,6,6,6,7,7,6,5
3266,18IN BIKES,1,1,1,2,2,2,3,4,3,3,5,4,4,3,4,4,4,4,4,4,4,4,3,4,2,2
3266,20IN BIKES,3,3,3,2,3,5,7,10,8,9,16,12,10,9,7,9,8,10,9,9,11,10,9,9,6,5
3266,BEACH CRUISERS,0,0,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1
3266,MOUNTAIN BIKES,8,8,10,11,14,16,17,17,13,20,21,19,13,16,20,19,19,23,25,21,24,24,20,17,18,16
3266,MULTI USE BIKES,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
3267,12IN BIKES,2,1,2,3,4,5,6,8,7,8,9,6,6,6,6,8,6,9,8,6,5,6,6,6,5,4
3267,16IN BIKES,3,3,3,4,6,7,9,12,10,12,17,12,10,10,10,10,10,13,11,9,9,11,10,11,10,9
3267,18IN BIKES,2,2,2,3,4,5,6,8,7,7,10,7,6,6,6,9,7,8,7,6,6,6,6,6,5,5
3267,20IN BIKES,5,5,5,6,9,9,13,14,14,17,21,14,14,11,13,19,17,17,18,11,10,14,14,15,13,14
3267,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
3267,MOUNTAIN BIKES,4,4,4,5,7,8,9,11,10,10,11,10,9,9,10,11,10,12,12,10,11,11,10,10,9,9
3267,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,12IN BIKES,1,1,1,2,2,3,4,4,4,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
3268,16IN BIKES,1,1,1,2,2,3,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
3268,18IN BIKES,1,1,1,1,2,2,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2
3268,20IN BIKES,1,1,1,2,3,3,4,7,5,6,6,5,5,5,5,6,5,6,5,5,5,5,5,4,4,4
3268,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1
3268,MOUNTAIN BIKES,3,3,3,5,6,8,9,10,9,10,9,8,8,8,8,8,8,9,8,9,9,9,9,9,9,9
3268,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3269,12IN BIKES,0,0,0,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1
3269,16IN BIKES,1,1,1,1,1,1,2,3,2,3,4,3,2,2,2,2,2,3,3,2,2,3,3,2,2,2
3269,18IN BIKES,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
3269,20IN BIKES,1,1,1,1,1,1,2,3,2,4,6,4,2,2,3,3,3,3,3,4,4,4,4,5,3,2
3269,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3269,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,MOUNTAIN BIKES,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2
3270,12IN BIKES,1,1,2,2,2,3,3,4,3,4,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3270,16IN BIKES,1,2,2,2,4,4,6,8,6,7,10,7,6,6,6,7,6,7,7,6,6,7,6,6,6,5
3270,18IN BIKES,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3270,20IN BIKES,3,3,4,2,3,5,6,8,7,8,12,9,7,6,6,7,7,8,7,7,9,9,8,9,9,8
3270,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,MOUNTAIN BIKES,2,2,2,2,2,3,4,4,4,4,6,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4
3270,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,12IN BIKES,1,1,2,2,3,3,3,4,3,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3271,16IN BIKES,2,2,2,3,4,4,5,5,5,5,7,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4
3271,18IN BIKES,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
3271,20IN BIKES,3,3,3,4,4,5,6,7,7,9,11,9,8,8,7,9,7,8,8,9,9,9,9,8,7,7
3271,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3271,MOUNTAIN BIKES,2,2,2,3,3,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,3,3,4,3,3,3
3271,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3273,12IN BIKES,1,1,1,1,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,2,2,2,2,2,2,2
3273,16IN BIKES,1,2,2,2,3,3,3,4,4,5,7,5,4,4,4,5,4,5,4,4,4,4,4,4,4,4
3273,18IN BIKES,1,1,1,2,3,2,3,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2
3273,20IN BIKES,3,3,3,4,5,5,6,8,6,7,9,8,7,6,7,7,7,8,8,7,7,8,7,8,7,6
3273,BEACH CRUISERS,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3273,MOUNTAIN BIKES,4,4,4,5,6,7,8,9,9,8,10,8,8,7,10,8,8,9,9,8,8,9,8,8,7,7
3273,MULTI USE BIKES,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3274,12IN BIKES,1,1,1,2,2,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2
3274,16IN BIKES,2,2,2,3,4,5,6,7,6,6,8,6,6,6,5,6,6,6,6,5,5,6,5,6,5,5
3274,18IN BIKES,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3274,20IN BIKES,3,3,2,4,5,6,8,8,7,8,10,8,7,7,6,6,7,7,6,7,7,8,7,8,7,6
3274,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
3274,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,MOUNTAIN BIKES,3,3,4,4,5,5,7,7,6,6,7,6,5,5,5,6,5,6,6,5,5,5,5,5,5,5
3274,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3276,12IN BIKES,3,2,2,5,5,5,6,7,7,8,10,8,7,7,7,7,7,8,7,7,7,7,6,7,7,6
3276,16IN BIKES,2,3,3,4,6,6,7,9,8,9,12,9,8,8,7,8,8,8,8,7,7,8,8,8,7,7
3276,18IN BIKES,2,2,3,4,4,4,5,6,5,5,6,5,4,4,4,4,5,5,5,4,4,4,4,4,3,4
3276,20IN BIKES,4,4,4,5,6,6,7,9,8,8,10,8,8,7,6,6,6,7,6,6,6,6,7,7,7,6
3276,BEACH CRUISERS,1,1,1,1,1,1,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1
3276,MOUNTAIN BIKES,3,3,3,4,5,5,6,7,7,7,7,5,5,6,5,6,6,7,7,6,7,7,6,6,6,6
3276,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3277,12IN BIKES,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
3277,16IN BIKES,1,2,1,2,3,3,3,4,4,5,7,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4
3277,18IN BIKES,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3277,20IN BIKES,2,2,2,2,3,3,3,5,4,5,6,5,4,5,3,3,3,3,3,4,5,6,6,6,5,5
3277,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
3277,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,MOUNTAIN BIKES,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4
3277,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3278,12IN BIKES,1,1,1,2,3,3,4,5,4,6,7,5,4,4,4,5,4,5,5,4,4,4,4,4,3,3
3278,16IN BIKES,2,2,2,3,4,5,6,8,7,8,11,8,7,6,7,7,7,8,8,6,6,7,7,7,7,6
3278,18IN BIKES,1,1,1,1,1,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3278,20IN BIKES,4,5,5,5,7,8,10,12,11,13,17,12,12,12,12,14,14,15,15,12,11,14,13,13,12,11
3278,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3278,MOUNTAIN BIKES,3,3,3,4,6,6,8,10,9,9,10,9,9,8,9,9,9,10,10,8,9,9,8,9,7,8
3278,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3279,12IN BIKES,2,2,2,3,3,4,4,4,4,4,5,4,4,4,3,4,3,4,4,3,3,3,3,3,3,3
3279,16IN BIKES,2,2,2,2,3,3,5,5,4,5,7,5,5,4,4,5,4,5,4,4,4,5,5,5,4,4
3279,18IN BIKES,2,3,3,4,4,2,4,3,3,3,3,3,4,4,4,2,2,3,2,2,2,2,2,2,2,2
3279,20IN BIKES,3,3,2,4,5,6,9,8,7,7,10,8,7,7,6,7,7,7,6,6,6,6,7,7,6,5
3279,BEACH CRUISERS,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
3279,MOUNTAIN BIKES,3,4,4,4,5,6,8,7,7,7,9,7,7,6,6,7,6,7,7,6,7,6,6,6,6,6
3279,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,12IN BIKES,1,1,1,2,3,4,5,7,5,6,9,7,6,6,6,10,8,11,9,7,5,6,6,5,4,3
3280,16IN BIKES,1,1,1,2,3,3,4,6,5,6,10,8,7,6,7,9,8,10,8,7,8,9,8,8,6,5
3280,18IN BIKES,1,1,1,1,1,2,3,4,3,3,5,4,3,4,4,6,5,4,5,4,3,3,3,3,2,2
3280,20IN BIKES,2,2,1,2,3,5,6,12,9,10,18,13,10,9,11,14,12,11,10,12,15,17,14,13,12,11
3280,BEACH CRUISERS,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1
3280,MOUNTAIN BIKES,2,2,2,3,3,5,6,6,5,6,8,6,6,6,7,6,7,7,7,7,9,10,7,7,6,6
3280,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
3281,12IN BIKES,1,1,1,2,2,3,4,5,3,4,7,4,3,4,4,5,5,6,6,5,4,4,4,3,3,2
3281,16IN BIKES,1,1,1,1,1,2,2,4,3,3,5,4,3,3,4,4,4,5,4,4,3,4,4,4,3,3
3281,18IN BIKES,1,1,1,1,1,1,2,3,2,2,4,3,2,3,4,5,4,4,4,3,2,2,2,2,1,1
3281,20IN BIKES,4,4,3,3,4,5,7,10,7,7,16,11,8,7,8,8,8,11,12,9,11,11,11,10,8,8
3281,BEACH CRUISERS,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3281,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,MOUNTAIN BIKES,3,4,4,5,6,8,9,9,8,8,12,9,9,9,9,9,9,9,9,9,10,10,9,9,7,7
3281,MULTI USE BIKES,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3282,12IN BIKES,1,1,1,2,3,4,5,5,4,5,7,5,5,4,4,5,4,5,5,4,4,4,4,4,3,3
3282,16IN BIKES,1,1,2,2,3,4,5,6,5,6,8,5,5,5,5,6,5,6,6,5,5,5,5,5,4,4
