Store Nbr,Curr Str On Hand Qty,Item Nbr,Item Desc 1,UPC
5391,1,568001502,SIMILAC PRO-ADVANCE,7007466656
5398,1,4021620,ELECARE JR VAN PWDR,7007456586
5398,1,551144162,SIM COMF 12OZ,7007462600
5404,1,555173533,SIM ALI 12.1OZ,7007464712
5404,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
5404,1,587577956,SIM PRO-TC 20.1OZ,7007468108
5414,1,556053891,SIM ALI 19.8OZ,7007464718
5417,1,4021620,ELECARE JR VAN PWDR,7007456586
5418,1,551144162,SIM COMF 12OZ,7007462600
5418,1,555173533,SIM ALI 12.1OZ,7007464712
5418,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5418,1,588827339,SIM ADV 20.6OZ,7007468085
5418,1,596605929,SIM ALI TODD 12.1OZ,7007468399
5429,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5430,1,568001502,SIMILAC PRO-ADVANCE,7007466656
5435,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5435,1,587577957,SIM ORG A2 TOD,7007468105
5436,1,551144162,SIM COMF 12OZ,7007462600
5436,1,551174934,ELECARE 14.1OZ,7007453511
5466,1,555173533,SIM ALI 12.1OZ,7007464712
5466,1,587577949,SIM SPIT UP 19.5OZ,7007468087
5466,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5482,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5488,1,587577956,SIM PRO-TC 20.1OZ,7007468108
5490,1,556053891,SIM ALI 19.8OZ,7007464718
5490,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
5499,1,556053891,SIM ALI 19.8OZ,7007464718
5611,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
5612,1,551174934,ELECARE 14.1OZ,7007453511
5612,1,556053891,SIM ALI 19.8OZ,7007464718
5616,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
5616,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
5628,1,587577951,SIM ORG 20.6OZ,7007468093
5645,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5645,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5645,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
5657,1,551174934,ELECARE 14.1OZ,7007453511
5661,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5664,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5667,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
5695,1,555173533,SIM ALI 12.1OZ,7007464712
5695,1,588827339,SIM ADV 20.6OZ,7007468085
5703,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5704,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5706,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5706,1,551174934,ELECARE 14.1OZ,7007453511
5706,1,587577951,SIM ORG 20.6OZ,7007468093
5707,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5744,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5744,1,551174934,ELECARE 14.1OZ,7007453511
5745,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
5759,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
5764,1,556053891,SIM ALI 19.8OZ,7007464718
5764,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
5806,1,556053891,SIM ALI 19.8OZ,7007464718
5810,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5814,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
5817,1,551174934,ELECARE 14.1OZ,7007453511
5831,1,555173533,SIM ALI 12.1OZ,7007464712
5841,1,2617742,SIM SPIT 12.3OZ,7007450960
5841,1,582494955,SIMILAC SENSITV 34OZ,7007467490
5844,1,2617742,SIM SPIT 12.3OZ,7007450960
5879,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5881,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5893,1,2617742,SIM SPIT 12.3OZ,7007450960
5922,1,551174934,ELECARE 14.1OZ,7007453511
5927,1,582494955,SIMILAC SENSITV 34OZ,7007467490
5932,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
5935,1,551144162,SIM COMF 12OZ,7007462600
5944,1,551144162,SIM COMF 12OZ,7007462600
5944,1,587577949,SIM SPIT UP 19.5OZ,7007468087
5944,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5944,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
5944,1,587577956,SIM PRO-TC 20.1OZ,7007468108
5944,1,587577973,SIM SEN 20.1OZ,7007468083
5965,1,588827339,SIM ADV 20.6OZ,7007468085
5981,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
5987,1,2617742,SIM SPIT 12.3OZ,7007450960
6098,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
6170,1,587577949,SIM SPIT UP 19.5OZ,7007468087
6172,1,568001502,SIMILAC PRO-ADVANCE,7007466656
6172,1,587577949,SIM SPIT UP 19.5OZ,7007468087
6172,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
6394,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
6397,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
6500,1,2617742,SIM SPIT 12.3OZ,7007450960
6500,1,556053891,SIM ALI 19.8OZ,7007464718
6578,1,582494955,SIMILAC SENSITV 34OZ,7007467490
6798,1,582494955,SIMILAC SENSITV 34OZ,7007467490
6807,1,556053891,SIM ALI 19.8OZ,7007464718
6807,1,582494955,SIMILAC SENSITV 34OZ,7007467490
6807,1,587577949,SIM SPIT UP 19.5OZ,7007468087
6932,1,587577956,SIM PRO-TC 20.1OZ,7007468108
6936,1,551144162,SIM COMF 12OZ,7007462600
6943,1,587577973,SIM SEN 20.1OZ,7007468083
6958,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
6958,1,587577956,SIM PRO-TC 20.1OZ,7007468108
6963,1,587577957,SIM ORG A2 TOD,7007468105
6966,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
6966,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
6978,1,551144162,SIM COMF 12OZ,7007462600
7181,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
7185,1,587577951,SIM ORG 20.6OZ,7007468093
7224,1,568001502,SIMILAC PRO-ADVANCE,7007466656
7224,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
7251,1,2617742,SIM SPIT 12.3OZ,7007450960
7337,1,551174934,ELECARE 14.1OZ,7007453511
7337,1,587577973,SIM SEN 20.1OZ,7007468083
321,-1,568001502,SIMILAC PRO-ADVANCE,7007466656
355,-1,551174932,SIM SUPP NGMO 1.45LB,7007462950
521,-1,587577953,SIM PRO-SEN 20.1OZ,7007468091
730,-1,594801467,ELECARE UNF PWD UNIT,7007453511
770,-1,568001502,SIMILAC PRO-ADVANCE,7007466656
960,-1,550458925,PR ELECARE JR VANI,7007456586
1216,-1,587577957,SIM ORG A2 TOD,7007468105
1331,-1,551144162,SIM COMF 12OZ,7007462600
1411,-1,582494955,SIMILAC SENSITV 34OZ,7007467490
2111,-1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
2512,-1,568001502,SIMILAC PRO-ADVANCE,7007466656
2531,-1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3207,-1,582494955,SIMILAC SENSITV 34OZ,7007467490
3407,-1,550458925,PR ELECARE JR VANI,7007456586
3490,-1,587577957,SIM ORG A2 TOD,7007468105
4202,-1,2617742,SIM SPIT 12.3OZ,7007450960
4285,-1,587577949,SIM SPIT UP 19.5OZ,7007468087
4609,-1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
5174,-1,587577949,SIM SPIT UP 19.5OZ,7007468087
5427,-1,594801467,ELECARE UNF PWD UNIT,7007453511
5987,-1,568001502,SIMILAC PRO-ADVANCE,7007466656
145,-2,568001502,SIMILAC PRO-ADVANCE,7007466656
2299,-2,587577952,SIM PRO-ADV 20.6OZ,7007468089
3313,-2,587577957,SIM ORG A2 TOD,7007468105
3420,-2,582494900,SIMILAC ADVANCE 34OZ,7007467488
3725,-2,582494900,SIMILAC ADVANCE 34OZ,7007467488
1860,-3,4021620,ELECARE JR VAN PWDR,7007456586
2128,-3,582494900,SIMILAC ADVANCE 34OZ,7007467488
3487,-3,4021620,ELECARE JR VAN PWDR,7007456586
5645,-3,587577957,SIM ORG A2 TOD,7007468105
884,-4,551144162,SIM COMF 12OZ,7007462600
2703,-4,587577955,SIM ORG A2 IF 20.6OZ,7007468100
6176,-4,587577951,SIM ORG 20.6OZ,7007468093
3062,-5,4021788,ELECARE JR. UNF PWDR,7007455254
3858,-5,587577957,SIM ORG A2 TOD,7007468105
5706,-5,2617742,SIM SPIT 12.3OZ,7007450960
1453,-6,4021620,ELECARE JR VAN PWDR,7007456586
786,-8,4021620,ELECARE JR VAN PWDR,7007456586
3566,-10,582494900,SIMILAC ADVANCE 34OZ,7007467488
4115,-18,4021788,ELECARE JR. UNF PWDR,7007455254
3359,-32,587577949,SIM SPIT UP 19.5OZ,7007468087
