DC,Item #,Desc.,Sector,Banner,Date,Chamber,Pick Type,CPT,IB,OB,Loads
6095,9369715,BONE IN HAMS,HAM,WM,3/28/2025,MP,CASE,840,355.5414286,355.5414286,0.42
6095,9369715,BONE IN HAMS,HAM,WM,3/29/2025,MP,CASE,840,441.0571429,441.0571429,0.53
6095,9369715,BONE IN HAMS,HAM,WM,3/30/2025,MP,CASE,840,441.0571429,441.0571429,0.53
6095,9369715,BONE IN HAMS,HAM,WM,3/31/2025,MP,CASE,840,441.0571429,441.0571429,0.53
6095,9369715,BONE IN HAMS,HAM,WM,4/1/2025,MP,CASE,840,441.0571429,441.0571429,0.53
6095,9369715,BONE IN HAMS,HAM,WM,4/2/2025,MP,CASE,840,441.0571429,441.0571429,0.53
6095,9369715,BONE IN HAMS,HAM,WM,4/3/2025,MP,CASE,840,441.0571429,441.0571429,0.53
6095,9369715,BONE IN HAMS,HAM,WM,4/4/2025,MP,CASE,840,441.0571429,441.0571429,0.53
6095,9369715,BONE IN HAMS,HAM,WM,4/5/2025,MP,CASE,840,270.8275,270.8275,0.32
6095,9369715,BONE IN HAMS,HAM,WM,4/6/2025,MP,CASE,840,270.8275,270.8275,0.32
6095,9369715,BONE IN HAMS,HAM,WM,4/7/2025,MP,CASE,840,270.8275,270.8275,0.32
6095,9369715,BONE IN HAMS,HAM,WM,4/8/2025,MP,CASE,840,270.8275,270.8275,0.32
6095,9369715,BONE IN HAMS,HAM,WM,4/9/2025,MP,CASE,840,270.8275,270.8275,0.32
6095,9369715,BONE IN HAMS,HAM,WM,4/10/2025,MP,CASE,840,270.8275,270.8275,0.32
6095,9369715,BONE IN HAMS,HAM,WM,4/11/2025,MP,CASE,840,270.8275,270.8275,0.32
6095,9369715,BONE IN HAMS,HAM,WM,4/12/2025,MP,CASE,840,112.2871429,112.2871429,0.13
6095,9369715,BONE IN HAMS,HAM,WM,4/13/2025,MP,CASE,840,112.2871429,112.2871429,0.13
6095,9369715,BONE IN HAMS,HAM,WM,4/14/2025,MP,CASE,840,112.2871429,112.2871429,0.13
6095,9369715,BONE IN HAMS,HAM,WM,4/15/2025,MP,CASE,840,112.2871429,112.2871429,0.13
6095,9369715,BONE IN HAMS,HAM,WM,4/16/2025,MP,CASE,840,112.2871429,112.2871429,0.13
6095,9369715,BONE IN HAMS,HAM,WM,4/17/2025,MP,CASE,840,112.2871429,112.2871429,0.13
6095,9369715,BONE IN HAMS,HAM,WM,4/18/2025,MP,CASE,840,112.2871429,112.2871429,0.13
6095,9399680,BONELESS HAMS,HAM,WM,3/1/2025,MP,CASE,840,149.5964286,149.5964286,0.18
6095,9399680,BONELESS HAMS,HAM,WM,3/2/2025,MP,CASE,840,149.5964286,149.5964286,0.18
6095,9399680,BONELESS HAMS,HAM,WM,3/3/2025,MP,CASE,840,149.5964286,149.5964286,0.18
6095,9399680,BONELESS HAMS,HAM,WM,3/4/2025,MP,CASE,840,149.5964286,149.5964286,0.18
6095,9399680,BONELESS HAMS,HAM,WM,3/5/2025,MP,CASE,840,149.5964286,149.5964286,0.18
6095,9399680,BONELESS HAMS,HAM,WM,3/6/2025,MP,CASE,840,149.5964286,149.5964286,0.18
6095,9399680,BONELESS HAMS,HAM,WM,3/7/2025,MP,CASE,840,149.5964286,149.5964286,0.18
6095,9399680,BONELESS HAMS,HAM,WM,3/8/2025,MP,CASE,840,171.2525714,171.2525714,0.20
6095,9399680,BONELESS HAMS,HAM,WM,3/9/2025,MP,CASE,840,171.2525714,171.2525714,0.20
6095,9399680,BONELESS HAMS,HAM,WM,3/10/2025,MP,CASE,840,171.2525714,171.2525714,0.20
6095,9399680,BONELESS HAMS,HAM,WM,3/11/2025,MP,CASE,840,171.2525714,171.2525714,0.20
6095,9399680,BONELESS HAMS,HAM,WM,3/12/2025,MP,CASE,840,171.2525714,171.2525714,0.20
6095,9399680,BONELESS HAMS,HAM,WM,3/13/2025,MP,CASE,840,171.2525714,171.2525714,0.20
6095,9399680,BONELESS HAMS,HAM,WM,3/14/2025,MP,CASE,840,171.2525714,171.2525714,0.20
6095,9399680,BONELESS HAMS,HAM,WM,3/15/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,3/16/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,3/17/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,3/18/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,3/19/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,3/20/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,3/21/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,3/22/2025,MP,CASE,840,267.1871429,267.1871429,0.32
6095,9399680,BONELESS HAMS,HAM,WM,3/23/2025,MP,CASE,840,267.1871429,267.1871429,0.32
6095,9399680,BONELESS HAMS,HAM,WM,3/24/2025,MP,CASE,840,267.1871429,267.1871429,0.32
6095,9399680,BONELESS HAMS,HAM,WM,3/25/2025,MP,CASE,840,267.1871429,267.1871429,0.32
6095,9399680,BONELESS HAMS,HAM,WM,3/26/2025,MP,CASE,840,267.1871429,267.1871429,0.32
6095,9399680,BONELESS HAMS,HAM,WM,3/27/2025,MP,CASE,840,267.1871429,267.1871429,0.32
6095,9399680,BONELESS HAMS,HAM,WM,3/28/2025,MP,CASE,840,267.1871429,267.1871429,0.32
6095,9399680,BONELESS HAMS,HAM,WM,3/29/2025,MP,CASE,840,330.8053571,330.8053571,0.39
6095,9399680,BONELESS HAMS,HAM,WM,3/30/2025,MP,CASE,840,330.8053571,330.8053571,0.39
6095,9399680,BONELESS HAMS,HAM,WM,3/31/2025,MP,CASE,840,330.8053571,330.8053571,0.39
6095,9399680,BONELESS HAMS,HAM,WM,4/1/2025,MP,CASE,840,330.8053571,330.8053571,0.39
6095,9399680,BONELESS HAMS,HAM,WM,4/2/2025,MP,CASE,840,330.8053571,330.8053571,0.39
6095,9399680,BONELESS HAMS,HAM,WM,4/3/2025,MP,CASE,840,330.8053571,330.8053571,0.39
6095,9399680,BONELESS HAMS,HAM,WM,4/4/2025,MP,CASE,840,330.8053571,330.8053571,0.39
6095,9399680,BONELESS HAMS,HAM,WM,4/5/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,4/6/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,4/7/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,4/8/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,4/9/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,4/10/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,4/11/2025,MP,CASE,840,206.1903571,206.1903571,0.25
6095,9399680,BONELESS HAMS,HAM,WM,4/12/2025,MP,CASE,840,112.3314286,112.3314286,0.13
6095,9399680,BONELESS HAMS,HAM,WM,4/13/2025,MP,CASE,840,112.3314286,112.3314286,0.13
6095,9399680,BONELESS HAMS,HAM,WM,4/14/2025,MP,CASE,840,112.3314286,112.3314286,0.13
6095,9399680,BONELESS HAMS,HAM,WM,4/15/2025,MP,CASE,840,112.3314286,112.3314286,0.13
6095,9399680,BONELESS HAMS,HAM,WM,4/16/2025,MP,CASE,840,112.3314286,112.3314286,0.13
6095,9399680,BONELESS HAMS,HAM,WM,4/17/2025,MP,CASE,840,112.3314286,112.3314286,0.13
6095,9399680,BONELESS HAMS,HAM,WM,4/18/2025,MP,CASE,840,112.3314286,112.3314286,0.13
6095,550937165,BONELESS HAMS,HAM,WM,3/1/2025,MP,CASE,840,118.8178571,118.8178571,0.14
6095,550937165,BONELESS HAMS,HAM,WM,3/2/2025,MP,CASE,840,118.8178571,118.8178571,0.14
6095,550937165,BONELESS HAMS,HAM,WM,3/3/2025,MP,CASE,840,118.8178571,118.8178571,0.14
6095,550937165,BONELESS HAMS,HAM,WM,3/4/2025,MP,CASE,840,118.8178571,118.8178571,0.14
6095,550937165,BONELESS HAMS,HAM,WM,3/5/2025,MP,CASE,840,118.8178571,118.8178571,0.14
6095,550937165,BONELESS HAMS,HAM,WM,3/6/2025,MP,CASE,840,118.8178571,118.8178571,0.14
6095,550937165,BONELESS HAMS,HAM,WM,3/7/2025,MP,CASE,840,118.8178571,118.8178571,0.14
6095,550937165,BONELESS HAMS,HAM,WM,3/8/2025,MP,CASE,840,125.0045714,125.0045714,0.15
6095,550937165,BONELESS HAMS,HAM,WM,3/9/2025,MP,CASE,840,125.0045714,125.0045714,0.15
6095,550937165,BONELESS HAMS,HAM,WM,3/10/2025,MP,CASE,840,125.0045714,125.0045714,0.15
6095,550937165,BONELESS HAMS,HAM,WM,3/11/2025,MP,CASE,840,125.0045714,125.0045714,0.15
6095,550937165,BONELESS HAMS,HAM,WM,3/12/2025,MP,CASE,840,125.0045714,125.0045714,0.15
6095,550937165,BONELESS HAMS,HAM,WM,3/13/2025,MP,CASE,840,125.0045714,125.0045714,0.15
6095,550937165,BONELESS HAMS,HAM,WM,3/14/2025,MP,CASE,840,125.0045714,125.0045714,0.15
6095,550937165,BONELESS HAMS,HAM,WM,3/15/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,3/16/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,3/17/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,3/18/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,3/19/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,3/20/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,3/21/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,3/22/2025,MP,CASE,840,160.4628571,160.4628571,0.19
6095,550937165,BONELESS HAMS,HAM,WM,3/23/2025,MP,CASE,840,160.4628571,160.4628571,0.19
6095,550937165,BONELESS HAMS,HAM,WM,3/24/2025,MP,CASE,840,160.4628571,160.4628571,0.19
6095,550937165,BONELESS HAMS,HAM,WM,3/25/2025,MP,CASE,840,160.4628571,160.4628571,0.19
6095,550937165,BONELESS HAMS,HAM,WM,3/26/2025,MP,CASE,840,160.4628571,160.4628571,0.19
6095,550937165,BONELESS HAMS,HAM,WM,3/27/2025,MP,CASE,840,160.4628571,160.4628571,0.19
6095,550937165,BONELESS HAMS,HAM,WM,3/28/2025,MP,CASE,840,160.4628571,160.4628571,0.19
6095,550937165,BONELESS HAMS,HAM,WM,3/29/2025,MP,CASE,840,185.2482143,185.2482143,0.22
6095,550937165,BONELESS HAMS,HAM,WM,3/30/2025,MP,CASE,840,185.2482143,185.2482143,0.22
6095,550937165,BONELESS HAMS,HAM,WM,3/31/2025,MP,CASE,840,185.2482143,185.2482143,0.22
6095,550937165,BONELESS HAMS,HAM,WM,4/1/2025,MP,CASE,840,185.2482143,185.2482143,0.22
6095,550937165,BONELESS HAMS,HAM,WM,4/2/2025,MP,CASE,840,185.2482143,185.2482143,0.22
6095,550937165,BONELESS HAMS,HAM,WM,4/3/2025,MP,CASE,840,185.2482143,185.2482143,0.22
6095,550937165,BONELESS HAMS,HAM,WM,4/4/2025,MP,CASE,840,185.2482143,185.2482143,0.22
6095,550937165,BONELESS HAMS,HAM,WM,4/5/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,4/6/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,4/7/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,4/8/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,4/9/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,4/10/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,4/11/2025,MP,CASE,840,136.9235714,136.9235714,0.16
6095,550937165,BONELESS HAMS,HAM,WM,4/12/2025,MP,CASE,840,105.3342857,105.3342857,0.13
6095,550937165,BONELESS HAMS,HAM,WM,4/13/2025,MP,CASE,840,105.3342857,105.3342857,0.13
6095,550937165,BONELESS HAMS,HAM,WM,4/14/2025,MP,CASE,840,105.3342857,105.3342857,0.13
6095,550937165,BONELESS HAMS,HAM,WM,4/15/2025,MP,CASE,840,105.3342857,105.3342857,0.13
6095,550937165,BONELESS HAMS,HAM,WM,4/16/2025,MP,CASE,840,105.3342857,105.3342857,0.13
6095,550937165,BONELESS HAMS,HAM,WM,4/17/2025,MP,CASE,840,105.3342857,105.3342857,0.13
6095,550937165,BONELESS HAMS,HAM,WM,4/18/2025,MP,CASE,840,105.3342857,105.3342857,0.13
6095,663226690,BONE IN HAMS,HAM,WM,3/1/2025,MP,CASE,840,240.5,240.5,0.29
6095,663226690,BONE IN HAMS,HAM,WM,3/2/2025,MP,CASE,840,240.5,240.5,0.29
6095,663226690,BONE IN HAMS,HAM,WM,3/3/2025,MP,CASE,840,240.5,240.5,0.29
6095,663226690,BONE IN HAMS,HAM,WM,3/4/2025,MP,CASE,840,240.5,240.5,0.29
6095,663226690,BONE IN HAMS,HAM,WM,3/5/2025,MP,CASE,840,240.5,240.5,0.29
6095,663226690,BONE IN HAMS,HAM,WM,3/6/2025,MP,CASE,840,240.5,240.5,0.29
6095,663226690,BONE IN HAMS,HAM,WM,3/7/2025,MP,CASE,840,240.5,240.5,0.29
6095,663226690,BONE IN HAMS,HAM,WM,3/8/2025,MP,CASE,840,285.4857143,285.4857143,0.34
6095,663226690,BONE IN HAMS,HAM,WM,3/9/2025,MP,CASE,840,285.4857143,285.4857143,0.34
6095,663226690,BONE IN HAMS,HAM,WM,3/10/2025,MP,CASE,840,285.4857143,285.4857143,0.34
6095,663226690,BONE IN HAMS,HAM,WM,3/11/2025,MP,CASE,840,285.4857143,285.4857143,0.34
6095,663226690,BONE IN HAMS,HAM,WM,3/12/2025,MP,CASE,840,285.4857143,285.4857143,0.34
6095,663226690,BONE IN HAMS,HAM,WM,3/13/2025,MP,CASE,840,285.4857143,285.4857143,0.34
6095,663226690,BONE IN HAMS,HAM,WM,3/14/2025,MP,CASE,840,285.4857143,285.4857143,0.34
6095,663226690,BONE IN HAMS,HAM,WM,3/15/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,3/16/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,3/17/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,3/18/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,3/19/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,3/20/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,3/21/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,3/22/2025,MP,CASE,840,471.4571429,471.4571429,0.56
6095,663226690,BONE IN HAMS,HAM,WM,3/23/2025,MP,CASE,840,471.4571429,471.4571429,0.56
6095,663226690,BONE IN HAMS,HAM,WM,3/24/2025,MP,CASE,840,471.4571429,471.4571429,0.56
6095,663226690,BONE IN HAMS,HAM,WM,3/25/2025,MP,CASE,840,471.4571429,471.4571429,0.56
6095,663226690,BONE IN HAMS,HAM,WM,3/26/2025,MP,CASE,840,471.4571429,471.4571429,0.56
6095,663226690,BONE IN HAMS,HAM,WM,3/27/2025,MP,CASE,840,471.4571429,471.4571429,0.56
6095,663226690,BONE IN HAMS,HAM,WM,3/28/2025,MP,CASE,840,471.4571429,471.4571429,0.56
6095,663226690,BONE IN HAMS,HAM,WM,3/29/2025,MP,CASE,840,588.3214286,588.3214286,0.70
6095,663226690,BONE IN HAMS,HAM,WM,3/30/2025,MP,CASE,840,588.3214286,588.3214286,0.70
6095,663226690,BONE IN HAMS,HAM,WM,3/31/2025,MP,CASE,840,588.3214286,588.3214286,0.70
6095,663226690,BONE IN HAMS,HAM,WM,4/1/2025,MP,CASE,840,588.3214286,588.3214286,0.70
6095,663226690,BONE IN HAMS,HAM,WM,4/2/2025,MP,CASE,840,588.3214286,588.3214286,0.70
6095,663226690,BONE IN HAMS,HAM,WM,4/3/2025,MP,CASE,840,588.3214286,588.3214286,0.70
6095,663226690,BONE IN HAMS,HAM,WM,4/4/2025,MP,CASE,840,588.3214286,588.3214286,0.70
6095,663226690,BONE IN HAMS,HAM,WM,4/5/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,4/6/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,4/7/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,4/8/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,4/9/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,4/10/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,4/11/2025,MP,CASE,840,354.9214286,354.9214286,0.42
6095,663226690,BONE IN HAMS,HAM,WM,4/12/2025,MP,CASE,840,105.31,105.31,0.13
6095,663226690,BONE IN HAMS,HAM,WM,4/13/2025,MP,CASE,840,105.31,105.31,0.13
6095,663226690,BONE IN HAMS,HAM,WM,4/14/2025,MP,CASE,840,105.31,105.31,0.13
6095,663226690,BONE IN HAMS,HAM,WM,4/15/2025,MP,CASE,840,105.31,105.31,0.13
6095,663226690,BONE IN HAMS,HAM,WM,4/16/2025,MP,CASE,840,105.31,105.31,0.13
6095,663226690,BONE IN HAMS,HAM,WM,4/17/2025,MP,CASE,840,105.31,105.31,0.13
6095,663226690,BONE IN HAMS,HAM,WM,4/18/2025,MP,CASE,840,105.31,105.31,0.13
6095,674237192,BONE IN HAMS,HAM,WM,3/1/2025,MP,CASE,840,109.4142857,109.4142857,0.13
6095,674237192,BONE IN HAMS,HAM,WM,3/2/2025,MP,CASE,840,109.4142857,109.4142857,0.13
6095,674237192,BONE IN HAMS,HAM,WM,3/3/2025,MP,CASE,840,109.4142857,109.4142857,0.13
6095,674237192,BONE IN HAMS,HAM,WM,3/4/2025,MP,CASE,840,109.4142857,109.4142857,0.13
6095,674237192,BONE IN HAMS,HAM,WM,3/5/2025,MP,CASE,840,109.4142857,109.4142857,0.13
6095,674237192,BONE IN HAMS,HAM,WM,3/6/2025,MP,CASE,840,109.4142857,109.4142857,0.13
6095,674237192,BONE IN HAMS,HAM,WM,3/7/2025,MP,CASE,840,109.4142857,109.4142857,0.13
6095,674237192,BONE IN HAMS,HAM,WM,3/8/2025,MP,CASE,840,115.9657143,115.9657143,0.14
6095,674237192,BONE IN HAMS,HAM,WM,3/9/2025,MP,CASE,840,115.9657143,115.9657143,0.14
6095,674237192,BONE IN HAMS,HAM,WM,3/10/2025,MP,CASE,840,115.9657143,115.9657143,0.14
6095,674237192,BONE IN HAMS,HAM,WM,3/11/2025,MP,CASE,840,115.9657143,115.9657143,0.14
6095,674237192,BONE IN HAMS,HAM,WM,3/12/2025,MP,CASE,840,115.9657143,115.9657143,0.14
6095,674237192,BONE IN HAMS,HAM,WM,3/13/2025,MP,CASE,840,115.9657143,115.9657143,0.14
6095,674237192,BONE IN HAMS,HAM,WM,3/14/2025,MP,CASE,840,115.9657143,115.9657143,0.14
6095,674237192,BONE IN HAMS,HAM,WM,3/15/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,3/16/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,3/17/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,3/18/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,3/19/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,3/20/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,3/21/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,3/22/2025,MP,CASE,840,150.8285714,150.8285714,0.18
6095,674237192,BONE IN HAMS,HAM,WM,3/23/2025,MP,CASE,840,150.8285714,150.8285714,0.18
6095,674237192,BONE IN HAMS,HAM,WM,3/24/2025,MP,CASE,840,150.8285714,150.8285714,0.18
6095,674237192,BONE IN HAMS,HAM,WM,3/25/2025,MP,CASE,840,150.8285714,150.8285714,0.18
6095,674237192,BONE IN HAMS,HAM,WM,3/26/2025,MP,CASE,840,150.8285714,150.8285714,0.18
6095,674237192,BONE IN HAMS,HAM,WM,3/27/2025,MP,CASE,840,150.8285714,150.8285714,0.18
6095,674237192,BONE IN HAMS,HAM,WM,3/28/2025,MP,CASE,840,150.8285714,150.8285714,0.18
6095,674237192,BONE IN HAMS,HAM,WM,3/29/2025,MP,CASE,840,174.6785714,174.6785714,0.21
6095,674237192,BONE IN HAMS,HAM,WM,3/30/2025,MP,CASE,840,174.6785714,174.6785714,0.21
6095,674237192,BONE IN HAMS,HAM,WM,3/31/2025,MP,CASE,840,174.6785714,174.6785714,0.21
6095,674237192,BONE IN HAMS,HAM,WM,4/1/2025,MP,CASE,840,174.6785714,174.6785714,0.21
6095,674237192,BONE IN HAMS,HAM,WM,4/2/2025,MP,CASE,840,174.6785714,174.6785714,0.21
6095,674237192,BONE IN HAMS,HAM,WM,4/3/2025,MP,CASE,840,174.6785714,174.6785714,0.21
6095,674237192,BONE IN HAMS,HAM,WM,4/4/2025,MP,CASE,840,174.6785714,174.6785714,0.21
6095,674237192,BONE IN HAMS,HAM,WM,4/5/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,4/6/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,4/7/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,4/8/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,4/9/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,4/10/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,4/11/2025,MP,CASE,840,128.1214286,128.1214286,0.15
6095,674237192,BONE IN HAMS,HAM,WM,4/12/2025,MP,CASE,840,102,102,0.12
6095,674237192,BONE IN HAMS,HAM,WM,4/13/2025,MP,CASE,840,102,102,0.12
6095,674237192,BONE IN HAMS,HAM,WM,4/14/2025,MP,CASE,840,102,102,0.12
6095,674237192,BONE IN HAMS,HAM,WM,4/15/2025,MP,CASE,840,102,102,0.12
6095,674237192,BONE IN HAMS,HAM,WM,4/16/2025,MP,CASE,840,102,102,0.12
6095,674237192,BONE IN HAMS,HAM,WM,4/17/2025,MP,CASE,840,102,102,0.12
6095,674237192,BONE IN HAMS,HAM,WM,4/18/2025,MP,CASE,840,102,102,0.12
6096,9352551,BONE IN HAMS,HAM,WM,3/1/2025,MP,CASE,840,207.4414286,207.4414286,0.25
6096,9352551,BONE IN HAMS,HAM,WM,3/2/2025,MP,CASE,840,207.4414286,207.4414286,0.25
6096,9352551,BONE IN HAMS,HAM,WM,3/3/2025,MP,CASE,840,207.4414286,207.4414286,0.25
6096,9352551,BONE IN HAMS,HAM,WM,3/4/2025,MP,CASE,840,207.4414286,207.4414286,0.25
6096,9352551,BONE IN HAMS,HAM,WM,3/5/2025,MP,CASE,840,207.4414286,207.4414286,0.25
6096,9352551,BONE IN HAMS,HAM,WM,3/6/2025,MP,CASE,840,207.4414286,207.4414286,0.25
6096,9352551,BONE IN HAMS,HAM,WM,3/7/2025,MP,CASE,840,207.4414286,207.4414286,0.25
6096,9352551,BONE IN HAMS,HAM,WM,3/8/2025,MP,CASE,840,245.7297143,245.7297143,0.29
6096,9352551,BONE IN HAMS,HAM,WM,3/9/2025,MP,CASE,840,245.7297143,245.7297143,0.29
6096,9352551,BONE IN HAMS,HAM,WM,3/10/2025,MP,CASE,840,245.7297143,245.7297143,0.29
6096,9352551,BONE IN HAMS,HAM,WM,3/11/2025,MP,CASE,840,245.7297143,245.7297143,0.29
6096,9352551,BONE IN HAMS,HAM,WM,3/12/2025,MP,CASE,840,245.7297143,245.7297143,0.29
6096,9352551,BONE IN HAMS,HAM,WM,3/13/2025,MP,CASE,840,245.7297143,245.7297143,0.29
6096,9352551,BONE IN HAMS,HAM,WM,3/14/2025,MP,CASE,840,245.7297143,245.7297143,0.29
6096,9352551,BONE IN HAMS,HAM,WM,3/15/2025,MP,CASE,840,303.1621429,303.1621429,0.36
6096,9352551,BONE IN HAMS,HAM,WM,3/16/2025,MP,CASE,840,303.1621429,303.1621429,0.36
6096,9352551,BONE IN HAMS,HAM,WM,3/17/2025,MP,CASE,840,303.1621429,303.1621429,0.36
6096,9352551,BONE IN HAMS,HAM,WM,3/18/2025,MP,CASE,840,303.1621429,303.1621429,0.36
6096,9352551,BONE IN HAMS,HAM,WM,3/19/2025,MP,CASE,840,303.1621429,303.1621429,0.36
6096,9352551,BONE IN HAMS,HAM,WM,3/20/2025,MP,CASE,840,303.1621429,303.1621429,0.36
6096,9352551,BONE IN HAMS,HAM,WM,3/21/2025,MP,CASE,840,303.1621429,303.1621429,0.36
6096,9352551,BONE IN HAMS,HAM,WM,3/22/2025,MP,CASE,840,399.8142857,399.8142857,0.48
6096,9352551,BONE IN HAMS,HAM,WM,3/23/2025,MP,CASE,840,399.8142857,399.8142857,0.48
6096,9352551,BONE IN HAMS,HAM,WM,3/24/2025,MP,CASE,840,399.8142857,399.8142857,0.48
6096,9352551,BONE IN HAMS,HAM,WM,3/25/2025,MP,CASE,840,399.8142857,399.8142857,0.48
6096,9352551,BONE IN HAMS,HAM,WM,3/26/2025,MP,CASE,840,399.8142857,399.8142857,0.48
6096,9352551,BONE IN HAMS,HAM,WM,3/27/2025,MP,CASE,840,399.8142857,399.8142857,0.48
6096,9352551,BONE IN HAMS,HAM,WM,3/28/2025,MP,CASE,840,399.8142857,399.8142857,0.48
6096,9352551,BONE IN HAMS,HAM,WM,3/29/2025,MP,CASE,840,496.9535714,496.9535714,0.59
6096,9352551,BONE IN HAMS,HAM,WM,3/30/2025,MP,CASE,840,496.9535714,496.9535714,0.59
6096,9352551,BONE IN HAMS,HAM,WM,3/31/2025,MP,CASE,840,496.9535714,496.9535714,0.59
6096,9352551,BONE IN HAMS,HAM,WM,4/1/2025,MP,CASE,840,496.9535714,496.9535714,0.59
6096,9352551,BONE IN HAMS,HAM,WM,4/2/2025,MP,CASE,840,496.9535714,496.9535714,0.59
