Store,DC,Commodity,23-Dec,24-Dec,25-Dec,26-Dec,27-Dec,28-Dec,29-Dec
2716,7024,FDD,1,0,1,1,1,1,1
2717,6057,FDD,1,1,1,1,1,1,1
2719,7014,FDD,1,1,1,1,1,1,1
2720,6072,FDD,1,0,1,1,1,1,1
2723,6072,FDD,1,1,1,1,1,1,1
2724,7010,FDD,1,1,1,1,1,1,1
2725,7012,FDD,1,0,1,1,1,1,1
2726,7012,FDD,1,0,1,1,1,1,1
2728,6059,FDD,1,0,1,1,1,1,1
2729,7077,FDD,1,1,1,1,1,1,1
2730,6091,FDD,1,1,1,1,1,1,1
2731,6055,FDD,1,1,1,1,1,1,1
2732,6095,FDD,1,1,1,1,1,1,1
2733,6095,FDD,1,0,1,1,1,1,1
2734,6042,FDD,1,1,1,1,1,1,1
2735,7048,FDD,1,1,1,1,1,1,1
2739,7019,FDD,1,0,1,1,1,1,1
2740,6071,FDD,1,0,1,1,1,1,1
2741,6082,FDD,1,1,1,1,1,1,1
2742,6082,FDD,1,1,1,1,1,1,1
2743,6082,FDD,1,0,1,1,1,1,1
2744,6082,FDD,1,1,1,1,1,1,1
2745,6082,FDD,1,1,1,1,1,1,1
2747,7014,FDD,1,1,1,1,1,1,1
2748,7019,FDD,1,0,1,1,1,1,1
2749,6858,FDD,1,1,1,1,1,1,1
2751,7077,FDD,1,0,1,1,1,1,1
2752,7018,FDD,1,0,1,1,1,1,1
2753,6055,FDD,1,0,1,1,1,1,1
2754,6055,FDD,1,0,1,1,1,1,1
2755,6072,FDD,1,0,1,1,1,1,1
2756,6047,FDD,1,0,1,1,1,1,1
2757,6062,FDD,1,1,1,1,1,1,1
2758,7014,FDD,1,1,0,1,1,1,0
2760,7019,FDD,1,0,1,1,1,1,1
2761,6097,FDD,1,0,1,1,1,1,1
2762,6858,FDD,1,1,1,1,1,1,1
2763,6083,FDD,1,1,1,1,1,1,1
2764,6077,FDD,1,0,1,1,1,1,1
2765,6083,FDD,1,0,1,1,1,0,1
2766,7013,FDD,1,1,1,1,1,1,1
2767,7013,FDD,1,1,1,1,1,1,1
2768,7013,FDD,1,1,1,1,1,1,1
2769,6083,FDD,1,0,1,1,1,1,1
2771,7055,FDD,1,0,1,1,1,1,1
2772,6091,FDD,1,0,1,1,1,1,1
2773,6095,FDD,1,1,1,1,1,1,1
2774,7012,FDD,1,0,1,1,1,1,1
2777,7013,FDD,1,0,1,1,1,1,1
2778,7013,FDD,1,1,1,1,1,1,1
2783,6097,FDD,1,0,1,1,1,1,1
2784,7018,FDD,1,0,1,1,1,1,1
2785,6096,FDD,1,1,1,1,1,1,1
2786,7055,FDD,1,0,1,1,1,1,1
2787,7055,FDD,1,0,1,1,1,1,1
2788,7055,FDD,1,0,1,1,1,1,1
2790,6047,FDD,1,0,1,1,1,1,1
2791,7030,FDD,1,0,1,1,1,1,1
2792,7012,FDD,1,1,1,1,1,1,1
2793,6858,FDD,1,1,1,1,1,1,1
2795,7016,FDD,1,1,1,1,1,1,1
2796,6071,FDD,1,0,1,1,1,1,1
2797,7014,FDD,1,1,1,1,1,1,1
2799,7016,FDD,1,0,1,1,1,1,1
2801,6099,FDD,1,1,1,1,1,1,1
2803,6042,FDD,1,1,1,1,1,1,1
2804,6042,FDD,1,1,1,1,1,1,1
2805,6091,FDD,1,1,1,1,1,1,1
2806,6073,FDD,1,0,1,1,1,1,1
2807,7016,FDD,1,1,1,1,1,1,1
2808,7016,FDD,1,1,1,1,1,1,1
2809,7017,FDD,1,0,1,1,1,1,1
2810,7012,FDD,1,1,1,1,1,1,1
2811,6055,FDD,1,1,1,1,1,1,1
2812,6085,FDD,1,1,1,1,1,1,1
2813,6085,FDD,1,1,1,1,1,1,1
2815,7024,FDD,1,0,1,1,1,1,1
2816,7024,FDD,1,0,1,1,1,1,1
2817,7055,FDD,1,1,1,1,1,1,1
2818,7055,FDD,1,1,1,1,1,1,1
2819,7055,FDD,1,1,1,1,1,1,1
2820,7079,FDD,1,0,1,1,1,1,1
2821,7016,FDD,1,1,1,1,1,1,1
2822,6057,FDD,1,1,1,1,1,1,1
2823,7012,FDD,1,1,1,1,1,1,1
2825,7030,FDD,1,1,1,1,1,1,1
2826,7084,FDD,1,0,1,1,1,1,1
2827,7024,FDD,1,0,1,1,1,1,1
2828,6085,FDD,1,0,1,1,1,1,1
2830,7030,FDD,1,0,1,1,1,1,1
2832,6099,FDD,1,1,1,1,1,1,1
2833,7017,FDD,1,0,1,1,1,1,1
2834,6064,FDD,1,0,1,1,1,1,1
2835,6083,FDD,0,0,1,0,1,1,1
2836,6091,FDD,1,1,1,1,1,1,1
2839,6065,FDD,1,0,1,1,1,1,1
2840,6099,FDD,1,0,1,1,1,1,1
2841,7030,FDD,1,0,1,1,1,1,1
2842,7084,FDD,1,1,1,1,1,1,1
2843,6099,FDD,1,0,1,1,1,1,1
2844,6096,FDD,1,1,1,1,1,1,1
2845,6858,FDD,1,1,1,1,1,1,1
2846,6072,FDD,1,1,1,1,1,1,1
2847,7018,FDD,1,0,1,1,1,1,1
2849,7012,FDD,1,1,1,1,1,1,1
2850,6047,FDD,1,0,1,1,1,1,1
2852,7017,FDD,1,1,1,1,1,1,1
2853,7016,FDD,1,0,1,1,1,1,1
2854,7014,FDD,1,1,1,1,1,1,1
2855,6065,FDD,1,1,1,1,1,1,1
2856,6065,FDD,1,1,1,1,1,1,1
2857,6065,FDD,1,1,1,1,1,1,1
2858,6055,FDD,1,0,1,1,1,1,1
2859,6096,FDD,1,1,1,1,1,1,1
2860,6099,FDD,1,1,1,1,1,1,1
2864,6083,FDD,1,0,1,1,1,1,1
2865,7021,FDD,1,1,1,1,1,1,1
2866,6074,FDD,1,0,1,0,1,1,0
2867,6074,FDD,1,0,1,1,1,1,1
2869,6074,FDD,1,0,1,1,1,1,1
2870,6073,FDD,1,1,1,1,1,1,1
2871,7030,FDD,1,0,1,1,1,1,1
2872,6074,FDD,1,0,1,1,1,1,1
2873,6074,FDD,1,0,1,1,1,1,1
2874,6096,FDD,1,1,1,1,1,1,1
2875,7015,FDD,1,1,1,1,1,1,1
2876,7015,FDD,1,1,1,1,1,1,1
2877,7015,FDD,1,1,1,1,1,1,1
2878,6042,FDD,1,1,1,1,1,1,1
2880,7015,FDD,1,1,1,1,1,1,1
2881,6071,FDD,1,1,1,1,1,1,1
2882,7079,FDD,1,0,1,1,1,1,1
2883,6056,FDD,1,0,1,1,1,1,1
2885,7014,FDD,1,1,1,1,1,1,1
2887,6073,FDD,1,1,1,1,1,1,1
2888,7030,FDD,1,1,1,1,1,1,1
2889,7024,FDD,1,0,1,1,1,1,1
2890,6095,FDD,1,0,1,1,1,1,1
2891,6083,FDD,1,1,1,1,1,1,1
2892,7077,FDD,1,1,1,1,1,1,1
2893,7015,FDD,1,0,1,1,1,1,1
2894,6047,FDD,1,0,1,1,1,1,1
2897,7014,FDD,1,1,1,1,1,1,1
2898,7014,FDD,0,1,0,1,0,1,1
2900,7014,FDD,1,1,1,1,1,1,1
2901,7014,FDD,1,1,1,1,1,1,1
2902,7014,FDD,1,0,1,1,1,1,1
2903,7014,FDD,0,0,1,1,1,1,1
2904,7014,FDD,1,0,1,1,1,1,1
2905,6096,FDD,1,1,1,1,1,1,1
2906,6096,FDD,1,1,1,1,1,1,1
2908,6858,FDD,1,0,1,1,1,1,1
2909,7017,FDD,1,0,1,1,1,1,1
2910,7017,FDD,1,1,1,1,1,1,1
2911,6096,FDD,1,1,1,1,1,1,1
2912,6074,FDD,1,0,1,1,1,1,1
2913,6057,FDD,1,0,1,1,1,1,1
2914,7017,FDD,1,1,1,1,1,1,1
2915,6096,FDD,1,1,1,1,1,1,1
2916,6096,FDD,1,1,1,1,1,1,1
2917,6096,FDD,1,1,1,1,1,1,1
2918,6042,FDD,1,0,1,1,1,1,1
2919,6082,FDD,1,1,1,1,1,1,1
2920,6099,FDD,1,1,1,1,1,1,1
2922,7013,FDD,1,1,1,1,1,1,1
2923,7077,FDD,1,1,1,1,1,1,1
2924,6084,FDD,1,1,1,1,1,1,1
2925,7048,FDD,1,1,1,1,1,1,1
2926,6064,FDD,1,1,1,1,1,1,1
2927,7021,FDD,1,1,1,1,1,1,1
2928,6073,FDD,1,1,1,1,1,1,1
2929,6091,FDD,1,0,1,1,1,1,1
2931,7030,FDD,1,0,1,1,1,1,1
2932,6097,FDD,1,0,1,1,1,1,1
2933,6858,FDD,1,1,1,1,1,1,1
2934,6059,FDD,1,1,1,1,1,1,1
2935,6077,FDD,1,1,1,1,1,1,1
2937,6085,FDD,1,1,1,1,1,1,1
2938,6057,FDD,1,0,1,1,1,1,1
2939,6072,FDD,1,0,1,1,1,1,1
2940,6082,FDD,1,1,1,1,1,1,1
2941,6095,FDD,1,0,1,1,1,1,1
2944,8851,FDD,1,0,1,1,1,1,1
2945,7030,FDD,1,0,1,1,1,1,1
2947,7021,FDD,1,1,1,1,1,1,1
2952,7084,FDD,1,0,1,1,1,1,1
2953,7014,FDD,1,0,1,1,1,1,1
2954,6096,FDD,1,1,1,1,1,1,1
2955,6065,FDD,1,1,1,1,1,1,1
2956,7024,FDD,1,0,1,1,1,1,1
2957,7079,FDD,1,0,1,1,1,1,1
2958,6085,FDD,1,0,1,1,1,1,1
2959,6074,FDD,1,0,1,1,1,1,1
2964,7014,FDD,1,0,1,1,1,1,1
2965,7014,FDD,1,1,1,1,1,1,1
2966,7017,FDD,1,1,1,1,1,1,1
2967,7012,FDD,1,0,1,1,1,1,1
2968,7012,FDD,1,0,1,1,1,1,1
2973,6056,FDD,1,0,1,1,1,1,1
2974,6056,FDD,1,1,1,1,1,1,1
2975,6056,FDD,1,1,1,1,1,1,1
2976,6056,FDD,1,1,1,1,1,1,1
2977,6064,FDD,1,0,1,1,1,1,1
2978,6064,FDD,1,1,1,1,1,1,1
2979,6064,FDD,1,0,1,1,1,1,1
2980,6064,FDD,1,0,1,1,1,1,1
2981,6064,FDD,1,0,1,1,1,1,1
2984,6042,FDD,1,1,1,1,1,1,1
2986,6085,FDD,1,1,1,1,1,1,1
2988,6062,FDD,1,1,1,1,1,1,1
2990,7079,FDD,1,1,1,1,1,1,1
2991,6083,FDD,1,1,1,1,1,1,1
2992,6096,FDD,1,0,1,1,1,1,1
2993,7010,FDD,1,0,1,1,1,1,1
2994,6065,FDD,1,0,1,1,1,1,1
2995,6056,FDD,1,0,0,1,1,1,1
2996,6064,FDD,1,1,1,1,1,1,1
2998,7084,FDD,1,1,1,1,1,1,1
3004,7024,FDD,1,0,1,1,1,1,1
3011,8851,FDD,1,1,1,1,1,1,1
3013,6071,FDD,1,0,1,1,1,1,1
3014,6064,FDD,1,0,1,1,1,1,1
3015,6056,FDD,1,1,1,1,1,1,1
3017,6062,FDD,1,1,1,1,1,1,1
3018,7077,FDD,1,1,1,1,1,1,1
3019,7018,FDD,1,0,1,1,1,1,1
3022,7048,FDD,1,1,1,1,1,1,1
3026,7084,FDD,1,0,1,1,1,1,1
3035,7016,FDD,1,1,1,1,1,1,1
3042,6057,FDD,1,1,1,1,1,1,1
3043,6064,FDD,1,0,1,1,1,1,1
3044,6064,FDD,1,1,1,1,1,1,1
3049,7013,FDD,1,0,1,1,1,1,1
3050,7021,FDD,1,1,1,1,1,1,1
3053,7021,FDD,1,1,1,1,1,1,1
3055,7015,FDD,1,1,1,1,1,1,1
3056,6083,FDD,1,0,1,1,1,1,1
3057,6083,FDD,1,0,1,1,1,1,1
3058,6083,FDD,1,0,1,1,1,1,1
3059,6072,FDD,1,0,1,1,1,1,1
3060,6072,FDD,1,0,1,0,1,1,1
3061,6077,FDD,1,0,1,1,1,1,1
3062,6065,FDD,1,0,1,1,1,1,1
3067,6055,FDD,1,1,1,1,1,1,1
3069,6095,FDD,1,0,1,1,1,1,1
3070,6055,FDD,1,0,1,1,1,1,1
3071,6095,FDD,1,0,1,1,1,1,1
3072,6055,FDD,1,1,1,1,1,1,1
3074,6055,FDD,1,1,1,1,1,0,1
3075,7019,FDD,1,1,1,1,1,1,1
3077,7016,FDD,1,0,1,1,1,1,1
3078,7030,FDD,1,1,1,1,1,1,1
3081,7048,FDD,1,1,1,1,1,1,1
3082,7077,FDD,1,1,1,1,1,1,1
3083,7077,FDD,1,1,1,1,1,1,1
3084,7084,FDD,1,0,1,1,1,1,1
3088,7079,FDD,1,0,1,1,1,1,1
3090,7048,FDD,1,1,1,1,1,1,1
3098,7021,FDD,1,1,1,1,1,1,1
3099,7084,FDD,1,0,1,1,1,1,1
3101,7084,FDD,1,0,1,1,1,1,1
3102,7079,FDD,1,0,1,1,1,1,1
3103,7015,FDD,1,0,1,1,1,1,1
3106,6083,FDD,1,0,1,1,1,0,1
3107,6083,FDD,0,0,1,0,1,1,1
3110,7024,FDD,1,0,1,1,1,1,1
3111,6065,FDD,1,0,1,1,1,1,1
3112,6083,FDD,1,0,1,1,1,1,1
3114,7014,FDD,1,0,1,1,1,1,1
3118,6095,FDD,1,0,1,1,1,1,1
3119,7019,FDD,1,1,1,1,1,1,1
3126,7077,FDD,1,0,1,1,1,1,1
3127,7018,FDD,1,0,1,1,1,1,1
3128,7077,FDD,1,0,1,1,1,1,1
3131,7084,FDD,1,1,1,1,1,1,1
3132,7084,FDD,1,1,1,1,1,1,1
3133,7084,FDD,1,0,1,1,1,1,1
3135,6064,FDD,1,0,1,1,1,1,1
3136,6084,FDD,1,0,1,1,1,1,1
3137,6062,FDD,1,0,1,1,1,1,1
3143,7013,FDD,1,0,1,1,1,1,1
3144,7021,FDD,1,1,1,1,1,1,1
3145,7021,FDD,1,1,1,1,1,1,1
3146,7021,FDD,1,1,1,1,1,0,1
3150,7018,FDD,1,0,1,1,1,1,1
3151,7018,FDD,1,0,1,1,1,1,1
3152,7018,FDD,1,0,1,1,1,1,1
3153,7018,FDD,1,0,1,1,1,1,1
3154,7018,FDD,1,0,1,1,1,1,1
3155,7015,FDD,1,0,1,1,1,0,1
3156,7016,FDD,1,1,1,1,1,1,1
3157,7016,FDD,1,1,1,1,1,1,1
3159,7030,FDD,1,1,1,1,1,1,1
3161,6071,FDD,1,0,1,1,1,1,1
3162,6071,FDD,1,0,1,1,1,1,1
3164,6082,FDD,1,1,1,0,1,1,0
3167,6057,FDD,1,0,1,1,1,1,1
3168,6082,FDD,1,1,1,1,1,1,1
3169,6083,FDD,1,0,1,1,1,1,1
3170,6083,FDD,0,0,1,1,0,1,1
3172,7018,FDD,1,0,1,1,1,1,1
3173,7018,FDD,1,0,1,1,1,1,1
3175,7077,FDD,1,1,1,1,1,1,1
3176,7077,FDD,1,1,1,1,1,1,1
3177,7077,FDD,1,1,1,1,1,1,1
3178,7021,FDD,1,1,1,1,1,1,1
3182,6858,FDD,1,1,1,1,1,1,1
3184,7019,FDD,1,1,1,1,1,1,1
3185,6062,FDD,1,0,1,1,1,1,1
3188,6095,FDD,1,0,1,1,1,1,1
3191,6055,FDD,1,1,1,1,1,1,1
3192,6055,FDD,1,1,1,1,1,1,1
3197,6071,FDD,1,0,1,1,1,1,1
3198,6064,FDD,1,1,1,1,1,1,1
3199,6056,FDD,1,0,1,0,1,1,1
3200,7014,FDD,1,0,1,1,1,1,1
3201,6095,FDD,1,0,1,1,1,1,1
3202,6042,FDD,1,1,1,1,1,1,1
3204,6064,FDD,1,0,1,1,1,1,1
3205,6095,FDD,1,0,1,1,1,1,1
3206,7055,FDD,1,0,1,1,1,1,1
3207,8851,FDD,1,0,1,1,1,1,1
3209,7079,FDD,1,0,1,1,1,1,1
3210,6059,FDD,1,0,1,1,1,1,1
3212,7030,FDD,1,1,1,1,1,1,1
3213,7010,FDD,1,1,1,1,1,1,1
3214,7016,FDD,1,1,1,1,1,1,1
3215,7017,FDD,1,0,1,1,1,1,1
3216,7016,FDD,1,1,1,1,1,1,1
3217,7021,FDD,1,1,1,1,1,1,1
3218,7021,FDD,1,1,1,1,1,1,1
3219,7016,FDD,1,1,1,1,1,1,1
3221,6096,FDD,1,0,1,1,1,1,1
3222,6055,FDD,1,1,1,1,1,1,1
3223,7017,FDD,1,1,1,1,1,1,1
3224,6056,FDD,1,1,1,1,1,1,1
3225,6056,FDD,1,1,1,1,1,1,1
3226,7010,FDD,1,0,1,1,1,1,1
3227,7077,FDD,1,1,1,1,1,1,1
3228,7017,FDD,1,0,1,1,1,1,1
3229,6042,FDD,1,1,0,1,1,1,0
3230,6082,FDD,1,0,1,1,1,1,1
3231,6082,FDD,1,1,1,1,1,1,1
3233,7079,FDD,1,1,1,1,1,1,1
3234,6097,FDD,1,0,1,1,1,1,1
3236,7030,FDD,1,1,1,1,1,1,1
3237,7079,FDD,1,1,1,1,1,1,1
3238,6065,FDD,1,0,1,1,1,1,1
3239,7021,FDD,1,1,1,1,1,1,1
3241,7013,FDD,1,0,1,1,1,1,1
3243,6858,FDD,1,1,1,1,1,1,1
3245,6085,FDD,1,0,1,1,1,1,1
3247,7024,FDD,1,1,1,1,1,1,1
3248,7084,FDD,1,0,1,1,1,1,1
3250,7017,FDD,1,1,1,1,1,1,1
3251,7012,FDD,1,1,1,1,1,1,1
3252,7030,FDD,1,0,1,1,1,1,1
3253,7017,FDD,1,0,1,1,1,1,1
3254,7048,FDD,1,1,1,1,1,1,1
3255,6059,FDD,1,0,1,1,1,1,1
3258,7021,FDD,1,1,1,1,1,1,1
3259,7021,FDD,1,1,1,1,1,1,1
3260,7021,FDD,1,1,1,1,1,1,1
3261,7021,FDD,1,1,1,1,1,1,1
3262,7017,FDD,1,0,1,1,1,1,1
3265,7016,FDD,1,1,1,1,1,1,1
3266,7030,FDD,1,1,1,1,1,1,1
3267,7018,FDD,1,0,1,1,1,1,1
3268,6085,FDD,1,0,1,1,1,1,1
3269,7014,FDD,1,1,1,1,1,1,1
3270,6858,FDD,1,1,1,1,1,1,1
3271,7019,FDD,1,1,1,1,1,1,1
3273,6065,FDD,1,1,1,1,1,1,1
3274,6064,FDD,1,0,1,1,1,1,1
3275,7015,FDD,1,1,1,1,1,1,1
3276,7084,FDD,1,1,1,1,1,1,1
3277,7048,FDD,1,1,1,1,1,1,1
3278,7018,FDD,1,0,1,1,1,1,1
3279,6083,FDD,1,0,1,1,1,1,1
3280,6096,FDD,1,1,1,1,1,1,1
3281,7017,FDD,1,0,1,1,1,1,1
3282,7012,FDD,1,1,1,1,1,1,1
3283,7015,FDD,1,0,1,1,1,1,1
3284,6064,FDD,1,0,1,1,1,1,1
3285,6064,FDD,1,0,1,1,1,1,1
3286,6064,FDD,1,1,1,1,1,1,1
3287,6064,FDD,1,1,1,1,1,1,1
3288,6057,FDD,1,1,1,1,1,1,1
3289,6858,FDD,1,1,1,1,1,1,1
3291,7030,FDD,1,1,1,1,1,1,1
3292,7030,FDD,1,1,1,1,1,1,1
3293,7017,FDD,1,1,1,1,1,1,1
3294,6097,FDD,1,1,1,1,1,1,1
3295,7015,FDD,1,0,1,1,1,1,1
3296,7010,FDD,1,1,1,1,1,1,1
3297,7010,FDD,1,1,1,1,1,1,1
3298,7010,FDD,1,0,1,1,1,1,1
3299,6091,FDD,1,1,1,1,1,1,1
3300,7055,FDD,1,0,1,1,1,1,1
3301,7014,FDD,1,0,1,1,1,1,1
3302,7010,FDD,1,1,1,1,1,1,1
3303,6097,FDD,1,0,1,1,1,1,1
3304,6858,FDD,1,1,1,1,1,1,1
3305,6858,FDD,1,1,1,1,1,1,1
3307,6099,FDD,1,0,1,1,1,1,1
3308,6099,FDD,1,1,1,1,1,1,1
3309,6099,FDD,1,1,1,1,1,1,1
3310,8851,FDD,1,0,1,1,1,1,1
3313,7077,FDD,1,0,1,1,1,1,1
3314,7013,FDD,1,1,1,1,1,1,1
3315,7013,FDD,1,0,1,1,1,1,1
3317,6084,FDD,1,1,1,1,1,1,1
3319,6083,FDD,1,1,1,1,1,1,1
3320,6083,FDD,1,1,1,1,1,1,1
3322,6085,FDD,0,0,1,0,1,1,1
3324,6085,FDD,1,0,1,1,1,1,1
3327,6042,FDD,1,1,1,1,1,1,1
3328,6074,FDD,1,1,1,1,1,1,1
3329,6096,FDD,1,0,1,1,1,1,1
3330,6091,FDD,1,1,1,1,1,1,1
3331,6082,FDD,1,0,1,1,1,1,1
3332,6096,FDD,1,1,1,1,1,1,1
3334,6096,FDD,1,0,1,1,1,1,1
3336,6074,FDD,1,0,1,1,1,1,1
3337,7030,FDD,1,1,1,1,1,1,1
3338,6073,FDD,1,0,1,1,1,1,1
3339,7030,FDD,1,1,1,1,1,1,1
3340,7015,FDD,1,1,1,1,1,1,1
3341,6064,FDD,1,1,1,1,1,1,1
3342,7012,FDD,1,0,1,1,1,1,1
3344,6047,FDD,1,0,1,1,1,1,1
3347,6071,FDD,1,1,1,1,1,1,1
3348,8851,FDD,1,1,1,1,1,1,1
3352,7048,FDD,1,1,1,1,1,1,1
3357,7013,FDD,1,0,1,1,1,1,1
3359,6073,FDD,1,1,1,1,1,1,1
3360,7013,FDD,1,1,1,1,1,1,1
3362,6062,FDD,1,0,1,1,1,1,1
3363,6059,FDD,1,0,1,1,1,1,1
3364,7079,FDD,1,0,1,1,1,1,1
3367,6073,FDD,1,1,1,1,1,1,1
3370,6071,FDD,1,0,1,1,1,1,1
3371,6073,FDD,1,1,1,1,1,1,1
3372,6071,FDD,1,0,1,1,1,1,1
3377,7013,FDD,1,0,1,1,1,1,1
3379,7013,FDD,1,1,1,1,1,1,1
3380,7021,FDD,1,1,1,1,1,1,1
3381,6083,FDD,1,1,1,1,1,1,1
3382,7077,FDD,1,1,1,1,1,1,1
3383,6084,FDD,1,0,1,1,1,1,1
3384,6084,FDD,1,0,0,1,1,1,0
3385,6084,FDD,1,1,1,1,1,1,1
3386,6095,FDD,1,1,1,1,1,1,1
3388,6055,FDD,1,1,1,1,1,1,1
3389,6055,FDD,1,1,1,1,1,1,1
3390,7010,FDD,1,1,1,1,1,1,1
3391,6083,FDD,1,0,1,1,1,1,1
3392,6064,FDD,1,0,1,1,1,1,1
3394,7018,FDD,1,1,0,1,1,1,1
3395,7018,FDD,1,0,1,1,1,1,1
3400,7024,FDD,1,1,1,1,1,1,1
3401,6095,FDD,1,1,1,1,1,1,1
3402,6095,FDD,1,0,1,1,1,1,1
3403,6095,FDD,1,1,1,1,1,1,1
3404,7079,FDD,1,0,1,1,1,1,1
3406,6064,FDD,1,1,1,1,1,1,1
3407,7013,FDD,1,0,1,1,1,1,1
3408,7048,FDD,1,1,1,1,1,1,1
3409,7014,FDD,1,0,1,1,1,1,1
3411,6091,FDD,1,0,1,1,1,1,1
3412,7030,FDD,1,1,1,1,1,1,1
3414,6071,FDD,1,0,1,1,1,1,1
3415,6071,FDD,1,0,1,1,1,1,1
3418,6071,FDD,1,0,1,1,1,1,1
3419,6064,FDD,1,0,1,1,1,1,1
3420,6096,FDD,1,1,1,1,1,1,1
3422,7030,FDD,1,0,1,1,1,1,1
3423,6084,FDD,1,1,1,1,1,1,1
3424,7019,FDD,1,1,1,1,1,1,1
3425,7010,FDD,1,1,1,1,1,1,1
3427,6084,FDD,1,0,1,1,1,1,1
3428,6084,FDD,1,1,1,1,1,1,1
3429,6047,FDD,1,1,1,1,1,1,1
3430,6042,FDD,1,1,1,1,1,1,1
3431,6064,FDD,1,1,1,1,1,1,1
3432,6064,FDD,1,0,1,1,1,1,1
3433,6064,FDD,1,0,1,1,1,1,1
3434,7024,FDD,1,1,1,1,1,1,1
3435,7055,FDD,1,0,1,1,1,1,1
3436,7055,FDD,1,1,1,1,1,1,1
3439,7019,FDD,1,0,1,1,1,1,1
3442,6073,FDD,1,1,1,1,1,1,1
3443,7030,FDD,1,1,1,1,1,1,1
3445,6074,FDD,1,0,1,1,1,1,1
3447,7012,FDD,1,0,1,1,1,1,1
3449,6083,FDD,1,1,1,1,1,1,1
3450,6083,FDD,1,1,1,1,1,1,1
3452,7010,FDD,1,1,1,1,1,1,1
3453,6074,FDD,1,1,1,1,1,1,1
3455,7048,FDD,1,1,1,1,1,1,1
3456,6091,FDD,1,0,1,1,1,1,1
3457,7015,FDD,1,1,1,1,1,1,1
3458,6074,FDD,1,1,1,1,1,1,1
3459,7024,FDD,1,0,1,1,1,1,1
3460,7024,FDD,1,1,1,1,1,1,1
3461,6095,FDD,1,1,1,1,1,1,1
3462,6055,FDD,1,1,1,1,1,1,1
3463,6071,FDD,1,0,1,1,1,1,1
3464,7084,FDD,1,1,1,1,1,1,1
3465,7013,FDD,1,1,1,1,1,1,1
3469,7030,FDD,1,1,1,1,1,1,1
3471,6095,FDD,1,0,1,1,0,1,1
3472,7021,FDD,1,1,1,1,1,1,1
3475,7030,FDD,1,0,1,1,1,1,1
3476,6074,FDD,1,0,1,1,1,1,1
3477,7084,FDD,1,0,1,1,1,1,1
3479,6082,FDD,1,1,1,1,1,1,1
3480,6097,FDD,1,0,1,1,1,1,1
3481,6047,FDD,1,0,1,1,1,1,1
3482,6064,FDD,1,1,1,1,1,1,1
3483,6057,FDD,1,0,1,1,1,1,1
3484,7019,FDD,1,0,1,1,1,1,1
3485,6055,FDD,1,0,1,1,1,1,1
3486,7012,FDD,1,1,1,1,1,1,1
3487,6074,FDD,1,0,1,1,1,1,1
3488,7024,FDD,1,1,1,1,1,1,1
3489,6047,FDD,1,0,1,1,1,1,1
3490,7016,FDD,1,0,1,1,1,1,1
3492,7015,FDD,1,0,1,1,1,1,1
3493,7048,FDD,1,1,1,1,1,1,1
3494,7084,FDD,1,0,1,1,1,1,1
3495,6062,FDD,1,0,1,1,1,1,1
3497,6085,FDD,1,0,1,1,1,1,1
3498,7079,FDD,1,0,1,1,1,1,1
3499,6085,FDD,1,0,1,1,0,1,1
3500,7010,FDD,1,1,1,1,1,1,1
3501,7030,FDD,1,1,1,1,1,1,1
3502,7055,FDD,1,0,1,1,1,1,1
3503,6858,FDD,1,1,1,1,1,1,1
3504,6858,FDD,1,1,1,1,1,1,1
3505,6085,FDD,1,1,1,1,1,1,1
3508,7015,FDD,1,0,1,1,1,1,1
3509,7010,FDD,1,1,1,1,1,1,1
3510,7010,FDD,1,0,1,1,1,1,1
3511,7021,FDD,1,1,1,1,1,1,1
3512,6084,FDD,1,1,1,1,1,1,1
3513,7079,FDD,1,1,1,1,1,1,1
3514,6047,FDD,1,1,1,1,1,1,1
3515,7012,FDD,1,0,1,1,1,1,1
3516,7084,FDD,1,0,1,1,1,1,1
3517,6084,FDD,1,1,1,1,1,1,1
3518,6083,FDD,0,1,1,0,1,1,1
3520,7030,FDD,1,1,1,1,1,1,1
3521,6042,FDD,1,0,1,1,1,1,1
3522,7084,FDD,1,0,1,1,1,1,1
3524,7084,FDD,1,0,1,1,1,1,1
3525,7021,FDD,1,1,1,1,1,1,1
3526,6071,FDD,1,0,1,1,1,1,1
3527,8851,FDD,1,1,1,1,1,1,1
3528,6057,FDD,1,0,1,1,1,1,1
3529,7055,FDD,1,1,1,1,1,1,1
3530,6056,FDD,1,1,1,1,1,1,1
3531,7021,FDD,1,1,1,1,1,1,1
3533,7018,FDD,1,0,1,1,1,1,1
3534,6085,FDD,1,0,1,1,1,1,1
3535,7014,FDD,1,1,1,1,1,1,1
3537,7021,FDD,1,1,1,1,1,1,1
3538,8851,FDD,1,1,1,1,1,1,1
3541,7030,FDD,1,0,1,1,1,1,1
3542,7010,FDD,1,1,1,1,1,1,1
3543,6096,FDD,1,1,1,1,1,1,1
3545,7014,FDD,1,1,1,1,1,0,1
3547,7014,FDD,0,1,1,1,0,1,1
3548,6096,FDD,1,1,1,1,1,1,1
3549,7014,FDD,1,0,1,1,1,1,1
3560,7014,FDD,1,0,1,1,1,1,1
3562,7030,FDD,1,1,1,1,1,1,1
3563,7030,FDD,1,1,1,1,1,1,0
3564,7030,FDD,1,0,1,1,1,1,1
3566,7077,FDD,1,0,1,1,1,1,1
3567,6083,FDD,1,1,1,1,1,1,1
