Market ID,Region,Store #,,Fulfilment Type,Weeks on DPI, Status, Trend,Directional Focus  ,Max WM WK ID,OTD* %,OTP* % ,Dwell Time* ,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
310,26,1261,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,96.39%,77.88%,16.11,98.35%,98.51%,89.66%,97.83%
310,26,1774,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,94.27%,69.94%,15.79,96.97%,94.38%,91.78%,92.45%
310,26,1774,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,59.81%,52.55%,26.63,72.74%,62.12%,52.28%,52.08%
310,26,3595,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,93.39%,74.90%,13.16,94.77%,98.30%,81.05%,96.15%
310,26,3595,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,80.60%,85.27%,16.62,87.03%,92.42%,41.00%,68.57%
310,26,5787,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202246,98.57%,77.97%,14.27,99.14%,97.12%,100.00%,100.00%
165,22,1869,,Scheduled Delivery Express,6,At Risk,Degrading,Store Focus,202246,62.50%,77.42%,10.11,77.78%,58.82%,63.41%,48.48%
165,22,2109,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,72.36%,72.95%,13.82,81.47%,67.89%,69.74%,68.64%
165,22,3339,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202246,84.80%,84.61%,14.42,92.07%,87.37%,83.82%,72.04%
165,22,3422,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,202246,76.41%,91.14%,15.58,87.28%,73.17%,79.53%,66.19%
166,22,2141,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,69.07%,84.19%,16.12,68.36%,73.98%,68.25%,63.54%
166,22,2650,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,74.27%,70.63%,20.27,66.42%,79.64%,81.00%,67.17%
166,22,2830,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,73.79%,73.21%,14.21,76.01%,77.84%,68.42%,73.62%
166,22,5103,,Scheduled Delivery Express,13,Executive Review,Degrading,Store Focus,202246,87.30%,79.50%,13.66,85.71%,89.55%,85.94%,89.19%
166,22,5103,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,68.59%,86.04%,20.5,72.45%,72.30%,66.37%,61.10%
166,22,5495,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,69.97%,90.55%,14.55,77.69%,77.29%,65.84%,56.15%
166,22,5891,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,41.73%,71.53%,29.21,61.50%,44.10%,29.36%,24.83%
167,22,2167,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,62.49%,76.84%,12.09,75.00%,64.95%,54.01%,52.15%
167,22,2236,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,100.00%,71.43%,7.92,100.00%,100.00%,100.00%,100.00%
167,22,2236,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,76.38%,84.78%,10.75,76.71%,78.46%,75.00%,75.44%
167,22,2263,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,81.74%,77.93%,16.47,76.87%,89.78%,74.82%,86.20%
167,22,3252,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,67.89%,69.40%,14.33,73.01%,69.28%,65.65%,63.68%
167,22,3475,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,202246,83.98%,83.91%,10.15,84.76%,85.98%,84.12%,81.78%
167,22,3541,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,77.36%,87.98%,14.81,91.84%,81.13%,68.53%,62.62%
167,22,4687,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,202246,77.66%,89.92%,13.56,78.47%,78.88%,83.88%,66.56%
167,22,5881,,Scheduled Delivery Express,14,Executive Review,Recovering,Store Focus,202246,94.08%,77.40%,10.57,97.96%,80.00%,97.67%,92.50%
168,22,1777,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.03%,71.87%,14.81,98.31%,100.00%,97.67%,94.12%
168,22,2145,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,85.01%,85.75%,16.21,85.52%,85.62%,83.82%,85.16%
168,22,2252,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,69.48%,67.46%,19.84,74.24%,79.49%,69.12%,50.84%
168,22,2641,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202246,81.39%,78.42%,21.95,85.94%,87.84%,80.21%,70.45%
168,22,4612,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,81.68%,76.21%,12.29,78.24%,89.74%,78.85%,79.84%
170,22,2040,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,60.31%,74.03%,25.3,82.54%,53.40%,31.20%,56.05%
170,22,2096,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,82.21%,92.71%,10.86,84.73%,89.18%,78.91%,73.92%
170,22,2445,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,72.85%,72.35%,15.52,79.28%,86.32%,62.09%,40.96%
170,22,2446,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202246,79.33%,83.56%,13.39,79.41%,83.85%,74.02%,79.43%
170,22,3564,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,70.65%,81.00%,13.53,74.97%,77.77%,65.51%,52.37%
170,22,5131,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,91.30%,76.92%,10.01,100.00%,100.00%,90.91%,75.00%
170,22,5131,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,72.05%,86.54%,12.31,81.85%,72.22%,55.38%,69.33%
178,22,1977,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202246,80.31%,91.17%,17.46,85.27%,82.31%,78.16%,73.74%
178,22,2195,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,59.90%,82.45%,18.73,72.49%,74.41%,43.38%,45.82%
178,22,5142,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,83.24%,92.93%,17.61,84.91%,88.34%,85.44%,71.78%
231,22,2059,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,85.21%,80.97%,13.47,90.40%,93.26%,80.65%,77.60%
231,22,2129,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,85.16%,81.72%,12.06,85.29%,89.24%,82.28%,83.53%
231,22,2502,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,94.29%,73.67%,13.07,93.75%,93.33%,94.05%,96.05%
231,22,3228,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,87.61%,88.66%,10.77,86.67%,91.86%,88.25%,83.47%
231,22,5241,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,84.97%,80.33%,12.66,89.67%,85.71%,80.39%,85.96%
232,22,1644,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,83.55%,82.06%,10.46,81.65%,88.70%,81.57%,81.70%
232,22,1794,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.30%,77.97%,14.84,100.00%,96.77%,94.44%,91.30%
232,22,1794,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,86.04%,87.42%,12.57,88.92%,87.03%,85.71%,81.97%
232,22,2169,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202246,83.66%,74.12%,14.31,84.82%,85.03%,83.97%,80.40%
232,22,2185,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.64%,92.26%,16.32,97.22%,97.14%,100.00%,95.65%
232,22,2255,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,70.56%,61.82%,20.16,29.70%,84.22%,73.60%,78.89%
232,22,2528,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,81.30%,81.47%,16.86,84.01%,87.63%,73.40%,80.00%
232,22,2535,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202246,73.51%,70.87%,19,83.97%,83.08%,76.18%,45.21%
232,22,3634,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,67.52%,63.17%,19.34,55.65%,87.70%,59.26%,66.25%
233,22,1529,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,94.73%,72.02%,17.02,93.59%,96.74%,95.00%,92.13%
233,22,1529,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202246,77.06%,80.89%,18.57,80.36%,89.99%,70.08%,68.78%
233,22,2205,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,74.23%,68.81%,20.73,87.57%,78.14%,69.70%,50.59%
233,22,2334,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202246,68.60%,67.78%,19.19,69.02%,83.74%,62.80%,55.51%
233,22,2340,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202246,98.67%,77.46%,14.22,100.00%,100.00%,100.00%,86.96%
233,22,2340,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202246,85.11%,86.01%,13.63,87.15%,90.83%,84.64%,76.98%
233,22,2945,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.22%,64.23%,14.97,98.23%,96.72%,98.51%,94.83%
233,22,2945,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,77.30%,78.07%,15.05,78.40%,84.94%,66.10%,75.55%
233,22,3501,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,95.77%,81.58%,10.16,100.00%,100.00%,87.50%,100.00%
233,22,4404,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,100.00%,94.30%,14.51,100.00%,100.00%,100.00%,100.00%
233,22,5200,,Scheduled Delivery Express,4,At Risk,Degrading,Store Focus,202246,93.65%,79.41%,12.48,84.62%,100.00%,100.00%,100.00%
233,22,5200,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,72.91%,75.89%,12.83,73.12%,84.32%,66.29%,67.06%
233,22,5795,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,77.65%,73.68%,13.43,79.01%,84.24%,70.38%,78.82%
234,22,1537,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,91.30%,85.11%,7.16,92.31%,85.71%,93.75%,90.00%
234,22,1591,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,61.56%,90.64%,19.27,71.12%,52.51%,47.37%,67.39%
234,22,1823,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.55%,77.54%,12.29,100.00%,98.75%,96.49%,97.50%
234,22,1886,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.48%,62.38%,14.27,100.00%,100.00%,100.00%,92.31%
234,22,1886,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,73.30%,65.05%,13.97,74.15%,76.07%,65.95%,78.62%
234,22,5358,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,99.62%,82.89%,11.11,100.00%,100.00%,100.00%,98.18%
234,22,5469,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,100.00%,82.45%,10.25,100.00%,100.00%,100.00%,100.00%
237,22,1607,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,82.59%,86.04%,7.96,90.21%,82.42%,76.30%,80.83%
237,22,2049,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.40%,70.83%,15.11,96.04%,97.03%,100.00%,100.00%
237,22,2049,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202246,86.99%,78.45%,13.05,90.27%,85.38%,89.98%,82.27%
237,22,2230,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.56%,82.14%,14.11,98.04%,97.62%,100.00%,100.00%
237,22,2230,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,86.85%,83.93%,12.98,87.50%,91.03%,87.56%,80.43%
558,22,2871,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,50.54%,54.99%,26.93,63.95%,23.69%,51.99%,61.04%
558,22,5047,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,67.99%,86.24%,10.51,85.49%,66.36%,65.63%,53.25%
558,22,5944,,Scheduled Delivery Standard,38,Executive Review,Recovering,Store Focus,202246,88.43%,95.05%,12.5,91.82%,88.47%,87.14%,86.70%
280,75,1674,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,77.26%,68.10%,17.93,88.33%,83.11%,70.21%,66.18%
280,75,2233,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,70.82%,57.78%,19.96,93.70%,69.64%,64.16%,64.80%
280,75,2566,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202246,85.08%,69.15%,12.21,85.09%,88.20%,83.84%,81.63%
280,75,2756,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,72.61%,70.45%,23.44,93.48%,68.57%,64.76%,71.80%
280,75,2894,,Scheduled Delivery Express,11,Executive Review,Recovering,Store Focus,202246,92.96%,81.72%,12.83,94.12%,95.65%,87.50%,93.33%
280,75,4423,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,84.71%,67.75%,12.17,87.80%,86.33%,79.96%,84.41%
281,75,1968,,Scheduled Delivery Express,12,Executive Review,Degrading,Store Focus,202246,92.17%,71.26%,17.18,88.24%,90.48%,95.00%,100.00%
281,75,1968,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202246,54.07%,59.03%,22.93,72.92%,67.40%,36.87%,13.19%
281,75,2009,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,74.78%,79.32%,9.96,81.88%,84.87%,72.00%,50.00%
281,75,2045,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,94.76%,55.21%,18.1,98.02%,93.60%,95.17%,92.78%
281,75,2045,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,80.09%,87.03%,18.18,83.11%,77.70%,81.44%,77.43%
281,75,2577,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,67.70%,72.09%,21.75,75.83%,67.43%,59.43%,65.31%
281,75,3489,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202246,55.83%,60.90%,28.01,77.87%,61.45%,15.42%,36.13%
281,75,3780,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202246,64.87%,78.42%,23.45,75.34%,78.03%,27.17%,50.76%
281,75,5344,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,40.57%,59.28%,24.98,43.90%,43.02%,32.39%,32.65%
282,75,1875,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,72.84%,73.14%,17.75,87.80%,91.39%,57.72%,28.00%
282,75,2279,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,95.91%,66.92%,15.08,97.75%,97.30%,98.82%,89.02%
282,75,2279,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,70.80%,67.65%,20.82,78.19%,84.17%,64.15%,51.51%
282,75,2435,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,65.56%,65.31%,20.8,76.36%,75.24%,61.37%,54.77%
282,75,3481,,Scheduled Delivery Express,11,Executive Review,Degrading,Store Focus,202246,47.54%,94.67%,13.99,41.67%,53.33%,58.33%,40.00%
282,75,5228,,Scheduled Delivery Express,2,Active Monitoring,Degrading,Store Focus,202246,81.08%,81.13%,8.73,87.50%,100.00%,57.14%,77.78%
282,75,5228,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,64.83%,69.68%,21.02,67.55%,77.31%,53.15%,47.06%
282,75,5382,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,81.12%,75.40%,16.15,89.08%,87.05%,75.75%,72.60%
283,75,2194,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,79.46%,88.29%,15.38,86.92%,83.59%,75.28%,70.07%
283,75,2357,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,81.49%,85.78%,16.53,86.26%,85.34%,87.87%,65.85%
283,75,3035,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,56.15%,94.48%,14.47,59.74%,63.30%,47.27%,53.26%
283,75,5753,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,79.32%,90.89%,16.85,84.29%,82.99%,81.20%,65.77%
283,75,5936,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202246,81.08%,95.59%,11.59,85.89%,77.07%,81.43%,79.40%
283,75,5941,,Scheduled Delivery Express,6,At Risk,Degrading,Store Focus,202246,82.36%,79.10%,9.85,79.71%,85.85%,84.80%,76.03%
283,75,5968,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,56.60%,90.12%,10.79,52.58%,66.89%,56.71%,47.91%
284,75,1736,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,98.58%,66.75%,14.78,98.88%,98.31%,100.00%,97.18%
284,75,1736,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202246,88.10%,82.00%,14.36,92.58%,90.23%,90.01%,71.03%
284,75,1741,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,84.25%,84.34%,16.27,93.94%,86.09%,75.50%,79.18%
284,75,1860,,Scheduled Delivery Express,9,Executive Review,Degrading,Store Focus,202246,81.08%,76.36%,24.5,77.78%,85.71%,83.33%,83.33%
284,75,1860,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,45.50%,73.99%,14.64,43.84%,36.55%,48.67%,53.51%
284,75,2041,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,70.67%,65.96%,15.11,76.58%,71.13%,63.53%,69.51%
284,75,2555,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,63.82%,63.67%,21.43,71.13%,67.63%,50.32%,65.22%
284,75,3802,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,75.60%,72.60%,19.88,80.99%,70.54%,75.87%,74.80%
284,75,5384,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.06%,69.44%,5.33,100.00%,83.33%,100.00%,100.00%
284,75,5436,,Scheduled Delivery Express,13,Executive Review,Recovering,Store Focus,202246,91.25%,72.22%,8.57,94.44%,90.63%,92.31%,87.72%
284,75,5436,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,39.39%,63.33%,30.75,49.39%,39.04%,28.15%,25.81%
284,75,5450,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202246,69.85%,67.00%,18.51,68.86%,83.62%,62.42%,62.50%
285,75,1890,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,95.54%,68.09%,18.85,95.00%,95.77%,93.44%,100.00%
285,75,2272,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202246,93.06%,77.78%,8.07,90.91%,100.00%,93.75%,87.50%
286,75,1406,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,77.84%,71.04%,17.06,77.38%,91.14%,75.28%,65.34%
286,75,2437,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.84%,76.53%,15.14,98.04%,98.25%,95.45%,94.74%
286,75,2437,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202246,81.83%,78.06%,14.19,86.94%,80.90%,76.98%,81.92%
286,75,3344,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,83.14%,81.28%,10.05,82.04%,90.20%,87.28%,71.14%
286,75,5105,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,85.54%,82.35%,13.21,90.00%,71.43%,89.47%,91.30%
286,75,5105,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,85.42%,84.18%,11.14,89.10%,89.14%,80.22%,82.81%
287,75,1523,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,79.05%,77.88%,15.2,80.32%,86.23%,76.78%,70.12%
287,75,1525,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202246,79.08%,70.02%,18.79,86.73%,79.66%,71.88%,75.41%
287,75,2295,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.21%,63.86%,12.47,100.00%,100.00%,93.55%,85.00%
287,75,2295,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,65.46%,63.28%,15.82,79.33%,78.67%,58.43%,23.14%
287,75,2795,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,90.65%,76.80%,13.08,88.21%,93.03%,92.99%,88.29%
287,75,3869,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,99.18%,69.11%,13.8,97.14%,100.00%,100.00%,100.00%
287,75,3869,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,85.78%,83.00%,11.52,89.23%,90.68%,81.62%,80.43%
287,75,7032,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,78.52%,81.25%,20.27,87.53%,74.56%,81.04%,63.70%
288,75,1631,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,95.83%,67.20%,15.82,94.57%,98.31%,94.59%,95.92%
288,75,1631,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,82.63%,86.71%,17.62,85.59%,88.77%,80.19%,74.18%
288,75,1682,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202246,53.16%,76.64%,33.88,92.88%,54.74%,26.32%,26.76%
288,75,1759,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,86.26%,94.42%,13.93,87.67%,91.47%,88.29%,74.85%
288,75,1773,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,84.54%,81.64%,15.08,88.78%,81.70%,86.29%,80.57%
288,75,3831,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,79.09%,83.89%,18.21,84.10%,76.84%,81.97%,72.34%
288,75,4623,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,92.91%,76.60%,15.85,97.44%,94.00%,83.33%,92.86%
288,75,4623,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,75.06%,74.80%,19.52,87.95%,63.02%,72.90%,72.15%
288,75,5488,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,82.22%,76.74%,15.9,81.00%,86.25%,84.68%,74.76%
289,75,1687,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,69.11%,64.64%,22.15,81.97%,61.18%,71.18%,59.84%
289,75,1688,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,82.50%,88.60%,15.61,94.30%,87.30%,73.36%,73.74%
