Store Nbr,Vendor Stk Nbr,Product Line,Curr Str On Hand Qty
3,142-S12C-CRU-W,S12C,0 
3,142-S12C-ELE-W,S12C,0 
3,142-S12C-OPT-W,S12C,0 
3,142-S20T-CRU-W,S20T,0 
3,142-S20T-ELE-W,S20T,0 
3,142-S20T-OPT-W,S20T,0 
3,142-S34Q-CRU-W,S34Q,0 
3,142-S34Q-ELE-W,S34Q,0 
3,142-S34Q-OPT-W,S34Q,0 
10,192-S12C-CRU-W,S12C,2 
10,192-S12C-ELE-W,S12C,2 
10,192-S12C-OPT-W,S12C,2 
10,192-S20T-CRU-W,S20T,2 
10,192-S20T-ELE-W,S20T,2 
10,192-S20T-OPT-W,S20T,2 
10,192-S34Q-CRU-W,S34Q,2 
10,192-S34Q-ELE-W,S34Q,2 
10,192-S34Q-OPT-W,S34Q,2 
12,192-S12C-CRU-W,S12C,0 
12,192-S12C-ELE-W,S12C,0 
12,192-S12C-OPT-W,S12C,0 
12,192-S20T-CRU-W,S20T,0 
12,192-S20T-ELE-W,S20T,0 
12,192-S20T-OPT-W,S20T,0 
12,192-S34Q-CRU-W,S34Q,0 
12,192-S34Q-ELE-W,S34Q,0 
12,192-S34Q-OPT-W,S34Q,0 
26,616-S12C-CRU-W,S12C,0 
26,616-S12C-ELE-W,S12C,0 
26,616-S12C-OPT-W,S12C,0 
26,616-S20T-CRU-W,S20T,0 
26,616-S20T-ELE-W,S20T,0 
26,616-S20T-OPT-W,S20T,0 
26,616-S34Q-CRU-W,S34Q,0 
26,616-S34Q-ELE-W,S34Q,0 
26,616-S34Q-OPT-W,S34Q,0 
36,108-S12C-CRU-W,S12C,2 
36,108-S12C-ELE-W,S12C,2 
36,108-S12C-OPT-W,S12C,2 
36,108-S20T-CRU-W,S20T,2 
36,108-S20T-ELE-W,S20T,2 
36,108-S20T-OPT-W,S20T,2 
36,108-S34Q-CRU-W,S34Q,2 
36,108-S34Q-ELE-W,S34Q,2 
36,108-S34Q-OPT-W,S34Q,2 
41,192-S12C-CRU-W,S12C,0 
41,192-S12C-ELE-W,S12C,0 
41,192-S12C-OPT-W,S12C,0 
41,193-S12C-CRU-W,S12C,0 
41,193-S12C-ELE-W,S12C,0 
41,193-S12C-OPT-W,S12C,0 
41,192-S20T-CRU-W,S20T,0 
41,192-S20T-ELE-W,S20T,0 
41,192-S20T-OPT-W,S20T,0 
41,193-S20T-CRU-W,S20T,0 
41,193-S20T-ELE-W,S20T,0 
41,193-S20T-OPT-W,S20T,0 
41,192-S34Q-CRU-W,S34Q,0 
41,192-S34Q-ELE-W,S34Q,0 
41,192-S34Q-OPT-W,S34Q,0 
41,193-S34Q-CRU-W,S34Q,0 
41,193-S34Q-ELE-W,S34Q,0 
41,193-S34Q-OPT-W,S34Q,0 
45,108-S12C-CRU-W,S12C,2 
45,108-S12C-ELE-W,S12C,2 
45,108-S12C-OPT-W,S12C,2 
45,109-S12C-CRU-W,S12C,8 
45,109-S12C-ELE-W,S12C,8 
45,109-S12C-OPT-W,S12C,8 
45,108-S20T-CRU-W,S20T,2 
45,108-S20T-ELE-W,S20T,2 
45,108-S20T-OPT-W,S20T,2 
45,109-S20T-CRU-W,S20T,8 
45,109-S20T-ELE-W,S20T,8 
45,109-S20T-OPT-W,S20T,8 
45,108-S34Q-CRU-W,S34Q,2 
45,108-S34Q-ELE-W,S34Q,1 
45,108-S34Q-OPT-W,S34Q,2 
45,109-S34Q-CRU-W,S34Q,8 
45,109-S34Q-ELE-W,S34Q,8 
45,109-S34Q-OPT-W,S34Q,8 
52,108-S12C-CRU-W,S12C,2 
52,108-S12C-ELE-W,S12C,2 
52,108-S12C-OPT-W,S12C,2 
52,108-S20T-CRU-W,S20T,2 
52,108-S20T-ELE-W,S20T,2 
52,108-S20T-OPT-W,S20T,2 
52,108-S34Q-CRU-W,S34Q,2 
52,108-S34Q-ELE-W,S34Q,2 
52,108-S34Q-OPT-W,S34Q,2 
54,108-S12C-CRU-W,S12C,0 
54,108-S12C-ELE-W,S12C,0 
54,108-S12C-OPT-W,S12C,0 
54,108-S20T-CRU-W,S20T,0 
54,108-S20T-ELE-W,S20T,0 
54,108-S20T-OPT-W,S20T,0 
54,108-S34Q-CRU-W,S34Q,0 
54,108-S34Q-ELE-W,S34Q,0 
54,108-S34Q-OPT-W,S34Q,0 
58,108-S12C-CRU-W,S12C,2 
58,108-S12C-ELE-W,S12C,2 
58,108-S12C-OPT-W,S12C,2 
58,673-S12C-CRU-W,S12C,4 
58,673-S12C-ELE-W,S12C,4 
58,673-S12C-OPT-W,S12C,4 
58,108-S20T-CRU-W,S20T,2 
58,108-S20T-ELE-W,S20T,2 
58,108-S20T-OPT-W,S20T,2 
58,673-S20T-CRU-W,S20T,4 
58,673-S20T-ELE-W,S20T,4 
58,673-S20T-OPT-W,S20T,4 
58,108-S34Q-CRU-W,S34Q,2 
58,108-S34Q-ELE-W,S34Q,2 
58,108-S34Q-OPT-W,S34Q,2 
58,673-S34Q-CRU-W,S34Q,4 
58,673-S34Q-ELE-W,S34Q,4 
58,673-S34Q-OPT-W,S34Q,4 
72,199-S12C-CRU-W,S12C,0 
72,199-S12C-ELE-W,S12C,0 
72,199-S12C-OPT-W,S12C,0 
72,199-S20T-CRU-W,S20T,0 
72,199-S20T-ELE-W,S20T,0 
72,199-S20T-OPT-W,S20T,0 
72,199-S34Q-CRU-W,S34Q,0 
72,199-S34Q-ELE-W,S34Q,0 
72,199-S34Q-OPT-W,S34Q,0 
85,108-S12C-CRU-W,S12C,2 
85,108-S12C-ELE-W,S12C,2 
85,108-S12C-OPT-W,S12C,2 
85,108-S20T-CRU-W,S20T,2 
85,108-S20T-ELE-W,S20T,2 
85,108-S20T-OPT-W,S20T,2 
85,108-S34Q-CRU-W,S34Q,2 
85,108-S34Q-ELE-W,S34Q,2 
85,108-S34Q-OPT-W,S34Q,2 
96,616-S12C-CRU-W,S12C,0 
96,616-S12C-ELE-W,S12C,0 
96,616-S12C-OPT-W,S12C,0 
96,616-S20T-CRU-W,S20T,0 
96,616-S20T-ELE-W,S20T,0 
96,616-S20T-OPT-W,S20T,0 
96,616-S34Q-CRU-W,S34Q,0 
96,616-S34Q-ELE-W,S34Q,0 
96,616-S34Q-OPT-W,S34Q,0 
103,192-S12C-CRU-W,S12C,0 
103,192-S12C-ELE-W,S12C,0 
103,192-S12C-OPT-W,S12C,0 
103,192-S20T-CRU-W,S20T,0 
103,192-S20T-ELE-W,S20T,0 
103,192-S20T-OPT-W,S20T,0 
103,192-S34Q-CRU-W,S34Q,0 
103,192-S34Q-ELE-W,S34Q,0 
103,192-S34Q-OPT-W,S34Q,0 
137,193-S12C-CRU-W,S12C,0 
137,193-S12C-ELE-W,S12C,0 
137,193-S12C-OPT-W,S12C,0 
137,193-S20T-CRU-W,S20T,0 
137,193-S20T-ELE-W,S20T,0 
137,193-S20T-OPT-W,S20T,0 
137,193-S34Q-CRU-W,S34Q,0 
137,193-S34Q-ELE-W,S34Q,0 
137,193-S34Q-OPT-W,S34Q,0 
141,108-S12C-CRU-W,S12C,2 
141,108-S12C-ELE-W,S12C,2 
141,108-S12C-OPT-W,S12C,2 
141,108-S20T-CRU-W,S20T,2 
141,108-S20T-ELE-W,S20T,2 
141,108-S20T-OPT-W,S20T,2 
141,108-S34Q-CRU-W,S34Q,2 
141,108-S34Q-ELE-W,S34Q,2 
141,108-S34Q-OPT-W,S34Q,2 
144,108-S12C-CRU-W,S12C,0 
144,108-S12C-ELE-W,S12C,0 
144,108-S12C-OPT-W,S12C,0 
144,108-S20T-CRU-W,S20T,0 
144,108-S20T-ELE-W,S20T,0 
144,108-S20T-OPT-W,S20T,0 
144,108-S34Q-CRU-W,S34Q,0 
144,108-S34Q-ELE-W,S34Q,0 
144,108-S34Q-OPT-W,S34Q,0 
157,108-S12C-CRU-W,S12C,2 
157,108-S12C-ELE-W,S12C,2 
157,108-S12C-OPT-W,S12C,2 
157,108-S20T-CRU-W,S20T,2 
157,108-S20T-ELE-W,S20T,2 
157,108-S20T-OPT-W,S20T,2 
157,108-S34Q-CRU-W,S34Q,2 
157,108-S34Q-ELE-W,S34Q,2 
157,108-S34Q-OPT-W,S34Q,2 
159,178-S12C-CRU-W,S12C,2 
159,178-S12C-ELE-W,S12C,2 
159,178-S12C-OPT-W,S12C,2 
159,178-S20T-CRU-W,S20T,2 
159,178-S20T-ELE-W,S20T,2 
159,178-S20T-OPT-W,S20T,2 
159,178-S34Q-CRU-W,S34Q,2 
159,178-S34Q-ELE-W,S34Q,2 
159,178-S34Q-OPT-W,S34Q,2 
184,616-S12C-CRU-W,S12C,0 
184,616-S12C-ELE-W,S12C,0 
184,616-S12C-OPT-W,S12C,0 
184,616-S20T-CRU-W,S20T,0 
184,616-S20T-ELE-W,S20T,0 
184,616-S20T-OPT-W,S20T,0 
184,616-S34Q-CRU-W,S34Q,0 
184,616-S34Q-ELE-W,S34Q,0 
184,616-S34Q-OPT-W,S34Q,0 
188,423-S12C-CRU-W,S12C,4 
188,423-S12C-ELE-W,S12C,4 
188,423-S12C-OPT-W,S12C,4 
188,423-S20T-CRU-W,S20T,4 
188,423-S20T-ELE-W,S20T,4 
188,423-S20T-OPT-W,S20T,4 
188,423-S34Q-CRU-W,S34Q,4 
188,423-S34Q-ELE-W,S34Q,4 
188,423-S34Q-OPT-W,S34Q,4 
189,301-S12C-CRU-W,S12C,4 
189,301-S12C-ELE-W,S12C,4 
189,301-S12C-OPT-W,S12C,4 
189,301-S20T-CRU-W,S20T,4 
189,301-S20T-ELE-W,S20T,4 
189,301-S20T-OPT-W,S20T,4 
189,301-S34Q-CRU-W,S34Q,4 
189,301-S34Q-ELE-W,S34Q,4 
189,301-S34Q-OPT-W,S34Q,4 
192,217-S12C-CRU-W,S12C,0 
192,217-S12C-ELE-W,S12C,0 
192,217-S12C-OPT-W,S12C,0 
192,217-S20T-CRU-W,S20T,0 
192,217-S20T-ELE-W,S20T,0 
192,217-S20T-OPT-W,S20T,0 
192,217-S34Q-CRU-W,S34Q,0 
192,217-S34Q-ELE-W,S34Q,0 
192,217-S34Q-OPT-W,S34Q,0 
196,209-S12C-CRU-W,S12C,0 
196,209-S12C-ELE-W,S12C,0 
196,209-S12C-OPT-W,S12C,0 
196,209-S20T-CRU-W,S20T,0 
196,209-S20T-ELE-W,S20T,0 
196,209-S20T-OPT-W,S20T,0 
196,209-S34Q-CRU-W,S34Q,0 
196,209-S34Q-ELE-W,S34Q,0 
196,209-S34Q-OPT-W,S34Q,0 
197,240-S12C-CRU-W,S12C,4 
197,240-S12C-ELE-W,S12C,4 
197,240-S12C-OPT-W,S12C,4 
197,240-S20T-CRU-W,S20T,4 
197,240-S20T-ELE-W,S20T,5 
197,240-S20T-OPT-W,S20T,4 
197,240-S34Q-CRU-W,S34Q,4 
197,240-S34Q-ELE-W,S34Q,4 
197,240-S34Q-OPT-W,S34Q,4 
212,192-S12C-CRU-W,S12C,2 
212,192-S12C-ELE-W,S12C,2 
212,192-S12C-OPT-W,S12C,2 
212,192-S20T-CRU-W,S20T,2 
212,192-S20T-ELE-W,S20T,2 
212,192-S20T-OPT-W,S20T,2 
212,192-S34Q-CRU-W,S34Q,2 
212,192-S34Q-ELE-W,S34Q,2 
212,192-S34Q-OPT-W,S34Q,2 
234,616-S12C-CRU-W,S12C,0 
234,616-S12C-ELE-W,S12C,0 
234,616-S12C-OPT-W,S12C,0 
234,616-S20T-CRU-W,S20T,0 
234,616-S20T-ELE-W,S20T,0 
234,616-S20T-OPT-W,S20T,0 
234,616-S34Q-CRU-W,S34Q,0 
234,616-S34Q-ELE-W,S34Q,0 
234,616-S34Q-OPT-W,S34Q,0 
243,178-S12C-CRU-W,S12C,2 
243,178-S12C-ELE-W,S12C,2 
243,178-S12C-OPT-W,S12C,2 
243,178-S20T-CRU-W,S20T,2 
243,178-S20T-ELE-W,S20T,2 
243,178-S20T-OPT-W,S20T,2 
243,178-S34Q-CRU-W,S34Q,2 
243,178-S34Q-ELE-W,S34Q,2 
243,178-S34Q-OPT-W,S34Q,2 
256,447-S12C-CRU-W,S12C,4 
256,447-S12C-ELE-W,S12C,4 
256,447-S12C-OPT-W,S12C,4 
256,447-S20T-CRU-W,S20T,4 
256,447-S20T-ELE-W,S20T,4 
256,447-S20T-OPT-W,S20T,4 
256,447-S34Q-CRU-W,S34Q,4 
256,447-S34Q-ELE-W,S34Q,4 
256,447-S34Q-OPT-W,S34Q,4 
258,176-S12C-CRU-W,S12C,0 
258,176-S12C-ELE-W,S12C,0 
258,176-S12C-OPT-W,S12C,0 
258,176-S20T-CRU-W,S20T,0 
258,176-S20T-ELE-W,S20T,0 
258,176-S20T-OPT-W,S20T,0 
258,176-S34Q-CRU-W,S34Q,0 
258,176-S34Q-ELE-W,S34Q,0 
258,176-S34Q-OPT-W,S34Q,0 
260,609-S12C-CRU-W,S12C,0 
260,609-S12C-ELE-W,S12C,0 
260,609-S12C-OPT-W,S12C,0 
260,609-S20T-CRU-W,S20T,0 
260,609-S20T-ELE-W,S20T,0 
260,609-S20T-OPT-W,S20T,0 
260,609-S34Q-CRU-W,S34Q,0 
260,609-S34Q-ELE-W,S34Q,0 
260,609-S34Q-OPT-W,S34Q,0 
261,108-S12C-CRU-W,S12C,2 
261,108-S12C-ELE-W,S12C,2 
261,108-S12C-OPT-W,S12C,2 
261,108-S20T-CRU-W,S20T,2 
261,108-S20T-ELE-W,S20T,2 
261,108-S20T-OPT-W,S20T,2 
261,108-S34Q-CRU-W,S34Q,2 
261,108-S34Q-ELE-W,S34Q,2 
261,108-S34Q-OPT-W,S34Q,2 
277,192-S12C-CRU-W,S12C,2 
277,192-S12C-ELE-W,S12C,2 
277,192-S12C-OPT-W,S12C,2 
277,192-S20T-CRU-W,S20T,2 
277,192-S20T-ELE-W,S20T,2 
277,192-S20T-OPT-W,S20T,2 
277,192-S34Q-CRU-W,S34Q,2 
277,192-S34Q-ELE-W,S34Q,2 
277,192-S34Q-OPT-W,S34Q,2 
299,241-S12C-ELE-W,S12C,0 
299,241-S12C-OPT-W,S12C,0 
299,632-S12C-CRU-W,S12C,0 
299,241-S20T-CRU-W,S20T,0 
299,241-S20T-ELE-W,S20T,0 
299,241-S20T-OPT-W,S20T,0 
299,241-S34Q-CRU-W,S34Q,0 
299,241-S34Q-ELE-W,S34Q,0 
299,241-S34Q-OPT-W,S34Q,0 
319,616-S12C-CRU-W,S12C,0 
319,616-S12C-ELE-W,S12C,0 
319,616-S12C-OPT-W,S12C,0 
319,616-S20T-CRU-W,S20T,0 
319,616-S20T-ELE-W,S20T,0 
319,616-S20T-OPT-W,S20T,0 
319,616-S34Q-CRU-W,S34Q,0 
319,616-S34Q-ELE-W,S34Q,0 
319,616-S34Q-OPT-W,S34Q,0 
348,108-S12C-CRU-W,S12C,2 
348,108-S12C-ELE-W,S12C,2 
348,108-S12C-OPT-W,S12C,2 
348,108-S20T-CRU-W,S20T,2 
348,108-S20T-ELE-W,S20T,2 
348,108-S20T-OPT-W,S20T,2 
348,108-S34Q-CRU-W,S34Q,2 
348,108-S34Q-ELE-W,S34Q,2 
348,108-S34Q-OPT-W,S34Q,2 
350,182-S12C-CRU-W,S12C,0 
350,182-S12C-ELE-W,S12C,0 
350,182-S12C-OPT-W,S12C,0 
350,182-S20T-CRU-W,S20T,0 
350,182-S20T-ELE-W,S20T,0 
350,182-S20T-OPT-W,S20T,0 
350,182-S34Q-CRU-W,S34Q,0 
350,182-S34Q-ELE-W,S34Q,0 
350,182-S34Q-OPT-W,S34Q,0 
359,108-S12C-CRU-W,S12C,0 
359,108-S12C-ELE-W,S12C,0 
359,108-S12C-OPT-W,S12C,0 
359,108-S20T-CRU-W,S20T,0 
359,108-S20T-ELE-W,S20T,0 
359,108-S20T-OPT-W,S20T,0 
359,108-S34Q-CRU-W,S34Q,0 
359,108-S34Q-ELE-W,S34Q,0 
359,108-S34Q-OPT-W,S34Q,0 
382,616-S12C-CRU-W,S12C,0 
382,616-S12C-ELE-W,S12C,0 
382,616-S12C-OPT-W,S12C,0 
382,616-S20T-CRU-W,S20T,0 
382,616-S20T-ELE-W,S20T,0 
382,616-S20T-OPT-W,S20T,0 
382,616-S34Q-CRU-W,S34Q,0 
382,616-S34Q-ELE-W,S34Q,0 
382,616-S34Q-OPT-W,S34Q,0 
388,108-S12C-CRU-W,S12C,0 
388,108-S12C-ELE-W,S12C,0 
388,108-S12C-OPT-W,S12C,0 
388,108-S20T-CRU-W,S20T,0 
388,108-S20T-ELE-W,S20T,0 
388,108-S20T-OPT-W,S20T,0 
388,108-S34Q-CRU-W,S34Q,0 
388,108-S34Q-ELE-W,S34Q,0 
388,108-S34Q-OPT-W,S34Q,0 
389,192-S12C-CRU-W,S12C,0 
389,192-S12C-ELE-W,S12C,0 
389,192-S12C-OPT-W,S12C,0 
389,192-S20T-CRU-W,S20T,0 
389,192-S20T-ELE-W,S20T,0 
389,192-S20T-OPT-W,S20T,0 
389,192-S34Q-CRU-W,S34Q,0 
389,192-S34Q-ELE-W,S34Q,0 
389,192-S34Q-OPT-W,S34Q,0 
404,221-S12C-CRU-W,S12C,8 
404,221-S12C-ELE-W,S12C,8 
404,221-S12C-OPT-W,S12C,8 
404,221-S20T-CRU-W,S20T,8 
404,221-S20T-ELE-W,S20T,8 
404,221-S20T-OPT-W,S20T,8 
404,221-S34Q-CRU-W,S34Q,8 
404,221-S34Q-ELE-W,S34Q,8 
404,221-S34Q-OPT-W,S34Q,8 
444,616-S12C-CRU-W,S12C,0 
444,616-S12C-ELE-W,S12C,0 
444,616-S12C-OPT-W,S12C,0 
444,616-S20T-CRU-W,S20T,0 
444,616-S20T-ELE-W,S20T,0 
444,616-S20T-OPT-W,S20T,0 
444,616-S34Q-CRU-W,S34Q,0 
444,616-S34Q-ELE-W,S34Q,0 
444,616-S34Q-OPT-W,S34Q,0 
451,178-S12C-CRU-W,S12C,2 
451,178-S12C-ELE-W,S12C,2 
451,178-S12C-OPT-W,S12C,2 
451,178-S20T-CRU-W,S20T,2 
451,178-S20T-ELE-W,S20T,2 
451,178-S20T-OPT-W,S20T,2 
451,178-S34Q-CRU-W,S34Q,2 
451,178-S34Q-ELE-W,S34Q,2 
451,178-S34Q-OPT-W,S34Q,2 
468,108-S12C-CRU-W,S12C,2 
468,108-S12C-ELE-W,S12C,2 
468,108-S12C-OPT-W,S12C,2 
468,108-S20T-CRU-W,S20T,2 
468,108-S20T-ELE-W,S20T,2 
468,108-S20T-OPT-W,S20T,2 
468,108-S34Q-CRU-W,S34Q,2 
468,108-S34Q-ELE-W,S34Q,2 
468,108-S34Q-OPT-W,S34Q,2 
471,609-S12C-CRU-W,S12C,0 
471,609-S12C-ELE-W,S12C,0 
471,609-S12C-OPT-W,S12C,0 
471,609-S20T-CRU-W,S20T,0 
471,609-S20T-ELE-W,S20T,0 
471,609-S20T-OPT-W,S20T,0 
471,609-S34Q-CRU-W,S34Q,0 
471,609-S34Q-ELE-W,S34Q,0 
471,609-S34Q-OPT-W,S34Q,0 
472,192-S12C-CRU-W,S12C,0 
472,192-S12C-ELE-W,S12C,0 
472,192-S12C-OPT-W,S12C,0 
472,192-S20T-CRU-W,S20T,0 
472,192-S20T-ELE-W,S20T,0 
472,192-S20T-OPT-W,S20T,0 
472,192-S34Q-CRU-W,S34Q,0 
472,192-S34Q-ELE-W,S34Q,0 
472,192-S34Q-OPT-W,S34Q,0 
486,616-S12C-CRU-W,S12C,0 
486,616-S12C-ELE-W,S12C,0 
486,616-S12C-OPT-W,S12C,0 
486,616-S20T-CRU-W,S20T,0 
486,616-S20T-ELE-W,S20T,0 
486,616-S20T-OPT-W,S20T,0 
486,616-S34Q-CRU-W,S34Q,0 
486,616-S34Q-ELE-W,S34Q,0 
486,616-S34Q-OPT-W,S34Q,0 
494,142-S12C-CRU-W,S12C,0 
494,142-S12C-ELE-W,S12C,0 
494,142-S12C-OPT-W,S12C,0 
494,142-S20T-CRU-W,S20T,0 
494,142-S20T-ELE-W,S20T,0 
494,142-S20T-OPT-W,S20T,0 
494,142-S34Q-CRU-W,S34Q,0 
494,142-S34Q-ELE-W,S34Q,0 
494,142-S34Q-OPT-W,S34Q,0 
499,192-S12C-CRU-W,S12C,0 
499,192-S12C-ELE-W,S12C,0 
499,192-S12C-OPT-W,S12C,0 
499,193-S12C-CRU-W,S12C,0 
499,193-S12C-ELE-W,S12C,0 
499,193-S12C-OPT-W,S12C,0 
499,192-S20T-CRU-W,S20T,0 
499,192-S20T-ELE-W,S20T,0 
499,192-S20T-OPT-W,S20T,0 
499,193-S20T-CRU-W,S20T,0 
499,193-S20T-ELE-W,S20T,0 
499,193-S20T-OPT-W,S20T,0 
499,192-S34Q-CRU-W,S34Q,0 
499,192-S34Q-ELE-W,S34Q,0 
499,192-S34Q-OPT-W,S34Q,0 
499,193-S34Q-CRU-W,S34Q,0 
499,193-S34Q-ELE-W,S34Q,0 
499,193-S34Q-OPT-W,S34Q,0 
500,609-S12C-CRU-W,S12C,0 
500,609-S12C-ELE-W,S12C,0 
500,609-S12C-OPT-W,S12C,0 
500,609-S20T-CRU-W,S20T,0 
500,609-S20T-ELE-W,S20T,0 
500,609-S20T-OPT-W,S20T,0 
500,609-S34Q-CRU-W,S34Q,0 
500,609-S34Q-ELE-W,S34Q,0 
500,609-S34Q-OPT-W,S34Q,0 
512,609-S12C-CRU-W,S12C,0 
512,609-S12C-ELE-W,S12C,0 
512,609-S12C-OPT-W,S12C,0 
512,609-S20T-CRU-W,S20T,0 
512,609-S20T-ELE-W,S20T,0 
512,609-S20T-OPT-W,S20T,0 
512,609-S34Q-CRU-W,S34Q,0 
512,609-S34Q-ELE-W,S34Q,0 
512,609-S34Q-OPT-W,S34Q,0 
529,609-S12C-CRU-W,S12C,0 
529,609-S12C-ELE-W,S12C,0 
529,609-S12C-OPT-W,S12C,0 
529,609-S20T-CRU-W,S20T,0 
529,609-S20T-ELE-W,S20T,0 
529,609-S20T-OPT-W,S20T,0 
529,609-S34Q-CRU-W,S34Q,0 
529,609-S34Q-ELE-W,S34Q,0 
529,609-S34Q-OPT-W,S34Q,0 
532,162-S12C-CRU-W,S12C,0 
532,162-S12C-ELE-W,S12C,0 
532,162-S12C-OPT-W,S12C,0 
532,162-S20T-CRU-W,S20T,0 
532,162-S20T-ELE-W,S20T,0 
532,162-S20T-OPT-W,S20T,0 
532,162-S34Q-CRU-W,S34Q,0 
532,162-S34Q-ELE-W,S34Q,0 
532,162-S34Q-OPT-W,S34Q,0 
537,609-S12C-CRU-W,S12C,0 
537,609-S12C-ELE-W,S12C,0 
537,609-S12C-OPT-W,S12C,0 
537,609-S20T-CRU-W,S20T,0 
537,609-S20T-ELE-W,S20T,0 
537,609-S20T-OPT-W,S20T,0 
537,609-S34Q-CRU-W,S34Q,0 
537,609-S34Q-ELE-W,S34Q,0 
537,609-S34Q-OPT-W,S34Q,0 
538,135-S12C-CRU-W,S12C,0 
538,135-S12C-ELE-W,S12C,0 
538,135-S12C-OPT-W,S12C,0 
538,135-S20T-CRU-W,S20T,0 
538,135-S20T-ELE-W,S20T,0 
538,135-S20T-OPT-W,S20T,0 
538,135-S34Q-CRU-W,S34Q,0 
538,135-S34Q-ELE-W,S34Q,0 
538,135-S34Q-OPT-W,S34Q,0 
544,192-S12C-CRU-W,S12C,0 
544,192-S12C-ELE-W,S12C,0 
544,192-S12C-OPT-W,S12C,0 
544,192-S20T-CRU-W,S20T,0 
544,192-S20T-ELE-W,S20T,0 
544,192-S20T-OPT-W,S20T,0 
544,192-S34Q-CRU-W,S34Q,0 
544,192-S34Q-ELE-W,S34Q,0 
544,192-S34Q-OPT-W,S34Q,0 
557,616-S12C-CRU-W,S12C,0 
557,616-S12C-ELE-W,S12C,0 
557,616-S12C-OPT-W,S12C,0 
557,616-S20T-CRU-W,S20T,0 
557,616-S20T-ELE-W,S20T,0 
557,616-S20T-OPT-W,S20T,0 
557,616-S34Q-CRU-W,S34Q,0 
557,616-S34Q-ELE-W,S34Q,0 
557,616-S34Q-OPT-W,S34Q,0 
560,616-S12C-CRU-W,S12C,0 
560,616-S12C-ELE-W,S12C,0 
560,616-S12C-OPT-W,S12C,0 
560,616-S20T-CRU-W,S20T,0 
560,616-S20T-ELE-W,S20T,0 
560,616-S20T-OPT-W,S20T,0 
560,616-S34Q-CRU-W,S34Q,0 
560,616-S34Q-ELE-W,S34Q,0 
560,616-S34Q-OPT-W,S34Q,0 
564,192-S12C-CRU-W,S12C,2 
564,192-S12C-ELE-W,S12C,2 
564,192-S12C-OPT-W,S12C,2 
564,192-S20T-CRU-W,S20T,2 
564,192-S20T-ELE-W,S20T,2 
564,192-S20T-OPT-W,S20T,2 
564,192-S34Q-CRU-W,S34Q,2 
564,192-S34Q-ELE-W,S34Q,2 
564,192-S34Q-OPT-W,S34Q,2 
571,159-S12C-CRU-W,S12C,2 
571,159-S12C-ELE-W,S12C,2 
571,159-S12C-OPT-W,S12C,2 
571,159-S20T-CRU-W,S20T,2 
571,159-S20T-ELE-W,S20T,2 
571,159-S20T-OPT-W,S20T,2 
571,159-S34Q-CRU-W,S34Q,2 
571,159-S34Q-ELE-W,S34Q,2 
571,159-S34Q-OPT-W,S34Q,2 
573,616-S12C-CRU-W,S12C,0 
573,616-S12C-ELE-W,S12C,0 
573,616-S12C-OPT-W,S12C,0 
573,616-S20T-CRU-W,S20T,0 
573,616-S20T-ELE-W,S20T,0 
573,616-S20T-OPT-W,S20T,0 
573,616-S34Q-CRU-W,S34Q,0 
573,616-S34Q-ELE-W,S34Q,0 
573,616-S34Q-OPT-W,S34Q,0 
577,616-S12C-CRU-W,S12C,0 
577,616-S12C-ELE-W,S12C,0 
577,616-S12C-OPT-W,S12C,0 
577,616-S20T-CRU-W,S20T,0 
577,616-S20T-ELE-W,S20T,0 
577,616-S20T-OPT-W,S20T,0 
577,616-S34Q-CRU-W,S34Q,0 
577,616-S34Q-ELE-W,S34Q,0 
577,616-S34Q-OPT-W,S34Q,0 
578,217-S12C-CRU-W,S12C,2 
578,217-S12C-ELE-W,S12C,2 
578,217-S12C-OPT-W,S12C,2 
578,217-S20T-CRU-W,S20T,2 
578,217-S20T-ELE-W,S20T,2 
578,217-S20T-OPT-W,S20T,2 
578,217-S34Q-CRU-W,S34Q,2 
578,217-S34Q-ELE-W,S34Q,2 
578,217-S34Q-OPT-W,S34Q,2 
585,605-S12C-CRU-W,S12C,2 
585,605-S12C-ELE-W,S12C,2 
585,605-S12C-OPT-W,S12C,2 
585,605-S20T-CRU-W,S20T,2 
585,605-S20T-ELE-W,S20T,2 
585,605-S20T-OPT-W,S20T,2 
585,605-S34Q-CRU-W,S34Q,2 
585,605-S34Q-ELE-W,S34Q,2 
585,605-S34Q-OPT-W,S34Q,2 
598,182-S12C-CRU-W,S12C,0 
598,182-S12C-ELE-W,S12C,0 
598,182-S12C-OPT-W,S12C,0 
598,182-S20T-CRU-W,S20T,0 
598,182-S20T-ELE-W,S20T,0 
598,182-S20T-OPT-W,S20T,0 
598,182-S34Q-CRU-W,S34Q,0 
598,182-S34Q-ELE-W,S34Q,0 
598,182-S34Q-OPT-W,S34Q,0 
603,606-S12C-CRU-W,S12C,0 
603,606-S12C-ELE-W,S12C,0 
603,606-S12C-OPT-W,S12C,0 
603,606-S20T-CRU-W,S20T,0 
603,606-S20T-ELE-W,S20T,0 
603,606-S20T-OPT-W,S20T,0 
603,606-S34Q-CRU-W,S34Q,0 
603,606-S34Q-ELE-W,S34Q,0 
603,606-S34Q-OPT-W,S34Q,0 
610,383-S12C-CRU-W,S12C,8 
610,383-S12C-ELE-W,S12C,8 
610,383-S12C-OPT-W,S12C,8 
610,383-S20T-CRU-W,S20T,8 
610,383-S20T-ELE-W,S20T,8 
