Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category
158,BONHAM,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
158,BONHAM,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
158,BONHAM,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
163,NACOGDOCHES,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
163,NACOGDOCHES,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
163,NACOGDOCHES,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
163,NACOGDOCHES,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
163,NACOGDOCHES,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
163,NACOGDOCHES,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
163,NACOGDOCHES,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
163,NACOGDOCHES,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
163,NACOGDOCHES,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
163,NACOGDOCHES,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
163,NACOGDOCHES,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
163,NACOGDOCHES,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
163,NACOGDOCHES,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
163,NACOGDOCHES,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
163,NACOGDOCHES,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
163,NACOGDOCHES,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
163,NACOGDOCHES,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
163,NACOGDOCHES,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
163,NACOGDOCHES,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
163,NACOGDOCHES,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
163,NACOGDOCHES,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
163,NACOGDOCHES,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
163,NACOGDOCHES,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
163,NACOGDOCHES,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
163,NACOGDOCHES,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
163,NACOGDOCHES,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
163,NACOGDOCHES,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
165,HENDERSON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
165,HENDERSON,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
165,HENDERSON,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
165,HENDERSON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
165,HENDERSON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
165,HENDERSON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
165,HENDERSON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
165,HENDERSON,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
165,HENDERSON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
165,HENDERSON,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
165,HENDERSON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
165,HENDERSON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
165,HENDERSON,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
165,HENDERSON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
165,HENDERSON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
165,HENDERSON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
165,HENDERSON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
165,HENDERSON,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
165,HENDERSON,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
165,HENDERSON,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
165,HENDERSON,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
165,HENDERSON,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
165,HENDERSON,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
165,HENDERSON,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
165,HENDERSON,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
165,HENDERSON,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
165,HENDERSON,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
165,HENDERSON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
180,JACKSONVILLE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
180,JACKSONVILLE,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
180,JACKSONVILLE,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
180,JACKSONVILLE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
180,JACKSONVILLE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
180,JACKSONVILLE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
180,JACKSONVILLE,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
180,JACKSONVILLE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
180,JACKSONVILLE,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
180,JACKSONVILLE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
180,JACKSONVILLE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
180,JACKSONVILLE,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
180,JACKSONVILLE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
180,JACKSONVILLE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
180,JACKSONVILLE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
180,JACKSONVILLE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
180,JACKSONVILLE,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
180,JACKSONVILLE,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
180,JACKSONVILLE,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
180,JACKSONVILLE,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
180,JACKSONVILLE,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
180,JACKSONVILLE,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
180,JACKSONVILLE,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
180,JACKSONVILLE,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
180,JACKSONVILLE,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
180,JACKSONVILLE,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
180,JACKSONVILLE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
181,NEW BOSTON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
181,NEW BOSTON,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Colby 16oz,7874243020,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
181,NEW BOSTON,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
181,NEW BOSTON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
181,NEW BOSTON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
181,NEW BOSTON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
181,NEW BOSTON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
181,NEW BOSTON,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
181,NEW BOSTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
181,NEW BOSTON,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
181,NEW BOSTON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
181,NEW BOSTON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
181,NEW BOSTON,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
181,NEW BOSTON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
181,NEW BOSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
181,NEW BOSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
181,NEW BOSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
181,NEW BOSTON,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
181,NEW BOSTON,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
181,NEW BOSTON,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
181,NEW BOSTON,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
181,NEW BOSTON,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
181,NEW BOSTON,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
181,NEW BOSTON,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
181,NEW BOSTON,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
181,NEW BOSTON,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
181,NEW BOSTON,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
181,NEW BOSTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
185,GAINESVILLE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
185,GAINESVILLE,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Colby 32oz,7874211463,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
185,GAINESVILLE,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
185,GAINESVILLE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
185,GAINESVILLE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
185,GAINESVILLE,Frozen Juice,Orange 12 oz - Other Country Style Frozen,GV Orange County Style 12 oz Frozen,7874243084,4,5,,Juice - Women
185,GAINESVILLE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
185,GAINESVILLE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
185,GAINESVILLE,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
185,GAINESVILLE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
185,GAINESVILLE,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
185,GAINESVILLE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
185,GAINESVILLE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
185,GAINESVILLE,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
185,GAINESVILLE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
185,GAINESVILLE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
185,GAINESVILLE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
185,GAINESVILLE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
185,GAINESVILLE,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
185,GAINESVILLE,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
185,GAINESVILLE,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
185,GAINESVILLE,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
185,GAINESVILLE,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
185,GAINESVILLE,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk
185,GAINESVILLE,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
185,GAINESVILLE,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
185,GAINESVILLE,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk
185,GAINESVILLE,Milk,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk
185,GAINESVILLE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
194,BAYTOWN,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
194,BAYTOWN,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
194,BAYTOWN,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
194,BAYTOWN,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
194,BAYTOWN,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
194,BAYTOWN,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
194,BAYTOWN,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
194,BAYTOWN,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
194,BAYTOWN,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
194,BAYTOWN,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
194,BAYTOWN,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
194,BAYTOWN,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
194,BAYTOWN,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
194,BAYTOWN,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
194,BAYTOWN,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
194,BAYTOWN,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
194,BAYTOWN,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
194,BAYTOWN,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
194,BAYTOWN,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
194,BAYTOWN,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
194,BAYTOWN,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
194,BAYTOWN,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
194,BAYTOWN,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
194,BAYTOWN,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
194,BAYTOWN,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
194,BAYTOWN,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
194,BAYTOWN,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
202,FRISCO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
202,FRISCO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
202,FRISCO,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
202,FRISCO,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
202,FRISCO,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
202,FRISCO,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
202,FRISCO,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
202,FRISCO,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
202,FRISCO,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
202,FRISCO,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
202,FRISCO,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
