Store,BU,Reg,Mkt,Store_nbr,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Total
2795,EAST BU,75,287,2795,4115.95,5147.15,4580.02,4919.8,6501.05,7537.2,8650.8,8277.51,8424.41,8151.97,12327.87,9739.185,88372.915
2796,SOUTHEAST BU,3,111,2796,20057.9,24495.3,21775.89,21847.41,25757.7,23133.85,26745.05,26071.49,22856.86,23840.04,34692.02,31221.23,302494.74
2797,EAST BU,16,154,2797,5262.1,7107.25,5562.02,5771.76,7404.85,7979.85,6598.65,6398.57,7409.93,7719.95,12089.39,9175.96,88480.28
2799,EAST BU,75,508,2799,21197.5,19161,17845.63,19241.05,21707.5,22545.1,25246.6,19288.76,14012.47,14261.7,22972.57,20615.915,238095.795
2801,NHM BU,59,546,2801,2309.6,3223.65,3992.8,4132.3,5275.15,5474.55,5501.61,5914.25,6067.07,5831.1,8513.79,9445.765,65681.635
2803,SOUTHWEST BU,44,352,2803,32598.9,33310.3,29640.89,30545.9,35539.7,34954.35,37247.5,36521.61,36951.82,35728.75,47006.93,42333.9,432380.55
2804,SOUTHWEST BU,44,352,2804,38197.9,44437.9,42496.75,57620.5,67787.15,65964.15,68029.65,57023.29,57071.73,63461.33,80442.06,71017.24,713549.65
2805,EAST BU,75,314,2805,,,,266.85,986.35,1212.75,2285.51,2490.74,3108.22,3836.92,5612.07,5354.745,25154.155
2806,EAST BU,4,42,2806,41892.15,41531.5,36658.87,36261.7,45363.95,37768.1,56085.7,44448.69,85424.14,70019.38,90535.77,79104.135,665094.085
2807,EAST BU,75,315,2807,7094.65,7748.85,6834.33,6977.57,8277.4,8777.8,10065.3,8998.37,9593.12,10078.63,13533.545,12034.555,110014.12
2808,EAST BU,75,290,2808,15342,19443.4,18073.78,18862.05,22663.05,20622.2,21421.25,20486.75,20051.56,21902.21,29071.88,22535.225,250475.355
2809,EAST BU,76,320,2809,6721.3,7082.5,6816.22,7659.9,9519.35,9027.35,13726.35,10922.65,10998.27,12409.95,18589.48,8332.53,121805.85
2810,NORTH BU,20,316,2810,,,,,,,,,1274.66,2433.3,3962.34,2849.73,10520.03
2811,SOUTHEAST BU,2,21,2811,14042.3,17419.65,14924.98,15028.53,17203.25,16264.15,20327.73,18989.89,20605.7,18743.02,27596.49,27746.09,228891.78
2812,NORTH BU,53,425,2812,10818.15,13172.25,12333.63,11758.1,14444.1,13987.05,13759.9,12745.74,15236.64,16266.45,23871.32,18030.155,176423.485
2813,NORTH BU,53,440,2813,6155.6,7054.6,7140.33,6865.85,8075.55,8238.35,8396.15,8208.42,8891.73,9729.14,14250.34,12296.565,105302.625
2814,SOUTHEAST BU,9,110,2814,23163.95,30734.8,26288.15,33001.75,32511.15,32577.3,36032.2,35347.22,30780.58,37514.7,53075.59,46674.34,417701.73
2815,NORTH BU,25,268,2815,787.45,1283.3,1493.4,1183.75,1976.7,1745.9,1763.7,1277.59,1258.44,1562.53,3461.88,1941.54,19736.18
2816,NORTH BU,25,267,2816,2219.95,2679,2128.01,2245.75,3208.35,2717.5,3409.56,2089.89,2325.53,2849.81,6369.52,4127.76,36370.63
2817,NORTH BU,19,238,2817,60176.8,63830.85,60643.93,58164.06,64363.2,66718.2,64385.47,58020.65,59266.415,71825.975,92803.225,89436.105,809634.88
2818,NORTH BU,19,238,2818,53222.65,74608.1,65530.99,63660.38,71517.2,76668.95,77605.92,65767.12,67277.86,71323.87,90334.54,98150.985,875668.565
2819,NORTH BU,21,248,2819,2621.85,3706.7,3503.51,3492.95,4813.4,5034.2,5625.44,5081.05,4844.38,5552.46,8919.34,8480.165,61675.445
2820,WEST BU,52,421,2820,,,,,82,487.15,1035.8,997.14,1028.32,1297.89,2071.1,2759.03,9758.43
2821,EAST BU,75,290,2821,19747.45,22494.8,26123.87,19610.96,25056.1,25641.55,28541.22,24900.99,26399.48,29729.52,37134.3,28975.8,314356.04
2822,SOUTHWEST BU,13,131,2822,22256.5,28888.25,28640.52,30508.3,35769.25,34987.2,38442.45,36510.61,36500.45,40103.825,53845.975,30897.53,417350.86
2823,NORTH BU,20,216,2823,16237.85,17908.15,14964.01,16541.1,20048.45,19435,19293.45,18853.7,18239.08,19787.36,29808.26,22812.61,233929.02
2825,EAST BU,17,175,2825,2674.4,4492.9,3474.19,3493.3,5585.55,4963.1,4203.95,3617.21,3735.12,4249.81,8070.38,5323.92,53883.83
2826,NHM BU,61,515,2826,4255.25,4249.6,4328.09,5290.55,8453.05,7405.15,6513.75,5991.59,5720.99,4940.24,6436.63,6244.1,69828.99
2827,WEST BU,52,418,2827,9013.65,9262.85,9898.98,12230.03,13260.7,11391.65,12661.35,12729.3,12047.43,13090.55,20221.68,16457.625,152265.795
2828,NORTH BU,53,435,2828,18088.15,25003.25,22615.84,20288.01,26565.75,30803.95,29659.45,26031.26,27777.37,31313.525,40844.87,34517.87,333509.295
2830,EAST BU,22,166,2830,10926.05,13776.35,9974.66,11736.1,13888.3,13108.2,13599.01,11654.06,12221.64,12199.35,20569.945,14425.125,158078.79
2831,WEST BU,56,400,2831,3929.2,4705.65,4307.57,4488,5459.8,5983.4,5500.9,5033.38,5333.18,5275.36,8207.1,6808.175,65031.715
2832,EAST BU,4,29,2832,3906.5,4857.5,4272.5,4182.65,5732.85,6943.6,11064.25,10029.2,9374.38,12352.97,21037.16,17938.375,111691.935
2833,EAST BU,76,320,2833,3077.9,3426.95,3754.58,3460.81,4760.25,4260.05,5494.76,5253.05,4272.71,5663.27,8043.37,4994.195,56461.895
2834,SOUTHWEST BU,5,50,2834,28387.55,33731.8,28454.5,28720.65,33031,31413.05,32200.41,33653.8,36064.005,34930.62,49313.8,38054.45,407955.635
2835,NHM BU,64,528,2835,1527.35,1227.95,1631.82,1378.45,1898.35,1621.75,1881.98,1714.8,1668.55,1337.66,1964.31,1884.19,19737.16
2836,EAST BU,26,299,2836,16361.85,17120.85,17211.7,18907.05,22687.7,21227.1,26097.95,23824.12,21414.87,25610.135,34155.875,27374.16,271993.36
2838,WEST BU,57,396,2838,29148.35,32268.75,30239.51,35191.96,37550.65,36172.35,38590.04,37326.79,36055.17,38167.63,53294.19,41839.595,445844.985
2839,NHM BU,72,538,2839,3274.3,3326,2542.37,2894.91,2922.3,3127.5,3216.65,2950.74,3356.89,3604.16,6546.55,6680.145,44442.515
2840,NHM BU,59,496,2840,2969.5,2839.65,2835.1,3563.2,3886.3,3671.5,4842.25,4298.24,8010.5,8533.2,6215.7,5478.425,57143.565
2841,EAST BU,22,558,2841,3434.9,4118.9,4000.22,4310.35,6342.3,5330.95,6756.66,5633.12,7033.62,7582.24,13838.44,9925.45,78307.15
2842,WEST BU,58,461,2842,8185.15,8751.75,8165.49,9054.5,12939.3,12668.95,13063.2,12693.3,11979.94,12365.9,19614.99,13956.885,143439.355
2843,SOUTHEAST BU,3,95,2843,13992.55,15369.1,15305.65,15228.29,17836.05,17605.15,19889.95,19016.91,24886.64,20776.58,28628.66,23202.69,231738.22
2844,EAST BU,16,188,2844,34755.35,40304.7,41227.68,45771.6,44475.45,35543.45,36817.25,36753.12,36244.22,35410.555,45083.365,34955.175,467341.915
2845,EAST BU,26,296,2845,5135.2,5419.65,4693.9,5356.8,7864.6,9533.2,11099.5,10490.39,10877.07,14936.69,19737.46,19646.76,124791.22
2846,SOUTHEAST BU,11,144,2846,21574.25,22256.5,21533.16,27566.12,29492.25,31418.6,31001.55,29159.25,29485.125,32146.705,48948.87,41274.305,365856.685
2847,WEST BU,47,432,2847,18365.95,21269.4,19972.63,21726.5,25232.8,23415,23200.9,23489.72,22297.03,24104.09,32766.94,28991.745,284832.705
2849,NORTH BU,20,316,2849,6018.15,7252.75,5644.87,6294.15,8001.65,9437.15,8690.55,9264.67,9141.71,10700.99,14644.58,8733.38,103824.6
2850,EAST BU,75,293,2850,9700.05,11785.2,10678.25,10408.85,13421.2,11299.85,13305.2,14977.15,12888.21,13548.99,18511.19,17284.56,157808.7
2852,NORTH BU,20,216,2852,6935.25,8782,7489.44,7402.05,9279.45,9999.3,10791.22,9667.08,9599.2,10085.99,16484.87,15655.035,122170.885
2853,EAST BU,75,508,2853,13588.65,19970,16878.69,18289,18562.3,22265.05,26658.45,24256.21,23453.57,28375.33,36601.42,30498.11,279396.78
2854,EAST BU,17,162,2854,22005.65,21734.65,21095.88,21288.6,24380.75,24808.05,26683.19,25773.57,27184.09,29145.68,40618.93,37403.89,322122.93
2855,NORTH BU,40,362,2855,14331.75,18755.1,15796.32,17240.77,21507.85,22117.8,23309.3,22539.46,21024.63,21705.61,32112.04,25171.4,255612.03
2856,NORTH BU,40,361,2856,6479.8,7915.4,7797.25,8170.4,9343.5,9015.05,9509.035,9485.23,10602.81,11347.58,14696.44,11453.5,115815.995
2857,NORTH BU,40,360,2857,24232.6,27783.4,25442.98,26111.08,29940,25837.7,30145.4,28890.65,33048.32,34538.6,48056,31201.62,365228.35
2858,NHM BU,59,546,2858,7526.5,7087.35,11213.65,10939.65,12039.45,9958.5,10793.49,11764.31,24054.52,20745.61,17313.1,23996.895,167433.025
2859,EAST BU,76,192,2859,88193.53,72982.49,67592.55,57704.37,59089.92,57752.355,61883.625,66441.2,98473.23,101783.55,91445.68,109228.48,932570.98
2860,EAST BU,4,29,2860,34581.1,44851.95,36583.61,34065.35,30089.15,33732.35,41468.15,37332.93,32126.24,48107.62,69920.73,54962.65,497821.83
2861,WEST BU,56,399,2861,16921.95,18736.1,17465.86,18278.47,21283.1,20543.75,20722.1,19014.86,18354.4,16645.51,25964.01,20887.19,234817.3
2862,WEST BU,56,399,2862,20284.6,23250.35,22082.34,22660.49,26633.45,26259.8,25790.75,23176.73,22086.02,22934.08,35945.935,27554.595,298659.14
2864,SOUTHWEST BU,7,506,2864,23363,27414.1,24973.83,25479.65,27435.05,29036.25,28998.77,27808.12,31161.61,28450.72,36381.87,30464.51,340967.48
2865,WEST BU,60,474,2865,3382.6,3627.55,3141.9,3212.26,4275.35,4827.8,5253,4610.36,4783.44,5766.89,9775,6943.27,59599.42
2866,NORTH BU,19,203,2866,1106.9,1800.35,1310.85,1160.5,1807.95,1871.05,2052.35,1619.19,1447.18,1596.87,3157.84,2458.145,21389.175
2867,NORTH BU,19,203,2867,3683.8,4929.65,3269.65,3480.95,4285.05,3885.75,4720.35,3812.36,3262.64,3588.24,6946.73,4611.67,50476.84
2869,NORTH BU,19,203,2869,14293.7,16289.45,14450.43,14980.6,18341.8,18934.7,19847.85,23823.04,20254.81,21304.6,32720.86,29337.37,244579.21
2870,NHM BU,59,516,2870,3703.7,4009.05,3779.6,4154.2,6128.7,6376.95,7093.8,5003.44,5074.59,4513.95,7434.92,8741.22,66014.12
2871,EAST BU,22,558,2871,24185.7,27766.25,27419.59,30304.6,36922.15,32076.65,33147.19,31573.87,32162.3,36080.09,48626.44,44310.095,404574.925
2872,NORTH BU,19,197,2872,15126.35,21663.75,17008.5,16101.33,17909.9,18056.1,18496.65,18151.18,18342.31,19380.83,25094.57,23041.805,228373.275
2873,NORTH BU,19,206,2873,34270.8,41994.45,40919.31,38634.37,47206,57131.6,61610.55,63033.23,59975.405,48748.77,70025.14,45948.375,609498
2874,EAST BU,76,189,2874,76789.6,118859.1,101640.41,99907.4,91805.55,80944.8,82427.9,75722.02,74855.715,90936.66,100182.16,85018.925,1079090.24
2875,NHM BU,64,533,2875,7074.05,6008.95,7817.9,6592.1,6820.55,6424.6,6298.15,6439.56,5679.89,8388.99,9306.38,11923.195,88774.315
2876,NHM BU,64,533,2876,3396.85,2846.95,2557.98,2556.15,2776.75,2815.1,3087.6,3557.62,3018.87,3400.36,4979.51,5688.685,40682.425
2877,NHM BU,64,533,2877,4830.7,4802.75,4300.1,4072,4512.4,5403.75,5120.1,5004.23,4855.74,6748.725,7840.99,10340.02,67831.505
2878,NHM BU,64,533,2878,2687.25,2652.45,1974.53,1927.25,2189.1,2076.5,2204.26,1699.4,1807.44,1956.24,3104.2,3448.255,27726.875
2880,NHM BU,64,507,2880,4870.5,5641.7,5444.04,5473.85,6233.95,5911.25,5229.05,5391.81,5258.34,6460.46,8826.48,11891.58,76633.01
2881,SOUTHEAST BU,9,90,2881,36632.55,45486.5,41632.78,42480.45,47693.45,47401.85,52814.3,50978.59,42509.69,53028.59,75875.69,62905.43,599439.87
2882,WEST BU,52,422,2882,25050.35,39318.75,32556.54,29641.18,28376.55,21460.8,23713.9,30336.65,34137.72,47320.36,64403.86,54698.815,431015.475
2883,SOUTHWEST BU,5,56,2883,11935.45,12826,11684.46,12095.6,15230.35,12218.4,13770.73,13147.33,14197.4,14020.48,21817.99,18911.515,171855.705
2884,WEST BU,57,394,2884,43767.8,42132.9,39718.52,44884.1,49586.65,49287.05,49325.05,50491.88,56709.055,56445.695,79664.055,57584.995,619597.75
2885,EAST BU,17,161,2885,2374.55,2716.9,2337.73,2708.3,3168.2,3554.15,3338.15,2680.48,2772.63,2576.21,4653.3,3193.3,36073.9
2886,WEST BU,57,484,2886,29501.05,28716.25,27355.22,28799.1,37338,37227.4,34974.15,35992.12,38626.43,41448.42,58455.71,41171.44,439605.29
2887,NHM BU,59,516,2887,1482,1502.55,1793.19,1432.65,3193.15,2559.95,3818.8,2056.13,2116.36,1724.58,2801.11,3601.36,28081.83
2888,EAST BU,22,233,2888,9209.9,10404.95,9031.59,9507.36,11903.45,11069.55,11258.5,10844.53,11130.53,12914.07,20248.915,16486.32,144009.665
2889,WEST BU,52,415,2889,11289.6,12102.8,12441.81,12173.9,15321.85,14681.3,15189.15,14519.14,14085.46,17331.14,25611.73,21188.07,185935.95
2890,SOUTHEAST BU,2,32,2890,20304.95,23346.05,19944.9,19988.02,23626.6,26832.85,25517.5,24868.08,23617.36,25554.75,39011.73,29861.37,302474.16
2891,SOUTHWEST BU,7,73,2891,19004.8,20630.1,20522.24,22245.28,25493.1,26465.8,26363.8,26223.64,28626.4,28613.42,36860.495,28957.38,310006.455
2892,WEST BU,54,376,2892,20946.5,25524.05,19102.23,21911.26,25424.85,26045.2,25444.1,22258.7,23529.97,28487.175,37913.51,34799.11,311386.655
2893,SOUTHWEST BU,44,410,2893,4362.25,4198.9,3956.85,4175.55,4854.75,6177.7,6699.88,10195.24,8367.89,9958.51,12907.85,11930.09,87785.46
2894,EAST BU,76,320,2894,4931.1,6298.25,6078.2,7207.45,8903.8,10706.7,10391.75,9264.25,9658.01,10856.29,16527.29,14500.13,115323.22
2897,EAST BU,17,163,2897,2690.7,3606.1,2680.42,2714.2,3548.95,2960.35,3113.48,2969.72,2748.96,3566.86,7433.27,5125.185,43158.195
2898,EAST BU,17,162,2898,689.55,829.3,875.89,952.82,1336.5,1360.2,1336.25,896.32,860.98,1067.95,2133.39,560.16,12899.31
2899,EAST BU,17,163,2899,452.6,362.3,506.77,613.66,841.7,963.85,795.16,659.28,588.38,603.06,1795.1,711.855,8893.715
2900,EAST BU,17,163,2900,1995.4,2376.2,1707.66,1883.05,2690.1,2036.8,2160.35,2134.89,2091.14,2023.31,4991.55,3162.855,29253.305
2901,EAST BU,16,154,2901,1696.95,2478.25,2047.88,2079.29,2543.3,2220.35,2675.45,2620.19,2267.01,1734.67,3522.11,2171.37,28056.82
2902,EAST BU,16,159,2902,2976.35,3416.3,3063.1,3402.1,4161.6,5281.9,5306.3,5203.49,4499.47,5106.66,10159.85,7261.375,59838.495
2903,EAST BU,16,157,2903,1137.15,1232.65,1246.3,1383.15,1217.8,865,1463.31,761.68,744.03,1290.49,3295.4,1714.27,16351.23
2904,EAST BU,16,159,2904,,,,,,,,,365.54,1810.45,3735.98,2171.99,8083.96
2905,EAST BU,17,164,2905,7989,8715.25,10271.2,13727.95,14150.65,15410.1,14526.5,14873.12,14864.33,14957.47,23821.59,17869.99,171177.15
2906,EAST BU,17,171,2906,1544.6,1939.1,1756.64,1983.95,2369.85,2347.15,2930.8,2288.88,2650.65,2807.65,5544.85,3484.645,31648.765
2907,NHM BU,72,103,2907,6840.85,6397.25,5849.81,6782.1,8454.65,7163.15,6515.65,5718.13,9206.16,5667.87,7633.33,7119.92,83348.87
2908,EAST BU,26,309,2908,,,,,162.85,605.35,1175.6,1331.22,1524.29,2288.85,3392.93,3309.175,13790.265
2909,EAST BU,76,228,2909,,,,,387.4,1427.9,3014.7,4132.2,4771.15,5291.75,7236.25,5943.16,32204.51
2910,NORTH BU,20,208,2910,14373.25,17847,14298.59,16494.15,23658.6,22174.9,21892.2,20070.56,19950.23,22042.88,32288.64,29858.92,254949.92
2911,EAST BU,76,191,2911,14045.25,16695.3,14752.42,15750.3,20031.6,20936.25,20312.2,21613.44,20423.975,21890.46,30044.415,18331.905,234827.515
2912,NORTH BU,19,197,2912,36491.15,42105.7,34090.78,36679,42443.7,40799.8,34928.85,45547.15,35941.63,44443.29,72288.085,70962.24,536721.375
2913,SOUTHWEST BU,13,129,2913,21703.3,23924.3,24273.92,25730.07,29803.9,26174.6,29735.75,35366.71,30154.53,32225.375,47489.61,36879.975,363462.04
2914,NORTH BU,20,215,2914,54976.7,64449.05,53334.41,49605.17,51113.3,52387.4,54735.51,46677.37,47635.41,55111.17,73120.915,55273.21,658419.615
2915,EAST BU,17,171,2915,3332.05,3805.4,3461.48,3521.4,5042.75,4547.75,4905.8,4784.52,5521.33,6331.8,12038.92,7695.865,64989.065
2916,EAST BU,17,172,2916,2335.8,2931.7,2228.65,3243.2,5130.45,4091.05,4992.35,3708.81,4230.26,4503.71,10998.16,5868.2,54262.34
2917,EAST BU,17,171,2917,13712.05,14827.6,14212.67,16236.85,17877.95,17072.55,18515.35,16933.96,16397.155,14691.015,21209.4,15154.705,196841.255
2918,SOUTHWEST BU,5,51,2918,9429.85,10351.25,10523.78,11331.35,12752.4,12462.8,12703.79,11794.64,13475.47,11557.54,17263.06,14287.58,147933.51
2919,NHM BU,64,542,2919,7475.35,7124.7,6483.67,6552.71,7687.4,8422.05,11526.81,13271.38,10819.31,13346.64,15162.98,15470.005,123343.005
2920,SOUTHEAST BU,3,101,2920,17949.55,20533.85,19261.64,19457.35,22779.95,20921.5,24038.85,25315.98,27277.96,27163.96,37960.94,34402.445,297063.975
2921,WEST BU,54,401,2921,17785.35,21683.05,19324.6,19502.25,24241.45,23051.95,24233.5,24162.06,22753.81,21989.89,33252.14,24328.18,276308.23
2922,SOUTHWEST BU,46,366,2922,23150.15,29601.35,27480.33,28881.86,28657.4,27957.6,34166.11,29073.53,26230.86,32982.53,47825.45,28010.9,364018.07
2923,WEST BU,47,382,2923,30204.2,33311,28627.85,26126.35,27862.4,27386.9,30049.46,25197.46,24522.13,28331.22,38321.46,30156.21,350096.64
2924,SOUTHWEST BU,46,384,2924,44402.7,50916.4,47281.48,45034.75,46020.65,41021.05,28493.68,27663.17,35371.71,40501.52,49508.67,38518.93,494734.71
2925,WEST BU,56,452,2925,8647.8,8709.8,8513.17,9466.8,10824.6,11416.15,10674.35,10493.67,9929.31,10254.51,13689.915,11405.465,124025.54
2926,SOUTHWEST BU,5,56,2926,8580.85,9123.35,9577.26,10864.35,11565.5,10937.75,11245.3,10445.67,11229.71,11460.16,15755.04,13935.915,134720.855
2927,WEST BU,60,476,2927,31813.55,43600,46971,46586.05,45426.1,52035.65,36157.77,36068.72,42764.13,45752.44,58158.22,40227.21,525560.84
2928,EAST BU,4,36,2928,30456.7,36485.4,33599.1,34833.11,40498.1,40174.825,33423.575,38856.98,36821.75,44076.885,76298.335,46811.685,492336.445
2929,EAST BU,4,310,2929,42271.1,45072.8,38222.42,38116.75,41162.8,37404.75,40558.45,40531.43,38742.36,46299.85,63621.19,46523.315,518527.215
2930,NHM BU,72,103,2930,3577.9,4430.4,3790.09,4799.57,5644.95,5526.1,5706.3,6346.03,7768.03,4759.05,7332.02,5856.62,65537.06
2931,EAST BU,22,285,2931,16152.6,19659,17460.63,17806.8,21472.2,20592.25,21548.88,20714.9,20385.155,20821.03,30762.48,25991.915,253367.84
2932,SOUTHEAST BU,12,122,2932,25712.45,19286,20343.52,20358.87,23510.35,25132.9,28083.65,26828.7,24992.8,29510.82,44547.45,36349.76,324657.27
2933,NORTH BU,20,317,2933,13183,16144.2,15043.19,15487.9,19662.4,20391.25,20848.85,22433.05,25560.56,28141.025,35547.39,23232.735,255675.55
2934,NORTH BU,25,273,2934,3842.4,4254.25,4366.39,4226.22,6629.05,6557.55,6779.14,5393.46,5760.75,6574.82,9992.16,8791.2,73167.39
2935,WEST BU,52,413,2935,,,,,,,,,621.1,1669.71,3002.63,2234.25,7527.69
2937,WEST BU,52,419,2937,15891.35,18054.45,16290.45,16717.25,20604.15,20140.55,20893.7,18374.97,18945.03,18872.72,20979.13,21486.375,227250.125
2938,SOUTHWEST BU,13,132,2938,36702.12,28426.25,23010.2,21689.45,23076.48,22295.49,26919.27,47047.14,37001.965,41844.83,64121.13,42756.84,414891.165
2939,SOUTHEAST BU,11,140,2939,9331.25,10213.95,10316.32,10857.85,13486.55,13793,14424.8,15170.91,15468.55,17264.39,23838.17,22132.58,176298.32
2940,NHM BU,64,542,2940,10261,10054.05,9865.74,9526.75,11623,12420.4,12904.81,13076.52,13327.61,14181,18367.33,17924.215,153532.425
2941,SOUTHEAST BU,2,24,2941,7373.35,8972.6,8411.01,8982.47,11285.7,11338.7,12276,10454.78,10098.63,10337.385,18389.71,15642.55,133562.885
2944,NHM BU,72,549,2944,5455.05,5681.1,5417.19,5900.7,6425.7,6120.4,5980.4,8148.73,8016.51,6899.05,9204.725,7791.27,81040.825
2945,EAST BU,22,167,2945,20227.8,27779.8,20467.46,21599.06,26182.15,25310.6,25532.75,24768.59,24748.26,26005.73,34244.15,33840.785,310707.135
2946,SOUTHEAST BU,9,109,2946,65644.17,71889.53,48136.65,47604.19,50420.61,53018.76,57065.39,59746.74,69322.985,68410.42,91275.61,82021.28,764556.335
2947,WEST BU,60,476,2947,2823.25,3738.85,2993.39,2709.55,4136.8,3496.35,3494,2932.04,2746.14,3261.8,5595.17,3488.51,41415.85
2948,WEST BU,57,484,2948,23268.15,22047.9,21140.95,22045.5,25693.9,24328,25913.25,26020.21,25746.21,27062.96,36771.72,29530.925,309569.675
2950,WEST BU,57,448,2950,21887.55,24532.7,24604.14,27390.5,32505.6,30754.6,28648.85,29654.87,30438.205,28875.34,39670.265,34096.395,353059.015
2951,WEST BU,57,448,2951,24594.95,28728.2,29301.72,32165.7,37049.65,34780.1,31592.8,30440.25,30774.57,33352.215,42813.585,36002.815,391596.555
2952,WEST BU,58,460,2952,8048.2,8928.85,8392.9,8488.85,11646.3,10453.75,12579.3,9426.38,7869.06,10128.44,17670.63,11163.9,124796.56
2953,EAST BU,16,160,2953,26649.4,33233.7,29902.68,28748.83,36272.1,39666.3,41145.23,43801.42,42482.1,47692.44,58049.85,44821.005,472465.055
2954,EAST BU,17,173,2954,4909.55,6014.85,5297.18,6586.01,9622.2,8459.9,8215.65,7543.22,8779.19,10628.54,19184.97,11599.415,106840.675
2955,NORTH BU,40,362,2955,40892.3,43346.4,40380.07,34478.05,33070.95,31623.75,33996.8,31932.08,33481.6,35478.16,45265.045,38831.225,442776.43
2956,NORTH BU,25,266,2956,26070.05,27515.35,26834.62,26493.35,29751.6,26974.45,32418.1,28843.2,28774.99,30871.89,42351.54,34746.56,361645.7
2957,WEST BU,52,412,2957,10042.5,12340.65,8971.01,9518.35,11261.9,12115.5,9264.65,8042.56,7666.49,9455.81,13513.13,9850.58,122043.13
2958,NORTH BU,53,439,2958,85160.6,86364.95,75706.06,74690.45,67490,60994.6,84875.2,89988.63,60807.63,45792.835,70487.01,43403.765,845761.73
2959,NORTH BU,19,206,2959,59940.4,70237.4,51482.7,54814.8,61141.35,55960.05,51428.4,43233.92,39036.79,48771.19,80174.07,65246.49,681467.56
2962,SOUTHEAST BU,9,108,2962,22820.9,28407.45,25167.71,26653.61,31596.3,29639.5,29607.2,29466.6,25853.475,28968.485,40160.565,34058.625,352400.42
2963,SOUTHEAST BU,9,108,2963,19358.05,22533.25,20953.96,22974.4,25243.7,19630.8,23735.15,23406.57,20084.56,22571.23,33477.265,28303.755,282272.69
2964,EAST BU,16,156,2964,19632.2,23053.4,20185.04,19908.78,23541.1,22164.8,24000.65,23623.61,24252.59,27681.17,38906.89,32861.44,299811.67
2965,EAST BU,17,163,2965,3264.15,4621.8,3613.03,3132.65,4408.85,3653.25,3968,3677.41,3674.01,5212.91,8814.4,5549.065,53589.525
2966,NORTH BU,20,215,2966,86120.7,95858.05,82051.55,88654.3,87475.25,82107.9,92970.4,79998.04,78115.86,72708.67,84969.16,66967.355,997997.235
2967,NORTH BU,21,225,2967,20227.1,21000.1,18939.72,19696.57,23709.25,21854.25,22540.45,21456.16,22464.94,26526.59,37530.645,31171.91,287117.685
2968,NORTH BU,41,242,2968,,,,,,,,810.67,1943.27,2065.16,3443.46,3222.17,11484.73
2973,SOUTHWEST BU,5,51,2973,10971.85,11497,12090.91,12678.45,15512.05,12696.45,14663,13883.28,14140.24,14064.61,19357.47,14933.59,166488.9
2974,NHM BU,64,504,2974,4250.05,3813,4053.54,4553.85,5044.45,4364.75,3925.5,3610.59,3878.14,3818.49,5051.85,6037.665,52401.875
2975,NHM BU,64,561,2975,2291.2,2595.55,2915.69,2505.39,3070.2,2885.8,3475.4,2991.22,2974.25,3043.06,4611.79,5638.54,38998.09
2976,NHM BU,64,561,2976,3221.25,4240.8,4105.92,4397.55,4775.65,4232.3,4524.85,4176.3,4367.52,4473.96,6437.11,7734.28,56687.49
2977,NHM BU,64,561,2977,1763.1,1769.4,1845.17,1587.33,2068.3,1531.3,2062.2,1700.41,1914.48,2552.64,3439.61,5466.98,27700.92
