Store,Day of Week,Date,8 am -12 pm Dispense,12 pm - 4 pm Dispense,4 pm - 8 pm Dispense,10 pm-7 am Pick & Stage
2747,Wednesday,11/23/2022,3,3,3,0
2747,Thursday,11/24/2022,0,0,0,5
2747,Friday,11/25/2022,4,4,4,0
2747,Saturday,11/26/2022,3,3,3,0
2747,Sunday,11/27/2022,3,3,3,0
2747,Monday,11/28/2022,1,1,1,0
2748,Monday,11/7/2022,0,0,0,4
2748,Tuesday,11/8/2022,4,4,4,3
2748,Wednesday,11/9/2022,4,4,4,0
2748,Thursday,11/10/2022,1,1,1,0
2748,Friday,11/11/2022,1,1,1,0
2748,Saturday,11/12/2022,1,1,1,0
2748,Sunday,11/13/2022,1,1,1,0
2748,Monday,11/14/2022,0,0,0,4
2748,Tuesday,11/15/2022,3,3,3,3
2748,Wednesday,11/16/2022,3,3,3,0
2748,Thursday,11/17/2022,1,1,1,0
2748,Friday,11/18/2022,1,1,1,0
2748,Saturday,11/19/2022,1,1,1,0
2748,Sunday,11/20/2022,1,1,1,0
2748,Monday,11/21/2022,0,0,0,8
2748,Tuesday,11/22/2022,5,5,5,4
2748,Wednesday,11/23/2022,5,5,5,0
2748,Thursday,11/24/2022,0,0,0,4
2748,Friday,11/25/2022,4,4,4,0
2748,Saturday,11/26/2022,1,1,1,0
2748,Sunday,11/27/2022,1,1,1,0
2748,Monday,11/28/2022,1,1,1,0
2749,Monday,11/7/2022,0,0,0,3
2749,Tuesday,11/8/2022,3,3,3,3
2749,Wednesday,11/9/2022,3,3,3,0
2749,Thursday,11/10/2022,3,3,3,0
2749,Friday,11/11/2022,1,1,1,0
2749,Saturday,11/12/2022,1,1,1,0
2749,Sunday,11/13/2022,1,1,1,0
2749,Monday,11/14/2022,0,0,0,4
2749,Tuesday,11/15/2022,4,4,4,3
2749,Wednesday,11/16/2022,4,4,4,0
2749,Thursday,11/17/2022,1,1,1,0
2749,Friday,11/18/2022,1,1,1,0
2749,Saturday,11/19/2022,1,1,1,0
2749,Sunday,11/20/2022,1,1,1,0
2749,Monday,11/21/2022,0,0,0,7
2749,Tuesday,11/22/2022,4,4,4,4
2749,Wednesday,11/23/2022,4,4,4,0
2749,Thursday,11/24/2022,0,0,0,4
2749,Friday,11/25/2022,3,3,3,0
2749,Saturday,11/26/2022,3,3,3,0
2749,Sunday,11/27/2022,1,1,1,0
2749,Monday,11/28/2022,1,1,1,0
2751,Monday,11/7/2022,0,0,0,4
2751,Tuesday,11/8/2022,5,5,4,3
2751,Wednesday,11/9/2022,5,5,4,0
2751,Thursday,11/10/2022,1,1,1,0
2751,Friday,11/11/2022,1,1,1,0
2751,Saturday,11/12/2022,1,1,1,0
2751,Sunday,11/13/2022,1,1,1,0
2751,Monday,11/14/2022,0,0,0,4
2751,Tuesday,11/15/2022,5,5,4,3
2751,Wednesday,11/16/2022,5,5,4,0
2751,Thursday,11/17/2022,1,1,1,0
2751,Friday,11/18/2022,1,1,1,0
2751,Saturday,11/19/2022,1,1,1,0
2751,Sunday,11/20/2022,1,1,1,0
2751,Monday,11/21/2022,0,0,0,7
2751,Tuesday,11/22/2022,6,6,5,4
2751,Wednesday,11/23/2022,5,5,4,0
2751,Thursday,11/24/2022,0,0,0,4
2751,Friday,11/25/2022,5,5,4,0
2751,Saturday,11/26/2022,1,1,1,0
2751,Sunday,11/27/2022,1,1,1,0
2751,Monday,11/28/2022,1,1,1,0
2752,Monday,11/7/2022,0,0,0,4
2752,Tuesday,11/8/2022,4,4,3,3
2752,Wednesday,11/9/2022,4,4,3,0
2752,Thursday,11/10/2022,4,4,3,0
2752,Friday,11/11/2022,1,1,1,0
2752,Saturday,11/12/2022,1,1,1,0
2752,Sunday,11/13/2022,1,1,1,0
2752,Monday,11/14/2022,0,0,0,3
2752,Tuesday,11/15/2022,4,4,3,3
2752,Wednesday,11/16/2022,4,4,3,0
2752,Thursday,11/17/2022,1,1,1,0
2752,Friday,11/18/2022,1,1,1,0
2752,Saturday,11/19/2022,1,1,1,0
2752,Sunday,11/20/2022,1,1,1,0
2752,Monday,11/21/2022,0,0,0,6
2752,Tuesday,11/22/2022,4,4,3,4
2752,Wednesday,11/23/2022,4,4,3,0
2752,Thursday,11/24/2022,0,0,0,4
2752,Friday,11/25/2022,4,4,3,0
2752,Saturday,11/26/2022,4,4,3,0
2752,Sunday,11/27/2022,4,4,3,0
2752,Monday,11/28/2022,1,1,1,0
2753,Monday,11/7/2022,0,0,0,4
2753,Tuesday,11/8/2022,3,3,3,3
2753,Wednesday,11/9/2022,3,3,3,0
2753,Thursday,11/10/2022,3,3,3,0
2753,Friday,11/11/2022,3,3,3,0
2753,Saturday,11/12/2022,3,3,3,0
2753,Sunday,11/13/2022,1,1,1,0
2753,Monday,11/14/2022,0,0,0,4
2753,Tuesday,11/15/2022,3,3,3,3
2753,Wednesday,11/16/2022,3,3,3,0
2753,Thursday,11/17/2022,3,3,3,0
2753,Friday,11/18/2022,3,3,3,0
2753,Saturday,11/19/2022,3,3,3,0
2753,Sunday,11/20/2022,1,1,1,0
2753,Monday,11/21/2022,0,0,0,6
2753,Tuesday,11/22/2022,3,3,3,4
2753,Wednesday,11/23/2022,3,3,3,0
2753,Thursday,11/24/2022,0,0,0,4
2753,Friday,11/25/2022,3,3,3,0
2753,Saturday,11/26/2022,3,3,3,0
2753,Sunday,11/27/2022,3,3,3,0
2753,Monday,11/28/2022,1,1,1,0
2754,Monday,11/7/2022,0,0,0,4
2754,Tuesday,11/8/2022,4,4,4,3
2754,Wednesday,11/9/2022,4,4,4,0
2754,Thursday,11/10/2022,1,1,1,0
2754,Friday,11/11/2022,1,1,1,0
2754,Saturday,11/12/2022,1,1,1,0
2754,Sunday,11/13/2022,1,1,1,0
2754,Monday,11/14/2022,0,0,0,3
2754,Tuesday,11/15/2022,4,4,4,3
2754,Wednesday,11/16/2022,3,3,3,0
2754,Thursday,11/17/2022,1,1,1,0
2754,Friday,11/18/2022,1,1,1,0
2754,Saturday,11/19/2022,1,1,1,0
2754,Sunday,11/20/2022,1,1,1,0
2754,Monday,11/21/2022,0,0,0,8
2754,Tuesday,11/22/2022,7,7,7,4
2754,Wednesday,11/23/2022,4,4,4,0
2754,Thursday,11/24/2022,0,0,0,4
2754,Friday,11/25/2022,3,3,3,0
2754,Saturday,11/26/2022,1,1,1,0
2754,Sunday,11/27/2022,1,1,1,0
2754,Monday,11/28/2022,1,1,1,0
2755,Monday,11/7/2022,0,0,0,6
2755,Tuesday,11/8/2022,4,4,4,4
2755,Wednesday,11/9/2022,4,4,4,0
2755,Thursday,11/10/2022,1,1,1,0
2755,Friday,11/11/2022,1,1,1,0
2755,Saturday,11/12/2022,1,1,1,0
2755,Sunday,11/13/2022,1,1,1,0
2755,Monday,11/14/2022,0,0,0,5
2755,Tuesday,11/15/2022,4,4,4,4
2755,Wednesday,11/16/2022,4,4,4,0
2755,Thursday,11/17/2022,1,1,1,0
2755,Friday,11/18/2022,1,1,1,0
2755,Saturday,11/19/2022,1,1,1,0
2755,Sunday,11/20/2022,1,1,1,0
2755,Monday,11/21/2022,0,0,0,9
2755,Tuesday,11/22/2022,5,5,5,5
2755,Wednesday,11/23/2022,5,5,5,0
2755,Thursday,11/24/2022,0,0,0,5
2755,Friday,11/25/2022,4,4,4,0
2755,Saturday,11/26/2022,1,1,1,0
2755,Sunday,11/27/2022,1,1,1,0
2755,Monday,11/28/2022,1,1,1,0
2756,Monday,11/7/2022,0,0,0,5
2756,Tuesday,11/8/2022,5,5,4,4
2756,Wednesday,11/9/2022,5,5,4,0
2756,Thursday,11/10/2022,1,1,1,0
2756,Friday,11/11/2022,1,1,1,0
2756,Saturday,11/12/2022,1,1,1,0
2756,Sunday,11/13/2022,1,1,1,0
2756,Monday,11/14/2022,0,0,0,4
2756,Tuesday,11/15/2022,4,4,3,4
2756,Wednesday,11/16/2022,4,4,3,0
2756,Thursday,11/17/2022,1,1,1,0
2756,Friday,11/18/2022,1,1,1,0
2756,Saturday,11/19/2022,1,1,1,0
2756,Sunday,11/20/2022,1,1,1,0
2756,Monday,11/21/2022,0,0,0,8
2756,Tuesday,11/22/2022,6,6,5,4
2756,Wednesday,11/23/2022,5,5,4,0
2756,Thursday,11/24/2022,0,0,0,4
2756,Friday,11/25/2022,5,5,4,0
2756,Saturday,11/26/2022,1,1,1,0
2756,Sunday,11/27/2022,1,1,1,0
2756,Monday,11/28/2022,1,1,1,0
2757,Monday,11/7/2022,0,0,0,5
2757,Tuesday,11/8/2022,5,5,4,3
2757,Wednesday,11/9/2022,5,5,4,0
2757,Thursday,11/10/2022,1,1,1,0
2757,Friday,11/11/2022,1,1,1,0
2757,Saturday,11/12/2022,1,1,1,0
2757,Sunday,11/13/2022,1,1,1,0
2757,Monday,11/14/2022,0,0,0,4
2757,Tuesday,11/15/2022,5,5,4,3
2757,Wednesday,11/16/2022,5,5,4,0
2757,Thursday,11/17/2022,1,1,1,0
2757,Friday,11/18/2022,1,1,1,0
2757,Saturday,11/19/2022,1,1,1,0
2757,Sunday,11/20/2022,1,1,1,0
2757,Monday,11/21/2022,0,0,0,9
2757,Tuesday,11/22/2022,6,6,5,5
2757,Wednesday,11/23/2022,6,6,5,0
2757,Thursday,11/24/2022,0,0,0,5
2757,Friday,11/25/2022,5,5,4,0
2757,Saturday,11/26/2022,1,1,1,0
2757,Sunday,11/27/2022,1,1,1,0
2757,Monday,11/28/2022,1,1,1,0
2758,Monday,11/7/2022,0,0,0,4
2758,Tuesday,11/8/2022,4,4,4,3
2758,Wednesday,11/9/2022,4,4,4,0
2758,Thursday,11/10/2022,1,1,1,0
2758,Friday,11/11/2022,1,1,1,0
2758,Saturday,11/12/2022,1,1,1,0
2758,Sunday,11/13/2022,1,1,1,0
2758,Monday,11/14/2022,0,0,0,4
2758,Tuesday,11/15/2022,4,4,4,4
2758,Wednesday,11/16/2022,3,3,3,0
2758,Thursday,11/17/2022,1,1,1,0
2758,Friday,11/18/2022,1,1,1,0
2758,Saturday,11/19/2022,1,1,1,0
2758,Sunday,11/20/2022,1,1,1,0
2758,Monday,11/21/2022,0,0,0,6
2758,Tuesday,11/22/2022,6,6,6,3
2758,Wednesday,11/23/2022,4,4,4,0
2758,Thursday,11/24/2022,0,0,0,3
2758,Friday,11/25/2022,3,3,3,0
2758,Saturday,11/26/2022,1,1,1,0
2758,Sunday,11/27/2022,1,1,1,0
2758,Monday,11/28/2022,1,1,1,0
2760,Monday,11/7/2022,0,0,0,4
2760,Tuesday,11/8/2022,4,4,4,3
2760,Wednesday,11/9/2022,4,4,4,0
2760,Thursday,11/10/2022,1,1,1,0
2760,Friday,11/11/2022,1,1,1,0
2760,Saturday,11/12/2022,1,1,1,0
2760,Sunday,11/13/2022,1,1,1,0
2760,Monday,11/14/2022,0,0,0,4
2760,Tuesday,11/15/2022,4,4,4,3
2760,Wednesday,11/16/2022,4,4,4,0
2760,Thursday,11/17/2022,1,1,1,0
2760,Friday,11/18/2022,1,1,1,0
2760,Saturday,11/19/2022,1,1,1,0
2760,Sunday,11/20/2022,1,1,1,0
2760,Monday,11/21/2022,0,0,0,8
2760,Tuesday,11/22/2022,8,8,8,4
2760,Wednesday,11/23/2022,4,4,4,0
2760,Thursday,11/24/2022,0,0,0,4
2760,Friday,11/25/2022,3,3,3,0
2760,Saturday,11/26/2022,1,1,1,0
2760,Sunday,11/27/2022,1,1,1,0
2760,Monday,11/28/2022,1,1,1,0
2761,Monday,11/7/2022,0,0,0,4
2761,Tuesday,11/8/2022,3,3,3,3
2761,Wednesday,11/9/2022,3,3,3,0
2761,Thursday,11/10/2022,3,3,3,0
2761,Friday,11/11/2022,3,3,3,0
2761,Saturday,11/12/2022,3,3,3,0
2761,Sunday,11/13/2022,1,1,1,0
2761,Monday,11/14/2022,0,0,0,4
2761,Tuesday,11/15/2022,3,3,3,3
2761,Wednesday,11/16/2022,3,3,3,0
2761,Thursday,11/17/2022,3,3,3,0
2761,Friday,11/18/2022,3,3,3,0
2761,Saturday,11/19/2022,3,3,3,0
2761,Sunday,11/20/2022,1,1,1,0
2761,Monday,11/21/2022,0,0,0,7
2761,Tuesday,11/22/2022,3,3,3,5
2761,Wednesday,11/23/2022,3,3,3,0
2761,Thursday,11/24/2022,0,0,0,5
2761,Friday,11/25/2022,3,3,3,0
2761,Saturday,11/26/2022,3,3,3,0
2761,Sunday,11/27/2022,3,3,3,0
2761,Monday,11/28/2022,1,1,1,0
2762,Monday,11/7/2022,0,0,0,4
2762,Tuesday,11/8/2022,4,4,4,3
2762,Wednesday,11/9/2022,4,4,4,0
2762,Thursday,11/10/2022,1,1,1,0
2762,Friday,11/11/2022,1,1,1,0
2762,Saturday,11/12/2022,1,1,1,0
2762,Sunday,11/13/2022,1,1,1,0
2762,Monday,11/14/2022,0,0,0,4
2762,Tuesday,11/15/2022,3,3,3,3
2762,Wednesday,11/16/2022,3,3,3,0
2762,Thursday,11/17/2022,1,1,1,0
2762,Friday,11/18/2022,1,1,1,0
2762,Saturday,11/19/2022,1,1,1,0
2762,Sunday,11/20/2022,1,1,1,0
2762,Monday,11/21/2022,0,0,0,7
2762,Tuesday,11/22/2022,5,5,5,4
2762,Wednesday,11/23/2022,4,4,4,0
2762,Thursday,11/24/2022,0,0,0,3
2762,Friday,11/25/2022,4,4,4,0
2762,Saturday,11/26/2022,1,1,1,0
2762,Sunday,11/27/2022,1,1,1,0
2762,Monday,11/28/2022,1,1,1,0
2763,Monday,11/7/2022,0,0,0,6
2763,Tuesday,11/8/2022,4,4,4,5
2763,Wednesday,11/9/2022,4,4,4,0
2763,Thursday,11/10/2022,4,4,4,0
2763,Friday,11/11/2022,3,3,3,0
2763,Saturday,11/12/2022,3,3,3,0
2763,Sunday,11/13/2022,1,1,1,0
2763,Monday,11/14/2022,0,0,0,5
2763,Tuesday,11/15/2022,4,4,4,4
2763,Wednesday,11/16/2022,3,3,3,0
2763,Thursday,11/17/2022,3,3,3,0
2763,Friday,11/18/2022,1,1,1,0
2763,Saturday,11/19/2022,1,1,1,0
2763,Sunday,11/20/2022,1,1,1,0
2763,Monday,11/21/2022,0,0,0,11
2763,Tuesday,11/22/2022,4,4,4,7
2763,Wednesday,11/23/2022,4,4,4,0
2763,Thursday,11/24/2022,0,0,0,7
2763,Friday,11/25/2022,4,4,4,0
2763,Saturday,11/26/2022,3,3,3,0
2763,Sunday,11/27/2022,3,3,3,0
2763,Monday,11/28/2022,1,1,1,0
2764,Monday,11/7/2022,0,0,0,6
2764,Tuesday,11/8/2022,4,4,4,5
2764,Wednesday,11/9/2022,4,4,4,0
2764,Thursday,11/10/2022,3,3,3,0
2764,Friday,11/11/2022,1,1,1,0
2764,Saturday,11/12/2022,1,1,1,0
2764,Sunday,11/13/2022,1,1,1,0
2764,Monday,11/14/2022,0,0,0,5
2764,Tuesday,11/15/2022,3,3,3,4
2764,Wednesday,11/16/2022,3,3,3,0
2764,Thursday,11/17/2022,1,1,1,0
2764,Friday,11/18/2022,1,1,1,0
2764,Saturday,11/19/2022,1,1,1,0
2764,Sunday,11/20/2022,1,1,1,0
2764,Monday,11/21/2022,0,0,0,10
2764,Tuesday,11/22/2022,5,5,5,6
2764,Wednesday,11/23/2022,5,5,5,0
2764,Thursday,11/24/2022,0,0,0,6
2764,Friday,11/25/2022,3,3,3,0
2764,Saturday,11/26/2022,3,3,3,0
2764,Sunday,11/27/2022,1,1,1,0
2764,Monday,11/28/2022,1,1,1,0
2765,Monday,11/7/2022,0,0,0,4
2765,Tuesday,11/8/2022,3,3,3,3
2765,Wednesday,11/9/2022,3,3,3,0
2765,Thursday,11/10/2022,3,3,3,0
2765,Friday,11/11/2022,1,1,1,0
2765,Saturday,11/12/2022,1,1,1,0
2765,Sunday,11/13/2022,1,1,1,0
2765,Monday,11/14/2022,0,0,0,4
2765,Tuesday,11/15/2022,3,3,3,3
2765,Wednesday,11/16/2022,3,3,3,0
2765,Thursday,11/17/2022,1,1,1,0
2765,Friday,11/18/2022,1,1,1,0
2765,Saturday,11/19/2022,1,1,1,0
2765,Sunday,11/20/2022,1,1,1,0
2765,Monday,11/21/2022,0,0,0,9
2765,Tuesday,11/22/2022,4,4,4,6
2765,Wednesday,11/23/2022,4,4,4,0
2765,Thursday,11/24/2022,0,0,0,6
2765,Friday,11/25/2022,4,4,4,0
2765,Saturday,11/26/2022,3,3,3,0
2765,Sunday,11/27/2022,3,3,3,0
2765,Monday,11/28/2022,1,1,1,0
2766,Monday,11/7/2022,0,0,0,5
2766,Tuesday,11/8/2022,5,5,4,3
2766,Wednesday,11/9/2022,5,5,4,0
2766,Thursday,11/10/2022,1,1,1,0
2766,Friday,11/11/2022,1,1,1,0
2766,Saturday,11/12/2022,1,1,1,0
2766,Sunday,11/13/2022,1,1,1,0
2766,Monday,11/14/2022,0,0,0,4
2766,Tuesday,11/15/2022,4,4,3,3
2766,Wednesday,11/16/2022,4,4,3,0
2766,Thursday,11/17/2022,1,1,1,0
2766,Friday,11/18/2022,1,1,1,0
2766,Saturday,11/19/2022,1,1,1,0
2766,Sunday,11/20/2022,1,1,1,0
2766,Monday,11/21/2022,0,0,0,9
2766,Tuesday,11/22/2022,6,6,5,5
2766,Wednesday,11/23/2022,6,6,5,0
2766,Thursday,11/24/2022,0,0,0,5
2766,Friday,11/25/2022,5,5,4,0
2766,Saturday,11/26/2022,1,1,1,0
2766,Sunday,11/27/2022,1,1,1,0
2766,Monday,11/28/2022,1,1,1,0
2767,Monday,11/7/2022,0,0,0,5
2767,Tuesday,11/8/2022,5,5,4,4
2767,Wednesday,11/9/2022,5,5,4,0
2767,Thursday,11/10/2022,1,1,1,0
2767,Friday,11/11/2022,1,1,1,0
2767,Saturday,11/12/2022,1,1,1,0
2767,Sunday,11/13/2022,1,1,1,0
2767,Monday,11/14/2022,0,0,0,4
2767,Tuesday,11/15/2022,4,4,3,3
2767,Wednesday,11/16/2022,4,4,3,0
2767,Thursday,11/17/2022,1,1,1,0
2767,Friday,11/18/2022,1,1,1,0
2767,Saturday,11/19/2022,1,1,1,0
2767,Sunday,11/20/2022,1,1,1,0
2767,Monday,11/21/2022,0,0,0,10
2767,Tuesday,11/22/2022,6,6,5,6
2767,Wednesday,11/23/2022,6,6,5,0
2767,Thursday,11/24/2022,0,0,0,5
2767,Friday,11/25/2022,5,5,4,0
2767,Saturday,11/26/2022,1,1,1,0
2767,Sunday,11/27/2022,1,1,1,0
2767,Monday,11/28/2022,1,1,1,0
2768,Monday,11/7/2022,0,0,0,5
2768,Tuesday,11/8/2022,5,5,4,4
2768,Wednesday,11/9/2022,5,5,4,0
2768,Thursday,11/10/2022,1,1,1,0
2768,Friday,11/11/2022,1,1,1,0
2768,Saturday,11/12/2022,1,1,1,0
2768,Sunday,11/13/2022,1,1,1,0
2768,Monday,11/14/2022,0,0,0,4
2768,Tuesday,11/15/2022,4,4,3,3
2768,Wednesday,11/16/2022,4,4,3,0
2768,Thursday,11/17/2022,1,1,1,0
2768,Friday,11/18/2022,1,1,1,0
2768,Saturday,11/19/2022,1,1,1,0
2768,Sunday,11/20/2022,1,1,1,0
2768,Monday,11/21/2022,0,0,0,10
2768,Tuesday,11/22/2022,7,7,6,5
2768,Wednesday,11/23/2022,6,6,5,0
2768,Thursday,11/24/2022,0,0,0,5
2768,Friday,11/25/2022,6,6,5,0
2768,Saturday,11/26/2022,1,1,1,0
2768,Sunday,11/27/2022,1,1,1,0
2768,Monday,11/28/2022,1,1,1,0
2769,Monday,11/7/2022,0,0,0,4
2769,Tuesday,11/8/2022,4,4,4,3
2769,Wednesday,11/9/2022,4,4,4,0
2769,Thursday,11/10/2022,1,1,1,0
2769,Friday,11/11/2022,1,1,1,0
2769,Saturday,11/12/2022,1,1,1,0
2769,Sunday,11/13/2022,1,1,1,0
2769,Monday,11/14/2022,0,0,0,4
2769,Tuesday,11/15/2022,3,3,3,3
2769,Wednesday,11/16/2022,3,3,3,0
2769,Thursday,11/17/2022,1,1,1,0
2769,Friday,11/18/2022,1,1,1,0
2769,Saturday,11/19/2022,1,1,1,0
2769,Sunday,11/20/2022,1,1,1,0
2769,Monday,11/21/2022,0,0,0,7
2769,Tuesday,11/22/2022,4,4,4,4
2769,Wednesday,11/23/2022,4,4,4,0
2769,Thursday,11/24/2022,0,0,0,4
2769,Friday,11/25/2022,4,4,4,0
2769,Saturday,11/26/2022,1,1,1,0
2769,Sunday,11/27/2022,1,1,1,0
2769,Monday,11/28/2022,1,1,1,0
2771,Monday,11/7/2022,0,0,0,4
2771,Tuesday,11/8/2022,3,3,3,3
2771,Wednesday,11/9/2022,3,3,3,0
2771,Thursday,11/10/2022,3,3,3,0
2771,Friday,11/11/2022,3,3,3,0
2771,Saturday,11/12/2022,3,3,3,0
2771,Sunday,11/13/2022,1,1,1,0
2771,Monday,11/14/2022,0,0,0,3
2771,Tuesday,11/15/2022,3,3,3,3
2771,Wednesday,11/16/2022,3,3,3,0
2771,Thursday,11/17/2022,3,3,3,0
2771,Friday,11/18/2022,3,3,3,0
2771,Saturday,11/19/2022,3,3,3,0
2771,Sunday,11/20/2022,1,1,1,0
2771,Monday,11/21/2022,0,0,0,5
2771,Tuesday,11/22/2022,3,3,3,4
2771,Wednesday,11/23/2022,3,3,3,0
2771,Thursday,11/24/2022,0,0,0,4
2771,Friday,11/25/2022,3,3,3,0
2771,Saturday,11/26/2022,3,3,3,0
2771,Sunday,11/27/2022,3,3,3,0
2771,Monday,11/28/2022,1,1,1,0
2772,Monday,11/7/2022,0,0,0,4
2772,Tuesday,11/8/2022,3,3,3,3
2772,Wednesday,11/9/2022,3,3,3,0
2772,Thursday,11/10/2022,3,3,3,0
2772,Friday,11/11/2022,3,3,3,0
2772,Saturday,11/12/2022,3,3,3,0
2772,Sunday,11/13/2022,1,1,1,0
2772,Monday,11/14/2022,0,0,0,4
2772,Tuesday,11/15/2022,3,3,3,3
2772,Wednesday,11/16/2022,3,3,3,0
2772,Thursday,11/17/2022,1,1,1,0
2772,Friday,11/18/2022,1,1,1,0
2772,Saturday,11/19/2022,1,1,1,0
2772,Sunday,11/20/2022,1,1,1,0
2772,Monday,11/21/2022,0,0,0,6
2772,Tuesday,11/22/2022,3,3,3,4
2772,Wednesday,11/23/2022,3,3,3,0
2772,Thursday,11/24/2022,0,0,0,4
2772,Friday,11/25/2022,3,3,3,0
2772,Saturday,11/26/2022,3,3,3,0
2772,Sunday,11/27/2022,3,3,3,0
2772,Monday,11/28/2022,1,1,1,0
2774,Monday,11/7/2022,0,0,0,4
2774,Tuesday,11/8/2022,5,5,4,3
2774,Wednesday,11/9/2022,5,5,4,0
2774,Thursday,11/10/2022,1,1,1,0
2774,Friday,11/11/2022,1,1,1,0
2774,Saturday,11/12/2022,1,1,1,0
2774,Sunday,11/13/2022,1,1,1,0
2774,Monday,11/14/2022,0,0,0,4
2774,Tuesday,11/15/2022,4,4,3,3
2774,Wednesday,11/16/2022,4,4,3,0
2774,Thursday,11/17/2022,1,1,1,0
2774,Friday,11/18/2022,1,1,1,0
2774,Saturday,11/19/2022,1,1,1,0
2774,Sunday,11/20/2022,1,1,1,0
2774,Monday,11/21/2022,0,0,0,7
2774,Tuesday,11/22/2022,5,5,4,4
2774,Wednesday,11/23/2022,5,5,4,0
2774,Thursday,11/24/2022,0,0,0,4
2774,Friday,11/25/2022,5,5,4,0
2774,Saturday,11/26/2022,1,1,1,0
2774,Sunday,11/27/2022,1,1,1,0
2774,Monday,11/28/2022,1,1,1,0
2777,Monday,11/7/2022,0,0,0,6
2777,Tuesday,11/8/2022,5,5,4,4
2777,Wednesday,11/9/2022,5,5,4,0
2777,Thursday,11/10/2022,1,1,1,0
2777,Friday,11/11/2022,1,1,1,0
2777,Saturday,11/12/2022,1,1,1,0
2777,Sunday,11/13/2022,1,1,1,0
2777,Monday,11/14/2022,0,0,0,5
2777,Tuesday,11/15/2022,4,4,3,4
2777,Wednesday,11/16/2022,4,4,3,0
2777,Thursday,11/17/2022,1,1,1,0
2777,Friday,11/18/2022,1,1,1,0
2777,Saturday,11/19/2022,1,1,1,0
2777,Sunday,11/20/2022,1,1,1,0
2777,Monday,11/21/2022,0,0,0,12
2777,Tuesday,11/22/2022,7,7,6,6
2777,Wednesday,11/23/2022,7,7,6,0
2777,Thursday,11/24/2022,0,0,0,6
2777,Friday,11/25/2022,6,6,5,0
2777,Saturday,11/26/2022,1,1,1,0
2777,Sunday,11/27/2022,1,1,1,0
2777,Monday,11/28/2022,1,1,1,0
2778,Monday,11/7/2022,0,0,0,4
2778,Tuesday,11/8/2022,4,4,4,3
2778,Wednesday,11/9/2022,4,4,4,0
2778,Thursday,11/10/2022,1,1,1,0
2778,Friday,11/11/2022,1,1,1,0
2778,Saturday,11/12/2022,1,1,1,0
2778,Sunday,11/13/2022,1,1,1,0
2778,Monday,11/14/2022,0,0,0,4
2778,Tuesday,11/15/2022,4,4,4,3
2778,Wednesday,11/16/2022,3,3,3,0
2778,Thursday,11/17/2022,1,1,1,0
2778,Friday,11/18/2022,1,1,1,0
2778,Saturday,11/19/2022,1,1,1,0
2778,Sunday,11/20/2022,1,1,1,0
2778,Monday,11/21/2022,0,0,0,8
2778,Tuesday,11/22/2022,8,8,8,4
2778,Wednesday,11/23/2022,4,4,4,0
2778,Thursday,11/24/2022,0,0,0,4
2778,Friday,11/25/2022,3,3,3,0
2778,Saturday,11/26/2022,1,1,1,0
2778,Sunday,11/27/2022,1,1,1,0
2778,Monday,11/28/2022,1,1,1,0
2780,Monday,11/7/2022,0,0,0,6
2780,Tuesday,11/8/2022,4,4,4,4
2780,Wednesday,11/9/2022,4,4,4,0
2780,Thursday,11/10/2022,1,1,1,0
2780,Friday,11/11/2022,1,1,1,0
2780,Saturday,11/12/2022,1,1,1,0
2780,Sunday,11/13/2022,1,1,1,0
2780,Monday,11/14/2022,0,0,0,4
2780,Tuesday,11/15/2022,3,3,3,4
2780,Wednesday,11/16/2022,3,3,3,0
2780,Thursday,11/17/2022,1,1,1,0
2780,Friday,11/18/2022,1,1,1,0
2780,Saturday,11/19/2022,1,1,1,0
2780,Sunday,11/20/2022,1,1,1,0
2780,Monday,11/21/2022,0,0,0,11
2780,Tuesday,11/22/2022,6,6,6,6
2780,Wednesday,11/23/2022,5,5,5,0
2780,Thursday,11/24/2022,0,0,0,5
2780,Friday,11/25/2022,4,4,4,0
2780,Saturday,11/26/2022,1,1,1,0
2780,Sunday,11/27/2022,1,1,1,0
2780,Monday,11/28/2022,1,1,1,0
2781,Monday,11/7/2022,0,0,0,5
2781,Tuesday,11/8/2022,4,4,4,4
2781,Wednesday,11/9/2022,3,3,3,0
2781,Thursday,11/10/2022,3,3,3,0
2781,Friday,11/11/2022,1,1,1,0
2781,Saturday,11/12/2022,1,1,1,0
2781,Sunday,11/13/2022,1,1,1,0
2781,Monday,11/14/2022,0,0,0,5
2781,Tuesday,11/15/2022,3,3,3,4
2781,Wednesday,11/16/2022,3,3,3,0
2781,Thursday,11/17/2022,1,1,1,0
2781,Friday,11/18/2022,1,1,1,0
2781,Saturday,11/19/2022,1,1,1,0
2781,Sunday,11/20/2022,1,1,1,0
2781,Monday,11/21/2022,0,0,0,10
2781,Tuesday,11/22/2022,5,5,5,5
2781,Wednesday,11/23/2022,5,5,5,0
2781,Thursday,11/24/2022,0,0,0,5
2781,Friday,11/25/2022,4,4,4,0
2781,Saturday,11/26/2022,1,1,1,0
2781,Sunday,11/27/2022,1,1,1,0
2781,Monday,11/28/2022,1,1,1,0
2782,Monday,11/7/2022,0,0,0,4
2782,Tuesday,11/8/2022,4,4,4,3
2782,Wednesday,11/9/2022,4,4,4,0
2782,Thursday,11/10/2022,1,1,1,0
2782,Friday,11/11/2022,1,1,1,0
2782,Saturday,11/12/2022,1,1,1,0
