store_nbr,acct_dept,UPC_Number,description,DEPT_CATEGORY_DESC,SIZE,pack_qty,pack_cost,base_retail
1017,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1020,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1021,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1023,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1025,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1026,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1027,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1028,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1029,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1030,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1032,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1033,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1034,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1035,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1036,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1037,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1039,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1040,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1041,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1042,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1044,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1045,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1047,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1048,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1051,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1053,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1058,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1059,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1060,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1062,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1064,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1065,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1066,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1070,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1071,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1074,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1075,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1076,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1080,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1085,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1086,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1088,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1089,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1091,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1093,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1096,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1097,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1098,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1099,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1100,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1101,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1102,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1103,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1104,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1105,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1107,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1110,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1111,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1112,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1113,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1118,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1121,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1122,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1123,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1124,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1125,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1126,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1128,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1129,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1130,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1132,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1133,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1134,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1135,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1136,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1137,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1139,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1140,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1141,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1142,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1143,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1144,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1146,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1149,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1150,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1152,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1153,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1154,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1156,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1158,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1160,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1161,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1162,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1163,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1164,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1165,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1167,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1168,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1174,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1176,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1177,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1178,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1179,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1180,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1181,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1183,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1184,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1185,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1186,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1188,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1190,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1191,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1192,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1193,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1194,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1195,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1198,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1201,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1202,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1203,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1204,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1206,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1207,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1209,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1210,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1211,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1212,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1213,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1215,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1217,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1218,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1220,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1221,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1222,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1224,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1226,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1227,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1228,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1229,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1230,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1232,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1233,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1234,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1235,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1239,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1240,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1241,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1242,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1243,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1244,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1245,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1247,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1248,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1249,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1253,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1254,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1255,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1256,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1259,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1260,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1263,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1264,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1265,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1266,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1267,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1270,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1271,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1272,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1274,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1275,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1276,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1277,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1279,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1280,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1281,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1284,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1285,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1286,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1287,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1288,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1289,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1290,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1291,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1292,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1293,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1294,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1296,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1299,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1301,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1302,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1303,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1304,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1305,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1306,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1307,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1309,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1310,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1311,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1312,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1313,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1314,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1316,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1317,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1318,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1319,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1320,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1322,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1324,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1326,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1327,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1328,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1329,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1330,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1331,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1332,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1333,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1334,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1335,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1337,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1338,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1339,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1340,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1341,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1342,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1344,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1345,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1346,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1347,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1350,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1351,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1353,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1356,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1357,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1359,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1360,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1361,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1362,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1363,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1364,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1366,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1367,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1368,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1369,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1370,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1371,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1373,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1375,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1376,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1377,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1378,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1380,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1381,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1382,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1385,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1386,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1388,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1390,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1393,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1394,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1395,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1396,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1397,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1399,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1400,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1401,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1403,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1404,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1405,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1406,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1407,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1409,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1410,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1411,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1413,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1414,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1415,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1416,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1417,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1418,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1419,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1420,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1421,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1422,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1423,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1424,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1425,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1426,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1427,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1428,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1429,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1430,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1431,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1432,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1433,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1435,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1437,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1438,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1439,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1440,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1441,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1442,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1443,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1445,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1446,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1447,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1448,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1449,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1450,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1451,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1453,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1454,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1455,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1456,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1458,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1459,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1460,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1461,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1462,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1463,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1464,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1465,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1466,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1468,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1469,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1470,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1472,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1473,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1474,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1476,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1477,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1478,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
