Store,City,ST,Scheduling Status,Date Scheduled,Time Scheduled,Lead Planned hours onsite
18, NEWPORT, AR,Scheduled,9/24/2024,7:00:00 PM,Unknown
347, INDIANOLA, MS,Scheduled,9/25/2024,7:00:00 PM,Unknown
64, BROWNSVILLE, TN,Scheduled,9/25/2024,7:00:00 PM,Unknown
519, HARRODSBURG, KY,Scheduled,9/25/2024,7:00:00 PM,Unknown
107, MARTIN, TN,Scheduled,9/26/2024,7:00:00 PM,Unknown
2792, WAYNE, WV,Scheduled,9/26/2024,7:00:00 PM,Unknown
424, CLANTON, AL,Scheduled,9/29/2024,7:00:00 PM,Unknown
4414, SMITHVILLE, TN,Scheduled,9/29/2024,7:00:00 PM,Unknown
3342, AMELIA, OH,Scheduled,9/29/2024,7:00:00 PM,Unknown
958, PLATTEVILLE, WI,Scheduled,9/29/2024,7:00:00 PM,Unknown
3394, ATLANTIC, IA,Scheduled,9/29/2024,7:00:00 PM,Unknown
3778, CASPER, WY,Scheduled,9/29/2024,7:00:00 PM,Unknown
368, PARSONS, KS,Scheduled,9/29/2024,7:00:00 PM,Unknown
3425, HOUSTON, TX,Scheduled,9/29/2024,7:00:00 PM,Unknown
1174, THOMASVILLE, AL,Scheduled,9/30/2024,7:00:00 PM,Unknown
1458, FORT OGLETHORPE, GA,Scheduled,9/30/2024,7:00:00 PM,Unknown
2441, HAMILTON, OH,Scheduled,9/30/2024,7:00:00 PM,Unknown
3395, GRAND ISLAND, NE,Scheduled,9/30/2024,7:00:00 PM,Unknown
1485, GILLETTE, WY,Scheduled,9/30/2024,7:00:00 PM,Unknown
978, ARKANSAS CITY, KS,Scheduled,9/30/2024,7:00:00 PM,Unknown
1098, PORT LAVACA, TX,Scheduled,9/30/2024,7:00:00 PM,Unknown
3874, DAWSONVILLE, GA,Scheduled,10/1/2024,7:00:00 PM,Unknown
2275, OXFORD, OH,Scheduled,10/1/2024,7:00:00 PM,Unknown
3876, MUSKEGON, MI,Scheduled,10/1/2024,7:00:00 PM,Unknown
1483, YANKTON, SD,Scheduled,10/1/2024,7:00:00 PM,Unknown
3872, RAPID CITY, SD,Scheduled,10/1/2024,7:00:00 PM,Unknown
324, BRISTOW, OK,Scheduled,10/1/2024,7:00:00 PM,Unknown
4194, VICTORIA, TX,Scheduled,10/1/2024,7:00:00 PM,Unknown
3307, CRAWFORDVILLE, FL,Scheduled,10/2/2024,7:00:00 PM,Unknown
1466, JACKSBORO, TN,Scheduled,10/2/2024,7:00:00 PM,Unknown
3641, SPRINGFIELD, OH,Scheduled,10/2/2024,7:00:00 PM,Unknown
5376, TAWAS CITY, MI,Scheduled,10/2/2024,7:00:00 PM,Unknown
1500, WATERTOWN, SD,Scheduled,10/2/2024,7:00:00 PM,Unknown
113, CHICKASHA, OK,Scheduled,10/2/2024,7:00:00 PM,Unknown
5460, PORTLAND, TX,Scheduled,10/2/2024,7:00:00 PM,Unknown
1283, STARKE, FL,Scheduled,10/3/2024,7:00:00 PM,Unknown
2761, POUNDING MILL, VA,Scheduled,10/3/2024,7:00:00 PM,Unknown
3747, MUNCIE, IN,Scheduled,10/3/2024,7:00:00 PM,Unknown
2338, TRAVERSE CITY, MI,Scheduled,10/3/2024,7:00:00 PM,Unknown
4471, RAWLINS, WY,Scheduled,10/3/2024,7:00:00 PM,Unknown
900, CHILDRESS, TX,Scheduled,10/3/2024,7:00:00 PM,Unknown
1494, CORPUS CHRISTI, TX,Scheduled,10/3/2024,7:00:00 PM,Unknown
