Store#,16' Train,8' Train,CRAYOLA ENDCAP,WRITING ENDCAP,HV DUMP BIN CRAYOLA,HV DUMP BIN NEWELL,8' OLDER STUDENT TRAIN,OLDER STUDENT TRAIN ENDCAPS
3529,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3531,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3533,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3534,No,Yes,No,No,No,No,No,No
3535,No,Yes,No,No,No,No,Yes,Yes
3537,Yes,No,Yes,Yes,No,No,Yes,Yes
3538,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3541,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3542,No,No,No,No,No,No,No,No
3543,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3544,No,No,No,No,No,No,No,No
3545,No,Yes,No,Yes,No,No,No,No
3546,No,Yes,Yes,Yes,No,No,No,No
3547,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3548,Yes,No,Yes,Yes,Yes,No,No,No
3549,No,No,No,Yes,No,No,No,No
3560,Yes,No,Yes,Yes,Yes,No,No,No
3561,Yes,No,Yes,No,No,No,No,No
3562,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3563,No,Yes,Yes,Yes,No,No,No,No
3564,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3566,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3567,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3568,Yes,No,No,No,Yes,No,Yes,Yes
3569,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3570,Yes,No,Yes,Yes,No,No,Yes,Yes
3571,Yes,No,Yes,Yes,Yes,No,No,No
3572,Yes,No,No,No,Yes,Yes,Yes,Yes
3573,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3579,No,No,No,No,No,No,No,No
3580,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3581,Yes,No,Yes,Yes,Yes,No,No,No
3582,Yes,No,Yes,Yes,No,No,Yes,Yes
3583,Yes,No,Yes,Yes,No,No,No,No
3584,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3585,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3587,Yes,No,Yes,Yes,Yes,Yes,No,No
3588,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3589,Yes,No,Yes,Yes,Yes,No,No,No
3590,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3591,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3594,No,No,No,No,No,No,No,No
3595,No,No,No,No,No,No,No,No
3596,Yes,No,Yes,Yes,No,No,No,No
3597,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3598,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3599,No,No,No,No,No,No,No,No
3601,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3602,Yes,No,Yes,Yes,Yes,No,No,No
3604,No,No,No,No,No,No,No,No
3605,No,No,No,No,No,No,No,No
3607,No,Yes,Yes,Yes,No,No,No,No
3608,Yes,No,No,No,No,No,Yes,Yes
3609,Yes,No,Yes,Yes,Yes,No,No,No
3610,No,No,No,No,No,No,No,No
3611,Yes,No,Yes,Yes,Yes,Yes,No,No
3612,Yes,No,Yes,Yes,No,No,No,No
3616,No,Yes,Yes,Yes,No,No,No,No
3617,No,No,No,No,No,No,No,No
3620,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3621,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3622,No,No,No,No,No,No,No,No
3623,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3624,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3625,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3626,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3627,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3628,No,No,No,No,No,No,No,No
3630,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3631,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3632,No,Yes,Yes,Yes,No,No,No,No
3633,Yes,No,Yes,Yes,No,No,Yes,Yes
3634,No,Yes,Yes,Yes,No,No,No,No
3635,No,No,No,No,No,No,No,No
3637,No,No,No,No,No,No,No,No
3638,No,No,No,No,No,No,No,No
3639,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3640,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3641,No,Yes,Yes,Yes,No,No,No,No
3643,No,Yes,No,Yes,No,No,No,No
3644,Yes,No,Yes,Yes,No,No,No,No
3645,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3646,No,No,No,No,No,No,No,No
3648,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3650,No,Yes,Yes,Yes,No,No,No,No
3652,Yes,No,Yes,Yes,Yes,No,No,No
3653,No,No,No,No,No,No,No,No
3654,No,No,No,No,No,No,No,No
3655,No,No,No,No,No,No,No,No
3656,No,No,No,No,No,No,No,No
3658,Yes,No,Yes,Yes,No,No,Yes,Yes
3659,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3660,No,Yes,Yes,Yes,No,No,No,No
3661,No,No,No,No,No,No,No,No
3693,No,No,No,No,No,No,No,No
3700,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3701,No,Yes,Yes,Yes,No,No,No,No
3702,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3703,No,No,No,No,No,No,No,No
3705,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3708,Yes,No,Yes,Yes,Yes,No,No,No
3709,Yes,No,No,No,Yes,No,No,No
3710,No,No,No,No,No,No,No,No
3712,Yes,No,Yes,Yes,No,No,No,No
3713,No,No,No,No,No,No,No,No
3716,No,No,No,No,No,No,No,No
3717,Yes,No,Yes,Yes,No,No,Yes,Yes
3720,Yes,No,Yes,Yes,No,No,No,No
3722,No,No,No,No,No,No,No,No
3724,No,No,No,No,No,No,No,No
3725,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3726,Yes,No,Yes,Yes,No,Yes,No,No
3727,No,No,No,No,No,No,No,No
3728,Yes,No,Yes,Yes,No,Yes,No,No
3729,Yes,No,Yes,Yes,No,No,Yes,Yes
3730,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3731,Yes,No,Yes,Yes,Yes,Yes,No,No
3732,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3733,Yes,No,Yes,Yes,No,No,Yes,Yes
3734,No,Yes,No,Yes,No,No,No,No
3736,No,No,No,No,No,No,No,No
3738,No,Yes,Yes,Yes,Yes,No,No,No
3739,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3740,No,No,No,No,No,No,No,No
3741,No,Yes,Yes,Yes,No,No,No,No
3742,No,Yes,Yes,No,No,No,No,No
3743,No,No,No,No,No,No,No,No
3746,No,No,No,No,No,No,No,No
3747,No,Yes,Yes,Yes,No,No,No,No
3748,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3749,Yes,No,Yes,Yes,No,No,No,No
3750,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3751,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3752,No,No,No,No,No,No,No,No
3754,No,Yes,No,Yes,No,No,No,No
3757,Yes,No,Yes,Yes,No,No,No,No
3758,No,Yes,No,No,No,No,No,No
3760,No,Yes,Yes,Yes,No,No,No,No
3761,No,Yes,Yes,Yes,No,No,No,No
3762,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3763,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3764,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3765,No,Yes,Yes,Yes,No,No,No,No
3768,No,Yes,Yes,Yes,No,No,No,No
3770,No,Yes,No,No,No,No,No,No
3771,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3772,No,Yes,No,No,No,No,No,No
3773,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3774,Yes,No,Yes,Yes,No,No,No,No
3775,No,No,No,No,No,No,No,No
3777,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3778,No,Yes,No,Yes,No,No,No,No
3780,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3781,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3782,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3783,Yes,No,Yes,Yes,No,No,No,No
3784,Yes,No,Yes,Yes,Yes,No,No,No
3785,No,Yes,Yes,Yes,No,No,No,No
3786,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3788,No,No,No,No,No,No,No,No
3789,No,Yes,Yes,Yes,No,No,No,No
3790,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3791,No,Yes,Yes,Yes,No,No,No,No
3792,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3794,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3795,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3796,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3799,Yes,No,Yes,Yes,No,No,No,No
3801,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3802,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3803,No,Yes,Yes,Yes,No,No,No,No
3804,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3805,No,Yes,No,No,No,No,No,No
3806,No,Yes,Yes,Yes,Yes,No,No,No
3807,No,Yes,Yes,Yes,No,No,No,No
3809,No,Yes,Yes,Yes,No,No,No,No
3810,No,Yes,Yes,Yes,No,No,No,No
3812,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3817,No,No,No,No,No,No,No,No
3823,No,Yes,Yes,Yes,No,Yes,No,No
3824,Yes,No,Yes,Yes,No,Yes,No,No
3825,No,Yes,Yes,Yes,No,No,No,No
3826,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3827,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3828,Yes,No,Yes,Yes,No,No,No,No
3829,Yes,No,Yes,Yes,Yes,No,No,No
3831,Yes,No,Yes,Yes,No,No,No,No
3833,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3835,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3837,No,No,No,No,No,No,No,No
3838,Yes,No,Yes,Yes,Yes,No,No,No
3840,Yes,No,Yes,Yes,Yes,No,No,No
3842,Yes,No,No,Yes,No,No,No,No
3843,No,Yes,Yes,Yes,Yes,Yes,No,No
3846,No,No,No,No,No,No,No,No
3847,No,Yes,Yes,Yes,Yes,No,No,No
3848,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3850,Yes,No,Yes,Yes,No,No,No,No
3851,Yes,No,Yes,Yes,Yes,Yes,No,No
3852,No,Yes,Yes,Yes,No,No,No,No
3853,No,Yes,Yes,Yes,No,No,No,No
3857,Yes,No,No,Yes,No,No,No,No
3858,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3860,Yes,No,Yes,Yes,No,No,No,No
3861,Yes,No,Yes,Yes,No,No,Yes,Yes
3864,Yes,No,Yes,Yes,No,No,Yes,Yes
3867,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3868,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3869,No,Yes,Yes,Yes,Yes,No,No,No
3870,No,No,No,No,No,No,No,No
3872,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3874,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3875,No,Yes,No,Yes,No,No,No,No
3876,No,Yes,Yes,Yes,No,No,No,No
3877,No,Yes,Yes,Yes,No,No,No,No
3883,Yes,No,No,Yes,No,No,Yes,Yes
3884,No,Yes,Yes,Yes,Yes,No,Yes,Yes
3886,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3887,No,Yes,Yes,Yes,Yes,No,No,No
3888,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3889,No,Yes,Yes,Yes,Yes,Yes,No,No
3891,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3893,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3894,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3896,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3897,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3899,No,No,No,No,No,No,No,No
3912,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3935,No,No,No,No,No,No,No,No
3947,Yes,No,Yes,Yes,Yes,No,No,No
3988,No,No,No,No,No,No,No,No
3990,No,No,No,No,No,No,No,No
4046,No,No,No,No,No,No,No,No
4048,No,No,No,No,No,No,No,No
4049,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4054,No,No,No,No,No,No,No,No
4055,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4064,No,Yes,Yes,Yes,Yes,No,No,No
4065,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4068,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4100,No,No,No,No,No,No,No,No
4101,No,Yes,Yes,Yes,Yes,No,No,No
4102,No,Yes,No,No,Yes,Yes,No,No
4103,No,Yes,Yes,Yes,Yes,Yes,No,No
4104,No,No,No,No,No,No,No,No
4105,No,No,No,No,No,No,No,No
4108,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4111,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4112,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4115,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4118,Yes,No,Yes,Yes,Yes,No,No,No
4129,Yes,No,Yes,Yes,No,No,Yes,Yes
4130,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4131,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4132,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4137,Yes,No,Yes,Yes,No,No,Yes,Yes
4140,No,No,No,No,No,No,No,No
4141,No,No,No,No,No,No,No,No
4142,No,No,No,No,No,No,No,No
4144,Yes,No,Yes,Yes,Yes,No,No,No
4145,No,No,No,No,No,No,No,No
4147,No,No,No,No,No,No,No,No
4153,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4156,No,Yes,No,No,No,No,No,No
4157,No,No,No,No,No,No,No,No
4159,No,No,No,No,No,No,No,No
4161,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4162,Yes,No,Yes,Yes,Yes,Yes,No,No
4163,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4164,Yes,No,No,No,Yes,No,Yes,Yes
4165,Yes,No,Yes,Yes,Yes,No,No,No
4166,No,Yes,Yes,Yes,No,No,No,No
4169,No,No,No,No,No,No,No,No
4171,No,Yes,Yes,Yes,No,No,Yes,Yes
4176,Yes,No,No,Yes,Yes,Yes,Yes,Yes
4180,No,No,No,No,No,No,No,No
4183,Yes,No,Yes,Yes,No,No,No,No
4184,No,No,No,No,No,No,No,No
4185,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4187,No,Yes,Yes,Yes,No,No,No,No
4189,No,No,No,No,No,No,No,No
4191,No,Yes,Yes,Yes,Yes,No,No,No
4193,No,No,No,No,No,No,No,No
4194,Yes,No,Yes,Yes,No,Yes,No,No
4195,Yes,No,Yes,Yes,No,No,No,No
4198,No,No,No,No,No,No,No,No
4200,Yes,No,Yes,Yes,Yes,No,No,No
4201,No,Yes,No,Yes,No,No,No,No
4202,No,Yes,Yes,Yes,No,No,No,No
4203,No,Yes,No,Yes,No,No,No,No
4206,No,No,No,No,No,No,No,No
4208,Yes,No,Yes,Yes,No,No,No,No
4209,No,Yes,Yes,Yes,No,No,No,No
4210,No,No,No,No,No,No,No,No
4215,No,Yes,Yes,Yes,No,No,No,No
4216,No,Yes,Yes,Yes,No,Yes,No,No
4219,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4221,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4223,Yes,No,Yes,Yes,No,No,No,No
4224,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4226,No,Yes,Yes,Yes,No,No,No,No
4230,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4231,No,Yes,No,Yes,No,No,No,No
4232,No,Yes,Yes,Yes,Yes,Yes,No,No
4235,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4237,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4238,Yes,No,Yes,Yes,Yes,No,No,No
4239,Yes,No,No,Yes,No,No,No,No
4240,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4241,No,Yes,No,Yes,Yes,No,No,No
4243,Yes,No,Yes,Yes,No,No,No,No
4244,No,Yes,Yes,Yes,No,No,No,No
4246,No,Yes,Yes,Yes,No,No,No,No
4247,No,Yes,Yes,Yes,No,Yes,No,No
4249,No,Yes,No,No,No,No,No,No
4250,Yes,No,Yes,Yes,No,No,Yes,Yes
4252,Yes,No,No,Yes,Yes,No,Yes,Yes
4253,No,Yes,Yes,Yes,No,No,No,No
4255,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4256,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4257,No,Yes,Yes,Yes,No,No,No,No
4258,No,Yes,Yes,Yes,Yes,No,No,No
4259,No,Yes,No,Yes,No,No,No,No
4260,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4262,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4272,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4273,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4274,Yes,No,Yes,Yes,Yes,No,No,No
4275,No,No,No,No,No,No,No,No
4276,No,Yes,No,No,Yes,No,No,No
4277,Yes,No,Yes,Yes,Yes,No,No,No
4278,No,Yes,No,No,No,No,No,No
4279,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4281,No,Yes,No,No,No,No,No,No
4283,Yes,No,No,Yes,No,No,No,No
4284,Yes,No,Yes,Yes,No,No,Yes,Yes
4285,No,No,No,No,No,No,No,No
4286,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4288,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4293,No,No,No,No,No,No,No,No
4295,Yes,No,Yes,Yes,No,No,No,No
4298,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4299,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4303,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4309,No,Yes,Yes,Yes,No,No,Yes,Yes
4317,Yes,No,Yes,Yes,No,No,No,No
4318,Yes,No,Yes,Yes,Yes,Yes,No,No
4321,Yes,No,Yes,Yes,Yes,Yes,No,No
4323,Yes,No,Yes,Yes,Yes,No,No,No
4325,Yes,No,Yes,Yes,Yes,Yes,No,No
4330,No,Yes,Yes,Yes,Yes,No,No,No
4332,No,No,No,No,No,No,No,No
4333,Yes,No,Yes,Yes,Yes,No,No,No
4334,Yes,No,Yes,Yes,No,No,No,No
4335,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4336,No,No,No,No,No,No,No,No
4337,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4339,No,No,No,No,No,No,No,No
4340,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4341,No,No,No,No,No,No,No,No
4348,Yes,No,Yes,Yes,Yes,No,No,No
4350,No,Yes,No,Yes,No,No,No,No
4352,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4354,No,No,No,No,No,No,No,No
4355,No,Yes,No,Yes,No,No,No,No
4356,Yes,No,No,No,No,Yes,Yes,Yes
4357,No,No,No,No,No,No,No,No
4358,No,No,No,No,No,No,No,No
4359,Yes,No,Yes,Yes,Yes,No,No,No
4365,No,No,No,No,No,No,No,No
4366,No,No,No,No,No,No,No,No
4368,No,Yes,Yes,Yes,No,Yes,No,No
4370,No,No,No,No,No,No,No,No
4371,No,No,No,No,No,No,No,No
4372,No,Yes,No,No,No,No,No,No
4373,No,No,No,No,No,No,No,No
4374,No,Yes,Yes,Yes,No,No,No,No
4377,No,Yes,No,No,No,No,No,No
4378,No,Yes,Yes,Yes,No,Yes,No,No
4380,No,No,No,No,No,No,No,No
4381,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4383,Yes,No,Yes,Yes,No,No,Yes,Yes
4384,No,Yes,Yes,Yes,No,No,No,No
4387,Yes,No,Yes,Yes,Yes,No,No,No
4389,No,No,No,No,No,No,No,No
4392,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4393,No,Yes,Yes,Yes,No,No,No,No
4394,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4395,No,Yes,Yes,Yes,No,Yes,No,No
4399,No,Yes,Yes,Yes,Yes,No,No,No
4403,Yes,No,Yes,Yes,No,No,No,No
4404,No,No,No,Yes,No,No,No,No
4405,No,No,No,No,No,No,No,No
4407,Yes,No,Yes,Yes,No,Yes,No,No
4409,No,Yes,Yes,Yes,No,No,No,No
4410,Yes,No,Yes,Yes,No,No,Yes,Yes
4412,No,Yes,Yes,Yes,No,Yes,Yes,Yes
4413,No,No,No,No,No,No,No,No
4414,No,Yes,Yes,Yes,No,No,No,No
4415,No,No,No,No,No,No,No,No
4416,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4417,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4420,No,Yes,Yes,Yes,Yes,Yes,No,No
4421,No,No,No,No,No,No,No,No
4423,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4424,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4425,No,No,No,No,No,No,No,No
4426,No,No,No,No,No,No,No,No
4427,No,Yes,Yes,Yes,Yes,No,No,No
4428,No,Yes,No,Yes,No,No,No,No
4430,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4431,No,No,No,No,No,No,No,No
4432,No,No,No,No,No,No,No,No
4435,No,Yes,Yes,Yes,No,No,No,No
4436,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4438,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4439,No,Yes,Yes,Yes,No,No,No,No
4440,Yes,No,Yes,Yes,No,No,Yes,Yes
4441,No,No,No,No,No,No,No,No
4443,No,No,No,No,No,No,No,No
4444,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4446,No,Yes,Yes,Yes,Yes,No,No,No
4450,Yes,No,Yes,Yes,Yes,No,No,No
4451,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4452,No,No,No,No,No,No,No,No
4456,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4457,No,Yes,No,Yes,Yes,No,No,No
4458,No,Yes,Yes,Yes,Yes,No,No,No
4459,No,Yes,Yes,Yes,No,No,No,No
4460,No,Yes,Yes,Yes,Yes,No,No,No
4461,No,Yes,No,No,No,No,No,No
4464,No,No,No,No,No,No,No,No
4465,No,No,No,No,No,No,No,No
4466,No,No,No,No,No,No,No,No
4468,No,No,No,No,No,No,No,No
4469,No,No,No,No,No,No,No,No
4472,No,Yes,Yes,Yes,No,No,No,No
4474,No,Yes,No,Yes,No,No,No,No
4475,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4476,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4477,Yes,No,Yes,Yes,Yes,No,No,No
4478,No,No,No,No,No,No,No,No
4479,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4482,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4483,No,Yes,Yes,Yes,Yes,No,No,No
4484,Yes,No,Yes,Yes,No,No,Yes,Yes
4487,Yes,No,Yes,Yes,Yes,No,No,No
4488,No,Yes,Yes,Yes,No,No,No,No
4490,No,No,No,No,No,No,No,No
4497,Yes,No,Yes,Yes,No,No,No,No
4498,No,No,No,No,No,No,No,No
4499,No,Yes,Yes,Yes,No,No,No,No
4501,No,No,No,No,No,No,No,No
4503,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4506,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4508,Yes,No,Yes,Yes,Yes,Yes,No,No
4509,No,Yes,Yes,Yes,Yes,Yes,No,No
4511,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4512,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4514,No,Yes,Yes,Yes,Yes,No,No,No
4517,No,No,No,No,No,No,No,No
4519,No,No,No,No,No,No,No,No
4520,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4521,Yes,No,Yes,Yes,No,No,No,No
4524,No,No,No,No,No,No,No,No
4525,No,No,No,No,No,No,No,No
4526,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4527,No,No,No,No,No,No,No,No
4528,No,No,No,No,No,No,No,No
4529,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4530,No,No,No,No,No,No,No,No
4531,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4533,No,Yes,Yes,Yes,No,No,No,No
4538,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4540,No,Yes,Yes,Yes,No,No,No,No
4553,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4554,Yes,No,Yes,Yes,Yes,No,No,No
4556,No,Yes,No,Yes,No,No,No,No
4557,No,Yes,Yes,Yes,No,No,No,No
4558,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4560,No,No,No,No,No,No,No,No
4561,No,No,No,No,No,No,No,No
4563,No,No,No,No,No,No,No,No
4564,No,Yes,Yes,Yes,No,Yes,No,No
4567,Yes,No,Yes,Yes,No,No,Yes,Yes
4568,No,Yes,Yes,Yes,No,No,No,No
4569,No,No,No,No,No,No,No,No
4570,No,Yes,Yes,Yes,Yes,No,No,No
4574,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4581,No,Yes,Yes,Yes,No,No,No,No
4583,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4585,No,No,No,No,No,No,No,No
4588,No,Yes,Yes,Yes,No,No,No,No
4589,No,No,No,No,No,No,No,No
4590,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4593,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4594,No,Yes,Yes,Yes,No,No,No,No
4595,No,No,No,No,No,No,No,No
4597,Yes,No,Yes,Yes,No,No,Yes,Yes
4599,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4600,No,Yes,Yes,Yes,Yes,Yes,No,No
4601,Yes,No,Yes,Yes,No,No,Yes,Yes
4605,No,No,No,No,No,No,No,No
4606,No,Yes,Yes,Yes,No,No,No,No
4607,No,No,No,No,No,No,No,No
4609,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4611,No,Yes,Yes,Yes,Yes,No,Yes,Yes
4612,No,Yes,No,No,No,No,No,No
4615,Yes,No,Yes,Yes,No,No,Yes,Yes
4616,No,Yes,Yes,Yes,Yes,No,No,No
4617,No,No,No,No,No,No,No,No
4618,No,No,No,No,No,No,No,No
4619,No,No,No,No,No,No,No,No
4623,Yes,No,Yes,Yes,Yes,No,No,No
4626,No,No,No,No,No,No,No,No
4627,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4631,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
4635,Yes,No,No,No,No,No,No,No
4636,No,Yes,Yes,Yes,No,No,No,No
4637,No,Yes,Yes,Yes,Yes,No,No,No
4638,No,Yes,Yes,Yes,No,No,No,No
4639,No,Yes,No,No,No,No,No,No
4641,No,Yes,Yes,Yes,No,Yes,No,No
4643,No,Yes,Yes,Yes,No,No,No,No
4644,No,Yes,Yes,Yes,No,No,Yes,Yes
4648,No,No,No,No,No,No,No,No
4653,No,Yes,Yes,Yes,No,No,No,No
4654,No,No,No,No,No,No,No,No
4660,Yes,No,Yes,Yes,No,Yes,Yes,Yes
4664,Yes,No,Yes,Yes,No,No,No,No
4674,No,No,No,No,No,No,No,No
4676,No,No,No,No,No,No,No,No
4677,No,Yes,No,Yes,No,No,No,No
