Store Nbr,Store Name,Item Desc 1,Curr Str On Hand Qty
6879,FAYETTEVILLE AIRPORT NC,GGS GENTLE 27 OZ,83 
6894,APOPKA BALMY BEACH FL,GGS GENTLE 27 OZ,36 
6898,LUBBOCK QUAKER TX,GGS GENTLE 27 OZ,46 
6929,TEMPLE TX,GGS GENTLE 27 OZ,46 
6931,LOUSIVILLE KY,GGS GENTLE 27 OZ,0 
6932,BLANCHARD LA,GGS GENTLE 27 OZ,45 
6936,STAFFORD FURNACE RD VA,GGS GENTLE 27 OZ,4 
6937,PORT CHARLOTTE FL,GGS GENTLE 27 OZ,1 
6943,JONESBORO STADIUM DR. AR,GGS GENTLE 27 OZ,24 
6951,FLATWOODS WV,GGS GENTLE 27 OZ,12 
6958,CAMERON NC,GGS GENTLE 27 OZ,0 
6962,ROCK HILL CHERRY RD SC,GGS GENTLE 27 OZ,2 
6966,MCKINNEY HARDIN TX,GGS GENTLE 27 OZ,38 
6968,RIVERVIEW FL,GGS GENTLE 27 OZ,64 
6978,JACKSONVILLE COLLINS FL,GGS GENTLE 27 OZ,2 
6998,EAST POINT GA,GGS GENTLE 27 OZ,42 
7004,DALLAS NC,GGS GENTLE 27 OZ,6 
7009,RICHLANDS NC,GGS GENTLE 27 OZ,4 
7020,LA VERGNE TN,GGS GENTLE 27 OZ,69 
7032,RICHMOND LABURNUM VA,GGS GENTLE 27 OZ,10 
7072,CAPE GIRARDEAU E MO,GGS GENTLE 27 OZ,32 
7129,OGALLALA NE,GGS GENTLE 27 OZ,2 
7137,JACKSONVILLE CAROLINA FOR,GGS GENTLE 27 OZ,0 
7156,HEWITT TX,GGS GENTLE 27 OZ,23 
7162,SURF CITY NC,GGS GENTLE 27 OZ,8 
7178,PRINCETON TX,GGS GENTLE 27 OZ,31 
7179,SWANSBORO NC,GGS GENTLE 27 OZ,82 
7181,LADYS ISLAND SC,GGS GENTLE 27 OZ,0 
7185,COAL MOUNTAIN GA,GGS GENTLE 27 OZ,33 
7188,DARLINGTON SC,GGS GENTLE 27 OZ,5 
7194,ADEL GA,GGS GENTLE 27 OZ,2 
7205,LEXINGTON W NC,GGS GENTLE 27 OZ,6 
7220,SAN ANGELO TX,GGS GENTLE 27 OZ,2 
7221,NORTH PORT HERON CREEK FL,GGS GENTLE 27 OZ,16 
7229,EL PASO SUNLAND PARK TX,GGS GENTLE 27 OZ,16 
7232,DESOTO TX,GGS GENTLE 27 OZ,32 
7238,GRANTSBORO NC,GGS GENTLE 27 OZ,46 
7241,DENHAM SPRINGS LA,GGS GENTLE 27 OZ,42 
7242,FARMINGTON AR,GGS GENTLE 27 OZ,15 
7243,BURGAW NC,GGS GENTLE 27 OZ,0 
7245,SYLVESTER GA,GGS GENTLE 27 OZ,22 
7246,COCHRAN GA,GGS GENTLE 27 OZ,17 
7247,ATMORE AL,GGS GENTLE 27 OZ,25 
7262,BATON ROUGE (SHERWOOD) LA,GGS GENTLE 27 OZ,44 
7280,CULLMAN N AL,GGS GENTLE 27 OZ,2 
7281,SAN ANGELO TX,GGS GENTLE 27 OZ,12 
7298,SARASOTA PALMER CROSSING,GGS GENTLE 27 OZ,47 
7301,CARENCRO LA,GGS GENTLE 27 OZ,1 
7307,BRADENTON LOCKWOOD RIDGE,GGS GENTLE 27 OZ,55 
7309,HUMBLE TX,GGS GENTLE 27 OZ,12 
7311,SAN ANGELO TX,GGS GENTLE 27 OZ,75 
7320,YUMA 8TH ST AZ,GGS GENTLE 27 OZ,85 
7324,HUNTSVILLE E AL,GGS GENTLE 27 OZ,52 
7329,ST PAULS NC,GGS GENTLE 27 OZ,2 
7334,GOLDSBORO SE NC,GGS GENTLE 27 OZ,11 
7337,GREENVILLE CENTRAL NC,GGS GENTLE 27 OZ,1 
7340,GOLDSBORO N NC,GGS GENTLE 27 OZ,12 
7347,HURST TX,GGS GENTLE 27 OZ,12 
7349,AMARILLO ARDEN TX,GGS GENTLE 27 OZ,9 
7362,AMARILLO OSAGE TX,GGS GENTLE 27 OZ,0 
8331,YAPHANK NY,GGS GENTLE 27 OZ,25 
8930,DALLAS TX,GGS GENTLE 27 OZ,93 
