Club Number,Device Description,Serial Number,FedEx Tracking #,Date Shipped,
4731,SM1,233D9850,560726518703,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518703&locale=en_US&cntry_code=us
4731,SM1,23787622,560726518703,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518703&locale=en_US&cntry_code=us
4731,SM1,237C3C47,560726518703,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518703&locale=en_US&cntry_code=us
4731,SM1,23858701,560726518703,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518703&locale=en_US&cntry_code=us
4731,SM1,238AB6E9,560726518703,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518703&locale=en_US&cntry_code=us
4731,SM1,24C5CF6F,560726518703,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518703&locale=en_US&cntry_code=us
4735,SM1,238C75C9,153333323006,1/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=153333323006&locale=en_US&cntry_code=us
4735,SM1,22BA5AAA,153333323006,1/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=153333323006&locale=en_US&cntry_code=us
4736,SM1,2334AABF,560726489184,2/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726489184&locale=en_US&cntry_code=us
4736,SM1,23431C2D,560726489184,2/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726489184&locale=en_US&cntry_code=us
4736,SM1,2347D274,560726489184,2/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726489184&locale=en_US&cntry_code=us
4736,SM1,238ABF0B,560726489184,2/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726489184&locale=en_US&cntry_code=us
4736,SM1,238E297B,560726489184,2/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726489184&locale=en_US&cntry_code=us
4736,SM1,24BF421F,560726489184,2/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726489184&locale=en_US&cntry_code=us
4736,SM1,24CBB9BC,560726489184,2/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726489184&locale=en_US&cntry_code=us
4736,SM1,24CCDD75,560726489184,2/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726489184&locale=en_US&cntry_code=us
4738,SM1,233E393B,560726526079,2/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726526079&locale=en_US&cntry_code=us
4738,SM1,2378F4A7,560726526079,2/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726526079&locale=en_US&cntry_code=us
4738,SM1,238145D8,560726526079,2/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726526079&locale=en_US&cntry_code=us
4738,SM1,24B83F15,560726526561,2/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726526561&locale=en_US&cntry_code=us
4738,SM1,2336250C,560726526561,2/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726526561&locale=en_US&cntry_code=us
4738,SM1,24C1D879,560726526561,2/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726526561&locale=en_US&cntry_code=us
4739,SM1,2388C445,542048558861,1/5/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048558861&locale=en_US&cntry_code=us
4739,SM1,237A6990,560726519618,2/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726519618&locale=en_US&cntry_code=us
4739,SM1,237BE1C5,560726519618,2/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726519618&locale=en_US&cntry_code=us
4739,SM1,237D7445,560726519618,2/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726519618&locale=en_US&cntry_code=us
4739,SM1,237DEAFC,560726519618,2/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726519618&locale=en_US&cntry_code=us
4739,SM1,24C1E075,560726519618,2/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726519618&locale=en_US&cntry_code=us
4739,SM1,237EAD72,560726519618,2/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726519618&locale=en_US&cntry_code=us
4739,SM1,23847B3A,560726519618,2/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726519618&locale=en_US&cntry_code=us
4739,SM1,24CADB3C,560726525966,2/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726525966&locale=en_US&cntry_code=us
4740,SM1,22A8AE85,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,22B0C937,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,22B458EF,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,22A63D0E,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,22BDBD2A,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,22F733F6,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,22FA6B2A,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,22FD9BA8,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,2286BC6D,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,22A258FE,560726511742,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511742&locale=en_US&cntry_code=us
4740,SM1,237B1D74,560726518677,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518677&locale=en_US&cntry_code=us
4740,SM1,237F0803,560726518677,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518677&locale=en_US&cntry_code=us
4740,SM1,22A66E24,560726518677,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518677&locale=en_US&cntry_code=us
4740,SM1,2299D070,560726518677,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518677&locale=en_US&cntry_code=us
4740,SM1,2295C2DB,560726518780,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518780&locale=en_US&cntry_code=us
4740,SM1,22EC7636,560726518780,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518780&locale=en_US&cntry_code=us
4740,SM1,22DBFC86,560726518780,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518780&locale=en_US&cntry_code=us
4741,SM1,22D3CD3A,542048571950,1/13/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048571950&locale=en_US&cntry_code=us
4741,SM1,22800130,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,228CF7C1,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,2293A9BC,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,22AC2C17,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,22ADA541,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,22B1A3C9,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,22B4948E,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,22B53A61,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,22BBFC60,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,22F787CE,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,22F85D4F,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,23002253,560726511797,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511797&locale=en_US&cntry_code=us
4741,SM1,228A50F2,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,228B08AF,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22E12F9B,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22BAFD1B,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22B89752,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22B7F68F,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22B71928,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,2291A613,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22A193F8,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22B12E0B,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22AE8413,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22A9E1EF,560726511823,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511823&locale=en_US&cntry_code=us
4741,SM1,22B19CCB,560726525988,2/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726525988&locale=en_US&cntry_code=us
4741,SM1,228E50EA,560726525988,2/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726525988&locale=en_US&cntry_code=us
4742,SM1,22B62A9F,560726512017,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726512017&locale=en_US&cntry_code=us
4742,SM1,22B1B1D0,560726512017,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726512017&locale=en_US&cntry_code=us
4742,SM1,22B259C8,560726512017,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726512017&locale=en_US&cntry_code=us
4742,SM1,22E8177D,560726518791,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518791&locale=en_US&cntry_code=us
4742,SM1,227D9284,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22901293,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,2292ABCC,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22949F20,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22A373CB,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22A8D849,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22ACBC5F,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22B000D6,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22FCC013,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22B6EB6E,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22BA11A5,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4742,SM1,22E20BC8,560726518688,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518688&locale=en_US&cntry_code=us
4743,SM1,23986B44,,1/6/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=&locale=en_US&cntry_code=us
4743,SM1,22E1D96E,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,22BD2BB3,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,22BB1F84,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,22B9683F,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,22B45309,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,22AD637F,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,22A85F5B,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,2289B595,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,2285162C,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,22802D79,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,227FDDDA,560726511786,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511786&locale=en_US&cntry_code=us
4743,SM1,22853E99,560726518644,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518644&locale=en_US&cntry_code=us
4743,SM1,22EF28C3,560726518644,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518644&locale=en_US&cntry_code=us
4743,SM1,22DCD703,560726518644,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518644&locale=en_US&cntry_code=us
4743,SM1,22BE9B93,560726518644,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518644&locale=en_US&cntry_code=us
4743,SM1,229AB311,560726518644,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518644&locale=en_US&cntry_code=us
4743,SM1,22BE6A43,560726518644,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518644&locale=en_US&cntry_code=us
4743,SM1,22B081E7,560726518644,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518644&locale=en_US&cntry_code=us
4743,SM1,22B0F840,560726518644,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518644&locale=en_US&cntry_code=us
4743,SM1,22B5E7BD,560726518644,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518644&locale=en_US&cntry_code=us
4743,SM1,22BA0E8D,560726518769,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518769&locale=en_US&cntry_code=us
4743,SM1,22B96B4A,560726518769,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518769&locale=en_US&cntry_code=us
4743,SM1,22B1D0F0,560726518769,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518769&locale=en_US&cntry_code=us
4743,SM1,229C5526,560726518769,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518769&locale=en_US&cntry_code=us
4743,SM1,22945C57,560726518769,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518769&locale=en_US&cntry_code=us
4743,SM1,229147E9,560726518769,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518769&locale=en_US&cntry_code=us
4743,SM1,2287FC7B,560726518769,2/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726518769&locale=en_US&cntry_code=us
4745,SM1,2333994F,511595794063,12/30/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595794063&locale=en_US&cntry_code=us
4745,SM1,22B9DD3E,560726511775,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511775&locale=en_US&cntry_code=us
4745,SM1,22B89209,560726511775,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511775&locale=en_US&cntry_code=us
4745,SM1,22AC450D,560726511775,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511775&locale=en_US&cntry_code=us
4745,SM1,22ABF220,560726511775,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511775&locale=en_US&cntry_code=us
4745,SM1,22A5C159,560726511775,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511775&locale=en_US&cntry_code=us
4745,SM1,22E6B40F,560726511775,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511775&locale=en_US&cntry_code=us
4745,SM1,22DD7C3C,560726511775,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511775&locale=en_US&cntry_code=us
4745,SM1,22C94EFC,560726511775,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511775&locale=en_US&cntry_code=us
4745,SM1,22B9DECD,560726511775,2/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726511775&locale=en_US&cntry_code=us
