0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Store,Tracking Number,Ship date ,Status ,Delivered date,Service type ,Reference ,Purchase order number ,Shipper company ,Recipient contact name ,Recipient city ,Recipient address ,Recipient state ,Recipient postal ,Received by ,Dimensional Wt (Lbs) ,Scheduled delivery date ,Status with details ,Pkg Dimensions (in) 
5090,6.44E+11,10/11/2023,Delivered,10/12/2023,FedEx Ground,D9354,5090,SPARTAN GRAPHICS,STORE MANAGER,DE PERE,1415 LAWRENCE DR,WI,54115,DAVID,,,"Delivered: 10/12/2023 12:01 pm Signed for by:DAVID; De Pere, WI",11x9x6
2035,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2035,SPARTAN GRAPHICS,STORE MANAGER,GREENVILLE,1501 WAGNER AVE,OH,45331,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2061,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2061,SPARTAN GRAPHICS,STORE MANAGER,PLAINWELL,412 OAKS XING,MI,49080,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2062,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2062,SPARTAN GRAPHICS,STORE MANAGER,BENTON HARBOR,1400 MALL DR,MI,49022,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2063,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2063,SPARTAN GRAPHICS,STORE MANAGER,AUSTINTOWN,6001 MAHONING AVE,OH,44515,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2098,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2098,SPARTAN GRAPHICS,STORE MANAGER,COLUMBUS,3900 MORSE RD,OH,43219,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2100,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2100,SPARTAN GRAPHICS,STORE MANAGER,CHEBOYGAN,1150 S MAIN ST,MI,49721,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2102,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2102,SPARTAN GRAPHICS,STORE MANAGER,LUDINGTON,4854 W US HIGHWAY 10,MI,49431,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2115,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2115,SPARTAN GRAPHICS,STORE MANAGER,NEW PHILADELPHIA,231 BLUEBELL DR SW,OH,44663,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2124,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2124,SPARTAN GRAPHICS,STORE MANAGER,BEAVERCREEK,3360 PENTAGON BLVD,OH,45431,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2149,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2149,SPARTAN GRAPHICS,STORE MANAGER,MOUNT VERNON,1575 COSHOCTON AVE,OH,43050,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2197,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2197,SPARTAN GRAPHICS,STORE MANAGER,CORTLAND,2016 MILLENNIUM BLVD,OH,44410,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2204,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2204,SPARTAN GRAPHICS,STORE MANAGER,FOREST PARK,1300 DES PLAINES AVE,IL,60130,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2211,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2211,SPARTAN GRAPHICS,STORE MANAGER,POLAND,1300 DORAL DR,OH,44514,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2231,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2231,SPARTAN GRAPHICS,STORE MANAGER,MOLINE,3930 44 AVENUE DR,IL,61265,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2238,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2238,SPARTAN GRAPHICS,STORE MANAGER,MUSKEGON,1879 E SHERMAN BLVD,MI,49444,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2250,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2250,SPARTAN GRAPHICS,STORE MANAGER,CINCINNATI,4000 RED BANK RD,OH,45227,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2266,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2266,SPARTAN GRAPHICS,STORE MANAGER,STRONGSVILLE,8585 PEARL RD,OH,44136,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2276,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2276,SPARTAN GRAPHICS,STORE MANAGER,LA PORTE,333 BOYD BLVD,IN,46350,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2309,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2309,SPARTAN GRAPHICS,STORE MANAGER,WEST CHESTER,8288 CINCINNATI DAYTON RD,OH,45069,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2311,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2311,SPARTAN GRAPHICS,STORE MANAGER,HUNTINGTON,2800 WAL MART DR,IN,46750,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2313,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2313,SPARTAN GRAPHICS,STORE MANAGER,STREETSBORO,905 SINGLETARY DR,OH,44241,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2316,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2316,SPARTAN GRAPHICS,STORE MANAGER,NORTH OLMSTED,24801 BROOKPARK RD,OH,44070,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2323,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2323,SPARTAN GRAPHICS,STORE MANAGER,STOW,3520 HUDSON DR,OH,44224,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2335,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2335,SPARTAN GRAPHICS,STORE MANAGER,MADISON,4198 NAKOOSA TRL,WI,53714,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2339,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2339,SPARTAN GRAPHICS,STORE MANAGER,WEST LAFAYETTE,2801 NORTHWESTERN AVE,IN,47906,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2350,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2350,SPARTAN GRAPHICS,STORE MANAGER,WAUSEON,485 AIRPORT HWY,OH,43567,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2354,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2354,SPARTAN GRAPHICS,STORE MANAGER,ROCHESTER HILLS,2500 S ADAMS RD,MI,48309,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2361,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2361,SPARTAN GRAPHICS,STORE MANAGER,NORTH CANTON,4572 MEGA ST NW,OH,44720,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2388,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2388,SPARTAN GRAPHICS,STORE MANAGER,PORTLAND,950 W VOTAW ST,IN,47371,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2417,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2417,SPARTAN GRAPHICS,STORE MANAGER,PETOSKEY,1850 ANDERSON RD,MI,49770,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
2426,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,2426,SPARTAN GRAPHICS,STORE MANAGER,COLUMBUS,5200 WESTPOINTE PLAZA DR,OH,43228,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
4540,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,4540,SPARTAN GRAPHICS,STORE MANAGER,FOWLERVILLE,970 GEHRINGER DR,MI,48836,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
4609,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,4609,SPARTAN GRAPHICS,STORE MANAGER,CINCINNATI,10240 COLERAIN AVE,OH,45251,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
4631,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,4631,SPARTAN GRAPHICS,STORE MANAGER,HAMMOND,1100 5TH AVE,IN,46320,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
4660,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,4660,SPARTAN GRAPHICS,STORE MANAGER,CLINTON TOWNSHIP,18400 HALL RD,MI,48038,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
4677,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,4677,SPARTAN GRAPHICS,STORE MANAGER,MUSKEGO,W159S6530 MOORLAND RD,WI,53150,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5025,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5025,SPARTAN GRAPHICS,STORE MANAGER,FORT WAYNE,10420 MAYSVILLE RD,IN,46835,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5028,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5028,SPARTAN GRAPHICS,STORE MANAGER,TOLEDO,2925 GLENDALE AVE,OH,43614,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5029,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5029,SPARTAN GRAPHICS,STORE MANAGER,OREGON,3721 NAVARRE AVE,OH,43616,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5030,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5030,SPARTAN GRAPHICS,STORE MANAGER,TOLEDO,5821 W CENTRAL AVE,OH,43615,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5048,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5048,SPARTAN GRAPHICS,STORE MANAGER,NEW HUDSON,30729 LYON CENTER DR E,MI,48165,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5060,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5060,SPARTAN GRAPHICS,STORE MANAGER,ALGONQUIN,1410 S RANDALL RD,IL,60102,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5064,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5064,SPARTAN GRAPHICS,STORE MANAGER,KALAMAZOO,6065 GULL RD,MI,49048,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5065,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5065,SPARTAN GRAPHICS,STORE MANAGER,KALAMAZOO,501 N 9TH ST,MI,49009,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5097,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5097,SPARTAN GRAPHICS,STORE MANAGER,SAGINAW,5650 BAY RD,MI,48604,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5115,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5115,SPARTAN GRAPHICS,STORE MANAGER,DAVENPORT,3101 W KIMBERLY RD,IA,52806,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5157,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5157,SPARTAN GRAPHICS,STORE MANAGER,MORTON,155 E COURTLAND ST,IL,61550,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5159,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5159,SPARTAN GRAPHICS,STORE MANAGER,WEST BRANCH,2750 COOK RD,MI,48661,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5160,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5160,SPARTAN GRAPHICS,STORE MANAGER,JACKSON,1700 W MICHIGAN AVE,MI,49202,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5184,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5184,SPARTAN GRAPHICS,STORE MANAGER,CANAL WINCHESTER,6674 WINCHESTER BLVD,OH,43110,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5185,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5185,SPARTAN GRAPHICS,STORE MANAGER,COLUMBUS,1221 GEORGESVILLE RD,OH,43228,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5203,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5203,SPARTAN GRAPHICS,STORE MANAGER,LONDON,375 LAFAYETTE ST,OH,43140,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5285,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5285,SPARTAN GRAPHICS,STORE MANAGER,CANTON,3200 ATLANTIC BLVD NE,OH,44705,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5309,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5309,SPARTAN GRAPHICS,STORE MANAGER,OBERLIN,46440 US HIGHWAY 20,OH,44074,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5352,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5352,SPARTAN GRAPHICS,STORE MANAGER,BATAVIA,801 N RANDALL RD,IL,60510,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5355,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5355,SPARTAN GRAPHICS,STORE MANAGER,KENTON,1241 E COLUMBUS ST,OH,43326,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5374,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5374,SPARTAN GRAPHICS,STORE MANAGER,EATON,100A E WASHINGTON JACKSON RD,OH,45320,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5376,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5376,SPARTAN GRAPHICS,STORE MANAGER,TAWAS CITY,621 E LAKE ST,MI,48763,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5385,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5385,SPARTAN GRAPHICS,STORE MANAGER,DEFIANCE,1804 N CLINTON ST,OH,43512,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5399,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5399,SPARTAN GRAPHICS,STORE MANAGER,DIXON,1640 S GALENA AVE,IL,61021,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5402,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5402,SPARTAN GRAPHICS,STORE MANAGER,CHICAGO,4650 W NORTH AVE,IL,60639,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5408,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5408,SPARTAN GRAPHICS,STORE MANAGER,INDIANAPOLIS,3805 S KEYSTONE AVE,IN,46227,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5409,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5409,SPARTAN GRAPHICS,STORE MANAGER,CLAYTON,7725 HOKE RD,OH,45315,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5411,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5411,SPARTAN GRAPHICS,STORE MANAGER,IONIA,152 W SPRAGUE RD,MI,48846,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5438,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5438,SPARTAN GRAPHICS,STORE MANAGER,NEW BERLIN,15205 W GREENFIELD AVE,WI,53151,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5443,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5443,SPARTAN GRAPHICS,STORE MANAGER,INDIANAPOLIS,4650 S EMERSON AVE,IN,46203,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5466,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5466,SPARTAN GRAPHICS,STORE MANAGER,GROVE CITY,1693 STRINGTOWN RD,OH,43123,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5471,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5471,SPARTAN GRAPHICS,STORE MANAGER,MANSFIELD,2485 POSSUM RUN RD,OH,44903,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5472,6.44E+11,Not available,Delivered,10/18/2023,FedEx Ground,D9354,5472,SPARTAN GRAPHICS,STORE MANAGER,SALINE,7000 E MICHIGAN AVE,MI,48176,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
