Market,Store,Food,Consumables,Toys,Live Plants ,Fashion  
58,3392,Yes,Yes,Yes,Yes,No
413,3394,Yes,Yes,Yes,Yes,No
429,3395,Yes,Yes,Yes,Yes,No
553,3397,Yes,Yes,Yes,Yes,No
265,3400,Yes,Yes,Yes,Yes,No
20,3401,Yes,Yes,Yes,Yes,No
19,3402,Yes,Yes,Yes,Yes,Yes
26,3403,Yes,Yes,Yes,Yes,Yes
422,3404,Yes,Yes,Yes,Yes,No
51,3406,Yes,Yes,Yes,Yes,No
368,3407,Yes,Yes,Yes,Yes,No
455,3408,Yes,Yes,Yes,Yes,No
156,3409,Yes,Yes,Yes,Yes,No
500,3411,Yes,Yes,Yes,Yes,No
232,3412,Yes,Yes,Yes,Yes,No
548,3414,Yes,Yes,Yes,Yes,No
104,3415,Yes,Yes,Yes,Yes,No
105,3417,Yes,Yes,Yes,Yes,No
112,3418,Yes,Yes,Yes,Yes,No
58,3419,Yes,Yes,Yes,Yes,No
172,3420,Yes,Yes,Yes,Yes,No
558,3422,Yes,Yes,Yes,Yes,No
385,3423,Yes,Yes,Yes,Yes,No
544,3424,Yes,Yes,Yes,Yes,No
63,3425,Yes,Yes,Yes,Yes,No
387,3427,Yes,Yes,Yes,Yes,No
375,3428,Yes,Yes,Yes,Yes,No
228,3429,Yes,Yes,Yes,Yes,No
352,3430,Yes,Yes,Yes,Yes,No
48,3431,Yes,Yes,Yes,Yes,No
49,3432,Yes,Yes,Yes,Yes,No
49,3433,Yes,Yes,Yes,Yes,No
270,3434,Yes,Yes,Yes,Yes,No
249,3435,Yes,Yes,Yes,Yes,Yes
201,3436,Yes,Yes,Yes,Yes,No
15,3439,Yes,Yes,Yes,Yes,No
516,3442,Yes,Yes,Yes,Yes,No
577,3443,Yes,Yes,Yes,Yes,Yes
207,3445,Yes,Yes,Yes,Yes,Yes
219,3447,Yes,Yes,Yes,Yes,No
528,3449,Yes,Yes,Yes,Yes,No
528,3450,Yes,Yes,Yes,Yes,No
562,3452,Yes,Yes,Yes,Yes,No
200,3453,Yes,Yes,Yes,Yes,No
401,3454,Yes,Yes,Yes,Yes,No
452,3455,Yes,Yes,Yes,Yes,No
500,3456,Yes,Yes,Yes,Yes,No
507,3457,Yes,Yes,Yes,Yes,No
200,3458,Yes,Yes,Yes,Yes,No
278,3459,Yes,Yes,Yes,Yes,No
278,3460,Yes,Yes,Yes,Yes,No
16,3461,Yes,Yes,Yes,Yes,No
24,3462,Yes,Yes,Yes,Yes,Yes
114,3463,Yes,Yes,Yes,Yes,No
462,3464,Yes,Yes,Yes,Yes,Yes
369,3465,Yes,Yes,Yes,Yes,No
175,3469,Yes,Yes,Yes,Yes,No
26,3471,Yes,Yes,Yes,Yes,No
474,3472,Yes,Yes,Yes,Yes,No
394,3473,Yes,Yes,Yes,Yes,No
115,3474,Yes,Yes,Yes,Yes,No
167,3475,Yes,Yes,Yes,Yes,No
197,3476,Yes,Yes,Yes,Yes,Yes
465,3477,Yes,Yes,Yes,Yes,No
470,3478,Yes,Yes,Yes,Yes,No
534,3479,Yes,Yes,Yes,Yes,No
311,3480,Yes,Yes,Yes,Yes,No
282,3481,Yes,Yes,Yes,Yes,No
51,3482,Yes,Yes,Yes,Yes,Yes
129,3483,Yes,Yes,Yes,Yes,No
14,3484,Yes,Yes,Yes,Yes,No
18,3485,Yes,Yes,Yes,Yes,No
218,3486,Yes,Yes,Yes,Yes,No
206,3487,Yes,Yes,Yes,Yes,No
435,3488,Yes,Yes,Yes,Yes,No
281,3489,Yes,Yes,Yes,Yes,No
282,3490,Yes,Yes,Yes,Yes,No
184,3491,Yes,Yes,Yes,Yes,No
409,3492,Yes,Yes,Yes,Yes,No
452,3493,Yes,Yes,Yes,Yes,Yes
459,3494,Yes,Yes,Yes,Yes,No
149,3495,Yes,Yes,Yes,Yes,No
444,3497,Yes,Yes,Yes,Yes,No
422,3498,Yes,Yes,Yes,Yes,Yes
442,3499,Yes,Yes,Yes,Yes,No
60,3500,Yes,Yes,Yes,Yes,No
167,3501,Yes,Yes,Yes,Yes,No
221,3502,Yes,Yes,Yes,Yes,No
308,3503,Yes,Yes,Yes,Yes,No
499,3504,Yes,Yes,Yes,Yes,No
441,3505,Yes,Yes,Yes,Yes,No
507,3508,Yes,Yes,Yes,Yes,No
562,3509,Yes,Yes,Yes,Yes,No
62,3510,Yes,Yes,Yes,Yes,No
474,3511,Yes,Yes,Yes,Yes,No
570,3512,Yes,Yes,Yes,Yes,No
423,3513,Yes,Yes,Yes,Yes,No
228,3514,Yes,Yes,Yes,Yes,No
218,3515,Yes,Yes,Yes,Yes,No
458,3516,Yes,Yes,Yes,Yes,Yes
570,3517,Yes,Yes,Yes,Yes,No
88,3518,Yes,Yes,Yes,Yes,No
577,3520,Yes,Yes,Yes,Yes,Yes
504,3521,Yes,Yes,Yes,Yes,No
484,3522,Yes,Yes,Yes,Yes,No
448,3523,Yes,Yes,Yes,Yes,No
514,3525,Yes,Yes,Yes,Yes,No
104,3526,Yes,Yes,Yes,Yes,No
107,3527,Yes,Yes,Yes,Yes,No
143,3528,Yes,Yes,Yes,Yes,No
249,3529,Yes,Yes,Yes,Yes,No
561,3530,Yes,Yes,Yes,Yes,No
467,3531,Yes,Yes,Yes,Yes,No
585,3533,Yes,Yes,Yes,Yes,No
425,3534,Yes,Yes,Yes,Yes,No
157,3535,Yes,Yes,Yes,Yes,No
467,3537,Yes,Yes,Yes,Yes,Yes
92,3538,Yes,Yes,Yes,Yes,No
167,3541,Yes,Yes,Yes,Yes,No
562,3542,Yes,Yes,Yes,Yes,No
173,3543,Yes,Yes,Yes,Yes,No
163,3545,Yes,Yes,Yes,Yes,No
173,3546,Yes,Yes,Yes,Yes,No
173,3548,Yes,Yes,Yes,Yes,No
184,3549,Yes,Yes,Yes,Yes,No
160,3560,Yes,Yes,Yes,Yes,No
160,3561,Yes,Yes,Yes,Yes,No
577,3562,Yes,Yes,Yes,Yes,Yes
168,3563,Yes,Yes,Yes,Yes,No
170,3564,Yes,Yes,Yes,Yes,Yes
380,3566,Yes,Yes,Yes,Yes,Yes
80,3567,Yes,Yes,Yes,Yes,No
403,3568,Yes,Yes,Yes,Yes,Yes
83,3569,Yes,Yes,Yes,Yes,Yes
30,3570,Yes,Yes,Yes,Yes,No
221,3571,Yes,Yes,Yes,Yes,No
62,3572,Yes,Yes,Yes,Yes,Yes
286,3573,Yes,Yes,Yes,Yes,No
504,3574,Yes,Yes,Yes,Yes,No
562,3579,Yes,Yes,Yes,Yes,No
219,3580,Yes,Yes,Yes,Yes,No
216,3581,Yes,Yes,Yes,Yes,No
391,3582,Yes,Yes,Yes,Yes,No
188,3583,Yes,Yes,Yes,Yes,No
64,3584,Yes,Yes,Yes,Yes,No
68,3585,Yes,Yes,Yes,Yes,Yes
455,3587,Yes,Yes,Yes,Yes,No
291,3588,Yes,Yes,Yes,Yes,No
403,3589,Yes,Yes,Yes,Yes,No
426,3590,Yes,Yes,Yes,Yes,No
68,3591,Yes,Yes,Yes,Yes,No
492,3593,Yes,Yes,Yes,Yes,No
58,3594,Yes,Yes,Yes,Yes,No
310,3595,Yes,Yes,Yes,Yes,Yes
384,3596,Yes,Yes,Yes,Yes,No
270,3597,Yes,Yes,Yes,Yes,No
176,3598,Yes,Yes,Yes,Yes,Yes
492,3599,Yes,Yes,Yes,Yes,No
500,3600,Yes,Yes,Yes,Yes,No
266,3601,Yes,Yes,Yes,Yes,Yes
275,3602,Yes,Yes,Yes,Yes,No
498,3603,Yes,Yes,Yes,Yes,No
510,3604,Yes,Yes,Yes,Yes,No
498,3605,Yes,Yes,Yes,Yes,No
549,3606,Yes,Yes,Yes,Yes,No
195,3607,Yes,Yes,Yes,Yes,No
209,3608,Yes,Yes,Yes,Yes,No
19,3609,Yes,Yes,Yes,Yes,No
26,3611,Yes,Yes,Yes,Yes,No
296,3612,Yes,Yes,Yes,Yes,No
498,3614,Yes,Yes,Yes,Yes,No
533,3615,Yes,Yes,Yes,Yes,No
128,3616,Yes,Yes,Yes,Yes,No
559,3617,Yes,Yes,Yes,Yes,No
554,3619,Yes,Yes,Yes,Yes,No
403,3620,Yes,Yes,Yes,Yes,Yes
23,3621,Yes,Yes,Yes,Yes,No
498,3622,Yes,Yes,Yes,Yes,No
88,3623,Yes,Yes,Yes,Yes,No
424,3624,Yes,Yes,Yes,Yes,No
109,3625,Yes,Yes,Yes,Yes,No
308,3626,Yes,Yes,Yes,Yes,No
21,3627,Yes,Yes,Yes,Yes,No
497,3628,Yes,Yes,Yes,Yes,No
549,3629,Yes,Yes,Yes,Yes,No
415,3630,Yes,Yes,Yes,Yes,No
44,3631,Yes,Yes,Yes,Yes,No
205,3632,Yes,Yes,Yes,Yes,No
234,3633,Yes,Yes,Yes,Yes,No
232,3634,Yes,Yes,Yes,Yes,No
554,3635,Yes,Yes,Yes,Yes,No
533,3637,Yes,Yes,Yes,Yes,No
516,3638,Yes,Yes,Yes,Yes,No
292,3639,Yes,Yes,Yes,Yes,Yes
65,3640,Yes,Yes,Yes,Yes,No
223,3641,Yes,Yes,Yes,Yes,No
440,3643,Yes,Yes,Yes,Yes,No
289,3644,Yes,Yes,Yes,Yes,No
73,3645,Yes,Yes,Yes,Yes,No
496,3646,Yes,Yes,Yes,Yes,No
427,3648,Yes,Yes,Yes,Yes,No
446,3650,Yes,Yes,Yes,Yes,No
453,3652,Yes,Yes,Yes,Yes,No
58,3653,Yes,Yes,Yes,Yes,No
534,3654,Yes,Yes,Yes,Yes,No
397,3655,Yes,Yes,Yes,Yes,No
298,3658,Yes,Yes,Yes,Yes,No
119,3659,Yes,Yes,Yes,Yes,No
120,3660,Yes,Yes,Yes,Yes,No
526,3661,Yes,Yes,Yes,Yes,No
811,3693,Yes,Yes,Yes,Yes,No
309,3700,Yes,Yes,Yes,Yes,No
302,3701,Yes,Yes,Yes,Yes,No
98,3702,Yes,Yes,Yes,Yes,No
543,3703,Yes,Yes,Yes,Yes,No
467,3705,Yes,Yes,Yes,Yes,No
453,3708,Yes,Yes,Yes,Yes,No
20,3709,Yes,Yes,Yes,Yes,Yes
20,3710,Yes,Yes,Yes,Yes,No
455,3712,Yes,Yes,Yes,Yes,No
496,3713,Yes,Yes,Yes,Yes,No
811,3716,Yes,Yes,Yes,Yes,No
153,3717,Yes,Yes,Yes,Yes,No
293,3720,Yes,Yes,Yes,Yes,No
208,3722,Yes,Yes,Yes,Yes,No
537,3723,Yes,Yes,Yes,Yes,No
496,3724,Yes,Yes,Yes,Yes,No
267,3725,Yes,Yes,Yes,Yes,Yes
205,3726,Yes,Yes,Yes,Yes,Yes
541,3727,Yes,Yes,Yes,Yes,No
394,3728,Yes,Yes,Yes,Yes,No
392,3729,Yes,Yes,Yes,Yes,No
364,3730,Yes,Yes,Yes,Yes,No
385,3731,Yes,Yes,Yes,Yes,No
385,3732,Yes,Yes,Yes,Yes,No
42,3733,Yes,Yes,Yes,Yes,No
430,3734,Yes,Yes,Yes,Yes,No
541,3736,Yes,Yes,Yes,Yes,No
227,3738,Yes,Yes,Yes,Yes,No
399,3739,Yes,Yes,Yes,Yes,No
490,3740,Yes,Yes,Yes,Yes,No
22,3741,Yes,Yes,Yes,Yes,No
476,3742,Yes,Yes,Yes,Yes,No
542,3743,Yes,Yes,Yes,Yes,No
542,3745,Yes,Yes,Yes,Yes,No
542,3746,Yes,Yes,Yes,Yes,No
239,3747,Yes,Yes,Yes,Yes,No
26,3748,Yes,Yes,Yes,Yes,No
225,3749,Yes,Yes,Yes,Yes,Yes
32,3750,Yes,Yes,Yes,Yes,No
373,3751,Yes,Yes,Yes,Yes,Yes
542,3752,Yes,Yes,Yes,Yes,No
473,3754,Yes,Yes,Yes,Yes,No
471,3757,Yes,Yes,Yes,Yes,No
412,3758,Yes,Yes,Yes,Yes,No
421,3760,Yes,Yes,Yes,Yes,No
412,3761,Yes,Yes,Yes,Yes,No
413,3762,Yes,Yes,Yes,Yes,No
505,3763,Yes,Yes,Yes,Yes,Yes
45,3764,Yes,Yes,Yes,Yes,No
223,3765,Yes,Yes,Yes,Yes,No
314,3768,Yes,Yes,Yes,Yes,No
312,3770,Yes,Yes,Yes,Yes,No
371,3771,Yes,Yes,Yes,Yes,No
311,3772,Yes,Yes,Yes,Yes,No
479,3773,Yes,Yes,Yes,Yes,No
165,3774,Yes,Yes,Yes,Yes,Yes
56,3777,Yes,Yes,Yes,Yes,No
381,3778,Yes,Yes,Yes,Yes,No
281,3780,Yes,Yes,Yes,Yes,No
482,3781,Yes,Yes,Yes,Yes,No
91,3782,Yes,Yes,Yes,Yes,No
223,3783,Yes,Yes,Yes,Yes,No
221,3784,Yes,Yes,Yes,Yes,No
14,3785,Yes,Yes,Yes,Yes,No
25,3786,Yes,Yes,Yes,Yes,No
397,3788,Yes,Yes,Yes,Yes,No
401,3789,Yes,Yes,Yes,Yes,No
265,3790,Yes,Yes,Yes,Yes,Yes
202,3791,Yes,Yes,Yes,Yes,No
219,3792,Yes,Yes,Yes,Yes,No
514,3794,Yes,Yes,Yes,Yes,No
577,3795,Yes,Yes,Yes,Yes,Yes
462,3796,Yes,Yes,Yes,Yes,No
371,3799,Yes,Yes,Yes,Yes,Yes
471,3801,Yes,Yes,Yes,Yes,No
284,3802,Yes,Yes,Yes,Yes,No
173,3803,Yes,Yes,Yes,Yes,No
293,3804,Yes,Yes,Yes,Yes,No
391,3805,Yes,Yes,Yes,Yes,No
421,3806,Yes,Yes,Yes,Yes,No
367,3807,Yes,Yes,Yes,Yes,No
213,3809,Yes,Yes,Yes,Yes,No
168,3810,Yes,Yes,Yes,Yes,No
217,3812,Yes,Yes,Yes,Yes,No
559,3817,Yes,Yes,Yes,Yes,No
433,3823,Yes,Yes,Yes,Yes,No
585,3824,Yes,Yes,Yes,Yes,No
302,3825,Yes,Yes,Yes,Yes,No
71,3826,Yes,Yes,Yes,Yes,No
64,3827,Yes,Yes,Yes,Yes,Yes
46,3828,Yes,Yes,Yes,Yes,No
124,3829,Yes,Yes,Yes,Yes,No
178,3830,Yes,Yes,Yes,Yes,No
288,3831,Yes,Yes,Yes,Yes,No
373,3833,Yes,Yes,Yes,Yes,No
119,3835,Yes,Yes,Yes,Yes,No
263,3837,Yes,Yes,Yes,Yes,No
227,3838,Yes,Yes,Yes,Yes,Yes
222,3840,Yes,Yes,Yes,Yes,No
192,3842,Yes,Yes,Yes,Yes,No
285,3843,Yes,Yes,Yes,Yes,No
510,3844,Yes,Yes,Yes,Yes,No
510,3845,Yes,Yes,Yes,Yes,No
510,3846,Yes,Yes,Yes,Yes,No
405,3847,Yes,Yes,Yes,Yes,No
401,3848,Yes,Yes,Yes,Yes,No
467,3850,Yes,Yes,Yes,Yes,No
246,3851,Yes,Yes,Yes,Yes,Yes
124,3852,Yes,Yes,Yes,Yes,No
430,3853,Yes,Yes,Yes,Yes,No
441,3857,Yes,Yes,Yes,Yes,No
108,3858,Yes,Yes,Yes,Yes,No
208,3860,Yes,Yes,Yes,Yes,Yes
373,3861,Yes,Yes,Yes,Yes,No
549,3862,Yes,Yes,Yes,Yes,No
302,3864,Yes,Yes,Yes,Yes,No
379,3867,Yes,Yes,Yes,Yes,No
127,3868,Yes,Yes,Yes,Yes,Yes
287,3869,Yes,Yes,Yes,Yes,No
561,3870,Yes,Yes,Yes,Yes,No
430,3872,Yes,Yes,Yes,Yes,No
18,3874,Yes,Yes,Yes,Yes,No
427,3875,Yes,Yes,Yes,Yes,No
200,3876,Yes,Yes,Yes,Yes,No
93,3877,Yes,Yes,Yes,Yes,No
502,3880,Yes,Yes,Yes,Yes,No
470,3883,Yes,Yes,Yes,Yes,No
367,3884,Yes,Yes,Yes,Yes,No
80,3886,Yes,Yes,Yes,Yes,No
115,3887,Yes,Yes,Yes,Yes,No
86,3888,Yes,Yes,Yes,Yes,Yes
299,3889,Yes,Yes,Yes,Yes,Yes
269,3891,Yes,Yes,Yes,Yes,No
269,3893,Yes,Yes,Yes,Yes,No
259,3894,Yes,Yes,Yes,Yes,No
368,3896,Yes,Yes,Yes,Yes,No
400,3897,Yes,Yes,Yes,Yes,No
496,3899,Yes,Yes,Yes,Yes,No
176,3912,Yes,Yes,Yes,Yes,No
103,3935,Yes,Yes,Yes,Yes,No
458,3947,Yes,Yes,Yes,Yes,No
498,3959,Yes,Yes,Yes,Yes,No
557,3988,Yes,Yes,Yes,Yes,No
544,3990,Yes,Yes,Yes,Yes,No
561,4046,Yes,Yes,Yes,Yes,No
541,4048,Yes,Yes,Yes,Yes,No
266,4049,Yes,Yes,Yes,Yes,Yes
494,4053,Yes,Yes,Yes,Yes,No
494,4054,Yes,Yes,Yes,Yes,No
87,4055,Yes,Yes,Yes,Yes,No
528,4056,Yes,Yes,Yes,Yes,No
538,4057,Yes,Yes,Yes,Yes,No
105,4063,Yes,Yes,Yes,Yes,No
289,4064,Yes,Yes,Yes,Yes,No
300,4065,Yes,Yes,Yes,Yes,No
582,4068,Yes,Yes,Yes,Yes,No
557,4100,Yes,Yes,Yes,Yes,No
465,4101,Yes,Yes,Yes,Yes,No
86,4102,Yes,Yes,Yes,Yes,No
77,4103,Yes,Yes,Yes,Yes,No
504,4104,Yes,Yes,Yes,Yes,No
526,4105,Yes,Yes,Yes,Yes,No
323,4108,Yes,Yes,Yes,Yes,No
65,4111,Yes,Yes,Yes,Yes,No
569,4112,Yes,Yes,Yes,Yes,No
542,4114,Yes,Yes,Yes,Yes,No
87,4115,Yes,Yes,Yes,Yes,No
256,4118,Yes,Yes,Yes,Yes,No
552,4127,Yes,Yes,Yes,Yes,No
537,4128,Yes,Yes,Yes,Yes,No
128,4129,Yes,Yes,Yes,Yes,No
82,4130,Yes,Yes,Yes,Yes,No
506,4131,Yes,Yes,Yes,Yes,No
465,4132,Yes,Yes,Yes,Yes,No
551,4134,Yes,Yes,Yes,Yes,No
467,4137,Yes,Yes,Yes,Yes,No
491,4138,Yes,Yes,Yes,Yes,No
491,4139,Yes,Yes,Yes,Yes,No
103,4140,Yes,Yes,Yes,Yes,No
548,4141,Yes,Yes,Yes,Yes,No
96,4142,Yes,Yes,Yes,Yes,No
30,4144,Yes,Yes,Yes,Yes,No
497,4145,Yes,Yes,Yes,Yes,No
500,4147,Yes,Yes,Yes,Yes,No
499,4148,Yes,Yes,Yes,Yes,No
175,4153,Yes,Yes,Yes,Yes,No
181,4156,Yes,Yes,Yes,Yes,No
500,4157,Yes,Yes,Yes,Yes,No
559,4159,Yes,Yes,Yes,Yes,No
96,4160,Yes,Yes,Yes,Yes,No
110,4161,Yes,Yes,Yes,Yes,No
506,4162,Yes,Yes,Yes,Yes,No
82,4163,Yes,Yes,Yes,Yes,No
55,4164,Yes,Yes,Yes,Yes,No
479,4165,Yes,Yes,Yes,Yes,No
121,4166,Yes,Yes,Yes,Yes,No
326,4168,Yes,Yes,Yes,Yes,No
551,4169,Yes,Yes,Yes,Yes,No
466,4171,Yes,Yes,Yes,Yes,Yes
512,4174,Yes,Yes,Yes,Yes,No
477,4176,Yes,Yes,Yes,Yes,Yes
550,4178,Yes,Yes,Yes,Yes,No
557,4180,Yes,Yes,Yes,Yes,No
504,4182,Yes,Yes,Yes,Yes,No
85,4183,Yes,Yes,Yes,Yes,No
502,4184,Yes,Yes,Yes,Yes,No
24,4185,Yes,Yes,Yes,Yes,Yes
137,4187,Yes,Yes,Yes,Yes,No
566,4188,Yes,Yes,Yes,Yes,No
544,4189,Yes,Yes,Yes,Yes,No
287,4191,Yes,Yes,Yes,Yes,Yes
542,4193,Yes,Yes,Yes,Yes,No
84,4194,Yes,Yes,Yes,Yes,No
352,4195,Yes,Yes,Yes,Yes,No
490,4196,Yes,Yes,Yes,Yes,No
96,4197,Yes,Yes,Yes,Yes,No
485,4198,Yes,Yes,Yes,Yes,No
16,4200,Yes,Yes,Yes,Yes,No
385,4201,Yes,Yes,Yes,Yes,No
455,4202,Yes,Yes,Yes,Yes,No
365,4203,Yes,Yes,Yes,Yes,No
497,4206,Yes,Yes,Yes,Yes,No
401,4208,Yes,Yes,Yes,Yes,No
407,4209,Yes,Yes,Yes,Yes,No
545,4210,Yes,Yes,Yes,Yes,No
96,4211,Yes,Yes,Yes,Yes,No
55,4215,Yes,Yes,Yes,Yes,No
580,4216,Yes,Yes,Yes,Yes,No
510,4218,Yes,Yes,Yes,Yes,No
82,4219,Yes,Yes,Yes,Yes,No
502,4220,Yes,Yes,Yes,Yes,No
477,4221,Yes,Yes,Yes,Yes,No
122,4223,Yes,Yes,Yes,Yes,No
304,4224,Yes,Yes,Yes,Yes,No
119,4226,Yes,Yes,Yes,Yes,No
248,4230,Yes,Yes,Yes,Yes,Yes
248,4231,Yes,Yes,Yes,Yes,No
370,4232,Yes,Yes,Yes,Yes,No
510,4233,Yes,Yes,Yes,Yes,No
251,4235,Yes,Yes,Yes,Yes,No
42,4237,Yes,Yes,Yes,Yes,No
449,4238,Yes,Yes,Yes,Yes,No
392,4239,Yes,Yes,Yes,Yes,No
53,4240,Yes,Yes,Yes,Yes,Yes
352,4241,Yes,Yes,Yes,Yes,No
205,4243,Yes,Yes,Yes,Yes,No
412,4244,Yes,Yes,Yes,Yes,No
412,4246,Yes,Yes,Yes,Yes,No
383,4247,Yes,Yes,Yes,Yes,No
474,4249,Yes,Yes,Yes,Yes,No
297,4250,Yes,Yes,Yes,Yes,No
364,4252,Yes,Yes,Yes,Yes,No
412,4253,Yes,Yes,Yes,Yes,No
214,4255,Yes,Yes,Yes,Yes,Yes
414,4256,Yes,Yes,Yes,Yes,No
425,4257,Yes,Yes,Yes,Yes,No
291,4258,Yes,Yes,Yes,Yes,No
272,4259,Yes,Yes,Yes,Yes,No
107,4260,Yes,Yes,Yes,Yes,No
89,4262,Yes,Yes,Yes,Yes,No
9,4264,Yes,Yes,Yes,Yes,No
401,4272,Yes,Yes,Yes,Yes,No
300,4273,Yes,Yes,Yes,Yes,No
305,4274,Yes,Yes,Yes,Yes,No
510,4275,Yes,Yes,Yes,Yes,No
226,4276,Yes,Yes,Yes,Yes,Yes
316,4277,Yes,Yes,Yes,Yes,No
317,4278,Yes,Yes,Yes,Yes,No
44,4279,Yes,Yes,Yes,Yes,No
436,4281,Yes,Yes,Yes,Yes,No
16,4283,Yes,Yes,Yes,Yes,No
380,4284,Yes,Yes,Yes,Yes,No
214,4285,Yes,Yes,Yes,Yes,No
265,4286,Yes,Yes,Yes,Yes,No
379,4288,Yes,Yes,Yes,Yes,No
9,4293,Yes,Yes,Yes,Yes,No
134,4295,Yes,Yes,Yes,Yes,No
59,4298,Yes,Yes,Yes,Yes,No
71,4299,Yes,Yes,Yes,Yes,Yes
553,4303,Yes,Yes,Yes,Yes,No
455,4309,Yes,Yes,Yes,Yes,No
447,4317,Yes,Yes,Yes,Yes,No
8,4318,Yes,Yes,Yes,Yes,No
409,4321,Yes,Yes,Yes,Yes,No
407,4322,Yes,Yes,Yes,Yes,No
262,4323,Yes,Yes,Yes,Yes,No
9,4324,Yes,Yes,Yes,Yes,No
365,4325,Yes,Yes,Yes,Yes,No
13,4330,Yes,Yes,Yes,Yes,No
90,4332,Yes,Yes,Yes,Yes,No
1,4333,Yes,Yes,Yes,Yes,No
294,4334,Yes,Yes,Yes,Yes,No
391,4335,Yes,Yes,Yes,Yes,No
368,4336,Yes,Yes,Yes,Yes,Yes
365,4337,Yes,Yes,Yes,Yes,No
397,4339,Yes,Yes,Yes,Yes,No
445,4340,Yes,Yes,Yes,Yes,No
387,4341,Yes,Yes,Yes,Yes,No
237,4348,Yes,Yes,Yes,Yes,No
287,4350,Yes,Yes,Yes,Yes,No
427,4352,Yes,Yes,Yes,Yes,No
102,4354,Yes,Yes,Yes,Yes,No
364,4355,Yes,Yes,Yes,Yes,No
396,4356,Yes,Yes,Yes,Yes,Yes
545,4357,Yes,Yes,Yes,Yes,No
432,4358,Yes,Yes,Yes,Yes,Yes
469,4359,Yes,Yes,Yes,Yes,No
90,4365,Yes,Yes,Yes,Yes,No
526,4366,Yes,Yes,Yes,Yes,No
542,4367,Yes,Yes,Yes,Yes,No
93,4368,Yes,Yes,Yes,Yes,No
392,4370,Yes,Yes,Yes,Yes,No
542,4371,Yes,Yes,Yes,Yes,No
320,4372,Yes,Yes,Yes,Yes,No
542,4373,Yes,Yes,Yes,Yes,No
421,4374,Yes,Yes,Yes,Yes,No
534,4375,Yes,Yes,Yes,Yes,No
534,4376,Yes,Yes,Yes,Yes,No
388,4377,Yes,Yes,Yes,Yes,No
285,4378,Yes,Yes,Yes,Yes,No
488,4380,Yes,Yes,Yes,Yes,No
333,4381,Yes,Yes,Yes,Yes,No
197,4383,Yes,Yes,Yes,Yes,No
36,4384,Yes,Yes,Yes,Yes,No
156,4387,Yes,Yes,Yes,Yes,No
502,4388,Yes,Yes,Yes,Yes,No
181,4389,Yes,Yes,Yes,Yes,No
507,4390,Yes,Yes,Yes,Yes,No
445,4392,Yes,Yes,Yes,Yes,No
453,4393,Yes,Yes,Yes,Yes,Yes
474,4394,Yes,Yes,Yes,Yes,No
474,4395,Yes,Yes,Yes,Yes,No
247,4399,Yes,Yes,Yes,Yes,No
187,4403,Yes,Yes,Yes,Yes,No
233,4404,Yes,Yes,Yes,Yes,No
264,4405,Yes,Yes,Yes,Yes,Yes
8,4407,Yes,Yes,Yes,Yes,No
22,4409,Yes,Yes,Yes,Yes,No
304,4410,Yes,Yes,Yes,Yes,No
382,4412,Yes,Yes,Yes,Yes,No
494,4413,Yes,Yes,Yes,Yes,No
152,4414,Yes,Yes,Yes,Yes,No
526,4415,Yes,Yes,Yes,Yes,No
67,4416,Yes,Yes,Yes,Yes,No
251,4417,Yes,Yes,Yes,Yes,No
41,4420,Yes,Yes,Yes,Yes,No
546,4421,Yes,Yes,Yes,Yes,No
280,4423,Yes,Yes,Yes,Yes,No
206,4424,Yes,Yes,Yes,Yes,Yes
96,4425,Yes,Yes,Yes,Yes,No
546,4426,Yes,Yes,Yes,Yes,No
97,4427,Yes,Yes,Yes,Yes,No
294,4428,Yes,Yes,Yes,Yes,No
373,4430,Yes,Yes,Yes,Yes,No
509,4431,Yes,Yes,Yes,Yes,No
499,4432,Yes,Yes,Yes,Yes,No
548,4434,Yes,Yes,Yes,Yes,No
149,4435,Yes,Yes,Yes,Yes,No
24,4436,Yes,Yes,Yes,Yes,No
582,4438,Yes,Yes,Yes,Yes,No
201,4439,Yes,Yes,Yes,Yes,No
41,4440,Yes,Yes,Yes,Yes,No
488,4441,Yes,Yes,Yes,Yes,No
497,4443,Yes,Yes,Yes,Yes,No
98,4444,Yes,Yes,Yes,Yes,No
497,4445,Yes,Yes,Yes,Yes,No
107,4446,Yes,Yes,Yes,Yes,No
242,4450,Yes,Yes,Yes,Yes,No
373,4451,Yes,Yes,Yes,Yes,No
497,4452,Yes,Yes,Yes,Yes,No
504,4453,Yes,Yes,Yes,Yes,No
558,4456,Yes,Yes,Yes,Yes,Yes
38,4457,Yes,Yes,Yes,Yes,No
299,4458,Yes,Yes,Yes,Yes,No
301,4459,Yes,Yes,Yes,Yes,No
324,4460,Yes,Yes,Yes,Yes,No
259,4461,Yes,Yes,Yes,Yes,No
570,4464,Yes,Yes,Yes,Yes,No
562,4465,Yes,Yes,Yes,Yes,No
562,4466,Yes,Yes,Yes,Yes,No
562,4468,Yes,Yes,Yes,Yes,No
566,4469,Yes,Yes,Yes,Yes,No
538,4470,Yes,Yes,Yes,Yes,No
381,4471,Yes,Yes,Yes,Yes,No
25,4472,Yes,Yes,Yes,Yes,No
9,4473,Yes,Yes,Yes,Yes,No
469,4474,Yes,Yes,Yes,Yes,No
362,4475,Yes,Yes,Yes,Yes,Yes
290,4476,Yes,Yes,Yes,Yes,No
308,4477,Yes,Yes,Yes,Yes,No
538,4478,Yes,Yes,Yes,Yes,No
